Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Language_ID	Dialect_ID	Citation	Installed_Count	Entry_Keys
39	cloth	BON	Bondapada U. Bonda	20	15	2	mpo	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 39, Bondapada U. Bonda]	1	bonda-further-2022:p020:i039:BON:a1
39	cloth	DUM	Dumripada U. Bonda	20	15	3	mpo	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 39, Dumripada U. Bonda]	1	bonda-further-2022:p020:i039:DUM:a1
39	cloth	KAD	Kadamguda L. Bonda	20	15	4	m̩po	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Kadamguda L. Bonda]	0	
39	cloth	KEN	Kendhuguda L. Bonda	20	15	5	m̩po	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Kendhuguda L. Bonda]	0	
39	cloth	RAS	Rasabeda L. Bonda	20	15	6	m̩po	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Rasabeda L. Bonda]	0	
39	cloth	GUT	Tikrapada Gadaba	20	15	7	send̪ɾɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Tikrapada Gadaba]	0	
39	cloth	BIA	Biapada U. Didayi	20	15	8	pʌt̪ai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Biapada U. Didayi]	0	
39	cloth	PAR	Kinumun Parenga Parja	20	15	9	gət̪uŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Kinumun Parenga Parja]	0	
39	cloth	RON	Malenga Rona Desiya	20	15	10	lʊgɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Malenga Rona Desiya]	0	
39	cloth	ODI	Cuttack Oriya	20	15	11	lu:ga	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 15, item 39, Cuttack Oriya]	0	
40	ring	POD	Podeiguda U. Bonda	20	15	1	oɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 40, Podeiguda U. Bonda]	1	bonda-further-2022:p020:i040:POD:a1
40	ring	BON	Bondapada U. Bonda	20	15	2	oɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 40, Bondapada U. Bonda]	1	bonda-further-2022:p020:i040:BON:a1
40	ring	DUM	Dumripada U. Bonda	20	15	3	oɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 40, Dumripada U. Bonda]	1	bonda-further-2022:p020:i040:DUM:a1
40	ring	KAD	Kadamguda L. Bonda	20	15	4	oɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Kadamguda L. Bonda]	0	
40	ring	KEN	Kendhuguda L. Bonda	20	15	5	oɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Kendhuguda L. Bonda]	0	
40	ring	RAS	Rasabeda L. Bonda	20	15	6	mʊd̪ɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Rasabeda L. Bonda]	0	
40	ring	GUT	Tikrapada Gadaba	20	15	7	mʊndɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Tikrapada Gadaba]	0	
40	ring	BIA	Biapada U. Didayi	20	15	8	ʊaɾt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Biapada U. Didayi]	0	
40	ring	PAR	Kinumun Parenga Parja	20	15	9	mun̪d̪ɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Kinumun Parenga Parja]	0	
40	ring	RON	Malenga Rona Desiya	20	15	10	mʊn̪d̪ɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Malenga Rona Desiya]	0	
40	ring	ODI	Cuttack Oriya	20	15	11	mud̪i	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 15, item 40, Cuttack Oriya]	0	
41	sun	POD	Podeiguda U. Bonda	20	15	1	siŋi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 41, Podeiguda U. Bonda]	1	bonda-further-2022:p020:i041:POD:a1
41	sun	BON	Bondapada U. Bonda	20	15	2	siŋi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 41, Bondapada U. Bonda]	1	bonda-further-2022:p020:i041:BON:a1
41	sun	DUM	Dumripada U. Bonda	20	15	3	siŋi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 15, item 41, Dumripada U. Bonda]	1	bonda-further-2022:p020:i041:DUM:a1
41	sun	KAD	Kadamguda L. Bonda	20	15	4	sĩ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 41, Kadamguda L. Bonda]	0	
41	sun	KEN	Kendhuguda L. Bonda	20	15	5	sĩ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 15, item 41, Kendhuguda L. Bonda]	0	
41	sun	RAS	Rasabeda L. Bonda	21	16	6	sĩ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Rasabeda L. Bonda]	0	
41	sun	GUT	Tikrapada Gadaba	21	16	7	siø	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Tikrapada Gadaba]	0	
41	sun	BIA	Biapada U. Didayi	21	16	8	çini	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Biapada U. Didayi]	0	
41	sun	PAR	Kinumun Parenga Parja	21	16	9	enki	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Kinumun Parenga Parja]	0	
41	sun	RON	Malenga Rona Desiya	21	16	10	bel	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Malenga Rona Desiya]	0	
41	sun	ODI	Cuttack Oriya	21	16	11	sudʒo	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 16, item 41, Cuttack Oriya]	0	
42	moon	POD	Podeiguda U. Bonda	21	16	1	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 16, item 42, Podeiguda U. Bonda]	1	bonda-further-2022:p021:i042:POD:a1
42	moon	BON	Bondapada U. Bonda	21	16	2	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 16, item 42, Bondapada U. Bonda]	1	bonda-further-2022:p021:i042:BON:a1
42	moon	DUM	Dumripada U. Bonda	21	16	3	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 16, item 42, Dumripada U. Bonda]	1	bonda-further-2022:p021:i042:DUM:a1
42	moon	KAD	Kadamguda L. Bonda	21	16	4	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Kadamguda L. Bonda]	0	
42	moon	KEN	Kendhuguda L. Bonda	21	16	5	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Kendhuguda L. Bonda]	0	
42	moon	RAS	Rasabeda L. Bonda	21	16	6	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Rasabeda L. Bonda]	0	
42	moon	GUT	Tikrapada Gadaba	21	16	7	eɾkɛ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Tikrapada Gadaba]	0	
42	moon	BIA	Biapada U. Didayi	21	16	8	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Biapada U. Didayi]	0	
42	moon	PAR	Kinumun Parenga Parja	21	16	9	ʌŋʌɪt̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Kinumun Parenga Parja]	0	
42	moon	RON	Malenga Rona Desiya	21	16	10	dʒɔn	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Malenga Rona Desiya]	0	
42	moon	ODI	Cuttack Oriya	21	16	11	dʒanha	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 16, item 42, Cuttack Oriya]	0	
43	sky	POD	Podeiguda U. Bonda	21	16	1	ket̪ʊŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 16, item 43, Podeiguda U. Bonda]	1	bonda-further-2022:p021:i043:POD:a1
