Item	Site_Code	Site_Name	Current_Reviewed_Transcription	Prior_Source_Key	Prior_Site_Code	Prior_Reviewed_Transcription	Match_Status	Notes
71	KAD	Kadamguda L. Bonda	ŋku	mathew-chamberlain2022bonda-didayi	KAD	ŋ̩ku	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	KEN	Kendhuguda L. Bonda	ŋku	mathew-chamberlain2022bonda-didayi	KEN	ŋ̩ku	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	RAS	Rasabeda L. Bonda	ŋku	mathew-chamberlain2022bonda-didayi	RAS	ŋ̩ku	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	GUT	Tikrapada Gadaba	rʊk:u	mathew-chamberlain2022bonda-didayi	GUT	ɾʊkːu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	BIA	Biapada U. Didayi	rʊk:o	mathew-chamberlain2022bonda-didayi	BIA	ɾʊkːo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	PAR	Kinumun Parenga Parja	ruŋ	mathew-chamberlain2022bonda-didayi	PAR	ɾuŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
71	RON	Malenga Rona Desiya	tʃaul	mathew-chamberlain2022bonda-didayi	RON	tʃaul	exact-diplomatic-match	current and prior reviewed strings are identical
71	ODI	Cuttack Oriya	tʃawulo	mathew-chamberlain2022bonda-didayi	ODI	tʃɑwuɭo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
72	KAD	Kadamguda L. Bonda	alu	mathew-chamberlain2022bonda-didayi	KAD	alu	exact-diplomatic-match	current and prior reviewed strings are identical
72	KEN	Kendhuguda L. Bonda	alu	mathew-chamberlain2022bonda-didayi	KEN	alu	exact-diplomatic-match	current and prior reviewed strings are identical
72	RAS	Rasabeda L. Bonda	alu	mathew-chamberlain2022bonda-didayi	RAS	alu	exact-diplomatic-match	current and prior reviewed strings are identical
72	GUT	Tikrapada Gadaba	ɛlu	mathew-chamberlain2022bonda-didayi	GUT	ɐlu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
72	BIA	Biapada U. Didayi	alu	mathew-chamberlain2022bonda-didayi	BIA	alu	exact-diplomatic-match	current and prior reviewed strings are identical
72	PAR	Kinumun Parenga Parja	ɛlu	mathew-chamberlain2022bonda-didayi	PAR	ɐlu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
72	RON	Malenga Rona Desiya	ɛlʊ	mathew-chamberlain2022bonda-didayi	RON	ɐlʊ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
72	ODI	Cuttack Oriya	aɭu	mathew-chamberlain2022bonda-didayi	ODI	ɑɭu	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
73	KAD	Kadamguda L. Bonda	ijom	mathew-chamberlain2022bonda-didayi	KAD	ijom	exact-diplomatic-match	current and prior reviewed strings are identical
73	KEN	Kendhuguda L. Bonda	ijom	mathew-chamberlain2022bonda-didayi	KEN	ijom	exact-diplomatic-match	current and prior reviewed strings are identical
73	RAS	Rasabeda L. Bonda	ijom	mathew-chamberlain2022bonda-didayi	RAS	ijom	exact-diplomatic-match	current and prior reviewed strings are identical
73	GUT	Tikrapada Gadaba	ejom | beigon	mathew-chamberlain2022bonda-didayi	GUT	ejom | bɐigon	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
73	BIA	Biapada U. Didayi	koɖẽhẽ	mathew-chamberlain2022bonda-didayi	BIA	koɖẽhẽ	exact-diplomatic-match	current and prior reviewed strings are identical
73	PAR	Kinumun Parenga Parja	bʌɪŋgɔn	mathew-chamberlain2022bonda-didayi	PAR	bʌɪŋgɔn	exact-diplomatic-match	current and prior reviewed strings are identical
73	RON	Malenga Rona Desiya	bɛjgɔn	mathew-chamberlain2022bonda-didayi	RON	bɐjgɔn	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
73	ODI	Cuttack Oriya	baiŋgonõ	mathew-chamberlain2022bonda-didayi	ODI	bɑiŋgoɳõ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	KAD	Kadamguda L. Bonda	tʃʌnɛ | tʃʌnɛ	mathew-chamberlain2022bonda-didayi	KAD	tʃʌnɐ | tʃʌnɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	KEN	Kendhuguda L. Bonda	tʃʌnɛ | tʃʌnɛ	mathew-chamberlain2022bonda-didayi	KEN	tʃʌnɐ | tʃʌnɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	RAS	Rasabeda L. Bonda	buisenɛ	mathew-chamberlain2022bonda-didayi	RAS	buisenɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	GUT	Tikrapada Gadaba	tʃen:ɛ	mathew-chamberlain2022bonda-didayi	GUT	tʃenːɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	BIA	Biapada U. Didayi	tʃertʃna	mathew-chamberlain2022bonda-didayi	BIA	tʃeɾtʃɔna	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	PAR	Kinumun Parenga Parja	senɛ	mathew-chamberlain2022bonda-didayi	PAR	senɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	RON	Malenga Rona Desiya	tʃɛnɛ | tʃɛnɛ	mathew-chamberlain2022bonda-didayi	RON	tʃɐnɐ | tʃɐnɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
74	ODI	Cuttack Oriya	tʃinboɖam | tʃinboɖam	mathew-chamberlain2022bonda-didayi	ODI	tʃinbɑd̪ɑm	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	KAD	Kadamguda L. Bonda	morsiŋ	mathew-chamberlain2022bonda-didayi	KAD	moɾsɪŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	KEN	Kendhuguda L. Bonda	morsiŋ	mathew-chamberlain2022bonda-didayi	KEN	moɾsɪŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	RAS	Rasabeda L. Bonda	morsiŋ	mathew-chamberlain2022bonda-didayi	RAS	moɾsɪŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	GUT	Tikrapada Gadaba	morsi	mathew-chamberlain2022bonda-didayi	GUT	moɾsi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	BIA	Biapada U. Didayi	miriŋ	mathew-chamberlain2022bonda-didayi	BIA	miɾiŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	PAR	Kinumun Parenga Parja	mersɛ	mathew-chamberlain2022bonda-didayi	PAR	meɾsɐ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	RON	Malenga Rona Desiya	mɔritʃ	mathew-chamberlain2022bonda-didayi	RON	mɔɾɪtʃ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
75	ODI	Cuttack Oriya	mɔritʃə	mathew-chamberlain2022bonda-didayi	ODI	məɾitʃə	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
76	KAD	Kadamguda L. Bonda	sʌŋsʌŋ	mathew-chamberlain2022bonda-didayi	KAD	sʌŋsʌŋ	exact-diplomatic-match	current and prior reviewed strings are identical
76	KEN	Kendhuguda L. Bonda	sʌŋsʌŋ	mathew-chamberlain2022bonda-didayi	KEN	sʌŋsʌŋ	exact-diplomatic-match	current and prior reviewed strings are identical
76	RAS	Rasabeda L. Bonda	sʌŋsʌŋ	mathew-chamberlain2022bonda-didayi	RAS	sʌŋsʌŋ	exact-diplomatic-match	current and prior reviewed strings are identical
76	GUT	Tikrapada Gadaba	sɛŋsɛŋ	mathew-chamberlain2022bonda-didayi	GUT	səŋsəŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
76	BIA	Biapada U. Didayi	çiçia	mathew-chamberlain2022bonda-didayi	BIA	çiçia	exact-diplomatic-match	current and prior reviewed strings are identical
76	PAR	Kinumun Parenga Parja	sʌŋsɛŋ	mathew-chamberlain2022bonda-didayi	PAR	sʌŋsɐŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
76	RON	Malenga Rona Desiya	ɔlɖɪ	mathew-chamberlain2022bonda-didayi	RON	ɔld̪ɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
76	ODI	Cuttack Oriya	holidi	mathew-chamberlain2022bonda-didayi	ODI	holidi	exact-diplomatic-match	current and prior reviewed strings are identical
77	KAD	Kadamguda L. Bonda	rusʊɳo	mathew-chamberlain2022bonda-didayi	KAD	ɾusʊɳo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
77	KEN	Kendhuguda L. Bonda	rusʊɳo	mathew-chamberlain2022bonda-didayi	KEN	ɾusʊɳo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
77	RAS	Rasabeda L. Bonda	rusʊɳ	mathew-chamberlain2022bonda-didayi	RAS	ɾusʊɳ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
77	GUT	Tikrapada Gadaba	loson	mathew-chamberlain2022bonda-didayi	GUT	loson	exact-diplomatic-match	current and prior reviewed strings are identical
77	BIA	Biapada U. Didayi	t̪ulaisulei	mathew-chamberlain2022bonda-didayi	BIA	tu̪laisulei	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
77	PAR	Kinumun Parenga Parja	losun	mathew-chamberlain2022bonda-didayi	PAR	losun	exact-diplomatic-match	current and prior reviewed strings are identical
77	RON	Malenga Rona Desiya	lɔsʊn	mathew-chamberlain2022bonda-didayi	RON	lɔsʊn	exact-diplomatic-match	current and prior reviewed strings are identical
77	ODI	Cuttack Oriya	rəsuɳə	mathew-chamberlain2022bonda-didayi	ODI	rəsuɳə	exact-diplomatic-match	current and prior reviewed strings are identical
78	KAD	Kadamguda L. Bonda	piɛdʒ	mathew-chamberlain2022bonda-didayi	KAD	pɪɐdʒ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	KEN	Kendhuguda L. Bonda	piɛdʒ	mathew-chamberlain2022bonda-didayi	KEN	pɪɐdʒ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	RAS	Rasabeda L. Bonda	piɛdʒ	mathew-chamberlain2022bonda-didayi	RAS	pɪɐdʒ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	GUT	Tikrapada Gadaba	pijɛdʒ | ʊl:i	mathew-chamberlain2022bonda-didayi	GUT	pijɐdʒ | ʊlːi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	BIA	Biapada U. Didayi	tʃisulei	mathew-chamberlain2022bonda-didayi	BIA	tʃisulei	exact-diplomatic-match	current and prior reviewed strings are identical
78	PAR	Kinumun Parenga Parja	piɛdʒ	mathew-chamberlain2022bonda-didayi	PAR	pɪɐdʒ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	RON	Malenga Rona Desiya	uli	mathew-chamberlain2022bonda-didayi	RON	ulɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
78	ODI	Cuttack Oriya	piadʒo	mathew-chamberlain2022bonda-didayi	ODI	piɑdʒo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	KAD	Kadamguda L. Bonda	kubi	mathew-chamberlain2022bonda-didayi	KAD	kubɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	KEN	Kendhuguda L. Bonda	kubi	mathew-chamberlain2022bonda-didayi	KEN	kubɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	RAS	Rasabeda L. Bonda	kubi	mathew-chamberlain2022bonda-didayi	RAS	kubɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	GUT	Tikrapada Gadaba	phulkobi	mathew-chamberlain2022bonda-didayi	GUT	phulkobi	exact-diplomatic-match	current and prior reviewed strings are identical
79	BIA	Biapada U. Didayi	sarikobi	mathew-chamberlain2022bonda-didayi	BIA	saɾikobi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	PAR	Kinumun Parenga Parja	pulkobi	mathew-chamberlain2022bonda-didayi	PAR	pulkobɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	RON	Malenga Rona Desiya	phulkɔbi	mathew-chamberlain2022bonda-didayi	RON	phulkɔbɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
79	ODI	Cuttack Oriya	phulkobi	mathew-chamberlain2022bonda-didayi	ODI	phulkobi	exact-diplomatic-match	current and prior reviewed strings are identical
80	KAD	Kadamguda L. Bonda	bedʒɪrɪ	mathew-chamberlain2022bonda-didayi	KAD	bedʒɪɾɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	KEN	Kendhuguda L. Bonda	bedʒɪrɪ	mathew-chamberlain2022bonda-didayi	KEN	bedʒɪɾɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	RAS	Rasabeda L. Bonda	bedʒɪrɪ	mathew-chamberlain2022bonda-didayi	RAS	bedʒɪɾɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	GUT	Tikrapada Gadaba	bedʒɪri	mathew-chamberlain2022bonda-didayi	GUT	bedʒɪɾi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	BIA	Biapada U. Didayi	bedʒa	mathew-chamberlain2022bonda-didayi	BIA	bedʒa	exact-diplomatic-match	current and prior reviewed strings are identical
80	PAR	Kinumun Parenga Parja	bedʒrɪ	mathew-chamberlain2022bonda-didayi	PAR	bedʒɾɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	RON	Malenga Rona Desiya	bedʒrɪ	mathew-chamberlain2022bonda-didayi	RON	bedʒɾɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
80	ODI	Cuttack Oriya	bilaʈi	mathew-chamberlain2022bonda-didayi	ODI	bilɑti̪	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	KAD	Kadamguda L. Bonda	kʊbi	mathew-chamberlain2022bonda-didayi	KAD	kʊbi	exact-diplomatic-match	current and prior reviewed strings are identical
81	KEN	Kendhuguda L. Bonda	pʊɖekʊbi	mathew-chamberlain2022bonda-didayi	KEN	pʊɖɐkʊbi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	RAS	Rasabeda L. Bonda	pʊɖekʊbi	mathew-chamberlain2022bonda-didayi	RAS	pʊɖɐkʊbi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	GUT	Tikrapada Gadaba	pʊɖekobi | bənɖegobi	mathew-chamberlain2022bonda-didayi	GUT	pʊɖɐkobi | bən̪d̪ɐgobi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	BIA	Biapada U. Didayi	puɖakobi	mathew-chamberlain2022bonda-didayi	BIA	puɖakobi	exact-diplomatic-match	current and prior reviewed strings are identical
81	PAR	Kinumun Parenga Parja	pɔʈɔrkobi	mathew-chamberlain2022bonda-didayi	PAR	pɔtɔ̪ɾkobɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	RON	Malenga Rona Desiya	pʊrɛkɔbi	mathew-chamberlain2022bonda-didayi	RON	pʊɽɐkɔbɪ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
81	ODI	Cuttack Oriya	bənɖhakobi	mathew-chamberlain2022bonda-didayi	ODI	bənd̪ɦɑkobi	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
82	KAD	Kadamguda L. Bonda	suʔu	mathew-chamberlain2022bonda-didayi	KAD	suʔu	exact-diplomatic-match	current and prior reviewed strings are identical
82	KEN	Kendhuguda L. Bonda	suʔu	mathew-chamberlain2022bonda-didayi	KEN	suʔu	exact-diplomatic-match	current and prior reviewed strings are identical
82	RAS	Rasabeda L. Bonda	suʔu	mathew-chamberlain2022bonda-didayi	RAS	suʔu	exact-diplomatic-match	current and prior reviewed strings are identical
82	GUT	Tikrapada Gadaba	soø:l	mathew-chamberlain2022bonda-didayi	GUT	soøːl	length-mark-rendering-equivalent	current prints colon where prior source prints IPA length mark
82	BIA	Biapada U. Didayi	n̩tʃu	mathew-chamberlain2022bonda-didayi	BIA	n̩tʃu	exact-diplomatic-match	current and prior reviewed strings are identical
82	PAR	Kinumun Parenga Parja	loruŋ	mathew-chamberlain2022bonda-didayi	PAR	loɾuŋ	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
82	RON	Malenga Rona Desiya	tʃɪkɔn	mathew-chamberlain2022bonda-didayi	RON	tʃɪkɔn	exact-diplomatic-match	current and prior reviewed strings are identical
82	ODI	Cuttack Oriya	t̪elo	mathew-chamberlain2022bonda-didayi	ODI	te̪lo	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
83	KAD	Kadamguda L. Bonda	bɪʈɪ	mathew-chamberlain2022bonda-didayi	KAD	b18 ti̪	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
83	KEN	Kendhuguda L. Bonda	bɪʈɪ	mathew-chamberlain2022bonda-didayi	KEN	b18 ti̪	different-current-printing	retain both reviewed source readings in audit; do not overwrite prior source
