Item	Gloss	Lect_Code	Language_Label	Site	Similarity_Group	Response_Index	Raw_Form	Form	PDF_Page	Printed_Page	Column	Source_Scope	Status	Review
28	door	Ga	Gahri	Stingri	8	1	pitʌ̪ ŋ	pitʌ̪ ŋ	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Ga	Gahri	Gawzang	8	1	pitʌŋ	pitʌŋ	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Darcha	5	1	khoɾsʌ	khoɾsʌ	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Darcha	3	2	go	go	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Kolong	5	1	goɾsɐ	goɾsɐ	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Rarig	5	1	goɾsɐ	goɾsɐ	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Tingrat	4	1	hwo	hwo	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Khoksar	3	1	go	go	51	43	3	target	response	Unicode Charis/Doulos SIL text layer
28	door	Ld	Ladakhi	Leh	3	1	zgo	zgo	51	43	3	prior_list	response	Unicode Charis/Doulos SIL text layer
28	door	Bh	Bhoti	Spiti	3	1	gõ	gõ	51	43	3	prior_list	response	Unicode Charis/Doulos SIL text layer
28	door	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	51	43	3	comparison	no_entry	Unicode Charis/Doulos SIL text layer
29	firewood	Hi	Hindi	Standard	1	1	idhʌn	idhʌn	51	43	4	comparison	response	Unicode Charis/Doulos SIL text layer
29	firewood	Hi	Hindi	Standard	3	2	lʌkʌɖi	lʌkʌɖi	51	43	4	comparison	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pg	Pangi	Tindi	2	1	kɐtoɾ	kɐtoɾ	51	43	4	prior_list	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ch	Chinali	Gushal	2	1	kɐʈo	kɐʈo	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ch	Chinali	Nalda	2	1	kɐʈo	kɐʈo	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Lo	Lohari	Gondhla	2	1	kʌʈho	kʌʈho	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Lo	Lohari	Gawzang	2	1	kʌtho	kʌtho	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Jobrang	4	1	siŋ	siŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Thirot	4	1	sɪɲ	sɪɲ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Udeypur	4	1	sɪŋ	sɪŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Gushal	4	1	sĩŋ	sĩŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Mooling	4	1	sĩːŋ	sĩːŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Tholang	4	1	siŋ	siŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Chimrat	4	1	sɪɳ	sɪɳ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Pa	Pattani	Salgram	4	1	siŋ	siŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ti	Tinani	Sissu	4	1	si̪ŋ	si̪ŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ti	Tinani	Gondhla	4	1	siŋ	siŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ga	Gahri	Keylong	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ga	Gahri	Stingri	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ga	Gahri	Gawzang	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Darcha	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Kolong	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Rarig	4	1	ʃɪŋ	ʃɪŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Tingrat	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Khoksar	4	1	ʃiŋ	ʃiŋ	51	43	4	target	response	Unicode Charis/Doulos SIL text layer
29	firewood	Ld	Ladakhi	Leh	4	1	ʃiŋ	ʃiŋ	51	43	4	prior_list	response	Unicode Charis/Doulos SIL text layer
29	firewood	Bh	Bhoti	Spiti	4	1	ʃiŋ	ʃiŋ	51	43	4	prior_list	response	Unicode Charis/Doulos SIL text layer
29	firewood	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	51	43	4	comparison	no_entry	Unicode Charis/Doulos SIL text layer
30	broom	Hi	Hindi	Standard	4	1	dʒhɐɖu	dʒhɐɖu	51	43	5	comparison	response	Unicode Charis/Doulos SIL text layer
30	broom	Pg	Pangi	Tindi	1	1	buwɐr	buwɐr	51	43	5	prior_list	response	Unicode Charis/Doulos SIL text layer
30	broom	Ch	Chinali	Gushal	1	1	buɐɾ	buɐɾ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ch	Chinali	Nalda	1	1	boɐɾ	boɐɾ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Lo	Lohari	Gondhla	2	1	bokhʌɾ	bokhʌɾ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Lo	Lohari	Gawzang	2	1	phokoɾ	phokoɾ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Jobrang	5	1	pɾeʔ	pɾeʔ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Thirot	5	1	pɾek	pɾek	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Udeypur	5	1	pɾɛk	pɾɛk	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Gushal	5	1	pɾek̚	pɾek̚	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Mooling	5	1	pɾɛ	pɾɛ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Tholang	5	1	pɾɛg	pɾɛg	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Chimrat	5	1	pɾek	pɾek	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Pa	Pattani	Salgram	5	1	pɾek	pɾek	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ti	Tinani	Sissu	5	1	pɾɛʔ	pɾɛʔ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ti	Tinani	Gondhla	5	1	pɾɛg	pɾɛg	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ga	Gahri	Keylong	5	1	pɾɛksi	pɾɛksi	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ga	Gahri	Stingri	5	1	pɾɛksi	pɾɛksi	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ga	Gahri	Gawzang	5	1	pɾɛksi	pɾɛksi	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Darcha	7	1	sikdɨ	sikdɨ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Darcha	a	2	siduʈ	siduʈ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Kolong	7	1	siʔd̪ut̪̚	siʔd̪ut̪̚	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Rarig	7	1	sʌʔd̪uʔ	sʌʔd̪uʔ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Tingrat	6	1	puĩŋ	puĩŋ	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Khoksar	3	1	ɕɐksi	ɕɐksi	51	43	5	target	response	Unicode Charis/Doulos SIL text layer
30	broom	Ld	Ladakhi	Leh	9	1	olmo	olmo	51	43	5	prior_list	response	Unicode Charis/Doulos SIL text layer
30	broom	Bh	Bhoti	Spiti	8	1	undʒɪl	undʒɪl	51	43	5	prior_list	response	Unicode Charis/Doulos SIL text layer
30	broom	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	51	43	5	comparison	no_entry	Unicode Charis/Doulos SIL text layer
31	mortar	Hi	Hindi	Standard	3	1	khʌɾʌl	khʌɾʌl	52	44	1	comparison	response	Unicode Charis/Doulos SIL text layer
31	mortar	Hi	Hindi	Standard	5	2	okhli	okhli	52	44	1	comparison	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pg	Pangi	Tindi	6	1	pɐt	pɐt	52	44	1	prior_list	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ch	Chinali	Gushal	2	1	gogd̪ʊm	gogd̪ʊm	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ch	Chinali	Nalda	2	1	gɔgduŋ	gɔgduŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Lo	Lohari	Gondhla	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Lo	Lohari	Gawzang	2	1	gogdum	gogdum	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Jobrang	2	1	gogd̪ʊŋ	gogd̪ʊŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Thirot	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Udeypur	2	1	gogdu̪ ŋ	gogdu̪ ŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Gushal	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Mooling	4	1	khusums	khusums	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Tholang	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Chimrat	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Pa	Pattani	Salgram	4	1	kuːsum	kuːsum	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ti	Tinani	Sissu	2	1	gogdum	gogdum	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ti	Tinani	Gondhla	2	1	gogdum	gogdum	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ga	Gahri	Keylong	2	1	godum	godum	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ga	Gahri	Stingri	2	1	gogdu̪ m	gogdu̪ m	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ga	Gahri	Gawzang	1	1	dʒɛɾduŋ	dʒɛɾduŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Darcha	2	1	koduŋ	koduŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Kolong	2	1	gok̚d̪uŋ	gok̚d̪uŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Rarig	2	1	goʔd̪uŋ	goʔd̪uŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Tingrat	2	1	gogdu̪ ŋ	gogdu̪ ŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Khoksar	2	1	goʔdʊŋ	goʔdʊŋ	52	44	1	target	response	Unicode Charis/Doulos SIL text layer
31	mortar	Ld	Ladakhi	Leh	7	1	stunni	stunni	52	44	1	prior_list	response	Unicode Charis/Doulos SIL text layer
31	mortar	Bh	Bhoti	Spiti	2	1	gokdũ	gokdũ	52	44	1	prior_list	response	Unicode Charis/Doulos SIL text layer
31	mortar	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	52	44	1	comparison	no_entry	Unicode Charis/Doulos SIL text layer
32	pestle	Hi	Hindi	Standard	9	1	musʌl	musʌl	52	44	2	comparison	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pg	Pangi	Tindi	3	1	bʌtɐ	bʌtɐ	52	44	2	prior_list	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ch	Chinali	Gushal	6	1	gogd̪ʊm	gogd̪ʊm	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ch	Chinali	Nalda	6	1	gɔgduŋ	gɔgduŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Lo	Lohari	Gondhla	6	1	gogdu̪ m	gogdu̪ m	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Lo	Lohari	Gawzang	6	1	gogdum	gogdum	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Jobrang	7	1	kelɪɾɐ	kelɪɾɐ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Thirot	6	1	gogdu̪ m	gogdu̪ m	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Udeypur	6	1	gogdu̪ ŋ	gogdu̪ ŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Gushal	a	1	siŋ	siŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Mooling	6	1	gɔgdu̪ m	gɔgdu̪ m	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Tholang	9	1	musli	musli	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Tholang	9	2	musʌl	musʌl	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Chimrat	6	1	gogdu̪ m	gogdu̪ m	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Pa	Pattani	Salgram	8	1	kuːsum	kuːsum	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ti	Tinani	Sissu	6	1	gogdum	gogdum	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ti	Tinani	Gondhla	6	1	gogdum	gogdum	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ga	Gahri	Keylong	1	1	bɐːbe	bɐːbe	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ga	Gahri	Stingri	6	1	gogdu̪ m	gogdu̪ m	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ga	Gahri	Gawzang	4	1	dʒɛɾduŋ	dʒɛɾduŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Darcha	2	1	bikpu	bikpu	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Kolong	6	1	gok̚d̪uŋ	gok̚d̪uŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Rarig	6	1	goʔd̪uŋ	goʔd̪uŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Tingrat	6	1	gogdu̪ ŋ	gogdu̪ ŋ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Khoksar	5	1	d̪uwɐ	d̪uwɐ	52	44	2	target	response	Unicode Charis/Doulos SIL text layer
32	pestle	Ld	Ladakhi	Leh	a	1	stuŋʃiŋ	stuŋʃiŋ	52	44	2	prior_list	response	Unicode Charis/Doulos SIL text layer
32	pestle	Bh	Bhoti	Spiti	2	1	bikpu	bikpu	52	44	2	prior_list	response	Unicode Charis/Doulos SIL text layer
32	pestle	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	52	44	2	comparison	no_entry	Unicode Charis/Doulos SIL text layer
33	hammer	Hi	Hindi	Standard	3	1	hʌthoɖi	hʌthoɖi	52	44	3	comparison	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pg	Pangi	Tindi	3	1	hɐtoɾi	hɐtoɾi	52	44	3	prior_list	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ch	Chinali	Gushal	4	1	ʈoɭu	ʈoɭu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ch	Chinali	Nalda	4	1	ʈoɭu	ʈoɭu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Lo	Lohari	Gondhla	2	1	ghɐnt	ghɐnt	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Lo	Lohari	Gondhla	3	2	hɐto̪ i	hɐto̪ i	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Lo	Lohari	Gawzang	3	1	hʌthoi	hʌthoi	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Jobrang	4	1	tholu	tholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Thirot	4	1	tholu	tholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Udeypur	4	1	tholo	tholo	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Gushal	4	1	ʈholu	ʈholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Mooling	4	1	ʈholu	ʈholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Tholang	3	1	hɐto̪ ɖi	hɐto̪ ɖi	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Chimrat	4	1	th̪ olu	th̪ olu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Pa	Pattani	Salgram	4	1	tholo	tholo	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ti	Tinani	Sissu	4	1	tholu	tholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ti	Tinani	Gondhla	1	1	d̪ɐtʃi	d̪ɐtʃi	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ti	Tinani	Gondhla	4	2	tholu	tholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ga	Gahri	Keylong	4	1	thʌlu	thʌlu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ga	Gahri	Stingri	4	1	th̪ olu	th̪ olu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ga	Gahri	Stingri	5	2	th̪ wɐ	th̪ wɐ	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ga	Gahri	Gawzang	4	1	thʌlu	thʌlu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Darcha	4	1	thulu	thulu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Darcha	5	2	thowɐ	thowɐ	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Kolong	4	1	thuɭu	thuɭu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Rarig	4	1	thulu	thulu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Rarig	5	2	thowɐ	thowɐ	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Tingrat	4	1	ʈholu	ʈholu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Tingrat	5	2	thuwɐ	thuwɐ	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Khoksar	4	1	thoɭu	thoɭu	52	44	3	target	response	Unicode Charis/Doulos SIL text layer
33	hammer	Ld	Ladakhi	Leh	6	1	thuʒuŋ	thuʒuŋ	52	44	3	prior_list	response	Unicode Charis/Doulos SIL text layer
33	hammer	Bh	Bhoti	Spiti	4	1	tulu	tulu	52	44	3	prior_list	response	Unicode Charis/Doulos SIL text layer
33	hammer	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	52	44	3	comparison	no_entry	Unicode Charis/Doulos SIL text layer
34	knife	Hi	Hindi	Standard	a	1	tʃɐku	tʃɐku	52	44	4	comparison	response	Unicode Charis/Doulos SIL text layer
34	knife	Hi	Hindi	Standard	a	2	tʃʌkːu	tʃʌkːu	52	44	4	comparison	response	Unicode Charis/Doulos SIL text layer
34	knife	Pg	Pangi	Tindi	7	1	pɐitʃɐ	pɐitʃɐ	52	44	4	prior_list	response	Unicode Charis/Doulos SIL text layer
34	knife	Ch	Chinali	Gushal	a	1	tʃɐku	tʃɐku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ch	Chinali	Nalda	a	1	tʃɐku	tʃɐku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Lo	Lohari	Gondhla	3	1	kɐtɐɾu	kɐtɐɾu	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Lo	Lohari	Gondhla	a	2	tʃɐku	tʃɐku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Lo	Lohari	Gawzang	a	1	tʃʌku	tʃʌku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Jobrang	5	1	ɲuksɐ	ɲuksɐ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Jobrang	a	2	tʃəku	tʃəku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Thirot	5	1	ɲukt ̪	ɲukt ̪	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Thirot	a	2	tʃɐkːu	tʃɐkːu	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Udeypur	5	1	ɲuksɐ	ɲuksɐ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Gushal	5	1	ɲuksɐ	ɲuksɐ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Mooling	5	1	njuksə	njuksə	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Tholang	a	1	tʃɐku	tʃɐku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Chimrat	5	1	ɲuks	ɲuks	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Pa	Pattani	Salgram	5	1	ɲuksɐ	ɲuksɐ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ti	Tinani	Sissu	4	1	kuɾts	kuɾts	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ti	Tinani	Gondhla	4	1	kuɾutsɐ	kuɾutsɐ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ga	Gahri	Keylong	a	1	tsʌku	tsʌku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ga	Gahri	Stingri	4	1	kuɾ	kuɾ	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ga	Gahri	Gawzang	a	1	tsʌku	tsʌku	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Darcha	9	1	thi	thi	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Kolong	2	1	ɖi	ɖi	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Kolong	8	2	ɾəlɖi	ɾəlɖi	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Rarig	2	1	ɖi	ɖi	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Tingrat	9	1	ti	ti	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Khoksar	1	1	ɕhi	ɕhi	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Khoksar	a	2	tʃʌkːu	tʃʌkːu	52	44	4	target	response	Unicode Charis/Doulos SIL text layer
34	knife	Ld	Ladakhi	Leh	9	1	ti	ti	52	44	4	prior_list	response	Unicode Charis/Doulos SIL text layer
34	knife	Bh	Bhoti	Spiti	9	1	ti	ti	52	44	4	prior_list	response	Unicode Charis/Doulos SIL text layer
34	knife	Tb	Tibetan	Lhasa	9	1	thi	thi	52	44	4	comparison	response	Unicode Charis/Doulos SIL text layer
35	axe	Hi	Hindi	Standard	5	1	kulhɐɖi	kulhɐɖi	52	44	5	comparison	response	Unicode Charis/Doulos SIL text layer
35	axe	Pg	Pangi	Tindi	1	1	dʒowt	dʒowt	52	44	5	prior_list	response	Unicode Charis/Doulos SIL text layer
35	axe	Ch	Chinali	Gushal	6	1	kuɾɐi	kuɾɐi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Ch	Chinali	Nalda	6	1	kuɾhɐi	kuɾhɐi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Lo	Lohari	Gondhla	6	1	kuɾhɐi	kuɾhɐi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Lo	Lohari	Gawzang	6	1	kuɾhɐi	kuɾhɐi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Jobrang	3	1	kʌɾdʒi	kʌɾdʒi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Thirot	2	1	kɐi	kɐi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Thirot	7	2	məgui	məgui	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Udeypur	3	1	kɐɾdʒi	kɐɾdʒi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Udeypur	8	2	mʌguɖi	mʌguɖi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Gushal	3	1	kəɾdʒi	kəɾdʒi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Mooling	3	1	khɐːɾdʒi	khɐːɾdʒi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
35	axe	Pa	Pattani	Tholang	3	1	kəɾdʒi	kəɾdʒi	52	44	5	target	response	Unicode Charis/Doulos SIL text layer
