Legacy_ID,Source_Key
42-2772,tc-entry-2639
42-2773,tc-entry-2640
42-2774,tc-entry-2641
42-2775,tc-entry-2642
42-2777,tc-entry-2644
42-2778,tc-entry-2645
42-2779,tc-entry-2646
42-2780,tc-entry-2647
42-2781,tc-entry-2648
42-2782,tc-entry-2649
42-2783,tc-entry-2650
42-2784,tc-entry-2651
42-2785,tc-entry-2652
42-2786,tc-entry-2653
42-2787,tc-entry-2654
42-2788,tc-entry-2655
42-2789,tc-entry-2656
42-2790,tc-entry-2657
42-2791,tc-entry-2658
42-2792,tc-entry-2659
42-2793,tc-entry-2660
42-2794,tc-entry-2661
42-2797,tc-entry-2663
42-2798,tc-entry-2664
42-2799,tc-entry-2665
42-2800,tc-entry-2666
42-2801,tc-entry-2667
42-2802,tc-entry-2668
42-2803,tc-entry-2668-variant-1
42-2804,tc-entry-2669
42-2805,tc-entry-2670
42-2806,tc-entry-2671
42-2807,tc-entry-2672
42-2808,tc-entry-2673
42-2809,tc-entry-2674
42-2810,tc-entry-2675
42-2811,tc-entry-2676
42-2812,tc-entry-2677
42-2813,tc-entry-2678
42-2814,tc-entry-2679
42-2815,tc-entry-2680
42-2816,tc-entry-2681
42-2817,tc-entry-2682
42-2818,tc-entry-2683
42-2819,tc-entry-2684
42-2820,tc-entry-2685
42-2821,tc-entry-2686
42-2822,tc-entry-2687
42-2823,tc-entry-2688
42-2824,tc-entry-2689
42-2825,tc-entry-2690
42-2826,tc-entry-2691
42-2827,tc-entry-2692
42-2828,tc-entry-2693
42-2829,tc-entry-2694
42-2830,tc-entry-2695
42-2831,tc-entry-2696
42-2832,tc-entry-2697
42-2833,tc-entry-2698
42-2834,tc-entry-2699
42-2835,tc-entry-2700
42-2836,tc-entry-2701
42-2837,tc-entry-2702
42-2838,tc-entry-2703
42-2839,tc-entry-2704
42-2840,tc-entry-2705
42-2841,tc-entry-2706
42-2842,tc-entry-2707
42-2843,tc-entry-2708
42-2844,tc-entry-2709
42-2845,tc-entry-2710
42-2846,tc-entry-2711
42-2847,tc-entry-2712
42-2848,tc-entry-2713
42-2849,tc-entry-2714
42-2850,tc-entry-2714-variant-1
42-2851,tc-entry-2715
42-2852,tc-entry-2716
42-2853,tc-entry-2717
42-2854,tc-entry-2718
42-2855,tc-entry-2719
42-2856,tc-entry-2720
42-2857,tc-entry-2721
42-2858,tc-entry-2722
42-2859,tc-entry-2723
42-2860,tc-entry-2724
42-2861,tc-entry-2725
42-2862,tc-entry-2726
42-2863,tc-entry-2727
42-2864,tc-entry-2728
42-2865,tc-entry-2729
42-2866,tc-entry-2730
42-2867,tc-entry-2731
42-2868,tc-entry-2732
42-2869,tc-entry-2733
42-2870,tc-entry-2734
42-2871,tc-entry-2735
42-2872,tc-entry-2736
42-2873,tc-entry-2737
42-2874,tc-entry-2738
42-2875,tc-entry-2739
42-2876,tc-entry-2740
42-2877,tc-entry-2741
42-2878,tc-entry-2742
42-2879,tc-entry-2743
42-2880,tc-entry-2744
42-2881,tc-entry-2745
42-2882,tc-entry-2746
42-2883,tc-entry-2747
42-2884,tc-entry-2748
42-2885,tc-entry-2749
42-2886,tc-entry-2750
42-2887,tc-entry-2751
42-2888,tc-entry-2752
42-2889,tc-entry-2753
42-2890,tc-entry-2754
42-2891,tc-entry-2755
42-2892,tc-entry-2756
42-2893,tc-entry-2757
42-2894,tc-entry-2758
42-2895,tc-entry-2759
42-2896,tc-entry-2760
42-2897,tc-entry-2761
42-2898,tc-entry-2762
42-2899,tc-entry-2763
42-2900,tc-entry-2764
42-2901,tc-entry-2765
42-2902,tc-entry-2766
42-2903,tc-entry-2767
42-2904,tc-entry-2768
42-2905,tc-entry-2769
42-2906,tc-entry-2770
42-2907,tc-entry-2771
42-2908,tc-entry-2772
42-2909,tc-entry-2773
42-2910,tc-entry-2774
42-2911,tc-entry-2775
42-2912,tc-entry-2776
42-2913,tc-entry-2777
42-2914,tc-entry-2778
42-2915,tc-entry-2779
42-2916,tc-entry-2780
42-2918,tc-entry-2782
42-2919,tc-entry-2783
42-2920,tc-entry-2784
42-2921,tc-entry-2785
42-2924,tc-entry-2787
42-2925,tc-entry-2788
42-2926,tc-entry-2789
42-2928,tc-entry-2791
42-2929,tc-entry-2792
42-2930,tc-entry-2792-variant-1
42-2931,tc-entry-2793
42-2932,tc-entry-2794
42-2933,tc-entry-2795
42-2934,tc-entry-2796
42-2935,tc-entry-2796-variant-1
42-2936,tc-entry-2797
42-2937,tc-entry-2798
42-2938,tc-entry-2799
42-2939,tc-entry-2800
42-2940,tc-entry-2801
42-2941,tc-entry-2802
42-2942,tc-entry-2803
42-2943,tc-entry-2804
42-2944,tc-entry-2805
42-2945,tc-entry-2806
42-2946,tc-entry-2807
42-2947,tc-entry-2808
42-2948,tc-entry-2809
42-2949,tc-entry-2810
42-2950,tc-entry-2811
42-2951,tc-entry-2812
42-2952,tc-entry-2813
42-2953,tc-entry-2814
42-2954,tc-entry-2815
42-2955,tc-entry-2816
42-2956,tc-entry-2817
42-2957,tc-entry-2818
42-2958,tc-entry-2819
42-2961,tc-entry-2821
42-2962,tc-entry-2822
42-2963,tc-entry-2822-variant-1
42-2964,tc-entry-2823
42-2965,tc-entry-2824
42-2966,tc-entry-2825
42-2967,tc-entry-2826
42-2968,tc-entry-2827
42-2969,tc-entry-2828
42-2970,tc-entry-2829
42-2971,tc-entry-2830
42-2972,tc-entry-2831
42-2973,tc-entry-2832
42-2974,tc-entry-2833
42-2975,tc-entry-2834
42-2976,tc-entry-2835
42-2979,tc-entry-2837
42-2980,tc-entry-2838
42-2981,tc-entry-2839
42-2982,tc-entry-2840
42-2983,tc-entry-2841
42-2984,tc-entry-2842
42-2985,tc-entry-2843
42-2986,tc-entry-2844
42-2987,tc-entry-2845
42-2989,tc-entry-2847
42-2990,tc-entry-2848
42-2991,tc-entry-2849
42-2992,tc-entry-2850
42-2993,tc-entry-2851
42-2994,tc-entry-2852
42-2995,tc-entry-2853
42-2996,tc-entry-2854
42-2997,tc-entry-2855
42-2998,tc-entry-2856
42-2999,tc-entry-2857
42-3000,tc-entry-2858
42-3001,tc-entry-2859
42-3002,tc-entry-2860
42-3003,tc-entry-2861
42-3004,tc-entry-2862
42-3005,tc-entry-2863
42-3006,tc-entry-2864
42-3007,tc-entry-2865
42-3008,tc-entry-2866
42-3009,tc-entry-2867
42-3010,tc-entry-2868
42-3011,tc-entry-2869
42-3012,tc-entry-2870
42-3013,tc-entry-2871
42-3014,tc-entry-2872
42-3015,tc-entry-2873
42-3016,tc-entry-2874
42-3017,tc-entry-2875
42-3018,tc-entry-2876
42-3019,tc-entry-2877
42-3020,tc-entry-2878
42-3021,tc-entry-2879
42-3022,tc-entry-2880
42-3023,tc-entry-2881
42-3024,tc-entry-2882
42-3025,tc-entry-2883
42-3026,tc-entry-2884
42-3027,tc-entry-2884-variant-1
42-3028,tc-entry-2885
42-3029,tc-entry-2886
42-3030,tc-entry-2887
42-3031,tc-entry-2888
42-3032,tc-entry-2889
42-3033,tc-entry-2890
42-3034,tc-entry-2891
42-3035,tc-entry-2892
42-3036,tc-entry-2893
42-3037,tc-entry-2894
42-3038,tc-entry-2895
42-3039,tc-entry-2896
42-3040,tc-entry-2897
42-3041,tc-entry-2898
42-3042,tc-entry-2899
42-3043,tc-entry-2900
42-3044,tc-entry-2901
42-3045,tc-entry-2902
42-3046,tc-entry-2903
42-3047,tc-entry-2904
42-3048,tc-entry-2905
42-3049,tc-entry-2906
42-3050,tc-entry-2907
42-3051,tc-entry-2908
42-3052,tc-entry-2909
42-3053,tc-entry-2910
42-3054,tc-entry-2911
42-3055,tc-entry-2912
42-3056,tc-entry-2913
42-3057,tc-entry-2914
42-3058,tc-entry-2915
42-3059,tc-entry-2916
42-3060,tc-entry-2917
42-3061,tc-entry-2918
42-3062,tc-entry-2919
42-3063,tc-entry-2920
42-3064,tc-entry-2921
42-3065,tc-entry-2922
42-3066,tc-entry-2923
42-3067,tc-entry-2924
42-3068,tc-entry-2925
42-3069,tc-entry-2926
42-3070,tc-entry-2927
42-3071,tc-entry-2928
42-3072,tc-entry-2929
42-3073,tc-entry-2930
42-3074,tc-entry-2931
42-3075,tc-entry-2932
42-3076,tc-entry-2933
42-3077,tc-entry-2934
42-3078,tc-entry-2935
42-3079,tc-entry-2936
42-3080,tc-entry-2937
42-3081,tc-entry-2938
42-3082,tc-entry-2939
42-3083,tc-entry-2940
42-3084,tc-entry-2941
42-3085,tc-entry-2942
42-3086,tc-entry-2943
42-3087,tc-entry-2944
42-3088,tc-entry-2945
42-3089,tc-entry-2946
42-3090,tc-entry-2947
42-3091,tc-entry-2948
42-3092,tc-entry-2949
42-3093,tc-entry-2950
42-3094,tc-entry-2951
42-3095,tc-entry-2952
42-3096,tc-entry-2953
42-3097,tc-entry-2954
42-3098,tc-entry-2955
42-3099,tc-entry-2956
42-3100,tc-entry-2957
42-3101,tc-entry-2958
42-3102,tc-entry-2959
42-3103,tc-entry-2960
42-3104,tc-entry-2960-variant-1
42-3105,tc-entry-2961
42-3106,tc-entry-2962
42-3107,tc-entry-2963
42-3108,tc-entry-2964
42-3109,tc-entry-2965
42-3110,tc-entry-2966
42-3111,tc-entry-2967
42-3112,tc-entry-2967-variant-1
42-3113,tc-entry-2968
42-3114,tc-entry-2969
42-3115,tc-entry-2970
42-3116,tc-entry-2971
42-3117,tc-entry-2972
42-3118,tc-entry-2973
42-3119,tc-entry-2974
42-3120,tc-entry-2975
42-3121,tc-entry-2976
42-3122,tc-entry-2977
42-3123,tc-entry-2978
42-3124,tc-entry-2979
42-3125,tc-entry-2980
42-3126,tc-entry-2981
42-3127,tc-entry-2982
42-3128,tc-entry-2983
42-3129,tc-entry-2984
42-3130,tc-entry-2985
42-3131,tc-entry-2986
42-3132,tc-entry-2987
42-3133,tc-entry-2988
42-3134,tc-entry-2989
42-3135,tc-entry-2990
42-3136,tc-entry-2991
42-3137,tc-entry-2992
42-3138,tc-entry-2993
42-3139,tc-entry-2994
42-3140,tc-entry-2995
42-3141,tc-entry-2996
42-3142,tc-entry-2997
42-3143,tc-entry-2998
42-3144,tc-entry-2999
42-3145,tc-entry-3000
42-3146,tc-entry-3001
42-3147,tc-entry-3002
42-3148,tc-entry-3003
42-3149,tc-entry-3004
42-3150,tc-entry-3005
42-3151,tc-entry-3006
42-3152,tc-entry-3007
42-3153,tc-entry-3008
42-3154,tc-entry-3009
42-3155,tc-entry-3010
42-3156,tc-entry-3011
42-3157,tc-entry-3012
42-3158,tc-entry-3013
42-3159,tc-entry-3014
42-3160,tc-entry-3015
42-3161,tc-entry-3016
42-3162,tc-entry-3017
42-3163,tc-entry-3018
42-3164,tc-entry-3019
42-3165,tc-entry-3020
42-3166,tc-entry-3021
42-3167,tc-entry-3022
42-3168,tc-entry-3023
42-3169,tc-entry-3024
42-3170,tc-entry-3025
42-3171,tc-entry-3026
42-3172,tc-entry-3027
42-3173,tc-entry-3028
42-3174,tc-entry-3029
42-3175,tc-entry-3030
42-3176,tc-entry-3031
42-3177,tc-entry-3032
42-3178,tc-entry-3033
42-3180,tc-entry-3035
42-3181,tc-entry-3036
42-3182,tc-entry-3037
42-3183,tc-entry-3038
42-3184,tc-entry-3039
42-3185,tc-entry-3040
42-3186,tc-entry-3041
42-3187,tc-entry-3042
42-3188,tc-entry-3043
42-3189,tc-entry-3044
42-3190,tc-entry-3045
42-3191,tc-entry-3046
42-3192,tc-entry-3047
42-3193,tc-entry-3048
42-3194,tc-entry-3049
42-3195,tc-entry-3050
42-3196,tc-entry-3051
42-3197,tc-entry-3052
42-3198,tc-entry-3053
42-3199,tc-entry-3054
42-3200,tc-entry-3055
42-3201,tc-entry-3056
42-3202,tc-entry-3057
42-3203,tc-entry-3058
42-3204,tc-entry-3059
42-3205,tc-entry-3060
42-3206,tc-entry-3061
42-3207,tc-entry-3062
42-3208,tc-entry-3063
42-3209,tc-entry-3064
42-3210,tc-entry-3065
42-3211,tc-entry-3066
42-3212,tc-entry-3067
42-3213,tc-entry-3068
42-3214,tc-entry-3069
42-3215,tc-entry-3070
42-3216,tc-entry-3071
42-3217,tc-entry-3072
42-3218,tc-entry-3073
42-3219,tc-entry-3074
42-3220,tc-entry-3075
42-3221,tc-entry-3076
42-3222,tc-entry-3077
42-3223,tc-entry-3078
42-3224,tc-entry-3079
42-3225,tc-entry-3080
42-3226,tc-entry-3081
42-3227,tc-entry-3082
42-3228,tc-entry-3083
42-3229,tc-entry-3084
42-3230,tc-entry-3085
42-3231,tc-entry-3086
42-3232,tc-entry-3087
42-3233,tc-entry-3088
42-3234,tc-entry-3089
42-3235,tc-entry-3090
42-3236,tc-entry-3091
42-3237,tc-entry-3092
42-3238,tc-entry-3093
42-3239,tc-entry-3094
42-3240,tc-entry-3095
42-3241,tc-entry-3096
42-3242,tc-entry-3097
42-3243,tc-entry-3098
42-3244,tc-entry-3099
42-3245,tc-entry-3100
42-3246,tc-entry-3101
42-3247,tc-entry-3102
42-3248,tc-entry-3103
42-3249,tc-entry-3104
42-3250,tc-entry-3105
42-3251,tc-entry-3106
42-3252,tc-entry-3107
42-3253,tc-entry-3108
42-3254,tc-entry-3109
42-3255,tc-entry-3110
42-3256,tc-entry-3111
42-3257,tc-entry-3112
42-3258,tc-entry-3113
42-3259,tc-entry-3114
42-3260,tc-entry-3115
42-3261,tc-entry-3116
42-3262,tc-entry-3117
42-3263,tc-entry-3118
42-3264,tc-entry-3119
42-3265,tc-entry-3120
42-3267,tc-entry-3122
42-3268,tc-entry-3123
42-3269,tc-entry-3124
42-3270,tc-entry-3125
42-3271,tc-entry-3126
42-3272,tc-entry-3127
42-3273,tc-entry-3128
42-3274,tc-entry-3129
42-3275,tc-entry-3130
42-3276,tc-entry-3131
42-3277,tc-entry-3132
42-3278,tc-entry-3133
42-3279,tc-entry-3134
42-3280,tc-entry-3135
42-3282,tc-entry-3137
42-3283,tc-entry-3138
42-3284,tc-entry-3139
42-3285,tc-entry-3140
42-3286,tc-entry-3141
42-3291,tc-entry-3144
42-3292,tc-entry-3145
42-3293,tc-entry-3146
42-3294,tc-entry-3147
42-3295,tc-entry-3148
42-3296,tc-entry-3149
42-3297,tc-entry-3150
42-3298,tc-entry-3151
42-3301,tc-entry-3152-variant-1
42-3302,tc-entry-3153
42-3305,tc-entry-3155
42-3306,tc-entry-3156
42-3307,tc-entry-3157
42-3308,tc-entry-3158
42-3309,tc-entry-3159
42-3310,tc-entry-3160
42-3311,tc-entry-3161
42-3312,tc-entry-3162
42-3313,tc-entry-3163
42-3314,tc-entry-3164
42-3317,tc-entry-3166
42-3318,tc-entry-3167
42-3321,tc-entry-3169
42-3322,tc-entry-3170
42-3323,tc-entry-3171
42-3324,tc-entry-3172
42-3325,tc-entry-3172-variant-1
42-3326,tc-entry-3173
42-3327,tc-entry-3174
42-3328,tc-entry-3175
42-3329,tc-entry-3176
42-3330,tc-entry-3177
42-3331,tc-entry-3178
42-3332,tc-entry-3179
42-3333,tc-entry-3180
42-3334,tc-entry-3181
42-3335,tc-entry-3182
42-3336,tc-entry-3183
42-3337,tc-entry-3184
42-3338,tc-entry-3185
42-3339,tc-entry-3186
42-3340,tc-entry-3187
42-3341,tc-entry-3188
42-3342,tc-entry-3189
42-3343,tc-entry-3190
42-3344,tc-entry-3191
42-3345,tc-entry-3192
42-3346,tc-entry-3193
42-3347,tc-entry-3194
42-3348,tc-entry-3195
42-3349,tc-entry-3196
42-3350,tc-entry-3197
42-3351,tc-entry-3198
42-3352,tc-entry-3199
42-3353,tc-entry-3200
42-3354,tc-entry-3201
42-3355,tc-entry-3202
42-3356,tc-entry-3203
42-3357,tc-entry-3204
42-3358,tc-entry-3205
42-3359,tc-entry-3206
42-3360,tc-entry-3207
42-3361,tc-entry-3208
42-3362,tc-entry-3209
42-3363,tc-entry-3210
42-3364,tc-entry-3211
42-3365,tc-entry-3212
42-3366,tc-entry-3213
42-3367,tc-entry-3214
42-3368,tc-entry-3215
42-3369,tc-entry-3216
42-3370,tc-entry-3217
42-3371,tc-entry-3218
42-3372,tc-entry-3219
42-3373,tc-entry-3220
42-3374,tc-entry-3221
42-3375,tc-entry-3222
42-3376,tc-entry-3223
42-3377,tc-entry-3224
42-3378,tc-entry-3225
42-3379,tc-entry-3226
42-3380,tc-entry-3227
42-3381,tc-entry-3228
42-3382,tc-entry-3229
42-3383,tc-entry-3230
42-3384,tc-entry-3231
42-3385,tc-entry-3232
42-3386,tc-entry-3233
42-3387,tc-entry-3234
42-3388,tc-entry-3235
42-3389,tc-entry-3236
42-3390,tc-entry-3237
42-3391,tc-entry-3238
42-3392,tc-entry-3239
42-3393,tc-entry-3240
42-3394,tc-entry-3241
42-3395,tc-entry-3242
42-3396,tc-entry-3243
42-3397,tc-entry-3244
42-3398,tc-entry-3245
42-3399,tc-entry-3246
42-3400,tc-entry-3247
42-3401,tc-entry-3248
42-3402,tc-entry-3249
42-3403,tc-entry-3250
42-3404,tc-entry-3251
42-3405,tc-entry-3252
42-3406,tc-entry-3253
42-3407,tc-entry-3254
42-3408,tc-entry-3255
42-3409,tc-entry-3256
42-3410,tc-entry-3257
42-3411,tc-entry-3258
42-3412,tc-entry-3259
42-3413,tc-entry-3260
42-3414,tc-entry-3261
42-3415,tc-entry-3262
42-3416,tc-entry-3263
42-3417,tc-entry-3264
42-3418,tc-entry-3265
42-3419,tc-entry-3266
42-3420,tc-entry-3267
42-3421,tc-entry-3268
42-3422,tc-entry-3269
42-3423,tc-entry-3270
42-3424,tc-entry-3271
42-3427,tc-entry-3273
42-3428,tc-entry-3274
42-3429,tc-entry-3275
42-3430,tc-entry-3276
42-3431,tc-entry-3277
42-3432,tc-entry-3278
42-3433,tc-entry-3279
42-3434,tc-entry-3280
42-3435,tc-entry-3281
42-3436,tc-entry-3282
42-3437,tc-entry-3283
42-3438,tc-entry-3284
42-3439,tc-entry-3285
42-3440,tc-entry-3286
42-3441,tc-entry-3287
42-3442,tc-entry-3288
42-3443,tc-entry-3289
42-3444,tc-entry-3290
42-3445,tc-entry-3291
42-3446,tc-entry-3292
42-3447,tc-entry-3293
42-3448,tc-entry-3293-variant-1
42-3449,tc-entry-3294
42-3450,tc-entry-3295
42-3452,tc-entry-3297
42-3453,tc-entry-3298
42-3454,tc-entry-3299
42-3455,tc-entry-3300
42-3456,tc-entry-3301
42-3457,tc-entry-3302
42-3458,tc-entry-3303
42-3459,tc-entry-3304
42-3460,tc-entry-3305
42-3461,tc-entry-3306
42-3462,tc-entry-3307
42-3463,tc-entry-3308
42-3464,tc-entry-3309
42-3465,tc-entry-3310
42-3466,tc-entry-3310-variant-1
42-3469,tc-entry-3312
42-3470,tc-entry-3313
42-3471,tc-entry-3314
42-3472,tc-entry-3314-variant-1
42-3473,tc-entry-3315
42-3474,tc-entry-3316
42-3475,tc-entry-3317
42-3476,tc-entry-3318
42-3477,tc-entry-3319
42-3478,tc-entry-3320
42-3479,tc-entry-3321
42-3480,tc-entry-3322
42-3481,tc-entry-3323
42-3482,tc-entry-3324
42-3483,tc-entry-3325
42-3484,tc-entry-3326
42-3485,tc-entry-3327
42-3486,tc-entry-3328
42-3487,tc-entry-3329
42-3490,tc-entry-3331
42-3491,tc-entry-3332
42-3492,tc-entry-3333
42-3493,tc-entry-3334
42-3494,tc-entry-3335
42-3495,tc-entry-3336
42-3496,tc-entry-3337
42-3497,tc-entry-3338
42-3498,tc-entry-3339
42-3499,tc-entry-3340
42-3500,tc-entry-3341
42-3501,tc-entry-3342
42-3502,tc-entry-3343
42-3503,tc-entry-3344
42-3504,tc-entry-3345
42-3505,tc-entry-3346
42-3506,tc-entry-3347
42-3507,tc-entry-3348
42-3508,tc-entry-3349
42-3509,tc-entry-3350
42-3510,tc-entry-3351
42-3511,tc-entry-3352
42-3512,tc-entry-3353
42-3513,tc-entry-3354
42-3514,tc-entry-3355
42-3515,tc-entry-3356
42-3518,tc-entry-3358
42-3519,tc-entry-3359
42-3520,tc-entry-3360
42-3521,tc-entry-3361
42-3522,tc-entry-3362
42-3523,tc-entry-3363
42-3524,tc-entry-3364
42-3525,tc-entry-3365
42-3526,tc-entry-3366
42-3527,tc-entry-3367
42-3528,tc-entry-3368
42-3529,tc-entry-3369
42-3530,tc-entry-3370
42-3531,tc-entry-3371
42-3532,tc-entry-3372
42-3533,tc-entry-3373
42-3534,tc-entry-3374
42-3535,tc-entry-3375
42-3536,tc-entry-3376
42-3537,tc-entry-3377
42-3538,tc-entry-3378
42-3539,tc-entry-3379
42-3542,tc-entry-3381
42-3543,tc-entry-3382
42-3544,tc-entry-3383
42-3545,tc-entry-3384
42-3546,tc-entry-3385
42-3547,tc-entry-3386
42-3548,tc-entry-3387
42-3549,tc-entry-3388
42-3550,tc-entry-3389
42-3551,tc-entry-3390
42-3552,tc-entry-3391
42-3553,tc-entry-3392
42-3554,tc-entry-3393
42-3555,tc-entry-3394
42-3557,tc-entry-3396
42-3558,tc-entry-3397
42-3559,tc-entry-3398
42-3560,tc-entry-3399
42-3561,tc-entry-3400
42-3562,tc-entry-3401
42-3563,tc-entry-3402
42-3566,tc-entry-3404
42-3567,tc-entry-3405
42-3568,tc-entry-3406
42-3569,tc-entry-3407
42-3570,tc-entry-3408
42-3571,tc-entry-3409
42-3572,tc-entry-3410
42-3573,tc-entry-3411
42-3574,tc-entry-3412
42-3575,tc-entry-3413
42-3576,tc-entry-3414
42-3579,tc-entry-3416
42-3580,tc-entry-3417
42-3581,tc-entry-3418
42-3582,tc-entry-3419
42-3583,tc-entry-3420
42-3584,tc-entry-3421
42-3585,tc-entry-3422
42-3586,tc-entry-3423
42-3587,tc-entry-3424
42-3588,tc-entry-3425
42-3589,tc-entry-3426
42-3590,tc-entry-3427
42-3591,tc-entry-3428
42-3592,tc-entry-3429
42-3593,tc-entry-3429-variant-1
42-3594,tc-entry-3430
42-3595,tc-entry-3431
42-3596,tc-entry-3432
42-3597,tc-entry-3433
42-3598,tc-entry-3434
42-3599,tc-entry-3435
42-3600,tc-entry-3436
42-3605,tc-entry-3438
42-3606,tc-entry-3438-variant-1
42-3607,tc-entry-3439
42-3608,tc-entry-3440
42-3609,tc-entry-3441
42-3610,tc-entry-3442
42-3611,tc-entry-3443
42-3612,tc-entry-3444
42-3613,tc-entry-3445
42-3614,tc-entry-3446
42-3615,tc-entry-3447
42-3616,tc-entry-3448
42-3617,tc-entry-3449
42-3618,tc-entry-3450
42-3619,tc-entry-3451
42-3620,tc-entry-3452
42-3621,tc-entry-3453
42-3622,tc-entry-3454
42-3623,tc-entry-3455
42-3624,tc-entry-3456
42-3625,tc-entry-3457
42-3626,tc-entry-3458
42-3627,tc-entry-3459
42-3628,tc-entry-3460
42-3629,tc-entry-3461
42-3630,tc-entry-3462
42-3631,tc-entry-3463
42-3632,tc-entry-3464
42-3633,tc-entry-3465
42-3634,tc-entry-3466
42-3635,tc-entry-3467
42-3636,tc-entry-3468
42-3637,tc-entry-3469
42-3638,tc-entry-3470
42-3639,tc-entry-3471
42-3640,tc-entry-3472
42-3641,tc-entry-3473
42-3642,tc-entry-3474
42-3643,tc-entry-3475
42-3644,tc-entry-3476
42-3645,tc-entry-3477
42-3648,tc-entry-3479
42-3649,tc-entry-3480
42-3650,tc-entry-3481
42-3651,tc-entry-3482
42-3652,tc-entry-3483
42-3653,tc-entry-3484
42-3654,tc-entry-3485
42-3655,tc-entry-3486
42-3656,tc-entry-3486-variant-1
42-3657,tc-entry-3487
42-3658,tc-entry-3488
42-3659,tc-entry-3489
42-3660,tc-entry-3490
42-3661,tc-entry-3491
42-3662,tc-entry-3492
42-3663,tc-entry-3493
42-3664,tc-entry-3494
42-3665,tc-entry-3495
42-3668,tc-entry-3497
42-3669,tc-entry-3498
42-3670,tc-entry-3499
42-3671,tc-entry-3500
42-3672,tc-entry-3501
42-3673,tc-entry-3502
42-3674,tc-entry-3503
42-3675,tc-entry-3504
42-3676,tc-entry-3505
42-3677,tc-entry-3506
42-3678,tc-entry-3507
42-3679,tc-entry-3508
42-3680,tc-entry-3509
42-3681,tc-entry-3510
42-3682,tc-entry-3511
42-3683,tc-entry-3512
42-3684,tc-entry-3513
42-3685,tc-entry-3514
42-3686,tc-entry-3515
42-3687,tc-entry-3516
42-3688,tc-entry-3517
42-3689,tc-entry-3518
42-3690,tc-entry-3519
42-3691,tc-entry-3520
42-3692,tc-entry-3521
42-3694,tc-entry-3523
42-3695,tc-entry-3524
42-3696,tc-entry-3525
42-3697,tc-entry-3526
42-3698,tc-entry-3527
42-3699,tc-entry-3528
42-3700,tc-entry-3529
42-3701,tc-entry-3530
42-3702,tc-entry-3531
42-3703,tc-entry-3532
42-3704,tc-entry-3533
42-3705,tc-entry-3534
42-3706,tc-entry-3535
42-3707,tc-entry-3536
42-3708,tc-entry-3537
42-3709,tc-entry-3538
42-3710,tc-entry-3539
42-3711,tc-entry-3540
42-3712,tc-entry-3541
42-3713,tc-entry-3542
42-3714,tc-entry-3543
42-3715,tc-entry-3544
42-3716,tc-entry-3545
42-3717,tc-entry-3546
42-3718,tc-entry-3547
42-3719,tc-entry-3548
42-3720,tc-entry-3549
42-3721,tc-entry-3550
42-3722,tc-entry-3551
42-3723,tc-entry-3552
42-3724,tc-entry-3553
42-3725,tc-entry-3554
42-3726,tc-entry-3555
42-3728,tc-entry-3557
42-3729,tc-entry-3558
42-3730,tc-entry-3559
42-3731,tc-entry-3560
42-3732,tc-entry-3561
42-3733,tc-entry-3562
42-3734,tc-entry-3563
42-3735,tc-entry-3564
42-3736,tc-entry-3565
42-3737,tc-entry-3566
42-3738,tc-entry-3567
42-3739,tc-entry-3568
42-3740,tc-entry-3569
42-3741,tc-entry-3570
42-3742,tc-entry-3571
42-3743,tc-entry-3572
42-3744,tc-entry-3573
42-3745,tc-entry-3574
42-3746,tc-entry-3575
42-3747,tc-entry-3576
42-3748,tc-entry-3577
42-3750,tc-entry-3579
42-3751,tc-entry-3580
42-3752,tc-entry-3581
42-3753,tc-entry-3581-variant-1
42-3754,tc-entry-3582
42-3755,tc-entry-3583
42-3756,tc-entry-3584
42-3757,tc-entry-3585
42-3758,tc-entry-3586
42-3763,tc-entry-3588
42-3764,tc-entry-3589
42-3765,tc-entry-3590
42-3766,tc-entry-3591
42-3769,tc-entry-3593
42-3770,tc-entry-3594
42-3771,tc-entry-3595
42-3772,tc-entry-3596
42-3773,tc-entry-3597
42-3774,tc-entry-3598
42-3775,tc-entry-3599
42-3776,tc-entry-3600
42-3777,tc-entry-3601
42-3778,tc-entry-3602
42-3779,tc-entry-3603
42-3780,tc-entry-3604
