ID,Tag,Language_ID,Source_Language_ID,Name,Glottocode,Latitude,Longitude,Clade,Location,Quality
cdial-L-salt-range,dialect:L:cdial-L-salt-range:Salt%20Range,L,cdial-L-salt-range,Salt Range,west2386,32.5000,72.5000,Lahndic,"Salt Range, Punjab, Pakistan (representative central point)",C
cdial-L-shahpur,dialect:L:cdial-L-shahpur:Shahpur,L,cdial-L-shahpur,Shahpur,west2386,32.2670,72.4730,Lahndic,"Shahpur, Punjab, Pakistan",C
cdial-Mth-east-tirhut,dialect:Mth:cdial-Mth-east-tirhut:East%20Tirhut,Mth,cdial-Mth-east-tirhut,East Tirhut,mait1250,26.1197,85.3910,Bihari,Tirhut region (representative point: Muzaffarpur; directional label preserved),C
cdial-Mth-gaya,dialect:Mth:cdial-Mth-gaya:Gaya,Mth,cdial-Mth-gaya,Gaya,mait1250,24.7955,85.0002,Bihari,Gaya district (representative point: Gaya),C
cdial-Mth-north-tirhut,dialect:Mth:cdial-Mth-north-tirhut:North%20Tirhut,Mth,cdial-Mth-north-tirhut,North Tirhut,mait1250,26.1197,85.3910,Bihari,Tirhut region (representative point: Muzaffarpur; directional label preserved),C
cdial-Mth-northeast-tirhut,dialect:Mth:cdial-Mth-northeast-tirhut:Northeast%20Tirhut,Mth,cdial-Mth-northeast-tirhut,Northeast Tirhut,mait1250,26.1197,85.3910,Bihari,Tirhut region (representative point: Muzaffarpur; directional label preserved),C
cdial-Mth-patna,dialect:Mth:cdial-Mth-patna:Patna,Mth,cdial-Mth-patna,Patna,mait1250,25.5941,85.1376,Bihari,Patna district (representative point: Patna),C
cdial-Mth-saran,dialect:Mth:cdial-Mth-saran:Saran,Mth,cdial-Mth-saran,Saran,mait1250,25.7800,84.7100,Bihari,Saran district (representative point: Chhapra),C
cdial-Mth-south-bhagalpur,dialect:Mth:cdial-Mth-south-bhagalpur:South%20Bhagalpur,Mth,cdial-Mth-south-bhagalpur,South Bhagalpur,mait1250,25.2425,86.9842,Bihari,Bhagalpur district (representative point: Bhagalpur; directional label preserved),C
cdial-Mth-southeast-tirhut,dialect:Mth:cdial-Mth-southeast-tirhut:Southeast%20Tirhut,Mth,cdial-Mth-southeast-tirhut,Southeast Tirhut,mait1250,26.1197,85.3910,Bihari,Tirhut region (representative point: Muzaffarpur; directional label preserved),C
cdial-N-tarai,dialect:N:cdial-N-tarai:Tarai,N,cdial-N-tarai,Tarai,nepa1254,27.5000,84.0000,E. Pahari,Terai region (representative central point),C
cdial-Or-bastar,dialect:Or:cdial-Or-bastar:Bastar,Or,cdial-Or-bastar,Bastar,oriy1255,19.0748,82.0080,Eastern,Bastar region (representative point: Jagdalpur),C
cdial-Or-sambhalpur,dialect:Or:cdial-Or-sambhalpur:Sambhalpur,Or,cdial-Or-sambhalpur,Sambhalpur,oriy1255,21.4669,83.9812,Eastern,Sambalpur district (representative point: Sambalpur),C
cdial-P-salt-range,dialect:P:cdial-P-salt-range:Salt%20Range,P,cdial-P-salt-range,Salt Range,panj1256,32.5000,72.5000,Punjabic,"Salt Range, Punjab, Pakistan (representative central point)",C
cdial-P-south-bhagalpur,dialect:P:cdial-P-south-bhagalpur:South%20Bhagalpur,P,cdial-P-south-bhagalpur,South Bhagalpur,panj1256,25.2425,86.9842,Punjabic,Bhagalpur district (representative point: Bhagalpur; directional label preserved),C
cdial-awan-salt-range,dialect:awan:cdial-awan-salt-range:Salt%20Range,awan,cdial-awan-salt-range,Salt Range,avan1234,32.5000,72.5000,Lahndic,"Salt Range, Punjab, Pakistan (representative central point)",C
cdial-awan-shahpur,dialect:awan:cdial-awan-shahpur:Shahpur,awan,cdial-awan-shahpur,Shahpur,avan1234,32.2670,72.4730,Lahndic,"Shahpur, Punjab, Pakistan",C
cdial-khet-salt-range,dialect:khet:cdial-khet-salt-range:Salt%20Range,khet,cdial-khet-salt-range,Salt Range,khet1238,32.5000,72.5000,Sindhic,"Salt Range, Punjab, Pakistan (representative central point)",C
cdial-khet-shahpur,dialect:khet:cdial-khet-shahpur:Shahpur,khet,cdial-khet-shahpur,Shahpur,khet1238,32.2670,72.4730,Sindhic,"Shahpur, Punjab, Pakistan",C
cdial-srk-shahpur,dialect:srk:cdial-srk-shahpur:Shahpur,srk,cdial-srk-shahpur,Shahpur,sera1259,32.2670,72.4730,Lahndic,"Shahpur, Punjab, Pakistan",C
domaaki_nager,dialect:D:domaaki_nager:Nager,D,domaaki_nager,Nager,doma1260,36.30425,74.26652,Punjabic,"Ḍomyaal and related Nager-community settlements, Gilgit-Baltistan, Pakistan",C
domaaki_hunza,dialect:D:domaaki_hunza:Hunza,D,domaaki_hunza,Hunza,doma1260,36.31156,74.6445,Punjabic,"Mominabad and related Hunza-community settlements, Gilgit-Baltistan, Pakistan",C
western_magar_lasargha,dialect:WesternMagar:western_magar_lasargha:Lasargha,WesternMagar,western_magar_lasargha,Lasargha,west2418,27.965935,83.5023057,Other,"Lasargha, Syangja district, Nepal (Western Magar)",C
western_magar_mathagadhi,dialect:WesternMagar:western_magar_mathagadhi:Mathagadhi,WesternMagar,western_magar_mathagadhi,Mathagadhi,west2418,27.7810048,83.6820386,Other,"Jhadewa, Mathagadhi, Palpa district, Nepal (Western Magar)",C
western_magar_jhokedi,dialect:WesternMagar:western_magar_jhokedi:Jhokedi,WesternMagar,western_magar_jhokedi,Jhokedi,west2418,27.856735,83.702993,Other,"Jhokedi, Palpa district, Nepal (Western Magar)",C
central_magar_siluwa,dialect:WesternMagar:central_magar_siluwa:Siluwa,WesternMagar,central_magar_siluwa,Siluwa,west2418,27.833416,83.836814,Other,"Siluwa, Palpa district, Nepal (Central Magar)",C
central_magar_mityal,dialect:WesternMagar:central_magar_mityal:Mityal,WesternMagar,central_magar_mityal,Mityal,west2418,27.8705296,83.8656951,Other,"Mityal, Palpa district, Nepal (Central Magar)",C
central_magar_dhardh,dialect:WesternMagar:central_magar_dhardh:Dhardh,WesternMagar,central_magar_dhardh,Dhardh,west2418,28.061498,83.89293,Other,"Dhardh, Syangja district, Nepal (Central Magar)",C
central_magar_inaskot,dialect:WesternMagar:central_magar_inaskot:Inaskot,WesternMagar,central_magar_inaskot,Inaskot,west2418,27.943441,83.833593,Other,"Inaskot, Syangja district, Nepal (Central Magar)",C
central_magar_michhurlung,dialect:WesternMagar:central_magar_michhurlung:Michhurlung,WesternMagar,central_magar_michhurlung,Michhurlung,west2418,27.957774,84.09343,Other,"Michhurlung/Amdanda, Syangja district, Nepal (Central Magar)",C
central_magar_rhising,dialect:WesternMagar:central_magar_rhising:Rhising,WesternMagar,central_magar_rhising,Rhising,west2418,27.9227391,84.1765527,Other,"Rhising, Tanahu district, Nepal (Central Magar)",C
central_magar_arkhala,dialect:WesternMagar:central_magar_arkhala:Arkhala,WesternMagar,central_magar_arkhala,Arkhala,west2418,27.798514,84.152704,Other,"Arkhala, Nawalpur district, Nepal (Central Magar)",C
central_magar_raikot,dialect:WesternMagar:central_magar_raikot:Raikot,WesternMagar,central_magar_raikot,Raikot,west2418,27.793812,84.124636,Other,"Raikot, Nawalpur district, Nepal (Central Magar)",C
central_magar_bhadari,dialect:WesternMagar:central_magar_bhadari:Bhadari,WesternMagar,central_magar_bhadari,Bhadari,west2418,27.729583,84.012809,Other,"Bhadari, Nawalpur district, Nepal (Central Magar)",C
dewas_rai_mahendra_jhyadi,dialect:DewasDoneDanuwar:dewas_rai_mahendra_jhyadi:Mahendra%20Jhyadi,DewasDoneDanuwar,dewas_rai_mahendra_jhyadi,Mahendra Jhyadi,dhan1265,27.27555,85.5588833,Bihari,"Mahendra Jhyadi VDC, Sindhuli district, Nepal (Dewas Rai/Rai Danuwar)",C
dewas_rai_singoul,dialect:DewasDoneDanuwar:dewas_rai_singoul:Singoul%20%28Rai%29,DewasDoneDanuwar,dewas_rai_singoul,Singoul (Rai),dhan1265,27.20735,85.2514,Bihari,"Ward 3, Singoul, Nijgadh Municipality, Bara district, Nepal (Dewas Rai)",C
dewas_rai_majhgaun,dialect:DewasDoneDanuwar:dewas_rai_majhgaun:Majhgaun,DewasDoneDanuwar,dewas_rai_majhgaun,Majhgaun,dhan1265,27.25065,85.4769,Bihari,"Raigaun VDC, Makwanpur district, Nepal (Dewas Rai)",C
done_danuwar_jaretar,dialect:DewasDoneDanuwar:done_danuwar_jaretar:Jaretar%20%28Done%2FDanuwar%29,DewasDoneDanuwar,done_danuwar_jaretar,Jaretar (Done/Danuwar),dhan1265,27.6098833,85.6607667,Bihari,"Jaretar, Panchkhal Municipality, Kavre district, Nepal (Done/Danuwar)",C
danuwar_chandanpur,dialect:KochariyaEastDanuwar:danuwar_chandanpur:Chandanpur%20%28Danuwar%29,KochariyaEastDanuwar,danuwar_chandanpur,Chandanpur (Danuwar),koch1253,27.0421,86.04645,Bihari,"Chandanpur, Ranibas VDC, Sindhuli district, Nepal (Danuwar/Dolbar)",C
kochariya_singoul,dialect:KochariyaEastDanuwar:kochariya_singoul:Singoul%20%28Kochariya%29,KochariyaEastDanuwar,kochariya_singoul,Singoul (Kochariya),koch1253,27.2026,85.2355833,Bihari,"Ward 1, Singoul, Nijgadh Municipality, Bara district, Nepal (Kochariya)",C
hajong_nugapara,dialect:Hajong:hajong_nugapara:Nugapara,Hajong,hajong_nugapara,Nugapara,hajo1238,25.52,90.22,Eastern,"Nugapara, West Garo Hills, India",C
hajong_chilapara,dialect:Hajong:hajong_chilapara:Chilapara,Hajong,hajong_chilapara,Chilapara,hajo1238,25.62,90.18,Eastern,"Chilapara, West Garo Hills, India",C
hajong_nirghini,dialect:Hajong:hajong_nirghini:Nirghini,Hajong,hajong_nirghini,Nirghini,hajo1238,25.7,90.25,Eastern,"Nirghini, West Garo Hills, India",C
hajong_dalugau,dialect:Hajong:hajong_dalugau:Dalugau,Hajong,hajong_dalugau,Dalugau,hajo1238,25.55,90.4,Eastern,"Dalugau, West Garo Hills, India",C
hajong_balachanda,dialect:Hajong:hajong_balachanda:Balachanda,Hajong,hajong_balachanda,Balachanda,hajo1238,25.45,90.3,Eastern,"Balachanda, West Garo Hills, India",C
hajong_dhamor,dialect:Hajong:hajong_dhamor:Dhamor,Hajong,hajong_dhamor,Dhamor,hajo1238,26.12791,90.60974,Eastern,"Dhamor, Goalpara, Assam, India",C
hajong_gopalbari,dialect:Hajong:hajong_gopalbari:Gopalbari,Hajong,hajong_gopalbari,Gopalbari,hajo1238,25.07889,90.9,Eastern,"Gopalbari, Bangladesh",C
hajong_gopalpur,dialect:Hajong:hajong_gopalpur:Gopalpur,Hajong,hajong_gopalpur,Gopalpur,hajo1238,25.09,90.7,Eastern,"Gopalpur, Bangladesh",C
hajong_bhalukapara,dialect:Hajong:hajong_bhalukapara:Bhalukapara,Hajong,hajong_bhalukapara,Bhalukapara,hajo1238,25.11,90.52,Eastern,"Bhalukapara, Bangladesh",C
hajong_nokshi,dialect:Hajong:hajong_nokshi:Nokshi,Hajong,hajong_nokshi,Nokshi,hajo1238,25.18559,90.06678,Eastern,"Nokshi, Bangladesh",C
santali_rajarampur,dialect:sa:santali_rajarampur:Rajarampur,sa,santali_rajarampur,Rajarampur,sant1410,25.63,88.53,Munda,"Rajarampur, Rajshahi division, Bangladesh",C
santali_rautnagar,dialect:sa:santali_rautnagar:Rautnagar,sa,santali_rautnagar,Rautnagar,sant1410,25.8866,88.25867,Munda,"Rautnagar, Rajshahi division, Bangladesh",C
santali_paharpur,dialect:sa:santali_paharpur:Paharpur,sa,santali_paharpur,Paharpur,sant1410,25.41997,89.09019,Munda,"Paharpur, Rajshahi division, Bangladesh",C
santali_patichora,dialect:sa:santali_patichora:Patichora,sa,santali_patichora,Patichora,sant1410,25.0464,88.713,Munda,"Patichora, Rajshahi division, Bangladesh",C
santali_jabri,dialect:sa:santali_jabri:Jabri,sa,santali_jabri,Jabri,sant1410,24.84154,88.55464,Munda,"Jabri, Rajshahi division, Bangladesh",C
santali_bodobelghoria,dialect:sa:santali_bodobelghoria:Bodobelghoria,sa,santali_bodobelghoria,Bodobelghoria,sant1410,24.41112,88.98673,Munda,"Bodobelghoria, Rajshahi division, Bangladesh",C
santali_rashidpur,dialect:sa:santali_rashidpur:Rashidpur%20Tea%20Estate,sa,santali_rashidpur,Rashidpur Tea Estate,sant1410,24.34251,91.52037,Munda,"Rashidpur Tea Estate, Habiganj district, Sylhet division, Bangladesh",C
mundari_nijpara,dialect:mu:mundari_nijpara:Nijpara,mu,mundari_nijpara,Nijpara,mund1320,26.0,88.58333,Munda,"Nijpara, Rajshahi division, Bangladesh",C
mundari_begunbari,dialect:mu:mundari_begunbari:Begunbari,mu,mundari_begunbari,Begunbari,mund1320,25.14,88.85,Munda,"Begunbari, Rajshahi division, Bangladesh",C
mundari_karimpur,dialect:mu:mundari_karimpur:Karimpur%20Tea%20Estate,mu,mundari_karimpur,Karimpur Tea Estate,mund1320,24.54396,91.87018,Munda,"Karimpur Tea Estate, Moulvibazar district, Sylhet division, Bangladesh",C
mahali_abirpara,dialect:Mahali:mahali_abirpara:Abirpara,Mahali,mahali_abirpara,Abirpara,maha1291,25.24495,89.24711,Munda,"Abirpara, Rajshahi division, Bangladesh",C
mahali_matindor,dialect:Mahali:mahali_matindor:Matindor,Mahali,mahali_matindor,Matindor,maha1291,25.0464,88.713,Munda,"Matindor, Rajshahi division, Bangladesh",C
mahali_pachondor,dialect:Mahali:mahali_pachondor:Pachondor,Mahali,mahali_pachondor,Pachondor,maha1291,24.62,88.53,Munda,"Pachondor, Rajshahi division, Bangladesh",C
koda_kundang,dialect:Koda:koda_kundang:Kundang,Koda,koda_kundang,Kundang,koda1236,24.62,88.53,Munda,"Kundang, Rajshahi division, Bangladesh",C
koda_krishnupur,dialect:Koda:koda_krishnupur:Krishnupur,Koda,koda_krishnupur,Krishnupur,koda1236,24.36873,88.82882,Munda,"Krishnupur, Rajshahi division, Bangladesh",C
kol_babudaing,dialect:KolBangladesh:kol_babudaing:Babudaing,KolBangladesh,kol_babudaing,Babudaing,kolb1241,24.47928,88.34737,Munda,"Babudaing, Rajshahi division, Bangladesh",C
sampang_phedi,dialect:Sampang:sampang_phedi:Phedi,Sampang,sampang_phedi,Phedi,samp1249,27.310028,86.889472,Other,"Sukrabare, Phedi VDC, Khotang district, Nepal",A
sampang_khartamchha,dialect:Sampang:sampang_khartamchha:Khartamchha,Sampang,sampang_khartamchha,Khartamchha,samp1249,27.310444,86.867917,Other,"Mamatim, Khartamchha VDC, Khotang district, Nepal",A
sampang_patheka,dialect:Sampang:sampang_patheka:Patheka,Sampang,sampang_patheka,Patheka,samp1249,27.293750,86.855222,Other,"School Danda, Patheka VDC, Khotang district, Nepal",A
sampang_baspani,dialect:Sampang:sampang_baspani:Baspani,Sampang,sampang_baspani,Baspani,samp1249,27.316556,86.841917,Other,"Dhoka Danda, Baspani VDC, Khotang district, Nepal",A
eastern_mewahang_yaphu,dialect:EasternMewahang:eastern_mewahang_yaphu:Yaphu,EasternMewahang,eastern_mewahang_yaphu,Yaphu,east2357,27.500250,87.178917,Other,"Yaphu VDC, Sankhuwasabha district, Nepal",A
eastern_mewahang_mangtewa,dialect:EasternMewahang:eastern_mewahang_mangtewa:Mangtewa,EasternMewahang,eastern_mewahang_mangtewa,Mangtewa,east2357,27.490000,87.148667,Other,"Mangtewa VDC, Sankhuwasabha district, Nepal",A
western_mewahang_tamku,dialect:WesternMewahang:western_mewahang_tamku:Tamku,WesternMewahang,western_mewahang_tamku,Tamku,west2422,27.482306,87.104361,Other,"Tamku VDC, Sankhuwasabha district, Nepal",A
western_mewahang_bala,dialect:WesternMewahang:western_mewahang_bala:Bala,WesternMewahang,western_mewahang_bala,Bala,west2422,27.509083,87.083400,Other,"Bala VDC, Sankhuwasabha district, Nepal",A
western_mewahang_yamdang,dialect:WesternMewahang:western_mewahang_yamdang:Yamdang,WesternMewahang,western_mewahang_yamdang,Yamdang,west2422,27.481667,87.070389,Other,"Yamdang, Bala VDC, Sankhuwasabha district, Nepal",A
chhulung_barbhanjyang,dialect:Chhulung:chhulung_barbhanjyang:Barbhanjyang,Chhulung,chhulung_barbhanjyang,Barbhanjyang,chhu1238,26.962167,87.258611,Other,"Barbhanjyang-5, Ankhisalla VDC, Dhankuta district, Nepal",A
chhulung_gairi,dialect:Chhulung:chhulung_gairi:Gairi,Chhulung,chhulung_gairi,Gairi,chhu1238,26.947333,87.245139,Other,"Gairi-1, Ankhisalla VDC, Dhankuta district, Nepal",A
chhulung_pakha,dialect:Chhulung:chhulung_pakha:Pakha,Chhulung,chhulung_pakha,Pakha,chhu1238,26.944778,87.256111,Other,"Pakha Gaun-1, Ankhisalla VDC, Dhankuta district, Nepal; latitude minute corrected from impossible printed 86 to 56",B
chhulung_pokla,dialect:Chhulung:chhulung_pokla:Pokla,Chhulung,chhulung_pokla,Pokla,chhu1238,26.954222,87.263500,Other,"Pokla-3, Ankhisalla VDC, Dhankuta district, Nepal",A
chhulung_suke_ahal,dialect:Chhulung:chhulung_suke_ahal:Suke-ahal,Chhulung,chhulung_suke_ahal,Suke-ahal,chhu1238,26.973056,87.263611,Other,"Sukeahal-4, Ankhisalla VDC, Dhankuta district, Nepal",A
magahi_sarlahi,dialect:MagahiNepal:magahi_sarlahi:Sarlahi,MagahiNepal,magahi_sarlahi,Sarlahi,maga1260,27.590472,85.065778,Bihari,"Nawalpur, Netragunj-7, Sarlahi district, Nepal",A
magahi_mahottari,dialect:MagahiNepal:magahi_mahottari:Mahottari,MagahiNepal,magahi_mahottari,Mahottari,maga1260,26.801111,85.801111,Bihari,"Khaira, Jaleshwar-11, Mahottari district, Nepal",A
magahi_dhanusha,dialect:MagahiNepal:magahi_dhanusha:Dhanusha,MagahiNepal,magahi_dhanusha,Dhanusha,maga1260,26.749806,85.984139,Bihari,"Bhagwanpatti, Mansinghpatti-8, Dhanusha district, Nepal",A
magahi_saptari,dialect:MagahiNepal:magahi_saptari:Saptari,MagahiNepal,magahi_saptari,Saptari,maga1260,26.646583,86.894694,Bihari,"Rupnagar, Kanchanrup-5, Saptari district, Nepal",A
magahi_morang,dialect:MagahiNepal:magahi_morang:Morang,MagahiNepal,magahi_morang,Morang,maga1260,26.439833,87.298972,Bihari,"Baluwahitol, Biratnagar-11, Morang district, Nepal",A
lsi_turki,dialect:Tr:LSI-TURKI:Turk%C4%AB%20%28LSI%201928%29,Tr,LSI-TURKI,Turkī (LSI 1928),nucl1301,39.8667,32.8667,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_burushaski,dialect:Bur:LSI-BURUSHASKI:Buru%C5%A1ask%C4%AB%20%28LSI%201928%29,Bur,LSI-BURUSHASKI,Burušaskī (LSI 1928),buru1296,36.2161,74.8236,Burushaski,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kherwarisanthali,dialect:sa:LSI-KHERWARISANTHALI:K%E2%80%99erw%C4%81r%C4%AB%2C%20Sant%C4%81l%C4%AB%20%28LSI%201928%29,sa,LSI-KHERWARISANTHALI,"K’erwārī, Santālī (LSI 1928)",sant1410,25.0317,87.8185,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_mundari,dialect:mu:LSI-MUNDARI:Mu%E1%B9%87%E1%B8%8D%C4%81r%C4%AB%20%28LSI%201928%29,mu,LSI-MUNDARI,Muṇḍārī (LSI 1928),mund1320,23.03,85.85,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kurku,dialect:ko:LSI-KURKU:K%C5%ABrk%C5%AB%20%28LSI%201928%29,ko,LSI-KURKU,Kūrkū (LSI 1928),kork1243,21.8358,77.5541,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kharia,dialect:kh:LSI-KHARIA:K%E2%80%99a%E1%B9%9Bi%C4%81%20%28LSI%201928%29,kh,LSI-KHARIA,K’aṛiā (LSI 1928),khar1287,22.3571,84.3922,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_juang,dialect:ju:LSI-JUANG:Ju%C4%81%E1%B9%85g%20%28LSI%201928%29,ju,LSI-JUANG,Juāṅg (LSI 1928),juan1238,21.2606,85.5845,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_savara,dialect:so:LSI-SAVARA:Savara%20%28LSI%201928%29,so,LSI-SAVARA,Savara (LSI 1928),sora1254,19.1213,84.19,Munda,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_gadaba,dialect:Gadaba:LSI-GADABA:Gadab%C4%81%20%28LSI%201928%29,Gadaba,LSI-GADABA,Gadabā (LSI 1928),bodo1267,18.3857,82.771,C. Dravidian,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_balali,dialect:Lohorung:LSI-BALALI:B%C4%81l%C4%81l%C4%AB%20%28LSI%201928%29,Lohorung,LSI-BALALI,Bālālī (LSI 1928),nort2727,27.5102,87.2157,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_sangpang,dialect:Sampang:LSI-SANGPANG:S%C4%81ngp%C4%81ng%20%28LSI%201928%29,Sampang,LSI-SANGPANG,Sāngpāng (LSI 1928),samp1249,27.2999,87.0019,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_lohorong,dialect:Lohorung:LSI-LOHORONG:L%C5%8Dh%C5%8Dr%C3%B4ng%20%28LSI%201928%29,Lohorung,LSI-LOHORONG,Lōhōrông (LSI 1928),nort2727,27.5102,87.2157,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_gurung,dialect:Gurung:LSI-GURUNG:Gurng%20%28LSI%201928%29,Gurung,LSI-GURUNG,Gurng (LSI 1928),east2345,28.4368,84.58145,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_murmi,dialect:WesternTamang:LSI-MURMI:Murmi%20%28LSI%201928%29,WesternTamang,LSI-MURMI,Murmi (LSI 1928),west2415,28.0239,85.0563,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_magari,dialect:WesternMagar:LSI-MAGARI:M%C3%A3gar%C4%AB%20%28LSI%201928%29,WesternMagar,LSI-MAGARI,Mãgarī (LSI 1928),west2418,28.2462,83.511,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_newari,dialect:New:LSI-NEWARI:N%C4%93w%C4%81r%C4%AB%20%28LSI%201928%29,New,LSI-NEWARI,Nēwārī (LSI 1928),newa1246,27.67,85.326,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_padipahriorpahi,dialect:New:LSI-PADIPAHRIORPAHI:Pa%E1%B8%8D%E2%80%99%C4%AB%20%2FPahr%C4%AB%2FPah%C4%AB%20%28LSI%201928%29,New,LSI-PADIPAHRIORPAHI,Paḍ’ī /Pahrī/Pahī (LSI 1928),newa1246,27.67,85.326,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_dafla,dialect:Nyishi:LSI-DAFLA:Dafl%C4%81%20%28LSI%201928%29,Nyishi,LSI-DAFLA,Daflā (LSI 1928),nyis1236,27.278263,93.675529,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_balti,dialect:Balti:LSI-BALTI:Balt%C4%AB%20%28LSI%201928%29,Balti,LSI-BALTI,Baltī (LSI 1928),balt1258,34.4491,77.2859,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_bhotiaofpurik,dialect:Prk:LSI-BHOTIAOFPURIK:Purik-Sham-Nubra%20of%20Purik%20%28LSI%201928%29,Prk,LSI-BHOTIAOFPURIK,Purik-Sham-Nubra of Purik (LSI 1928),puri1258,34.3386,76.0127,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_ladakhi,dialect:Lad:LSI-LADAKHI:Ladak%E2%80%99%C4%AB%20%28LSI%201928%29,Lad,LSI-LADAKHI,Ladak’ī (LSI 1928),lada1244,33.468,80.6013,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_hloke,dialect:Loy:LSI-HLOKE:Hloke%20%28LSI%201928%29,Loy,LSI-HLOKE,Hloke (LSI 1928),lowa1242,29.0324,83.8959,Other,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_tamil,dialect:Tamil:LSI-TAMIL:Tamil%CC%A4%20%28LSI%201928%29,Tamil,LSI-TAMIL,Tamil̤ (LSI 1928),tami1289,10.520219,78.825989,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_irula,dialect:Irula:LSI-IRULA:Irula%20%28LSI%201928%29,Irula,LSI-IRULA,Irula (LSI 1928),irul1243,12.70645,79.95209,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_malayalam,dialect:Malayalam:LSI-MALAYALAM:Malaya%CC%84l%CC%A3am%20%28LSI%201928%29,Malayalam,LSI-MALAYALAM,Malayāḷam (LSI 1928),mala1464,9.59208,76.7651,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kanarese,dialect:Kannada:LSI-KANARESE:Kanarese%20%28LSI%201928%29,Kannada,LSI-KANARESE,Kanarese (LSI 1928),nucl1305,13.5878,76.1198,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_badaga,dialect:Badaga:LSI-BADAGA:Bad%CC%A3aga%20%28LSI%201928%29,Badaga,LSI-BADAGA,Baḍaga (LSI 1928),bada1257,11.3094,76.5974,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kodagu,dialect:Kodagu:LSI-KODAGU:Kod%CC%A3agu%20%28LSI%201928%29,Kodagu,LSI-KODAGU,Koḍagu (LSI 1928),koda1255,12.2443,75.9161,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_tulu,dialect:Tulu:LSI-TULU:Tul%CC%A3u%20%28LSI%201928%29,Tulu,LSI-TULU,Tuḷu (LSI 1928),tulu1258,12.8114,75.2651,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_toda,dialect:Toda:LSI-TODA:Toda%20%28LSI%201928%29,Toda,LSI-TODA,Toda (LSI 1928),toda1252,11.4184,77.0168,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
lsi_kota,dialect:Kota:LSI-KOTA:Ko%CC%84ta%20%28LSI%201928%29,Kota,LSI-KOTA,Kōta (LSI 1928),kota1263,11.4978,76.9387,S. Dravidian I,Lexibank LSI v1.0 coordinate inherited from its Glottolog mapping; not asserted as Grierson's historical survey locality,B
