Cell_Key	PDF_Page	Printed_Page	Row	Item	List_Key	Source_Label	Scope	Language_ID	Dialect_ID	OCR_Gloss_Scaffold	OCR_Form_Scaffold	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:badaga_arvenu:i011	261	256	11	11	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	12 thorn	muLlu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i012	261	256	12	12	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i013	261	256	13	13	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu		LANE		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i014	261	256	14	14	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	fire	kitfu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i015	261	256	15	15	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	snoke	woge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i016	261	256	16	16	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	ash			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i017	261	256	17	17	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	tireplacs			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i018	261	256	18	18	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	cloud	gide		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i019	261	256	19	19	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	sky	banu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i020	261	256	20	20	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	8un	watfu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i021	261	256	21	21	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	MOon	f40guva		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i022	261	256	22	22	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	star	ninu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i023	261	256	23	23	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	wdnd	gaji		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i024	261	256	24	24	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	hall	an ikallu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i025	261	256	25	25	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	rain			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i026	262	257	1	26	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	mOUntain	bettu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i027	262	257	2	27	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	path	dacl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i028	262	257	3	28	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	field, đry	hola		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i029	262	257	4	29	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	field, wet			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i030	262	257	5	30	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	forest	kaqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i031	262	257	6	31	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	sand	BARA lu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i032	262	257	7	32	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	md	tseru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i033	262	257	8	33	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	branch	kəne		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i034	262	257	9	34	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	tree trunk			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i035	262	257	10	35	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	tree stunp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i036	262	257	11	36	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	floor	nela		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i037	262	257	12	37	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	roof	berl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i038	262	257	13	38	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	3 door	had!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i039	262	257	14	39	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	wall	gode		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i040	262	257	15	40	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	fence	bel		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i041	262	257	16	41	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	dew	hAnl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i042	262	257	17	42	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	frost			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i043	262	257	18	43	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	stora			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i044	262	257	19	44	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	fog			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i045	262	257	20	45	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	thunder	sdul		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i046	262	257	21	46	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	14ghtning	BLtsu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i047	262	257	22	47	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	rainbow			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i048	262	257	23	48	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	earthquake			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i049	262	257	24	49	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	clitf			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i050	262	257	25	50	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	cave	koge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i051	263	258	1	51	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	S1 hill	dttu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i052	263	258	2	52	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	valley	Attu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i053	263	258	3	53	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	ríver			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i054	263	258	4	54	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	lake	jeri		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i055	263	258	5	55	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	sea	kadal		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i056	263	258	6	56	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	person	aļu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i057	263	258	7	57	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	an	BAQUSA		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i058	263	258	8	58	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	WOsan	JemnastI		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i059	263	258	9	59	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	child (ct. 325)	kussu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i060	263	258	10	60	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	boy	gandu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i061	263	258	11	61	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	girl	hennu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i062	263	258	12	62	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	name	hesac		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i063	263	258	13	63	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	body	dicoga		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i064	263	258	14	64	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	head			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i065	263	258	15	65	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	face	mopde		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i066	263	258	16	66	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	torehead	nɔsulu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i067	263	258	17	67	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	hair	wOrAma		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i068	263	258	18	68	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	body hair	BAJI		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i069	263	258	19	69	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	eye	kaqqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i070	263	258	20	70	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	nose	mu: kku		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i071	263	258	21	71	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	Outh	ba		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i072	263	258	22	72	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	lip	fudi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i073	263	258	23	73	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	tooth	hallu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i074	263	258	24	74	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	tongue	nalenge		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i075	263	258	25	75	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	ear			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i076	264	259	1	76	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	neck	gastu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i077	264	259	2	77	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	throat	konde		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i078	264	259	3	78	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	shoulder J	lu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i079	264	259	4	79	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	back	huttulu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i080	264	259	5	80	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	rib			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i081	264	259	6	81	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	chest	nendzu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i082	264	259	7	82	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	breast			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i083	264	259	8	83	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	milk			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i084	264	259	9	84	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	arm			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i085	264	259	10	85	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	arm, upper			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i086	264	259	11	86	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	hand			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i087	264	259	12	87	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	paln	l		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i088	264	259	13	88	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	finger	bera lu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i089	264	259	14	89	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	fingerrail	lu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i090	264	259	15	90	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	leg	kalu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i091	264	259	16	91	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	foot	Agga lu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i092	264	259	17	92	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	knee	mutti		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i093	264	259	18	93	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	skin	tolu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i094	264	259	19	94	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	bone	Jelu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i095	264	259	20	95	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	blood	neffru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i096	264	259	21	96	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	old man	Jja		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i097	264	259	22	97	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	old wonan	aJja		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i098	264	259	23	98	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	young an	dzavvan Imanusa		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i099	264	259	24	99	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	9 youngwouan	dzavVAanl jenqu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i100	264	259	25	100	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	chiet			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:badaga_arvenu:i101	265	260	1	101	badaga_arvenu	Badaga, Arvenu/Kotagiri	control	Badaga	sil-kurumba-1985-badaga-arvenu	shaan			pending				OCR is an untrusted locator only; transcribe from rendered scan
