entry_key	item	site_code	manual_variant_rank	role	source_variety	language_id	dialect_id	status	form	visible_base	gloss	group	physical_page	printed_page	evidence_sha256	manual_note	disposition	reason
silkochbd2011:i052:r:1	52	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	lɛtʰai̯		banana	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i052:l:1	52	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	ambiguous		rɛktʰai̯	banana	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	A small upper-right corner-like modifier is printed between visible `k` and `tʰ`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i052:m:1	52	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	ambiguous		rɛktʰai̯	banana	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	A small upper-right corner-like modifier is printed between visible `k` and `tʰ`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i052:0:1	52	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	kɔla		banana	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i053:b:1	53	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	botʃor		mango	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i053:c:1	53	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	botʃor		mango	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i053:q:1	53	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	ambok		mango	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i053:r:1	53	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	botʃor		mango	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i053:l:1	53	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	botʃot		mango	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i053:m:1	53	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	botʃot		mango	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i053:0:1	53	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	am		mango	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i054:b:1	54	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	par		flower	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i054:c:1	54	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	par		flower	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i054:q:1	54	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	ful		flower	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i054:r:1	54	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	par		flower	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i054:l:1	54	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	blank			flower	0	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Printed `no entry`.	excluded_blank	printed no-entry cell
silkochbd2011:i054:m:1	54	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	ful		flower	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i054:0:1	54	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ful		flower	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i055:b:1	55	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	blank			seed	0	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Printed `no entry`.	excluded_blank	printed no-entry cell
silkochbd2011:i055:c:1	55	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	bidʒ		seed	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i055:q:1	55	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	biʃun		seed	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i055:r:1	55	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	kɛr		seed	4	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i055:l:1	55	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tʃari		seed	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i055:m:1	55	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃara		seed	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i055:0:1	55	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	bidʒ		seed	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i056:b:1	56	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	kosɛr		sugarcane	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i056:c:1	56	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	kosɛr		sugarcane	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i056:q:1	56	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	koi̯har		sugarcane	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i056:r:1	56	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	kosɛr		sugarcane	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i056:l:1	56	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	blank			sugarcane	0	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Printed `no entry`.	excluded_blank	printed no-entry cell
silkochbd2011:i056:m:1	56	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	ambiguous		golot	sugarcane	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	A small upper-right corner-like modifier follows the visible final `t`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i056:0:1	56	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	akʰ		sugarcane	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i057:b:1	57	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	goja		betelnut	1 | 2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	staged_target	resolved Koch target-site attestation
silkochbd2011:i057:c:1	57	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	goja		betelnut	1 | 2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	staged_target	resolved Koch target-site attestation
silkochbd2011:i057:q:1	57	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	goi		betelnut	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i057:r:1	57	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	goja		betelnut	1 | 2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735	Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	staged_target	resolved Koch target-site attestation
silkochbd2011:i057:l:1	57	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	gawai̯		betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i057:m:1	57	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	gawai̯		betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i057:0:1	57	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	ʃupari		betelnut	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i058:b:1	58	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	tʃunu		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i058:c:1	58	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	tʃunu		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i058:q:1	58	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	tʃun		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i058:r:1	58	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	tʃunu		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i058:l:1	58	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tʃun		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i058:m:1	58	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃun		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i058:0:1	58	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	tʃun		lime for betelnut	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i059:b:1	59	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	mɛra		liquor	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i059:c:1	59	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	mɛra		liquor	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i059:q:1	59	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	tʃokot		liquor	4	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i059:r:1	59	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	mɛra		liquor	2	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i059:l:1	59	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tʃi̯u		liquor	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i059:m:1	59	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tʃi̯u		liquor	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i059:0:1	59	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	mɔd		liquor	3	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i060:b:1	60	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i060:c:1	60	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i060:q:1	60	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i060:r:1	60	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i060:l:1	60	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i060:m:1	60	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i060:0:1	60	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	dudʰ		milk	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i061:b:1	61	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i061:c:1	61	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i061:q:1	61	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i061:r:1	61	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		staged_target	resolved Koch target-site attestation
silkochbd2011:i061:l:1	61	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i061:m:1	61	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i061:0:1	61	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	tɛl		oil	1	46	45	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i062:b:1	62	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	ambiguous		pɛkɛn	meat	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i062:c:1	62	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	ambiguous		pɛkɛn	meat	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i062:q:1	62	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	kan		meat	4	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		staged_target	resolved Koch target-site attestation
silkochbd2011:i062:r:1	62	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	ambiguous		pɛkɛn	meat	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	excluded_ambiguous	visible base retained but an unresolved modifier is not inferred
silkochbd2011:i062:l:1	62	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	randai̯		meat	2	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i062:m:1	62	m	1	control	A’tong	Garo	kochbd2011-m-nalchapra	attested	randai̯		meat	2	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i062:0:1	62	0	1	control	Standard Bangla	B	kochbd2011-0-bangla	attested	maŋʃo		meat	3	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		excluded_control	A’tong or standard Bangla comparison form retained audit-only
silkochbd2011:i063:b:1	63	b	1	target	Tintekiya Koch	Koch	kochbd2011-b-nokshi	attested	sum		salt	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		staged_target	resolved Koch target-site attestation
silkochbd2011:i063:c:1	63	c	1	target	Tintekiya Koch	Koch	kochbd2011-c-kholchanda	attested	sum		salt	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		staged_target	resolved Koch target-site attestation
silkochbd2011:i063:q:1	63	q	1	target	Chapra Koch	Koch	kochbd2011-q-uttor-nokshi	attested	sum		salt	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		staged_target	resolved Koch target-site attestation
silkochbd2011:i063:r:1	63	r	1	target	Tintekiya Koch	Koch	kochbd2011-r-chandabhoi	attested	sum		salt	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		staged_target	resolved Koch target-site attestation
silkochbd2011:i063:l:1	63	l	1	control	A’tong	Garo	kochbd2011-l-bharatpur	attested	sim		salt	1	47	46	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90		excluded_control	A’tong or standard Bangla comparison form retained audit-only
