legacy_row	item	site_code	manual_entry_key	manual_variant_rank	manual_physical_page	manual_printed_page	manual_gloss	manual_group	manual_status	manual_form	manual_visible_base	manual_note	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	legacy_rows_for_manual	legacy_alias_retired	gloss_match	group_match	comparison
754	105	r	silkochbd2011:i105:r:1	1	49	48	ear	1	attested	nakʰar			48	1	attested	nakhar	silkochbd2011:i105:r:1		1	false	true	true	form_difference
755	105	q	silkochbd2011:i105:q:1	1	49	48	ear	1	attested	nakor			48	1	attested	nakor	silkochbd2011:i105:q:1		1	false	true	true	form_exact
756	105	0	silkochbd2011:i105:0:1	1	49	48	ear	2	attested	kan			48	2	attested	kan	silkochbd2011:i105:0:1		1	false	true	true	form_exact
757	106	l	silkochbd2011:i106:l:1	1	49	48	cheek	1	attested	pʰai̯tʰupa			48	1	unresolved	phait� hupa		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
758	106	m	silkochbd2011:i106:m:1	1	49	48	cheek	1	attested	pʰai̯tʰupa			48	1	unresolved	phait� hupa		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
759	106	b	silkochbd2011:i106:b:1	1	49	48	cheek	2	ambiguous		pai̯tʰok	A small upper-right corner-like modifier is printed after visible `pai̯tʰok`; its value is not inferred.	48	2	unresolved	pait� hok̚		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
760	106	c	silkochbd2011:i106:c:1	1	49	48	cheek	2	ambiguous		pai̯tʰok	A small upper-right corner-like modifier is printed after visible `pai̯tʰok`; its value is not inferred.	48	2	unresolved	pait� hok̚		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
761	106	r	silkochbd2011:i106:r:1	1	49	48	cheek	2	ambiguous		pai̯tʰok	A small upper-right corner-like modifier is printed after visible `pai̯tʰok`; its value is not inferred.	48	2	unresolved	pait� hok̚		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
762	106	0	silkochbd2011:i106:0:1	1	49	48	cheek	3	attested	gal			48	3	attested	ɡal	silkochbd2011:i106:0:1		1	false	true	true	form_difference
763	106	q	silkochbd2011:i106:q:1	1	49	48	cheek	4	attested	tʃapa			48	4	attested	tʃapa	silkochbd2011:i106:q:1		1	false	true	true	form_exact
764	107	l	silkochbd2011:i107:l:1	1	49	48	chin	1	attested	kadɨmbai̯			48	1	unresolved	kadɨmbai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
765	107	m	silkochbd2011:i107:m:1	1	49	48	chin	1	attested	kadɨmbai̯			48	1	unresolved	kadɨmbai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
766	107	b	silkochbd2011:i107:b:1	1	49	48	chin	2	attested	katʰolok			48	2	attested	katholok	silkochbd2011:i107:b:1		1	false	true	true	form_difference
767	107	c	silkochbd2011:i107:c:1	1	49	48	chin	2	attested	katʰolok			48	2	attested	katholok	silkochbd2011:i107:c:1		1	false	true	true	form_difference
768	107	r	silkochbd2011:i107:r:1	1	49	48	chin	2	attested	katʰolok			48	2	attested	katholok	silkochbd2011:i107:r:1		1	false	true	true	form_difference
769	107	0	silkochbd2011:i107:0:1	1	49	48	chin	3	attested	tʃibuk			48	3	attested	tʃibuk	silkochbd2011:i107:0:1		1	false	true	true	form_exact
770	107	q	silkochbd2011:i107:q:1	1	49	48	chin	4	attested	dadi			48	4	attested	dadi	silkochbd2011:i107:q:1		1	false	true	true	form_exact
771	108	b	silkochbd2011:i108:b:1	1	50	49	mouth	1	attested	kʰutʃar			49	1	attested	khutʃar	silkochbd2011:i108:b:1		1	false	true	true	form_difference
772	108	c	silkochbd2011:i108:c:1	1	50	49	mouth	1	attested	kʰutʃar			49	1	attested	khutʃar	silkochbd2011:i108:c:1		1	false	true	true	form_difference
773	108	r	silkochbd2011:i108:r:1	1	50	49	mouth	1	attested	kʰutʃar			49	1	attested	khutʃar	silkochbd2011:i108:r:1		1	false	true	true	form_difference
774	108	l	silkochbd2011:i108:l:1	1	50	49	mouth	1	ambiguous		kʰutʃuk	A small upper-right corner-like modifier is printed after visible `kʰutʃuk`; its value is not inferred.	49	1	attested	khutʃuk̚	silkochbd2011:i108:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
775	108	m	silkochbd2011:i108:m:1	1	50	49	mouth	1	ambiguous		kʰutʃuk	A small upper-right corner-like modifier is printed after visible `kʰutʃuk`; its value is not inferred.	49	1	attested	khutʃuk̚	silkochbd2011:i108:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
776	108	0	silkochbd2011:i108:0:1	1	50	49	mouth	2	attested	muk			49	2	attested	muk	silkochbd2011:i108:0:1		1	false	true	true	form_exact
777	108	q	silkochbd2011:i108:q:1	1	50	49	mouth	3	attested	hotoŋ			49	3	attested	hotoŋ	silkochbd2011:i108:q:1		1	false	true	true	form_exact
778	109	b	silkochbd2011:i109:b:1	1	50	49	tongue	1	attested	tʰalai̯			49	1	unresolved	thalai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
779	109	c	silkochbd2011:i109:c:1	1	50	49	tongue	1	attested	tʰalai̯			49	1	unresolved	thalai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
780	109	r	silkochbd2011:i109:r:1	1	50	49	tongue	1	attested	tʰalai̯			49	1	unresolved	thalai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
781	109	l	silkochbd2011:i109:l:1	1	50	49	tongue	2	attested	tʰɛlampa			49	2	attested	thɛlampa	silkochbd2011:i109:l:1		1	false	true	true	form_difference
782	109	m	silkochbd2011:i109:m:1	1	50	49	tongue	2	attested	tʰɛlampa			49	2	attested	thɛlampa	silkochbd2011:i109:m:1		1	false	true	true	form_difference
783	109	q	silkochbd2011:i109:q:1	1	50	49	tongue	3	attested	dʒibʌ			49	3	attested	ɖʒib-	silkochbd2011:i109:q:1		1	false	true	true	form_difference
784	109	0	silkochbd2011:i109:0:1	1	50	49	tongue	3	attested	dʒib			49	3	attested	dʒɪb	silkochbd2011:i109:0:1		1	false	true	true	form_difference
785	110	l	silkochbd2011:i110:l:1	1	50	49	tooth	1	attested	wa			49	1	attested	wa	silkochbd2011:i110:l:1		1	false	true	true	form_exact
786	110	m	silkochbd2011:i110:m:1	1	50	49	tooth	1	attested	wa			49	1	attested	wa	silkochbd2011:i110:m:1		1	false	true	true	form_exact
787	110	b	silkochbd2011:i110:b:1	1	50	49	tooth	2	attested	tʰa			49	2	attested	tha	silkochbd2011:i110:b:1		1	false	true	true	form_difference
788	110	c	silkochbd2011:i110:c:1	1	50	49	tooth	2	attested	tʰa			49	2	attested	tha	silkochbd2011:i110:c:1		1	false	true	true	form_difference
789	110	0	silkochbd2011:i110:0:1	1	50	49	tooth	3	attested	dãt			49	3	unresolved	dat�		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
790	110	q	silkochbd2011:i110:q:1	1	50	49	tooth	4	attested	pʰa			49	4	attested	pha	silkochbd2011:i110:q:1		1	false	true	true	form_difference
791	110	r	silkochbd2011:i110:r:1	1	50	49	tooth	4	attested	pʰa			49	4	attested	pha	silkochbd2011:i110:r:1		1	false	true	true	form_difference
792	111	c	silkochbd2011:i111:c:1	1	50	49	elbow	1	attested	tʃa gilai̯			49	1	unresolved	tʃa ɡilai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
793	111	q	silkochbd2011:i111:q:1	1	50	49	elbow	1	attested	tʃa gilʌ			49	1	attested	tʃa ɡil-	silkochbd2011:i111:q:1		1	false	true	true	form_difference
794	111	b	silkochbd2011:i111:b:1	1	50	49	elbow	1	ambiguous		tʃak gilai̯	A small upper-right corner-like modifier is printed after visible `tʃak` before `gilai̯`; its value is not inferred.	49	1	unresolved	tʃak̚ɡilai �		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
795	111	r	silkochbd2011:i111:r:1	1	50	49	elbow	1	ambiguous		tʃak gilai̯	A small upper-right corner-like modifier is printed after visible `tʃak` before `gilai̯`; its value is not inferred.	49	1	unresolved	tʃak̚ɡilai �		contains a glyph with no verified reading	1	false	true	true	manual_ambiguous_legacy_unresolved
796	111	l	silkochbd2011:i111:l:1	1	50	49	elbow	2	ambiguous		tʃaktʃuk	Small upper-right corner-like modifiers are printed after both visible `k` segments; neither value is inferred.	49	2	attested	tʃak̚tʃuk̚	silkochbd2011:i111:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
797	111	m	silkochbd2011:i111:m:1	1	50	49	elbow	3	ambiguous		tʃakwɛŋ	A small upper-right corner-like modifier is printed after visible `tʃak` before `wɛŋ`; its value is not inferred.	49	3	attested	tʃak̚wɛŋ	silkochbd2011:i111:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
798	111	0	silkochbd2011:i111:0:1	1	50	49	elbow	4	attested	konui̯			49	4	attested	konui	silkochbd2011:i111:0:1		1	false	true	true	form_difference
799	112	l	silkochbd2011:i112:l:1	1	50	49	hand	1	ambiguous		tʃak	A small upper-right corner-like modifier is printed after visible `tʃak`; its value is not inferred.	49	1	attested	tʃak̚	silkochbd2011:i112:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
800	112	m	silkochbd2011:i112:m:1	1	50	49	hand	1	ambiguous		tʃak	A small upper-right corner-like modifier is printed after visible `tʃak`; its value is not inferred.	49	1	attested	tʃak̚	silkochbd2011:i112:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
801	112	q	silkochbd2011:i112:q:1	1	50	49	hand	1	ambiguous		tʃak	A small upper-right corner-like modifier is printed after visible `tʃak`; its value is not inferred.	49	1	attested	tʃak̚	silkochbd2011:i112:q:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
802	112	r	silkochbd2011:i112:r:1	1	50	49	hand	1	ambiguous		tʃak	A small upper-right corner-like modifier is printed after visible `tʃak`; its value is not inferred.	49	1	attested	tʃak̚	silkochbd2011:i112:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
803	112	0	silkochbd2011:i112:0:1	1	50	49	hand	2	attested	hat			49	2	attested	hat	silkochbd2011:i112:0:1		1	false	true	true	form_exact
804	112	b	silkochbd2011:i112:b:1	1	50	49	hand	3	ambiguous		tʃakaprak	Small upper-right corner-like modifiers are printed after visible `tʃak` and final `aprak`; neither value is inferred.	49	3	attested	tʃak̚apɾak̚	silkochbd2011:i112:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
805	112	c	silkochbd2011:i112:c:1	1	50	49	hand	3	ambiguous		tʃakaprak	Small upper-right corner-like modifiers are printed after visible `tʃak` and final `aprak`; neither value is inferred.	49	3	attested	tʃak̚apɾak̚	silkochbd2011:i112:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
806	113	l	silkochbd2011:i113:l:1	1	50	49	palm	1	ambiguous		tʃakpʰa	A small upper-right corner-like modifier is printed after visible `tʃak` before `pʰa`; its value is not inferred.	49	1	attested	tʃak̚pha	silkochbd2011:i113:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
807	113	m	silkochbd2011:i113:m:1	1	50	49	palm	1	ambiguous		tʃakpʰa	A small upper-right corner-like modifier is printed after visible `tʃak` before `pʰa`; its value is not inferred.	49	1	attested	tʃak̚pha	silkochbd2011:i113:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
808	113	b	silkochbd2011:i113:b:1	1	50	49	palm	2	ambiguous		tʃaktala	A small upper-right corner-like modifier is printed after visible `tʃak` before `tala`; its value is not inferred.	49	2	attested	tʃak̚tala	silkochbd2011:i113:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
809	113	c	silkochbd2011:i113:c:1	1	50	49	palm	2	ambiguous		tʃaktala	A small upper-right corner-like modifier is printed after visible `tʃak` before `tala`; its value is not inferred.	49	2	attested	tʃak̚tala	silkochbd2011:i113:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
810	113	r	silkochbd2011:i113:r:1	1	50	49	palm	2	ambiguous		tʃaktala	A small upper-right corner-like modifier is printed after visible `tʃak` before `tala`; its value is not inferred.	49	2	attested	tʃak̚tala	silkochbd2011:i113:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
811	113	0	silkochbd2011:i113:0:1	1	50	49	palm	3	attested	hatɛr tɔla			49	3	unresolved	hatɛr t!la		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
812	113	q	silkochbd2011:i113:q:1	1	50	49	palm	4	attested	tʃak pata			49	4	attested	tʃak pata	silkochbd2011:i113:q:1		1	false	true	true	form_exact
813	114	l	silkochbd2011:i114:l:1	1	50	49	finger	1	ambiguous		tʃakʃi	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃi`; its value is not inferred.	49	1	attested	tʃak̚ʃi	silkochbd2011:i114:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
814	114	m	silkochbd2011:i114:m:1	1	50	49	finger	1	ambiguous		tʃakʃi	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃi`; its value is not inferred.	49	1	attested	tʃak̚ʃi	silkochbd2011:i114:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
815	114	b	silkochbd2011:i114:b:1	1	50	49	finger	1	attested	tʃaʃi			49	1	attested	tʃaʃi	silkochbd2011:i114:b:1		1	false	true	true	form_exact
816	114	c	silkochbd2011:i114:c:1	1	50	49	finger	1	attested	tʃaʃi			49	1	attested	tʃaʃi	silkochbd2011:i114:c:1		1	false	true	true	form_exact
817	114	r	silkochbd2011:i114:r:1	1	50	49	finger	1	attested	tʃaʃi			49	1	attested	tʃaʃi	silkochbd2011:i114:r:1		1	false	true	true	form_exact
818	114	0	silkochbd2011:i114:0:1	1	50	49	finger	2	attested	aŋgur			49	2	attested	aŋɡur	silkochbd2011:i114:0:1		1	false	true	true	form_difference
819	114	q	silkochbd2011:i114:q:1	1	50	49	finger	2	attested	aŋul			49	2	attested	aŋul	silkochbd2011:i114:q:1		1	false	true	true	form_exact
820	115	m	silkochbd2011:i115:m:1	1	50	49	fingernail	1	ambiguous		tʃakʃikʰor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikʰor`; its value is not inferred.	49	1	attested	tʃak̚ʃikhor	silkochbd2011:i115:m:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
821	115	b	silkochbd2011:i115:b:1	1	50	49	fingernail	1	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	49	1	attested	tʃak̚ʃikor	silkochbd2011:i115:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
822	115	c	silkochbd2011:i115:c:1	1	50	49	fingernail	1	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	49	1	attested	tʃak̚ʃikor	silkochbd2011:i115:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
823	115	l	silkochbd2011:i115:l:1	1	50	49	fingernail	1	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	49	1	attested	tʃak̚ʃikor	silkochbd2011:i115:l:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
824	115	r	silkochbd2011:i115:r:1	1	50	49	fingernail	1	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	49	1	attested	tʃak̚ʃikor	silkochbd2011:i115:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
825	115	q	silkochbd2011:i115:q:1	1	50	49	fingernail	1	attested	tʃatʃikul			49	1	attested	tʃatʃikul	silkochbd2011:i115:q:1		1	false	true	true	form_exact
826	115	0	silkochbd2011:i115:0:1	1	50	49	fingernail	2	attested	nɔk			49	2	unresolved	n!k		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
827	116	b	silkochbd2011:i116:b:1	1	50	49	knee	1	attested	tʃakrɛŋgila			49	1	attested	tʃakɾɛŋɡila	silkochbd2011:i116:b:1		1	false	true	true	form_difference
828	116	c	silkochbd2011:i116:c:1	1	50	49	knee	1	attested	tʃakrɛŋgila			49	1	attested	tʃakɾɛŋɡila	silkochbd2011:i116:c:1		1	false	true	true	form_difference
829	116	l	silkochbd2011:i116:l:1	1	50	49	knee	2	attested	tʃakɨu̯			49	2	unresolved	tʃakɨu �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
830	116	m	silkochbd2011:i116:m:1	1	50	49	knee	2	attested	tʃakɨu̯			49	2	unresolved	tʃakɨu �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
831	116	q	silkochbd2011:i116:q:1	1	50	49	knee	3	attested	antʰu			49	3	attested	anthu	silkochbd2011:i116:q:1		1	false	true	true	form_difference
832	116	r	silkochbd2011:i116:r:1	1	50	49	knee	3 | 4	attested	atʰu		Repeated source response at groups 3 and 4. Repeated source response at groups 3 and 4.	49	3	attested	athu	silkochbd2011:i116:r:1		2	false	true	true	form_difference
833	116	r	silkochbd2011:i116:r:1	1	50	49	knee	3 | 4	attested	atʰu		Repeated source response at groups 3 and 4. Repeated source response at groups 3 and 4.	49	4	attested	athu	silkochbd2011:i116:r:2		2	true	true	true	form_difference
834	116	0	silkochbd2011:i116:0:1	1	50	49	knee	4	attested	hatʰu			49	4	attested	hatu	silkochbd2011:i116:0:1		1	false	true	true	form_difference
835	117	l	silkochbd2011:i117:l:1	1	50	49	foot	1	attested	tʃaʔpʰa			49	1	attested	tʃa#pha	silkochbd2011:i117:l:1		1	false	true	true	form_difference
836	117	b	silkochbd2011:i117:b:1	1	50	49	foot	2	ambiguous		tʃakrɛŋ aprak	A small upper-right corner-like modifier is printed after final visible `aprak`; its value is not inferred.	49	2	attested	tʃakɾɛŋ apɾak̚	silkochbd2011:i117:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
837	117	c	silkochbd2011:i117:c:1	1	50	49	foot	3	attested	tʃakrɛŋ			49	3	attested	tʃakɾɛŋ	silkochbd2011:i117:c:1		1	false	true	true	form_difference
838	117	r	silkochbd2011:i117:r:1	1	50	49	foot	3	attested	tʃakrɛŋ			49	3	attested	tʃakɾɛŋ	silkochbd2011:i117:r:1		1	false	true	true	form_difference
839	117	m	silkochbd2011:i117:m:1	1	50	49	foot	4	attested	tʃaʔ			49	4	attested	tʃa#	silkochbd2011:i117:m:1		1	false	true	true	form_difference
840	117	0	silkochbd2011:i117:0:1	1	50	49	foot	5	attested	pɔd			49	5	unresolved	p!d		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
841	117	q	silkochbd2011:i117:q:1	1	50	49	foot	6	attested	tatʰɛŋ			49	6	attested	tathɛŋ	silkochbd2011:i117:q:1		1	false	true	true	form_difference
842	118	b	silkochbd2011:i118:b:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:b:1		1	false	true	true	form_difference
843	118	c	silkochbd2011:i118:c:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:c:1		1	false	true	true	form_difference
844	118	l	silkochbd2011:i118:l:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:l:1		1	false	true	true	form_difference
845	118	m	silkochbd2011:i118:m:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:m:1		1	false	true	true	form_difference
846	118	q	silkochbd2011:i118:q:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:q:1		1	false	true	true	form_difference
847	118	r	silkochbd2011:i118:r:1	1	50	49	bone	1	attested	kɛrɛŋ			49	1	attested	kɛɾɛŋ	silkochbd2011:i118:r:1		1	false	true	true	form_difference
848	118	0	silkochbd2011:i118:0:1	1	50	49	bone	2	attested	har			49	2	unresolved	ha$		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
849	119	b	silkochbd2011:i119:b:1	1	50	49	fat	0	blank			Source explicitly prints `no entry` for these sites.	49	0	blank	no entry		printed gap: the item was not elicited at this site	1	false	true	true	blank_match
