Pk,3028,kāṇaṇa,forest,,,n,CDIAL,2:
WPah,3028,kŏnauṇ,jungle,,,(&lt; <i>*kannana</i>- ? -<i>auṇ</i> &lt; -<i>ana</i>- as in <i>bauṇ</i> &lt; <i>vána</i>-),CDIAL,2:
Indo-Aryan,3029,kānta,"loved, charming; lover, husband",,,¹; m,CDIAL,1:
Indo-Aryan,3029,kāntā,"mistress, wife",,,f; R,CDIAL,1:@variant
Pa,3029,kanta,"loved, charming; lover, husband",,,m,CDIAL,2:
Pa,3029,kantā,"loved, charming; lover, husband",,,f,CDIAL,2:
Pk,3029,kaṁta,"loved, charming; lover, husband",,,m,CDIAL,2:
Pk,3029,kaṁtā,"loved, charming; lover, husband",,,f,CDIAL,2:
H,3029,kān,husband,,,m,CDIAL,2:
H,3029,kant,"lover, husband",,,m,CDIAL,2:
OMarw,3029,kaṁta,husband,,,voc,CDIAL,2:
OMarw,3029,kaṁtā,husband,,,,CDIAL,2:
G,3029,kā̃t,husband,,,,CDIAL,2:
G,3029,kãt,husband,,,m,CDIAL,2:
Si,3029,kata,woman,,,,CDIAL,3:
Indo-Aryan,3030,kāntā,"name of various plants, large cardamom",,,f; lex,CDIAL,1:
Indo-Aryan,3030,kānta,Barringtonia acutangula,,,m,CDIAL,1:@variant
Kt,3030,ktə,almond,,,f,CDIAL,2:
Wg,3030,ká̃̄ta,almond,,,,CDIAL,2:
Kal,3030,kānda,almond,,,,CDIAL,2:
Kho,3030,kándu,wild almond tree,,,(&lt; <i>*kāntaka</i>- BelvalkarVol 91),CDIAL;BelvalkarVol[91],2:
Indo-Aryan,3031,kāntāra,"large wood, desert",,,m; MBh,CDIAL,1:
Pa,3031,kantāra,"wilderness, difficult road",,,n,CDIAL,2:
Pk,3031,kaṁtāra,jungle,,,n,CDIAL,2:
Si,3031,katara,bad little-used road,,,,CDIAL,2:
Indo-Aryan,3032,kāntāraka,a kind of sugarcane,,,m,CDIAL,1:
Indo-Aryan,3032,kāntāra,a kind of sugarcane,,,m,CDIAL,1:@variant
H,3032,katārā,"a species of sugarcane, tamarind",,,m,CDIAL,2:
Indo-Aryan,3033,kānti,loveliness,,,f; Nal,CDIAL,1:
Pa,3033,kanti,beauty,,,f,CDIAL,2:
Pk,3033,kaṁti,beauty,,,f,CDIAL,2:
MB,3033,kā̃ti,charm,,,,CDIAL,2:
OMth,3033,kā̃ti,"brilliance, splendour",,,,CDIAL,2:
M,3033,kā̃t,"lustre, gloss, clearness of complexion, healthiness",,,f,CDIAL,2:
Si,3033,kata,lustre,,,EGS 35 leaving,CDIAL;EGS[35],3:
Si,3033,a,lustre,,,unexpl,CDIAL,3:
Indo-Aryan,3034,kāndavika,baker,,,m; Pañcad,CDIAL,1:
Pk,3034,kaṁdaviya,sweetmeat seller,,,,CDIAL,2:
Pk,3034,kaṁdōiya,sweetmeat seller,,,,CDIAL,2:
Pk,3034,kaṁduia,sweetmeat seller,,,(<i>u</i> from <i>kaṁdua</i>-) m,CDIAL,2:
G,3034,kãdoī,confectioner,,,m,CDIAL,2:
kcch,3034,kandhoyo,confectioner,,,m,CDIAL,3:
Indo-Aryan,3035,kānyakubja,living in Kanyakubja,,,MBh,CDIAL,1:
M,3035,kanojā,a class of Brahmans,,,,CDIAL,2:
M,3035,kanh°,a class of Brahmans,,,m; (<i>h</i> from <i>kānh</i> &lt; <smallcaps>kr̥ṣṇá</smallcaps>-),CDIAL,2:
Indo-Aryan,3036,*kāpaṇa,wretched booth,,,,CDIAL,1:
M,3036,kāvaṇ,a hut made of leafy branches,,,n,CDIAL,2:
Indo-Aryan,3037,kāpaṭa,fraudulent,,,VarBr̥S,CDIAL,1:
G,3037,kāvṛũ,"roguish, ungrateful",,,,CDIAL,2:
G,3037,kāval,fraud,,,n,CDIAL,2:
G,3037,kāvɔ,,,,m,CDIAL,2:
G,3037,kāvatrũ,,,,n,CDIAL,2:
S,3037,kāvaṛi,"anger, passion",,,f,CDIAL,3:semant. more remote
S,3037,kāviṛaṇu,to be angry,,,,CDIAL,3:semant. more remote
G,3037,kāvrũ,"excited, teased",,,(but see <smallcaps>kātara</smallcaps>- and *<smallcaps>klāvyatē</smallcaps>),CDIAL,3:semant. more remote
Indo-Aryan,3038,kāpāla,relating to the skull,,,R,CDIAL,1:
Indo-Aryan,3038,kāpālika,relating to the skull,,,Pāṇ,CDIAL,1:@variant
S,3038,kāpāru,crown of head,,,m,CDIAL,2:Cf
S,3038,kāpārī,pertaining to the crown,,,prob,CDIAL,2:Cf
S,3038,kapāru,,,,s,CDIAL,2:Cf
Indo-Aryan,3039,kāpālī,Embelia ribes,,,f,CDIAL,1:
Indo-Aryan,3039,kāpāla,Cucumis utilissimus,,,m; lex,CDIAL,1:@variant
N,3039,kāulo,"the tree Machilus gamblei, other varieties of Machilus",,,,CDIAL,2:
M,3039,kāvḷī,the scandent shrub Sterculia urens,,,f,CDIAL,2:
Indo-Aryan,3040,kā́pittha,relating to the wood-apple tree Feronia elephantum,,,Pāṇ,CDIAL,1:
H,3040,kāwit,the wood-apple,,,,CDIAL,2:
H,3040,kāwīṭ,the wood-apple,,,m,CDIAL,2:
Indo-Aryan,3041,kā́pōta,"pertaining to pigeons; dull white, grey",,,MBh; VarBr̥S,CDIAL,1:
Pa,3041,kāpōtaka,grey,,,,CDIAL,2:
K,3041,kôvᵘ,"dark coloured, black",,,,CDIAL,2:
K,3041,kāworᵘ,,,,id,CDIAL,3:ext. with -<i>ḍa</i>-
K,3041,kāwa-dach,"vine with small black grapes, Berberis lycium",,,,CDIAL,4:
K,3041,kāvürᷴ dach,"vine with small black grapes, Berberis lycium",,,f; but see <smallcaps>kapīta</smallcaps>,CDIAL,4:
Indo-Aryan,3042,kā́ma,"wish, love, sexual love",,,m; RV,CDIAL,1:
Pa,3042,kāma,"wish, love, sexual love",,,m,CDIAL,2:
Pk,3042,kāma,"wish, love, sexual love",,,m,CDIAL,2:
Aś,3042,kāmaṁ,optionally,,,,CDIAL,2:
Si,3042,kama,"desire, lust",,,,CDIAL,2:
eur,3042,kam,wish,,,,CDIAL,3:
eur,3042,kam,"to wish, love",,,←,CDIAL,3:
Indo-Aryan,3043,kāmarūpa,name of a people in West Assam,,,m; Kālid,CDIAL,1:
Pk,3043,kāmarūa,name of a people in West Assam,,,m,CDIAL,2:
OB,3043,kāṁvarū,name of a people in West Assam,,,,CDIAL,2:
MB,3043,kāṅura,name of a people in West Assam,,,ODBL 303,CDIAL;ODBL[303],2:
Or,3043,kāũri,name of a people in West Assam,,,,CDIAL,2:
Bhoj,3043,kawãrū,name of a people in West Assam,,,,CDIAL,2:
OAw,3043,kāṁvarū,name of a country famous for its magic,,,pop,CDIAL,2:
OAw,3043,kāmarūpa,assuming any shape at will,,,MBh,CDIAL,2:
Indo-Aryan,3044,kāmalā,jaundice,,,f; Suśr,CDIAL,1:
K,3044,kāmal,jaundice,,,,CDIAL,2:
K,3044,kā̃bal,jaundice,,,,CDIAL,2:
K,3044,kā̃bay,jaundice,,,f,CDIAL,2:
B,3044,kā̃ol,jaundice,,,,CDIAL,2:
B,3044,kāõlā,jaundice,,,,CDIAL,2:
B,3044,kāmlā,jaundice,,,,CDIAL,2:
Or,3044,kā̃ā̃ḷa,jaundice,,,,CDIAL,2:
H,3044,kãwal,jaundice,,,f,CDIAL,2:
M,3044,kāvīḷ,jaundice,,,,CDIAL,2:
M,3044,kāvīṇ,jaundice,,,,CDIAL,2:
M,3044,kāmīṇ,jaundice,,,,CDIAL,2:
M,3044,kāmiṇī,jaundice,,,f,CDIAL,2:
Indo-Aryan,3045,kāmín,loving,,,f,CDIAL,1:
Indo-Aryan,3045,kāmínī,loving,,,RV,CDIAL,1:@variant
Pa,3045,kāminī,loving,,,f,CDIAL,2:
Pk,3045,kāmiṇī,"beloved, wife",,,f,CDIAL,2:
OAw,3045,kāṁvinī,"beloved, wife",,,,CDIAL,2:
Indo-Aryan,3046,kāmpīla,name of a plant,,,¹ m; Kauś,CDIAL,1:
Indo-Aryan,3046,kāmpilya,pigment from Rottleria tinctoria,,,,CDIAL,1:@variant
Indo-Aryan,3046,kāmpilla,pigment from Rottleria tinctoria,,,m,CDIAL,1:@variant
Indo-Aryan,3046,kampīla,pigment from Rottleria tinctoria,,,n; lex,CDIAL,1:@variant
Indo-Aryan,3046,kampilya,,,,m,CDIAL,1:@variant
Indo-Aryan,3046,kampilyaka,,,,,CDIAL,1:@variant
Indo-Aryan,3046,kampilvaka,,,,m,CDIAL,1:@variant
Indo-Aryan,3046,kampilla,,,,,CDIAL,1:@variant
Indo-Aryan,3046,kampillaka,,,,m,CDIAL,1:@variant
K,3046,kö̃bil,a certain medicinal plant used as a cure for herpes,,,m,CDIAL,2:
S,3046,kambīro,hairs from the fruit of Rottleria tinctoria (used as a red dye and as a drug),,,m,CDIAL,2:
H,3046,kamīlā,a drug obtained from the capsules  of Rottleria tinctoria (used as a vermifuge and aphrodisiac),,,,CDIAL,2:
H,3046,kamelā,a drug obtained from the capsules  of Rottleria tinctoria (used as a vermifuge and aphrodisiac),,,m,CDIAL,2:
Indo-Aryan,3047,kāmpīla,name of a town,,,² n; VS,CDIAL,1:
Indo-Aryan,3047,kāmpilya,a city of the Pañcālas,,,n,CDIAL,1:@variant
Indo-Aryan,3047,kāmpilyā,a city of the Pañcālas,,,f; MBh,CDIAL,1:@variant
Indo-Aryan,3047,kāmpilla,a country in the NW of India,,,m; lex,CDIAL,1:@variant
Pk,3047,kaṁpilla,a town in Panjab,,,m,CDIAL,2:
S,3047,kāmbar,a town in Cāndikā,,,,CDIAL,2:
S,3047,kāmbiru,"coming from Kāmbar, epithet of a partic. kind of rice",,,,CDIAL,2:
Indo-Aryan,3048,kā́mya,desirable,,,RV,CDIAL,1:
Indo-Aryan,3048,kā́myā,name of an Apsaras,,,f; MBh,CDIAL,1:@variant
Indo-Aryan,3048,*kāmiya,,,,cf,CDIAL,1:
Indo-Aryan,3048,kāmika,desired,,,MBh,CDIAL,1:@variant
Pa,3048,kammatā,wish,,,f,CDIAL,2:1
Si,3048,kamā,woman,,,&lt; <i>*kam</i> with metric,CDIAL,2:1
Pk,3048,kāmia,desired,,,,CDIAL,3:2
Indo-Aryan,3049,kā́ya,body,,,¹ m; KātyŚr,CDIAL,1:
Pa,3049,kāya,"body, heap",,,m,CDIAL,2:
Pk,3049,kāya,"body, heap",,,m,CDIAL,2:
Si,3049,kaya,body,,,,CDIAL,2:
Indo-Aryan,3050,kāya,dwelling,,,² m; lex,CDIAL,1:
Or,3050,kāi ghara,thatched hut,,,or,CDIAL,2:
Or,3050,basā,thatched hut,,,,CDIAL,2:
Or,3050,kāi gharā,thatched hut,,,or,CDIAL,2:
kṭg,3050,kaε,"at, in the house of",,,postp,CDIAL,3:
sat,3050,kāē,near,,,"LSI ix 4, 650; and many","CDIAL;LSI[ix 4, 650]",3:
NIA,3050,k,,,,(Him.I 14),CDIAL;Him.I[14],3:
Indo-Aryan,3051,kāyastha,"writer, man of the writer caste",,,m; Yājñ,CDIAL,1:
Pk,3051,kāyattha,"writer, man of the writer caste",,,m,CDIAL,2:
P,3051,kāith,"writer, man of the writer caste",,,,CDIAL,2:
P,3051,kaith,"writer, man of the writer caste",,,,CDIAL,2:
P,3051,kaĩt,"writer, man of the writer caste",,,m,CDIAL,2:
N,3051,kāithe,"writer, man of the writer caste",,,,CDIAL,2:
N,3051,kāite,"writer, man of the writer caste",,,,CDIAL,2:
A,3051,kātha,a higher caste of Śūdras,,,,CDIAL,2:
B,3051,kāyeth,the writer caste,,,,CDIAL,2:
B,3051,kāyet,the writer caste,,,,CDIAL,2:
Or,3051,kāitha,the writer caste,,,,CDIAL,2:
Mth,3051,kāyath,the writer caste,,,m,CDIAL,2:
H,3051,kāyath,the writer caste,,,m,CDIAL,2:
M,3051,kāyat,the writer caste,,,m,CDIAL,2:
H,3051,kāythī,a form of writing used by members of this caste,,,f,CDIAL,3:deriv
Indo-Aryan,3052,kāyōtsarga,a partic. austerity,,,m; Jain,CDIAL,1:
Pk,3052,kāussagga,relinquishing any bodily activity,,,m,CDIAL,2:
G,3052,kāusag,deep meditation,,,m; most prob,CDIAL,2:
Indo-Aryan,3053,kāra,"making, doing; action",,,¹; Prāt,CDIAL,1:
Pa,3053,kāra,"doing, way of doing",,,m,CDIAL,2:
Pk,3053,kāra,"doing, way of doing",,,m,CDIAL,2:
P,3053,kārā,"action, business, evildoing",,,m,CDIAL,2:
Or,3053,kār,,,,"'work, act",CDIAL,2:
G,3053,kār,"action, trouble",,,m,CDIAL,2:
Pk,3053,kārima,artificial,,,,CDIAL,3:X <i>kr̥tríma</i>-
G,3053,kārmũ,"wonderful, strange",,,,CDIAL,3:X <i>kr̥tríma</i>-
Indo-Aryan,3054,kāra,"*heap, heap of snow",,,⁴ m; lex,CDIAL,1:
M,3054,kār,manure,,,m,CDIAL,2:
Indo-Aryan,3055,*kāra,live coal,,,⁵,CDIAL,1:
gil,3055,kā̃rṷ,charcoal,,,m; (Lor.),CDIAL;Lor,2:
gil,3055,kārε,charcoal,,,(m. pl.?),CDIAL,2:
Indo-Aryan,3056,*kāra,ear,,,⁶,CDIAL,1:
Wg,3056,kār,ear,,,(← Kho. <i>kār</i>),CDIAL,2:
Kt,3056,kōr,ear,,,,CDIAL,2:
Dm,3056,kâᵃr,ear,,,"Morgenstierne FestskrBroch 150, NTS xii 173",CDIAL;Morgenstierne;FestskrBroch[150];NTS[xii 173],2:
Ash,3056,karmuṭä́,ear,,,,CDIAL,3:
Kt,3056,karmútə,lobe of ear,,,,CDIAL,3:
Gaw,3056,kumtak,ear,,,NTS ii 261 (or poss. all three &lt; <smallcaps>karṇapattraka</smallcaps>-),CDIAL;NTS[ii 261],3:
Kho,3056,kār,ear,,,certainly not ←,CDIAL,4:
Indo-Aryan,3057,kāraṇa,cause,,,n; KātyŚr,CDIAL,1:
Pa,3057,kāraṇa,"deed, cause",,,n,CDIAL,2:
shah,3057,karaṇa,,,,,CDIAL,2:
top,3057,kālana,,,,,CDIAL,2:
gir,3057,kāraṇa,purpose,,,,CDIAL,2:
Pk,3057,kāraṇa,"cause, means",,,n,CDIAL,2:
Wg,3057,kurren,retaliation,,,"""",CDIAL,2:
Paš,3057,kāran,retaliation,,,"IIFL iii 3, 97 with (?)","CDIAL;IIFL[iii 3, 97]",2:
S,3057,kāraṇu,cause,,,m,CDIAL,2:
L,3057,kārnā,quarrel,,,m,CDIAL,2:
P,3057,kāraṇ,cause,,,m,CDIAL,2:
N,3057,kāran,cause,,,,CDIAL,2:
A,3057,kāran,cause,,,,CDIAL,2:
B,3057,kāran,cause,,,,CDIAL,2:
Or,3057,kāraṇa,cause,,,,CDIAL,2:
Mth,3057,kāran,reason,,,,CDIAL,2:
OAw,3057,kārana,reason,,,,CDIAL,2:
H,3057,kāran,reason,,,m,CDIAL,2:
G,3057,kāraṇ,reason,,,n,CDIAL,2:
Si,3057,karuṇa,"cause, object, thing",,,,CDIAL,2:
S,3057,kāraṇi,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
S,3057,kāṇe,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
S,3057,kāṇi,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
awāṇ,3057,kāṇ,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
A,3057,kāraṇ,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
A,3057,karṇe,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
Or,3057,kāraṇe,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
OG,3057,kāraṇiiṁ,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
M,3057,kārṇẽ,on account of,,,,CDIAL,3:postpositions from oblique cases: inst
Or,3057,kāraṇu,,,,,CDIAL,4:abl
Brj,3057,kāran,on account of,,,,CDIAL,5:
Indo-Aryan,3058,kāraṇika,teacher; judge,,,m; MBh; Pañcat,CDIAL,1:
Pa,3058,usu-kāraṇika,arrow-maker,,,m,CDIAL,2:
Pk,3058,kāraṇiya,teacher of Nyāya,,,m,CDIAL,2:
S,3058,kāriṇī,"guardian, heir",,,m,CDIAL,2:
N,3058,kārani,abettor in crime,,,,CDIAL,2:
M,3058,kārṇī,"prime minister, supercargo of a ship",,,m,CDIAL,2:
M,3058,kul-karṇī,village accountant,,,m,CDIAL,2:
Indo-Aryan,3059,kāraṇḍava,a kind of duck,,,m; MBh,CDIAL,1:
Pa,3059,kāraṇḍava,a kind of duck,,,m,CDIAL,2:
Pk,3059,kāraṁḍa,a partic. kind of bird,,,,CDIAL,2:
Pk,3059,kāraṁḍaga,a partic. kind of bird,,,,CDIAL,2:
Pk,3059,kāraṁḍava,a partic. kind of bird,,,m,CDIAL,2:
S,3059,kānero,a partic. kind of water bird,,,m; &lt; <i>*kāreno</i>,CDIAL,2:
Indo-Aryan,3060,*kārayati,calls,,,²,CDIAL,1:
N,3060,karāunu,to call out,,,"(&lt; <i>*karāh</i>-, P. <i>karāhṇā</i> 'to groan', H. <i>karāhnā</i>): very doubtful",CDIAL,2:
gr,3060,kar,to call,,,(ND 76 b 47),CDIAL;ND[76 b],3:
wel,3060,khār,to call,,,does not belong,CDIAL,3:
Indo-Aryan,3061,kāravēlla,the gourd Momordica charantia; its fruit,,,m; Suśr; lex,CDIAL,1:
Indo-Aryan,3061,kāravēllī,the plant,,,f,CDIAL,1:@variant
Indo-Aryan,3061,kāravēllaka,,,,m,CDIAL,1:@variant
Indo-Aryan,3061,kāravēllikā,,,,f,CDIAL,1:@variant
Indo-Aryan,3061,kāravallī,,,,f,CDIAL,1:@variant
Indo-Aryan,3061,*kārēlla,,,,,CDIAL,1:
Pa,3061,kāravella,the gourd Momordica charantia; its fruit,,,m,CDIAL,2:1
Pk,3061,kāriyallaī,the gourd Momordica charantia; its fruit,,,f,CDIAL,2:1
Bi,3061,karailā,the gourd Momordica charantia; its fruit,,,,CDIAL,2:1
Bi,3061,karailī,the gourd Momordica charantia; its fruit,,,,CDIAL,2:1
Mth,3061,karail,the gourd Momordica charantia; its fruit,,,,CDIAL,2:1
Si,3061,karivila,the gourd Momordica charantia; its fruit,,,,CDIAL,2:1
Pk,3061,kārellaya,the fruit,,,n,CDIAL,3:2
Pk,3061,kārillī,the plant,,,f,CDIAL,3:2
K,3061,karēl,the plant,,,f,CDIAL,3:2
S,3061,karelo,the plant,,,m,CDIAL,3:2
awāṇ,3061,krēlā,the plant,,,,CDIAL,3:2
P,3061,karelā,the plant,,,m,CDIAL,3:2
bhal,3061,karel,a plant with very fragrant white flowers used for making scent,,,,CDIAL,3:2
N,3061,karelo,Momordica charantia,,,,CDIAL,3:2
A,3061,kerelā,Momordica charantia,,,,CDIAL,3:2
B,3061,karelā,Momordica charantia,,,,CDIAL,3:2
B,3061,kareli,Momordica charantia,,,,CDIAL,3:2
B,3061,karlā,Momordica charantia,,,,CDIAL,3:2
Or,3061,karlā,Momordica charantia,,,,CDIAL,3:2
Or,3061,kalarā,Momordica charantia,,,,CDIAL,3:2
Or,3061,kaluri,Momordica charantia,,,,CDIAL,3:2
H,3061,karelā,Momordica charantia,,,m,CDIAL,3:2
G,3061,kārelī,the plant,,,f,CDIAL,3:2
G,3061,kārelũ,the fruit,,,n,CDIAL,3:2
M,3061,kārlī,,,,f,CDIAL,3:2
M,3061,kārlẽ,,,,n,CDIAL,3:2
Or,3061,karaṛā,,,,,CDIAL,4:Further divergent forms
M,3061,kāretī,,,,f,CDIAL,4:Further divergent forms
M,3061,kāretẽ,,,,n,CDIAL,4:Further divergent forms
Indo-Aryan,3062,kārā,prison,,,f; Vikr,CDIAL,1:
Pa,3062,kārā,prison,,,f,CDIAL,2:
Pk,3062,kārā,prison,,,f,CDIAL,2:
Pk,3062,kāra,prison,,,m,CDIAL,2:
Si,3062,kara,prison,,,,CDIAL,2:
Indo-Aryan,3063,*kārāghara,prison house,,,,CDIAL,1:
Pk,3063,kārāghara,prison house,,,n,CDIAL,2:
OB,3063,kāhara,prison house,,,ODBL 282,CDIAL;ODBL[282],2:
Indo-Aryan,3064,kā́ri,"artisan, worker; action, work",,,m; Pāṇ; Bhaṭṭ,CDIAL,1:
P,3064,kārī,worker,,,m,CDIAL,2:1
Kt,3064,kår,work,,,,CDIAL,3:2
Wg,3064,kȫ,work,,,,CDIAL,3:2
Pr,3064,kǡ,work,,,,CDIAL,3:2
S,3064,kāri,"work, occupation, use",,,f,CDIAL,3:2
L,3064,kār,work,,,f,CDIAL,3:2
P,3064,kārī,remedy,,,f,CDIAL,3:2
Or,3064,kāri,work,,,,CDIAL,3:2
Indo-Aryan,3065,kārīṣa,produced from dung; heap of dung,,,Suśr; lex,CDIAL,1:
Pk,3065,kārīsa,a fire of cowdung,,,m,CDIAL,2:
A,3065,kā̃rī,dunghill,,,,CDIAL,2:
Indo-Aryan,3066,kārú,artisan,,,,CDIAL,1:
Indo-Aryan,3066,kāruka,artisan,,,m; Mn,CDIAL,1:@variant
Pa,3066,kāru,artisan,,,,CDIAL,2:
Pa,3066,kāruka,artisan,,,m,CDIAL,2:
Pk,3066,kāru,artisan,,,m,CDIAL,2:
A,3066,kāru,artist,,,,CDIAL,2:
B,3066,kāru,artist,,,,CDIAL,2:
Or,3066,kāru,"artisan, servant",,,,CDIAL,2:
Or,3066,kāruā,"expert, deft",,,,CDIAL,2:
G,3066,kāru,artisan,,,m,CDIAL,2:
Si,3066,karuvā,artist,,,(ES 22 &lt; <i>kāraka</i>-),CDIAL;ES[22],2:
Indo-Aryan,3067,kāruṇika,compassionate,,,MBh,CDIAL,1:
Pa,3067,kāruṇika,compassionate,,,,CDIAL,2:
Pk,3067,kāruṇiya,compassionate,,,,CDIAL,2:
Pk,3067,kāluṇiya,compassionate,,,,CDIAL,2:
Or,3067,kāruṇī,bewailing,,,,CDIAL,2:
Indo-Aryan,3068,kāruṇya,"compassion, kindness",,,n; MBh,CDIAL,1:
Pa,3068,kāruñña,"compassion, kindness",,,n,CDIAL,2:
Pa,3068,kāruññatā,"compassion, kindness",,,f,CDIAL,2:
Pk,3068,kāruṇṇa,"compassion, kindness",,,,CDIAL,2:
Pk,3068,kāluṇa,"compassion, kindness",,,,CDIAL,2:
Pk,3068,kāluṇṇa,"compassion, kindness",,,n,CDIAL,2:
S,3068,kārū̃,a kindness,,,m,CDIAL,2:
N,3068,kārunā,compassion,,,,CDIAL,2:
OAw,3068,karuna,compassion,,,m,CDIAL,2:
Indo-Aryan,3069,*kārti,knife,,,,CDIAL,1:
Ash,3069,kāṭa,knife,,,f,CDIAL,2:
Kt,3069,kṭå,knife,,,,CDIAL,2:
Wg,3069,kaṭā́,knife,,,,CDIAL,2:
S,3069,kātī,large knife or dagger,,,f,CDIAL,2:
S,3069,kātu,"large knife, tool for cutting edges of books",,,m,CDIAL,2:
khet,3069,kātī,knife,,,f,CDIAL,2:
bhal,3069,kāt,shears for shearing sheep,,,pl,CDIAL,2:
bhal,3069,kātā̃,shears for shearing sheep,,,f,CDIAL,2:
Si,3069,kätta,billhook,,,pl,CDIAL,2:
Si,3069,käti,billhook,,,"(early loan with <i>t</i>, not <i>ṭ</i>)",CDIAL,2:
Indo-Aryan,3070,kārttiká,the twelfth month October-November,,,m; MBh,CDIAL,1:
KharI,3070,kartiyasa,the twelfth month October-November,,,gen,CDIAL,2:
Pk,3070,kattiya,the twelfth month October-November,,,m,CDIAL,2:
S,3070,katī,"the month, autumn crop",,,f,CDIAL,2:
L,3070,katĩ,the month,,,,CDIAL,2:
L,3070,kattẽ,the month,,,,CDIAL,2:
L,3070,katteũ,the month,,,(with -<i>ũ</i> after <i>bhaddũ</i>) m,CDIAL,2:
awāṇ,3070,katte,the month,,,,CDIAL,2:
ludh,3070,kattā,the month,,,m,CDIAL,2:
bhal,3070,kāti,the month,,,f,CDIAL,2:
A,3070,kāti,the month,,,,CDIAL,2:
B,3070,kāti,the month,,,,CDIAL,2:
S,3070,a,,,,← E,CDIAL,3:
L,3070,a,,,,← E,CDIAL,3:
kṭg,3070,kattɪ,mid October till mid November,,,,CDIAL,4:
kṭg,3070,kati,mid October till mid November,,,m,CDIAL,4:
J,3070,kāti,October,,,m,CDIAL,4:
Indo-Aryan,3071,kārpaṭika,pilgrim,,,m; Kathās,CDIAL,1:
Pk,3071,kappaḍia,beggar,,,m,CDIAL,2:
S,3071,kāpiṛī,one of a caste of faqirs,,,m,CDIAL,2:
P,3071,kāpṛī,a faqir on pilgrimage to Hīnglāj,,,m,CDIAL,2:
Or,3071,kāpaṛi,ragged beggar,,,,CDIAL,2:
G,3071,kāpṛī,ascetic,,,,CDIAL,2:
G,3071,kāpṛiyɔ,ascetic,,,m,CDIAL,2:
M,3071,kāpḍī,one of a class of mendicants,,,m,CDIAL,2:
Indo-Aryan,3072,kārpāsá,made of cotton,,,ĀśvŚr,CDIAL,1:
Indo-Aryan,3072,kārpāsaka,made of cotton,,,MBh,CDIAL,1:@variant
P,3072,kupāhā,made of cotton,,,,CDIAL,2:
Indo-Aryan,3073,kārpāsika,made of cotton,,,MBh,CDIAL,1:
Pa,3073,kappāsika,made of cotton; cotton cloth,,,n,CDIAL,2:
Pk,3073,kappāsiya,made of cotton; seller of cotton,,,m,CDIAL,2:
S,3073,kāpāhī,made of cotton; seller of cotton,,,m,CDIAL,2:
P,3073,kapāhī,"made of cotton, light green",,,,CDIAL,2:
P,3073,kupāhī,"made of cotton, light green",,,,CDIAL,2:
A,3073,kapāhī,made of cotton,,,,CDIAL,2:
B,3073,kāpāsiyā,made of cotton,,,,CDIAL,2:
B,3073,kāpāse,made of cotton,,,,CDIAL,2:
Or,3073,kapāsiā,made of cotton,,,,CDIAL,2:
Bhoj,3073,kapāsⁱ,made of cotton,,,,CDIAL,2:
H,3073,kapāsī,"made of cotton, downy, light green",,,,CDIAL,2:
Indo-Aryan,3074,kārmá,"active, laborious",,,Pāṇ,CDIAL,1:
Pk,3074,kamma,connected with work,,,,CDIAL,2:
rām,3074,kāmᵘ,slave,,,,CDIAL,2:
ḍoḍ,3074,kāmō,slave,,,,CDIAL,2:
P,3074,kāmmā̃,farm servant,,,,CDIAL,2:
P,3074,kāmā,farm servant,,,m,CDIAL,2:
cur,3074,kāmā,servant,,,m,CDIAL,2:
bhal,3074,kāmo,servant,,,m,CDIAL,2:
Indo-Aryan,3075,kārmaṇá,"magic, sorcery",,,n; Pāṇ,CDIAL,1:
Pk,3075,kammaṇa,"magic, sorcery",,,n,CDIAL,2:
S,3075,kāmiṇu,"magic, sorcery",,,m,CDIAL,2:
P,3075,kāmaṇ,"juggling, charm",,,m,CDIAL,2:
G,3075,karāmaṇ,magic,,,f,CDIAL,2:
G,3075,kāmaṇ,magic,,,m,CDIAL,2:
kcch,3075,kāmaṇ,sorcery,,,m,CDIAL,3:
Indo-Aryan,3075a,*kārmaṇakārin,practising magic,,,,CDIAL,1:
Pk,3075a,kammaṇagāri,practising magic,,,id,CDIAL,2:
OP,3075a,kāmaṇiāri,witch,,,f,CDIAL,2:
Indo-Aryan,3076,kārmika,"engaged in action, name of a partic. Buddhist sect; any variegated texture",,,n; Yājñ,CDIAL,1:
S,3076,kāmī,public officer,,,m,CDIAL,2:
bhad,3076,kāmī,servant,,,m,CDIAL,2:
Indo-Aryan,3077,kārmuká,made of <i>kr̥muká</i> wood,,,¹; ŚBr,CDIAL,1:
S,3077,kāmū,the tree Phyllanthus multiflorus,,,,CDIAL,2:
S,3077,kāmo,the tree Phyllanthus multiflorus,,,m,CDIAL,2:
S,3077,kāmuhī,the tree Phyllanthus multiflorus,,,f; ?,CDIAL,2:
Pa,3078,kayya,,,,,CDIAL,1:1
NiDoc,3078,karya,,,,,CDIAL,1:1
Pk,3078,kajja,"action, duty",,,n,CDIAL,1:1
