Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
122	sweat	2	sa ao	sa ao̯	F	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
122	sweat	2	se ep	se ep	L	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
122	sweat	3	hit	ʈʃhit	G	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
122	sweat	4	pr u	pɨr uʔ	H	68	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
122	sweat	5	s ep	sɨ ep	K	68	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
122	sweat	5	se ep	se ep	L	68	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
123	belly	1	khp	khpɔʔ	GL	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
123	belly	1	p	pɔʔ	ABCDEIJ	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
123	belly	2	snur	snur	F	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
123	belly	3	lau ba	lau̯ baʔ	H	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
123	belly	4	s er	sɨŋ er	K	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	1	tmp	tɨmpɔŋ	BDEIJ	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	1	temp	tempɔŋ	C	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	1	tump	tumpɔŋ	A	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	2	luam	lua̯m	F	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	3	r khi	rɨŋ khi	G	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	4	phat	phat	H	68	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	5	met	met	L	68	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
125	back	6	dn	dɪn	K	68	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
126	body	1	pran	pran	ABCDEFIJ	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
126	body	2	mm phat b	mɪm phat bɾɨ	H	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
126	body	3	met	met	KL	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	1	 prou	ʈʃɨ prou̯	EI	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	1	e prau	ʈʃe prau̯	B	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	1	h prou	ʈʃhɨ prou̯	D	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	1	u pro	ʈʃu pro	AJ	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	2	thao i da	thao̯ ʃi daŋ	C	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	3	br	brɨ	H	68	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	3	breo	breo̯	K	68	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	3	brio	brio̯	L	68	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	3	bru	bru	G	68	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
127	person	4	kibreo	kibreo̯	F	68	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	1	tr ma	tɨr ma	I	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	1	tr mei	tɨr mei̯	A	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	1	ter ma	ter ma	BCDE	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	1	ter me	ter me	J	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	2	sn ra	sɪn raŋ	L	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	2	sin ra	sin raŋ	F	69	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	2	he ra	ʈʃhe raŋ	G	69	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	3	khon kora	khon koraŋ	H	69	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
128	man	4	ki breo	ki breo̯	K	69	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	1	hn tha	hɨn tha	CDEI	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	1	hn the	hɨn the	J	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	1	hen tha	hen tha	AB	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	1	kn thai	kɨn thai̯	G	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	1	kn thei	kɨn thei̯	FKL	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
129	woman	2	raok mao	rao̯k mao̯	H	69	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
130	father	1	pa	pa	ABCDEFGHIJKL	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
131	mother	1	ma	ma	ABCDEI	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
131	mother	1	m	mɛ	J	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
131	mother	1	mei	mei̯	FKL	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
131	mother	2	bei	bei̯	GH	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
132	husband	1	lk	lɔk	ABCDEFIJ	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
132	husband	2	urim	gurim	G	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
132	husband	3	kora	koraŋ	H	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
132	husband	4	mar	mar	K	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
132	husband	5	ta	tɨŋŋa	L	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	1	ka kk	ka kɔk	F	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	1	ka lk	ka lɔk	ACDEJ	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	1	ke lk	ke lɔk	B	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	1	k lk	kə lɔk	I	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	2	ka urim	ka gurim	G	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	3	kon thao	kon thao̯	H	69	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	4	ka mar	ka mar	K	69	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
133	wife	5	ta	tɨŋŋa	L	69	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
134	son	1	hun	hun	ABCDEIJ	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
134	son	2	khn	khɔn	FK	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
134	son	2	khun	khun	L	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
134	son	3	thra	thɨraŋ	G	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
134	son	4	khon kora	khon koraŋ	H	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	1	ka hun	ka hun	ADEJ	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	1	ka khn	ka khɔn	FK	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	1	ka khun	ka khun	L	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	1	ke hun	ke hun	B	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	1	k hun	kə hun	I	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	2	hun tha	hun tha	C	69	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	2	kn thai	kɨn thai̯	G	69	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
135	daughter	3	raok mao	rao̯k mao̯	H	69	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	1	ba ro ba	ba roŋ ba	BC	69	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	1	ja ro ba	ja roŋ ba	AE	69	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	2	ja	ja	D	69	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	3	jia ba	jia̯ ba	I	69	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	3	u bai	u bai̯	F	69	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	4	piju be he	pijuʔ be he	G	69	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	5	hn min kora	hɨn min koraŋ	H	69	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	6	jia hn be	jia̯ hɨn be	J	69	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	7	hm men	hɨm men	L	69	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
136	elder brother	7	hu men	hu men	K	69	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	1	ka ba ro ba	ka ba roŋ ba	B	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	1	ke ja ro ba	ke ja roŋ ba	AE	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	2	ka ja ian	ka ja ʃia̯n	C	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	3	ka ja	ka ja	D	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	4	b lom	bə lom	I	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	5	ka bai kn the	ka bai̯ kɨn the	F	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	6	piju be he	pijuʔ be he	G	70	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	7	hn min raok mao	hɨn min rao̯k mao̯	H	70	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	8	ka jia hn ba	ka jia̯ hɨn ba	J	70	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	9	hn men	hɨn men	L	70	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
137	elder sister	A	ka hun bo	ka hun bo	K	70	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0; printed group A follows groups 1-9 (tenth group)
138	younger brother	1	bo	bo	ABCEI	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	1	b	bɔ	D	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	2	ijoi	ijoi̯	F	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	3	piju khna	piju khnaʔ	G	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	4	hn bu du dit	hɨn bu du dit	H	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	5	bo biat	bo ʃbia̯t	J	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	6	para	para	L	70	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
138	younger brother	7	hun bo kha du	hun bo khaʔ du	K	70	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	1	k bo	kɨ bo	C	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	1	k b	kɨ bɔ	B	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	1	ka bo	ka bo	AE	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	1	ka b	ka bɔ	D	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	1	k bo	kə bo	I	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	2	ka ijoit kha du	ka ijoi̯t kha duʔ	F	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	3	piju khna	piju khnaʔ	G	70	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	4	hn bu raok mao	hɨn bu rao̯k mao̯	H	70	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	5	ka b biat	ka bɔ ʃbia̯t	J	70	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	6	para	para	L	70	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
139	younger sister	7	ka hun bo	ka hun bo	K	70	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	1	pr lk	pɨr lɔk	IJ	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	1	para lk	para lɔk	FGKL	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	1	pra lk	pra lɔk	ABCE	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	1	pr lk	prɔ lɔk	D	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	2	ma lk	ma lɔk	H	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
140	friend	2	pra lk	pra lɔk	ABCE	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	1	twia	tɨwia̯ŋ	D	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	1	tuwia	tuwia̯ŋ	ABCEIJ	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	2	kr t	kɨr tɨŋ	H	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	2	kr te	kɨr teŋ	FKL	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	3	kr t	kɨr tɨŋ	H	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
141	name	3	pr tuit	pɨr tui̯t	G	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
142	village	1	in	ʃinɔŋ	F	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
142	village	1	n	ʃnɔŋ	KL	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
142	village	1	n	ʈʃɨnɔŋ	GH	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
142	village	1	hn	ʈʃhnɔŋ	ABCDEIJ	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	1	sni	sni	ABCDEIJ	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	2	jie	jie̯ŋ	L	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	2	jin	jin	K	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	2	ji	jiŋ	FH	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	3	jie	jie̯ŋ	L	70	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	3	ji	jiŋ	FH	70	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
143	house	3	ju	juŋ	G	70	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
144	door	1	pr	prɔʔ	ABCDEIJ	70	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
144	door	2	duar	dua̯r	FG	70	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
144	door	3	phr dao	phɨr dao̯	H	70	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
144	door	4	di kha	dʒiŋ khaŋ	KL	70	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
145	window	1	ha jit	haŋ jit	I	71	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
145	window	1	kha it	khaŋ it	D	71	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
145	window	1	kha jit	khaŋ jit	ABCEJKL	71	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
145	window	1	khn jit	khɔn jit	F	71	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
145	window	2	khrki	khɪrki	G	71	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
147	wall of house	1	ham	ʈʃham	ABCDEIJ	71	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
147	wall of house	1	hram	ʈʃhram	G	71	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
147	wall of house	2	sr de	sɨr deŋ	F	71	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
147	wall of house	3	kn r	kɨn rɔʔ	KL	71	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
147	wall of house	3	kn ru	kɨn ruʔ	H	71	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	1	sn khen	sɨn khen	ABDEIJ	71	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	1	sn khin	sɨn khin	G	71	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	1	sn khon	sɨn khon	F	71	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	1	sn khl	sɪn khlɪʔ	L	71	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	2	khon khl	khon khlɪʔ	H	71	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	3	ili	ʃiliŋ	C	71	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
148	pillow	4	bali	bali	K	71	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
150	ring (on finger)	1	khsa	khsaʔ	ABCDEIJ	71	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
150	ring (on finger)	2	sakti	sakti	FG	71	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
150	ring (on finger)	2	sati	sati	KL	71	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
150	ring (on finger)	3	sulu	suluʔ	H	71	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
151	clothing	1	mai	ʈʃɨmai̯	E	71	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
