Item	Gloss	Site	Response	Group	PDF_Page	Printed_Page	Column	Raw_OCR	Palakkad_Kunjapana_Control	Transcription	Review	Uncertainty
119	bad	MAV	1	3	44	39	3	kettadu	mosʌ	keʈʈʌɖu	reviewed	source-raster-coronal
119	bad	ANA	1	1	44	39	3	ketta	mosʌ	keʈʈʌ	reviewed	source-raster-coronal
119	bad	BOO	1	1	44	39	3	ketta	mosʌ	keʈʈʌ	reviewed	source-raster-coronal
119	bad	THA	1	3	44	39	3	kettadié	mosʌ	keʈʈʌɖɨ	reviewed	source-raster-coronal
119	bad	NEL	1	1	44	39	3	ketti	mosʌ	keʈʈɨ	reviewed	source-raster-coronal
120	wet	KUN	1	1	45	40	1	ira	iɾɑ	iɾʌ	reviewed	
120	wet	KOL	1	1	45	40	1	ira	iɾɑ	iɾʌ	reviewed	
120	wet	CHE	1	3	45	40	1	odde	iɾɑ	oɖɖe	reviewed	source-raster-coronal
120	wet	KIL	1	3	45	40	1	odde	iɾɑ	oɖɖe	reviewed	source-raster-coronal
120	wet	MET	1	1	45	40	1	ira	iɾɑ	iɾʌ	reviewed	
120	wet	CHO	1	1	45	40	1	ira	iɾɑ	iɾʌ	reviewed	
120	wet	MAV	1	4	45	40	1	tema	iɾɑ	t̪emʌ	reviewed	source-raster-coronal
120	wet	ANA	1	5	45	40	1	Sita	iɾɑ	ʃit̪ʌ	reviewed	source-raster-coronal
120	wet	BOO	1	5	45	40	1	Sita	iɾɑ	ʃit̪ʌ	reviewed	source-raster-coronal
120	wet	THA	1	3	45	40	1	odde	iɾɑ	oɖɖe	reviewed	source-raster-coronal
120	wet	NEL	1	1,2	45	40	1	ircam	iɾɑ	iɾʌm	reviewed	
121	dry	KUN	1	1	45	40	1	kanga	ɳand̪ɪʈʌtɨ̪	kʌɲʤʌ	reviewed	source-raster-affricate
121	dry	KOL	1	2,4	45	40	1	varal	ɳand̪ɪʈʌtɨ̪	ʋʌɾʌl	reviewed	
121	dry	CHE	1	5	45	40	1	podimme	ɳand̪ɪʈʌtɨ̪	poɖimme	reviewed	source-raster-coronal
121	dry	KIL	1	2	45	40	1	vara	ɳand̪ɪʈʌtɨ̪	ʋʌɾʌ	reviewed	
121	dry	MET	1	6	45	40	1	nandé	ɳand̪ɪʈʌtɨ̪	nʌɳɖɨ	reviewed	source-raster-coronal
121	dry	CHO	1	7	45	40	1	arurrcukki	ɳand̪ɪʈʌtɨ̪	ʌɾuɾɨukki	reviewed	source-raster-unreadable-segment
121	dry	MAV	1	6	45	40	1	nandgu	ɳand̪ɪʈʌtɨ̪	nʌɳɖu	reviewed	source-raster-coronal
121	dry	ANA	1	4	45	40	1	taral	ɳand̪ɪʈʌtɨ̪	t̪ʌɾʌl	reviewed	source-raster-coronal
121	dry	BOO	1	8	45	40	1	vonangal:	ɳand̪ɪʈʌtɨ̪	ʋoŋʌŋgʌlɨ	reviewed	
121	dry	THA	1	2	45	40	1	varali	ɳand̪ɪʈʌtɨ̪	ʋʌɾʌlɨ	reviewed	
121	dry	NEL	1	1	45	40	1	kanzé	ɳand̪ɪʈʌtɨ̪	kʌɲʤɨ	reviewed	source-raster-affricate
122	long (object)	KUN	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	KOL	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	CHE	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	KIL	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	MET	1	1	45	40	1	udgda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	CHO	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	MAV	1	2	45	40	1	udgama	niːʈʌ	uɖɖʌmʌ	reviewed	source-raster-coronal
122	long (object)	ANA	1	1	45	40	1	udda	niːʈʌ	uɖɖʌ	reviewed	source-raster-coronal
122	long (object)	BOO	1	3	45	40	1	udduva	niːʈʌ	uɖɖuʋʌ	reviewed	source-raster-coronal
122	long (object)	THA	1	3	45	40	1	uddad4	niːʈʌ	uɖɖʌɖɨ	reviewed	source-raster-coronal
122	long (object)	NEL	1	4	45	40	1	ojarcama	niːʈʌ	ojʌɾʌmʌ	reviewed	
123	short (object)	KUN	1	1	45	40	2	kula	moɳɖi	kuɭʌ	reviewed	source-raster-coronal
123	short (object)	KOL	1	2	45	40	2	mondi	moɳɖi	moɳɖi	reviewed	source-raster-coronal
123	short (object)	CHE	1	3	45	40	2	mottu	moɳɖi	moʈʈu	reviewed	source-raster-coronal
123	short (object)	KIL	1	1	45	40	2	kule	moɳɖi	kuɭe	reviewed	source-raster-coronal
123	short (object)	MET	1	2	45	40	2	mondi	moɳɖi	moɳɖi	reviewed	source-raster-coronal
123	short (object)	CHO	1	4	45	40	2	konne	moɳɖi	konne	reviewed	
123	short (object)	MAV	1	5	45	40	2	tundu	moɳɖi	t̪uɳɖu	reviewed	source-raster-coronal
123	short (object)	ANA	1	5	45	40	2	tundé	moɳɖi	t̪uɳɖɨ	reviewed	source-raster-coronal
123	short (object)	BOO	1	5	45	40	2	tunda	moɳɖi	t̪uɳɖʌ	reviewed	source-raster-coronal
123	short (object)	THA	1	6	45	40	2	Katta	moɳɖi	kʌʈʈʌ	reviewed	source-raster-coronal
123	short (object)	NEL	1	7	45	40	2	tJsinnadga	moɳɖi	tʃinnʌɖʌ	reviewed	source-raster-affricate; source-raster-coronal
124	hot (water)	KUN	1	1	45	40	2	kajanisé	suːɖɨ	kʌjʌniɾɨ	reviewed	
124	hot (water)	KUN	2	1	45	40	2	kanzanisé	suːɖɨ	kʌɲʤʌniɾɨ	reviewed	source-raster-affricate
124	hot (water)	KOL	1	1	45	40	2	katsSaniré	suːɖɨ	kʌtʃʌniɾɨ	reviewed	source-raster-affricate
124	hot (water)	CHE	1	1	45	40	2	katJSaniré	suːɖɨ	kʌtʃʌniɾɨ	reviewed	source-raster-affricate
124	hot (water)	KIL	1	1	45	40	2	kasaniré	suːɖɨ	kʌsʌniɾɨ	reviewed	
124	hot (water)	MET	1	1	45	40	2	katJsaniré	suːɖɨ	kʌtʃʌniɾɨ	reviewed	source-raster-affricate
124	hot (water)	CHO	1	2	45	40	2	memmaniré	suːɖɨ	memmʌniɾɨ	reviewed	
124	hot (water)	MAV	1	3	45	40	2	suduniru	suːɖɨ	suɖuniɾu	reviewed	source-raster-coronal
124	hot (water)	ANA	1	2	45	40	2	memmaniré	suːɖɨ	memmʌniɾɨ	reviewed	
124	hot (water)	BOO	1	3	45	40	2	brsuniré	suːɖɨ	bisuniɾɨ	reviewed	
124	hot (water)	THA	1	4	45	40	2	sudutanni	suːɖɨ	suɖut̪ʌɳɳi	reviewed	source-raster-coronal
124	hot (water)	NEL	1	4	45	40	2	suqutanni	suːɖɨ	suɖut̪ʌɳɳi	reviewed	source-raster-coronal
125	cold (water)	KUN	1	1	45	40	2	patsaniré	sʌɭi	pʌtʃʌniɾɨ	reviewed	source-raster-affricate
125	cold (water)	KOL	1	2	45	40	2	kilimaniré	sʌɭi	kilimʌniɾɨ	reviewed	
125	cold (water)	CHE	1	1	45	40	2	patsaniré	sʌɭi	pʌtʃʌniɾɨ	reviewed	source-raster-affricate
125	cold (water)	KIL	1	2	45	40	2	kelimaniréa	sʌɭi	kelimʌniɾɨ	reviewed	
125	cold (water)	MET	1	1	45	40	2	patsSaniré	sʌɭi	pʌtʃʌniɾɨ	reviewed	source-raster-affricate
125	cold (water)	CHO	1	4	45	40	2	tanniré	sʌɭi	t̪ʌɳɳiɾɨ	reviewed	source-raster-coronal
125	cold (water)	MAV	1	4	45	40	3	tanniru	sʌɭi	t̪ʌɳɳiɾu	reviewed	source-raster-coronal
125	cold (water)	ANA	1	4	45	40	3	tannic:	sʌɭi	t̪ʌɳɳiɾɨ	reviewed	source-raster-coronal
125	cold (water)	BOO	1	4	45	40	3	tannir4	sʌɭi	t̪ʌɳɳiɾɨ	reviewed	source-raster-coronal
125	cold (water)	THA	1	6	45	40	3	patSatanni	sʌɭi	pʌtʃʌt̪ʌɳɳi	reviewed	source-raster-affricate; source-raster-coronal
125	cold (water)	NEL	1	4	45	40	3	tanni	sʌɭi	t̪ʌɳɳi	reviewed	source-raster-coronal
126	right	KUN	1	1	45	40	3	valakka‘	ʋʌlʌŋgʌɖe	ʋʌlʌkkʌɪ	reviewed	source-raster-legacy-glyph-ɪ
126	right	KOL	1	2	45	40	3	valangade	ʋʌlʌŋgʌɖe	ʋʌlʌŋgʌɖe	reviewed	source-raster-coronal
126	right	CHE	1	1,5	45	40	3	valapakka	ʋʌlʌŋgʌɖe	ʋʌlʌpʌkkʌ	reviewed	
126	right	KIL	1	2	45	40	3	velangade	ʋʌlʌŋgʌɖe	ʋeɭʌŋgʌɖe	reviewed	source-raster-coronal
126	right	MET	1	2	45	40	3	valangade	ʋʌlʌŋgʌɖe	ʋʌlʌŋgʌɖe	reviewed	source-raster-coronal
126	right	CHO	1	4	45	40	3	valarari	ʋʌlʌŋgʌɖe	ʋʌlʌɾʌɾi	reviewed	
126	right	MAV	1	4	45	40	3	valarari	ʋʌlʌŋgʌɖe	ʋʌlʌɾʌɾi	reviewed	
126	right	ANA	1	1,5	45	40	3	valapakka	ʋʌlʌŋgʌɖe	ʋʌlʌpʌkkʌ	reviewed	
126	right	BOO	1	4	45	40	3	balrari	ʋʌlʌŋgʌɖe	bʌlɾʌɾi	reviewed	
126	right	THA	1	5	45	40	3	valadétpakkam	ʋʌlʌŋgʌɖe	ʋʌlʌɖɨpʌkkʌm	reviewed	source-raster-coronal
126	right	NEL	1	5	45	40	3	valadupakk5	ʋʌlʌŋgʌɖe	ʋʌlʌɖupʌkkõ	reviewed	source-raster-coronal; source-raster-nasalization
127	left	KUN	1	1	45	40	3	qakka'	ɖʌkkʌi	ɖʌkkʌɪ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
127	left	KOL	1	2	45	40	3	dangade	ɖʌkkʌi	ɖʌŋgʌɖe	reviewed	source-raster-coronal
127	left	CHE	1	3	45	40	3	qapakka	ɖʌkkʌi	ɖʌpʌkkʌ	reviewed	source-raster-coronal
127	left	KIL	1	2	45	40	3	dangade	ɖʌkkʌi	ɖʌŋgʌɖe	reviewed	source-raster-coronal
127	left	MET	1	2	45	40	3	qangaAde	ɖʌkkʌi	ɖʌŋgʌɖe	reviewed	source-raster-coronal
127	left	CHO	1	4	45	40	3	qatfari	ɖʌkkʌi	ɖʌtʃʌɾi	reviewed	source-raster-coronal; source-raster-affricate
127	left	MAV	1	4	45	40	3	datsari	ɖʌkkʌi	ɖʌtʃʌɾi	reviewed	source-raster-coronal; source-raster-affricate
127	left	ANA	1	3	45	40	3	qapakka	ɖʌkkʌi	ɖʌpʌkkʌ	reviewed	source-raster-coronal
127	left	BOO	1	5	45	40	3	edsari	ɖʌkkʌi	eɖsʌɾi	reviewed	source-raster-coronal
127	left	THA	1	6	45	40	3	adadéipakkam	ɖʌkkʌi	ʌɖʌɖɨpʌkkʌm	reviewed	source-raster-coronal
127	left	NEL	1	6	45	40	3	edqadupakkd5	ɖʌkkʌi	eɖʌɖupʌkkõ	reviewed	source-raster-coronal; source-raster-nasalization
128	near	KUN	1	1	46	41	1	pakkam	pʌkkʌ	pʌkkʌm	reviewed	
128	near	KOL	1	1,2	46	41	1	pakka	pʌkkʌ	pʌkkʌ	reviewed	
128	near	CHE	1	1,2	46	41	1	pakka	pʌkkʌ	pʌkkʌ	reviewed	
128	near	KIL	1	1,2	46	41	1	pakka	pʌkkʌ	pʌkkʌ	reviewed	
128	near	MET	1	1,2	46	41	1	pakka	pʌkkʌ	pʌkkʌ	reviewed	
128	near	CHO	1	3	46	41	1	danda	pʌkkʌ	d̪ʌɳɖʌ	reviewed	source-raster-coronal
128	near	MAV	1	3	46	41	1	dande	pʌkkʌ	d̪ʌɳɖe	reviewed	source-raster-coronal
128	near	ANA	1	3	46	41	1	danda	pʌkkʌ	d̪ʌɳɖʌ	reviewed	source-raster-coronal
128	near	BOO	1	3	46	41	1	dandali	pʌkkʌ	d̪ʌɳɖʌli	reviewed	source-raster-coronal
128	near	THA	1	1,2	46	41	1	pakka	pʌkkʌ	pʌkkʌ	reviewed	
128	near	NEL	1	1	46	41	1	pakk5	pʌkkʌ	pʌkkõ	reviewed	source-raster-nasalization
129	far	KUN	1	1	46	41	1	gura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	KOL	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	CHE	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	KIL	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	MET	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	CHO	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	MAV	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	ANA	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	BOO	1	1	46	41	1	dura	d̪uːɾɑ	d̪uɾʌ	reviewed	source-raster-coronal
129	far	THA	1	1	46	41	1	tura	d̪uːɾɑ	t̪uɾʌ	reviewed	source-raster-coronal
129	far	NEL	1	1	46	41	1	gurs	d̪uːɾɑ	d̪uɾõ	reviewed	source-raster-coronal; source-raster-nasalization
130	big	KUN	1	1	46	41	1	brlijadé	bɪllʌ	bɨlijʌd̪ɨ	reviewed	source-raster-coronal
130	big	KOL	1	1	46	41	1	brlijadu	bɪllʌ	bɨlijʌd̪u	reviewed	source-raster-coronal
130	big	CHE	1	1	46	41	1	brlijadu	bɪllʌ	bɨlijʌd̪u	reviewed	source-raster-coronal
130	big	KIL	1	1	46	41	1	bilijadu	bɪllʌ	bɨlijʌd̪u	reviewed	source-raster-coronal
130	big	MET	1	1	46	41	1	brlijad:	bɪllʌ	bɨlijʌd̪ɨ	reviewed	source-raster-coronal
130	big	CHO	1	1	46	41	1	bilijadi	bɪllʌ	bɨlijʌd̪ɨ	reviewed	source-raster-coronal
130	big	MAV	1	1	46	41	1	bilijadu	bɪllʌ	bɨlijʌd̪u	reviewed	source-raster-coronal
130	big	ANA	1	1	46	41	1	brlijad4	bɪllʌ	bɨlijʌd̪ɨ	reviewed	source-raster-coronal
130	big	BOO	1	2	46	41	1	dappa	bɪllʌ	d̪ʌppʌ	reviewed	source-raster-coronal
130	big	THA	1	3	46	41	1	bellad:	bɪllʌ	beɭɭʌd̪ɨ	reviewed	source-raster-coronal
130	big	NEL	1	4	46	41	1	perusu	bɪllʌ	peɾusu	reviewed	
131	small	KUN	1	1,2	46	41	2	trinnadé	tsɪnnʌ	tʃinnʌd̪ɨ	reviewed	source-raster-affricate; source-raster-coronal
131	small	KOL	1	1,2	46	41	2	t/sinnadu	tsɪnnʌ	tʃinnʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
131	small	CHE	1	1,2	46	41	2	tfinnadu	tsɪnnʌ	tʃinnʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
131	small	KIL	1	1,2	46	41	2	tsfinnadu	tsɪnnʌ	tʃinnʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
131	small	MET	1	1,2	46	41	2	tSinnadi	tsɪnnʌ	tʃinnʌd̪ɨ	reviewed	source-raster-affricate; source-raster-coronal
131	small	CHO	1	1,2	46	41	2	tsfinnadé	tsɪnnʌ	tʃinnʌd̪ɨ	reviewed	source-raster-affricate; source-raster-coronal
131	small	MAV	1	1,2	46	41	2	tfinnadu	tsɪnnʌ	tʃinnʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
131	small	ANA	1	1	46	41	2	sinnadi	tsɪnnʌ	sinnʌd̪ɨ	reviewed	source-raster-coronal
131	small	BOO	1	2	46	41	2	tsirkkudé	tsɪnnʌ	tʃikkud̪ɨ	reviewed	source-raster-affricate; source-raster-coronal
131	small	THA	1	1	46	41	2	stnnadé	tsɪnnʌ	sinnʌd̪ɨ	reviewed	source-raster-coronal
131	small	NEL	1	1,2	46	41	2	tfinadu	tsɪnnʌ	tʃinʌd̪u	reviewed	source-raster-affricate; source-raster-coronal
132	heavy	KUN	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	KOL	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	CHE	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	KIL	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	MET	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	CHO	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	MAV	1	1	46	41	2	bara	bæːɾɑ	bʌɾʌ	reviewed	
132	heavy	ANA	1	3	46	41	2	tukka	bæːɾɑ	t̪ukkʌ	reviewed	source-raster-coronal
132	heavy	BOO	1	2	46	41	2	tLukkuvagadga	bæːɾɑ	t̪ukkuʋʌgʌɖʌ	reviewed	source-raster-coronal
132	heavy	THA	1	1	46	41	2	bera	bæːɾɑ	beɾʌ	reviewed	
132	heavy	NEL	1	4	46	41	2	ganama	bæːɾɑ	gʌnʌmʌ	reviewed	
133	light	KUN	1	1	46	41	2	berakammi	poɭɭʌnʌ	beɾʌkʌmmi	reviewed	
133	light	KOL	1	2	46	41	2	pollana	poɭɭʌnʌ	poɭɭʌnʌ	reviewed	source-raster-coronal
133	light	CHE	1	1	46	41	2	berakammi	poɭɭʌnʌ	beɾʌkʌmmi	reviewed	
133	light	KIL	1	1	46	41	2	berakammi	poɭɭʌnʌ	beɾʌkʌmmi	reviewed	
133	light	MET	1	1	46	41	2	berakammi	poɭɭʌnʌ	beɾʌkʌmmi	reviewed	
133	light	CHO	1	2,3	46	41	3	bollana	poɭɭʌnʌ	boɭɭʌnʌ	reviewed	source-raster-coronal
133	light	MAV	1	4	46	41	3	osi	poɭɭʌnʌ	osi	reviewed	
133	light	ANA	1	2,3	46	41	3	bollana	poɭɭʌnʌ	boɭɭʌnʌ	reviewed	source-raster-coronal
133	light	BOO	1	3	46	41	3	bollagada	poɭɭʌnʌ	boɭɭʌgʌɖʌ	reviewed	source-raster-coronal
133	light	THA	1	6	46	41	3	soloti	poɭɭʌnʌ	solot̪ɨ	reviewed	source-raster-coronal
133	light	NEL	1	7	46	41	3	kammra	poɭɭʌnʌ	kʌmmiʌ	reviewed	source-raster-vowel
134	above	KUN	1	1	46	41	3	udda	mele	uɖɖʌ	reviewed	source-raster-coronal
134	above	KOL	1	2,3	46	41	3	mele	mele	mele	reviewed	
134	above	CHE	1	1	46	41	3	udda	mele	uɖɖʌ	reviewed	source-raster-coronal
134	above	KIL	1	4	46	41	3	uddali	mele	uɖɖʌli	reviewed	source-raster-coronal
134	above	MET	1	2,3	46	41	3	mele	mele	mele	reviewed	
134	above	CHO	1	2,3	46	41	3	mela	mele	melʌ	reviewed	
134	above	MAV	1	2,3	46	41	3	mela	mele	melʌ	reviewed	
134	above	ANA	1	2,3	46	41	3	mele	mele	mele	reviewed	
134	above	BOO	1	3	46	41	3	mega	mele	megʌ	reviewed	
134	above	THA	1	2	46	41	3	mel	mele	mel	reviewed	
134	above	NEL	1	2,3	46	41	3	mela	mele	melʌ	reviewed	
135	below	KUN	1	1	46	41	3	adija	ʌɖi	ʌɖijʌ	reviewed	source-raster-coronal
135	below	KOL	1	2	46	41	3	kuve	ʌɖi	kuʋe	reviewed	
135	below	CHE	1	3	46	41	3	rakka	ʌɖi	ɾʌkkʌ	reviewed	
135	below	KIL	1	4	46	41	3	uddali	ʌɖi	uɖɖʌli	reviewed	source-raster-coronal
135	below	MET	1	2	46	41	3	kuve	ʌɖi	kuʋe	reviewed	
135	below	CHO	1	5	46	41	3	palli	ʌɖi	pʌɭɭi	reviewed	source-raster-coronal
135	below	MAV	1	2	46	41	3	kuve	ʌɖi	kuʋe	reviewed	
135	below	ANA	1	2	46	41	3	kuve	ʌɖi	kuʋe	reviewed	
135	below	BOO	1	6	46	41	3	kelaga	ʌɖi	keɭʌgʌ	reviewed	source-raster-coronal
135	below	THA	1	7	46	41	3	adi	ʌɖi	ʌɖi	reviewed	source-raster-coronal
135	below	NEL	1	8	46	41	3	kila	ʌɖi	kiɭʌ	reviewed	source-raster-coronal
136	white	KUN	1	1,2,3	47	42	1	vella’'	ʋɛɭɭe	ʋeɭɭʌɪ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
136	white	KOL	1	1,2,3	47	42	1	velle	ʋɛɭɭe	ʋeɭɭe	reviewed	source-raster-coronal
136	white	CHE	1	1,2,3	47	42	1	vella	ʋɛɭɭe	ʋeɭɭʌ	reviewed	source-raster-coronal
136	white	KIL	1	2	47	42	1	volle	ʋɛɭɭe	ʋoɭɭe	reviewed	source-raster-coronal
136	white	MET	1	1,2,3	47	42	1	velle	ʋɛɭɭe	ʋeɭɭe	reviewed	source-raster-coronal
136	white	CHO	1	3,4	47	42	1	bella	ʋɛɭɭe	beɭɭʌ	reviewed	source-raster-coronal
136	white	MAV	1	5,6	47	42	1	beladu	ʋɛɭɭe	beɭʌɖu	reviewed	source-raster-coronal
136	white	ANA	1	5,8	47	42	1	belija	ʋɛɭɭe	beɭijʌ	reviewed	source-raster-coronal
136	white	BOO	1	6	47	42	1	belagada	ʋɛɭɭe	beɭʌgʌɖʌ	reviewed	source-raster-coronal
136	white	THA	1	1,2,3	47	42	1	vella'	ʋɛɭɭe	ʋeɭɭʌɪ	reviewed	source-raster-coronal; source-raster-legacy-glyph-ɪ
136	white	NEL	1	1,2,3	47	42	1	vella	ʋɛɭɭe	ʋeɭɭʌ	reviewed	source-raster-coronal
137	black	KUN	1	1,2	47	42	1	kKaripu	kʌɾuppɨ	kʌɾipu	reviewed	
137	black	KOL	1	1	47	42	1	karups	kʌɾuppɨ	kʌɾuppɨ	reviewed	
137	black	CHE	1	1	47	42	1	karuppé	kʌɾuppɨ	kʌɾuppɨ	reviewed	
137	black	KIL	1	4	47	42	1	kenra	kʌɾuppɨ	kenɾʌ	reviewed	
137	black	MET	1	1	47	42	1	karuppé	kʌɾuppɨ	kʌɾuppɨ	reviewed	
137	black	CHO	1	3	47	42	1	kala	kʌɾuppɨ	kʌɭʌ	reviewed	source-raster-coronal
137	black	MAV	1	5	47	42	1	karadu	kʌɾuppɨ	kʌɾʌɖu	reviewed	source-raster-coronal
137	black	MAV	2	5	47	42	1	kargada	kʌɾuppɨ	kʌɾgʌɖʌ	reviewed	source-raster-coronal
137	black	ANA	1	3	47	42	1	kala	kʌɾuppɨ	kʌɭʌ	reviewed	source-raster-coronal
137	black	BOO	1		47	42	1	missing data	kʌɾuppɨ		missing	
137	black	THA	1	1,2	47	42	1	karuppu	kʌɾuppɨ	kʌɾuppu	reviewed	
137	black	NEL	1	1,2	47	42	1	karépu	kʌɾuppɨ	kʌɾɨpu	reviewed	
138	red	KUN	1	1	47	42	1	kanappa	kɛnappə	kʌnʌppʌ	reviewed	
138	red	KOL	1	1	47	42	1	kKanapa	kɛnappə	kʌnʌpʌ	reviewed	
138	red	CHE	1	1	47	42	1	kanappe	kɛnappə	kʌnʌppe	reviewed	
138	red	KIL	1	1	47	42	1	kanappa	kɛnappə	kʌnʌppʌ	reviewed	
138	red	MET	1	1	47	42	1	kanappa	kɛnappə	kʌnʌppʌ	reviewed	
138	red	CHO	1	2,3	47	42	1	kempi	kɛnappə	kempi	reviewed	
138	red	MAV	1	2,3	47	42	1	kempi	kɛnappə	kempi	reviewed	
138	red	ANA	1	3	47	42	1	kempina	kɛnappə	kempinʌ	reviewed	
138	red	BOO	1	2	47	42	1	kempga	kɛnappə	kempgʌ	reviewed	
138	red	THA	1	4	47	42	1	SIvAppu	kɛnappə	siʋʌppu	reviewed	
138	red	NEL	1	5	47	42	1	soppu	kɛnappə	soppu	reviewed	
139	one	KUN	1	1	47	42	2	onré	ontu	oɳɾɨ	reviewed	source-raster-coronal
139	one	KOL	1	1	47	42	2	onré	ontu	oɳɾɨ	reviewed	source-raster-coronal
139	one	CHE	1	1	47	42	2	onri	ontu	oɳɾi	reviewed	source-raster-coronal
139	one	KIL	1	1	47	42	2	onnu	ontu	oɳɳu	reviewed	source-raster-coronal
139	one	MET	1	1	47	42	2	onré	ontu	oɳɾɨ	reviewed	source-raster-coronal
139	one	CHO	1	1	47	42	2	onni	ontu	oɳɳɨ	reviewed	source-raster-coronal
139	one	MAV	1	1	47	42	2	onnu	ontu	oɳɳu	reviewed	source-raster-coronal
139	one	ANA	1	1	47	42	2	onra	ontu	oɳɾɨ	reviewed	source-raster-coronal
139	one	BOO	1	1,2	47	42	2	ond:	ontu	oɳɖɨ	reviewed	source-raster-coronal
139	one	THA	1	1,2	47	42	2	ondé	ontu	oɳɖɨ	reviewed	source-raster-coronal
139	one	NEL	1	1	47	42	2	onnu	ontu	oɳɳu	reviewed	source-raster-coronal
140	two	KUN	1	1	47	42	2	rend	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	KOL	1	1	47	42	2	rend	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	CHE	1	1	47	42	2	rendé	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	KIL	1	1	47	42	2	rendé	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	MET	1	1	47	42	2	rend	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	CHO	1	1	47	42	2	rendé	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	MAV	1	1	47	42	2	rcendi	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	ANA	1	1	47	42	2	rend	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	BOO	1	1	47	42	2	radi	ɾʌ̪ ɳɖɨ	ɾʌɖɨ	reviewed	source-raster-coronal
140	two	THA	1	1	47	42	2	rendé	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
140	two	NEL	1	1	47	42	2	rendé	ɾʌ̪ ɳɖɨ	ɾeɳɖɨ	reviewed	source-raster-coronal
141	three	KUN	1	2	47	42	2	munré4	muːntu	muɳɾɨ	reviewed	source-raster-coronal
141	three	KOL	1	2	47	42	2	munré	muːntu	muɳɾɨ	reviewed	source-raster-coronal
141	three	CHE	1	1,2	47	42	3	munpré	muːntu	muɳɾɨ	reviewed	source-raster-coronal
141	three	KIL	1	1,2	47	42	3	munru	muːntu	muɳɾu	reviewed	source-raster-coronal
141	three	MET	1	2	47	42	3	munré	muːntu	muɳɾɨ	reviewed	source-raster-coronal
141	three	CHO	1	1,2	47	42	3	mundi	muːntu	muɳɖɨ	reviewed	source-raster-coronal
141	three	MAV	1	1,2	47	42	3	munru	muːntu	muɳɾu	reviewed	source-raster-coronal
141	three	ANA	1	1	47	42	3	mu' ndé	muːntu	muːɳɖɨ	reviewed	source-raster-coronal; source-raster-length
141	three	BOO	1	3	47	42	3	muru	muːntu	muɾu	reviewed	
141	three	THA	1	3	47	42	3	munu	muːntu	muɳu	reviewed	source-raster-coronal
141	three	NEL	1	3	47	42	3	muni	muːntu	muɳɨ	reviewed	source-raster-coronal
