Item	Gloss	Excluded_From_Similarity	Raw_Lect_Code	Lect_Code	Site	District	Reliability	Raw_Form	Form	PDF_Page	Printed_Page	Column	Block	Source_Scope	Status	Review
48	cloud	No	AYU	AYU	Ayubia	Abbottabad District	A	čʰʌṛʰ	čʰʌṛʰ	165	159	right	bottom	target	response	
48	cloud	No	KOH	KOH	Kohala	Rawalpindi District	A	čʰʌ̤ṛ	čʰʌ̤ṛ	165	159	right	bottom	target	response	
48	cloud	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
48	cloud	No	THA	THA	Thandiani	Abbottabad District	A	čaṛ	čaṛ	165	159	right	bottom	target	response	
48	cloud	No	LOR	LOR	Lora	Abbottabad District	A	čaṛ	čaṛ	165	159	right	bottom	target	response	
48	cloud	No	OSI	OSI	Osia	Rawalpindi District	A	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
48	cloud	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
48	cloud	No	DUN	DUN	Dunga Gali	Abbottabad District	A	čaṛ	čaṛ	165	159	right	bottom	target	response	
48	cloud	No	BHA	BHA	Bharakoh	Islamabad District	B	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
48	cloud	No	ABB	ABB	Abbottabad	Abbottabad District	B	čaṛ	čaṛ	165	159	right	bottom	hindko_control	response	
48	cloud	No	MAN	MAN	Mansehra	Mansehra District	B	čʌṛ	čʌṛ	165	159	right	bottom	hindko_control	response	
48	cloud	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
48	cloud	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	bʌdʌl	bʌdʌl	165	159	right	bottom	target	response	
49	lightning	Yes	MOS	MOS	Mosyari	Rawalpindi District	A	bɪǰɪli ki čʌmʌk	bɪǰɪli ki čʌmʌk	166	160	left	top	target	response	
49	lightning	Yes	GHO	GHO	Ghora Gali	Rawalpindi District	A	bʌdʌl ɡuṛukna	bʌdʌl ɡuṛukna	166	160	left	top	target	response	
49	lightning	Yes	DEW	DEW	Dewal	Rawalpindi District	B	bɪǰɪli čʌmʌkni	bɪǰɪli čʌmʌkni	166	160	left	top	target	response	
49	lightning	Yes	AYU	AYU	Ayubia	Abbottabad District	A	bɪǰɪli ki čʌmʌk	bɪǰɪli ki čʌmʌk	166	160	left	top	target	response	
49	lightning	Yes	KOH	KOH	Kohala	Rawalpindi District	A	čʌmʌk kʌṛʌkna	čʌmʌk kʌṛʌkna	166	160	left	top	target	response	
49	lightning	Yes	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	čʌṛk	čʌṛk	166	160	left	top	target	response	
49	lightning	Yes	THA	THA	Thandiani	Abbottabad District	A	kʌṛʌkna	kʌṛʌkna	166	160	left	top	target	response	
49	lightning	Yes	LOR	LOR	Lora	Abbottabad District	A	bɪǰɪli čʌmkni	bɪǰɪli čʌmkni	166	160	left	top	target	response	
49	lightning	Yes	OSI	OSI	Osia	Rawalpindi District	A	bɪǰɪli čʌmkni	bɪǰɪli čʌmkni	166	160	left	top	target	response	
49	lightning	Yes	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	čʌmʌk	čʌmʌk	166	160	left	top	target	response	
49	lightning	Yes	DUN	DUN	Dunga Gali	Abbottabad District	A	čʌmkni	čʌmkni	166	160	left	top	target	response	
49	lightning	Yes	BHA	BHA	Bharakoh	Islamabad District	B	čʌmki	čʌmki	166	160	left	top	target	response	
49	lightning	Yes	ABB	ABB	Abbottabad	Abbottabad District	B	ɡʌṛʊk	ɡʌṛʊk	166	160	left	top	hindko_control	response	
49	lightning	Yes	MAN	MAN	Mansehra	Mansehra District	B	čʌmʌk	čʌmʌk	166	160	left	top	hindko_control	response	
49	lightning	Yes	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	čʌmkṛi	čʌmkṛi	166	160	left	top	target	response	
49	lightning	Yes	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	čʌmkṛi	čʌmkṛi	166	160	left	top	target	response	
50	rainbow	Yes	MOS	MOS	Mosyari	Rawalpindi District	A	lʌmtan	lʌmtan	166	160	left	bottom	target	response	
50	rainbow	Yes	GHO	GHO	Ghora Gali	Rawalpindi District	A	pɪŋ	pɪŋ	166	160	left	bottom	target	response	
50	rainbow	Yes	DEW	DEW	Dewal	Rawalpindi District	B	sat rʌŋɡi	sat rʌŋɡi	166	160	left	bottom	target	response	
50	rainbow	Yes	AYU	AYU	Ayubia	Abbottabad District	A	sʌt rʌŋɡi	sʌt rʌŋɡi	166	160	left	bottom	target	response	
50	rainbow	Yes	KOH	KOH	Kohala	Rawalpindi District	A	tir	tir	166	160	left	bottom	target	response	
50	rainbow	Yes	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	rʌṇtʌṇ	rʌṇtʌṇ	166	160	left	bottom	target	response	
50	rainbow	Yes	THA	THA	Thandiani	Abbottabad District	A	tar	tar	166	160	left	bottom	target	response	
50	rainbow	Yes	LOR	LOR	Lora	Abbottabad District	A	pɪŋ	pɪŋ	166	160	left	bottom	target	response	
50	rainbow	Yes	OSI	OSI	Osia	Rawalpindi District	A	kose kʌza	kose kʌza	166	160	left	bottom	target	response	
50	rainbow	Yes	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	lʌmtaṇ	lʌmtaṇ	166	160	left	bottom	target	response	
50	rainbow	Yes	DUN	DUN	Dunga Gali	Abbottabad District	A	čol	čol	166	160	left	bottom	target	response	
50	rainbow	Yes	BHA	BHA	Bharakoh	Islamabad District	B	pɪŋ	pɪŋ	166	160	left	bottom	target	response	
50	rainbow	Yes	ABB	ABB	Abbottabad	Abbottabad District	B	piŋ	piŋ	166	160	left	bottom	hindko_control	response	
50	rainbow	Yes	MAN	MAN	Mansehra	Mansehra District	B	piŋ	piŋ	166	160	left	bottom	hindko_control	response	
50	rainbow	Yes	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	laen	laen	166	160	left	bottom	target	response	
50	rainbow	Yes	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	piŋɡ	piŋɡ	166	160	left	bottom	target	response	
51	wind	No	MOS	MOS	Mosyari	Rawalpindi District	A	hʌwã	hʌwã	166	160	right	top	target	response	
51	wind	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	hʌwã	hʌwã	166	160	right	top	target	response	
51	wind	No	DEW	DEW	Dewal	Rawalpindi District	B	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	AYU	AYU	Ayubia	Abbottabad District	A	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	KOH	KOH	Kohala	Rawalpindi District	A	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	THA	THA	Thandiani	Abbottabad District	A	va	va	166	160	right	top	target	response	
51	wind	No	LOR	LOR	Lora	Abbottabad District	A	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	OSI	OSI	Osia	Rawalpindi District	A	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	DUN	DUN	Dunga Gali	Abbottabad District	A	vǎ̤	vǎ̤	166	160	right	top	target	response	
51	wind	No	BHA	BHA	Bharakoh	Islamabad District	B	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	ABB	ABB	Abbottabad	Abbottabad District	B	hawa	hawa	166	160	right	top	hindko_control	response	
51	wind	No	MAN	MAN	Mansehra	Mansehra District	B	hʌwa	hʌwa	166	160	right	top	hindko_control	response	
51	wind	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	hʌwa	hʌwa	166	160	right	top	target	response	
51	wind	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	hʌwa	hʌwa	166	160	right	top	target	response	
52	stone	No	MOS	MOS	Mosyari	Rawalpindi District	A	bʌṭa	bʌṭa	166	160	right	bottom	target	response	
52	stone	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	pʌtʰˑʌr	pʌtʰˑʌr	166	160	right	bottom	target	response	
52	stone	No	DEW	DEW	Dewal	Rawalpindi District	B	bʌṭa	bʌṭa	166	160	right	bottom	target	response	
52	stone	No	AYU	AYU	Ayubia	Abbottabad District	A	pʌtʰˑʌr	pʌtʰˑʌr	166	160	right	bottom	target	response	
52	stone	No	KOH	KOH	Kohala	Rawalpindi District	A	bʌṭa	bʌṭa	166	160	right	bottom	target	response	
52	stone	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	bʌṭa	bʌṭa	166	160	right	bottom	target	response	
52	stone	No	THA	THA	Thandiani	Abbottabad District	A	ɡʌṭa	ɡʌṭa	166	160	right	bottom	target	response	
52	stone	No	LOR	LOR	Lora	Abbottabad District	A	bʌṭa	bʌṭa	166	160	right	bottom	target	response	
52	stone	No	OSI	OSI	Osia	Rawalpindi District	A	pʌtʰˑʌr	pʌtʰˑʌr	166	160	right	bottom	target	response	
52	stone	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	pʌtʰˑʌr	pʌtʰˑʌr	166	160	right	bottom	target	response	
52	stone	No	DUN	DUN	Dunga Gali	Abbottabad District	A	pʌtʰor	pʌtʰor	166	160	right	bottom	target	response	
52	stone	No	BHA	BHA	Bharakoh	Islamabad District	B	pʌtʰor	pʌtʰor	166	160	right	bottom	target	response	
52	stone	No	ABB	ABB	Abbottabad	Abbottabad District	B	bʌṭa	bʌṭa	166	160	right	bottom	hindko_control	response	
52	stone	No	MAN	MAN	Mansehra	Mansehra District	B	bʌṭa	bʌṭa	166	160	right	bottom	hindko_control	response	
52	stone	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	bʌṭˑa	bʌṭˑa	166	160	right	bottom	target	response	
52	stone	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	bʌṭˑa	bʌṭˑa	166	160	right	bottom	target	response	
53	path	No	MOS	MOS	Mosyari	Rawalpindi District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	DEW	DEW	Dewal	Rawalpindi District	B	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	AYU	AYU	Ayubia	Abbottabad District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	KOH	KOH	Kohala	Rawalpindi District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	rʌsta	rʌsta	167	161	left	top	target	response	
53	path	No	THA	THA	Thandiani	Abbottabad District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	LOR	LOR	Lora	Abbottabad District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	OSI	OSI	Osia	Rawalpindi District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	rʌsta	rʌsta	167	161	left	top	target	response	
53	path	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	BHA	BHA	Bharakoh	Islamabad District	B	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	ABB	ABB	Abbottabad	Abbottabad District	B	rʌ̤	rʌ̤	167	161	left	top	hindko_control	response	
53	path	No	MAN	MAN	Mansehra	Mansehra District	B	ra̤	ra̤	167	161	left	top	hindko_control	response	
53	path	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ra̤	ra̤	167	161	left	top	target	response	
53	path	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ra̤	ra̤	167	161	left	top	target	response	
54	sand	No	MOS	MOS	Mosyari	Rawalpindi District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	DEW	DEW	Dewal	Rawalpindi District	B	ret	ret	167	161	left	bottom	target	response	
54	sand	No	AYU	AYU	Ayubia	Abbottabad District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	KOH	KOH	Kohala	Rawalpindi District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ret	ret	167	161	left	bottom	target	response	
54	sand	No	THA	THA	Thandiani	Abbottabad District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	LOR	LOR	Lora	Abbottabad District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	OSI	OSI	Osia	Rawalpindi District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ret	ret	167	161	left	bottom	target	response	
54	sand	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ret	ret	167	161	left	bottom	target	response	
54	sand	No	BHA	BHA	Bharakoh	Islamabad District	B	ret	ret	167	161	left	bottom	target	response	
54	sand	No	ABB	ABB	Abbottabad	Abbottabad District	B	ret	ret	167	161	left	bottom	hindko_control	response	
54	sand	No	MAN	MAN	Mansehra	Mansehra District	B	ret	ret	167	161	left	bottom	hindko_control	response	
54	sand	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ret	ret	167	161	left	bottom	target	response	
54	sand	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ret	ret	167	161	left	bottom	target	response	
55	fire	No	MOS	MOS	Mosyari	Rawalpindi District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	DEW	DEW	Dewal	Rawalpindi District	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	AYU	AYU	Ayubia	Abbottabad District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	KOH	KOH	Kohala	Rawalpindi District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	THA	THA	Thandiani	Abbottabad District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	LOR	LOR	Lora	Abbottabad District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	OSI	OSI	Osia	Rawalpindi District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	BHA	BHA	Bharakoh	Islamabad District	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	ABB	ABB	Abbottabad	Abbottabad District	B	ʌɡ	ʌɡ	167	161	right	top	hindko_control	response	
55	fire	No	MAN	MAN	Mansehra	Mansehra District	B	ʌɡ	ʌɡ	167	161	right	top	hindko_control	response	
55	fire	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
55	fire	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ʌɡ	ʌɡ	167	161	right	top	target	response	
56	smoke	No	MOS	MOS	Mosyari	Rawalpindi District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	DEW	DEW	Dewal	Rawalpindi District	B	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	AYU	AYU	Ayubia	Abbottabad District	A	tũã	tũã	167	161	right	bottom	target	response	
56	smoke	No	KOH	KOH	Kohala	Rawalpindi District	A	tṳ̃ã	tṳ̃ã	167	161	right	bottom	target	response	
56	smoke	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	THA	THA	Thandiani	Abbottabad District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	LOR	LOR	Lora	Abbottabad District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	OSI	OSI	Osia	Rawalpindi District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	DUN	DUN	Dunga Gali	Abbottabad District	A	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	BHA	BHA	Bharakoh	Islamabad District	B	tṳ̃ã	tṳ̃ã	167	161	right	bottom	target	response	
56	smoke	No	ABB	ABB	Abbottabad	Abbottabad District	B	tṳ̃ã	tṳ̃ã	167	161	right	bottom	hindko_control	response	
56	smoke	No	MAN	MAN	Mansehra	Mansehra District	B	tʰuã	tʰuã	167	161	right	bottom	hindko_control	response	
56	smoke	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	tṳã	tṳã	167	161	right	bottom	target	response	
56	smoke	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	tṳã	tṳã	167	161	right	bottom	target	response	
57	ash	No	MOS	MOS	Mosyari	Rawalpindi District	A	sʌwaɣa	sʌwaɣa	168	162	left	top	target	response	
57	ash	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	sʌwaɣa	sʌwaɣa	168	162	left	top	target	response	
57	ash	No	DEW	DEW	Dewal	Rawalpindi District	B	sʌwaɣa	sʌwaɣa	168	162	left	top	target	response	
57	ash	No	AYU	AYU	Ayubia	Abbottabad District	A	sʌwaɣa	sʌwaɣa	168	162	left	top	target	response	
57	ash	No	KOH	KOH	Kohala	Rawalpindi District	A	sʌwaɣa	sʌwaɣa	168	162	left	top	target	response	
57	ash	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	suwava	suwava	168	162	left	top	target	response	
57	ash	No	THA	THA	Thandiani	Abbottabad District	A	rʌkʰ	rʌkʰ	168	162	left	top	target	response	
57	ash	No	LOR	LOR	Lora	Abbottabad District	A	suwaɣa	suwaɣa	168	162	left	top	target	response	
57	ash	No	OSI	OSI	Osia	Rawalpindi District	A	suwaɣa	suwaɣa	168	162	left	top	target	response	
57	ash	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	suwaɣa	suwaɣa	168	162	left	top	target	response	
57	ash	No	DUN	DUN	Dunga Gali	Abbottabad District	A	suwaɣa	suwaɣa	168	162	left	top	target	response	
57	ash	No	BHA	BHA	Bharakoh	Islamabad District	B	suwaɣa	suwaɣa	168	162	left	top	target	response	
57	ash	No	ABB	ABB	Abbottabad	Abbottabad District	B	čʰai	čʰai	168	162	left	top	hindko_control	response	
57	ash	No	MAN	MAN	Mansehra	Mansehra District	B	čʰai	čʰai	168	162	left	top	hindko_control	response	
57	ash	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	sʌǰi	sʌǰi	168	162	left	top	target	response	
57	ash	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	sʊwaɡa	sʊwaɡa	168	162	left	top	target	response	
58	mud	Yes	MOS	MOS	Mosyari	Rawalpindi District	A	čikoṛ	čikoṛ	168	162	left	bottom	target	response	
58	mud	Yes	GHO	GHO	Ghora Gali	Rawalpindi District	A	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	DEW	DEW	Dewal	Rawalpindi District	B	čikʌṛ	čikʌṛ	168	162	left	bottom	target	response	
58	mud	Yes	AYU	AYU	Ayubia	Abbottabad District	A	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	KOH	KOH	Kohala	Rawalpindi District	A	čɪkʌṛ	čɪkʌṛ	168	162	left	bottom	target	response	
58	mud	Yes	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	THA	THA	Thandiani	Abbottabad District	A	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	LOR	LOR	Lora	Abbottabad District	A	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	AUS	OSI	Osia	Rawalpindi District	A	čɪkʌṛ	čɪkʌṛ	168	162	left	bottom	target	response	source prints AUS in the fixed OSI inventory row; normalized to OSI and retained verbatim in Raw_Lect_Code
58	mud	Yes	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	DUN	DUN	Dunga Gali	Abbottabad District	A	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	BHA	BHA	Bharakoh	Islamabad District	B	kičar	kičar	168	162	left	bottom	target	response	
58	mud	Yes	ABB	ABB	Abbottabad	Abbottabad District	B	čɪkur	čɪkur	168	162	left	bottom	hindko_control	response	
58	mud	Yes	MAN	MAN	Mansehra	Mansehra District	B	čɪkʌr	čɪkʌr	168	162	left	bottom	hindko_control	response	
58	mud	Yes	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ɡara	ɡara	168	162	left	bottom	target	response	
58	mud	Yes	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	čɪkoṛ	čɪkoṛ	168	162	left	bottom	target	response	
59	dust	No	MOS	MOS	Mosyari	Rawalpindi District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	DEW	DEW	Dewal	Rawalpindi District	B	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	AYU	AYU	Ayubia	Abbottabad District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	KOH	KOH	Kohala	Rawalpindi District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	THA	THA	Thandiani	Abbottabad District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	LOR	LOR	Lora	Abbottabad District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	AUS	OSI	Osia	Rawalpindi District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	source prints AUS in the fixed OSI inventory row; normalized to OSI and retained verbatim in Raw_Lect_Code
59	dust	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	DUN	DUN	Dunga Gali	Abbottabad District	A	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	BHA	BHA	Bharakoh	Islamabad District	B	miṭˑi	miṭˑi	168	162	right	top	target	response	
59	dust	No	ABB	ABB	Abbottabad	Abbottabad District	B	mɪṭˑi	mɪṭˑi	168	162	right	top	hindko_control	response	
59	dust	No	MAN	MAN	Mansehra	Mansehra District	B	mɪṭˑi	mɪṭˑi	168	162	right	top	hindko_control	response	
59	dust	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
59	dust	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	mɪṭˑi	mɪṭˑi	168	162	right	top	target	response	
60	gold	No	MOS	MOS	Mosyari	Rawalpindi District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	sonã	sonã	168	162	right	bottom	target	response	
60	gold	No	DEW	DEW	Dewal	Rawalpindi District	B	sana	sana	168	162	right	bottom	target	response	
60	gold	No	AYU	AYU	Ayubia	Abbottabad District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	KOH	KOH	Kohala	Rawalpindi District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	sona	sona	168	162	right	bottom	target	response	
60	gold	No	THA	THA	Thandiani	Abbottabad District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	LOR	LOR	Lora	Abbottabad District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	AUS	OSI	Osia	Rawalpindi District	A	sona	sona	168	162	right	bottom	target	response	source prints AUS in the fixed OSI inventory row; normalized to OSI and retained verbatim in Raw_Lect_Code
60	gold	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	sona	sona	168	162	right	bottom	target	response	
60	gold	No	DUN	DUN	Dunga Gali	Abbottabad District	A	sona	sona	168	162	right	bottom	target	response	
60	gold	No	BHA	BHA	Bharakoh	Islamabad District	B	sonã	sonã	168	162	right	bottom	target	response	
60	gold	No	ABB	ABB	Abbottabad	Abbottabad District	B	sona	sona	168	162	right	bottom	hindko_control	response	
