Source_Dictionary,Source_Entry_ID,Source_Page,Printed_Target_ID,Resolved_Target_ID,Status,Reason,Resolution,Relation,Direction,Confidence,Citation,Evidence
cdial,3208,164,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,low,CDIAL[entry 3208],"3208 kukkuṭá ¹ m. 'cock' VS., °ṭī - f. 'hen' VarBr̥S., °ṭaka - m. 'wild cock' lex., kurkuṭa - m. Pañcat. [Onom., cf. kukkubha -] Pa. kukkuṭa - m., °ṭī - f., NiDoc. kukuḍa m., Pk. kukkuḍa - m., °ḍī -, °ḍiyā - f.; Gy. as. kukar 'hen, bird' JGLS new ser. ii 258, pers. kukrī 'egg'; Ash. kukúṛ 'cock', Kt. kəkyuŕ , Wg. kukú , Pr. kakayë́ ; Dm. kukuŕ-pai 'chicken', kukuŕī́ f. 'hen', Tir. kukuṛḗ f., Paš. kukū́ṛ m.f., kukuṛī́ f., Shum. kúkuṛ m., kukuṛík f., Gaw. kukuṛĭ̄ f., kúkuṛ m., Woṭ. kukúṛ m., kikíṛ f., Kal. rumb. nΛr-k ŕ ūku m., Kho. kúku m. (< kukkubha - ? — kukuḷi 'puppy' < '*chicken'?); Bshk. kúkur m., kíkir f., Tor. kugū m., kuguī́ f., Mai. kokō f., Sh. koh. gur. kokṓ m., pales. kukūī˜ f., K. kŏkur , °korᵘ m., kŏkürᷴ f., ram. pog. ḍoḍ. kukkuṛ m., S. kukuṛu m., °kiṛi f., L. kukkuṛ m., °kiṛ f., P. kukkaṛ m., °ṛī f., WPah. bhad. kukkuṛ m., °kaṛī f., Ku. kukuṛo m., °ṛī f., A. kukurā m., °rī f., B. kukuṛā m., °kṛī f., Or. kukuṛā , H. kukaṛ , °kṛā m., °kṛī f., G. kukṛɔ m., °ṛī f., °ṛā̃ n. pl. 'poultry'; M. kukḍeku n. 'crowing'; Ko. kũkaḍa 'fowl'; Si. kukuḷā m., kikiḷi f.; — with expressive aspiration (rather than X pakhrū < * pakṣirūpa -): WPah. cur. kukkhaṛ m., °khṛī f., N. kukhro . kaukkuṭá-, kaukkuṭika -. Addenda: kukkuṭa-: WPah.kṭg. (kc.) kukhṛɔ m. 'cock', kv́khṛ i f. 'hen', kc. kukhṛe ; J. kukṛā m. 'cock pheasant'; Garh. kukhṛu 'cock'; Md. kukuḷu 'hen'."
cdial,3227,165,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3227],"[With kuṇḍá-¹, *kulla-³, kúlāla-, *kōḍamba-, gōla-², *ghōla -² ← Drav. EWA i 221, 226 with lit. — Cf. kuḍava -]"
cdial,3229,165,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3229],"[← Drav. (Tam. kuṭacam , Kan. koḍasige , Tel. koḍise ) T. Burrow BSOAS xii 373]"
cdial,3229a,165,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3229a],"3229a † kuṭala- n. 'roof, thatch' lex., kuṭaṅka - m. ib. WPah.poet. kuraḍ m. 'long beam along the ridge of the roof of a temple', J. kur-ṛ m. 'timber log placed over the joint of the roof of a village deity's temple' (Him.I 26)?"
cdial,3232,165,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3232],[Some cmpds. have °ṭa ( ka )-: ← Drav. EWA i 222 with lit.: cf. kōṭa -³]
cdial,3235,166,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3235],"[← Drav. J. Bloch BSOS v 737, T. Burrow TPS 1946, 8: not with EWA i 223 < kr̥tta -. See also forms under √ kuṭ², kuṭhāra-, kū́ṭa -¹]"
cdial,3241,166,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3241],"3241 kuṭṭáyati 'crushes, grinds' AVPariś., 'pounds' VarBr̥S. 2. * kōṭṭayati. [√ kuṭṭ ] 1. Pk. kuṭṭēi 'beats, pounds'; Gy. arm. eur. kur - 'to beat', SEeur. kui̦ - JGLS new ser. iv 293; Wg. (Lumsden) "" kutt - "" 'to knead', "" kot - "" 'to winnow' (= kuṭ - NTS xvii 270); Paš. kuṭ - 'to beat, rub, wash (clothes), crush'; Kal. kū́ṭim 'I break'; Tor. kuḍūsa 'to beat', kuṛ - AO viii 305, Mai. kuṭ -; Sh. gur. kŭṭyōnṷ 'to beat, pound (rice)'; K. kuṭun 'to pound, crush'; S. kuṭaṇu 'to pound, bruise'; L. kuṭṭaṇ 'to beat, pound, ram', P. kuṭṭṇā , WPah. pāḍ. kŏṭaṇ , bhad. bhal. kuṭṇū , khaś. kuṭṭnū , Ku. kuṭṇo , N. kuṭnu ; A. kuṭiba 'to cut into small pieces, gnaw, punctuate'; B. kuṭā 'to beat, pound, cut up for cooking'; Or. kuṭibā 'to beat, pound'; Bi. kūṭab 'to roughen a millstone wi"
cdial,3244,166,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3244],"[ kuṭhātaṅka - m., °kā - f. lex. Prob. ← Drav. and conn. with √ kuṭṭ EWA i 223 with lit.]"
cdial,3245,167,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3245],"[Prob. ← Mu. (Sant. Muṇḍari koṛa 'boy', kuṛi 'girl', Ho koa , kui , Kūrkū kōn , kōnjē ); or ← Drav. (Tam. kur̤a 'young', Kan. koḍa 'youth') T. Burrow BSOAS xii 373. Prob. separate from RV. kŕ̥tā - 'girl' H. W. Bailey TPS 1955, 65. — Cf. kuḍáti 'acts like a child' Dhātup.]"
cdial,3246,167,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3246],[← Drav. EWA i 224; orig. 'pot' and same as * kuṭava - ?]
cdial,3250,167,DEDS 1787,,unresolved,printed DED/DEDS ID has no DEDR footer match,missing-target,loan,entry-from-compared,high,CDIAL[entry 3250],"[M. B. Emeneau Bull. Institute of History and Philology, Academia Sinica xxxix 1, 9ff. ← Drav. 'young new sprout' in DED and DEDS 1787, which appears also as loan in * kōra-, kōraka-, kuḍa -¹]"
cdial,3251,167,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 3251],"3251 kuḍya n. 'wall' Yājñ., 'plastering (a wall)' lex., °yaka - n., °yā - f. 'wall' lex. 2. * kuḍiya-. 3. * kuḍa-². 4. kudya- v.l. 1. Pa. kuḍḍa - n. 'wattle and daub wall' ( kuṭṭa-dārūṇi 'sticks in such a wall (?)'); Pk. kuḍḍa -, koḍ° m.n. 'wall'; Phal. kuḍ , kuḍh , kuṛh f., Sh. kŭṭ , pl. kŭˊṛe f. (→ Ḍ. kūḍa m.); M. kūḍ m. 'wall of slight sticks plastered with mud', kuḍṇẽ 'to fence', kuḍaṇ n. 'fence, hedge'; Si. koḍa 'wall', kon̆ḍavara 'wall of wattle and daub' (+ āvāra - ?). 2. Pk. kuliya - n., °yā - f. 3. Kho. kuḷ 'revetting wall (in terracing on the hillside)'; Tor. kur m. 'wall'. 4. Or. kuda 'mound of earth, sandhill, heap'; Si. kon̆du 'wooden projection from a wall'. * kuḍyapāda-, *kuḍyāntara -. Addenda: kuḍya- . 1. Ko. kūḍa 'a room' (indicating conn. kuṭī - ?)."
cdial,3257,167,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3257],[← Drav. T. Burrow BSOAS xii 373]
cdial,3260,167,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 3260],"[Cf. Kan. kuṇṭa 'cripple', Tel. kuṇṭi 'lame'. — See list s.v. kuṇṭha -]"
cdial,3264,168,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3264],"[← Drav., e.g. Tam. kuṭam , Kan. guṇḍi , EWA i 226 with other 'pot' words s.v. kuṭa -¹]"
cdial,3266,168,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3266],"[← Drav. (Tam. koṇṭai 'tuft of hair', Kan. goṇḍe 'cluster', &c.) T. Burrow BSOAS xii 374]"
cdial,3268,168,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3268],"[← Drav. Burrow BSOAS xii 374, EWA i 226]"
cdial,3271,168,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3271],"3271 kútaḥ 'whence?' RV., 'where?' R. [ ka ¹-] Pa. kutō 'whence?', Aś. dh. jau. kute , Pk. kuō ; Kho. kur 'where?'. Addenda: kútaḥ: Kho. * kur in kurā 'where', na kurā 'nowhere', kuri 'whither' with loc. suffix - ā or - i BKhoT 70; S.kcch. ko 'why?'."
cdial,3286,169,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3286],[Prob. ← Drav. EWA i 229 with lit.]
cdial,3295,169,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,compared-from-entry,high,CDIAL[entry 3295],(→ Drav. Kur. kū̃d 'lathe')
cdial,3318,171,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 3318],"3318 * kuyūkā 'small louse'. [ ku-, yū́kā -] K. kŏv f. 'a small kind of louse (red in colour and a great biter)'. * KUR 'scrape'. [Cf. √ kṣur ] * kura-, *kōraṇīya-, *kōrati; — *kōraḍa - ?"
cdial,3319,171,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3319],[√* kur ]
cdial,3335,172,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3335],"[← Drav. (Tam. koḷ 'id.', etc.), T. Burrow TPS 1945, 92 and EWA i 237, 565, with same suffix as in aśvattha-, kapittha -, dadhittha -: the same kul - in kulīnaka - ?]"
cdial,3340,172,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3340],"[Prob. with kulya - and * ghōla -² ← Drav. Tam. kuṭai , Mal. kūṭa , Kan. Tu. gūḍe , Tel. gūḍa 'basket'; Tam. kūṭu , Mal. kūḍu , Kan. Tel. Tu. gūḍu 'nest'. For sense 'nest' NTS xii 265 proposes pejorative ku - + lāya - and compares Pers. kunām , Bal. kuδām 'nest' < * ku-dāman -]"
cdial,3341,172,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3341],"[→ Pers. → Par. kəlấlī 'pot': non-Aryan J. Charpentier MO xxvi 141, prob. with other 'pot' words s.v. kuṭa -¹ ← Drav. Otherwise, but less likely, EWA i 239 with lit.]"
cdial,3350,173,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3350],[Prob. ← Drav.: see kulā́ya -]
cdial,3352,173,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3352],"[Variety of form suggests poss. Drav. origin for kulyā́ - as well as for kūla -² (Tam. kuḷam 'tank' T. Burrow Arch. Ling. 7, 151)]"
cdial,3354,173,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3354],"[ kulija - n. 'a partic. vessel' Kauś., 'a measure' Pāṇ., kulharī -, °rikā - f. 'pot' Bhpr.: prob. with kúlāla - and other 'pot' words s. v. kuṭa -¹ ← Drav.]"
cdial,3355,173,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 3355],"3355 kulva 'bald' KātyŚr., átikū̆lva - VS. Pk. kulla - 'having the tail cut off, weak'; K. kŏlur m. 'the bald coot Fulica atra'; — M. kol 'impotent' perh. rather < a 'defective' word * kulla -², * kōlla -: see kuṇṭha -, and for ending cf. bulvá-, malvá -. kulharī- see * kulla -³."
cdial,3370,174,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,compared-from-entry,high,CDIAL[entry 3370],(→ Tam. koṭṭam → Si. koṭṭam )
cdial,3380,175,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3380],(= Drav. Kan.)
cdial,3391,175,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3391],"[J. Bloch BSOS v 738 and T. Burrow TPS 1945, 93 connect with √ kuṭṭ as ← Drav.]"
cdial,3392,175,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3392],"[Prob. ← Drav. T. Burrow TPS 1945, 94; but for poss. conn. with kūṭa -¹ cf. ghaná -¹ 'club' ~ ghaná -² 'compact, dense']"
cdial,3393,175,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3393],"[ kuṭaka - n. 'plough without a pole' lex. ← Drav. T. Burrow TPS 1945, 93 and EWA i 251]"
cdial,3395,175,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3395],(← Drav.? EWA i 251)
cdial,3401,176,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3401],"[← Drav. (Tam. kūmpu 'mast, cone-shaped pinnacle of chariot', Mal. kūmpu 'mast, pointed heap', Tu. kū̆vè 'mast') T. Burrow BSOAS xi 135, xii 375. Prob. therefore to be separated from kū́pa -¹: nevertheless for semantic development, 'pit ~ heap ~ post' see kū́pya-, *khaḍa-², khātra-, mēthí-, skambhá - and esp. kūpaka - 'funeral pyre, hole under it' lex.]"
cdial,3402,176,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,low,CDIAL[entry 3402],"3402 kūpa ³, °aka - m. 'leather oil vessel' lex. 2. * kumpa- ². 3. * kuppa-. [Any connexion with kutū-, kutupa - doubtful] 1. Pk. kūya - m. 'leather oil vessel'. 2. Pk. kuṁpaya - m.n. 'oil vessel'; Or. kumpā 'large leather oil bottle', °pi 'earthen or leather do.'; G. kũpɔ m. 'large glass bottle', °pī f. 'small do.' 3. Gy. pal. kū́pă 'jar'; K. kö̆pᷴ f. 'leather bag'; S. kupo m. 'large leather vessel for oil, ghee, etc.', kupiṛo m. 'small earthen pot'; L. kuppā m. 'large jar of camel's hide'; P. kuppā m., °pī f. 'vessel of raw hide for holding oil or ghee' (→ H. Bi. kuppā m., °pī f. 'leather oil vessel', N. kuppā , °pi , G. kuppɔ m., °pī f.; M. kuppā m. 'glass bottle'); A. kūpā 'small oil vessel'; B. kup 'leather oil bottle', kupī 'large leather vessel, lamp without chimney or wick'; Or. kūpī 'earthen or leather oil vessel'; G. kupī f. 'small glass bottle'; M. kupā m., °pī f. 'a sort of glass bottle'. * nāndakūpikā -. Addenda: kūpa- ³. 3. * kuppa-: Ko. (= Kan.) kuppi 'vial, bottle'."
cdial,3408,176,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3408],[Perh. with T. Burrow BSOAS xii 375 belongs to same group of lws. fr. Drav. as guccha -]
cdial,3412,177,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 3412],"[ gū́rdati , khū́rdatē Dhātup.: prob. ← Drav. (Tam. kuti , Kan. gudi 'to spring') T. Burrow BSOAS xii 375]"
cdial,3413,177,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,compared-from-entry,medium,CDIAL[entry 3413],"(with PMWS 44 → Drav. Tam. kopparam etc. rather than the reverse with T. Burrow TPS 1945, 96)"
cdial,3420,177,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 3420],"3420 kr̥cchrá 'painful, miserable' MBh., n. 'difficulty, trouble, danger' RV. [Derivation from * kr̥psrá - Wackernagel AiGr i 158 and EWA i 257 with lit. is supported by WPah. u < r̥ before p . — √ kr̥p ] Pa. kasira - 'distressed' (with loss of p in the group psr as of t in kr̥tsná -), Pa. Pk. kiccha - 'distressed', n. 'pain, trouble'; — ext. with - ḍa -: WPah. bhal. kuċċhaṛ 'miserly'; A. khisirā 'lean, thin'. kr̥ṇátti see * kr̥ntati ². kr̥ṇṓti see karṓti . KR̥T ¹ 'cut': karta-², *karta-³, kartati¹, kartana-¹, kartari-, *kartiya-, *karttāra-, karttr̥kā-, karttrī-, kartya-, *kartyā-, kārti-, kārttrī-, *kr̥taka-, kr̥tí-², kŕ̥tu-, kŕ̥tti-, kr̥tyatē, kr̥ntáti¹, kr̥ntana-¹, *caṅkr̥tati; *utkartati, *utskartati, *nikartati, nikr̥tta-, *nikr̥tti-, níkr̥ntati, *niṣkartati, *niṣkr̥tyatē, *prakr̥tta-, vikartati, *vikr̥tta-, víkr̥ntati, *viyavakartati, *viyavakr̥ntati; — √skr̥t ¹. KR̥T ² 'spin': * kartati², kartana-², karttr̥-, *kr̥ntati², *kr̥ntana-²; — √skr̥t ². -kr̥t- in cmpds. 'doing'. [√ kr̥ ¹] karmakŕ̥t -. kr̥tá- ¹ 'done', n. 'deed' RV., °aka - 'made, artificial' MBh. [√ kr̥ ¹] See karṓti . ardhakr̥ta-, álaṁkr̥ta-, kukr̥ta-, duṣkr̥tá-, námaskr̥ta-, *vācākr̥ta-, svákr̥ta -."
cdial,3425,178,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3425],"3425 kr̥tí ² 'knife or dagger' RV. [√ kr̥t ¹] Bashg. kaŕå 'knife', Tor. (Biddulph) kera f. Grierson Tor 162 (Rep¹ 63 < * kr̥taka -). kŕ̥tu- (only in pl. kŕ̥tvaḥ with words of number) 'turns, times'. [√ kr̥t ¹] * trayaskr̥tu -."
cdial,3462,180,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3462],[← Drav. EWA i 264 with lit.: also cf. Savara keda . In S. it collides with kadala - of Austroas. origin.]
cdial,3465,180,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3465],"[Cf. kēvuka - m. Car., kēcuka - m. Suśr., kacu - m., kacvī - f. lex., kēlūṭa - m. Npr., also 'a kind of potherb' Car.: ← Drav. EWA i 266]"
cdial,3466,180,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3466],"[← Drav. (cf. esp. Mal. kayyuṟa 'glove') T. Burrow BSOAS xii 375, EWA i 266]"
cdial,3493,181,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3493],"[← Drav. T. Burrow TPS 1945, 95: cf. kuṭī -]"
cdial,3496,181,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3496],"[← Drav. T. Burrow BSOAS xii 376: supported by variety of initial ( k -, kh -) and medial consonants (- ṭ -, - ṭṭ -, - l -) in NIA.]"
cdial,3502,182,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3502],[← Drav. see kuṭa -¹]
cdial,3503,182,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,compared-from-entry,medium,CDIAL[entry 3503],"[J. Przyluski RoczOrj iv 231 ← Austro-as. (Mahle kuri , Birhar kuṛi , Kharia kori , Juang koḍi : prob. same as word for 'man', i.e. '20 fingers') whence → Drav. (Kurukh kūrī , Malto koṛi , Kui kōḍe )]"
cdial,3504,182,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 3504],"[Cf. kuṇi-, *khuṇṭa -²: ← Drav. T. Burrow BSOAS xi 341]"
cdial,3526,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3526],[← Drav. see kuḍmalá - Add²]
cdial,3527,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 3527],"[← Drav. (Tam. kuṟai 'sprout', Kui kōṛu 'bud') EWA i 272]"
cdial,3528,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3528],[√* kur ?]
cdial,3529,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3529],[√* kur ]
cdial,3530,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3530],[√* kur ]
cdial,3532,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 3532],3532 kōla ¹ m. 'name of a degraded tribe' Hariv. Pk. kōla - m.; B. kol 'name of a Muṇḍā tribe'. kōlá- ² 'breast' see krōḍá -. kōla- ³ 'jujube' see kúvala -.
cdial,3535,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 3535],[EWA i 273 ← * kōḍika - (in Tam. kōṭikar 'weaver') ~ Mu. word for 'spider' in Pk. mak-kōḍā - s.v. markaṭa -]
cdial,3536,183,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 3536],"3536 * kōlhu 'machine for pressing sugarcane or oilseeds'. Pk. kolluga -, kolhua - m. 'sugarcane press', S. kolū m., P. kolhū , kuhulū m. 'oilpress, sugarcane press'; WPah. bhal. kōˋlū m. 'oilpress', N. kol ; Or. kohliā , kolihā , °liā 'sugarcane press'; Bi. kolh , °hū , (Gaya) kelhū 'oilpress', Mth. kōlh , Bhoj. kōlhᵘ ; H. kolhū, kolū m. 'sugarcane press, oilpress'; G. kohlu m. 'sugarcane press'. — Deriv.: B. Or. kalu 'oil-man (by caste)', H. kolū m. * kōlhuvagāra-, *kōlhuśālā -. Addenda: * kōlhu-: WPah.kṭg. kóllhu m. 'sugar-cane or oil press'."
