Set_ID,Proto_Form,Gloss,Evidence_Keys,Method,Status,Notes
berger-berger-entry-4330,*isé,iċé und e das da x,berger-entry-4330|berger-entry-4330-dialect-1|berger-entry-4330-dialect-2|berger-entry-4330-dialect-4,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4331,*iskén,"iské ; hmf, uskó xy ; 38. 31, !iskí z ; ; drei; einige, ein paar ; ; 55",berger-entry-4331|berger-entry-4331-dialect-1|berger-entry-4331-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4338,*iskíkuè,"eine best. Zeremonie, die drei Tage nach dem Tode eines Menschen voll- zogen wird",berger-entry-4338|berger-entry-4338-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4376,*itaalét,"s. alés itali, ítalim s. íti ité und et, pl. iké und ek das da y, vgl. Gr. ., ; 39; 42; 49",berger-entry-4376|berger-entry-4376-dialect-2|berger-entry-4376-dialect-4,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4382,*íti,"adv. drüben, auf der anderen Seite",berger-entry-4382|berger-entry-4382-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4406,*jáalo,,berger-entry-4406|berger-entry-4406-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4407,*jaalwáan,,berger-entry-4407|berger-entry-4407-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4410,*jáåam-jamáat,"jáam-qáam, jáam-qąhíiś s. jáamkuś jaánjal hz.ng. Herzkammer jaanwár , janawár ; jandáar x sg. und pl. Tier, Lebe- wesen; Untier",berger-entry-4410|berger-entry-4410-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4417,*jaćárum,,berger-entry-4417|berger-entry-4417-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4418,*jaćir,"und pl., D.pl. -iś0, hz. -auch -inċ Distel, Wur- zel mit Milch gekocht gegen Beu- len ; 391",berger-entry-4418|berger-entry-4418-dialect-1|berger-entry-4418-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4426,*jadáo,"janáo klarer Himmel, trockenes Wetter, NH auch: voll- ständig, ganz",berger-entry-4426|berger-entry-4426-dialect-1|berger-entry-4426-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4465,*du-jáli-,"dazu du-jáli- sich verbreiten, aus- breiten",berger-entry-4465|berger-entry-4465-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-447,*balbál herunter-,"dazu balbál herunter-, überhängend ; y",berger-entry-447|berger-entry-447-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4524,*jas,,berger-entry-4524|berger-entry-4526-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4580,*jímale,adv. hz.ng. morgen,berger-entry-4580|berger-entry-4580-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4606,*joṅ man,"ljoṅ man: hz.ng. hocken, in Hock- stellung gehen",berger-entry-4606|berger-entry-4606-dialect-1|berger-entry-4606-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-461,*barċí,Steinbockfell als Gebetsteppich oder Fußmatte verwendet; Lederpolster unter der Traglast,berger-entry-461|berger-entry-461-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-462,*bárċhil,"kleiner Wasser- lauf, Gerinnsel in einer Schlucht",berger-entry-462|berger-entry-462-dialect-1|berger-entry-462-dialect-3,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4648,*jukáů,"ćukáṅ -i$o Abort, Abtritt",berger-entry-4648|berger-entry-4648-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4666,*juróoṭi,"und pl, ng. pl. -muċ unreife Aprikose",berger-entry-4666|berger-entry-4666-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4717,*jant-,,berger-entry-4717|berger-entry-4717-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4721,*jaṅtráů,Amt des Dorfober- haupts,berger-entry-4721|berger-entry-4721-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4734,*jilli,s. jáalimiṅ jikán hz.ng. -káyo dünner Lederrie- -men,berger-entry-4734|berger-entry-4734-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4735,*jukúuni,"dazu jukúuni -miṅ, ng. jukúuno",berger-entry-4735|berger-entry-4735-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4764,*júmus,"metallner Armreif am Knöchel, nur bei Frauen",berger-entry-4764|berger-entry-4764-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-479,*baskárat,"Cunn., Lei. ""bashkar"" Schaf, kastrierter Widder über zwei Jahre alt, Schöps",berger-entry-479|berger-entry-479-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4793,*(kaa,"gemeinsam, zusammen -—E 226",berger-entry-4793|berger-entry-4793-attached-554-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-48,*aćhó,aćhóin warte,berger-entry-48|berger-entry-48-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4872,*kápo,Kuckuck,berger-entry-4872|berger-entry-4872-dialect-1|berger-entry-4872-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4930,*keér,"Nebenbuhler, Rivale {ys. ker, sh. keér)",berger-entry-4930|berger-entry-4930-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-4983,*kuè,2.kuè Suffix,berger-entry-4983|berger-entry-4983-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5071,*khákar- -ć-,"n:kakar aufwickeln, aufwinden",berger-entry-5071|berger-entry-5071-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5086,*kháye,dazu kháye im Fort,berger-entry-5086|berger-entry-5086-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5110,*du-khár- -ćć-,"ablehnen, seine Einwilligung verweigern",berger-entry-5110|berger-entry-5110-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5111,*kharán- -rái-,,berger-entry-5111|berger-entry-5111-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5115,*denkorb,,berger-entry-5115|berger-entry-5115-attached-1990-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5122,*kharúu,"und pl., D.pl. -muč - Laus ; 188",berger-entry-5122|berger-entry-5122-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5137,*dikat -t-,"davon dikat -t-, dikakát +t- , ng. díkhat =t- , , didikhát st- verfolgen, dicht auf den Fer- sen bleiben",berger-entry-5137|berger-entry-5137-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5147,*khay,"lkhay ng. -ánċ¢ Strand, nicht vom Wasser bedeckter steiniger Teil des Flußbetts ; ; ; ; 298",berger-entry-5147|berger-entry-5147-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5151,*khéen,"Zeit, Zeitabschnitt ; ; die Kasus auf -e, -ar, -aṭe, -ulo dienen mit dem Inf. und dem m-Ptz. als Abs.-Kon- struktion",berger-entry-5151|berger-entry-5151-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5162,*khiíruman,"eine gewisse Anzahl, ei- nige; die Hälfte",berger-entry-5162|berger-entry-5162-dialect-1|berger-entry-5162-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5188,*khíso,Moskito,berger-entry-5188|berger-entry-5188-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5200,*khiy,"tantum khiáṅù Blatt, pl. Laub",berger-entry-5200|berger-entry-5200-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5204,*khőóle,"auch kholéi ; ; , hier, hierher; zu Hause ; ; nun, dann ; hierin, in diesem Falle ; ; 235; 236",berger-entry-5204|berger-entry-5204-dialect-2|berger-entry-5204-dialect-3,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5205,*khólar,"akhólar ; ; , ng. kholéyar ; ; 13 hierher, nach Hause",berger-entry-5205|berger-entry-5205-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5230,*khúkhuś,s. khus,berger-entry-5230|berger-entry-5241-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5240,*khuś ét-,,berger-entry-5240|berger-entry-5240-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5259,*schwungvoll,vgl. Gr. ; ; 123; 136,berger-entry-5259|berger-entry-5259-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-530,*báṭiù,"Stäubmehl, d.i. Mehl, das man beim Ausrollen der Brotfladen auf die Unterlage streut, damit der Teig nicht fest- klebt",berger-entry-530|berger-entry-530-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5314,*tálam man,"davon tálam man: hz.ng. ; , lamjám, limlám, lam-jarám, lala- malám , lálap man: = !lam man",berger-entry-5314|berger-entry-5314-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-534,*báṭo,"Strauß, Bündel",berger-entry-534|berger-entry-534-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5350,*laphót,əmianė hz.ng. Dau- men ; {ys. laphúṭ),berger-entry-5350|berger-entry-5350-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5402,*befestigt,"""Auge"" an der Kartoffel, Handgriff",berger-entry-5402|berger-entry-5402-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-5427,*leéś,,berger-entry-5427|berger-entry-5427-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
