PDF_Page	Printed_Page	Page_Line	Item	Gloss	Site	Similarity_Group	Extracted_Form	Record_Type	Extraction_Note
61	51	38	97	ant	Mikirgaon, Nagaon	2	mĭso	response	
61	51	39	97	ant	Sardoka Ingti, E K A	2	mĭso	response	
61	51	42	98	mosquito	Holanki, Papumpare AP	2	tʃĭtim	response	
61	51	43	98	mosquito	S Cherrapunjee	3	pɾĭdʒoŋ	response	
61	51	44	98	mosquito	Hajarongpi, E K A	2	tʃitem	response	
61	51	45	98	mosquito	Amguri, Kamrup	2	ʃĭtem	response	
61	51	46	98	mosquito	PaboiMisamari, Sonitpur	2	tʃĭtim	response	
61	51	47	98	mosquito	Maina Kharong, Kamrup	2	tʃitem	response	
61	51	48	98	mosquito	RongjariPlasha, Ri-Bhoi	2	ʃĭtem	response	
61	51	49	98	mosquito	Assamese, Dibrugarh	1	moh	response	
61	51	50	98	mosquito	Amguri, W K A	2	tʃĭt̪im	response	
61	51	51	98	mosquito	Sermansingner, E K A	2	tʃĭt̪im	response	
61	51	52	98	mosquito	Langhemphi, W K A	2	tʃitim	response	
61	51	53	98	mosquito	Umrinti, W K A	2	tʃĭtim	response	
61	51	54	98	mosquito	Bankri, W K A	2	tʃĭtim	response	
61	51	55	98	mosquito	Rongtheang, E K A	2	tʃitim	response	
61	51	56	98	mosquito	Sunajoli, Lakhimpur	2	tʃĭtim	response	
61	51	57	98	mosquito	Mikirgaon, Nagaon	2	tʃĭtim	response	
61	51	58	98	mosquito	Sardoka Ingti, E K A	2	tʃĭtim	response	
61	51	61	99	head	Holanki, Papumpare AP	3	ĭphu	response	
61	51	62	99	head	S Cherrapunjee	4	khɭiʔ	response	
61	51	63	99	head	Hajarongpi, E K A	3	ĭphu	response	
61	51	64	99	head	Amguri, Kamrup	3	ʌ̆phu	response	
61	51	65	99	head	PaboiMisamari, Sonitpur	3	ĭphu	response	
61	51	66	99	head	PaboiMisamari, Sonitpur	3	ʌ̆phu	response	
61	51	67	99	head	Maina Kharong, Kamrup	3	ʌ̆phu	response	
61	51	68	99	head	RongjariPlasha, Ri-Bhoi	3	ʌ̆phu	response	
61	51	69	99	head	Assamese, Dibrugarh	1	mad̪ɦʌ̆	response	
61	51	70	99	head	Assamese, Dibrugarh	2	muɾ	response	
61	51	71	99	head	Amguri, W K A	3	ĭphu	response	
61	51	72	99	head	Sermansingner, E K A	3	ĭphu	response	
61	51	73	99	head	Langhemphi, W K A	3	ĭphu	response	
61	51	74	99	head	Umrinti, W K A	3	phu	response	
61	51	75	99	head	Bankri, W K A	3	ʌ̆phu	response	
61	51	76	99	head	Rongtheang, E K A	3	phu	response	
61	51	77	99	head	Sunajoli, Lakhimpur	3	ĭphu	response	
61	51	78	99	head	Mikirgaon, Nagaon	3	ĭphu	response	
61	51	79	99	head	Sardoka Ingti, E K A	3	ʌ̆phu	response	
62	52	4	100	face	Holanki, Papumpare AP	4	ʌ̆ɾdʒe	response	
62	52	5	100	face	S Cherrapunjee	5	ɖŭɾkhəmʌ̆t	response	
62	52	6	100	face	Hajarongpi, E K A	2	ĕmahaŋ	response	
62	52	7	100	face	Amguri, Kamrup	2	amʌ̆hʌ̆ŋ	response	
62	52	8	100	face	PaboiMisamari, Sonitpur	2	ʌ̆mʌ̆haŋ	response	
62	52	9	100	face	PaboiMisamari, Sonitpur	3	ʌ̆mʌ̆hoɾ	response	
62	52	10	100	face	Maina Kharong, Kamrup	2	amahaŋ	response	
62	52	11	100	face	RongjariPlasha, Ri-Bhoi	2	ʌ̆mahaŋ	response	
62	52	12	100	face	Assamese, Dibrugarh	1	mukh	response	
62	52	13	100	face	Amguri, W K A	4	ʌ̆ɾdʒe	response	
62	52	14	100	face	Sermansingner, E K A	4	aɾdʒe	response	
62	52	15	100	face	Langhemphi, W K A	4	ʌ̆ɾdʒe	response	
62	52	16	100	face	Umrinti, W K A	4	ʌ̆ɾdʒe	response	
62	52	17	100	face	Bankri, W K A	2	ĕmehaŋ	response	
62	52	18	100	face	Bankri, W K A	4	ʌ̆ɾdʒe	response	
62	52	19	100	face	Rongtheang, E K A	2	mahaŋ	response	
62	52	20	100	face	Sunajoli, Lakhimpur	4	ʌ̆ɾdʒe	response	
62	52	21	100	face	Mikirgaon, Nagaon	4	aɾdʒe	response	
62	52	22	100	face	Sardoka Ingti, E K A	4	ʌ̆ɾdʒe	response	
62	52	25	101	neck	Holanki, Papumpare AP	2	tʃethok	response	
62	52	26	101	neck	Holanki, Papumpare AP	3	ĭthok	response	
62	52	27	101	neck	S Cherrapunjee	5	ɾəndʌ̆ŋ	response	
62	52	28	101	neck	Hajarongpi, E K A	2	ĕtʃet̪hok	response	
62	52	29	101	neck	Amguri, Kamrup	1	ʌ̆ŋphun	response	
62	52	30	101	neck	PaboiMisamari, Sonitpur	2	ʌ̆tʃĭthok	response	
62	52	31	101	neck	Maina Kharong, Kamrup	1	ʌ̆ŋphun	response	
62	52	32	101	neck	RongjariPlasha, Ri-Bhoi	1	ĭŋphun	response	
62	52	33	101	neck	Assamese, Dibrugarh	4	ɖĭŋi	response	
62	52	34	101	neck	Amguri, W K A	2	etʃithok	response	
62	52	35	101	neck	Sermansingner, E K A	2	tʃethok	response	
62	52	36	101	neck	Langhemphi, W K A	2	tʃethok	response	
62	52	37	101	neck	Umrinti, W K A	2	tʃethok	response	
62	52	38	101	neck	Bankri, W K A	2	ʌ̆tʃĭthok	response	
62	52	39	101	neck	Rongtheang, E K A	2	tʃithok	response	
62	52	40	101	neck	Sunajoli, Lakhimpur	2	ĕtʃet̪hok	response	
62	52	41	101	neck	Mikirgaon, Nagaon	2	tʃithok	response	
62	52	42	101	neck	Sardoka Ingti, E K A	2	tʃithok	response	
62	52	45	102	hair	Holanki, Papumpare AP	2	ĭtʃu	response	
62	52	46	102	hair	S Cherrapunjee	3	ʃnju	response	
62	52	47	102	hair	Hajarongpi, E K A	2	tʃuʔ	response	
62	52	48	102	hair	Amguri, Kamrup	2	ʌ̆tʃu	response	
62	52	49	102	hair	PaboiMisamari, Sonitpur	2	ʌ̆tʃuʔ	response	
62	52	50	102	hair	Maina Kharong, Kamrup	2	tʃuk	response	
62	52	51	102	hair	RongjariPlasha, Ri-Bhoi	2	tʃuʔ	response	
62	52	52	102	hair	Assamese, Dibrugarh	1	suli	response	
62	52	53	102	hair	Amguri, W K A	2	tʃu	response	
62	52	54	102	hair	Sermansingner, E K A	2	tʃuʔ	response	
62	52	55	102	hair	Langhemphi, W K A	2	tʃu	response	
62	52	56	102	hair	Umrinti, W K A	2	tʃu	response	
62	52	57	102	hair	Bankri, W K A	2	tʃu	response	
62	52	58	102	hair	Rongtheang, E K A	2	tʃuʔ	response	
62	52	59	102	hair	Sunajoli, Lakhimpur	2	etʃu	response	
62	52	60	102	hair	Mikirgaon, Nagaon	2	tʃuʔ	response	
62	52	61	102	hair	Sardoka Ingti, E K A	2	ĭtʃuʔ	response	
62	52	64	103	eye	Holanki, Papumpare AP	2	ʌ̆mek	response	
62	52	65	103	eye	S Cherrapunjee	3	khəmʌ̆t	response	
62	52	66	103	eye	Hajarongpi, E K A	2	ʌ̆mek	response	
62	52	67	103	eye	Amguri, Kamrup	2	ʌ̆mek	response	
62	52	68	103	eye	PaboiMisamari, Sonitpur	2	ʌ̆mek	response	
62	52	69	103	eye	Maina Kharong, Kamrup	2	ame	response	
62	52	70	103	eye	RongjariPlasha, Ri-Bhoi	2	meʔ	response	
62	52	71	103	eye	Assamese, Dibrugarh	1	soku	response	
62	52	72	103	eye	Amguri, W K A	2	ĭmek	response	
62	52	73	103	eye	Sermansingner, E K A	2	mek	response	
62	52	74	103	eye	Langhemphi, W K A	2	mek	response	
62	52	75	103	eye	Umrinti, W K A	2	mek	response	
62	52	76	103	eye	Bankri, W K A	2	ʌ̆mek	response	
62	52	77	103	eye	Rongtheang, E K A	2	meʔ	response	
62	52	78	103	eye	Sunajoli, Lakhimpur	2	emek	response	
62	52	79	103	eye	Mikirgaon, Nagaon	2	ʌ̆mek	response	
62	52	80	103	eye	Sardoka Ingti, E K A	2	ʌ̆mek	response	
63	53	4	104	nose	Holanki, Papumpare AP	1	nokan	response	
63	53	5	104	nose	S Cherrapunjee	2	khəmŭt	response	
63	53	6	104	nose	Hajarongpi, E K A	1	nokːan	response	
63	53	7	104	nose	Amguri, Kamrup	1	nŭkan	response	
63	53	8	104	nose	Amguri, Kamrup	1	ʌ̆nukan	response	
63	53	9	104	nose	PaboiMisamari, Sonitpur	1	ʌ̆nukan	response	
63	53	10	104	nose	Maina Kharong, Kamrup	1	anukʌn	response	
63	53	11	104	nose	RongjariPlasha, Ri-Bhoi	1	nokʌn	response	
63	53	12	104	nose	Assamese, Dibrugarh	1	nak	response	
63	53	13	104	nose	Amguri, W K A	1	nokan	response	
63	53	14	104	nose	Sermansingner, E K A	1	nokan	response	
63	53	15	104	nose	Langhemphi, W K A	1	nokan	response	
63	53	16	104	nose	Umrinti, W K A	1	nokan	response	
63	53	17	104	nose	Bankri, W K A	1	ʌ̆nukan	response	
63	53	18	104	nose	Rongtheang, E K A	1	nokːan	response	
63	53	19	104	nose	Sunajoli, Lakhimpur	1	enokan	response	
63	53	20	104	nose	Mikirgaon, Nagaon	1	ʌ̆nŭkan	response	
63	53	21	104	nose	Sardoka Ingti, E K A	1	nokan	response	
63	53	24	105	ear	Holanki, Papumpare AP	2	ĕno	response	
63	53	25	105	ear	S Cherrapunjee	4	ɕəkoɾ	response	
63	53	26	105	ear	Hajarongpi, E K A	2	eno	response	
63	53	27	105	ear	Amguri, Kamrup	2	ʌ̆no	response	
63	53	28	105	ear	PaboiMisamari, Sonitpur	2	ʌ̆noŋ	response	
63	53	29	105	ear	Maina Kharong, Kamrup	2	ano	response	
63	53	30	105	ear	RongjariPlasha, Ri-Bhoi	2	ʌno	response	
63	53	31	105	ear	Assamese, Dibrugarh	1	kan	response	
63	53	32	105	ear	Amguri, W K A	2	ĭno	response	
63	53	33	105	ear	Sermansingner, E K A	2	ĕno	response	
63	53	34	105	ear	Langhemphi, W K A	2	eno	response	
63	53	35	105	ear	Umrinti, W K A	2	ĕno	response	
63	53	36	105	ear	Bankri, W K A	2	ʌ̆no	response	
63	53	37	105	ear	Rongtheang, E K A	2	no	response	
63	53	38	105	ear	Sunajoli, Lakhimpur	2	eno	response	
63	53	39	105	ear	Mikirgaon, Nagaon	2	ʌ̆nu	response	
63	53	40	105	ear	Sardoka Ingti, E K A	2	no	response	
63	53	43	106	cheek	Holanki, Papumpare AP	2	iŋʔom	response	
63	53	44	106	cheek	S Cherrapunjee	3	ŋab	response	
63	53	45	106	cheek	Hajarongpi, E K A	2	ĭŋom	response	
63	53	46	106	cheek	Amguri, Kamrup	2	aŋom	response	
63	53	47	106	cheek	PaboiMisamari, Sonitpur	2	ʌ̆ŋom	response	
63	53	48	106	cheek	Maina Kharong, Kamrup	2	aŋom	response	
63	53	49	106	cheek	RongjariPlasha, Ri-Bhoi	2	aŋom	response	
63	53	50	106	cheek	Assamese, Dibrugarh	1	gal	response	
63	53	51	106	cheek	Amguri, W K A	2	iŋʔom	response	
63	53	52	106	cheek	Sermansingner, E K A	2	ĭŋom	response	
63	53	53	106	cheek	Langhemphi, W K A	2	iŋʔom	response	
63	53	54	106	cheek	Umrinti, W K A	2	iŋʔom	response	
63	53	55	106	cheek	Bankri, W K A	2	ʌ̆ŋʔom	response	
63	53	56	106	cheek	Rongtheang, E K A	2	iŋʔom	response	
63	53	57	106	cheek	Sunajoli, Lakhimpur	2	iŋʔom	response	
63	53	58	106	cheek	Mikirgaon, Nagaon	2	ʌ̆ŋom	response	
63	53	59	106	cheek	Sardoka Ingti, E K A	2	ʌ̆ŋom	response	
63	53	62	107	chin	Holanki, Papumpare AP	2	ĭbip	response	
63	53	63	107	chin	Holanki, Papumpare AP	4	ĭbip	response	
63	53	64	107	chin	S Cherrapunjee	7	təmɔ	response	
63	53	65	107	chin	Hajarongpi, E K A	2	ĭŋbip	response	
63	53	66	107	chin	Amguri, Kamrup	2	ʌ̆bĭd	response	
63	53	67	107	chin	Amguri, Kamrup	4	ʌ̆bĭd	response	
63	53	68	107	chin	Amguri, Kamrup	5	ʌ̆bĭd	response	
63	53	69	107	chin	PaboiMisamari, Sonitpur	2	ʌ̆ŋbip	response	
63	53	70	107	chin	Maina Kharong, Kamrup	3	abid	response	
63	53	71	107	chin	Maina Kharong, Kamrup	4	abid	response	
63	53	72	107	chin	RongjariPlasha, Ri-Bhoi	3	bit	response	
63	53	73	107	chin	RongjariPlasha, Ri-Bhoi	5	bit	response	
63	53	74	107	chin	Assamese, Dibrugarh	1	ʈuʈuɾi	response	
63	53	75	107	chin	Amguri, W K A	2	ĭbip	response	
63	53	76	107	chin	Amguri, W K A	4	ĭbip	response	
63	53	77	107	chin	Sermansingner, E K A	6	ĭŋtŭɾ	response	
63	53	78	107	chin	Langhemphi, W K A	2	ĭbip	response	
63	53	79	107	chin	Langhemphi, W K A	2	ʌ̆ŋbip	response	
63	53	80	107	chin	Langhemphi, W K A	4	ĭbip	response	
63	53	81	107	chin	Umrinti, W K A	2	ʌ̆ŋbip	response	
63	53	82	107	chin	Bankri, W K A	2	ʌ̆ŋbip	response	
63	53	83	107	chin	Rongtheang, E K A	2	ʌ̆ŋbip	response	
63	53	84	107	chin	Sunajoli, Lakhimpur	2	ĭbip	response	
63	53	85	107	chin	Sunajoli, Lakhimpur	4	ĭbip	response	
63	53	86	107	chin	Mikirgaon, Nagaon	2	ĭbip	response	
63	53	87	107	chin	Mikirgaon, Nagaon	4	ĭbip	response	
63	53	88	107	chin	Sardoka Ingti, E K A	2	ʌ̆bip	response	
63	53	89	107	chin	Sardoka Ingti, E K A	4	ʌ̆bip	response	
64	54	4	108	mouth	Holanki, Papumpare AP	3	ĭŋho	response	
64	54	5	108	mouth	S Cherrapunjee	4	kətiɾ	response	
64	54	6	108	mouth	Hajarongpi, E K A	3	ĭŋho	response	
64	54	7	108	mouth	Amguri, Kamrup	3	ʌ̆ŋho	response	
64	54	8	108	mouth	PaboiMisamari, Sonitpur	3	ʌ̆ŋho	response	
64	54	9	108	mouth	Maina Kharong, Kamrup	3	aŋho	response	
64	54	10	108	mouth	RongjariPlasha, Ri-Bhoi	3	ʌ̆ŋho	response	
64	54	11	108	mouth	Assamese, Dibrugarh	1	mukh	response	
64	54	12	108	mouth	Amguri, W K A	3	ĭŋho	response	
64	54	13	108	mouth	Sermansingner, E K A	3	ĭŋhoʔ	response	
64	54	14	108	mouth	Sermansingner, E K A	3	ʌ̆ŋhoʔ	response	
64	54	15	108	mouth	Langhemphi, W K A	3	ĭŋhoʔ	response	
64	54	16	108	mouth	Umrinti, W K A	3	ĭŋhuʔ	response	
64	54	17	108	mouth	Bankri, W K A	2	ĭŋtuɾ	response	
64	54	18	108	mouth	Bankri, W K A	3	ʌ̆ŋho	response	
64	54	19	108	mouth	Rongtheang, E K A	3	ĭŋhoʔ	response	
64	54	20	108	mouth	Sunajoli, Lakhimpur	3	ĭŋho	response	
64	54	21	108	mouth	Mikirgaon, Nagaon	2	ʌŋtuɾ	response	
64	54	22	108	mouth	Sardoka Ingti, E K A	2	ʌ̆ŋtoɾ	response	
64	54	23	108	mouth	Sardoka Ingti, E K A	3	ʌ̆ŋhoʔ	response	
64	54	26	109	tongue	Holanki, Papumpare AP	2	ʌ̆de	response	
64	54	27	109	tongue	S Cherrapunjee	3	thəɭjĕ	response	
64	54	28	109	tongue	Hajarongpi, E K A	2	edej	response	
64	54	29	109	tongue	Amguri, Kamrup	2	ʌ̆de	response	
64	54	30	109	tongue	PaboiMisamari, Sonitpur	2	ʌ̆dːe	response	
64	54	31	109	tongue	Maina Kharong, Kamrup	2	ʌ̆de	response	
64	54	32	109	tongue	RongjariPlasha, Ri-Bhoi	2	ʌ̆de	response	
64	54	33	109	tongue	Assamese, Dibrugarh	1	dʒĭbʌ̆	response	
64	54	34	109	tongue	Amguri, W K A	2	ĭde	response	
64	54	35	109	tongue	Sermansingner, E K A	2	ʌ̆de	response	
64	54	36	109	tongue	Langhemphi, W K A	2	ede	response	
64	54	37	109	tongue	Umrinti, W K A	2	ede	response	
64	54	38	109	tongue	Bankri, W K A	2	ʌ̆de	response	
64	54	39	109	tongue	Rongtheang, E K A	2	d̪ei	response	
64	54	40	109	tongue	Sunajoli, Lakhimpur	2	ede	response	
64	54	41	109	tongue	Mikirgaon, Nagaon	2	ʌ̆d̪ːe	response	
64	54	42	109	tongue	Sardoka Ingti, E K A	2	ʌ̆dːe	response	
64	54	45	110	tooth	Holanki, Papumpare AP	2	eso	response	
64	54	46	110	tooth	S Cherrapunjee	3	bnjʌ̆t	response	
64	54	47	110	tooth	Hajarongpi, E K A	2	eʃo	response	
64	54	48	110	tooth	Amguri, Kamrup	2	ʌ̆ʃo	response	
64	54	49	110	tooth	PaboiMisamari, Sonitpur	2	ʌ̆so	response	
64	54	50	110	tooth	Maina Kharong, Kamrup	2	aso	response	
64	54	51	110	tooth	RongjariPlasha, Ri-Bhoi	2	ʌ̆soʔ	response	
64	54	52	110	tooth	Assamese, Dibrugarh	1	d̪at̪	response	
64	54	53	110	tooth	Amguri, W K A	2	eso	response	
64	54	54	110	tooth	Sermansingner, E K A	2	so	response	
64	54	55	110	tooth	Langhemphi, W K A	2	eso	response	
64	54	56	110	tooth	Umrinti, W K A	2	so	response	
64	54	57	110	tooth	Bankri, W K A	2	ʌ̆so	response	
64	54	58	110	tooth	Rongtheang, E K A	2	ʌ̆so	response	
64	54	59	110	tooth	Sunajoli, Lakhimpur	2	eso	response	
64	54	60	110	tooth	Mikirgaon, Nagaon	2	ĭso	response	
64	54	61	110	tooth	Sardoka Ingti, E K A	2	ʌ̆so	response	
64	54	64	111	elbow	Holanki, Papumpare AP	3	eɾipoŋ	response	
64	54	65	111	elbow	S Cherrapunjee	5	təmbŭit	response	
64	54	66	111	elbow	Hajarongpi, E K A	3	eɾĭpoŋasek	response	
64	54	67	111	elbow	Hajarongpi, E K A	4	eɾĭpoŋasek	response	
64	54	68	111	elbow	Amguri, Kamrup	2	ʌtʃek	response	
64	54	69	111	elbow	Amguri, Kamrup	4	ʌ̆ɾiʌ̆sek	response	
64	54	70	111	elbow	PaboiMisamari, Sonitpur	4	ʌ̆ɾiʌ̆sek	response	
64	54	71	111	elbow	Maina Kharong, Kamrup	4	ʌriasek	response	
64	54	72	111	elbow	RongjariPlasha, Ri-Bhoi	4	ʌ̆ɾiʌ̆sek	response	
64	54	73	111	elbow	Assamese, Dibrugarh	1	kĭlakuʈi	response	
64	54	74	111	elbow	Amguri, W K A	3	ʌ̆ɾpoŋ	response	
64	54	75	111	elbow	Amguri, W K A	4	ʌ̆sek	response	
64	54	76	111	elbow	Sermansingner, E K A	4	ĭɾiʌ̆sek	response	
64	54	77	111	elbow	Langhemphi, W K A	3	ʌ̆ɾipoŋ	response	
64	54	78	111	elbow	Umrinti, W K A	3	ʌ̆ɾipoŋ	response	
64	54	79	111	elbow	Bankri, W K A	3	ʌ̆ɾipoŋ	response	
64	54	80	111	elbow	Rongtheang, E K A	3	ɾipoŋ	response	
64	54	81	111	elbow	Rongtheang, E K A	4	ɾiʌ̆sek	response	
64	54	82	111	elbow	Sunajoli, Lakhimpur	3	ʌ̆ɾepi	response	
64	54	83	111	elbow	Sunajoli, Lakhimpur	4	ʌ̆sek	response	
64	54	84	111	elbow	Mikirgaon, Nagaon	3	ʌ̆ɾipoŋ	response	
64	54	85	111	elbow	Sardoka Ingti, E K A	3	ʌ̆ɾipoŋ	response	
65	55	4	112	hand	Holanki, Papumpare AP	2	ĭɾi	response	
65	55	5	112	hand	Holanki, Papumpare AP	2	ʌ̆ɾi	response	
65	55	6	112	hand	S Cherrapunjee	3	kəti	response	
65	55	7	112	hand	Hajarongpi, E K A	2	ĭɾi	response	
65	55	8	112	hand	Amguri, Kamrup	2	ʌ̆ɾi	response	
65	55	9	112	hand	PaboiMisamari, Sonitpur	2	ʌ̆ɾi	response	
65	55	10	112	hand	Maina Kharong, Kamrup	2	aɾi	response	
65	55	11	112	hand	RongjariPlasha, Ri-Bhoi	2	ʌ̆ɾi	response	
65	55	12	112	hand	Assamese, Dibrugarh	1	hat̪	response	
65	55	13	112	hand	Amguri, W K A	2	ĭɾi	response	
65	55	14	112	hand	Sermansingner, E K A	2	ĭɾi	response	
65	55	15	112	hand	Langhemphi, W K A	2	ĭɾi	response	
65	55	16	112	hand	Umrinti, W K A	2	ĭɾi	response	
65	55	17	112	hand	Bankri, W K A	2	ʌ̆ɾi	response	
65	55	18	112	hand	Rongtheang, E K A	2	ɾi	response	
65	55	19	112	hand	Rongtheang, E K A	2	ʌ̆ɾi	response	
65	55	20	112	hand	Sunajoli, Lakhimpur	2	ĭɾi	response	
65	55	21	112	hand	Mikirgaon, Nagaon	2	ʌ̆ɾi	response	
65	55	22	112	hand	Sardoka Ingti, E K A	2	ʌ̆ɾi	response	
65	55	25	113	palm	Holanki, Papumpare AP	2	ĭɾipak	response	
65	55	26	113	palm	S Cherrapunjee	3	slat̪i	response	
65	55	27	113	palm	Hajarongpi, E K A	2	aɾipa	response	
65	55	28	113	palm	Amguri, Kamrup	2	ʌ̆ɾiʌ̆pːa	response	
65	55	29	113	palm	PaboiMisamari, Sonitpur	2	ʌ̆ɾipak	response	
65	55	30	113	palm	Maina Kharong, Kamrup	2	aɾiapa	response	
65	55	31	113	palm	RongjariPlasha, Ri-Bhoi	2	aɾipa	response	
65	55	32	113	palm	Assamese, Dibrugarh	1	hat̪oɾʈoluʌ̆	response	
65	55	33	113	palm	Assamese, Dibrugarh	1	tolua	response	
65	55	34	113	palm	Amguri, W K A	2	ʌ̆ɾipak	response	
65	55	35	113	palm	Sermansingner, E K A	2	ĭɾipːa	response	
65	55	36	113	palm	Langhemphi, W K A	2	ĭɾipak	response	
65	55	37	113	palm	Umrinti, W K A	2	ʌ̆ɾipak	response	
65	55	38	113	palm	Bankri, W K A	2	ʌ̆ɾipak	response	
65	55	39	113	palm	Rongtheang, E K A	2	ʌ̆ɾipak	response	
65	55	40	113	palm	Sunajoli, Lakhimpur	2	ĭɾipak	response	
65	55	41	113	palm	Mikirgaon, Nagaon	2	ʌ̆ɾipaʔ	response	
65	55	42	113	palm	Sardoka Ingti, E K A	2	ʌ̆ɾipaʔ	response	
65	55	45	114	finger	Holanki, Papumpare AP	3	eɾimunso	response	
65	55	46	114	finger	S Cherrapunjee	4	ɕəmpɾjaŋ	response	
65	55	47	114	finger	Hajarongpi, E K A	3	eɾimunso	response	
65	55	48	114	finger	Amguri, Kamrup	3	mŭnʃo	response	
65	55	49	114	finger	PaboiMisamari, Sonitpur	3	ʌ̆ɾimunso	response	
65	55	50	114	finger	Maina Kharong, Kamrup	3	ʌɾimunso	response	
65	55	51	114	finger	RongjariPlasha, Ri-Bhoi	3	aɾimun	response	
65	55	52	114	finger	Assamese, Dibrugarh	1	ʌ̆ŋuli	response	
65	55	53	114	finger	Amguri, W K A	2	ĭɾitʃimon	response	
65	55	54	114	finger	Amguri, W K A	3	iɾimuɲdʒo	response	
65	55	55	114	finger	Amguri, W K A	4	mŭnphɾaŋ	response	
65	55	56	114	finger	Sermansingner, E K A	2	ĭɾitʃimun	response	
65	55	57	114	finger	Langhemphi, W K A	2	ɾitʃimon	response	
65	55	58	114	finger	Umrinti, W K A	2	ĭɾitʃimun	response	
65	55	59	114	finger	Bankri, W K A	3	ĭɾimunso	response	
65	55	60	114	finger	Bankri, W K A	5	paʔ	response	
65	55	61	114	finger	Rongtheang, E K A	2	tʃĭmun	response	
65	55	62	114	finger	Sunajoli, Lakhimpur	3	ĭɾimunso	response	
65	55	63	114	finger	Mikirgaon, Nagaon	3	ʌ̆ɾimŭnso	response	
65	55	64	114	finger	Sardoka Ingti, E K A	2	ʌ̆ɾitʃimon	response	
65	55	67	115	fingernail	Holanki, Papumpare AP	2	ʌ̆tʃĭmi	response	
65	55	68	115	fingernail	S Cherrapunjee	3	t̪ɾəsĭm	response	
65	55	69	115	fingernail	Hajarongpi, E K A	2	eɾitʃmi	response	
65	55	70	115	fingernail	Amguri, Kamrup	2	ʌ̆tʃmi	response	
65	55	71	115	fingernail	PaboiMisamari, Sonitpur	2	ʌ̆tʃĭmi	response	
65	55	72	115	fingernail	Maina Kharong, Kamrup	2	atʃimĭ	response	
65	55	73	115	fingernail	RongjariPlasha, Ri-Bhoi	2	ĭɾtʃimit	response	
65	55	74	115	fingernail	Assamese, Dibrugarh	1	nɔkh	response	
65	55	75	115	fingernail	Amguri, W K A	2	ĭtʃimi	response	
65	55	76	115	fingernail	Sermansingner, E K A	2	tʃĭmi	response	
65	55	77	115	fingernail	Langhemphi, W K A	2	tʃĭmi	response	
65	55	78	115	fingernail	Umrinti, W K A	2	tʃĭmi	response	
65	55	79	115	fingernail	Bankri, W K A	2	ʌ̆tʃĭmi	response	
65	55	80	115	fingernail	Rongtheang, E K A	2	tsimiʔ	response	
65	55	81	115	fingernail	Sunajoli, Lakhimpur	2	ĭɾitʃimi	response	
65	55	82	115	fingernail	Sunajoli, Lakhimpur	2	ĭtʃimi	response	
65	55	83	115	fingernail	Mikirgaon, Nagaon	2	ʌ̆ɾitsimit	response	
65	55	84	115	fingernail	Sardoka Ingti, E K A	2	ʌ̆ɾitʃimi	response	
66	56	4	116	knee	Holanki, Papumpare AP	2	ekeŋphu	response	
66	56	5	116	knee	S Cherrapunjee	6	khoʔsiu	response	
66	56	6	116	knee	Hajarongpi, E K A	3	keŋphasek	response	
66	56	7	116	knee	Amguri, Kamrup	1	keŋʃe	response	
66	56	8	116	knee	Amguri, Kamrup	1	ʌ̆kiŋʌ̆ʃe	response	
66	56	9	116	knee	PaboiMisamari, Sonitpur	2	ʌ̆keŋphu	response	
66	56	10	116	knee	Maina Kharong, Kamrup	1	akeŋaʃeiʔ	response	
66	56	11	116	knee	RongjariPlasha, Ri-Bhoi	4	keŋkun	response	
66	56	12	116	knee	Assamese, Dibrugarh	5	aʈhu	response	
66	56	13	116	knee	Amguri, W K A	2	ʌ̆keŋphu	response	
66	56	14	116	knee	Sermansingner, E K A	2	ʌ̆kĕŋpho	response	
66	56	15	116	knee	Langhemphi, W K A	2	ʌ̆keŋphu	response	
66	56	16	116	knee	Umrinti, W K A	2	kĕŋphu	response	
66	56	17	116	knee	Bankri, W K A	2	kĕŋphu	response	
66	56	18	116	knee	Rongtheang, E K A	2	kĕŋphu	response	
66	56	19	116	knee	Sunajoli, Lakhimpur	2	ekeŋphu	response	
66	56	20	116	knee	Mikirgaon, Nagaon	2	ʌ̆keŋphu	response	
66	56	21	116	knee	Sardoka Ingti, E K A	2	ʌ̆keŋphu	response	
66	56	24	117	foot	Holanki, Papumpare AP	2	kĕŋpak	response	
66	56	25	117	foot	S Cherrapunjee	3	dədʒat	response	
66	56	26	117	foot	Hajarongpi, E K A	2	kĕŋpak	response	
66	56	27	117	foot	Amguri, Kamrup	2	keŋpa	response	
66	56	28	117	foot	PaboiMisamari, Sonitpur	2	ʌ̆kĕŋpak	response	
66	56	29	117	foot	Maina Kharong, Kamrup	2	akeŋapa	response	
66	56	30	117	foot	RongjariPlasha, Ri-Bhoi	2	keŋ	response	
66	56	31	117	foot	Assamese, Dibrugarh	1	bɦoɾi	response	
66	56	32	117	foot	Amguri, W K A	2	ʌ̆kĕŋpak	response	
66	56	33	117	foot	Sermansingner, E K A	2	ʌ̆kĕŋpak	response	
66	56	34	117	foot	Langhemphi, W K A	2	kĕŋpak	response	
66	56	35	117	foot	Umrinti, W K A	2	kĕŋpak	response	
66	56	36	117	foot	Bankri, W K A	2	ʌ̆kĕŋpak	response	
66	56	37	117	foot	Rongtheang, E K A	2	kĕŋpak	response	
66	56	38	117	foot	Sunajoli, Lakhimpur	2	ekĕŋpak	response	
