Item	Gloss	List_Code	Raw_Form	Form	PDF_Page	Printed_Page	Column	Status	Continuation_Lines	Review
56	smoke	SWA	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	SWA	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	SWA	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	MAD	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	MAD	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	MAD	xVTV / cVkVR / cVkVRe	xʌʈʌ / cʌkʌɽ / cʌkʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	MIN	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	MIN	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	MIN	xVTV / cVkVR	xʌʈʌ / cʌkʌɽ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	BAT	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	BAT	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	BAT	xVTe / xVTà	xʌʈe / xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	BAF	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	BAF	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	BAF	xVTà	xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	OGI	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	OGI	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	OGI	xVTà	xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	DIR	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	DIR	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	DIR	xVTV / cVkoRe	xʌʈʌ / cʌkoɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	BAJ	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	BAJ	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	BAJ	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	MOH	lugyà	lugyɑ	115	97	1	response	0	SILDoulosNP positioned text
57	ash	MOH	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	MOH	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	NIG	duk	duk	115	97	1	response	0	SILDoulosNP positioned text
57	ash	NIG	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	NIG	'xVTV	'xʌʈʌ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	SHN	lugài	lugɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	SHN	i'rà	i'rɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	SHN	'xVTV / kicVRe	'xʌʈʌ / kicʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	BAR	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	BAR	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	BAR	xVTà	xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	MAL	lugVi	lugʌi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	MAL	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	MAL	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	ZKH	lugVi	lugʌi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	ZKH	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	ZKH	khVgVl	khʌgʌl	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	JAM	lugài	lugɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	JAM	i'rà	i'rɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	JAM	'xVTV / cikVre	'xʌʈʌ / cikʌre	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	TIR	lu'gài	lu'gɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	TIR	i'rà	i'rɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	TIR	kàgàl	kɑgɑl	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	JAL	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	JAL	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	JAL	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	CHE	luge	luge	115	97	1	response	0	SILDoulosNP positioned text
57	ash	CHE	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	CHE	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	PAR	lugài	lugɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	PAR	ere	ere	115	97	2	response	0	SILDoulosNP positioned text
58	mud	PAR	xicàRe	xicɑɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	HAN	lugVi	lugʌi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	HAN	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	HAN	cikVRe	cikʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	TAL	lugà	lugɑ	115	97	1	response	0	SILDoulosNP positioned text
57	ash	TAL	Erà	ɛrɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	TAL	cIkVRe	cɪkʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	KRK	lugài	lugɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	KRK	ire	ire	115	97	2	response	0	SILDoulosNP positioned text
58	mud	KRK	cikVRe	cikʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	LAK	lugVi	lugʌi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	LAK	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	LAK	cikVRV	cikʌɽʌ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	BAN	ligài	ligɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	BAN	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	BAN	xVTà	xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	MIR	ligài	ligɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	MIR	irà	irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	MIR	xVTà / cikVRe	xʌʈɑ / cikʌɽe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	WAA	ligài	ligɑi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	WAA	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	WAA	cikVR	cikʌɽ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	QUE	duth	duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	QUE	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	QUE	xVTà	xʌʈɑ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	CHA	duth	duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	CHA	irà / ire	irɑ / ire	115	97	2	response	0	SILDoulosNP positioned text
58	mud	CHA	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	PAS	duth	duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	PAS	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	PAS	xVte / kicVR / cukwVR	xʌte / kicʌɽ / cukwʌɽ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	KAK	duth	duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	KAK	irV	irʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	KAK	xVTe	xʌʈe	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	KHR	duth	duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	KHR	iriV / ire / irà	iriʌ / ire / irɑ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	KHR	xVTe / xVTV	xʌʈe / xʌʈʌ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	WCI	dud / duth	dud / duth	115	97	1	response	0	SILDoulosNP positioned text
57	ash	WCI	VrV	ʌrʌ	115	97	2	response	0	SILDoulosNP positioned text
58	mud	WCI	xVTV	xʌʈʌ	115	97	3	response	0	SILDoulosNP positioned text
56	smoke	ORM	lugVi	lugʌi	115	97	1	response	0	SILDoulosNP positioned text
57	ash	ORM	yàKk	yɑŋk	115	97	2	response	0	SILDoulosNP positioned text
58	mud	ORM	cikVR	cikʌɽ	115	97	3	response	0	SILDoulosNP positioned text
59	dust	PES	duRà	duɽɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	PES	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	PES	'wVnV	'wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	CHS	gVRd / duRà	gʌɽd / duɽɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	CHS	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	CHS	wonV	wonʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MAR	gVRd / duRà	gʌɽd / duɽɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MAR	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	MAR	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	SWA	gVrdV	gʌrdʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	SWA	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	SWA	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MAD	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MAD	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	MAD	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MIN	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MIN	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	MIN	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	BAT	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	BAT	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	BAT	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	BAF	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	BAF	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	BAF	wVnV / buTe	wʌnʌ / buʈe	116	98	3	response	0	SILDoulosNP positioned text
59	dust	OGI	gVndà / duRV	gʌndɑ / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	OGI	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	OGI	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	DIR	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	DIR	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	DIR	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	BAJ	gVRd / duRà	gʌɽd / duɽɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	BAJ	--		116	98	2	no_entry	0	SILDoulosNP positioned text
61	tree	BAJ	wVnà	wʌnɑ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MOH	gVRd	gʌɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MOH	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	MOH	wVnà	wʌnɑ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	NIG	gVrd	gʌrd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	NIG	srV'zàr	srʌ'zɑr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	NIG	'wVnV	'wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	SHN	gVRd	gʌɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	SHN	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	SHN	'wVnV	'wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	BAR	gVrdà	gʌrdɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	BAR	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	BAR	buTe	buʈe	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MAL	ghVRd	ghʌɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MAL	--		116	98	2	no_entry	0	SILDoulosNP positioned text
61	tree	MAL	buTVi	buʈʌi	116	98	3	response	0	SILDoulosNP positioned text
59	dust	ZKH	gVRd	gʌɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	ZKH	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	ZKH	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	JAM	gVRd / duRV	gʌɽd / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	JAM	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	JAM	'wVnV	'wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	TIR	gàRd	gɑɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	TIR	'srV zàr	'srʌ zɑr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	TIR	'wVnV	'wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	JAL	gVRdV / duRV	gʌɽdʌ / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	JAL	sonà / srV zVr	sonɑ / srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	JAL	wVnà	wʌnɑ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	CHE	gVrdV	gʌrdʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	CHE	sonV	sonʌ	116	98	2	response	0	SILDoulosNP positioned text
61	tree	CHE	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	PAR	gVrd	gʌrd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	PAR	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	PAR	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	HAN	duRe	duɽe	116	98	1	response	0	SILDoulosNP positioned text
60	gold	HAN	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	HAN	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	TAL	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	TAL	sonà	sonɑ	116	98	2	response	0	SILDoulosNP positioned text
61	tree	TAL	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	KRK	gVrdà	gʌrdɑ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	KRK	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	KRK	wVnV / buTV	wʌnʌ / buʈʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	LAK	gVRd	gʌɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	LAK	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	LAK	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	BAN	gàrd	gɑrd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	BAN	so'nà	so'nɑ	116	98	2	response	0	SILDoulosNP positioned text
61	tree	BAN	wonà	wonɑ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	MIR	gàRd	gɑɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	MIR	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	MIR	wVnà	wʌnɑ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	WAA	gàRd	gɑɽd	116	98	1	response	0	SILDoulosNP positioned text
60	gold	WAA	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	WAA	wVnV	wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	QUE	duRV	duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	QUE	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	QUE	dVrVxtV / wVnV	dʌrʌxtʌ / wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	CHA	duRe	duɽe	116	98	1	response	0	SILDoulosNP positioned text
60	gold	CHA	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	CHA	dVrVxt / wVnV	dʌrʌxt / wʌnʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	PAS	gVRDz / duRV	gʌɽɖz / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	PAS	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	PAS	drVxtV	drʌxtʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	KAK	gVRdz / duRV	gʌɽdz / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	KAK	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	KAK	drVxtV	drʌxtʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	KHR	gVrz / duRV	gʌrz / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	KHR	srV zVr / sonV	srʌ zʌr / sonʌ	116	98	2	response	0	SILDoulosNP positioned text
61	tree	KHR	drVxtV	drʌxtʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	WCI	gVrz / duRV	gʌrz / duɽʌ	116	98	1	response	0	SILDoulosNP positioned text
60	gold	WCI	srV zVr	srʌ zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	WCI	drVxtV	drʌxtʌ	116	98	3	response	0	SILDoulosNP positioned text
59	dust	ORM	gVRdh	gʌɽdh	116	98	1	response	0	SILDoulosNP positioned text
60	gold	ORM	sur zVr	sur zʌr	116	98	2	response	0	SILDoulosNP positioned text
61	tree	ORM	wonV	wonʌ	116	98	3	response	0	SILDoulosNP positioned text
62	leaf	PES	'pàNà	'pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	PES	'jVrVRà	'jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	PES	àz'GVi	ɑz'ɣʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	CHS	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	CHS	jVrVRà	jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	CHS	àzGe	ɑzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	MAR	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	MAR	jVrVRà	jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	MAR	àzGe	ɑzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	SWA	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	SWA	jVrVRe	jʌrʌɽe	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	SWA	àzGe	ɑzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	MAD	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	MAD	zelV	zelʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	MAD	GVnà / àzGVi	ɣʌnɑ / ɑzɣʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	MIN	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	MIN	zelV	zelʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	MIN	GVnà	ɣʌnɑ	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	BAT	pàNV	pɑɳʌ	117	99	1	response	0	SILDoulosNP positioned text
63	root	BAT	zelV	zelʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	BAT	GVnV	ɣʌnʌ	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	BAF	pàNV	pɑɳʌ	117	99	1	response	0	SILDoulosNP positioned text
63	root	BAF	zelV	zelʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	BAF	GVnV	ɣʌnʌ	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	OGI	pàNV	pɑɳʌ	117	99	1	response	0	SILDoulosNP positioned text
63	root	OGI	zelV	zelʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	OGI	GVnà	ɣʌnɑ	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	DIR	pàNV	pɑɳʌ	117	99	1	response	0	SILDoulosNP positioned text
63	root	DIR	zele	zele	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	DIR	GVnà / VzGVi	ɣʌnɑ / ʌzɣʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	BAJ	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	BAJ	zelà	zelɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	BAJ	GVnà	ɣʌnɑ	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	MOH	pàNà	pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	MOH	jVrVRà	jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	MOH	àzGe	ɑzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	NIG	'pàNà	'pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	NIG	'jVRVrà	'jʌɽʌrɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	NIG	àzGài	ɑzɣɑi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	SHN	'pàNà	'pɑɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	SHN	'wVlV	'wʌlʌ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	SHN	àzGài	ɑzɣɑi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	BAR	pV3Nà	pʌ̃ɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	BAR	wVlE / wVle	wʌlɛ / wʌle	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	BAR	àzGVi	ɑzɣʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	MAL	pàNi	pɑɳi	117	99	1	response	0	SILDoulosNP positioned text
63	root	MAL	jVrVRà	jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	MAL	àzGVi	ɑzɣʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	ZKH	po3Nie	põɳie	117	99	1	response	0	SILDoulosNP positioned text
63	root	ZKH	wVlye	wʌlye	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	ZKH	àGzVi	ɑɣzʌi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	JAM	'pàNie	'pɑɳie	117	99	1	response	0	SILDoulosNP positioned text
63	root	JAM	'jVrVRà	'jʌrʌɽɑ	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	JAM	àzGài	ɑzɣɑi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	TIR	'poNià	'poɳiɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	TIR	'wVlye	'wʌlye	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	TIR	àz'Gài	ɑz'ɣɑi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	JAL	pà3Nà	pɑ̃ɳɑ	117	99	1	response	0	SILDoulosNP positioned text
63	root	JAL	jVrVRe	jʌrʌɽe	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	JAL	VzGe	ʌzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	CHE	pàNe	pɑɳe	117	99	1	response	0	SILDoulosNP positioned text
63	root	CHE	s7àx	ɕɑx	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	CHE	àzGe	ɑzɣe	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	PAR	pVxV / poNie	pʌxʌ / poɳie	117	99	1	response	0	SILDoulosNP positioned text
63	root	PAR	wVlyi	wʌlyi	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	PAR	àzGài	ɑzɣɑi	117	99	3	response	0	SILDoulosNP positioned text
62	leaf	HAN	pàNi	pɑɳi	117	99	1	response	0	SILDoulosNP positioned text
63	root	HAN	wVli	wʌli	117	99	2	response	0	SILDoulosNP positioned text
64	thorn	HAN	VzGVi	ʌzɣʌi	117	99	3	response	0	SILDoulosNP positioned text
