PDF_Page	Printed_Page	Line	Item	Gloss	Similarity_Group	Manual_Form	Site_Codes	Unknown_Site_Codes	Confidence	Review_Status	Review_Note
85	75	25	176	different	1	eʈa eʈa	HRSTZm		high	complete	
85	75	26	176	different	1	eʈa ʌʈə	J		high	complete	
85	75	27	176	different	1	eʈaʔ eʈaʔ	bcdt		high	complete	
85	75	28	176	different	1	eʈʈa eʈʈa	cw		high	complete	
85	75	29	176	different	1	eʈʈaʔ eʈʈaʔ	U		high	complete	
85	75	30	176	different	2	bɐgra	G		high	complete	
85	75	31	176	different	2	beghɐr	j		high	complete	
85	75	32	176	different	2	begher	cpw		high	complete	
85	75	33	176	different	2	beghʌr beghʌr	m		high	complete	
85	75	34	176	different	3	d̪osor d̪osor	DGH		high	complete	
85	75	35	176	different	3	d̪ʊsʌɾ d̪usʌɾ	R		high	complete	
85	75	36	176	different	3	d̪ʊsʌre d̪ʌsʌre	K		high	complete	
85	75	37	176	different	4	ɐlɐg ɐlɐg	V		high	complete	
85	75	38	176	different	4	ələg	A		high	complete	
85	75	39	176	different	4	ələk əlɐk	k		high	complete	
85	75	40	176	different	4	ʌlge	A		high	complete	
85	75	41	176	different	5	bhine bhine	L		high	complete	
85	75	42	176	different	6	ane ane	B		high	complete	
85	75	43	176	different	7	phəɾək	k		high	complete	
85	75	46	177	whole	1	gɔʈa	J		high	complete	
85	75	47	177	whole	1	goʈa	DHKLR		high	complete	
85	75	48	177	whole	1	goʈaʔ	CTZ		high	complete	
85	75	49	177	whole	1	goʈara	G		high	complete	
85	75	50	177	whole	2	sĩɖ	cjmw		high	complete	
85	75	51	177	whole	2	sĩɽɨ	bcdptw		high	complete	
85	75	52	177	whole	3	pʊɖɖa	K		high	complete	
85	75	53	177	whole	3	puɾɐ	k		high	complete	
85	75	54	177	whole	3	pura	BZ		high	complete	
85	75	55	177	whole	4	busu	Sb		high	complete	
85	75	56	177	whole	4	sɐbut̪	V		high	complete	
85	75	57	177	whole	5	pereʔtɐna	T		high	complete	
85	75	58	177	whole	5	phereʔĩn	U		high	complete	
85	75	59	177	whole	6	perɪgja	L		high	complete	
85	75	60	177	whole	7	napaʔ ɪd̪a	M		high	complete	
85	75	61	177	whole	8	kʌɳɖa	S		high	complete	
85	75	62	177	whole	9	ɛʈa	A		high	complete	
85	75	65	178	broken	1	ʈoʈa	A		high	complete	
85	75	66	178	broken	1	ʈoʈaʔ	CK		high	complete	
85	75	67	178	broken	1	ʈoʈaʔ ena	t		high	complete	
85	75	68	178	broken	1	ʈoʈaʔ jena	GZm		high	complete	
85	75	69	178	broken	1	ʈoʈaʔ kena	Sb		high	complete	
85	75	70	178	broken	1	ʈuʈʈa	K		high	complete	
85	75	71	178	broken	2	ʈoʈaʔ ena	t		high	complete	
85	75	72	178	broken	2	ʈoʈaʔ jena	GZm		high	complete	
85	75	73	178	broken	2	ʈoʈaʔ kena	Sb		high	complete	
85	75	74	178	broken	2	ʈoʈidʒ ena	S		high	complete	
85	75	75	178	broken	2	tɔʈidʒɨ kena	c		high	complete	
85	75	76	178	broken	3	ʈoʈidʒ ena	S		high	complete	
85	75	77	178	broken	3	tɔʈidʒɨ kena	c		high	complete	
85	75	78	178	broken	3	toidʒɨ ena	tw		high	complete	
85	75	79	178	broken	3	tovidʒɨ	p		high	complete	
85	75	80	178	broken	4	ɾab ɛna	DLR		high	complete	
85	75	81	178	broken	4	ɾab jɛna	HM		high	complete	
85	75	82	178	broken	4	rɐb	j		high	complete	
85	75	83	178	broken	4	rɐb jana	mp		high	complete	
85	75	84	178	broken	4	rɐb kena	S		high	complete	
85	75	85	178	broken	5	phuiʈgɐis	B		high	complete	
85	75	86	178	broken	5	ʈuʈgis	BV		high	complete	
85	75	87	178	broken	6	puʈidʒ kuna	T		high	complete	
85	75	88	178	broken	6	tɔʈidʒɨ kena	c		high	complete	
85	75	89	178	broken	7	ʈuʈɐl	V		high	complete	
85	75	90	178	broken	7	ʈuʈlok	k		high	complete	
85	75	91	178	broken	8	ʈuʈgis	BV		high	complete	
85	75	92	178	broken	8	ʈuʈlok	k		high	complete	
85	75	93	178	broken	9	itʃoʔkuna	T		high	complete	
85	75	94	178	broken	a	utʃijaʔ	J		high	complete	
85	75	95	178	broken	b	ɾɐpudɨ	U		high	complete	
85	75	96	178	broken	c	phutlok	k		high	complete	
85	75	99	179	few	1	hɔdiŋg	cj		high	complete	
85	75	100	179	few	1	hʊɖiɲ	Sm		high	complete	
85	75	101	179	few	1	hʊɖiŋg	CGLRUZ		high	complete	
85	75	102	179	few	1	ʊɖiŋ	K		high	complete	
85	75	103	179	few	2	d̪ɐmbhɐr	cjmptw		high	complete	
85	75	104	179	few	2	nʌmbʌɾu	S		high	complete	
85	75	105	179	few	2	rɐmbhɐra	b		high	complete	
85	75	106	179	few	2	rambhɐr	dm		high	complete	
85	75	107	179	few	3	ghunmɪn	C		high	complete	
85	75	108	179	few	3	gʊnhʊ̃n	K		high	complete	
85	75	109	179	few	3	gʊ̃nhon̪d̪a	H		high	complete	
85	75	110	179	few	3	gunlɐkɐn	M		high	complete	
85	75	111	179	few	4	kɐʈikɐn	BT		high	complete	
85	75	112	179	few	4	kʌʈiʔken	J		high	complete	
85	75	113	179	few	4	t̪ɐnikɐn	V		high	complete	
85	75	114	179	few	6	ʈhaʊka	D		high	complete	
85	75	115	179	few	6	t̪hoɖe	A		high	complete	
85	75	116	179	few	7	pit̪idʒhon	Z		high	complete	
85	75	117	179	few	8	dhoɾɛ	k		high	complete	
85	75	120	180	many	1	bɐghɐra	jp		high	complete	
85	75	121	180	many	1	bɐgra	BDGHLMRVZctw		high	complete	
85	75	122	180	many	1	bəgɾɐ	k		high	complete	
85	75	123	180	many	1	bʌgɾa	A		high	complete	
85	75	124	180	many	1	bʌgrah	m		high	complete	
85	75	125	180	many	1	bʌgʌra	KR		high	complete	
85	75	126	180	many	2	bense	T		high	complete	
85	75	127	180	many	2	bese	T		high	complete	
85	75	128	180	many	2	besei	Sb		high	complete	
85	75	129	180	many	2	besei t̪e	d		high	complete	
85	75	130	180	many	2	besi	Vw		high	complete	
85	75	131	180	many	3	ɖʌbbʌl	DK		high	complete	
85	75	132	180	many	3	d̪ʌblə	R		high	complete	
85	75	133	180	many	4	dʒɐbɐr	S		high	complete	
85	75	134	180	many	4	dʒʌbbʌr	C		high	complete	
85	75	135	180	many	4	dʒʌbʌr	L		high	complete	
85	75	136	180	many	5	mɐsat̪	jpw		high	complete	
85	75	137	180	many	6	bɔnɔm	bc		high	complete	
85	75	138	180	many	7	ɐn̪d̪her	c		high	complete	
86	76	3	180	many	8	t̪himba	U		high	complete	
86	76	4	180	many	9	ɐkɐs jena	Z		high	complete	
86	76	5	180	many	a	ɖher	T		high	complete	
86	76	6	180	many	b	ʋest̪e	J		high	complete	
86	76	9	181	all	1	sĩɖ	cjmp		high	complete	
86	76	10	181	all	1	sĩɽ	Sbcdptw		high	complete	
86	76	11	181	all	2	dʒʌmʌ	DGHKLMZ		high	complete	
86	76	12	181	all	2	zʌma	K		high	complete	
86	76	13	181	all	3	sɐb	BTVZd		high	complete	
86	76	14	181	all	3	sɐben ko	U		high	complete	
86	76	15	181	all	3	sob	k		high	complete	
86	76	16	181	all	4	gɔʈe	J		high	complete	
86	76	17	181	all	4	goʈa	GR		high	complete	
86	76	18	181	all	4	goʈaʔ	T		high	complete	
86	76	19	181	all	4	goʈaʔku	C		high	complete	
86	76	20	181	all	5	dʒəmaku	A		high	complete	
86	76	21	181	all	5	dʒʌmeke	A		high	complete	
86	76	24	182	eat!, he ate	1	dʒɔme	A		high	complete	
86	76	25	182	eat!, he ate	1	dʒɔmemi	J		high	complete	
86	76	26	182	eat!, he ate	1	dʒɔmkɛrʌ	K		high	complete	
86	76	27	182	eat!, he ate	1	dʒɔmumiʔ	c		high	complete	
86	76	28	182	eat!, he ate	1	dʒom	cjpw		high	complete	
86	76	29	182	eat!, he ate	1	dʒomme	CDGHKLMRSTZd		high	complete	
86	76	30	182	eat!, he ate	1	dʒommem	Um		high	complete	
86	76	31	182	eat!, he ate	1	dʒommi	bt		high	complete	
86	76	32	182	eat!, he ate	1	dʒomt̪a	Z		high	complete	
86	76	33	182	eat!, he ate	1	dʒomuʔ	w		high	complete	
86	76	34	182	eat!, he ate	1	dʒomume	S		high	complete	
86	76	35	182	eat!, he ate	2	kha	BV		high	complete	
86	76	36	182	eat!, he ate	2	khəʟ u khəlok	k		high	complete	
86	76	38	183	bite!, he bit	1	hoʔah	HLR		high	complete	
86	76	39	183	bite!, he bit	1	hoʔah	DL		high	complete	
86	76	40	183	bite!, he bit	1	hoa	GR		high	complete	
86	76	41	183	bite!, he bit	1	howa	K		high	complete	
86	76	42	183	bite!, he bit	1	hʊwa,hʊʔ ʌkʌrɪja	K		high	complete	
86	76	43	183	bite!, he bit	1	hʌʔʌp keɾʌ	M		high	complete	
86	76	44	183	bite!, he bit	1	hʌvaʔ	C		high	complete	
86	76	45	183	bite!, he bit	2	hɐbɨ	p		high	complete	
86	76	46	183	bite!, he bit	2	hɐbkeɖija	jmtw		high	complete	
86	76	47	183	bite!, he bit	2	hɐbkeɖiɲa	c		high	complete	
86	76	48	183	bite!, he bit	2	hɐbked̪eja	d		high	complete	
86	76	49	183	bite!, he bit	2	hɐbked̪ija	S		high	complete	
86	76	50	183	bite!, he bit	2	hablɪjɛ	A		high	complete	
86	76	51	183	bite!, he bit	3	hɐbkeɖija	jmtw		high	complete	
86	76	52	183	bite!, he bit	3	hɐbkeɖiɲa	c		high	complete	
86	76	53	183	bite!, he bit	3	hɐbked̪eja	d		high	complete	
86	76	54	183	bite!, he bit	3	hɐbked̪ija	S		high	complete	
86	76	55	183	bite!, he bit	3	hɐpked̪ija	b		high	complete	
86	76	56	183	bite!, he bit	4	hɐpked̪ija	b		high	complete	
86	76	57	183	bite!, he bit	4	hapʔɨm	U		high	complete	
86	76	58	183	bite!, he bit	4	hapgoɖt̪a	Z		high	complete	
86	76	59	183	bite!, he bit	5	tʃabd̪ehis	V		high	complete	
86	76	60	183	bite!, he bit	5	tʃabd̪is	B		high	complete	
86	76	61	183	bite!, he bit	5	tʃəbot̪hɛ̃ʟ tʃəblok	k		high	complete	
86	76	62	183	bite!, he bit	6	kaʈ	V		high	complete	
86	76	63	183	bite!, he bit	7	hɐtʃaŋg kid̪iɲja	T		high	complete	
86	76	64	183	bite!, he bit	8	hʌɖʌb	J		high	complete	
86	76	67	184	he is, he was hungry	1	bhuk kɪɖɪŋja	HL		high	complete	
86	76	68	184	he is, he was hungry	1	bhuk kɪrɪŋa	K		high	complete	
86	76	69	184	he is, he was hungry	1	bhuk kɪrɪŋga	D		high	complete	
86	76	70	184	he is, he was hungry	1	bhuk t̪ɐna	Z		high	complete	
86	76	71	184	he is, he was hungry	1	bhukhkɪrɪŋja	GR		high	complete	
86	76	72	184	he is, he was hungry	2	ɾəŋgegʌd̪əjɔt̪əne	A		high	complete	
86	76	73	184	he is, he was hungry	2	ɾʌŋge kɪrɪŋga	GR		high	complete	
86	76	74	184	he is, he was hungry	2	ɾʌŋgɛiɛt̪iɲe	J		high	complete	
86	76	75	184	he is, he was hungry	2	ɾʌŋgeɪdʒɨ kiɾɪŋja	S		high	complete	
86	76	76	184	he is, he was hungry	2	rɐŋgɐidʒɨ t̪ɐna	tw		high	complete	
86	76	77	184	he is, he was hungry	2	rɐŋgeʔt̪ id̪iɲja	T		high	complete	
86	76	78	184	he is, he was hungry	2	rɐŋgedʒɨ ed̪ieɲja	S		high	complete	
86	76	79	184	he is, he was hungry	2	rɐŋgeiʔ t̪ɐna	U		high	complete	
86	76	80	184	he is, he was hungry	2	rɐŋgeiʔdʒ tena	c		high	complete	
86	76	81	184	he is, he was hungry	2	rɐŋgeidʒɨ	mp		high	complete	
86	76	82	184	he is, he was hungry	2	rɐŋgeit̪ t̪ɐna	bj		high	complete	
86	76	83	184	he is, he was hungry	2	rɐŋget̪ ed̪iena	d		high	complete	
86	76	84	184	he is, he was hungry	2	rʌŋedʒ kɪrɪŋja	CM		high	complete	
86	76	85	184	he is, he was hungry	3	bhuk t̪ɐna	Z		high	complete	
86	76	86	184	he is, he was hungry	3	bhuklagɐt̪ he	V		high	complete	
86	76	87	184	he is, he was hungry	3	bhuklagɐt̪əhe	B		high	complete	
86	76	88	184	he is, he was hungry	3	bhukləgɐthɛʟ bhuk bigɾɐhɛ	k		high	complete	
86	76	91	185	drink!, he drank	1	ɲjueda	tw		high	complete	
86	76	92	185	drink!, he drank	1	ɲjuieda	c		high	complete	
86	76	93	185	drink!, he drank	1	ɲuiada	m		high	complete	
86	76	94	185	drink!, he drank	1	ɲujada	bcjp		high	complete	
86	76	95	185	drink!, he drank	1	ɲujeʔda	d		high	complete	
86	76	96	185	drink!, he drank	1	ɲujena	S		high	complete	
86	76	97	185	drink!, he drank	2	ɲuɲut̪a	H		high	complete	
86	76	98	185	drink!, he drank	2	ɲut̪ɐna	Z		high	complete	
86	76	99	185	drink!, he drank	2	nuːt̪ɐnɐ	U		high	complete	
86	76	100	185	drink!, he drank	2	nuɪt̪ʌna	C		high	complete	
86	76	101	185	drink!, he drank	2	nut̪ʌna	D		high	complete	
86	76	102	185	drink!, he drank	3	ɲukeda	L		high	complete	
86	76	103	185	drink!, he drank	3	n̪jukɛrɛ	K		high	complete	
86	76	104	185	drink!, he drank	3	n̪ukɛre	R		high	complete	
86	76	105	185	drink!, he drank	3	n̪ukeɖe	H		high	complete	
86	76	106	185	drink!, he drank	4	ɲuɪt̪a	M		high	complete	
86	76	107	185	drink!, he drank	4	ɲuɲut̪a	H		high	complete	
86	76	108	185	drink!, he drank	4	nujut̪a	G		high	complete	
86	76	109	185	drink!, he drank	5	iɲjũ ena	T		high	complete	
86	76	110	185	drink!, he drank	5	ɲujena	S		high	complete	
86	76	111	185	drink!, he drank	5	n̪jʊime	K		high	complete	
86	76	112	185	drink!, he drank	6	ɲuɪt̪a	M		high	complete	
86	76	114	185	drink!, he drank	6	nuʔd̪e	A		high	complete	
86	76	115	185	drink!, he drank	7	pijɐt̪ he	V		high	complete	
86	76	116	185	drink!, he drank	7	pijɐt̪əhe	B		high	complete	
86	76	117	185	drink!, he drank	8	ɲʊiɛt̪ɛhe	J		high	complete	
86	76	118	185	drink!, he drank	9	piʟ pilok	k		high	complete	
86	76	121	186	he is, he was thirsty	1	d̪ʌʔ t̪ʌt̪aŋ	KZj		high	complete	
86	76	122	186	he is, he was thirsty	1	t̪ɐt̪aŋg	w		high	complete	
86	76	123	186	he is, he was thirsty	1	t̪ɐt̪aŋg ed̪ena	d		high	complete	
86	76	124	186	he is, he was thirsty	1	t̪ɐt̪aŋg id̪iɲja	T		high	complete	
86	76	125	186	he is, he was thirsty	1	t̪ɐt̪aŋg ked̪iɲja	Sb		high	complete	
86	76	126	186	he is, he was thirsty	1	t̪ɐt̪aŋg t̪ɐna	cmtw		high	complete	
86	76	127	186	he is, he was thirsty	1	t̪ɛt̪aŋg t̪ənə	A		high	complete	
86	76	128	186	he is, he was thirsty	1	t̪et̪aŋg giʔi	U		high	complete	
86	76	129	186	he is, he was thirsty	1	t̪ʌt̪ʌŋ kɪrɪŋja	CDGHLMRS		high	complete	
86	76	130	186	he is, he was thirsty	2	pjɐs lɛgɐthɛʟ pjɐslɐigɾɛhe	k		high	complete	
86	76	131	186	he is, he was thirsty	2	pjas lagɐt̪ he	V		high	complete	
86	76	132	186	he is, he was thirsty	2	pjas lagɐt̪əhe	B		high	complete	
86	76	133	186	he is, he was thirsty	3	ɲu lah ɛt̪iɲe	J		high	complete	
86	76	136	187	sleep!, he slept	1	gɛt̪e  dʒʊaʔme	KR		high	complete	
86	76	137	187	sleep!, he slept	1	gɛt̪t̪e ɛne	R		high	complete	
86	76	138	187	sleep!, he slept	1	gɛt̪t̪e gme	H		high	complete	
86	76	139	187	sleep!, he slept	1	gɛt̪t̪ɛ ʔ	L		high	complete	
87	77	3	187	sleep!, he slept	1	get̪e dʒɨ jana	Z		high	complete	
87	77	4	187	sleep!, he slept	1	get̪e dʒme	S		high	complete	
87	77	5	187	sleep!, he slept	1	maiho get̪t̪e	H		high	complete	
87	77	6	187	sleep!, he slept	2	gɪt̪ɪdʒɨ t̪ɐna	m		high	complete	
87	77	7	187	sleep!, he slept	2	git̪iʔdʒ kena	b		high	complete	
87	77	8	187	sleep!, he slept	2	git̪iʔdʒɨt̪ɐna	ct		high	complete	
87	77	9	187	sleep!, he slept	2	git̪idʒɨ ena	w		high	complete	
87	77	10	187	sleep!, he slept	2	git̪idʒɨ jana	jp		high	complete	
87	77	11	187	sleep!, he slept	2	git̪idʒɨ kena	d		high	complete	
87	77	12	187	sleep!, he slept	3	get̪eg  jena	G		high	complete	
87	77	13	187	sleep!, he slept	3	gɪt̪ɪkɔ  t̪ənə	A		high	complete	
87	77	14	187	sleep!, he slept	3	git̪ig  t̪ɐna	p		high	complete	
87	77	15	187	sleep!, he slept	3	git̪igʔ  ena	T		high	complete	
87	77	16	187	sleep!, he slept	4	apig tɛɪŋg	M		high	complete	
87	77	17	187	sleep!, he slept	4	ʌpig dʒʊaʔme	K		high	complete	
87	77	18	187	sleep!, he slept	4	ʌppɪg jena	DZ		high	complete	
87	77	19	187	sleep!, he slept	5	sut̪ɐt̪ he	V		high	complete	
87	77	20	187	sleep!, he slept	5	sut̪ɐt̪əhe	B		high	complete	
87	77	21	187	sleep!, he slept	5	su̪ʟ sut̪lok	k		high	complete	
87	77	22	187	sleep!, he slept	6	ɲin̪d̪ɔ gʊɳe	J		high	complete	
87	77	23	187	sleep!, he slept	6	nɪn̪d̪uʔt̪ɐne	C		high	complete	
87	77	24	187	sleep!, he slept	6	nind̪ɐoʟ nɪnd̪ɐlok	k		high	complete	
87	77	25	187	sleep!, he slept	7	ɖeɾʌmme	H		high	complete	
87	77	26	187	sleep!, he slept	8	d̪ʊɖum t̪ɐnae	U		high	complete	
87	77	29	188	lie down!, he lay down	1	kon̪d̪eiɲdʒ kena	Sw		high	complete	
87	77	30	188	lie down!, he lay down	1	kon̪d̪eiɲ kena	bcdjpt		high	complete	
87	77	31	188	lie down!, he lay down	2	jɛjɛlt̪ane	D		high	complete	
87	77	32	188	lie down!, he lay down	2	ɲeɲelt̪a	G		high	complete	
87	77	33	188	lie down!, he lay down	2	ɲʌjɛjɛlt̪ʌ	H		high	complete	
87	77	34	188	lie down!, he lay down	2	ɲʌɲʌlt̪a	LR		high	complete	
87	77	35	188	lie down!, he lay down	3	get̪edʒɨ jana	Zt		high	complete	
87	77	36	188	lie down!, he lay down	3	get̪edʒɨ kɪjae	C		high	complete	
87	77	37	188	lie down!, he lay down	3	get̪edʒɨ me	S		high	complete	
87	77	38	188	lie down!, he lay down	4	ɖhɐlŋga ena	T		high	complete	
87	77	39	188	lie down!, he lay down	4	ɖhʌlŋgo kena	m		high	complete	
87	77	40	188	lie down!, he lay down	4	doloŋga ɛne	R		high	complete	
87	77	41	188	lie down!, he lay down	5	get̪edʒɨ jana	Zt		high	complete	
87	77	42	188	lie down!, he lay down	5	git̪iʔidʒɐnɐe	U		high	complete	
87	77	43	188	lie down!, he lay down	6	gɪt̪ɪk nəi	A		high	complete	
87	77	44	188	lie down!, he lay down	6	git̪ik jɛɲe	J		high	complete	
87	77	45	188	lie down!, he lay down	7	ɖholeiŋgis	BV		high	complete	
87	77	46	188	lie down!, he lay down	8	ɖɛɾan t̪ɛɪŋg	M		high	complete	
87	77	47	188	lie down!, he lay down	9	sʌt̪hauʔme	K		high	complete	
87	77	48	188	lie down!, he lay down	a	sut̪ʟ sut̪lok	k		high	complete	
87	77	49	188	lie down!, he lay down	c	leiʈgis	B		high	complete	
87	77	52	189	sit down!, he sat down	1	d̪ʊɖʊ	J		high	complete	
87	77	53	189	sit down!, he sat down	1	d̪ʊɖʊʔ me	GSjmp		high	complete	
87	77	54	189	sit down!, he sat down	1	d̪ʊɖʊʔ mi	bcdpw		high	complete	
87	77	55	189	sit down!, he sat down	1	d̪ʊɖʊʔ nomi	T		high	complete	
87	77	56	189	sit down!, he sat down	1	d̪ʊɖuʔ	t		high	complete	
87	77	57	189	sit down!, he sat down	1	d̪ʊɖuʔ janme	D		high	complete	
87	77	58	189	sit down!, he sat down	1	d̪ʊɖuʔ me	CHKLMRZ		high	complete	
87	77	59	189	sit down!, he sat down	1	d̪uɖuʔ kɪje	R		high	complete	
87	77	60	189	sit down!, he sat down	1	d̪uɖuʔ me	A		high	complete	
87	77	61	189	sit down!, he sat down	2	bɐiʈhɨ	BV		high	complete	
87	77	62	189	sit down!, he sat down	2	bɐidhʟ bɐidhlok	k		high	complete	
87	77	63	189	sit down!, he sat down	3	d̪uʔme	U		high	complete	
87	77	66	190	give!, he gave	1	ɛmɛ gɔɖʊme	K		high	complete	
87	77	67	190	give!, he gave	1	ɛmɛ goʈme	HL		high	complete	
87	77	68	190	give!, he gave	1	ɛmɛme	DGRZ		high	complete	
87	77	69	190	give!, he gave	1	ɛmʌime	A		high	complete	
87	77	70	190	give!, he gave	1	em godvaime	t		high	complete	
87	77	71	190	give!, he gave	1	emɐime	U		high	complete	
87	77	72	190	give!, he gave	1	eme	w		high	complete	
87	77	73	190	give!, he gave	1	eme gɔt̪em	w		high	complete	
87	77	74	190	give!, he gave	1	eme mi	Tc		high	complete	
87	77	75	190	give!, he gave	1	emeih	j		high	complete	
87	77	76	190	give!, he gave	1	emeimi	mpt		high	complete	
87	77	77	190	give!, he gave	2	d̪e	V		high	complete	
87	77	78	190	give!, he gave	2	d̪eʟ d̪ɛlok	k		high	complete	
87	77	79	190	give!, he gave	2	d̪ehme	M		high	complete	
87	77	80	190	give!, he gave	2	d̪eid̪e	B		high	complete	
87	77	81	190	give!, he gave	2	d̪eme	CGKZ		high	complete	
87	77	82	190	give!, he gave	2	d̪evʌɲme	S		high	complete	
87	77	83	190	give!, he gave	3	ɔʋajɛ mɪʔ	J		high	complete	
87	77	84	190	give!, he gave	3	oaijpe	w		high	complete	
87	77	85	190	give!, he gave	3	ʊajimi	bcd		high	complete	
87	77	86	190	give!, he gave	3	ʊjaimi	S		high	complete	
87	77	89	191	it burns, it burned	1	loʔt̪a	KM		high	complete	
87	77	90	191	it burns, it burned	1	loʔt̪ɐna	CZcjmptw		high	complete	
87	77	91	191	it burns, it burned	1	loht̪ʌna	U		high	complete	
87	77	92	191	it burns, it burned	1	lot̪ʌna	D		high	complete	
87	77	93	191	it burns, it burned	1	lot̪ʌnne	R		high	complete	
87	77	94	191	it burns, it burned	2	lohena	T		high	complete	
87	77	95	191	it burns, it burned	2	lojana	bd		high	complete	
87	77	96	191	it burns, it burned	2	lojena	GHKLR		high	complete	
87	77	97	191	it burns, it burned	3	loʔjana	S		high	complete	
87	77	98	191	it burns, it burned	3	lojana	bd		high	complete	
87	77	99	191	it burns, it burned	3	lojena	GHKLR		high	complete	
87	77	100	191	it burns, it burned	4	sʌlgoʔt̪ana	t		high	complete	
87	77	101	191	it burns, it burned	4	sʌlgʌʔt̪a	GHK		high	complete	
87	77	102	191	it burns, it burned	4	sʌlgʌʔt̪ana	C		high	complete	
87	77	103	191	it burns, it burned	4	sulgajana	Z		high	complete	
87	77	104	191	it burns, it burned	5	loʔjana	S		high	complete	
87	77	105	191	it burns, it burned	5	loʔkena	c		high	complete	
87	77	106	191	it burns, it burned	6	dʒɐrɐt̪ he	V		high	complete	
87	77	107	191	it burns, it burned	6	dʒɐrɐt̪əhe	B		high	complete	
87	77	108	191	it burns, it burned	7	ɾɔŋgɔjɔʔɳa	J		high	complete	
87	77	109	191	it burns, it burned	8	lojɔʔt̪ənəje	A		high	complete	
87	77	110	191	it burns, it burned	9	bəɾet̪hʟ bɐiɾgɛlok	k		high	complete	
87	77	114	192	don't die!, he died	1	go dʒ ijana	jmpw		high	complete	
87	77	115	192	don't die!, he died	1	goʔdʒ iana	w		high	complete	
87	77	116	192	don't die!, he died	1	goʔdʒ ijana	c		high	complete	
87	77	117	192	don't die!, he died	1	goʔdʒ kena	bd		high	complete	
87	77	118	192	don't die!, he died	1	goɛdʒ ja	H		high	complete	
87	77	119	192	don't die!, he died	1	goɪ gj ɛne	D		high	complete	
87	77	120	192	don't die!, he died	1	goɪdʒ  ene	C		high	complete	
87	77	121	192	don't die!, he died	1	goɪdʒɨ kena	St		high	complete	
87	77	122	192	don't die!, he died	1	goɪdʒ  jena	G		high	complete	
87	77	123	192	don't die!, he died	1	goɪdʒɨ eajɛ	C		high	complete	
87	77	124	192	don't die!, he died	1	goɪdʒɨ jɐna	KLMRZ		high	complete	
87	77	125	192	don't die!, he died	1	goiʔidʒɐnɐe	U		high	complete	
87	77	126	192	don't die!, he died	2	mɐirgis	BV		high	complete	
87	77	127	192	don't die!, he died	2	nə mɐɾʟ moiɾgelok	k		high	complete	
87	77	128	192	don't die!, he died	3	gɔiʔk ɛne	J		high	complete	
87	77	129	192	don't die!, he died	3	gɔjɛgʔnajɛ	A		high	complete	
87	77	130	192	don't die!, he died	3	goiʔt̪ kuna	T		high	complete	
87	77	133	193	don't kill!, he killed	1	jɛʈ kɪrija	DK		high	complete	
87	77	134	193	don't kill!, he killed	1	ɲɛʈ goɪdʒ ked̪ija	S		high	complete	
87	77	135	193	don't kill!, he killed	1	ɲɛʈ goɪdʒgo t̪eɖija	m		high	complete	
87	77	136	193	don't kill!, he killed	1	ɲɛʈ goɪt̪ɨ keɖija	Gd		high	complete	
87	77	137	193	don't kill!, he killed	1	ɲɛʈ kɪrija	CHLMR		high	complete	
87	77	138	193	don't kill!, he killed	1	ɲeʈ goʈt̪ɐna	Z		high	complete	
88	78	3	193	don't kill!, he killed	1	ɲeʈ keɖija	jm		high	complete	
88	78	4	193	don't kill!, he killed	1	ɲeʈijad̪ija	pw		high	complete	
88	78	5	193	don't kill!, he killed	1	ɲjeʈɖu kid̪iɲja	T		high	complete	
88	78	6	193	don't kill!, he killed	1	ɲjetkeɖija	btw		high	complete	
88	78	7	193	don't kill!, he killed	1	ɲjetked̪ija	c		high	complete	
88	78	8	193	don't kill!, he killed	2	maird̪is	B		high	complete	
88	78	9	193	don't kill!, he killed	2	mard̪ehis	V		high	complete	
88	78	10	193	don't kill!, he killed	3	hɔma	A		high	complete	
88	78	11	193	don't kill!, he killed	3	hʊma lit̪iɲe	J		high	complete	
88	78	12	193	don't kill!, he killed	4	goiʔi kidʒae	U		high	complete	
88	78	13	193	don't kill!, he killed	5	ʌlʌm ɲɛɖeja	K		high	complete	
88	78	14	193	don't kill!, he killed	6	nəmɐɾʟ mɐɾlok	k		high	complete	
88	78	17	194	fly!, it flew	1	ʊɖɔɔ  t̪ɔne	J		high	complete	
88	78	18	194	fly!, it flew	1	uɖhɪjau ena	d		high	complete	
88	78	19	194	fly!, it flew	1	uɖhɪjaukena	Sb		high	complete	
88	78	20	194	fly!, it flew	1	uɖhijɔ t̪ɐna	jm		high	complete	
88	78	21	194	fly!, it flew	1	uɖhiɔ  t̪ɐna	ptw		high	complete	
88	78	22	194	fly!, it flew	1	uɖhiɔʔ t̪ɐna	c		high	complete	
88	78	23	194	fly!, it flew	1	uɖɔuena	T		high	complete	
88	78	24	194	fly!, it flew	1	uɖʌ ʔ  t̪ʌna	C		high	complete	
88	78	25	194	fly!, it flew	1	uɖʌ ʔ  t̪ʌnne	DR		high	complete	
88	78	26	194	fly!, it flew	2	uɖɨ t̪ai	Z		high	complete	
88	78	27	194	fly!, it flew	2	uɖɐ t̪ he	V		high	complete	
88	78	28	194	fly!, it flew	2	uɖɐ t̪əhe	B		high	complete	
88	78	29	194	fly!, it flew	2	uɖaʔt̪ai	G		high	complete	
88	78	30	194	fly!, it flew	2	uɖʌʔt̪ʌje	H		high	complete	
88	78	31	194	fly!, it flew	2	uɖʌʔt̪ʌna	C		high	complete	
