PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Raw_Fragments	Notes	Source_Status
76	76	38	needle	Gond-Malvi-Samapura	2	1	sui	sui		response
76	76	38	needle	Bhil-Malvi-Bhandikhali	1	1	huⁱ	hui		response
76	76	38	needle	Bhil-Malvi-Bhandikhali	2	2	huⁱ	hui		response
76	76	38	needle	Bhili-Kankaria	1	1	huⁱ	hui		response
76	76	38	needle	Bhili-Kankaria	2	2	huⁱ	hui		response
76	76	38	needle	Bhili-Athwaniya	1	1	huⁱ	hui		response
76	76	38	needle	Bhili-Athwaniya	2	2	huⁱ	hui		response
76	76	38	needle	Nimadi-Jajumkhedi	2	1	suⁱ	sui		response
76	76	38	needle	Nimadi-Sonipura	2	1	suj	suj		response
76	76	38	needle	Bhopali-Rpura	2	1	suⁱ	sui		response
76	76	38	needle	Hindi-standard	2	1	sʊi	s(cid:55)i		response
76	76	38	needle	Gujarati-Standard	2	1	soi	soi		response
76	76	38	needle	Marathi-Standard	2	1	sui	sui		response
76	76	39	cloth	Ujjaini-Malvi-Harsodan	1	1	lʌt̪t̪ʌ	l(cid:106)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Chandukhedi	3	1	tʃit̪t̪ʌɾɑ	t(cid:53)it(cid:196)t(cid:196)(cid:106)(cid:52)(cid:35)		response
76	76	39	cloth	Ujjaini-Malvi-Nain	2	1	kapʌɖo	kap(cid:106)(cid:122)o		response
76	76	39	cloth	Ujjaini-Malvi-Nain	3	2	tʃintɾ̪ɑ	t(cid:53)int(cid:52)(cid:196)(cid:35)		response
76	76	39	cloth	Ujjaini-Malvi-Koyal	2	1	kʌpʌɖʌ	k(cid:106)p(cid:106)(cid:122)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Rojdi	1	1	lʌt̪t̪ʌ	l(cid:106)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Thillorkhurd	1	1	lɛt̪t̪o	l(cid:39)t(cid:196)t(cid:196)o		response
76	76	39	cloth	Ujjaini-Malvi-Kumardi	1	1	lʌt̪əɾʌ	l(cid:106)t(cid:196)(cid:101)(cid:52)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Jokhar	1	1	lʌt̪t̪ʌ	l(cid:106)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Bercha	1	1	lʌt̪əɾʌ	l(cid:106)t(cid:196)(cid:101)(cid:52)(cid:106)		response
76	76	39	cloth	Ujjaini-Malvi-Moondikhedi	1	1	lʌt̪t̪ɾa	l(cid:106)t(cid:196)t(cid:196)(cid:52)a		response
76	76	39	cloth	Rajwadi-Malvi-Lojithara	4	1	gɑbɑ	(cid:73)(cid:35)b(cid:35)		response
76	76	39	cloth	Rajwadi-Malvi-Bhimakhedi	3	1	tʃit̪ɾɑ	t(cid:53)it(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Rajwadi-Malvi-Kishorpura	3	1	tʃɪt̪t̪ɾo	t(cid:53)(cid:43)t(cid:196)t(cid:196)(cid:52)o		response
76	76	39	cloth	Rajwadi-Malvi-Bhunyakhedi	3	1	tʃit̪ɾʌ	t(cid:53)it(cid:196)(cid:52)(cid:106)		response
76	76	39	cloth	Rajwadi-Malvi-Jesingpura	3	1	tʃɪt̪t̪ɾo	t(cid:53)(cid:43)t(cid:196)t(cid:196)(cid:52)o		response
76	76	39	cloth	Rajwadi-Malvi-Bhandia	3	1	sit̪ɾɑ	sit(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Umadwadi-Malvi-Jhadmu	3	1	tʃit̪ɾɑ	t(cid:53)it(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Umadwadi-Malvi-Semlikakad	2	1	kʌpəɖɑ	k(cid:106)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Umadwadi-Malvi-Semlikakad	3	2	tʃit̪tʌ̪ɾo	t(cid:53)it(cid:196)t(cid:106)(cid:196)(cid:52)o		response
76	76	39	cloth	Umadwadi-Malvi-Sagpur	2	1	kʌpəɖɑ	k(cid:106)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Umadwadi-Malvi-Paldyabana	3	1	tʃit̪ɾɑ	t(cid:53)it(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Umadwadi-Malvi-Mungavali	1	1	lɛt̪t̪ʌ	l(cid:39)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Sondhwadi-Malvi-Harnauda	3	1	sint̪ra	sint(cid:196)ra		response
76	76	39	cloth	Sondhwadi-Malvi-Narana	3	1	tʃint̪ʌɾɛ	t(cid:53)int(cid:196)(cid:106)(cid:52)(cid:39)		response
76	76	39	cloth	Sondhwadi-Malvi-Adakhedi	3	1	tʃit̪ɾɑ	t(cid:53)it(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Sondhwadi-Malvi-Era	3	1	tʃintɾ̪ɑ	t(cid:53)int(cid:52)(cid:196)(cid:35)		response
76	76	39	cloth	Sondhwadi-Malvi-Deevdi	1	1	lɛt̪t̪ʌ	l(cid:39)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Sondhwadi-Malvi-Jamli	3	1	tʃit̪ɾʌ	t(cid:53)it(cid:196)(cid:52)(cid:106)		response
76	76	39	cloth	Gond-Malvi-Kalwar	1	1	lɛt̪t̪ʌ	l(cid:39)t(cid:196)t(cid:196)(cid:106)		response
76	76	39	cloth	Gond-Malvi-Samapura	2	1	kʌpəɖɑ	k(cid:106)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Bhil-Malvi-Bhandikhali	2	1	kʌpəɖɑ	k(cid:106)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Bhil-Malvi-Bhandikhali	3	2	sɪt̪ɾɑ	s(cid:43)t(cid:196)(cid:52)(cid:35)		response
76	76	39	cloth	Bhili-Kankaria	3	1	tʃɪt̪ɾu	t(cid:53)(cid:43)t(cid:196)(cid:52)u		response
76	76	39	cloth	Bhili-Athwaniya	3	1	ɕɪt̪ɾʊ	(cid:139)(cid:43)t(cid:196)(cid:52)(cid:55)		response
76	76	39	cloth	Nimadi-Jajumkhedi	2	1	kʌpəɖɔ	k(cid:106)p(cid:101)(cid:122)(cid:107)		response
76	76	39	cloth	Nimadi-Jajumkhedi	3	2	tʃit̪ɾɔ	t(cid:53)it(cid:196)(cid:52)(cid:107)		response
76	76	39	cloth	Nimadi-Sonipura	2	1	kʌpəɖo	k(cid:106)p(cid:101)(cid:122)o		response
76	76	39	cloth	Bhopali-Rpura	2	1	kʌpəɖɑ	k(cid:106)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Hindi-standard	2	1	kəpəɖɑ	k(cid:101)p(cid:101)(cid:122)(cid:35)		response
76	76	39	cloth	Gujarati-Standard	2	1	kopəɖũ	kop(cid:101)(cid:122)u(cid:174)		response
76	76	39	cloth	Gujarati-Standard	2	2	kɑpɑɖ	k(cid:35)p(cid:35)(cid:122)		response
76	76	39	cloth	Marathi-Standard	2	1	kɑpʌɖʌ	k(cid:35)p(cid:106)(cid:122)(cid:106)		response
77	77	40	ring	Ujjaini-Malvi-Harsodan	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Ujjaini-Malvi-Chandukhedi	2	1	binɖi	bin(cid:122)i		response
77	77	40	ring	Ujjaini-Malvi-Nain	2	1	ʋinɖi	(cid:56)in(cid:122)i		response
77	77	40	ring	Ujjaini-Malvi-Nain	3	2	mundʌ̪ɖi	mund(cid:106)(cid:196)(cid:122)i		response
77	77	40	ring	Ujjaini-Malvi-Koyal	1	1	viʈi	vi(cid:121)i		response
77	77	40	ring	Ujjaini-Malvi-Rojdi	1	1	bɪʈɪ	b(cid:43)(cid:121)(cid:43)		response
77	77	40	ring	Ujjaini-Malvi-Thillorkhurd	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Ujjaini-Malvi-Kumardi	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Ujjaini-Malvi-Jokhar	2	1	ʋinɖi	(cid:56)in(cid:122)i		response
77	77	40	ring	Ujjaini-Malvi-Bercha	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Ujjaini-Malvi-Moondikhedi	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Rajwadi-Malvi-Lojithara	1	1	viʈi	vi(cid:121)i		response
77	77	40	ring	Rajwadi-Malvi-Bhimakhedi	1	1	viʈi	vi(cid:121)i		response
77	77	40	ring	Rajwadi-Malvi-Kishorpura	1	1	viʈi	vi(cid:121)i		response
77	77	40	ring	Rajwadi-Malvi-Bhunyakhedi	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Rajwadi-Malvi-Jesingpura	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Rajwadi-Malvi-Bhandia	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Umadwadi-Malvi-Jhadmu	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Semlikakad	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Semlikakad	4	2	ʌŋguʈi	(cid:106)(cid:132)(cid:73)u(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Sagpur	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Paldyabana	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Mungavali	4	1	ʌŋguʈi	(cid:106)(cid:132)(cid:73)u(cid:121)i		response
77	77	40	ring	Umadwadi-Malvi-Mungavali	1	2	beʈ	be(cid:121)		response
77	77	40	ring	Sondhwadi-Malvi-Harnauda	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Sondhwadi-Malvi-Narana	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Sondhwadi-Malvi-Adakhedi	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Sondhwadi-Malvi-Era	1	1	wiʈɪ	wi(cid:121)(cid:43)		response
77	77	40	ring	Sondhwadi-Malvi-Deevdi	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Sondhwadi-Malvi-Jamli	1	1	biʈi	bi(cid:121)i		response
77	77	40	ring	Gond-Malvi-Kalwar	3	1	mund̪i	mund(cid:196)i		response
77	77	40	ring	Gond-Malvi-Samapura	3	1	mund̪i	mund(cid:196)i		response
77	77	40	ring	Bhil-Malvi-Bhandikhali	1	1	bɪʈi	b(cid:43)(cid:121)i		response
77	77	40	ring	Bhili-Kankaria	1	1	viʈi	vi(cid:121)i		response
77	77	40	ring	Bhili-Athwaniya	1	1	vɪʈɪ	v(cid:43)(cid:121)(cid:43)		response
77	77	40	ring	Nimadi-Jajumkhedi	3	1	mund̪i	mund(cid:196)i		response
77	77	40	ring	Nimadi-Sonipura	3	1	mund̪i	mund(cid:196)i		response
77	77	40	ring	Bhopali-Rpura	5	1	nʌginʌ	n(cid:106)(cid:73)in(cid:106)		response
77	77	40	ring	Hindi-standard	3	1	mʊ̃d̪əɾi	m(cid:55)(cid:174)d(cid:196)(cid:101)(cid:52)i		response
77	77	40	ring	Hindi-standard	4	2	ʌg̃uʈʰi	(cid:106)(cid:73)(cid:174)u(cid:121)hi		response
77	77	40	ring	Gujarati-Standard	1	1	wĩʈi	wi(cid:174)(cid:121)i		response
77	77	40	ring	Marathi-Standard	3	1	mund̪i	mund(cid:196)i		response
77	77	40	ring	Marathi-Standard	4	2	ʌŋgʌʈʰi	(cid:106)(cid:132)(cid:73)(cid:106)(cid:121)hi		response
77	77	41	sun	Ujjaini-Malvi-Harsodan	2	1	d̪ʌnmɑɾadʒ	d(cid:196)(cid:106)nm(cid:35)(cid:52)ad(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Chandukhedi	1	1	suɾɪnɑɾɑɳʌn	su(cid:52)(cid:43)n(cid:35)(cid:52)(cid:35)(cid:118)(cid:106)n		response
77	77	41	sun	Ujjaini-Malvi-Chandukhedi	2	2	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Ujjaini-Malvi-Nain	2	1	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Ujjaini-Malvi-Nain	3	2	bʱɑnu	b(cid:137)(cid:35)nu		response
77	77	41	sun	Ujjaini-Malvi-Koyal	1	1	huɾʌdʒ	hu(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Rojdi	2	1	d̪ɪnbabʌ	d(cid:196)(cid:43)nbab(cid:106)		response
77	77	41	sun	Ujjaini-Malvi-Thillorkhurd	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Thillorkhurd	2	2	d̪ʌnbɑbo	d(cid:196)(cid:106)nb(cid:35)bo		response
77	77	41	sun	Ujjaini-Malvi-Kumardi	2	1	d̪ʌnmʌhʌɾadʒ	d(cid:196)(cid:106)nm(cid:106)h(cid:106)(cid:52)ad(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Jokhar	1	1	suɾjə	su(cid:52)j(cid:101)		response
77	77	41	sun	Ujjaini-Malvi-Bercha	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Bercha	2	2	d̪ʌnmʌhʌɾadʒ	d(cid:196)(cid:106)nm(cid:106)h(cid:106)(cid:52)ad(cid:60)		response
77	77	41	sun	Ujjaini-Malvi-Moondikhedi	2	1	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Rajwadi-Malvi-Lojithara	2	1	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Rajwadi-Malvi-Bhimakhedi	1	1	huɾʌdʒ	hu(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Rajwadi-Malvi-Kishorpura	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Rajwadi-Malvi-Bhunyakhedi	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Rajwadi-Malvi-Jesingpura	1	1	huɾʌdʒ	hu(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Rajwadi-Malvi-Jesingpura	2	2	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Rajwadi-Malvi-Bhandia	2	1	d̪ʱʌn	d(cid:196)(cid:137)(cid:106)n	source label 'Rajwadi-Malvi-Bandia'	response
77	77	41	sun	Umadwadi-Malvi-Jhadmu	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Umadwadi-Malvi-Jhadmu	2	2	d̪ʌnmɑɾadʒ	d(cid:196)(cid:106)nm(cid:35)(cid:52)ad(cid:60)		response
77	77	41	sun	Umadwadi-Malvi-Semlikakad	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Umadwadi-Malvi-Semlikakad	2	2	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Umadwadi-Malvi-Sagpur	2	1	d̪ʱʌn	d(cid:196)(cid:137)(cid:106)n		response
77	77	41	sun	Umadwadi-Malvi-Paldyabana	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Umadwadi-Malvi-Mungavali	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Sondhwadi-Malvi-Harnauda	2	1	d̪ʌnmʌhʌɾadʒ	d(cid:196)(cid:106)nm(cid:106)h(cid:106)(cid:52)ad(cid:60)		response
77	77	41	sun	Sondhwadi-Malvi-Narana	2	1	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Sondhwadi-Malvi-Adakhedi	2	1	d̪ʌnmɑɾadʒ	d(cid:196)(cid:106)nm(cid:35)(cid:52)ad(cid:60)		response
77	77	41	sun	Sondhwadi-Malvi-Era	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Sondhwadi-Malvi-Deevdi	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Sondhwadi-Malvi-Jamli	2	1	d̪ɪn	d(cid:196)(cid:43)n		response
77	77	41	sun	Gond-Malvi-Kalwar	2	1	d̪in	d(cid:196)in		response
77	77	41	sun	Gond-Malvi-Samapura	2	1	d̪in	d(cid:196)in		response
77	77	41	sun	Bhil-Malvi-Bhandikhali	2	1	d̪ʌnbɑbʌ	d(cid:196)(cid:106)nb(cid:35)b(cid:106)		response
77	77	41	sun	Bhili-Kankaria	2	1	d̪ʌnbɑbo	d(cid:196)(cid:106)nb(cid:35)bo		response
77	77	41	sun	Bhili-Athwaniya	2	1	d̪ʌn	d(cid:196)(cid:106)n		response
77	77	41	sun	Nimadi-Jajumkhedi	2	1	d̪in	d(cid:196)in		response
77	77	41	sun	Nimadi-Sonipura	2	1	d̪in	d(cid:196)in		response
77	77	41	sun	Bhopali-Rpura	1	1	suɾʌdʒ	su(cid:52)(cid:106)d(cid:60)		response
77	77	41	sun	Hindi-standard	1	1	suɾədʒ	su(cid:52)(cid:101)d(cid:60)		response
77	77	41	sun	Gujarati-Standard	1	1	suɾədʒ	su(cid:52)(cid:101)d(cid:60)		response
77	77	41	sun	Gujarati-Standard	1	2	suɾjə	su(cid:52)j(cid:101)		response
77	77	41	sun	Marathi-Standard	1	1	suɾijʌ	su(cid:52)ij(cid:106)		response
78	78	42	moon	Ujjaini-Malvi-Harsodan	1	1	tʃʌnd̪ɾɑmɐ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:35)m(cid:103)		response
78	78	42	moon	Ujjaini-Malvi-Chandukhedi	1	1	tʃʌnd̪ɾʌma	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)ma		response
78	78	42	moon	Ujjaini-Malvi-Nain	1	1	tʃʌnd̪ɾʌma	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)ma		response
78	78	42	moon	Ujjaini-Malvi-Koyal	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Ujjaini-Malvi-Rojdi	1	1	tʃʌnd̪ɾʌmʌ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)m(cid:106)		response
78	78	42	moon	Ujjaini-Malvi-Thillorkhurd	1	1	tʃʌnd̪	t(cid:53)(cid:106)nd(cid:196)		response
78	78	42	moon	Ujjaini-Malvi-Kumardi	1	1	tʃand̪	t(cid:53)and(cid:196)		response
78	78	42	moon	Ujjaini-Malvi-Jokhar	1	1	tʃʌnd̪ɾʌma	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)ma		response
78	78	42	moon	Ujjaini-Malvi-Bercha	1	1	tʃʌnd̪əɾʌmɑ	t(cid:53)(cid:106)nd(cid:196)(cid:101)(cid:52)(cid:106)m(cid:35)		response
78	78	42	moon	Ujjaini-Malvi-Bercha	1	2	tʃʌnd̪	t(cid:53)(cid:106)nd(cid:196)		response
78	78	42	moon	Ujjaini-Malvi-Moondikhedi	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Rajwadi-Malvi-Lojithara	1	1	tʃʌnd̪əɾʌmɑ	t(cid:53)(cid:106)nd(cid:196)(cid:101)(cid:52)(cid:106)m(cid:35)		response
78	78	42	moon	Rajwadi-Malvi-Bhimakhedi	1	1	tʃʌnd̪ɾʌmʌ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)m(cid:106)		response
78	78	42	moon	Rajwadi-Malvi-Kishorpura	1	1	tʃʌnd̪əɾʌmɑ	t(cid:53)(cid:106)nd(cid:196)(cid:101)(cid:52)(cid:106)m(cid:35)		response
78	78	42	moon	Rajwadi-Malvi-Bhunyakhedi	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Rajwadi-Malvi-Jesingpura	1	1	tʃand̪	t(cid:53)and(cid:196)		response
78	78	42	moon	Rajwadi-Malvi-Bhandia	1	1	tʃʌn̪d̪ʌɳma	t(cid:53)(cid:106)n(cid:196)d(cid:196)(cid:106)(cid:118)ma		response
78	78	42	moon	Umadwadi-Malvi-Jhadmu	1	1	tʃʌnd̪ɾʌma	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)ma		response
78	78	42	moon	Umadwadi-Malvi-Semlikakad	1	1	tʃand̪	t(cid:53)and(cid:196)		response
78	78	42	moon	Umadwadi-Malvi-Sagpur	1	1	tʃɑd̪	t(cid:53)(cid:35)d(cid:196)		response
78	78	42	moon	Umadwadi-Malvi-Paldyabana	1	1	tʃɑn̪d̪	t(cid:53)(cid:35)n(cid:196)d(cid:196)		response
78	78	42	moon	Umadwadi-Malvi-Mungavali	1	1	tʃʌnd̪ɾʌmʌ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)m(cid:106)		response
78	78	42	moon	Sondhwadi-Malvi-Harnauda	1	1	tʃʌnd̪ɾʌmʌ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)m(cid:106)		response
78	78	42	moon	Sondhwadi-Malvi-Narana	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Sondhwadi-Malvi-Adakhedi	1	1	tʃənd̪əɾʌma	t(cid:53)(cid:101)nd(cid:196)(cid:101)(cid:52)(cid:106)ma		response
78	78	42	moon	Sondhwadi-Malvi-Era	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Sondhwadi-Malvi-Deevdi	1	1	tʃʌnd̪ɾɑmɐ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:35)m(cid:103)		response
78	78	42	moon	Sondhwadi-Malvi-Jamli	1	1	tʃʌnd̪ʌɾmʌ	t(cid:53)(cid:106)nd(cid:196)(cid:106)(cid:52)m(cid:106)		response
78	78	42	moon	Gond-Malvi-Kalwar	1	1	tʃand̪	t(cid:53)and(cid:196)		response
78	78	42	moon	Gond-Malvi-Samapura	1	1	tʃʌnd̪ɾʌma	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)ma		response
78	78	42	moon	Bhil-Malvi-Bhandikhali	1	1	sand̪	sand(cid:196)		response
78	78	42	moon	Bhili-Kankaria	1	1	tʃɑ̃d̪ bɑbo	t(cid:53)(cid:35)(cid:174)d(cid:196) b(cid:35)bo		response
78	78	42	moon	Bhili-Athwaniya	1	1	tʃɑnd̪	t(cid:53)(cid:35)nd(cid:196)		response
78	78	42	moon	Nimadi-Jajumkhedi	1	1	tʃand̪	t(cid:53)and(cid:196)		response
78	78	42	moon	Nimadi-Sonipura	1	1	tʃɑn̪d̪	t(cid:53)(cid:35)n(cid:196)d(cid:196)		response
78	78	42	moon	Bhopali-Rpura	1	1	tʃʌnd̪əɾʌmɑ	t(cid:53)(cid:106)nd(cid:196)(cid:101)(cid:52)(cid:106)m(cid:35)		response
78	78	42	moon	Hindi-standard	1	1	tʃɑ̃d̪	t(cid:53)(cid:35)(cid:174)d(cid:196)		response
78	78	42	moon	Hindi-standard	1	2	tʃənd̪əɾʌma	t(cid:53)(cid:101)nd(cid:196)(cid:101)(cid:52)(cid:106)ma		response
78	78	42	moon	Gujarati-Standard	1	1	tʃənd̪ɾə	t(cid:53)(cid:101)nd(cid:196)(cid:52)(cid:101)		response
78	78	42	moon	Gujarati-Standard	1	2	tʃɑnd̪o	t(cid:53)(cid:35)nd(cid:196)o		response
78	78	42	moon	Marathi-Standard	1	1	tʃʌnd̪ɾʌ	t(cid:53)(cid:106)nd(cid:196)(cid:52)(cid:106)		response
78	78	43	sky	Ujjaini-Malvi-Harsodan	3	1	ʌsmɑn	(cid:106)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Chandukhedi	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Nain	2	1	akaʃ	aka(cid:53)		response
78	78	43	sky	Ujjaini-Malvi-Koyal	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Rojdi	2	1	akaʃ	aka(cid:53)		response
78	78	43	sky	Ujjaini-Malvi-Rojdi	3	2	asman	asman		response
78	78	43	sky	Ujjaini-Malvi-Thillorkhurd	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Kumardi	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Jokhar	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Bercha	2	1	ʌkkɑs	(cid:106)kk(cid:35)s		response
78	78	43	sky	Ujjaini-Malvi-Bercha	3	2	ʌsmɑn	(cid:106)sm(cid:35)n		response
78	78	43	sky	Ujjaini-Malvi-Moondikhedi	4	1	bad̪əɭo	bad(cid:196)(cid:101)(cid:124)o		response
78	78	43	sky	Rajwadi-Malvi-Lojithara	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Rajwadi-Malvi-Bhimakhedi	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Rajwadi-Malvi-Kishorpura	3	1	ɑɕmɑn	(cid:35)(cid:139)m(cid:35)n		response
78	78	43	sky	Rajwadi-Malvi-Bhunyakhedi	3	1	ʌsmɑn	(cid:106)sm(cid:35)n		response
78	78	43	sky	Rajwadi-Malvi-Jesingpura	3	1	ɑʃmɑn	(cid:35)(cid:53)m(cid:35)n		response
78	78	43	sky	Rajwadi-Malvi-Bhandia	4	1	vad̪ɾo	vad(cid:196)(cid:52)o		response
78	78	43	sky	Umadwadi-Malvi-Jhadmu	3	1	asman	asman		response
78	78	43	sky	Umadwadi-Malvi-Semlikakad	2	1	akaç	aka(cid:37)		response
78	78	43	sky	Umadwadi-Malvi-Semlikakad	3	2	asman	asman		response
78	78	43	sky	Umadwadi-Malvi-Sagpur	4	1	bɑd̪ʌl	b(cid:35)d(cid:196)(cid:106)l		response
78	78	43	sky	Umadwadi-Malvi-Paldyabana	4	1	bɑd̪ʌl	b(cid:35)d(cid:196)(cid:106)l		response
78	78	43	sky	Umadwadi-Malvi-Mungavali	3	1	asman	asman		response
78	78	43	sky	Sondhwadi-Malvi-Harnauda	3	1	ʌsmɑn	(cid:106)sm(cid:35)n		response
78	78	43	sky	Sondhwadi-Malvi-Narana	3	1	asman	asman		response
78	78	43	sky	Sondhwadi-Malvi-Adakhedi	3	1	ɑʃmɑn	(cid:35)(cid:53)m(cid:35)n		response
78	78	43	sky	Sondhwadi-Malvi-Era	3	1	ɑʃmɑn	(cid:35)(cid:53)m(cid:35)n		response
78	78	43	sky	Sondhwadi-Malvi-Deevdi	3	1	asman	asman		response
78	78	43	sky	Sondhwadi-Malvi-Jamli	1	1	ab	ab		response
78	78	43	sky	Gond-Malvi-Kalwar	3	1	ɑsmɑn	(cid:35)sm(cid:35)n		response
78	78	43	sky	Gond-Malvi-Samapura	3	1	asman	asman		response
78	78	43	sky	Bhil-Malvi-Bhandikhali	2	1	ɑːkaɕ	(cid:35)(cid:3)ka(cid:139)		response
78	78	43	sky	Bhili-Kankaria	5	1	sʌɾʌg	s(cid:106)(cid:52)(cid:106)(cid:73)		response
78	78	43	sky	Bhili-Athwaniya	5	1	hʌɾʌg	h(cid:106)(cid:52)(cid:106)(cid:73)		response
78	78	43	sky	Nimadi-Jajumkhedi	2	1	akas	akas		response
