PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Continuation	Raw_Fragments	Source_Status
98	91	36	rope	Rathwi Bareli-Tharadpura	7	1	ɾɑːs		0	Rathwi Bareli-Tharadpura 7 ɾɑːs	response
98	91	36	rope	Rathwi Bareli-Udainagar	1	1	d̪oiɖo		0	Rathwi Bareli-Udainagar 1 d̪oiɖo	response
98	91	36	rope	Rathwi Bareli-Chiklia	1	1	d̪ʊjɽo		0	Rathwi Bareli-Chiklia 1 d̪ʊjɽo	response
98	91	36	rope	Rathwi-Chenpur	1	1	d̪uɖo		0	Rathwi-Chenpur 1 d̪uɖo	response
98	91	36	rope	Rathwi-Dongargaon	7	1	ɾɑs		0	Rathwi-Dongargaon 7 ɾɑs	response
98	91	36	rope	Bhilali-Bodugam	7	1	ɾɑs		0	Bhilali-Bodugam 7 ɾɑs	response
98	91	36	rope	Bhili-Punyawat	7	1	ɾɑxi		0	Bhili-Punyawat 7 ɾɑxi	response
98	91	36	rope	Bhili-Anjhera	1	1	d̪oiɖũ		0	Bhili-Anjhera 1 d̪oiɖũ	response
98	91	36	rope	Bhilali-Anjhera	1	1	d̪oiɖɑ̃		0	Bhilali-Anjhera 1 d̪oiɖɑ ̃	response
98	91	36	rope	Bhilali-Mandwi	1	1	d̪ojɖo		0	Bhilali-Mandwi 1 d̪ojɖo	response
98	91	36	rope	Bhilali-Navalpura	1	1	d̪ʊjɖɑ		0	Bhilali-Navalpura 1 d̪ʊjɖɑ	response
98	91	36	rope	Bhilali-Agar	7	1	ɾɑs		0	Bhilali-Agar 7 ɾɑs	response
98	91	36	rope	Bhilali-Udaigadh	1	1	d̪oɾi		0	Bhilali-Udaigadh 1 d̪oɾi	response
98	91	36	rope	Bhilali-Kattivada	7	1	ɾɑh		0	Bhilali-Kattivada 7 ɾɑh	response
98	91	36	rope	Parya Bhilali-Bhorwada	1	1	d̪ɔjɖu		0	Parya Bhilali- Bhorwada 1 d̪ɔjɖu	response
98	91	36	rope	Bhili-Piplia	1	1	d̪oiɖo		0	Bhili-Piplia 1 d̪oiɖo	response
98	91	36	rope	Bhili-Kharod	1	1	d̪ori		0	Bhili-Kharod 1 d̪ori	response
98	91	36	rope	Bhilali-Aspai	1	1	d̪oɖʊ		0	Bhilali-Aspai 1 d̪oɖʊ	response
98	91	36	rope	Rathawi-Mankodi	1	1	d̪oɖu		0	Rathawi-Mankodi 1 d̪oɖu	response
98	91	36	rope	Palya-Choutharya	1	1	d̪oɖu		0	Palya-Choutharya 1 d̪oɖu	response
98	91	36	rope	Palya-Natvada	7	1	ɾɑh		0	Palya-Natvada 7 ɾɑh	response
98	91	36	rope	Bareli Pauri-Shahana	5	1	humʈa		0	Bareli Pauri-Shahana 5 humʈa	response
98	91	36	rope	Bareli Pauri-Shahana	8	2	d̪awõ		1	8 d̪awõ	response
98	91	36	rope	Bareli Pauri-Mandvi	3	1	usoɖu		0	Bareli Pauri-Mandvi 3 usoɖu	response
98	91	36	rope	Bareli Pauri-Khadki	1	1	d̪uɖo		0	Bareli Pauri-Khadki 1 d̪uɖo	response
98	91	36	rope	Nimadi-Khargone	1	1	d̪oiɖɔ		0	Nimadi-Khargone 1 d̪oiɖɔ	response
98	91	36	rope	Nimadi-Awlia	1	1	d̪ɔɾi		0	Nimadi-Awlia 1 d̪ɔɾi	response
98	91	36	rope	Nimadi-Ashapur	1	1	d̪oiɖɑ		0	Nimadi-Ashapur 1 d̪oiɖɑ	response
98	91	36	rope	Ahirani-Dhule	1	1	d̪or		0	Ahirani-Dhule 1 d̪or	response
98	91	36	rope	Hindi	7	1	ɾəssi		0	Hindi 7 ɾəssi	response
98	91	36	rope	Gujarati	1	1	ɖoɾu		0	Gujarati 1 ɖoɾu	response
98	91	36	rope	Gujarati	1	2	d̪oɾi		1	1 d̪oɾi	response
98	91	36	rope	Marathi	1	1	d̪oɾ		0	Marathi 1 d̪oɾ	response
98	91	36	rope	Marathi	1	2	d̪oɾi		1	1 d̪oɾi	response
99	92	37	thread	Rathwi Pauri-Amalwadi	1	1	d̪uɾu		0	Rathwi Pauri-Amalwadi 1 d̪uɾu	response
99	92	37	thread	Rathwi Pauri-Segwi	1	1	d̪uɾu		0	Rathwi Pauri-Segwi 1 d̪uɾu	response
99	92	37	thread	Rathwi Bareli-Tharadpura	1	1	d̪uɾu		0	Rathwi Bareli-Tharadpura 1 d̪uɾu	response
99	92	37	thread	Rathwi Bareli-Udainagar	1	1	d̪oɾo		0	Rathwi Bareli-Udainagar 1 d̪oɾo	response
99	92	37	thread	Rathwi Bareli-Chiklia	1	1	d̪uɾu		0	Rathwi Bareli-Chiklia 1 d̪uɾu	response
99	92	37	thread	Rathwi-Chenpur	1	1	d̪uɾu		0	Rathwi-Chenpur 1 d̪uɾu	response
99	92	37	thread	Rathwi-Dongargaon	1	1	d̪uɾu		0	Rathwi-Dongargaon 1 d̪uɾu	response
99	92	37	thread	Bhilali-Bodugam	1	1	d̪uɾʊ		0	Bhilali-Bodugam 1 d̪uɾʊ	response
99	92	37	thread	Bhili-Punyawat	1	1	d̪uɾɔ		0	Bhili-Punyawat 1 d̪uɾɔ	response
99	92	37	thread	Bhili-Anjhera	1	1	d̪oɾɑ		0	Bhili-Anjhera 1 d̪oɾɑ	response
99	92	37	thread	Bhilali-Anjhera	1	1	d̪oɾɑ		0	Bhilali-Anjhera 1 d̪oɾɑ	response
99	92	37	thread	Bhilali-Mandwi	1	1	d̪oɾɑ		0	Bhilali-Mandwi 1 d̪oɾɑ	response
99	92	37	thread	Bhilali-Navalpura	1	1	ɖor		0	Bhilali-Navalpura 1 ɖor	response
99	92	37	thread	Bhilali-Agar	1	1	d̪ʊɾɑ		0	Bhilali-Agar 1 d̪ʊɾɑ	response
99	92	37	thread	Bhilali-Udaigadh	1	1	d̪uɾu		0	Bhilali-Udaigadh 1 d̪uɾu	response
99	92	37	thread	Bhilali-Kattivada	1	1	d̪oɾɑ		0	Bhilali-Kattivada 1 d̪oɾɑ	response
99	92	37	thread	Parya Bhilali-Bhorwada	1	1	d̪oɾu		0	Parya Bhilali- Bhorwada 1 d̪oɾu	response
99	92	37	thread	Bhili-Piplia	1	1	d̪oɾo		0	Bhili-Piplia 1 d̪oɾo	response
99	92	37	thread	Bhili-Kharod	1	1	d̪oɾɑ		0	Bhili-Kharod 1 d̪oɾɑ	response
99	92	37	thread	Bhilali-Aspai	1	1	d̪oɾo		0	Bhilali-Aspai 1 d̪oɾo	response
99	92	37	thread	Rathawi-Mankodi	1	1	d̪oɾo		0	Rathawi-Mankodi 1 d̪oɾo	response
99	92	37	thread	Palya-Choutharya	1	1	d̪oɾo		0	Palya-Choutharya 1 d̪oɾo	response
99	92	37	thread	Palya-Natvada	1	1	ɖoɾo		0	Palya-Natvada 1 ɖoɾo	response
99	92	37	thread	Bareli Pauri-Shahana	1	1	d̪oɾɑ		0	Bareli Pauri-Shahana 1 d̪oɾɑ	response
99	92	37	thread	Bareli Pauri-Shahana	1	2	d̪oɾu		1	1 d̪oɾu	response
99	92	37	thread	Bareli Pauri-Mandvi	1	1	d̪oɾɑ		0	Bareli Pauri-Mandvi 1 d̪oɾɑ	response
99	92	37	thread	Bareli Pauri-Mandvi	1	2	d̪oɾu		1	1 d̪oɾu	response
99	92	37	thread	Bareli Pauri-Khadki	1	1	d̪uɾu		0	Bareli Pauri-Khadki 1 d̪uɾu	response
99	92	37	thread	Nimadi-Khargone	1	1	d̪ɔɾɔ		0	Nimadi-Khargone 1 d̪ɔɾɔ	response
99	92	37	thread	Nimadi-Awlia	1	1	d̪ɔɾɔ		0	Nimadi-Awlia 1 d̪ɔɾɔ	response
99	92	37	thread	Nimadi-Ashapur	1	1	d̪oɾɑ		0	Nimadi-Ashapur 1 d̪oɾɑ	response
99	92	37	thread	Ahirani-Dhule	1	1	ɖorʌ		0	Ahirani-Dhule 1 ɖorʌ	response
99	92	37	thread	Hindi	1	1	ɖoɾɑ		0	Hindi 1 ɖoɾɑ	response
99	92	37	thread	Hindi	2	2	sut̪		1	2 sut ̪	response
99	92	37	thread	Hindi	3	3	d̪ɦɑgɑ		1	3 d̪ɦɑgɑ	response
99	92	37	thread	Gujarati	1	1	ɖoɾo		0	Gujarati 1 ɖoɾo	response
99	92	37	thread	Marathi	1	1	d̪oɾɑ		0	Marathi 1 d̪oɾɑ	response
99	92	37	thread	Marathi	2	2	sut̪		1	2 sut̪	response
99	92	38	needle	Rathwi Pauri-Amalwadi	1	1	sw̪ i		0	Rathwi Pauri-Amalwadi 1 sw̪ i	response
99	92	38	needle	Rathwi Pauri-Segwi	1	1	sw̪ i		0	Rathwi Pauri-Segwi 1 sw̪ i	response
99	92	38	needle	Rathwi Bareli-Tharadpura	1	1	suʋi		0	Rathwi Bareli-Tharadpura 1 suʋi	response
99	92	38	needle	Rathwi Bareli-Udainagar	1	1	sui		0	Rathwi Bareli-Udainagar 1 sui	response
99	92	38	needle	Rathwi Bareli-Chiklia	1	1	suʋi		0	Rathwi Bareli-Chiklia 1 suʋi	response
99	92	38	needle	Rathwi-Chenpur	1	1	suʋi		0	Rathwi-Chenpur 1 suʋi	response
99	92	38	needle	Rathwi-Dongargaon	1	1	suʋi		0	Rathwi-Dongargaon 1 suʋi	response
99	92	38	needle	Bhilali-Bodugam	1	1	sui		0	Bhilali-Bodugam 1 sui	response
99	92	38	needle	Bhili-Punyawat	1	1	hui		0	Bhili-Punyawat 1 hui	response
99	92	38	needle	Bhili-Anjhera	1	1	sũi		0	Bhili-Anjhera 1 sũi	response
99	92	38	needle	Bhilali-Anjhera	1	1	sũi		0	Bhilali-Anjhera 1 sũi	response
99	92	38	needle	Bhilali-Mandwi	1	1	sui		0	Bhilali-Mandwi 1 sui	response
99	92	38	needle	Bhilali-Navalpura	1	1	sʊj		0	Bhilali-Navalpura 1 sʊj	response
99	92	38	needle	Bhilali-Agar	1	1	sʊi		0	Bhilali-Agar 1 sʊi	response
99	92	38	needle	Bhilali-Udaigadh	1	1	sui		0	Bhilali-Udaigadh 1 sui	response
99	92	38	needle	Bhilali-Kattivada	1	1	hui		0	Bhilali-Kattivada 1 hui	response
99	92	38	needle	Parya Bhilali-Bhorwada	1	1	sʊ̃j		0	Parya Bhilali- Bhorwada 1 sʊ̃j	response
99	92	38	needle	Bhili-Piplia	1	1	hui		0	Bhili-Piplia 1 hui	response
99	92	38	needle	Bhili-Kharod	1	1	hui		0	Bhili-Kharod 1 hui	response
99	92	38	needle	Bhilali-Aspai	1	1	hõi		0	Bhilali-Aspai 1 hõi	response
99	92	38	needle	Rathawi-Mankodi	1	1	hoj		0	Rathawi-Mankodi 1 hoj	response
99	92	38	needle	Palya-Choutharya	1	1	hoi		0	Palya-Choutharya 1 hoi	response
99	92	38	needle	Palya-Natvada	1	1	hɔj		0	Palya-Natvada 1 hɔj	response
99	92	38	needle	Bareli Pauri-Shahana	1	1	hwi		0	Bareli Pauri-Shahana 1 hwi	response
99	92	38	needle	Bareli Pauri-Mandvi	1	1	hwi		0	Bareli Pauri-Mandvi 1 hwi	response
99	92	38	needle	Bareli Pauri-Khadki	1	1	hui		0	Bareli Pauri-Khadki 1 hui	response
99	92	38	needle	Nimadi-Khargone	1	1	sui		0	Nimadi-Khargone 1 sui	response
99	92	38	needle	Nimadi-Awlia	1	1	sui		0	Nimadi-Awlia 1 sui	response
99	92	38	needle	Nimadi-Ashapur	1	1	sui		0	Nimadi-Ashapur 1 sui	response
99	92	38	needle	Ahirani-Dhule	1	1	sui		0	Ahirani-Dhule 1 sui	response
99	92	38	needle	Hindi	1	1	sʊi		0	Hindi 1 sʊi	response
99	92	38	needle	Gujarati	1	1	soi		0	Gujarati 1 soi	response
99	92	38	needle	Marathi	1	1	sui		0	Marathi 1 sui	response
99	92	39	cloth	Rathwi Pauri-Amalwadi	9	1	tʃin̪d̪ʌro		0	Rathwi Pauri-Amalwadi 9 tʃin̪d̪ʌro	response
99	92	39	cloth	Rathwi Pauri-Segwi	9	1	tʃin̪d̪ra		0	Rathwi Pauri-Segwi 9 tʃin̪d̪ra	response
99	92	39	cloth	Rathwi Bareli-Tharadpura	9	1	tʃhɪnd̪əɾo		0	Rathwi Bareli-Tharadpura 9 tʃhɪnd̪əɾo	response
99	92	39	cloth	Rathwi Bareli-Udainagar	9	1	tʃɪndə̪ɾɑ		0	Rathwi Bareli-Udainagar 9 tʃɪndə̪ɾɑ	response
99	92	39	cloth	Rathwi Bareli-Chiklia	9	1	tʃhɪn̪d̪ɾo		0	Rathwi Bareli-Chiklia 9 tʃhɪn̪d̪ɾo	response
99	92	39	cloth	Rathwi-Chenpur	9	1	tʃhind̪əɾɔ		0	Rathwi-Chenpur 9 tʃhind̪əɾɔ	response
99	92	39	cloth	Rathwi-Dongargaon	9	1	tʃɪndə̪ɾɑ		0	Rathwi-Dongargaon 9 tʃɪndə̪ɾɑ	response
99	92	39	cloth	Bhilali-Bodugam	9	1	tʃhɪnd̪ɾo		0	Bhilali-Bodugam 9 tʃhɪnd̪ɾo	response
99	92	39	cloth	Bhili-Punyawat	14	1	puth̪əliju		0	Bhili-Punyawat 14 puth̪əliju	response
99	92	39	cloth	Bhili-Anjhera	14	1	pɔtə̪lijɑ		0	Bhili-Anjhera 14 pɔtə̪lijɑ	response
99	92	39	cloth	Bhilali-Anjhera	3,9	1	tʃhetɾ̪ɑ		0	Bhilali-Anjhera 3,9 tʃhetɾ̪ɑ	response
99	92	39	cloth	Bhilali-Mandwi	14	1	pʊtl̪jɑ		0	Bhilali-Mandwi 14 pʊtl̪jɑ	response
99	92	39	cloth	Bhilali-Navalpura	14	1	pʊtl̪ɪjɑ		0	Bhilali-Navalpura 14 pʊtl̪ɪjɑ	response
99	92	39	cloth	Bhilali-Agar	1	1	kɑpʌɖo		0	Bhilali-Agar 1 kɑpʌɖo	response
99	92	39	cloth	Bhilali-Agar	14	2	pʊtl̪ɪjɑ		1	14 pʊtl̪ɪjɑ	response
99	92	39	cloth	Bhilali-Udaigadh	14	1	pɔtə̪lijɑ		0	Bhilali-Udaigadh 14 pɔtə̪lijɑ	response
99	92	39	cloth	Bhilali-Kattivada	4	1	sɑkəlɑ		0	Bhilali-Kattivada 4 sɑkəlɑ	response
99	92	39	cloth	Parya Bhilali-Bhorwada	3,9	1	tʃhetɾ̪ɑ		0	Parya Bhilali- Bhorwada 3,9 tʃhetɾ̪ɑ	response
99	92	39	cloth	Bhili-Piplia	3	1	sitɾ̪u		0	Bhili-Piplia 3 sitɾ̪u	response
99	92	39	cloth	Bhili-Kharod	1	1	kapɖa		0	Bhili-Kharod 1 kapɖa	response
99	92	39	cloth	Bhilali-Aspai	6	1	lugəɖʊ		0	Bhilali-Aspai 6 lugəɖʊ	response
99	92	39	cloth	Rathawi-Mankodi	6	1	lʊgɖu		0	Rathawi-Mankodi 6 lʊgɖu	response
99	92	39	cloth	Palya-Choutharya	6	1	lugəɖu		0	Palya-Choutharya 6 lugəɖu	response
99	92	39	cloth	Palya-Natvada	6	1	lʊgəɖʊ		0	Palya-Natvada 6 lʊgəɖʊ	response
99	92	39	cloth	Bareli Pauri-Shahana	6	1	lu̻gʌɖa		0	Bareli Pauri-Shahana 6 lu̻gʌɖa	response
99	92	39	cloth	Bareli Pauri-Mandvi	6	1	lugʌɖʌ		0	Bareli Pauri-Mandvi 6 lugʌɖʌ	response
99	92	39	cloth	Bareli Pauri-Khadki	6	1	lugəɖo		0	Bareli Pauri-Khadki 6 lugəɖo	response
99	92	39	cloth	Nimadi-Khargone	1	1	kɑpəɖo		0	Nimadi-Khargone 1 kɑpəɖo	response
99	92	39	cloth	Nimadi-Awlia	2	1	onnu		0	Nimadi-Awlia 2 onnu	response
99	92	39	cloth	Nimadi-Ashapur	1	1	kɑpəɖo		0	Nimadi-Ashapur 1 kɑpəɖo	response
99	92	39	cloth	Ahirani-Dhule	1	1	kɑpʌɖʌ		0	Ahirani-Dhule 1 kɑpʌɖʌ	response
99	92	39	cloth	Hindi	1	1	kəpəɖɑ		0	Hindi 1 kəpəɖɑ	response
99	92	39	cloth	Gujarati	1	1	kɑpɑɖ		0	Gujarati 1 kɑpɑɖ	response
99	92	39	cloth	Gujarati	1	2	kopəɖũ		1	1 kopəɖũ	response
99	92	39	cloth	Marathi	1	1	kɑpʌɖʌ		0	Marathi 1 kɑpʌɖʌ	response
100	93	40	ring	Rathwi Pauri-Amalwadi	4	1	mun̪d̪i		0	Rathwi Pauri-Amalwadi 4 mun̪d̪i	response
100	93	40	ring	Rathwi Pauri-Segwi	4	1	mun̪d̪i		0	Rathwi Pauri-Segwi 4 mun̪d̪i	response
100	93	40	ring	Rathwi Bareli-Tharadpura	4	1	mun̪d̪i		0	Rathwi Bareli-Tharadpura 4 mun̪d̪i	response
100	93	40	ring	Rathwi Bareli-Udainagar	4	1	mund̪i		0	Rathwi Bareli-Udainagar 4 mund̪i	response
100	93	40	ring	Rathwi Bareli-Chiklia	4	1	mʊn̪d̪i		0	Rathwi Bareli-Chiklia 4 mʊn̪d̪i	response
100	93	40	ring	Rathwi-Chenpur	4	1	mund̪i		0	Rathwi-Chenpur 4 mund̪i	response
100	93	40	ring	Rathwi-Dongargaon	4	1	mund̪i		0	Rathwi-Dongargaon 4 mund̪i	response
100	93	40	ring	Bhilali-Bodugam	4	1	mund̪i		0	Bhilali-Bodugam 4 mund̪i	response
100	93	40	ring	Bhili-Punyawat	4	1	mund̪ɦi		0	Bhili-Punyawat 4 mund̪ɦi	response
100	93	40	ring	Bhili-Anjhera	4	1	mund̪ĩ		0	Bhili-Anjhera 4 mund̪ĩ	response
100	93	40	ring	Bhilali-Anjhera	4	1	mund̪i		0	Bhilali-Anjhera 4 mund̪i	response
100	93	40	ring	Bhilali-Mandwi	4	1	mund̪i		0	Bhilali-Mandwi 4 mund̪i	response
100	93	40	ring	Bhilali-Navalpura	4	1	mund̪i		0	Bhilali-Navalpura 4 mund̪i	response
100	93	40	ring	Bhilali-Agar	4	1	mund̪i		0	Bhilali-Agar 4 mund̪i	response
100	93	40	ring	Bhilali-Udaigadh	4	1	mund̪i		0	Bhilali-Udaigadh 4 mund̪i	response
100	93	40	ring	Bhilali-Kattivada	1	1	viʈi		0	Bhilali-Kattivada 1 viʈi	response
100	93	40	ring	Parya Bhilali-Bhorwada	4	1	mund̪i		0	Parya Bhilali- Bhorwada 4 mund̪i	response
100	93	40	ring	Bhili-Piplia	1	1	viʈʈi		0	Bhili-Piplia 1 viʈʈi	response
100	93	40	ring	Bhili-Kharod	1	1	witi		0	Bhili-Kharod 1 witi	response
100	93	40	ring	Bhilali-Aspai	1	1	vĩʈɪ		0	Bhilali-Aspai 1 vĩʈɪ	response
100	93	40	ring	Rathawi-Mankodi	1	1	viʈi		0	Rathawi-Mankodi 1 viʈi	response
100	93	40	ring	Palya-Choutharya	1	1	viʈʈi		0	Palya-Choutharya 1 viʈʈi	response
100	93	40	ring	Palya-Natvada	1	1	viʈi		0	Palya-Natvada 1 viʈi	response
100	93	40	ring	Bareli Pauri-Shahana	4	1	mun̪d̪i		0	Bareli Pauri-Shahana 4 mun̪d̪i	response
100	93	40	ring	Bareli Pauri-Mandvi	4	1	mun̪d̪i		0	Bareli Pauri-Mandvi 4 mun̪d̪i	response
100	93	40	ring	Bareli Pauri-Khadki	4	1	mun̪d̪i		0	Bareli Pauri-Khadki 4 mun̪d̪i	response
100	93	40	ring	Nimadi-Khargone	4	1	mund̪i		0	Nimadi-Khargone 4 mund̪i	response
100	93	40	ring	Nimadi-Awlia	2	1	tʃhʌllɔ		0	Nimadi-Awlia 2 tʃhʌllɔ	response
100	93	40	ring	Nimadi-Ashapur	4	1	mund̪i		0	Nimadi-Ashapur 4 mund̪i	response
100	93	40	ring	Ahirani-Dhule	4	1	mun̪d̪i		0	Ahirani-Dhule 4 mun̪d̪i	response
100	93	40	ring	Hindi	3	1	ʌg̃ uʈhi		0	Hindi 3 ʌg̃ uʈhi	response
100	93	40	ring	Hindi	4	2	mʊ̃d̪əɾi		1	4 mʊ̃d̪əɾi	response
100	93	40	ring	Gujarati	1	1	wĩʈi		0	Gujarati 1 wĩʈi	response
100	93	40	ring	Marathi	3	1	ʌŋgʌʈhi		0	Marathi 3 ʌŋgʌʈhi	response
100	93	40	ring	Marathi	4	2	mund̪i		1	4 mund̪i	response
100	93	41	sun	Rathwi Pauri-Amalwadi	2	1	d̪ahaɖu		0	Rathwi Pauri-Amalwadi 2 d̪ahaɖu	response
100	93	41	sun	Rathwi Pauri-Segwi	2	1	d̪ahaɖu		0	Rathwi Pauri-Segwi 2 d̪ahaɖu	response
100	93	41	sun	Rathwi Bareli-Tharadpura	2	1	d̪ʌhʌɖo		0	Rathwi Bareli-Tharadpura 2 d̪ʌhʌɖo	response
100	93	41	sun	Rathwi Bareli-Udainagar	2	1	d̪ʌhəɖɔ		0	Rathwi Bareli-Udainagar 2 d̪ʌhəɖɔ	response
100	93	41	sun	Rathwi Bareli-Chiklia	2	1	d̪ɑhəɽu		0	Rathwi Bareli-Chiklia 2 d̪ɑhəɽu	response
100	93	41	sun	Rathwi-Chenpur	2	1	d̪ʌhʌɖu		0	Rathwi-Chenpur 2 d̪ʌhʌɖu	response
100	93	41	sun	Rathwi-Dongargaon	2	1	d̪ʌhəɖɔ		0	Rathwi-Dongargaon 2 d̪ʌhəɖɔ	response
100	93	41	sun	Bhilali-Bodugam	2	1	d̪ɑhʌɖu		0	Bhilali-Bodugam 2 d̪ɑhʌɖu	response
100	93	41	sun	Bhili-Punyawat	2	1	d̪ɦʌhɑɖɔ		0	Bhili-Punyawat 2 d̪ɦʌhɑɖɔ	response
100	93	41	sun	Bhili-Anjhera	2	1	d̪ʌhʌɖo		0	Bhili-Anjhera 2 d̪ʌhʌɖo	response
100	93	41	sun	Bhilali-Anjhera	2	1	d̪ɛhʌɖu		0	Bhilali-Anjhera 2 d̪ɛhʌɖu	response
100	93	41	sun	Bhilali-Mandwi	2	1	d̪ɑhʌɖo		0	Bhilali-Mandwi 2 d̪ɑhʌɖo	response
100	93	41	sun	Bhilali-Navalpura	2	1	d̪ɑhɖu		0	Bhilali-Navalpura 2 d̪ɑhɖu	response
100	93	41	sun	Bhilali-Agar	2	1	d̪ɑhʌɖo		0	Bhilali-Agar 2 d̪ɑhʌɖo	response
100	93	41	sun	Bhilali-Udaigadh	2	1	d̪ʌhʌɖu		0	Bhilali-Udaigadh 2 d̪ʌhʌɖu	response
100	93	41	sun	Bhilali-Kattivada	2	1	d̪ʌhəɖɔ		0	Bhilali-Kattivada 2 d̪ʌhəɖɔ	response
100	93	41	sun	Parya Bhilali-Bhorwada	1	1	d̪in		0	Parya Bhilali- Bhorwada 1 d̪in	response
100	93	41	sun	Bhili-Piplia	1	1	d̪ʌn		0	Bhili-Piplia 1 d̪ʌn	response
100	93	41	sun	Bhili-Kharod	1	1	d̪ʌn		0	Bhili-Kharod 1 d̪ʌn	response
100	93	41	sun	Bhilali-Aspai	2	1	d̪ɑɖo		0	Bhilali-Aspai 2 d̪ɑɖo	response
100	93	41	sun	Rathawi-Mankodi	2	1	d̪ɑɖo		0	Rathawi-Mankodi 2 d̪ɑɖo	response
100	93	41	sun	Palya-Choutharya	2	1	d̪ʌhɖu		0	Palya-Choutharya 2 d̪ʌhɖu	response
100	93	41	sun	Palya-Natvada	2	1	d̪ɑhəɖʊ		0	Palya-Natvada 2 d̪ɑhəɖʊ	response
100	93	41	sun	Bareli Pauri-Shahana	5	1	d̪ih		0	Bareli Pauri-Shahana 5 d̪ih	response
100	93	41	sun	Bareli Pauri-Mandvi	5	1	dih		0	Bareli Pauri-Mandvi 5 dih	response
100	93	41	sun	Bareli Pauri-Khadki	5	1	d̪ih		0	Bareli Pauri-Khadki 5 d̪ih	response
100	93	41	sun	Nimadi-Khargone	1	1	d̪in		0	Nimadi-Khargone 1 d̪in	response
100	93	41	sun	Nimadi-Awlia	1	1	d̪in		0	Nimadi-Awlia 1 d̪in	response
100	93	41	sun	Nimadi-Ashapur	1	1	d̪in		0	Nimadi-Ashapur 1 d̪in	response
100	93	41	sun	Ahirani-Dhule	3	1	suɾijʌ		0	Ahirani-Dhule 3 suɾijʌ	response
100	93	41	sun	Hindi	3	1	suɾədʒ		0	Hindi 3 suɾədʒ	response
100	93	41	sun	Gujarati	3	1	suɾədʒ		0	Gujarati 3 suɾədʒ	response
100	93	41	sun	Gujarati	3	2	suɾjə		1	3 suɾjə	response
100	93	41	sun	Marathi	3	1	suɾijʌ		0	Marathi 3 suɾijʌ	response
100	93	42	moon	Rathwi Pauri-Amalwadi	1	1	tʃan̪d̪		0	Rathwi Pauri-Amalwadi 1 tʃan̪d̪	response
100	93	42	moon	Rathwi Pauri-Segwi	1	1	ts̪a̪n̪d̪		0	Rathwi Pauri-Segwi 1 ts̪a̪n̪d ̪	response
100	93	42	moon	Rathwi Bareli-Tharadpura	1	1	tʃɑnd̪		0	Rathwi Bareli-Tharadpura 1 tʃɑnd ̪	response
100	93	42	moon	Rathwi Bareli-Udainagar	1	1	tʃɑnd̪		0	Rathwi Bareli-Udainagar 1 tʃɑnd ̪	response
100	93	42	moon	Rathwi Bareli-Chiklia	1	1	tʃɑnd̪		0	Rathwi Bareli-Chiklia 1 tʃɑnd ̪	response
100	93	42	moon	Rathwi-Chenpur	1	1	tʃɑnd̪		0	Rathwi-Chenpur 1 tʃɑnd ̪	response
100	93	42	moon	Rathwi-Dongargaon	1	1	tʃɑnd̪		0	Rathwi-Dongargaon 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Bodugam	1	1	tʃɑnd̪		0	Bhilali-Bodugam 1 tʃɑnd ̪	response
100	93	42	moon	Bhili-Punyawat	1	1	tʃɑnd̪		0	Bhili-Punyawat 1 tʃɑnd ̪	response
100	93	42	moon	Bhili-Anjhera	1	1	tʃɑnd̪		0	Bhili-Anjhera 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Anjhera	1	1	tʃɑ̃d̪		0	Bhilali-Anjhera 1 tʃɑ̃d̪	response
100	93	42	moon	Bhilali-Mandwi	1	1	tʃɑnd̪		0	Bhilali-Mandwi 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Navalpura	1	1	tʃɑnd̪		0	Bhilali-Navalpura 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Agar	1	1	tʃɑnd̪		0	Bhilali-Agar 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Udaigadh	1	1	tʃɑnd̪		0	Bhilali-Udaigadh 1 tʃɑnd ̪	response
100	93	42	moon	Bhilali-Kattivada	1	1	tʃɑnd̪		0	Bhilali-Kattivada 1 tʃɑnd ̪	response
100	93	42	moon	Parya Bhilali-Bhorwada	1	1	tʃɑnd̪		0	Parya Bhilali- Bhorwada 1 tʃɑnd ̪	response
100	93	42	moon	Bhili-Piplia	1	1	sɑnd̪		0	Bhili-Piplia 1 sɑnd̪	response
100	93	42	moon	Bhili-Kharod	1	1	sand̪		0	Bhili-Kharod 1 sand̪	response
100	93	42	moon	Bhilali-Aspai	1	1	tʃɑ̃d̪		0	Bhilali-Aspai 1 tʃɑ̃d̪	response
100	93	42	moon	Rathawi-Mankodi	1	1	tʃɑnd̪o		0	Rathawi-Mankodi 1 tʃɑnd̪o	response
100	93	42	moon	Palya-Choutharya	1	1	tʃɑnd̪		0	Palya-Choutharya 1 tʃɑnd ̪	response
100	93	42	moon	Palya-Natvada	1	1	tʃɑnd̪ bɑbo		0	Palya-Natvada 1 tʃɑnd̪ bɑbo	response
100	93	42	moon	Bareli Pauri-Shahana	1	1	ts̪a̪n̪d̪		0	Bareli Pauri-Shahana 1 ts̪a̪n̪d ̪	response
