Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Dialect_ID	Stable_Cell_ID	Disposition
28	door	MDH	Mundari	Dhungarisai	no	39	34	right	duɑɾ	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
28	door	MJH	Mundari	Jharmunda	no	39	34	right	ʈɐʈɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
28	door	HDI	Ho	Dillisore	no	39	34	right	ʈɐʈi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
28	door	SDI	Santali	Dictionary	no	39	34	right	silpiŋ | kɑpɑt	2 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
28	door	SNA	Santali	Nayarangamotia	no	39	34	right	silpiŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
28	door	ORI	Oriya	Cuttack	no	39	34	right	kɔbɑtɔ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	BAI	Bhumij	Baigodia	yes	39	34	right	sɑːn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i029	target-staged
29	firewood	CHA	Bhumij	Champi	yes	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i029	target-staged
29	firewood	DIG	Bhumij	Dighinuasahi	yes	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i029	target-staged
29	firewood	DUM	Bhumij	Dumadie	yes	39	34	right	sɑhʌn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i029	target-staged
29	firewood	LAD	Bhumij	Ladhiramsai	yes	39	34	right	sɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i029	target-staged
29	firewood	MAD	Bhumij	Madhupur	yes	39	34	right	sɑhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i029	target-staged
29	firewood	MOH	Bhumij	Mohuldiha	yes	39	34	right	dʒulsɐhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i029	target-staged
29	firewood	MUN	Bhumij	Munduy	yes	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i029	target-staged
29	firewood	POD	Bhumij	Podadiha	yes	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i029	target-staged
29	firewood	UDA	Bhumij/Mundari	Udala	yes	39	34	right	sɑhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i029	target-staged
29	firewood	MCH	Mundari	Chalagi	no	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	MDI	Mundari	Dictionary	no	39	34	right	sɑhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	MDH	Mundari	Dhungarisai	no	39	34	right	sɑhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	MJH	Mundari	Jharmunda	no	39	34	right	sɐhɐn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	HDI	Ho	Dillisore	no	39	34	right	sɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	SDI	Santali	Dictionary	no	39	34	right	sɑhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	SNA	Santali	Nayarangamotia	no	39	34	right	sɐhɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
29	firewood	ORI	Oriya	Cuttack	no	39	34	right	kɑːto	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	BAI	Bhumij	Baigodia	yes	39	34	right	dʒonoʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i030	target-staged
30	broom	CHA	Bhumij	Champi	yes	39	34	right	dʒonoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i030	target-staged
30	broom	DIG	Bhumij	Dighinuasahi	yes	39	34	right	dʒɔno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i030	target-staged
30	broom	DUM	Bhumij	Dumadie	yes	39	34	right	dʒonoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i030	target-staged
30	broom	LAD	Bhumij	Ladhiramsai	yes	39	34	right	dʒonoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i030	target-staged
30	broom	MAD	Bhumij	Madhupur	yes	39	34	right	dʒɔno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i030	target-staged
30	broom	MOH	Bhumij	Mohuldiha	yes	39	34	right	dʒɔno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i030	target-staged
30	broom	MUN	Bhumij	Munduy	yes	39	34	right	dʒɔno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i030	target-staged
30	broom	POD	Bhumij	Podadiha	yes	39	34	right	dʒonoʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i030	target-staged
30	broom	UDA	Bhumij/Mundari	Udala	yes	39	34	right	dʒonoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i030	target-staged
30	broom	MCH	Mundari	Chalagi	no	39	34	right	dʒɔnoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	MDI	Mundari	Dictionary	no	39	34	right		0	source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-blank-excluded
30	broom	MDH	Mundari	Dhungarisai	no	39	34	right	dʒonoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	MJH	Mundari	Jharmunda	no	39	34	right	dʒɔnooʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	HDI	Ho	Dillisore	no	39	34	right	dʒɔno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	SDI	Santali	Dictionary	no	39	34	right	dʒonok	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	SNA	Santali	Nayarangamotia	no	39	34	right	dʒəno	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
30	broom	ORI	Oriya	Cuttack	no	40	35	left	tʃɑntʃoni	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
31	mortar	BAI	Bhumij	Baigodia	yes	40	35	left		0	source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-baigodia	bhumij1989-baigodia-i031	target-source-blank-excluded
31	mortar	CHA	Bhumij	Champi	yes	40	35	left	sʌsɑŋɾɪɖd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-champi	bhumij1989-champi-i031	target-staged
31	mortar	DIG	Bhumij	Dighinuasahi	yes	40	35	left	tʃɐki	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-dighinuasahi	bhumij1996-dighinuasahi-i031	target-staged
31	mortar	DUM	Bhumij	Dumadie	yes	40	35	left	sʌsɑŋɾɪɖd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-dumadie	bhumij1989-dumadie-i031	target-staged
31	mortar	LAD	Bhumij	Ladhiramsai	yes	40	35	left	sʌsɑŋɾɪɖd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-ladhiramsai	bhumij1989-ladhiramsai-i031	target-staged
31	mortar	MAD	Bhumij	Madhupur	yes	40	35	left	ɾiɾit d̪hiɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-madhupur	bhumij1989-madhupur-i031	target-staged
31	mortar	MOH	Bhumij	Mohuldiha	yes	40	35	left	ɾiʔdiɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-mohuldiha	bhumij1996-mohuldiha-i031	target-staged
31	mortar	MUN	Bhumij	Munduy	yes	40	35	left	sɐsɑŋɾiʔd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1996-munduy	bhumij1996-munduy-i031	target-staged
31	mortar	POD	Bhumij	Podadiha	yes	40	35	left	ɾɪɖd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij1989-podadiha	bhumij1989-podadiha-i031	target-staged
31	mortar	UDA	Bhumij/Mundari	Udala	yes	40	35	left	sʌsɑŋ | sil | sɑsɑŋɾeʔd dhiɾi	1 | 3 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	bhumij-mundari1989-udala	bhumij-mundari1989-udala-i031	target-staged
31	mortar	MCH	Mundari	Chalagi	no	40	35	left	sɐsɑŋɾiʔd̪iɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control			comparison-control-excluded
