PDF_Page	Printed_Page	Line	Item	Gloss	Site	Manual_Form	Similarity_Group	Confidence	Review_Method	Review_Status	Source_Text
94	85	L23@349.11	66	fruit	Kantigad	pɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad pɔl 1
94	85	L24@361.12	66	fruit	Potenda	pɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda pɔl 1
94	85	L25@373.12	66	fruit	Sindhiguda	pɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda pɔl 1
94	85	L26@385.12	66	fruit	Sourakundi	pɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi pɔl 1
94	85	L27@397.13	66	fruit	Burja	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja pʰɔl 1
94	85	L28@409.13	66	fruit	Chhatrabor	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor pʰɔl 1
94	85	L29@421.14	66	fruit	Dame side	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side pʰɔl 1
94	85	L30@433.14	66	fruit	Kakalpoda	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda pʰɔl 1
94	85	L31@445.14	66	fruit	Konda Maliguda	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda pʰɔl 1
94	85	L32@457.15	66	fruit	Patta Maliguda	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda pʰɔl 1
94	85	L33@469.15	66	fruit	Sabhapatiguda	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda pʰɔl 1
94	85	L34@481.16	66	fruit	Souraguda	pʰɔl	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda pʰɔl 1
94	85	L36@513.30	67	mango	Aunli	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli am 1
94	85	L37@525.31	67	mango	Bodgaon	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon am 1
94	85	L38@537.31	67	mango	Burja	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja am 1
94	85	L39@549.32	67	mango	Chhatrabor	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor am 1
94	85	L40@561.32	67	mango	Dame side	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side am 1
94	85	L41@573.32	67	mango	Gemelput	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput am 1
94	85	L42@585.33	67	mango	Ghumar	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar am 1
94	85	L43@597.33	67	mango	Jujhari	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari am 1
94	85	L44@609.34	67	mango	Konda Maliguda	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda am 1
94	85	L45@621.34	67	mango	Potenda	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda am 1
94	85	L46@633.30	67	mango	Sabhapatiguda	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda am 1
94	85	L47@645.30	67	mango	Sindhiguda	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda am 1
94	85	L48@657.31	67	mango	Souraguda	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda am 1
94	85	L49@669.31	67	mango	Sourakundi	am	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi am 1
94	85	L50@681.32	67	mango	Gumalput	ɐm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput ɐm 1
94	85	L51@693.32	67	mango	Kakalpoda	ɐm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda ɐm 1
94	85	L52@705.32	67	mango	Kantigad	ɐm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad ɐm 1
94	85	R02@76.94	67	mango	Gagnapur	amba	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur amba 1
94	85	R03@88.94	67	mango	Patta Maliguda	amba	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda amba 1
94	85	R04@100.95	67	mango	Gemelput	ambɔ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput ambɔ 1
94	85	R06@133.08	68	banana	Gagnapur	kɐd̪ɨɖi	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur kɐd̪ɨɖi 1
94	85	R07@145.09	68	banana	Souraguda	kɐd̪ɨɖi	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda kɐd̪ɨɖi 1
94	85	R08@157.09	68	banana	Patta Maliguda	kad̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda kad̪li 1
94	85	R09@169.10	68	banana	Burja	kɔd̪el	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja kɔd̪el 1
94	85	R10@181.10	68	banana	Aunli	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli kɔd̪li 1
94	85	R11@193.10	68	banana	Bodgaon	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon kɔd̪li 1
94	85	R12@205.11	68	banana	Chhatrabor	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor kɔd̪li 1
94	85	R13@217.11	68	banana	Dame side	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side kɔd̪li 1
94	85	R14@229.12	68	banana	Gemelput	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput kɔd̪li 1
94	85	R15@241.12	68	banana	Ghumar	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar kɔd̪li 1
94	85	R16@253.12	68	banana	Gumalput	kɔd̪lɪ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput kɔd̪lɪ 1
94	85	R17@265.13	68	banana	Jujhari	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari kɔd̪li 1
94	85	R18@277.13	68	banana	Kakalpoda	kɔd̪lɪ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda kɔd̪lɪ 1
94	85	R19@289.14	68	banana	Kantigad	kɔd̪lɪ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad kɔd̪lɪ 1
94	85	R20@301.14	68	banana	Konda Maliguda	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda kɔd̪li 1
94	85	R21@313.14	68	banana	Potenda	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda kɔd̪li 1
94	85	R22@325.15	68	banana	Sabhapatiguda	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda kɔd̪li 1
94	85	R23@337.15	68	banana	Sindhiguda	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda kɔd̪li 1
94	85	R24@349.16	68	banana	Sourakundi	kɔd̪li	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi kɔd̪li 1
94	85	R26@381.30	69	wheat	Burja	ɡɔ̃	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja ɡɔ ̃ 1
94	85	R27@393.31	69	wheat	Dame side	ɡɔ̃	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side ɡɔ ̃ 1
94	85	R28@405.31	69	wheat	Potenda	ɡɔ̃	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda ɡɔ ̃ 1
94	85	R29@417.32	69	wheat	Sabhapatiguda	ɡɔ̃ː	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda ɡɔː̃ 1
94	85	R30@429.32	69	wheat	Gumalput	ɡɔːm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput ɡɔːm 1
94	85	R31@441.32	69	wheat	Kantigad	ɡɔːm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad ɡɔːm 1
94	85	R32@453.33	69	wheat	Burja	ɡɔm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja ɡɔm 1
94	85	R33@465.33	69	wheat	Gagnapur	ɡɔm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur ɡɔm 1
94	85	R34@477.34	69	wheat	Gemelput	ɡɔm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput ɡɔm 1
94	85	R35@489.34	69	wheat	Sindhiguda	ɡɔm	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda ɡɔm 1
94	85	R36@501.34	69	wheat	Bodgaon	ɡɔ̃m	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon ɡɔm̃ 1
94	85	R37@513.30	69	wheat	Kakalpoda	ɡɔ̃m	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kakalpoda ɡɔm̃ 1
94	85	R38@525.30	69	wheat	Konda Maliguda	ɡɔŋɡ	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Konda Maliguda ɡɔŋɡ 2
94	85	R39@537.31	69	wheat	Aunli	ɡɔũ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli ɡɔũ 1
94	85	R40@549.31	69	wheat	Jujhari	ɡɔũ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari ɡɔũ 1
94	85	R41@561.32	69	wheat	Souraguda	ɡɔũ	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda ɡɔũ 1
94	85	R42@573.32	69	wheat	Chhatrabor	ɡɔ̃u	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor ɡɔũ 1
94	85	R43@585.32	69	wheat	Ghumar	ɡɔ̃u	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar ɡɔũ 1
94	85	R44@597.33	69	wheat	Patta Maliguda	ɡɔ̃u	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Patta Maliguda ɡɔũ 1
94	85	R45@609.33	69	wheat	Sourakundi	ɡɔ̃u	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi ɡɔũ 1
94	85	R47@641.46	70	millet	Gagnapur	dʒɔnɔɖi	4	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gagnapur dʒɔnɔɖi 4
94	85	R48@653.47	70	millet	Aunli	dʒɔn̪d̪ri	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Aunli dʒɔn̪d̪ri 2
94	85	R49@665.47	70	millet	Chhatrabor	dʒɔn̪d̪ri	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Chhatrabor dʒɔn̪d̪ri 2
94	85	R50@677.48	70	millet	Ghumar	dʒɔn̪d̪ri	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Ghumar dʒɔn̪d̪ri 2
94	85	R51@689.48	70	millet	Jujhari	dʒɔn̪d̪ri	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari dʒɔn̪d̪ri 2
94	85	R52@701.46	70	millet	Sourakundi	dʒɔn̪d̪ri	2	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sourakundi dʒɔn̪d̪ri 2
95	86	L01@76.92	70	millet	Sindhiguda	ked dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sindhiguda ked dʒɔna 1
95	86	L02@88.92	70	millet	Bodgaon	keɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Bodgaon keɖ dʒɔna 1
95	86	L03@100.93	70	millet	Gemelput	keɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gemelput keɖ dʒɔna 1
95	86	L04@112.93	70	millet	Gumalput	keɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Gumalput keɖ dʒɔna 1
95	86	L05@124.94	70	millet	Kantigad	keɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Kantigad keɖ dʒɔna 1
95	86	L06@136.94	70	millet	Potenda	keɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Potenda keɖ dʒɔna 1
95	86	L07@148.94	70	millet	Souraguda	keɖ dʒɔn̪d̪ri	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Souraguda keɖ dʒɔn̪d̪ri 1
95	86	L08@160.95	70	millet	Sabhapatiguda	kʰed dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Sabhapatiguda kʰed dʒɔna 1
95	86	L09@172.95	70	millet	Burja	kʰeɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Burja kʰeɖ dʒɔna 1
95	86	L10@184.96	70	millet	Dame side	kʰeɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Dame side kʰeɖ dʒɔna 1
95	86	L11@196.96	70	millet	Jujhari	kʰeɖ dʒɔna	1	high	manual visual comparison against rendered source image; embedded text used only as scaffold	complete	Jujhari kʰeɖ dʒɔna 1
