Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
62	thorn	TIR	Tiriya	18	13	1	caka	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 62, list TIR]	1	dhurwa2021:p018:i062:TIR:a1
62	thorn	NET	Nethanar	18	13	2	caka	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 62, list NET]	1	dhurwa2021:p018:i062:NET:a1
62	thorn	DHA	Dharba	18	13	3	caka	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 62, list DHA]	1	dhurwa2021:p018:i062:DHA:a1
62	thorn	KUK	Kukanar	18	13	4	caka	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 62, list KUK]	1	dhurwa2021:p018:i062:KUK:a1
62	thorn	U5	Unlabeled fifth printed column	18	13	5	koy:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 62, list U5]	0	
63	root	TIR	Tiriya	18	13	1	var	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 63, list TIR]	1	dhurwa2021:p018:i063:TIR:a1
63	root	NET	Nethanar	18	13	2	var	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 63, list NET]	1	dhurwa2021:p018:i063:NET:a1
63	root	DHA	Dharba	18	13	3	var	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 63, list DHA]	1	dhurwa2021:p018:i063:DHA:a1
63	root	KUK	Kukanar	18	13	4	var	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 63, list KUK]	1	dhurwa2021:p018:i063:KUK:a1
63	root	U5	Unlabeled fifth printed column	18	13	5	var	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 63, list U5]	0	
64	flower	TIR	Tiriya	18	13	1	pu:v	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 64, list TIR]	1	dhurwa2021:p018:i064:TIR:a1
64	flower	NET	Nethanar	18	13	2	pu:va	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 64, list NET]	1	dhurwa2021:p018:i064:NET:a1
64	flower	DHA	Dharba	18	13	3	pu:vu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 64, list DHA]	1	dhurwa2021:p018:i064:DHA:a1
64	flower	KUK	Kukanar	18	13	4	pu:vu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 64, list KUK]	1	dhurwa2021:p018:i064:KUK:a1
64	flower	U5	Unlabeled fifth printed column	18	13	5	pu:v	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 64, list U5]	0	
65	fruit	TIR	Tiriya	18	13	1	pʌl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 65, list TIR]	1	dhurwa2021:p018:i065:TIR:a1
65	fruit	NET	Nethanar	18	13	2	pʌl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 65, list NET]	1	dhurwa2021:p018:i065:NET:a1
65	fruit	DHA	Dharba	18	13	3	pʌl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 65, list DHA]	1	dhurwa2021:p018:i065:DHA:a1
65	fruit	KUK	Kukanar	18	13	4	pʌlu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 65, list KUK]	1	dhurwa2021:p018:i065:KUK:a1
65	fruit	U5	Unlabeled fifth printed column	18	13	5	pʌl:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 65, list U5]	0	
66	mango	TIR	Tiriya	18	13	1	mɛɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 66, list TIR]	1	dhurwa2021:p018:i066:TIR:a1
66	mango	NET	Nethanar	18	13	2	mɛɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 66, list NET]	1	dhurwa2021:p018:i066:NET:a1
66	mango	DHA	Dharba	18	13	3	mɛɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 66, list DHA]	1	dhurwa2021:p018:i066:DHA:a1
66	mango	KUK	Kukanar	18	13	4	mɛɖi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 66, list KUK]	1	dhurwa2021:p018:i066:KUK:a1
66	mango	U5	Unlabeled fifth printed column	18	13	5	mɛɖu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 66, list U5]	0	
67	banana	TIR	Tiriya	18	13	1	u:lubi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 67, list TIR]	1	dhurwa2021:p018:i067:TIR:a1
67	banana	NET	Nethanar	18	13	2	u:lubi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 67, list NET]	1	dhurwa2021:p018:i067:NET:a1
67	banana	DHA	Dharba	18	13	3	u:lupʌl	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 67, list DHA]	1	dhurwa2021:p018:i067:DHA:a1
67	banana	KUK	Kukanar	18	13	4	u:lu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 67, list KUK]	1	dhurwa2021:p018:i067:KUK:a1
67	banana	U5	Unlabeled fifth printed column	18	13	5	u:lu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 67, list U5]	0	
68	tamarind	TIR	Tiriya	18	13	1	cupari	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 68, list TIR]	1	dhurwa2021:p018:i068:TIR:a1
68	tamarind	NET	Nethanar	18	13	2	cupari	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 68, list NET]	1	dhurwa2021:p018:i068:NET:a1
68	tamarind	DHA	Dharba	18	13	3	cupari	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 68, list DHA]	1	dhurwa2021:p018:i068:DHA:a1
68	tamarind	KUK	Kukanar	18	13	4	cupar	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 68, list KUK]	1	dhurwa2021:p018:i068:KUK:a1
68	tamarind	U5	Unlabeled fifth printed column	18	13	5	cupari	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 68, list U5]	0	
69	wheat	TIR	Tiriya	18	13	1	goŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 69, list TIR]	1	dhurwa2021:p018:i069:TIR:a1
69	wheat	NET	Nethanar	18	13	2	go:ŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 69, list NET]	1	dhurwa2021:p018:i069:NET:a1
69	wheat	DHA	Dharba	18	13	3	go:ŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 69, list DHA]	1	dhurwa2021:p018:i069:DHA:a1
69	wheat	KUK	Kukanar	18	13	4	go:ŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 69, list KUK]	1	dhurwa2021:p018:i069:KUK:a1
69	wheat	U5	Unlabeled fifth printed column	18	13	5	go:ŋ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 69, list U5]	0	
70	Ragi	TIR	Tiriya	18	13	1	raʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 70, list TIR]	1	dhurwa2021:p018:i070:TIR:a1
70	Ragi	NET	Nethanar	18	13	2	raʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 70, list NET]	1	dhurwa2021:p018:i070:NET:a1
70	Ragi	DHA	Dharba	18	13	3	raʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 70, list DHA]	1	dhurwa2021:p018:i070:DHA:a1
70	Ragi	KUK	Kukanar	18	13	4	raʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 70, list KUK]	1	dhurwa2021:p018:i070:KUK:a1
70	Ragi	U5	Unlabeled fifth printed column	18	13	5	raʈa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 70, list U5]	0	
71	paddy	TIR	Tiriya	18	13	1	vɛbɛc:iɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 71, list TIR]	1	dhurwa2021:p018:i071:TIR:a1
71	paddy	NET	Nethanar	18	13	2	vɛrciɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 71, list NET]	1	dhurwa2021:p018:i071:NET:a1
71	paddy	DHA	Dharba	18	13	3	vɛrciɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 71, list DHA]	1	dhurwa2021:p018:i071:DHA:a1
71	paddy	KUK	Kukanar	18	13	4	vɛrciɖ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	known_dhurwa_target	source-local exhaustive staging	josephmichael2021dhurwa[Appendix B, printed p. 13, item 71, list KUK]	1	dhurwa2021:p018:i071:KUK:a1
71	paddy	U5	Unlabeled fifth printed column	18	13	5	vɛrci	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	unresolved_list_identity	audit-only: fifth printed header is blank; identity unresolved	josephmichael2021dhurwa[Appendix B, printed p. 13, item 71, list U5]	0	
