Item	Gloss	Site_Key	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Review_Status	Disposition	Reason	Language_ID	Dialect_ID	Source	Installed_Count	Entry_Keys	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewer_Declaration
36	rope	CCC	target	38	33	left	6	dʒeoːɾʰi	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 33 (PDF p. 38), item 36, CCC]	1	webster2017westerntharu:item036:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
36	rope	HIN	control	38	33	left	1	ɾʌsːi	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 33 (PDF p. 38), item 36, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	BNM	target	38	33	left	1	ɖoɾa	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, BNM]	1	webster2017westerntharu:item037:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	BNT	target	38	33	left	1	doɖa	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, BNT]	1	webster2017westerntharu:item037:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	RNK	target	38	33	left	1	ɖoɾa	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, RNK]	1	webster2017westerntharu:item037:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	RNS_Sisaikhara	target	38	33	left	1	ɖoɾa	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, RNS occurrence 1]	1	webster2017westerntharu:item037:rns_sisaikhara:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	RNS_Sisana	target	38	33	left	1	ɖoɾa	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, RNS occurrence 2]	1	webster2017westerntharu:item037:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	RKM	target	38	33	left	1	ɖoɾa	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, RkM]	1	webster2017westerntharu:item037:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	RKB	target	38	33	left	1	ɖoɾa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, RKB]	1	webster2017westerntharu:item037:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	TkN	target	38	33	left	1	doɾa	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, TkN]	1	webster2017westerntharu:item037:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	KkP	target	38	33	left	1	doɾa	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, KkP]	1	webster2017westerntharu:item037:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	SkP	target	38	33	left	2	sut	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, SkP]	1	webster2017westerntharu:item037:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	DKS	target	38	33	left	1 / 2	doɾa / sut	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, DKS]	2	webster2017westerntharu:item037:dks:form1 | webster2017westerntharu:item037:dks:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	DDK	target	38	33	left	2	sut	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, DDK]	1	webster2017westerntharu:item037:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	DGC	target	38	33	left	1	ɖoɾa	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, DGC]	1	webster2017westerntharu:item037:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	DkR	target	38	33	left	1	ɖoɾa	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, DkR]	1	webster2017westerntharu:item037:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	CCC	target	38	33	left	1 / 2	doaɾa / sut	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 33 (PDF p. 38), item 37, CCC]	2	webster2017westerntharu:item037:ccc:form1 | webster2017westerntharu:item037:ccc:form2	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
37	thread	HIN	control	38	33	left	1	ɖʰaga	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 33 (PDF p. 38), item 37, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	BNM	target	38	33	left	1	sui	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, BNM]	1	webster2017westerntharu:item038:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	BNT	target	38	33	right	1	sui	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, BNT]	1	webster2017westerntharu:item038:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	RNK	target	38	33	left	1	sui	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, RNK]	1	webster2017westerntharu:item038:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	RNS_Sisaikhara	target	38	33	left	1	sui	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, RNS occurrence 1]	1	webster2017westerntharu:item038:rns_sisaikhara:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	RNS_Sisana	target	38	33	right	1	sʊi	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, RNS occurrence 2]	1	webster2017westerntharu:item038:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	RKM	target	38	33	right	1	sʊi	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, RkM]	1	webster2017westerntharu:item038:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	RKB	target	38	33	left	1	sui	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, RKB]	1	webster2017westerntharu:item038:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	TkN	target	38	33	right	1	sui	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, TkN]	1	webster2017westerntharu:item038:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	KkP	target	38	33	right	1	sui	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, KkP]	1	webster2017westerntharu:item038:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	SkP	target	38	33	left	1	sui	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, SkP]	1	webster2017westerntharu:item038:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	DKS	target	38	33	right	1	sui	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, DKS]	1	webster2017westerntharu:item038:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	DDK	target	38	33	right	1	sui	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, DDK]	1	webster2017westerntharu:item038:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	DGC	target	38	33	left	1	sui	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, DGC]	1	webster2017westerntharu:item038:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	DkR	target	38	33	left	1	sui	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, DkR]	1	webster2017westerntharu:item038:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	CCC	target	38	33	right	1	sui	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 33 (PDF p. 38), item 38, CCC]	1	webster2017westerntharu:item038:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
38	needle	HIN	control	38	33	left	1	sui	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 33 (PDF p. 38), item 38, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	BNM	target	38	33	right	2	lʌta	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, BNM]	1	webster2017westerntharu:item039:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	BNT	target	38	33	right	2	lʌtːa	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, BNT]	1	webster2017westerntharu:item039:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	RNK	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, RNK]	1	webster2017westerntharu:item039:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	RNS_Sisaikhara	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, RNS occurrence 1]	1	webster2017westerntharu:item039:rns_sisaikhara:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	RNS_Sisana	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, RNS occurrence 2]	1	webster2017westerntharu:item039:rns_sisana:form1	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	RKM	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, RkM]	1	webster2017westerntharu:item039:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	RKB	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, RKB]	1	webster2017westerntharu:item039:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	TkN	target	38	33	right	2	lʌtːa	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, TkN]	1	webster2017westerntharu:item039:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	KkP	target	38	33	right	2	lʌʈa	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, KkP]	1	webster2017westerntharu:item039:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
39	cloth	SkP	target	38	33	right	2	lʌtːa	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 33 (PDF p. 38), item 39, SkP]	1	webster2017westerntharu:item039:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
