Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
40	ring	NPN	Noiri-Pannali	41	35	left	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NPN]	1	noira2015:p041:i040:NPN:a1
40	ring	NAS	Noiri-Astambha	41	35	left	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NAS]	0	
40	ring	NGO	Noiri-Gomon	41	35	left	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NGO]	1	noira2015:p041:i040:NGO:a1
40	ring	BMU	Barutiya-Mutalwad	41	35	left	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list BMU]	0	
40	ring	DBM	Dungra Bhili-Mathwad	41	35	left	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list DBM]	1	noira2015:p041:i040:DBM:a1
40	ring	DBA	Dungra Bhili-Ambadungar	41	35	left	muɖɪ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list DBA]	1	noira2015:p041:i040:DBA:a1
40	ring	NTO	Nahali-Toranmal	41	35	left	munɖʌɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NTO]	0	
40	ring	KNA	Kotli-Narayanpur	41	35	right	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list KNA]	1	noira2015:p041:i040:KNA:a1
40	ring	KTA	Kotli-Taradi	41	35	right	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list KTA]	1	noira2015:p041:i040:KTA:a1
40	ring	GTA	Gujari-Taradi	41	35	right	iʈi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list GTA]	1	noira2015:p041:i040:GTA:a1
40	ring	GUJ	Gujarati	41	35	right	wĩʈi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list GUJ]	0	
40	ring	MAR	Marati	41	35	right	munɖi | ʌŋgʌʈhi	1 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list MAR]	0	
40	ring	HIN	Hindi	41	35	right	mũɖəri | ãguʈhi	3 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list HIN]	0	
40	ring	NTE	Nahali-Tembhi	41	35	right	munʈi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NTE]	1	noira2015:p041:i040:NTE:a1
40	ring	TKO	Tukaithad-Korku	41	35	right	munɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list TKO]	1	noira2015:p041:i040:TKO:a1
40	ring	NJA	Nihali-Jamod	41	35	right	mʊnɖi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 40, list NJA]	1	noira2015:p041:i040:NJA:a1
41	sun	NCH	Noiri-Chillare	41	35	right	ɖihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NCH]	1	noira2015:p041:i041:NCH:a1
41	sun	NPN	Noiri-Pannali	41	35	right	ɖihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NPN]	1	noira2015:p041:i041:NPN:a1
41	sun	NAS	Noiri-Astambha	41	35	right	dihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NAS]	0	
41	sun	NGO	Noiri-Gomon	41	35	right	ɖihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NGO]	1	noira2015:p041:i041:NGO:a1
41	sun	BMU	Barutiya-Mutalwad	41	35	right	dihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list BMU]	0	
41	sun	DBM	Dungra Bhili-Mathwad	41	35	right	ɖihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list DBM]	1	noira2015:p041:i041:DBM:a1
41	sun	DBA	Dungra Bhili-Ambadungar	41	35	right	ɖɪhɪ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list DBA]	1	noira2015:p041:i041:DBA:a1
41	sun	NTO	Nahali-Toranmal	41	35	right	ɖih	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NTO]	0	
41	sun	KNA	Kotli-Narayanpur	41	35	right	ɖis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list KNA]	1	noira2015:p041:i041:KNA:a1
41	sun	KTA	Kotli-Taradi	41	35	right	ɖin	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list KTA]	1	noira2015:p041:i041:KTA:a1
41	sun	GTA	Gujari-Taradi	41	35	right	surj	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list GTA]	1	noira2015:p041:i041:GTA:a1
41	sun	GUJ	Gujarati	41	35	right	surədʒ | surjə	2 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list GUJ]	0	
41	sun	MAR	Marati	41	35	right	surijʌ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list MAR]	0	
41	sun	HIN	Hindi	41	35	right	surədʒ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list HIN]	0	
41	sun	NTE	Nahali-Tembhi	41	35	right	gomit	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NTE]	1	noira2015:p041:i041:NTE:a1
41	sun	TKO	Tukaithad-Korku	41	35	right	gomedʒ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list TKO]	1	noira2015:p041:i041:TKO:a1
41	sun	NJA	Nihali-Jamod	41	35	right	ɖevta	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 41, list NJA]	1	noira2015:p041:i041:NJA:a1
42	moon	NCH	Noiri-Chillare	41	35	right	saɳɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NCH]	1	noira2015:p041:i042:NCH:a1
42	moon	NPN	Noiri-Pannali	41	35	right	saɳʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NPN]	1	noira2015:p041:i042:NPN:a1
42	moon	NAS	Noiri-Astambha	41	35	right	sãɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NAS]	0	
42	moon	NGO	Noiri-Gomon	41	35	right	saɳɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NGO]	1	noira2015:p041:i042:NGO:a1
42	moon	BMU	Barutiya-Mutalwad	41	35	right	sãɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list BMU]	0	
42	moon	DBM	Dungra Bhili-Mathwad	41	35	right	saɳɖ | tʃʌnɖe	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list DBM]	2	noira2015:p041:i042:DBM:a1 | noira2015:p041:i042:DBM:a2
42	moon	DBA	Dungra Bhili-Ambadungar	41	35	right	sãɖe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list DBA]	1	noira2015:p041:i042:DBA:a1
42	moon	NTO	Nahali-Toranmal	41	35	right	tʃaɳɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NTO]	0	
42	moon	KNA	Kotli-Narayanpur	41	35	right	tʃanɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list KNA]	1	noira2015:p041:i042:KNA:a1
42	moon	KTA	Kotli-Taradi	41	35	right	tʃanɖ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list KTA]	1	noira2015:p041:i042:KTA:a1
42	moon	GTA	Gujari-Taradi	41	35	right	tʃanɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list GTA]	1	noira2015:p041:i042:GTA:a1
42	moon	GUJ	Gujarati	41	35	right	tʃanɖo | tʃəndrə	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list GUJ]	0	
42	moon	MAR	Marati	41	35	right	tʃʌnɖrʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list MAR]	0	
42	moon	HIN	Hindi	41	35	right	tʃãɖ | tʃəndrəma	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list HIN]	0	
42	moon	NTE	Nahali-Tembhi	41	35	right	ʈhenɖedʒ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list NTE]	1	noira2015:p041:i042:NTE:a1
42	moon	TKO	Tukaithad-Korku	41	35	right	ʈhenɖedʒ | tʃʌnnigo-gedʒ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 35, item 42, list TKO]	2	noira2015:p041:i042:TKO:a1 | noira2015:p041:i042:TKO:a2
42	moon	NJA	Nihali-Jamod	42	36	left	mindi devta	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 42, list NJA]	1	noira2015:p042:i042:NJA:a1
43	sky	NCH	Noiri-Chillare	42	36	left	dʒʊg	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list NCH]	1	noira2015:p042:i043:NCH:a1
43	sky	NPN	Noiri-Pannali	42	36	left	dʒʊg	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list NPN]	1	noira2015:p042:i043:NPN:a1
43	sky	NAS	Noiri-Astambha	42	36	left	dzʊg	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list NAS]	0	
43	sky	NGO	Noiri-Gomon	42	36	left	dʒʊg	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list NGO]	1	noira2015:p042:i043:NGO:a1
43	sky	BMU	Barutiya-Mutalwad	42	36	left	dzʊg	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list BMU]	0	
43	sky	DBM	Dungra Bhili-Mathwad	42	36	left	dʒʊge | ʊaɖʌlo	2 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list DBM]	2	noira2015:p042:i043:DBM:a1 | noira2015:p042:i043:DBM:a2
43	sky	DBA	Dungra Bhili-Ambadungar	42	36	left	hɔrɔg | dʒʊg	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list DBA]	2	noira2015:p042:i043:DBA:a1 | noira2015:p042:i043:DBA:a2
43	sky	NTO	Nahali-Toranmal	42	36	left	dzug	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list NTO]	0	
43	sky	KNA	Kotli-Narayanpur	42	36	left	vaɖja	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list KNA]	1	noira2015:p042:i043:KNA:a1
43	sky	KTA	Kotli-Taradi	42	36	left	waɖja	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list KTA]	1	noira2015:p042:i043:KTA:a1
43	sky	GTA	Gujari-Taradi	42	36	left	waɖʌɭu	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list GTA]	1	noira2015:p042:i043:GTA:a1
43	sky	GUJ	Gujarati	42	36	left	akas	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list GUJ]	0	
43	sky	MAR	Marati	42	36	left	akaʃʌ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list MAR]	0	
43	sky	HIN	Hindi	42	36	left	akaʃ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 36, item 43, list HIN]	0	
