Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Staged_Entry_Keys
26	month	SM	Shimong	18	14	right	polo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 26, list SM]	padung-sako2015adi:item:026:site:SM:response:1
26	month	BK	Bokar	18	14	right	põlo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 26, list BK]	padung-sako2015adi:item:026:site:BK:response:1
27	year	MN	Minyong	18	14	left	d̪ɯt̪ak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list MN]	padung-sako2015adi:item:027:site:MN:response:1
27	year	BR	Bori	18	14	left	d̪ɯt̪ak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list BR]	padung-sako2015adi:item:027:site:BR:response:1
27	year	RM	Ramo	18	14	left	eɲɯ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list RM]	padung-sako2015adi:item:027:site:RM:response:1
27	year	ML	Milang	18	14	left	t̪aɾak	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list ML]	padung-sako2015adi:item:027:site:ML:response:1
27	year	PL	Pailibo	18	14	left	aɲɯ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list PL]	padung-sako2015adi:item:027:site:PL:response:1
27	year	AS	Ashing (Bogum Bokang)	18	14	left	d̪ɯt̪ak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list AS]	padung-sako2015adi:item:027:site:AS:response:1
27	year	PD	Padam	18	14	left	d̪ɯt̪ak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list PD]	padung-sako2015adi:item:027:site:PD:response:1
27	year	SM	Shimong	18	14	left	d̪ɯt̪ak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 27, list SM]	padung-sako2015adi:item:027:site:SM:response:1
27	year	BK	Bokar	19	15	left	ɲiŋ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 27, list BK]	padung-sako2015adi:item:027:site:BK:response:1
28	day	MN	Minyong	19	15	left	loŋa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list MN]	padung-sako2015adi:item:028:site:MN:response:1
28	day	BR	Bori	19	15	left	lo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list BR]	padung-sako2015adi:item:028:site:BR:response:1
28	day	RM	Ramo	19	15	left	alo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list RM]	padung-sako2015adi:item:028:site:RM:response:1
28	day	ML	Milang	19	15	left	ane	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list ML]	padung-sako2015adi:item:028:site:ML:response:1
28	day	PL	Pailibo	19	15	left	alo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list PL]	padung-sako2015adi:item:028:site:PL:response:1
28	day	AS	Ashing (Bogum Bokang)	19	15	left	loŋə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list AS]	padung-sako2015adi:item:028:site:AS:response:1
28	day	PD	Padam	19	15	left	loŋə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list PD]	padung-sako2015adi:item:028:site:PD:response:1
28	day	SM	Shimong	19	15	left	loŋə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list SM]	padung-sako2015adi:item:028:site:SM:response:1
28	day	BK	Bokar	19	15	left	lo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 28, list BK]	padung-sako2015adi:item:028:site:BK:response:1
29	morning	MN	Minyong	19	15	left	ɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list MN]	padung-sako2015adi:item:029:site:MN:response:1
29	morning	BR	Bori	19	15	left	ɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list BR]	padung-sako2015adi:item:029:site:BR:response:1
29	morning	RM	Ramo	19	15	left	aɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list RM]	padung-sako2015adi:item:029:site:RM:response:1
29	morning	ML	Milang	19	15	left	anap	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list ML]	padung-sako2015adi:item:029:site:ML:response:1
29	morning	PL	Pailibo	19	15	left	aɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list PL]	padung-sako2015adi:item:029:site:PL:response:1
29	morning	AS	Ashing (Bogum Bokang)	19	15	left	ɾokom	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list AS]	padung-sako2015adi:item:029:site:AS:response:1
29	morning	PD	Padam	19	15	left	ɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list PD]	padung-sako2015adi:item:029:site:PD:response:1
29	morning	SM	Shimong	19	15	left	ɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list SM]	padung-sako2015adi:item:029:site:SM:response:1
29	morning	BK	Bokar	19	15	left	aɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 29, list BK]	padung-sako2015adi:item:029:site:BK:response:1
30	noon	MN	Minyong	19	15	left	loŋa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list MN]	padung-sako2015adi:item:030:site:MN:response:1
30	noon	BR	Bori	19	15	left	d̪oɲɯ̃ kɯd̪ɯ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list BR]	padung-sako2015adi:item:030:site:BR:response:1
30	noon	RM	Ramo	19	15	left	ʃɯjum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list RM]	padung-sako2015adi:item:030:site:RM:response:1
30	noon	ML	Milang	19	15	left	nəɾa	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list ML]	padung-sako2015adi:item:030:site:ML:response:1
30	noon	PL	Pailibo	19	15	left	aloloji	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list PL]	padung-sako2015adi:item:030:site:PL:response:1
30	noon	AS	Ashing (Bogum Bokang)	19	15	left	loŋəjiɾaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list AS]	padung-sako2015adi:item:030:site:AS:response:1
30	noon	PD	Padam	19	15	left	loŋəɾadʒaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list PD]	padung-sako2015adi:item:030:site:PD:response:1
30	noon	SM	Shimong	19	15	left	loŋəjiɾaŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list SM]	padung-sako2015adi:item:030:site:SM:response:1
30	noon	BK	Bokar	19	15	left	lopoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 30, list BK]	padung-sako2015adi:item:030:site:BK:response:1
31	evening	MN	Minyong	19	15	left	jumd̪əŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list MN]	padung-sako2015adi:item:031:site:MN:response:1
31	evening	BR	Bori	19	15	left	jumə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list BR]	padung-sako2015adi:item:031:site:BR:response:1
31	evening	RM	Ramo	19	15	left	ʃujum	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list RM]	padung-sako2015adi:item:031:site:RM:response:1
31	evening	ML	Milang	19	15	left	ajem | ajem	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list ML]	padung-sako2015adi:item:031:site:ML:response:1 | padung-sako2015adi:item:031:site:ML:response:2
31	evening	PL	Pailibo	19	15	left	ad̪um	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list PL]	padung-sako2015adi:item:031:site:PL:response:1
31	evening	AS	Ashing (Bogum Bokang)	19	15	left	jumə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list AS]	padung-sako2015adi:item:031:site:AS:response:1
31	evening	PD	Padam	19	15	left	ad̪əŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 15, item 31, list PD]	padung-sako2015adi:item:031:site:PD:response:1
