Record_Type,Report,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Comparison_Role,Response,Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,adimathara2019mudhili,24,20,3,73,eggplant,Kotha,Kothavalasa,target,1,1,kegəlkeje,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 73, Kothavalasa]",silgadaba2019:g073:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,73,eggplant,Suregadi,Suregadivalasa,target,1,1,kəkəlkəju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 73, Suregadivalasa]",silgadaba2019:g073:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,73,eggplant,Chinachipuru,Chinachipuruvalasa,target,1,1,kakali,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 73, Chinachipuruvalasa]",silgadaba2019:g073:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,73,eggplant,TELUGU,Srikakulam Telugu,comparison control,1,3,oŋkejelu,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 73, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Bobbili,Bobbilivalasa,target,1,1,tʃenənəpikə,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Bobbilivalasa]",silgadaba2019:g074:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Gogada,Gogaduvalasa,target,1,1,tʃenənəpikal,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Gogaduvalasa]",silgadaba2019:g074:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Panuku,Panukuvalasa,target,1,1,tʃeɭnəpikːəl,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Panukuvalasa]",silgadaba2019:g074:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Reyavani,Reyavanivalasa,target,1,3,verutʃeləŋ,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Reyavanivalasa]",silgadaba2019:g074:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Kotha,Kothavalasa,target,1,1,tʃenekupikːəl,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Kothavalasa]",silgadaba2019:g074:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Suregadi,Suregadivalasa,target,1,1,selənəpikːel,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Suregadivalasa]",silgadaba2019:g074:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,Chinachipuru,Chinachipuruvalasa,target,1,1,tʃŋgəpikal,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Chinachipuruvalasa]",silgadaba2019:g074:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,24,20,3,74,groundnut,TELUGU,Srikakulam Telugu,comparison control,1,3,verusənəkelu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 20, item 74, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Bobbili,Bobbilivalasa,target,1,1,mirija,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Bobbilivalasa]",silgadaba2019:g075:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Gogada,Gogaduvalasa,target,1,1,mirija,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Gogaduvalasa]",silgadaba2019:g075:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Panuku,Panukuvalasa,target,1,1,mirijel,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Panukuvalasa]",silgadaba2019:g075:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Reyavani,Reyavanivalasa,target,1,1,mirija,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Reyavanivalasa]",silgadaba2019:g075:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Kotha,Kothavalasa,target,1,1,mirije,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Kothavalasa]",silgadaba2019:g075:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Suregadi,Suregadivalasa,target,1,1,mirijekeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Suregadivalasa]",silgadaba2019:g075:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,Chinachipuru,Chinachipuruvalasa,target,1,1,mid̪ija,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Chinachipuruvalasa]",silgadaba2019:g075:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,75,chili,TELUGU,Srikakulam Telugu,comparison control,1,3,mirəpəkəjelu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 75, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Bobbili,Bobbilivalasa,target,1,1,pʌrep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Bobbilivalasa]",silgadaba2019:g076:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Gogada,Gogaduvalasa,target,1,1,pʌreb,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Gogaduvalasa]",silgadaba2019:g076:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Panuku,Panukuvalasa,target,1,1,pərep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Panukuvalasa]",silgadaba2019:g076:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Reyavani,Reyavanivalasa,target,1,1,pʌrep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Reyavanivalasa]",silgadaba2019:g076:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Kotha,Kothavalasa,target,1,1,pərep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Kothavalasa]",silgadaba2019:g076:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Suregadi,Suregadivalasa,target,1,1,pərep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Suregadivalasa]",silgadaba2019:g076:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,Chinachipuru,Chinachipuruvalasa,target,1,1,pʌrep,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Chinachipuruvalasa]",silgadaba2019:g076:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,76,turmeric,TELUGU,Srikakulam Telugu,comparison control,1,3,pəsupːu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 76, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Bobbili,Bobbilivalasa,target,1,2,veluːli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Bobbilivalasa]",silgadaba2019:g077:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Gogada,Gogaduvalasa,target,1,2,veluːli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Gogaduvalasa]",silgadaba2019:g077:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Panuku,Panukuvalasa,target,1,2,velulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Panukuvalasa]",silgadaba2019:g077:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Reyavani,Reyavanivalasa,target,1,2,veluːli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Reyavanivalasa]",silgadaba2019:g077:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Kotha,Kothavalasa,target,1,2,veluli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Kothavalasa]",silgadaba2019:g077:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Suregadi,Suregadivalasa,target,1,2,veːluːli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Suregadivalasa]",silgadaba2019:g077:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,Chinachipuru,Chinachipuruvalasa,target,1,2,veluːli,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Chinachipuruvalasa]",silgadaba2019:g077:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,77,garlic,TELUGU,Srikakulam Telugu,comparison control,1,2,velːuːli,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 77, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Bobbili,Bobbilivalasa,target,1,1,ulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Bobbilivalasa]",silgadaba2019:g078:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Gogada,Gogaduvalasa,target,1,1,nirulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Gogaduvalasa]",silgadaba2019:g078:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Panuku,Panukuvalasa,target,1,1,ulupeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Panukuvalasa]",silgadaba2019:g078:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Reyavani,Reyavanivalasa,target,1,1,ulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Reyavanivalasa]",silgadaba2019:g078:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Kotha,Kothavalasa,target,1,1,nirulipeⁱje,visually transcribed at quarter-column zoom,source-raster-superscript,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Kothavalasa]",silgadaba2019:g078:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Suregadi,Suregadivalasa,target,1,1,nirulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Suregadivalasa]",silgadaba2019:g078:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,Chinachipuru,Chinachipuruvalasa,target,1,1,ulipeje,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Chinachipuruvalasa]",silgadaba2019:g078:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,25,21,1,78,onion,TELUGU,Srikakulam Telugu,comparison control,1,1,ulipeje,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 78, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Bobbili,Bobbilivalasa,target,1,2,kjabedʒpuv,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Bobbilivalasa]",silgadaba2019:g079:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Gogada,Gogaduvalasa,target,1,2,kjabedʒpuv,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Gogaduvalasa]",silgadaba2019:g079:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Panuku,Panukuvalasa,target,1,2,kebedʒpuvu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Panukuvalasa]",silgadaba2019:g079:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Reyavani,Reyavanivalasa,target,1,2,kjabedʒpuv,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Reyavanivalasa]",silgadaba2019:g079:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Kotha,Kothavalasa,target,1,2,kebedʒpuvu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Kothavalasa]",silgadaba2019:g079:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Suregadi,Suregadivalasa,target,1,2,kebedʒpuvu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Suregadivalasa]",silgadaba2019:g079:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,Chinachipuru,Chinachipuruvalasa,target,1,2,kjabedʒipuvːu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Chinachipuruvalasa]",silgadaba2019:g079:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,79,cauliflower,TELUGU,Srikakulam Telugu,comparison control,1,2,kebedʒupuvu,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 79, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Bobbili,Bobbilivalasa,target,1,3,t̪ʌməd̪bulːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Bobbilivalasa]",silgadaba2019:g080:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Gogada,Gogaduvalasa,target,1,3,t̪omat̪əbulːul,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Gogaduvalasa]",silgadaba2019:g080:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Panuku,Panukuvalasa,target,1,3,t̪əmetbulːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Panukuvalasa]",silgadaba2019:g080:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Reyavani,Reyavanivalasa,target,1,3,t̪omat̪bulːu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Reyavanivalasa]",silgadaba2019:g080:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Kotha,Kothavalasa,target,1,3,t̪omotobulu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Kothavalasa]",silgadaba2019:g080:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,25,21,2,80,tomato,Suregadi,Suregadivalasa,target,1,3,t̪ometːo,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 21, item 80, Suregadivalasa]",silgadaba2019:g080:sil-gadaba-2019-suregadivalasa:i1
