PDF_Page,Printed_Page,Column,Head_Source,Form,Dialect,Language_ID,POS,Gloss,CDIAL_ID,Link_Source,CDIAL_Candidates,Entry_Text
148,138,1,qosūrī́,qosūrī́,J,Mai-Jijal,adj,guilty,,unlinked,,qosūrī́ adj. ‘guilty’. Aṛ quṣūr plus IA sufﬁx. See qusū̀ṛ qõqõqō̃̀ sound of a roosteṛ Same as qɑ̄̃̀-qā̃ karʌ́ṽ.
148,138,1,qōrɑ̄̃̀,qōrɑ̄̃̀,J,Mai-Jijal,,,,unlinked,,qōrɑ̄̃̀ same as qurɑ̄̀ṇ G
148,138,1,"gʌ̀ī, gʌ̀iʒ (Š)",gʌ̀ī,Š,Mai-Shatot,n.f,a tree,,unlinked,,"gʌ̀ī, gʌ̀iʒ (Š) n.f. ‘a tree’. Same as J gī̀1."
148,138,1,"gʌ̀ī, gʌ̀iʒ (Š)",gʌ̀iʒ,Š,Mai-Shatot,n.f,a tree,,unlinked,,"gʌ̀ī, gʌ̀iʒ (Š) n.f. ‘a tree’. Same as J gī̀1."
148,138,1,"gʌṅgùī, -ah",gʌṅgùī,J,Mai-Jijal,n.f,a sieve (for tea),,unlinked,,"gʌṅgùī, -ah n.f. ‘a sieve (for tea)’."
148,138,1,gažʌràh,gažʌràh,J,Mai-Jijal,n.f,a kind of silver or golden necklace,,unlinked,,gažʌràh n.f. ‘a kind of silver or golden necklace’.
148,138,1,gaẓʌ́m karʌ́ṽ,gaẓʌ́m karʌ́ṽ,J,Mai-Jijal,,to scrape together,,unlinked,,gaẓʌ́m karʌ́ṽ ‘to scrape together’. Cf. Buṛ ga. jáṭ -̇t- ‘kratzen’.
148,138,1,gʌ́ṭh 1,gʌ́ṭh,J,Mai-Jijal,n.m,"the established system of bloodfeuds, vendetta and revenge",,unlinked,,"gʌ́ṭh 1 n.m. ‘the established system of bloodfeuds, vendetta and revenge’. Buṛ 2gaṭ ‘Feindschaft’."
148,138,2,+ karʌ́ṽ,gʌ́ṭh karʌ́ṽ,J,Mai-Jijal,,to take revenge,,unlinked,,+ karʌ́ṽ ‘to take revenge’.
148,138,2,gʌ́ṭh 2,gʌ́ṭh,J,Mai-Jijal,adj,"mixed, (put) together",,unlinked,,"gʌ́ṭh 2 adj. ‘mixed, (put) together’. Ex.: guìli-mišʌr vī̀ gʌ́ṭ thū̀ (liṭ: ‘bread-with water together is’) ‘there is water in the bread (the bread has become wet)’. Cf. Buṛ káaṭ ‘zusammen’ and gáṭi ‘zusammen’. Same as gʌ́ḍ. The adj. is also used as second member in the following compounds (where its accent changes): ʌrgʌ̀ṭh, pʌṅgʌ̀ṭh, pʌrgʌ̀ṭh, pirgʌ̀ṭh."
148,138,2,+ karʌ́ṽ,gʌ́ṭh karʌ́ṽ,J,Mai-Jijal,,to bring together or in contact (people); to mix (milk with water); to add (salt into food); to earn money,,unlinked,,+ karʌ́ṽ ‘to bring together or in contact (people); to mix (milk with water); to add (salt into food); to earn money’.
148,138,2,gʌ́ṭ 3 -gʌṭh,gʌ́ṭ-gʌṭh,J,Mai-Jijal,adv,together,,unlinked,,gʌ́ṭ 3 -gʌṭh adv. ‘together’ (Uṛ sāth sāth). ← prec̣
148,138,2,gʌ́ṭh 4 karʌ́ṽ,gʌ́ṭh karʌ́ṽ,J,Mai-Jijal,,,,unlinked,,gʌ́ṭh 4 karʌ́ṽ same as gaṭʌ́ṽ.
149,139,1,"gʌtɑ̀h, -ī́",gʌtɑ̀h,J,Mai-Jijal,n.m,a full set of ten bullets (for ﬁrearms),,unlinked,,"gʌtɑ̀h, -ī́ n.m. ‘a full set of ten bullets (for ﬁrearms)’. Cf. OIA grathna- (4348)."
149,139,1,"gʌ́ḍ (G, J)",gʌ́ḍ,G,Gowro,adj,"mixed, put together",3980,dictionary,3980,"gʌ́ḍ (G, J) adj. ‘mixed, put together’. Cf. Buṛ and Sh. gáṭi ‘zusammen’. < *gaḍḍ-2 (3980)."
149,139,1,"gʌ́ḍ (G, J)",gʌ́ḍ,J,Mai-Jijal,adj,"mixed, put together",3980,dictionary,3980,"gʌ́ḍ (G, J) adj. ‘mixed, put together’. Cf. Buṛ and Sh. gáṭi ‘zusammen’. < *gaḍḍ-2 (3980)."
149,139,1,"+ G, J -baḍ (echo)",gʌ́ḍ G,G,Gowro,adj,mixed; disarranged,3974,dictionary,3974,"+ G, J -baḍ (echo) adj. ‘mixed; disarranged’. Kal. gaṭwáṭ ‘mixed up’. < *gaḍḍa-baḍḍa- (3974) where Turner refers to *gaḍḍ-2."
149,139,1,"+ G, J -baḍ (echo)",gʌ́ḍ G,J,Mai-Jijal,adj,mixed; disarranged,3974,dictionary,3974,"+ G, J -baḍ (echo) adj. ‘mixed; disarranged’. Kal. gaṭwáṭ ‘mixed up’. < *gaḍḍa-baḍḍa- (3974) where Turner refers to *gaḍḍ-2."
149,139,1,"+ G, J -baḍ (echo)",gʌ́ḍbaḍ,G,Gowro,adj,mixed; disarranged,3974,dictionary,3974,"+ G, J -baḍ (echo) adj. ‘mixed; disarranged’. Kal. gaṭwáṭ ‘mixed up’. < *gaḍḍa-baḍḍa- (3974) where Turner refers to *gaḍḍ-2."
149,139,1,"+ G, J -baḍ (echo)",gʌ́ḍbaḍ,J,Mai-Jijal,adj,mixed; disarranged,3974,dictionary,3974,"+ G, J -baḍ (echo) adj. ‘mixed; disarranged’. Kal. gaṭwáṭ ‘mixed up’. < *gaḍḍa-baḍḍa- (3974) where Turner refers to *gaḍḍ-2."
149,139,1,+ J karʌ́ṽ and G ghō̃́,gʌ́ḍ karʌ́ṽ,J,Mai-Jijal,,to mix; to disarrange; to put together,,unlinked,,+ J karʌ́ṽ and G ghō̃́ ‘to mix; to disarrange; to put together’.
149,139,1,+ J karʌ́ṽ and G ghō̃́,gʌ́ḍ ghō̃́,G,Gowro,,to mix; to disarrange; to put together,,unlinked,,+ J karʌ́ṽ and G ghō̃́ ‘to mix; to disarrange; to put together’.
149,139,1,gʌ́ḍ-gʌḍ intens. of prec̣,gʌ́ḍ-gʌḍ,J,Mai-Jijal,,,,unlinked,,gʌ́ḍ-gʌḍ intens. of prec̣
149,139,1,gʌ́ṛ1,gʌ́ṛ,J,Mai-Jijal,,,,unlinked,,gʌ́ṛ1 same as gʌ́ḍ.
149,139,1,gʌ́ṛ2-gʌṛ (J),gʌ́ṛ-gʌṛ,J,Mai-Jijal,n.m,thunder,3972,dictionary,3972,gʌ́ṛ2-gʌṛ (J) n.m. sound of rain; gʌṛ-gʌṛɑ̄́ (G) n.m. ‘thunder’. < *gaḍagaḍa- (3972).
149,139,2,gʌṛɑ̀h,gʌṛɑ̀h,J,Mai-Jijal,n.m,feces,3969,dictionary,3969,gʌṛɑ̀h n.m. ‘feces’. < *gaḍa-3 (3969).
149,139,2,gʌṛʌ́p-gʌṛʌph,gʌṛʌ́p-gʌṛʌph,J,Mai-Jijal,,Geräusch von Pferdehufen,,unlinked,,"gʌṛʌ́p-gʌṛʌph sound of clatter (of horses). Buṛ ġaḍaġaḍáp ‘Geräusch von Pferdehufen’, Sh. gaṛáp (do.), bng. ’ɔrɔp-’ɔrɔp (do.). Cf. qʌ̀p 2 -qʌph ho-."
149,139,2,gʌṛʌ́m,gʌṛʌ́m,J,Mai-Jijal,,Geräusch von fallenden Steinen,,unlinked,,"gʌṛʌ́m sound of falling stoneṣ Same as giṛím. Buṛ ġaḍám ‘Geräusch von fallenden Steinen’ (also intensive ġiḍím), Sh. gaṛám (do.), bng. ’ɔrɔm-’ɔrɔm (do., but also sound of clatter). Cf. also Pshṭ ɣṛanbal ‘Lärm machen, donnern’ and Sanṭ gaḍam guḍum ‘with a thumping, slapping noise’."
149,139,2,"gʌṛī̀1, -ah",gʌṛī̀,J,Mai-Jijal,n.f,a defence and shooting tower,3986,dictionary,3986,"gʌṛī̀1, -ah n.f. ‘a defence and shooting tower’. < *gaḍha- (3986)."
149,139,2,"gʌṛī̀2, -ah",gʌṛī̀,J,Mai-Jijal,n.f,a crude stone fence,3986,chapter-6,3986,"gʌṛī̀2, -ah n.f. ‘a crude stone fence’. Niš. gaṛ ‘Steinzaun’. Same as gʌrī̀."
149,139,2,"gʌṛū́ 1, -ṓ",gʌṛū́,J,Mai-Jijal,n.m,a wick; a small ﬂame,,unlinked,,"gʌṛū́ 1, -ṓ n.m. ‘a wick; a small ﬂame’. Dimiṇ of gòṛ1."
149,139,2,"gʌṛū́ 2, -ṓ",gʌṛū́,J,Mai-Jijal,n.m,a small bundle of foliage tied together as fodder,,unlinked,,"gʌṛū́ 2, -ṓ n.m. ‘a small bundle of foliage tied together as fodder’. Dimiṇ of gòṛ2."
149,139,2,"gʌ̀ṛ-bʌṛ, -ah",gʌ̀ṛ-bʌṛ,J,Mai-Jijal,n.m,an embrace,4070,dictionary,4070,"gʌ̀ṛ-bʌṛ, -ah n.m. ‘an embrace’. < *gaḍa-6 (4070) and echo reduplicatioṇ"
149,139,2,+ karʌ́ṽ,gʌ̀ṛ-bʌṛ karʌ́ṽ,J,Mai-Jijal,,to embrace s.o.,,unlinked,,+ karʌ́ṽ ‘to embrace s.o.’ Similar meaning as ɣɑ̄̀ṛ milʌ́ṽ.
149,139,2,gʌ̀ṇḍ˚,gʌ̀ṇḍ˚,J,Mai-Jijal,adj.m,fat(ty),3997,chapter-6,3997,"gʌ̀ṇḍ˚ adj.m. ‘fat(ty)’. < OIA gaṇḍá-1 ‘goitre’ (3997) (cf. also Pshṭ ɣuṇḍ ‘round, plump’). This derivation is supported by J gʌỳṇḍ˚i ‘roasted meat mixed with pieces of fat’, which indicates an original meaning of ‘(round) pieces of fat’."
149,139,2,"gʌṇḍɑ̄́ṽ, -ʒ̃̀ (Š)",gʌṇḍɑ̄́ṽ,Š,Mai-Shatot,n.m,a knot,,unlinked,,"gʌṇḍɑ̄́ṽ, -ʒ̃̀ (Š) n.m. ‘a knot’. Same as G ghaṛʌ́ṽ 2."
149,139,2,gʌtàh 1 or intens. gʌtʌ́ỹ,gʌtàh,J,Mai-Jijal,adv,"still, nevertheless; again",,unlinked,,"gʌtàh 1 or intens. gʌtʌ́ỹ adv. ‘still, nevertheless; again’. Perh. a compound ← gìh 2 plus tàh."
149,139,2,gʌtàh 1 or intens. gʌtʌ́ỹ,intenṣ gʌtʌ́ỹ,J,Mai-Jijal,adv,"still, nevertheless; again",,unlinked,,"gʌtàh 1 or intens. gʌtʌ́ỹ adv. ‘still, nevertheless; again’. Perh. a compound ← gìh 2 plus tàh."
149,139,2,gʌtɑ̀h 2,gʌtɑ̀h,J,Mai-Jijal,n.m,the binding or cover of a book; a pad with a clip on which paper is placed for writing,,unlinked,,gʌtɑ̀h 2 n.m. ‘the binding or cover of a book; a pad with a clip on which paper is placed for writing’. Uṛ gattā ‘pasteboard’.
150,140,1,"gʌtī̀, -ah",gʌtī̀,J,Mai-Jijal,n.f,a kind of padding (made of grass or other materials) used on a chair or for sitting on the ground; a mattress,,unlinked,,"gʌtī̀, -ah n.f. ‘a kind of padding (made of grass or other materials) used on a chair or for sitting on the ground; a mattress’. Cf. prec̣"
150,140,1,gʌdɑ̄̀,gʌdɑ̄̀,J,Mai-Jijal,n.m,a beggar,,unlinked,,gʌdɑ̄̀ n.m. ‘a beggar’. Perṣ gadā.
150,140,1,+ karʌ́ṽ,gʌdɑ̄̀ karʌ́ṽ,J,Mai-Jijal,,to beg,,unlinked,,+ karʌ́ṽ ‘to beg’.
150,140,1,"gʌdī̀, -ah",gʌdī̀,J,Mai-Jijal,n.f,a big round cushion,4053,dictionary,4053,"gʌdī̀, -ah n.f. ‘a big round cushion’. < *garda-2 (4053). Cf. G gʌdēlah."
150,140,1,gʌdúl,gʌdúl,J,Mai-Jijal,n.m,"a row, line (of any objects)",,unlinked,,"gʌdúl n.m. ‘a row, line (of any objects)’. Cf. Pshṭ gdal ‘to place, set’."
150,140,1,gadéy (G),gadéy,G,Gowro,n.f,a small axe,,unlinked,,gadéy (G) n.f. ‘a small axe’. See gʌdṓ.
150,140,1,"gʌdēlah, gʌdēláy (G)",gʌdēlah,G,Gowro,n.m,a big round cushion,4053,dictionary,4053,"gʌdēlah, gʌdēláy (G) n.m. ‘a big round cushion’. P. gadelā. < *garda-2 (4053)."
150,140,1,"gʌdēlah, gʌdēláy (G)",gʌdēláy,G,Gowro,n.m,a big round cushion,4053,dictionary,4053,"gʌdēlah, gʌdēláy (G) n.m. ‘a big round cushion’. P. gadelā. < *garda-2 (4053)."
150,140,1,gʌdṓ (G),gʌdṓ,G,Gowro,n.m,an axe,,unlinked,,"gʌdṓ (G) n.m. ‘an axe’. Cf. WṛH. gadelā ‘a small pickaxe’, Kaṇ guddali ‘pick-axe’ (DED 1432). Connected with OIA kuddāla-1 (3286)?"
150,140,1,"gʌ̀n-bʌlā (G, J)",gʌ̀n-bʌlā,G,Gowro,n.f,weed,,unlinked,,"gʌ̀n-bʌlā (G, J) n.f. ‘weed’. First word cf. Pshṭ guṇḍī ‘refuse ears of corn, straw etc̣ left on the threshing ﬂoor’, second Pshṭ balā-batar ‘lumber, trash, rubbish’."
150,140,1,"gʌ̀n-bʌlā (G, J)",gʌ̀n-bʌlā,J,Mai-Jijal,n.f,weed,,unlinked,,"gʌ̀n-bʌlā (G, J) n.f. ‘weed’. First word cf. Pshṭ guṇḍī ‘refuse ears of corn, straw etc̣ left on the threshing ﬂoor’, second Pshṭ balā-batar ‘lumber, trash, rubbish’."
150,140,1,gʌnàh or gʌndàh,gʌnàh,J,Mai-Jijal,adj,dirty,,unlinked,,gʌnàh or gʌndàh adj. ‘dirty’. Perṣ ganda.
150,140,1,gʌnàh or gʌndàh,gʌndàh,J,Mai-Jijal,adj,dirty,,unlinked,,gʌnàh or gʌndàh adj. ‘dirty’. Perṣ ganda.
150,140,1,"gʌnī̃̀, -ãh",gʌnī̃̀,J,Mai-Jijal,n.f,sugarcane,3998,dictionary,3998,"gʌnī̃̀, -ãh n.f. ‘sugarcane’. < gaṇḍa-2 (3998)."
150,140,1,"gʌnḕr, -ah",gʌnḕr,J,Mai-Jijal,n.f,a plant with a long green ovary (taken as vegetable and against paralysis and a bloated body). Sh.pal. ghanáaṛ Cf. Paš. gandar,,unlinked,,"gʌnḕr, -ah n.f. ‘a plant with a long green ovary (taken as vegetable and against paralysis and a bloated body). Sh.pal. ghanáaṛ Cf. Paš. gandar’u: ‘vegetable’ and J ɣʌ́nʌl."
150,140,1,"gʌngī̀, -ah",gʌngī̀,J,Mai-Jijal,n.f,dirt,,unlinked,,"gʌngī̀, -ah n.f. ‘dirt’. Uṛ gandagī."
150,140,1,"gʌ̀p˚ 1, -àh (note accent)",gʌ̀p˚,J,Mai-Jijal,n.f,vagina,4022,chapter-6,4022,"gʌ̀p˚ 1, -àh (note accent) n.f. ‘vagina’."
150,140,1,"gʌ̀p˚ 2, -ah",gʌ̀p˚,J,Mai-Jijal,n.f,gossip,4022,dictionary,4022,"gʌ̀p˚ 2, -ah n.f. ‘gossip’. < *gappa- (4022)."
150,140,1,+ karʌ́ṽ,gʌ̀p˚ karʌ́ṽ,J,Mai-Jijal,,to gossip,,unlinked,,+ karʌ́ṽ ‘to gossip’.
150,140,1,gʌ̀p-šʌph,gʌ̀p-šʌph,J,Mai-Jijal,n.f,exaggerated remarks,,unlinked,,gʌ̀p-šʌph n.f. ‘exaggerated remarks’. See prec̣ and Uṛ gap-śap.
150,140,1,+ karʌ́ṽ,gʌ̀p-šʌph karʌ́ṽ,J,Mai-Jijal,,to indulge in exaggerated remarks,,unlinked,,+ karʌ́ṽ ‘to indulge in exaggerated remarks’.
150,140,1,gʌbī̃́ (G),gʌbī̃́,G,Gowro,adj,pregnant (as an animal),4062,dictionary,4062,gʌbī̃́ (G) adj. ‘pregnant (as an animal)’. < garbhíṇī- (4062). Same as J ghʌbī̃̀.
150,140,1,gʌ́m-gʌm,gʌ́m-gʌm,J,Mai-Jijal,,(Wasser im Wasserfall) rauschen,,unlinked,,"gʌ́m-gʌm sound of rushing (water). Buṛ ġaġám man-́ ‘(Wasser im Wasserfall) rauschen’, Sh. gágam (do.)."
150,140,2,gʌmúkh (Š),gʌmúkh,Š,Mai-Shatot,n.m,ice,,unlinked,,gʌmúkh (Š) n.m. ‘ice’. Lw. Sh. (gamúk). Same as J kʌmúkh.
150,140,2,gʌyɑ̄̀,gʌyɑ̄̀,J,Mai-Jijal,n.f,a type of green vegetable,,unlinked,,"gʌyɑ̄̀ n.f. ‘a type of green vegetable’. Pshṭ giyāh ‘grass, green herbage’, Perṣ gīyā."
150,140,2,gʌỳḍih,gʌỳḍih,J,Mai-Jijal,n.f,"a car, vehicle",4116,dictionary,4116,"gʌỳḍih n.f. ‘a car, vehicle’. < *gāḍḍa- (4116)."
150,140,2,"gʌỳṇḍ˚i, -ah",gʌỳṇḍ˚i,J,Mai-Jijal,adj,fat(ty); roasted meat mixed with pieces of fat,,unlinked,,"gʌỳṇḍ˚i, -ah adj.; n.f. ‘fat(ty); roasted meat mixed with pieces of fat’. ← gʌ̀ṇḍ˚."
150,140,2,"gʌỳli, -ah",gʌỳli,J,Mai-Jijal,n.f,"cleared woodland, clearing; a mountain pass",4085,dictionary,4085,"gʌỳli, -ah n.f. ‘cleared woodland, clearing; a mountain pass’. < *galī- (4085)."
150,140,2,gʌ̀ỹ,gʌ̀ỹ,J,Mai-Jijal,adv,in(to) a village,,unlinked,,gʌ̀ỹ adv. ‘in(to) a village’. ← gɑ̄̃̀.
150,140,2,gàrʌm,gàrʌm,J,Mai-Jijal,adj,"warm, hot",,unlinked,,"gàrʌm adj. ‘warm, hot’. Perṣ garm. Cf. gʌrmī̀."
150,140,2,+ karʌ́ṽ,gàrʌm karʌ́ṽ,J,Mai-Jijal,,"to warm, heat",,unlinked,,"+ karʌ́ṽ ‘to warm, heat’."
150,140,2,"gʌrāṛī̀, -ah",gʌrāṛī̀,J,Mai-Jijal,n.f,the gondola of a cable bridge,,unlinked,,"gʌrāṛī̀, -ah n.f. ‘the gondola of a cable bridge’. Buṛ garaḍí ‘Gondel, an einem Drahtseil, zur Beförderung über eine Schlucht’. Cf. Uṛ gaṛārī ‘a pulley’."
150,140,2,gʌrā̃̀ (Š),gʌrā̃̀,Š,Mai-Shatot,n.m,a “defense village”,,unlinked,,gʌrā̃̀ (Š) n.m. ‘a “defense village”’. Old lw. Sh.? (< grɑ̄́ma- [4368]).
150,140,2,"gʌriū̃́, gʌrē̃́ (Š)",gʌriū̃́,Š,Mai-Shatot,n.f,a woman; a wife,,unlinked,,"gʌriū̃́, gʌrē̃́ (Š) n.f. ‘a woman; a wife’. Same as J ghʌrī̃́."
150,140,2,"gʌriū̃́, gʌrē̃́ (Š)",gʌrē̃́,Š,Mai-Shatot,n.f,a woman; a wife,,unlinked,,"gʌriū̃́, gʌrē̃́ (Š) n.f. ‘a woman; a wife’. Same as J ghʌrī̃́."
150,140,2,gʌrī̀,gʌrī̀,J,Mai-Jijal,n.f,a crude stone fence,,unlinked,,gʌrī̀ n.f. ‘a crude stone fence’. Same as gʌṛī̀2.
150,140,2,gʌrū́li (Š),gʌrū́li,Š,Mai-Shatot,n.f,a ﬁr cone,,unlinked,,gʌrū́li (Š) n.f. ‘a ﬁr cone’. Sh. gorōli.
150,140,2,"gáro, gárɛh (G)",gáro,G,Gowro,n.m,a goiter,,unlinked,,"gáro, gárɛh (G) n.m. ‘a goiter’. Sh. gáaro, Buṛ ġáaro. Same as J ɣʌ́rū."
150,140,2,"gáro, gárɛh (G)",gárɛh,G,Gowro,n.m,a goiter,,unlinked,,"gáro, gárɛh (G) n.m. ‘a goiter’. Sh. gáaro, Buṛ ġáaro. Same as J ɣʌ́rū."
150,140,2,"gʌrṓṇi, -ʒ̀ (Š)",gʌrṓṇi,Š,Mai-Shatot,n.f,a marriage party or procession,,unlinked,,"gʌrṓṇi, -ʒ̀ (Š) n.f. ‘a marriage party or procession’. Lw. Sh. (< ghariṇī- [14469])."
150,140,2,"gargár, -àh (G, J)",gargár,G,Gowro,n.m,"ﬁne, dusty snow",,unlinked,,"gargár, -àh (G, J) n.m. ‘ﬁne, dusty snow’. Cf. Buṛ gur ‘zerstoßener Weizen’ and gurgín ‘mahlen, pulverisieren, zerreiben’, and G gurī."
150,140,2,"gargár, -àh (G, J)",gargár,J,Mai-Jijal,n.m,"ﬁne, dusty snow",,unlinked,,"gargár, -àh (G, J) n.m. ‘ﬁne, dusty snow’. Cf. Buṛ gur ‘zerstoßener Weizen’ and gurgín ‘mahlen, pulverisieren, zerreiben’, and G gurī."
150,140,2,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G)",gʌrdʌnʌ̀ỹ,J,Mai-Jijal,n.f,a cartridge belt,,unlinked,,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G) n.f. ‘a cartridge belt’. Cf. Perṣ gardanī ‘a head covering for a horse’."
150,140,2,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G)",gʌrdenī́,G,Gowro,n.f,a cartridge belt,,unlinked,,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G) n.f. ‘a cartridge belt’. Cf. Perṣ gardanī ‘a head covering for a horse’."
150,140,2,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G)",gʌrdenḗ,G,Gowro,n.f,a cartridge belt,,unlinked,,"gʌrdʌnʌ̀ỹ, -ãh (J); gʌrdenī́, gʌrdenḗ (G) n.f. ‘a cartridge belt’. Cf. Perṣ gardanī ‘a head covering for a horse’."
150,140,2,"gʌrnḕṭh, -ah",gʌrnḕṭh,J,Mai-Jijal,n.m,a grenade,,unlinked,,"gʌrnḕṭh, -ah n.m. ‘a grenade’. Eng."
150,140,2,"gʌrmʌýši, -àh ho- (rf) (",gʌrmʌýši,J,Mai-Jijal,n.f,to have (or run) a temperature (slight fever),,unlinked,,"gʌrmʌýši, -àh ho- (rf) (n.f.) ‘to have (or run) a temperature (slight fever)’. Perṣ garmiš."
151,141,1,gʌrmiʌ̀ṽ-mʌz,gʌrmiʌ̀ṽ-mʌz,J,Mai-Jijal,adv,in summer,,unlinked,,gʌrmiʌ̀ṽ-mʌz adv. ‘in summer’. See next and second componenṭ Same construction as Uṛ garmioṁ meṁ.
151,141,1,"gʌrmī̀, -ah (J); garmī̀ (B)",gʌrmī̀,J,Mai-Jijal,n.f,summer,,unlinked,,"gʌrmī̀, -ah (J); garmī̀ (B) n.f. ‘summer’. Perṣ garmī. Cf. J gàrʌm and prec̣"
151,141,1,"gʌrmī̀, -ah (J); garmī̀ (B)",garmī̀,B,bhatr,n.f,summer,,unlinked,,"gʌrmī̀, -ah (J); garmī̀ (B) n.f. ‘summer’. Perṣ garmī. Cf. J gàrʌm and prec̣"
151,141,1,gʌrmḗ,gʌrmḗ,J,Mai-Jijal,,,,unlinked,,gʌrmḗ same as gʌrmʌýši.
151,141,2,"gɑl, -ā̃ (G)",gɑl,G,Gowro,,a word,4068,dictionary,4068,"gɑl, -ā̃ (G) ‘a word’. < *galhā- (4068)."
151,141,2,gʌ̀lah,gʌ̀lah,J,Mai-Jijal,n.f,an abortion,4142,dictionary,4142,gʌ̀lah n.f. ‘an abortion’. < gāla- (4142).
151,141,2,+ biyáṽ,gʌ̀lah biyáṽ,J,Mai-Jijal,,"to abort, have an abortion",,unlinked,,"+ biyáṽ ‘to abort, have an abortion’."
151,141,2,galʌỹ (G),galʌỹ,G,Gowro,adv,"silently, quietly",,unlinked,,"galʌỹ (G) adv. ‘silently, quietly’?"
151,141,2,+ bayō̃́,galʌỹ bayō̃́,G,Gowro,,to abscond,,unlinked,,+ bayō̃́ ‘to abscond’.
151,141,2,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š)",gʌlɑ̄s,G,Gowro,n.f,a poisonous centipede,,unlinked,,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š) n.f. ‘a poisonous centipede’. Sh. galaác̣, Buṛ galaánc̣, galtáṣ ‘Tausendfüßler’, Phal. kalighā’ṣ ‘centipede’. Cf. also Orm. girgiṣo ‘centipede’, Paš. gil’u:s ‘ṇ of an insect’ and Gy. (Burgenland) gliska ‘worm’."
151,141,2,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š)",gʌlɑ̄́c̣,Š,Mai-Shatot,n.f,a poisonous centipede,,unlinked,,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š) n.f. ‘a poisonous centipede’. Sh. galaác̣, Buṛ galaánc̣, galtáṣ ‘Tausendfüßler’, Phal. kalighā’ṣ ‘centipede’. Cf. also Orm. girgiṣo ‘centipede’, Paš. gil’u:s ‘ṇ of an insect’ and Gy. (Burgenland) gliska ‘worm’."
151,141,2,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š)",galac̣ʒ̀,Š,Mai-Shatot,n.f,a poisonous centipede,,unlinked,,"gʌlɑ̄s, -áh (G); gʌlɑ̄́c̣, galac̣ʒ̀ (Š) n.f. ‘a poisonous centipede’. Sh. galaác̣, Buṛ galaánc̣, galtáṣ ‘Tausendfüßler’, Phal. kalighā’ṣ ‘centipede’. Cf. also Orm. girgiṣo ‘centipede’, Paš. gil’u:s ‘ṇ of an insect’ and Gy. (Burgenland) gliska ‘worm’."
151,141,2,"galī̀2, -ah (J, Š)",galī̀,J,Mai-Jijal,n.f,a wild pigeon,,unlinked,,"galī̀2, -ah (J, Š) n.f. ‘a wild pigeon’. ← galṑ 1."
151,141,2,"galī̀2, -ah (J, Š)",galī̀,Š,Mai-Shatot,n.f,a wild pigeon,,unlinked,,"galī̀2, -ah (J, Š) n.f. ‘a wild pigeon’. ← galṑ 1."
151,141,2,"galṑ 1, -ah",galṑ,J,Mai-Jijal,n.m,a wild pigeon,4086,dictionary,4086,"galṑ 1, -ah n.m. ‘a wild pigeon’. < *galaughika- (4086)."
151,141,2,"galṑ 2, -ah",galṑ,J,Mai-Jijal,n.m,muddy water,4086,chapter-6,4086,"galṑ 2, -ah n.m. ‘muddy water’. Cf. Perṣ gil ‘mud’."
151,141,2,galgèṛe. (B),galgèṛe.,B,bhatr,n.m,hail,3969,dictionary,3969,"galgèṛe. (B) n.m. ‘hail’. A synonym compounḍ First syllable cf. Pshṭ galaī ‘a hailstone’, an IA borrowing (cf. P. galā ‘hail’ < gala-1 [4069]). Second element < *gaḍa-3 (3969) (cf. under this lemma S. gaṛo ‘hail’). Note tha √ t Turner suggests connection between gal- ‘drip’ and √ gaḍ- ‘drip’."
151,141,2,ga.lṭō̃́ (G),ga.lṭō̃́,G,Gowro,v.t,to discuss,,unlinked,,ga.lṭō̃́ (G) v.t. ‘to discuss’. ← gal.
151,141,2,’ɑlfʌýṇḍi (J); galfʌṇḍi (G),galfʌṇḍi,G,Gowro,n.f,crotch of a trouser,9047,dictionary,9047,"’ɑlfʌýṇḍi (J); galfʌṇḍi (G) n.f. ‘crotch of a trouser’. A compound with -fʌýṇḍi < *phaṇṭa- (9047) (cf. Dm. phaṇḍa- ‘anus, vulva’)."
152,142,1,"’ɑ̀o, gàʒ (Š); gav, gē (G)",gàʒ,Š,Mai-Shatot,n.f,a cow,,unlinked,,"’ɑ̀o, gàʒ (Š); gav, gē (G) n.f. ‘a cow’. Same as J gɑ̄́."
152,142,1,"’ɑ̀o, gàʒ (Š); gav, gē (G)",gav,G,Gowro,n.f,a cow,,unlinked,,"’ɑ̀o, gàʒ (Š); gav, gē (G) n.f. ‘a cow’. Same as J gɑ̄́."
