Record_Type,Report,Raw_Line,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Comparison_Role,Response,Group,Raw_OCR,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,ernest-oleary-kelsall2018irula,1453,37,32,3,62,wheat (husked),MET,Mettukal,Mele Nadu,target,1,2,godumbe,god̪umbe,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Mettukal (MET)]",silirula2018:g062:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1454,37,32,3,62,wheat (husked),CHO,Chokkanalli,Northern,target,1,2,godumba,god̪umbʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Chokkanalli (CHO)]",silirula2018:g062:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1455,37,32,3,62,wheat (husked),MAV,Mavanalla,Northern,target,1,3,goduva,god̪uʋʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Mavanalla (MAV)]",silirula2018:g062:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1456,37,32,3,62,wheat (husked),ANA,Anaikatty,Northern,target,1,3,godva,god̪ʋʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Anaikatty (ANA)]",silirula2018:g062:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1457,37,32,3,62,wheat (husked),BOO,Bookapuram,Northern,target,1,3,godiva,god̪iʋʌ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Bookapuram (BOO)]",silirula2018:g062:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1458,37,32,3,62,wheat (husked),THA,Thaliyur,Vette Kada,target,1,2,kodumbi,kod̪umbi,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Thaliyur (THA)]",silirula2018:g062:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1459,37,32,3,62,wheat (husked),NEL,Nellithurai,Vette Kada,target,1,2,godume,god̪ume,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Nellithurai (NEL)]",silirula2018:g062:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1460,37,32,3,62,wheat (husked),CBT,Coimbatore Tamil,,elicited comparison list,1,2,godéma',,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1461,37,32,3,62,wheat (husked),MAD,MAD (unresolved),,unresolved comparison list,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1462,37,32,3,62,wheat (husked),KAN,Kannada,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1463,37,32,3,62,wheat (husked),BAD,Badaga,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1464,37,32,3,62,wheat (husked),ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1465,37,32,3,62,wheat (husked),BET,Betta Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1466,37,32,3,62,wheat (husked),JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 62, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1468,37,32,3,63,rice (husked),KUN,Kunjapanai,Mele Nadu,target,1,1,arsi,ʌɾʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Kunjapanai (KUN)]",silirula2018:g063:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1469,37,32,3,63,rice (husked),KOL,Kolikarai,Mele Nadu,target,1,1,artsi,ʌɾtʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Kolikarai (KOL)]",silirula2018:g063:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1470,37,32,3,63,rice (husked),CHE,Chemmanarai,Mele Nadu,target,1,1,arisi,ʌɾisi,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Chemmanarai (CHE)]",silirula2018:g063:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1471,37,32,3,63,rice (husked),KIL,Kilkupkad,Mele Nadu,target,1,1,artfi,ʌɾtʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Kilkupkad (KIL)]",silirula2018:g063:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1472,37,32,3,63,rice (husked),MET,Mettukal,Mele Nadu,target,1,1,artsi,ʌɾtʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Mettukal (MET)]",silirula2018:g063:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1473,37,32,3,63,rice (husked),CHO,Chokkanalli,Northern,target,1,1,artsi,ʌɾtʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Chokkanalli (CHO)]",silirula2018:g063:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1474,37,32,3,63,rice (husked),MAV,Mavanalla,Northern,target,1,1,arsi,ʌɾʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Mavanalla (MAV)]",silirula2018:g063:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1475,37,32,3,63,rice (husked),ANA,Anaikatty,Northern,target,1,1,acSi,ʌʃi,reviewed,source-raster-affricate,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Anaikatty (ANA)]",silirula2018:g063:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1476,37,32,3,63,rice (husked),BOO,Bookapuram,Northern,target,1,3,akki,ʌkki,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Bookapuram (BOO)]",silirula2018:g063:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1477,37,32,3,63,rice (husked),THA,Thaliyur,Vette Kada,target,1,1,arrsi,ʌɾisi,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Thaliyur (THA)]",silirula2018:g063:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1478,37,32,3,63,rice (husked),NEL,Nellithurai,Vette Kada,target,1,1,arrsi,ʌɾisi,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Nellithurai (NEL)]",silirula2018:g063:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1479,37,32,3,63,rice (husked),CBT,Coimbatore Tamil,,elicited comparison list,1,1,arrsi,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1480,37,32,3,63,rice (husked),MAD,MAD (unresolved),,unresolved comparison list,1,1,arisi,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1481,37,32,3,63,rice (husked),KAN,Kannada,,comparison list culled from Blair 2012,1,3,akki,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1482,37,32,3,63,rice (husked),BAD,Badaga,,comparison list culled from Blair 2012,1,3,akki,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1483,37,32,3,63,rice (husked),ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,3,akku,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1484,37,32,3,63,rice (husked),BET,Betta Kurumba,,comparison list culled from Blair 2012,1,3,jikki,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1485,37,32,3,63,rice (husked),JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,3,akki,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 32, item 63, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1490,38,33,1,64,potato,KUN,Kunjapanai,Mele Nadu,target,1,1,dorekangi,d̪oɾekʌŋgɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Kunjapanai (KUN)]",silirula2018:g064:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1491,38,33,1,64,potato,KOL,Kolikarai,Mele Nadu,target,1,1,dorekangu,d̪oɾekʌŋgu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Kolikarai (KOL)]",silirula2018:g064:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1492,38,33,1,64,potato,CHE,Chemmanarai,Mele Nadu,target,1,1,durekangi,duɾekʌŋgɨ,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Chemmanarai (CHE)]",silirula2018:g064:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1493,38,33,1,64,potato,KIL,Kilkupkad,Mele Nadu,target,1,1,dgorekangi,d̪oɾekʌŋgɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Kilkupkad (KIL)]",silirula2018:g064:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1494,38,33,1,64,potato,MET,Mettukal,Mele Nadu,target,1,1,dorekang,d̪oɾekʌŋgɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Mettukal (MET)]",silirula2018:g064:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1495,38,33,1,64,potato,CHO,Chokkanalli,Northern,target,1,2,kangi,kʌŋgɨ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Chokkanalli (CHO)]",silirula2018:g064:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1497,38,33,1,64,potato,MAV,Mavanalla,Northern,target,1,2,kangu,kʌŋgu,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Mavanalla (MAV)]",silirula2018:g064:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1499,38,33,1,64,potato,ANA,Anaikatty,Northern,target,1,2,kana,kʌŋgɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Anaikatty (ANA)]",silirula2018:g064:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1501,38,33,1,64,potato,BOO,Bookapuram,Northern,target,1,3,kalangé,kʌlʌŋgɨ,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Bookapuram (BOO)]",silirula2018:g064:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,1503,38,33,1,64,potato,THA,Thaliyur,Vette Kada,target,1,4,urulakasang:,uɾuɭʌkʌsʌŋgɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Thaliyur (THA)]",silirula2018:g064:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,1504,38,33,1,64,potato,NEL,Nellithurai,Vette Kada,target,1,4,urulakr Lang?,uɾuɭʌkiɭʌŋgɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Nellithurai (NEL)]",silirula2018:g064:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,1505,38,33,1,64,potato,CBT,Coimbatore Tamil,,elicited comparison list,1,4,urulaki lang:,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,1506,38,33,1,64,potato,MAD,MAD (unresolved),,unresolved comparison list,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1507,38,33,1,64,potato,KAN,Kannada,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,1508,38,33,1,64,potato,BAD,Badaga,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,1509,38,33,1,64,potato,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,1510,38,33,1,64,potato,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,1511,38,33,1,64,potato,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 64, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,1514,38,33,1,65,elephant,KUN,Kunjapanai,Mele Nadu,target,1,3,ani,ʌni,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Kunjapanai (KUN)]",silirula2018:g065:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,1516,38,33,1,65,elephant,KOL,Kolikarai,Mele Nadu,target,1,3,ane,ʌne,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Kolikarai (KOL)]",silirula2018:g065:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1518,38,33,1,65,elephant,CHE,Chemmanarai,Mele Nadu,target,1,3,ane,ʌne,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Chemmanarai (CHE)]",silirula2018:g065:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,1520,38,33,1,65,elephant,KIL,Kilkupkad,Mele Nadu,target,1,3,ane',ʌneɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Kilkupkad (KIL)]",silirula2018:g065:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,1522,38,33,1,65,elephant,MET,Mettukal,Mele Nadu,target,1,3,ane,ʌnɛ,reviewed,source-raster-vowel,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Mettukal (MET)]",silirula2018:g065:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,1524,38,33,1,65,elephant,CHO,Chokkanalli,Northern,target,1,3,ane,ʌne,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Chokkanalli (CHO)]",silirula2018:g065:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,1526,38,33,1,65,elephant,MAV,Mavanalla,Northern,target,1,3,ane,ʌne,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Mavanalla (MAV)]",silirula2018:g065:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,1528,38,33,1,65,elephant,ANA,Anaikatty,Northern,target,1,3,ane,ʌne,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Anaikatty (ANA)]",silirula2018:g065:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,1530,38,33,1,65,elephant,BOO,Bookapuram,Northern,target,1,3,ana,ʌnʌ,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 33, item 65, Bookapuram (BOO)]",silirula2018:g065:nilgiri-irula-bookapuram:i1
