Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,Site,Source_Classification,Similarity_Group,Extracted_Form,Verified_Form,Review_Method,Review_Status,Confidence,Record_Type,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
abraham-daimary2021amrikarbi,57,47,59,82,horn (of buffalo),s,"Sardoka Ingti, E K A",Karbi,2,ʌ̆nːu,ʌ̆nːu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 82, site s]",silamrikarbi2021:p057:l059:s
abraham-daimary2021amrikarbi,57,47,62,83,tail,A,"Holanki, Papumpare AP",Karbi,2,ʌ̆ɾmeiʔ,ʌ̆ɾmeiʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site A]",silamrikarbi2021:p057:l062:A
abraham-daimary2021amrikarbi,57,47,63,83,tail,C,S Cherrapunjee,Khasi control,3,tədɔŋ,tədɔŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site C]",
abraham-daimary2021amrikarbi,57,47,64,83,tail,H,"Hajarongpi, E K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site H]",silamrikarbi2021:p057:l064:H
abraham-daimary2021amrikarbi,57,47,65,83,tail,K,"Amguri, Kamrup",Amri Karbi,2,ʌ̆ɾme,ʌ̆ɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site K]",silamrikarbi2021:p057:l065:K
abraham-daimary2021amrikarbi,57,47,66,83,tail,M,"PaboiMisamari, Sonitpur",Karbi,2,ʌ̆ɾme,ʌ̆ɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site M]",silamrikarbi2021:p057:l066:M
abraham-daimary2021amrikarbi,57,47,67,83,tail,P,"Maina Kharong, Kamrup",Amri Karbi,2,aɾmel,aɾmel,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site P]",silamrikarbi2021:p057:l067:P
abraham-daimary2021amrikarbi,57,47,68,83,tail,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,ʌɾme,ʌɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site S]",silamrikarbi2021:p057:l068:S
abraham-daimary2021amrikarbi,57,47,69,83,tail,Z,"Assamese, Dibrugarh",Assamese control,1,nĕguɾ,nĕguɾ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site Z]",
abraham-daimary2021amrikarbi,57,47,70,83,tail,a,"Amguri, W K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site a]",silamrikarbi2021:p057:l070:a
abraham-daimary2021amrikarbi,57,47,71,83,tail,b,"Sermansingner, E K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site b]",silamrikarbi2021:p057:l071:b
abraham-daimary2021amrikarbi,57,47,72,83,tail,c,"Langhemphi, W K A",Karbi,2,ʌ̆ɾme,ʌ̆ɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site c]",silamrikarbi2021:p057:l072:c
abraham-daimary2021amrikarbi,57,47,73,83,tail,d,"Umrinti, W K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site d]",silamrikarbi2021:p057:l073:d
abraham-daimary2021amrikarbi,57,47,74,83,tail,h,"Bankri, W K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site h]",silamrikarbi2021:p057:l074:h
abraham-daimary2021amrikarbi,57,47,75,83,tail,k,"Rongtheang, E K A",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site k]",silamrikarbi2021:p057:l075:k
abraham-daimary2021amrikarbi,57,47,76,83,tail,l,"Sunajoli, Lakhimpur",Karbi,2,ʌ̆ɾmeʔ,ʌ̆ɾmeʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site l]",silamrikarbi2021:p057:l076:l
abraham-daimary2021amrikarbi,57,47,77,83,tail,m,"Mikirgaon, Nagaon",Karbi,2,ʌ̆ɾme,ʌ̆ɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site m]",silamrikarbi2021:p057:l077:m
abraham-daimary2021amrikarbi,57,47,78,83,tail,s,"Sardoka Ingti, E K A",Karbi,2,ʌ̆ɾme,ʌ̆ɾme,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 57, printed p. 47, item 83, site s]",silamrikarbi2021:p057:l078:s
abraham-daimary2021amrikarbi,58,48,4,84,goat,A,"Holanki, Papumpare AP",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site A]",silamrikarbi2021:p058:l004:A
abraham-daimary2021amrikarbi,58,48,5,84,goat,C,S Cherrapunjee,Khasi control,4,bɭʌ̆ŋ,bɭʌ̆ŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site C]",
abraham-daimary2021amrikarbi,58,48,6,84,goat,H,"Hajarongpi, E K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site H]",silamrikarbi2021:p058:l006:H
abraham-daimary2021amrikarbi,58,48,7,84,goat,K,"Amguri, Kamrup",Amri Karbi,2,bi,bi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site K]",silamrikarbi2021:p058:l007:K
abraham-daimary2021amrikarbi,58,48,8,84,goat,M,"PaboiMisamari, Sonitpur",Karbi,2,bi,bi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site M]",silamrikarbi2021:p058:l008:M
abraham-daimary2021amrikarbi,58,48,9,84,goat,P,"Maina Kharong, Kamrup",Amri Karbi,2,bik,bik,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site P]",silamrikarbi2021:p058:l009:P
abraham-daimary2021amrikarbi,58,48,10,84,goat,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,1,sʌ̆goli,sʌ̆goli,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site S]",silamrikarbi2021:p058:l010:S
abraham-daimary2021amrikarbi,58,48,11,84,goat,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,bi,bi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site S]",silamrikarbi2021:p058:l011:S
abraham-daimary2021amrikarbi,58,48,12,84,goat,Z,"Assamese, Dibrugarh",Assamese control,1,sʌ̆goli,sʌ̆goli,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site Z]",
abraham-daimary2021amrikarbi,58,48,13,84,goat,a,"Amguri, W K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site a]",silamrikarbi2021:p058:l013:a
abraham-daimary2021amrikarbi,58,48,14,84,goat,b,"Sermansingner, E K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site b]",silamrikarbi2021:p058:l014:b
abraham-daimary2021amrikarbi,58,48,15,84,goat,c,"Langhemphi, W K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site c]",silamrikarbi2021:p058:l015:c
abraham-daimary2021amrikarbi,58,48,16,84,goat,d,"Umrinti, W K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site d]",silamrikarbi2021:p058:l016:d
abraham-daimary2021amrikarbi,58,48,17,84,goat,h,"Bankri, W K A",Karbi,2,bi,bi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site h]",silamrikarbi2021:p058:l017:h
abraham-daimary2021amrikarbi,58,48,18,84,goat,k,"Rongtheang, E K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site k]",silamrikarbi2021:p058:l018:k
abraham-daimary2021amrikarbi,58,48,19,84,goat,l,"Sunajoli, Lakhimpur",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site l]",silamrikarbi2021:p058:l019:l
abraham-daimary2021amrikarbi,58,48,20,84,goat,m,"Mikirgaon, Nagaon",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site m]",silamrikarbi2021:p058:l020:m
abraham-daimary2021amrikarbi,58,48,21,84,goat,s,"Sardoka Ingti, E K A",Karbi,2,biʔ,biʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 84, site s]",silamrikarbi2021:p058:l021:s
abraham-daimary2021amrikarbi,58,48,24,85,pig,A,"Holanki, Papumpare AP",Karbi,3,phaʔ,phaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site A]",silamrikarbi2021:p058:l024:A
abraham-daimary2021amrikarbi,58,48,25,85,pig,C,S Cherrapunjee,Khasi control,5,snjaŋ,snjaŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site C]",
abraham-daimary2021amrikarbi,58,48,26,85,pig,H,"Hajarongpi, E K A",Karbi,3,phʌ̆k,phʌ̆k,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site H]",silamrikarbi2021:p058:l026:H
abraham-daimary2021amrikarbi,58,48,27,85,pig,K,"Amguri, Kamrup",Amri Karbi,2,phʌ,phʌ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site K]",silamrikarbi2021:p058:l027:K
abraham-daimary2021amrikarbi,58,48,28,85,pig,M,"PaboiMisamari, Sonitpur",Karbi,3,phʌ̆k,phʌ̆k,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site M]",silamrikarbi2021:p058:l028:M
abraham-daimary2021amrikarbi,58,48,29,85,pig,M,"PaboiMisamari, Sonitpur",Karbi,4,ɾuipheŋ,ɾuipheŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site M]",silamrikarbi2021:p058:l029:M
abraham-daimary2021amrikarbi,58,48,30,85,pig,P,"Maina Kharong, Kamrup",Amri Karbi,2,pha,pha,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site P]",silamrikarbi2021:p058:l030:P
abraham-daimary2021amrikarbi,58,48,31,85,pig,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,3,phʌ̆ʔ,phʌ̆ʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site S]",silamrikarbi2021:p058:l031:S
abraham-daimary2021amrikarbi,58,48,32,85,pig,Z,"Assamese, Dibrugarh",Assamese control,1,gʌ̆hoɾi,gʌ̆hoɾi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site Z]",
abraham-daimary2021amrikarbi,58,48,33,85,pig,a,"Amguri, W K A",Karbi,3,phaʔ,phaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site a]",silamrikarbi2021:p058:l033:a
abraham-daimary2021amrikarbi,58,48,34,85,pig,b,"Sermansingner, E K A",Karbi,3,phaʔ,phaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site b]",silamrikarbi2021:p058:l034:b
abraham-daimary2021amrikarbi,58,48,35,85,pig,c,"Langhemphi, W K A",Karbi,3,phaʔ,phaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 58, printed p. 48, item 85, site c]",silamrikarbi2021:p058:l035:c
