Snapshot_Date,Collation_Date,Printed_Page,PDF_Page,Column,Item,List,Letter,Raw_Headword,Raw_Grammar,Raw_Gloss_German,Raw_Etymology,Unit_Form,Unit_Relation,Status,Reason,Entry_Key,Language_ID,Tags,Gloss_English,Source_Marks,Citations,Etymon_Cited,Etymon_Status,Etymon_Candidates,Parameter_ID,Review,Record_SHA256
2026-08-25,2026-08-25,317,318,L,03,Indische Etyma,H,"haćarel, haljarel, haljovel",tr,"verstehen, fühlen, bemerken","< ai. ākhyā- ""erklären, mitteilen"" ?; vgl. So hačel",haljovel,variant,ingested,,boretzky1994romani:ind:317:L:03:variant:3,eur,verb tr alternate uncertain,to understand; to feel; to notice,,,ākhyā-,unmatched,,,,0bfc36e721d1b10ee37e06b2645f80bbcffca13454987ae252bcfd48adabb515
2026-08-25,2026-08-25,317,318,L,04,Indische Etyma,H,hačel,,(So) verstehen (s. haćarel),,hačel,head,ingested,,boretzky1994romani:ind:317:L:04,eur,,to understand,So,sowa1898zigeuner,,no-etymon,,,no bracket; cross-refers to haćarel,e96408fd8c484810546cacb87f84fa2dba43748bd732e0e91ec4a28370b3312f
2026-08-25,2026-08-25,317,318,L,05,Indische Etyma,H,hakerel,tr,spülen,"vgl. sonst xal-av-el ""waschen, spülen""; < xala- + kerel ?",hakerel,head,ingested,,boretzky1994romani:ind:317:L:05,eur,verb tr uncertain,to rinse,,,,no-etymon,,,,01de043897c755a629f8ca9fa196903a88d9acd1079da3dffefc71b1a5802b76
2026-08-25,2026-08-25,317,318,L,06,Indische Etyma,H,hanavel,tr,"graben, beerdigen","< pa. ai. khanati; vgl. hi. khannā, pers. xandan",hanavel,head,ingested,,boretzky1994romani:ind:317:L:06,eur,verb tr,to dig; to bury,,,khanati,ambiguous,3811 14427,,,b8113b6f04c61a3c5c8d5f47a6422803dcff1b81c79e244b5a32e900e44b15d4
2026-08-25,2026-08-25,317,318,L,07,Indische Etyma,H,handžerel,,(So) auskleiden,ohne Etym.,handžerel,head,ingested,,boretzky1994romani:ind:317:L:07,eur,,to undress,So,sowa1898zigeuner,,no-etymon,,,no grammatical label,dd0284365f065d08bf21874544d64ad0537cacae4acf045be0782a37e8eb3e6f
2026-08-25,2026-08-25,317,318,L,08,Indische Etyma,H,hari(ca),pron,"etwas, ein wenig",ohne Etym.,hari(ca),head,ingested,,boretzky1994romani:ind:317:L:08,eur,pron,something; a little,,,,no-etymon,,,,ceab5aeb3dae34bb1255a1614e29ab0eee10fc424988aea43b9d5d43d8e7225a
2026-08-25,2026-08-25,317,318,L,09,Indische Etyma,H,"hasal, asal",itr,lachen,< ai. hasati; nach Turner < ai. hāsayati kaus; vgl. hi. hāsnā,hasal,head,ingested,,boretzky1994romani:ind:317:L:09,eur,verb intr,to laugh,,,hasati,linked,14021,14021,,768aad45fe88f718825d8b47dbcfb39689dd2ae3f29532a881c38817d79d9165
2026-08-25,2026-08-25,317,318,L,09,Indische Etyma,H,"hasal, asal",itr,lachen,< ai. hasati; nach Turner < ai. hāsayati kaus; vgl. hi. hāsnā,asal,variant,ingested,,boretzky1994romani:ind:317:L:09:variant:2,eur,verb intr alternate,to laugh,,,hasati,linked,14021,14021,,768aad45fe88f718825d8b47dbcfb39689dd2ae3f29532a881c38817d79d9165
2026-08-25,2026-08-25,317,318,L,10,Indische Etyma,H,her(oj),f,"Bein, Keule","< pk. ai. haḍḍa- ""Knochen""",her(oj),head,ingested,,boretzky1994romani:ind:317:L:10,eur,f noun,leg; haunch,,,haḍḍa-,ambiguous,13952 14842,,,4966577b142241f12372950768b0c7996313e68ae775a19c508693fe59d9822d
2026-08-25,2026-08-25,317,318,L,11,Indische Etyma,H,həc,f,Schluckauf,ohne Etym.; eher onomat.,həc,head,ingested,,boretzky1994romani:ind:317:L:11,eur,f noun,hiccup,,,,no-etymon,,,,b084cf19b73353f2f4f6f26b889f98bf63e1bf3640f148089e25ee6909bb769a
2026-08-25,2026-08-25,317,318,L,12,Indische Etyma,H,"hošeder (Rozw), holeder (Ješ)",,schlechter,ohne Etym.,hošeder,head,ingested,,boretzky1994romani:ind:317:L:12,eur,,worse,Rozw,rozwadowski1936zakopane,,no-etymon,,,no grammatical label,6b1dd9678036946792e2f457720296240965823007d0426ad5818c29a63ae73a
2026-08-25,2026-08-25,317,318,L,12,Indische Etyma,H,"hošeder (Rozw), holeder (Ješ)",,schlechter,ohne Etym.,holeder,variant,ingested,,boretzky1994romani:ind:317:L:12:variant:2,eur,alternate,worse,Ješ,jesina1886romanicib,,no-etymon,,,no grammatical label,6b1dd9678036946792e2f457720296240965823007d0426ad5818c29a63ae73a
2026-08-25,2026-08-25,317,318,L,13,Indische Etyma,H,hulavel,xref,s. ulavel,,,,crossref,s. ulavel,,,,,,,,,,,see-reference,acac87468b9a9413a2227f32970778f199f5cb94cb777b3266670a03d16520b7
2026-08-25,2026-08-25,317,318,L,14,Indische Etyma,H,"huljel, uhjel",itr,heruntergehen,ohne Etym.,huljel,head,ingested,,boretzky1994romani:ind:317:L:14,eur,verb intr,to go down,,,,no-etymon,,,,019b1f38edf9961733288332564e4ee581d555dac963fc5aba2ae83e5be09464
2026-08-25,2026-08-25,317,318,L,14,Indische Etyma,H,"huljel, uhjel",itr,heruntergehen,ohne Etym.,uhjel,variant,ingested,,boretzky1994romani:ind:317:L:14:variant:2,eur,verb intr alternate,to go down,,,,no-etymon,,,,019b1f38edf9961733288332564e4ee581d555dac963fc5aba2ae83e5be09464
2026-08-25,2026-08-25,317,318,L,15,Indische Etyma,H,hum (te),"aux, impers",(Sinti) müssen,"zu hom ""ich bin""?; vgl. si te... ""müssen, sollen""",hum,head,ingested,,boretzky1994romani:ind:317:L:15,RomSint,auxiliary verb impersonal uncertain,must,Sinti,,,no-etymon,,,,4823c34d64a5b5b9058f14d4ae71b83bf1737498ef8b744010489b8608ef0f9e
2026-08-25,2026-08-25,317,318,L,16,Indische Etyma,X,xačarel,,(Sinti) brennen,"zu ai. kṣā- ""brennen""?",xačarel,head,ingested,,boretzky1994romani:ind:317:L:16,RomSint,uncertain,to burn,Sinti,,kṣā-,unmatched,,,no grammatical label,8c4a99cbb054262cc17a2478bf6aaf263843ef080a276b9235d647ab25bcba14
2026-08-25,2026-08-25,317,318,L,17,Indische Etyma,X,xal,tr,essen,< pk. khāaï < ai. khādati; vgl. hi. khānā,xal,head,ingested,,boretzky1994romani:ind:317:L:17,eur,verb tr,to eat,,,khādati,ambiguous,3865 14431,,,9d08a0d7bbff657d56441e75526208785e8acb7c1b4297e1d518f6272dd0d2b0
2026-08-25,2026-08-25,317,318,L,18,Indische Etyma,X,xalavel,tr,"waschen, spülen",< pk. khalia- < ai. kṣālayati; hakerel < xala- + ker- ?,xalavel,head,ingested,,boretzky1994romani:ind:317:L:18,eur,verb tr uncertain,to wash; to rinse,,,kṣālayati,linked,3681,3681,,2aa41c3f23128404ff60b1feb672a85c5cdccb33b4fa1fc6dfa284a4bc4b42fe
2026-08-25,2026-08-25,317,318,L,19,Indische Etyma,X,xalo,adj,"gebissen, abgenutzt",< ai. ppp khādita-,xalo,head,ingested,,boretzky1994romani:ind:317:L:19,eur,adj,bitten; worn out,,,,no-etymon,,,,da12b3542dc5472b2892bd40d156b4b17dbd407f449ba7a5097e862b1ba6dcac
2026-08-25,2026-08-25,317,318,L,20,Indische Etyma,X,"xalol, xaluvel",,"(Rozw) vermuten, herausfinden",ohne Etym.; zu haljovel ?,xalol,head,ingested,,boretzky1994romani:ind:317:L:20,eur,uncertain,to suspect; to find out,Rozw,rozwadowski1936zakopane,,no-etymon,,,no grammatical label,0a1fa379430f74ceaf6d2a8456f2a0521af47ec5e6e07f0f6046a53ee2390b5e
2026-08-25,2026-08-25,317,318,L,20,Indische Etyma,X,"xalol, xaluvel",,"(Rozw) vermuten, herausfinden",ohne Etym.; zu haljovel ?,xaluvel,variant,ingested,,boretzky1994romani:ind:317:L:20:variant:2,eur,alternate uncertain,to suspect; to find out,Rozw,rozwadowski1936zakopane,,no-etymon,,,no grammatical label,0a1fa379430f74ceaf6d2a8456f2a0521af47ec5e6e07f0f6046a53ee2390b5e
2026-08-25,2026-08-25,317,318,L,21,Indische Etyma,X,xancə,pron,"ein wenig, fast, beinahe","< ai. khaṇḍa- ""gebrochen, verkrüppelt""?",xancə,head,ingested,,boretzky1994romani:ind:317:L:21,eur,pron uncertain,a little; almost,,,khaṇḍa-,linked,3792,3792,,483c15652757db58503aee9e15a8eb15dae7b3f595d181a678b3385bc3fc105c
2026-08-25,2026-08-25,317,318,R,22,Indische Etyma,X,xanduk,adj,tief,"Ableitung zu ai. khan- ""graben"" ?; vgl. hi. khān ""Mine"", vgl. auch pers. xandaq ""Graben""",xanduk,head,ingested,,boretzky1994romani:ind:317:R:22,eur,adj uncertain,deep,,,khan-,unmatched,,,,9d3fdc3428d050fc1eee8816ca9d25cde78eb23e1fd54bd0ae5428288506bc2b
2026-08-25,2026-08-25,317,318,R,23,Indische Etyma,X,xandž,f,Krätze,"< ai. kharju- ""Kratzen, Jucken; vgl. pa. khajjū u. hi. khāj; mögl. auch ai. kaṇḍū ""Jucken"" eingekreuzt; vgl. auch pers. xāreš/xeneš ""Jucken, Krätze"" u. weiter arm. xandz-el ""versengen, anbrennen""",xandž,head,ingested,,boretzky1994romani:ind:317:R:23,eur,f noun,scabies,,,kharju-,linked,3827,3827,printed quotation mark unbalanced in source,f80c042823da729705124e7db4e0e1c2c4057bd8e3037809b5515258f817ccac
2026-08-25,2026-08-25,317,318,R,24,Indische Etyma,X,xaning,f,"Brunnen, Quelle","zu ai. khani- bzw. khāni- ""Graben, Mine""; pk. khaṇi ""Mine""",xaning,head,ingested,,boretzky1994romani:ind:317:R:24,eur,f noun,well; spring,,,khani-,linked,3813,3813,,5927b948d238447d536a2e0293ede03bffbadd29423668008d7999cac9f861c1
2026-08-25,2026-08-25,317,318,R,25,Indische Etyma,X,xanři,f,"Säbel, Schwert",< pk. khaṁḍa-; vgl. ai. *khaṇḍaka-; vgl. hi. khã:ṛā,xanři,head,ingested,,boretzky1994romani:ind:317:R:25,eur,f noun,sabre; sword,,,*khaṇḍaka-,linked,3793,3793,,dcc7ae96234c00508c2b6fb778eb483e7ffb813b53fd20d39e31b7b84b19a7c9
2026-08-25,2026-08-25,317,318,R,26,Indische Etyma,X,"xanřudel, xarundel",tr,"kratzen, schaben","< pk. kaṁḍūyaï < ai. kaṇḍūyati ""kratzen""?; s.a. Iran. Etyma",xanřudel,head,ingested,,boretzky1994romani:ind:317:R:26,eur,verb tr uncertain,to scratch; to scrape,,,kaṇḍūyati,ambiguous,2689 14350,,,5c353ac842ceb9d7c28969b98c36d9808615ecbd00e1b87dcb311588a68519da
2026-08-25,2026-08-25,317,318,R,26,Indische Etyma,X,"xanřudel, xarundel",tr,"kratzen, schaben","< pk. kaṁḍūyaï < ai. kaṇḍūyati ""kratzen""?; s.a. Iran. Etyma",xarundel,variant,ingested,,boretzky1994romani:ind:317:R:26:variant:2,eur,verb tr alternate uncertain,to scratch; to scrape,,,kaṇḍūyati,ambiguous,2689 14350,,,5c353ac842ceb9d7c28969b98c36d9808615ecbd00e1b87dcb311588a68519da
2026-08-25,2026-08-25,317,318,R,27,Indische Etyma,X,xar,f,Schlucht,"< pk. khaḍḍā- < ai. khaḍḍa- ""Loch, Mine, Grube""; vgl. hi. khāṛī ""(Meeres-)Bucht""; mögl. auch pers. xāre (xārā) ""Klippe, Fels""",xar,head,ingested,,boretzky1994romani:ind:317:R:27,eur,f noun,ravine,,,khaḍḍa-,linked,3790,3790,,4227f2709660b5df028a1761b9dbb09ead24162dccb232857c07493c5b8d97e4
2026-08-25,2026-08-25,317,318,R,28,Indische Etyma,X,xarano,adj,geizig,ohne Etym.,xarano,head,ingested,,boretzky1994romani:ind:317:R:28,eur,adj,stingy,,,,no-etymon,,,,3d716a217481c5b034af60b31c0c18b66a1f8f885031e43763ebe740651907bb
2026-08-25,2026-08-25,317,318,R,29,Indische Etyma,X,xarno,adj,"kurz, niedrig, klein","< ai. khaṇḍa- ""gebrochen, verkrüppelt""; vgl. aber xanri/xancə",xarno,head,ingested,,boretzky1994romani:ind:317:R:29,eur,adj,short; low; small,,,khaṇḍa-,linked,3792,3792,,27ecd7def3e179055cdce22d857c4c6bd5433987a829a4b33d90ed302c973b0b
2026-08-25,2026-08-25,317,318,R,30,Indische Etyma,X,xas¹,m,Husten,< pk. ai. kāsa-; vgl. hi. khã:sī mit Aspiration,xas,head,ingested,,boretzky1994romani:ind:317:R:30,eur,m noun,cough,,,kāsa-,ambiguous,3112 3134 14384,,homonym 1,3b7d030e620fa78da824c3486c885276108e33cf5b9a8235db17bb124e87992d
2026-08-25,2026-08-25,317,318,R,31,Indische Etyma,X,xas²,xref,s. khas,,,,crossref,s. khas,,,,,,,,,,,homonym 2; see-reference,1d10fba8ae00d84b1f1329807ba43867a349417381ae8f2a85f3da3e1478039b
2026-08-25,2026-08-25,317,318,R,32,Indische Etyma,X,xasal,itr,husten,< ai. kāsate; vgl. hi. khã:snā,xasal,head,ingested,,boretzky1994romani:ind:317:R:32,eur,verb intr,to cough,,,kāsate,ambiguous,3114 3135 14385,,,75a8d47fa0306ef81f55bcf817699c8185b0dfe25c25de7027c45a0656574014
2026-08-25,2026-08-25,317,318,R,33,Indische Etyma,X,xavoj,m,Graben,"vgl. ai. khāta- ""Graben""; hi. khawā ""Grenzgraben"" (Turner), khāī",xavoj,head,ingested,,boretzky1994romani:ind:317:R:33,eur,m noun,ditch,,,khāta-,ambiguous,3862 14430,,,30d66cb75959d8993f34a87fd84b55f227bb6a39ae1e70944f91b462f6a86136
2026-08-25,2026-08-25,317,318,R,34,Indische Etyma,X,xer,m,Esel,"< pk. ai. khara-?; vgl. altmarāṭhī khari; nach Sa gardabha- ""Esel""; s.a. Iran. Etyma",xer,head,ingested,,boretzky1994romani:ind:317:R:34,eur,m noun uncertain,donkey,,,khara-,ambiguous,3818 3819,,,eddcce240b5b52f21b24f01435827d3018b84783c9dd5ae1369b15ae50e00434
2026-08-25,2026-08-25,317,318,R,35,Indische Etyma,X,"xinel, xljel",itr,scheißen,"zu ai. kiṭṭa- ""Kot""; hi. kīṭ/khīṭ ?; oder < gr. χύνω ""ausgießen"" ?",xinel,head,ingested,,boretzky1994romani:ind:317:R:35,eur,verb intr uncertain,to shit,,,kiṭṭa-,linked,3156,3156,,2c75504176ab05b427289435135c2984220802847825be9e0657923c71190eb6
2026-08-25,2026-08-25,317,318,R,35,Indische Etyma,X,"xinel, xljel",itr,scheißen,"zu ai. kiṭṭa- ""Kot""; hi. kīṭ/khīṭ ?; oder < gr. χύνω ""ausgießen"" ?",xljel,variant,ingested,,boretzky1994romani:ind:317:R:35:variant:2,eur,verb intr alternate uncertain,to shit,,,kiṭṭa-,linked,3156,3156,,2c75504176ab05b427289435135c2984220802847825be9e0657923c71190eb6
2026-08-25,2026-08-25,317,318,R,36,Indische Etyma,X,xəv,f,"Loch, Grube","vgl. ai. Panini kheya- ""Graben""; pers. xāvi ""hohl""",xəv,head,ingested,,boretzky1994romani:ind:317:R:36,eur,f noun,hole; pit,,,,no-etymon,,,,6cbb57f037ddce74b342b79076b7278405737de9076882d6f112d29f4642fac6
2026-08-25,2026-08-25,317,318,R,37,Indische Etyma,X,xoxavel,tr,"betrügen, lügen","< pk. khokkaï < ai. khakkhati ""lachen""; vgl. hi. khakkā ""Gelächter""",xoxavel,head,ingested,,boretzky1994romani:ind:317:R:37,eur,verb tr,to deceive; to lie,,,khakkhati,linked,3761,3761,,2adf3d876eb3b945bb65f454084a64c8da81a4ed1509fc0e98d61df99b6ef78e
2026-08-25,2026-08-25,317,318,R,38,Indische Etyma,X,xoraxaj,m,"Türke, Moslem","< ai. gharghara- ""stammelnd, undeutlich sprechend""; nach Mikl. zu Landschaft Khorasan",xoraxaj,head,ingested,,boretzky1994romani:ind:317:R:38,eur,m noun,Turk; Muslim,,,gharghara-,unmatched,,,,d0474fe8d17c33d52008319e07e97820c42a9770ad6461e139e26eabf2e1e436
2026-08-25,2026-08-25,318,319,L,01,Indische Etyma,X,xudel,,"(Sa) pressen, ergreifen",Vorschläge bei Sa falsch,xudel,head,ingested,,boretzky1994romani:ind:318:L:01,eur,,to press; to seize,Sa,sampson1926welsh,,no-etymon,,,no grammatical label,537ab8cc5ca725dbf4a6943d6544e3e1a2a3bbb1672b023b31684657449fecb8
2026-08-25,2026-08-25,318,319,L,02,Indische Etyma,X,xuxur,f,Pilz,"vgl. hi. kukurmuttā ""(Gift-)Pilz""",xuxur,head,ingested,,boretzky1994romani:ind:318:L:02,eur,f noun,mushroom,,,,no-etymon,,,,07fd891123b13a1976eacde4c67c7283c09d86a01da790ba77b125a53d3df07a
2026-08-25,2026-08-25,318,319,L,03,Indische Etyma,X,xujerel,,(Sa) beschmutzen,nach Sa zu khul; über xuljarel?,xujerel,head,ingested,,boretzky1994romani:ind:318:L:03,eur,uncertain,to soil,Sa,sampson1926welsh,,no-etymon,,,no grammatical label,7e0f6b09874849b150bba9cde474c3ac289d43a154b419250342f41d51c6bf5f
2026-08-25,2026-08-25,318,319,L,04,Indische Etyma,X,xulaj,xref,s. Iran. Etyma,,,,crossref,s. Iran. Etyma,,,,,,,,,,,see-reference to the Iranian list,8a2ee34148ae227d1fdba2c6544d51708924b32de30ae21f283555c107f2bb65
2026-08-25,2026-08-25,318,319,L,05,Indische Etyma,X,xurdo,xref,s. Iran. Etyma,,,,crossref,s. Iran. Etyma,,,,,,,,,,,see-reference to the Iranian list,dbaa60b5925fd80ac1dd94395032057e3819a52035831897659a0520eb7b686f
2026-08-25,2026-08-25,318,319,L,06,Indische Etyma,X,xutel,itr,springen,"vgl. ai. kṣubda- ""geschüttelt, vertrieben""",xutel,head,ingested,,boretzky1994romani:ind:318:L:06,eur,verb intr,to jump,,,kṣubda-,unmatched,,,,b9bd5c0be0847eb9bef1cfb6ed2541af40a73e35f1b91aad7de566d62b45f5cd
2026-08-25,2026-08-25,318,319,L,07,Indische Etyma,I,idž,adv,gestern,< pk. hijjo < pa. hiyo < ai. hyas; vgl. nepāli hijo,idž,head,ingested,,boretzky1994romani:ind:318:L:07,eur,adv,yesterday,,,hyas,unmatched,,,,b897ee3ebd1e9d1173db9b0fbafd02a14ac1ec852ca8095885c816488fbccb86
2026-08-25,2026-08-25,318,319,L,08,Indische Etyma,I,ilo,m,Herz,< apabhr. hiada < ai. hṛdaya-; vgl. hi. hiyā,ilo,head,ingested,,boretzky1994romani:ind:318:L:08,eur,m noun,heart,,,hṛdaya-,linked,14152,14152,,6eb196a5109a46fa80d8f9f9b36d5dd14e7a4d65b297753669a2c7197d6a386f
2026-08-25,2026-08-25,318,319,L,09,Indische Etyma,I,ingerel,tr,(weg)bringen,ohne Etym.,ingerel,head,ingested,,boretzky1994romani:ind:318:L:09,eur,verb tr,to carry away,,,,no-etymon,,,,ab08dd926f2b57bf413c226e549300e2ae01162391911e220ea45bfa4726ad18
2026-08-25,2026-08-25,318,319,L,10,Indische Etyma,I,"inkalel, nikalel",tr,herausnehmen,"< ai. niṣkālayati kaus ""heraustreiben""; vgl. hi. nikālnā",inkalel,head,ingested,,boretzky1994romani:ind:318:L:10,eur,verb tr,to take out,,,niṣkālayati,linked,7484,7484,,68e8b749f291a0659a4825b9dc9e2ffbfe8e44b69da6ed0bc8bbf46d020c4043
2026-08-25,2026-08-25,318,319,L,10,Indische Etyma,I,"inkalel, nikalel",tr,herausnehmen,"< ai. niṣkālayati kaus ""heraustreiben""; vgl. hi. nikālnā",nikalel,variant,ingested,,boretzky1994romani:ind:318:L:10:variant:2,eur,verb tr alternate,to take out,,,niṣkālayati,linked,7484,7484,,68e8b749f291a0659a4825b9dc9e2ffbfe8e44b69da6ed0bc8bbf46d020c4043
2026-08-25,2026-08-25,318,319,L,11,Indische Etyma,I,inkerel,tr,halten,ohne Etym.,inkerel,head,ingested,,boretzky1994romani:ind:318:L:11,eur,verb tr,to hold,,,,no-etymon,,,,d1be60e480f08e23edc8d83fd3ea2787cba7c586db028712c91098a565471e66
2026-08-25,2026-08-25,318,319,L,12,Indische Etyma,I,"inkljel, nikljol",itr,"hinausgehen, hinaufgehen","< ai. *niṣkalati ""herauskommen""; vgl. hi. nikalnā",inkljel,head,ingested,,boretzky1994romani:ind:318:L:12,eur,verb intr,to go out; to go up,,,*niṣkalati,linked,7478,7478,,281d6116411dc15e575074c417f1d850c6ca7a5afd033e35be087142b6934e0a
2026-08-25,2026-08-25,318,319,L,12,Indische Etyma,I,"inkljel, nikljol",itr,"hinausgehen, hinaufgehen","< ai. *niṣkalati ""herauskommen""; vgl. hi. nikalnā",nikljol,variant,ingested,,boretzky1994romani:ind:318:L:12:variant:2,eur,verb intr alternate,to go out; to go up,,,*niṣkalati,linked,7478,7478,,281d6116411dc15e575074c417f1d850c6ca7a5afd033e35be087142b6934e0a
2026-08-25,2026-08-25,318,319,L,13,Indische Etyma,I,inzarel,tr,"reichen, strecken",ohne Etym.,inzarel,head,ingested,,boretzky1994romani:ind:318:L:13,eur,verb tr,to reach; to stretch,,,,no-etymon,,,,c58940010a6205951cb6baadf81ef7867f630e5129902f2dd62581df5c6b0932
2026-08-25,2026-08-25,318,319,L,14,Indische Etyma,I,(i)spídel,tr,"stoßen, drücken, schieben","< ai. saṁpīḍayati ""zusammenpressen""; vgl. pa. saṁpīleti; weniger wahrscheinlich < ai. *sphiṭati ""sich lösen"", hi. phiṭnā",(i)spídel,head,ingested,,boretzky1994romani:ind:318:L:14,eur,verb tr,to push; to press; to shove,,,saṁpīḍayati,linked,12940,12940,,e384116464dcd800fab01508a447d7c3ab15b9483f4cf5c4de8226e43b26be4d
2026-08-25,2026-08-25,318,319,L,15,Indische Etyma,I,iv,m,Schnee,"< pa. ai. hima- ""Kälte, Frost, Schnee""; vgl. hi. him",iv,head,ingested,,boretzky1994romani:ind:318:L:15,eur,m noun,snow,,,hima-,linked,14096,14096,,b53684fee1dec6d452329f0bc8644259f7e7612f34647649b0299ffadafecba0
2026-08-25,2026-08-25,318,319,L,16,Indische Etyma,I,"ivand, vijand",adj,"roh, ungekocht",< ai. vimlāna-,ivand,head,ingested,,boretzky1994romani:ind:318:L:16,eur,adj,raw; uncooked,,,vimlāna-,unmatched,,,,cab10a233282eea95138330631ddad099b19270c31d7677be72b9b34ab6dd553
2026-08-25,2026-08-25,318,319,L,16,Indische Etyma,I,"ivand, vijand",adj,"roh, ungekocht",< ai. vimlāna-,vijand,variant,ingested,,boretzky1994romani:ind:318:L:16:variant:2,eur,adj alternate,raw; uncooked,,,vimlāna-,unmatched,,,,cab10a233282eea95138330631ddad099b19270c31d7677be72b9b34ab6dd553
2026-08-25,2026-08-25,318,319,L,17,Indische Etyma,I,ivend,m,Winter,< pa. ai. hemanta-; hi. hemant,ivend,head,ingested,,boretzky1994romani:ind:318:L:17,eur,m noun,winter,,,hemanta-,linked,14164,14164,,ef13dce59f1b10d96ea9a19d04d5228ed9006a53e1a899c973b6ff3fb19804fd
2026-08-25,2026-08-25,318,319,L,18,Indische Etyma,I,ivja,adv,umsonst,ohne Etym.,ivja,head,ingested,,boretzky1994romani:ind:318:L:18,eur,adv,in vain,,,,no-etymon,,,,2cbe1a19bbdef1086cd8b1ac0efb79551f1f9625ae3fd48176b5b3940e46d51b
2026-08-25,2026-08-25,318,319,L,19,Indische Etyma,I,izdral,xref,s. lizdral,,,,crossref,s. lizdral,,,,,,,,,,,see-reference,52fdf16f2ef7feeb80045cf2f2cd886e6d6c967f5076d227e39517841e30f38f
2026-08-25,2026-08-25,318,319,L,20,Indische Etyma,J,jag,f,Feuer,< pk. agg < ai. agni-; vgl. hi. āg,jag,head,ingested,,boretzky1994romani:ind:318:L:20,eur,f noun,fire,,,agni-,ambiguous,55 56 14198,,,2682b275a75053f6b8fddc3df0c4a00c85f2fcbb918c208c458520165c1a1bfc
2026-08-25,2026-08-25,318,319,L,21,Indische Etyma,J,jakh,f,Auge,< pa. akkhi < ai. akṣi-; vgl. hi. ã:kh,jakh,head,ingested,,boretzky1994romani:ind:318:L:21,eur,f noun,eye,,,akṣi-,ambiguous,43 14195,,,f52dfc9f5371c6678c0f4092161dc1d8592610778106865a7635722871735a70
2026-08-25,2026-08-25,318,319,L,22,Indische Etyma,J,jar,f,Ahle,ohne Etym.,jar,head,ingested,,boretzky1994romani:ind:318:L:22,eur,f noun,awl,,,,no-etymon,,,,74f38ee18fb4ab4b5e21d9b3b205979b097152303de1fb11b897060420714421
2026-08-25,2026-08-25,318,319,L,23,Indische Etyma,J,jašare,,Ringen,ohne Etym.,jašare,head,ingested,,boretzky1994romani:ind:318:L:23,eur,,wrestling,,,,no-etymon,,,no grammatical label,0735b215968925310f05b4e5c82d48b3b0e7edb926f1848d7ad1ed46da784b2b
2026-08-25,2026-08-25,318,319,R,24,Indische Etyma,J,javin,adv,morgen,ohne Etym.,javin,head,ingested,,boretzky1994romani:ind:318:R:24,eur,adv,tomorrow,,,,no-etymon,,,,8dfdc7b1ee8f8fce81ddceab6b7b3ba71055c1e59cb8745f1819de09429d898e
2026-08-25,2026-08-25,318,319,R,25,Indische Etyma,J,jekh,xref,s. ekh,,,,crossref,s. ekh,,,,,,,,,,,see-reference,802784bf725faff3e2d9a5713734580bd0aa5a4ee4614249586116cadac29330
2026-08-25,2026-08-25,318,319,R,26,Indische Etyma,J,jodźi,f,Durcheinander,ohne Etym.,jodźi,head,ingested,,boretzky1994romani:ind:318:R:26,eur,f noun,confusion,,,,no-etymon,,,,1b81b03f6aa4b287c5ae8c8e7a93c96ff4d9b76eba3c78b377e265ea9e47413c
2026-08-25,2026-08-25,318,319,R,27,Indische Etyma,J,judut,xref,s. dud,,,,crossref,s. dud,,,,,,,,,,,see-reference,4fe43f9679bc475d3f16a8c3b4bb4fe18a5e7d11b2c31e481147502d2af53b12
2026-08-25,2026-08-25,318,319,R,28,Indische Etyma,K,kabor,pron,wieviel,mit pron kā- + ai. bhara- ?,kabor,head,ingested,,boretzky1994romani:ind:318:R:28,eur,pron uncertain,how much,,,bhara-,linked,9393,9393,,e72a705be047f41916b566e82578b2db3690ff618a7d62a05cbcc4a92d046322
2026-08-25,2026-08-25,318,319,R,29,Indische Etyma,K,kadiki,pron,"so viel, wieviel","< ai. *kādṛkṣa- statt kādṛśa- ""wie beschaffen?"" ?",kadiki,head,ingested,,boretzky1994romani:ind:318:R:29,eur,pron uncertain,so much; how much,,,*kādṛkṣa-,unmatched,,,,6eb30c7a2931b46755d97880880d41ca36261873053ff457a7c52b3730954df9
2026-08-25,2026-08-25,318,319,R,30,Indische Etyma,K,kaj,,"1. wo(hin)? 2. der, welcher 3. daß","< pk. kahiṁ < ai. kasmin lok zu kas/kim; weniger wahrscheinlich < pk. kai < ai. kati ""wieviel"" ?",kaj,head,ingested,,boretzky1994romani:ind:318:R:30,eur,uncertain,"where, whither?; who, which; that",,,kasmin,unmatched,,,no grammatical label,1ee06a55fed94ae9476f9fe3f20f93b3c15c0108744c6f6279225d7f6ba39783
2026-08-25,2026-08-25,318,319,R,31,Indische Etyma,K,kak,m,"Onkel, Vaterbruder","vgl. hi. kākā; dravid. kakka ""Vater, Onkel""",kak,head,ingested,,boretzky1994romani:ind:318:R:31,eur,m noun,uncle; father's brother,,,,no-etymon,,,,7849ed9a089cf4fbce7186b7d90c1146c9698547c98e2686ae931c4a38161768
