Stable_Key,Installed_Key,PDF_Page,Printed_Page,Column,Entry_Ordinal,OCR_Form,Legacy_Form,Method,Score
berger:p161:c2:e012,berger-entry-3136,84,161,2,12,gurú-,gurú-,page-sequence,1.0000
berger:p162:c1:e001,berger-entry-3140,85,162,1,1,gurúċal,gurúċal,unique-page-form,1.0000
berger:p162:c1:e002,berger-entry-3138,85,162,1,2,gurúskin-,gurúskin-,page-sequence,1.0000
berger:p162:c1:e003,berger-entry-3139,85,162,1,3,gurúu,gurúu,page-sequence,1.0000
berger:p162:c1:e004,berger-entry-3141,85,162,1,4,gus,gus,page-sequence,1.0000
berger:p162:c1:e007,berger-entry-3142,85,162,1,7,gus-giyáas,gus-giyáas,page-sequence,1.0000
berger:p162:c1:e010,berger-entry-3145,85,162,1,10,gúshuk,gúshuk,page-sequence,1.0000
berger:p162:c2:e001,berger-entry-3147,85,162,2,1,gusmán,gusmán,page-sequence,1.0000
berger:p162:c2:e002,berger-entry-3148,85,162,2,2,guspéên,guspéên,page-sequence,1.0000
berger:p162:c2:e003,berger-entry-3149,85,162,2,3,gusú-,gusú-,page-sequence,1.0000
berger:p162:c2:e004,berger-entry-3151,85,162,2,4,gúśa,gúśa,page-sequence,1.0000
berger:p162:c2:e005,berger-entry-3152,85,162,2,5,guśíski,guśíski,page-sequence,1.0000
berger:p162:c2:e006,berger-entry-3155,85,162,2,6,guśpúr,guśpúr,page-sequence,1.0000
berger:p162:c2:e007,berger-entry-3157,85,162,2,7,guśpuréiki,guśpuréiki,page-sequence,1.0000
berger:p163:c1:e001,berger-entry-3141-dialect-2,85,163,1,1,#guśkin-,guśíanė,unique-page-form,0.7692
berger:p163:c1:e002,berger-entry-3161,85,163,1,2,gusúgin-,gusúgin-,page-sequence,1.0000
berger:p163:c1:e003,berger-entry-3162,85,163,1,3,guśkin-,guśkin-,page-sequence,1.0000
berger:p163:c1:e004,berger-entry-3163,85,163,1,4,gut,gut,page-sequence,1.0000
berger:p163:c1:e005,berger-entry-3166,85,163,1,5,gutásx,gutásx,page-sequence,1.0000
berger:p163:c1:e006,berger-entry-3142-dialect-3,85,163,1,6,guté,guċé,unique-page-form,0.7500
berger:p163:c1:e007,berger-entry-3168,85,163,1,7,gutépa,gutépa,page-sequence,1.0000
berger:p163:c1:e008,berger-entry-3169,85,163,1,8,gúṭtas,gúṭtas,page-sequence,1.0000
berger:p163:c1:e009,berger-entry-3171,85,163,1,9,guti,guti,page-sequence,1.0000
berger:p163:c2:e001,berger-entry-3172,85,163,2,1,gúuri,gúuri,page-sequence,1.0000
berger:p163:c2:e002,berger-entry-3173,85,163,2,2,gúuro,gúuro,page-sequence,1.0000
berger:p163:c2:e003,berger-entry-3174,85,163,2,3,thaq-gúuro,thaq-gúuro,page-sequence,1.0000
berger:p163:c2:e004,berger-entry-3175,85,163,2,4,guuyáa,guuyáa,page-sequence,1.0000
berger:p163:c2:e005,berger-entry-3176,85,163,2,5,guyúus,guyúus,page-sequence,1.0000
berger:p163:c2:e008,berger-entry-3179,85,163,2,8,guyós,guyós,page-sequence,1.0000
berger:p163:c2:e009,berger-entry-3180,85,163,2,9,guzáar,guzáar,page-sequence,1.0000
berger:p163:c2:e010,berger-entry-3181,85,163,2,10,guzaará,guzaará,page-sequence,1.0000
berger:p163:c2:e011,berger-entry-3182,85,163,2,11,guzí,guzí,page-sequence,1.0000
berger:p164:c1:e002,berger-entry-3184,86,164,1,2,du-gáaća-,du-gáaća-,page-sequence,1.0000
berger:p164:c1:e003,berger-entry-3185,86,164,1,3,gáan,gaalibán,page-sequence,0.6667
berger:p164:c1:e006,berger-entry-3189,86,164,1,6,gáaṅů,gáaṅů,page-sequence,1.0000
berger:p164:c1:e008,berger-entry-3191,86,164,1,8,gáariů,gáariů,page-sequence,1.0000
berger:p164:c1:e009,berger-entry-3192,86,164,1,9,gáaro,gáaro,page-sequence,1.0000
berger:p164:c1:e010,berger-entry-3193,86,164,1,10,gaás,gaás,page-sequence,1.0000
berger:p164:c2:e001,berger-entry-3196,86,164,2,1,gií-gaáś,gií-gaáś,page-sequence,1.0000
berger:p164:c2:e004,berger-entry-3199,86,164,2,4,du-gáaṭ- -áašś-,du-gáaṭ- -áašś-,page-sequence,1.0000
berger:p164:c2:e006,berger-entry-3201,86,164,2,6,gáati man,gáati man,page-sequence,1.0000
berger:p164:c2:e008,berger-entry-3203,86,164,2,8,gabzá,gabzá,page-sequence,1.0000
berger:p164:c2:e009,berger-entry-3204,86,164,2,9,gaći,gaći,page-sequence,1.0000
berger:p164:c2:e010,berger-entry-3205,86,164,2,10,gaćír,gaćír,page-sequence,1.0000
berger:p164:c2:e011,berger-entry-3206,86,164,2,11,gaćís,gaćís,page-sequence,1.0000
berger:p164:c2:e012,berger-entry-3208,86,164,2,12,gadút,gadút,page-sequence,1.0000
berger:p164:c2:e013,berger-entry-3209,86,164,2,13,gadagadáp,gadagadáp,page-sequence,1.0000
berger:p165:c1:e001,berger-entry-3212,86,165,1,1,gadagadáq,gadagadáq,page-sequence,1.0000
berger:p165:c1:e002,berger-entry-3213,86,165,1,2,gadám,gadám,page-sequence,1.0000
berger:p165:c1:e003,berger-entry-3214,86,165,1,3,gidím man,gidím man,page-sequence,1.0000
berger:p165:c1:e004,berger-entry-3215,86,165,1,4,gidím-gidím ét-,gidím-gidím ét-,page-sequence,1.0000
berger:p165:c1:e005,berger-entry-3216,86,165,1,5,gadáů,gadáů,page-sequence,1.0000
berger:p165:c1:e006,berger-entry-3217,86,165,1,6,gadáp,gadáp,page-sequence,1.0000
berger:p165:c1:e007,berger-entry-3219,86,165,1,7,gidíůń,gidíůń,page-sequence,1.0000
berger:p165:c1:e008,berger-entry-3220,86,165,1,8,gadáq,gadáq,page-sequence,1.0000
berger:p165:c1:e009,berger-entry-3210,86,165,1,9,gadagadáq,gadagadáp ét-,unique-page-form,0.8000
berger:p165:c2:e001,berger-entry-3222,86,165,2,1,gagám man,gagám man,page-sequence,1.0000
berger:p165:c2:e002,berger-entry-3223,86,165,2,2,gágan,gágan,page-sequence,1.0000
berger:p165:c2:e004,berger-entry-3224,86,165,2,4,?gagár,gagár,page-sequence,1.0000
berger:p165:c2:e005,berger-entry-3226,86,165,2,5,lágar,lágar,page-sequence,1.0000
berger:p165:c2:e007,berger-entry-3228,86,165,2,7,gágas man,gágas man,page-sequence,1.0000
berger:p165:c2:e008,berger-entry-3229,86,165,2,8,gágat,gágat,page-sequence,1.0000
berger:p165:c2:e009,berger-entry-3230,86,165,2,9,gótgot,gótgot,page-sequence,1.0000
berger:p165:c2:e010,berger-entry-3231,86,165,2,10,gágićiů,gágićiů,page-sequence,1.0000
berger:p165:c2:e011,berger-entry-3232,86,165,2,11,gágut,gágut,page-sequence,1.0000
berger:p165:c2:e012,berger-entry-3233,86,165,2,12,gáib,gáib,page-sequence,1.0000
berger:p165:c2:e013,berger-entry-3234,86,165,2,13,gaíki,gaíki,page-sequence,1.0000
berger:p165:c2:e014,berger-entry-3235,86,165,2,14,gaíki-jaíki(aṅ),gaíki-jaíki(aṅ),page-sequence,1.0000
berger:p165:c2:e015,berger-entry-3236,86,165,2,15,gaíl,gaíl,page-sequence,1.0000
berger:p166:c1:e001,berger-entry-3238,87,166,1,1,gaimát,gaimát,page-sequence,1.0000
berger:p166:c1:e003,berger-entry-3239,87,166,1,3,gaiṅ,gáin,page-sequence,1.0000
berger:p166:c1:e004,berger-entry-3241,87,166,1,4,gáip,gáip,page-sequence,1.0000
berger:p166:c1:e005,berger-entry-3242,87,166,1,5,gáir,gáir,page-sequence,1.0000
berger:p166:c1:e006,berger-entry-3243,87,166,1,6,gáis,gáis,page-sequence,1.0000
berger:p166:c1:e007,berger-entry-3244,87,166,1,7,gajaámuċ,gajaámuċ,page-sequence,1.0000
berger:p166:c1:e008,berger-entry-3245-dialect-1,87,166,1,8,gajám,gajám,unique-page-form,1.0000
berger:p166:c2:e001,berger-entry-3246,87,166,2,1,gijigajám ét-,gijigajám ét-,page-sequence,1.0000
berger:p166:c2:e002,berger-entry-3247,87,166,2,2,gaąjámo,gaąjámo,page-sequence,1.0000
berger:p166:c2:e004,berger-entry-3249,87,166,2,4,galá,galá,page-sequence,1.0000
berger:p166:c2:e005,berger-entry-3250,87,166,2,5,galákuin,galákuin,page-sequence,1.0000
berger:p166:c2:e006,berger-entry-3251,87,166,2,6,galát,galát dzyal-,page-sequence,0.6667
berger:p166:c2:e007,berger-entry-3253,87,166,2,7,galtí,galtí,page-sequence,1.0000
berger:p166:c2:e008,berger-entry-3254,87,166,2,8,galawáar,galawáar,page-sequence,1.0000
berger:p167:c1:e001,berger-entry-3255,87,167,1,1,galgál,galgál,page-sequence,1.0000
berger:p167:c1:e002,berger-entry-3256,87,167,1,2,galgánas,galgánas,page-sequence,1.0000
berger:p167:c1:e003,berger-entry-3257,87,167,1,3,galgú,galgú,page-sequence,1.0000
berger:p167:c1:e004,berger-entry-3258,87,167,1,4,galgútikiś,galgútikiś,page-sequence,1.0000
berger:p167:c1:e005,berger-entry-3259,87,167,1,5,galíis,galíis,page-sequence,1.0000
berger:p167:c1:e006,berger-entry-3260,87,167,1,6,galíiz,galíiz,page-sequence,1.0000
berger:p167:c2:e001,berger-entry-3262,87,167,2,1,galíizkuś,galíizkuś,page-sequence,1.0000
berger:p167:c2:e002,berger-entry-3263,87,167,2,2,galisáato,galisáato,page-sequence,1.0000
berger:p167:c2:e003,berger-entry-3264,87,167,2,3,galmáć,galmáć,page-sequence,1.0000
berger:p167:c2:e004,berger-entry-3265,87,167,2,4,galméś,galméś,page-sequence,1.0000
berger:p167:c2:e005,berger-entry-3266,87,167,2,5,galtán,galtán,page-sequence,1.0000
berger:p167:c2:e006,berger-entry-3267,87,167,2,6,galtápiś,galtápiś,page-sequence,1.0000
berger:p167:c2:e007,berger-entry-3260-dialect-1,87,167,2,7,galtí,galíz,unique-page-form,0.8000
berger:p167:c2:e008,berger-entry-3269,87,167,2,8,gam,gam,page-sequence,1.0000
berger:p167:c2:e009,berger-entry-3270,87,167,2,9,gamgíin,gamgíin,page-sequence,1.0000
berger:p167:c2:e012,berger-entry-3274,87,167,2,12,gamaámo,gamaámo,page-sequence,1.0000
berger:p167:c2:e013,berger-entry-3275,87,167,2,13,gamámo,gamámo,page-sequence,1.0000
berger:p168:c1:e001,berger-entry-3276,88,168,1,1,gamés,gamés,page-sequence,1.0000
berger:p168:c1:e002,berger-entry-3277,88,168,1,2,gamesaár,gamesaár,page-sequence,1.0000
berger:p168:c1:e004,berger-entry-3279,88,168,1,4,ggamón,ggamón,page-sequence,1.0000
berger:p168:c1:e005,berger-entry-3280,88,168,1,5,gamú,gamú,page-sequence,1.0000
berger:p168:c1:e006,berger-entry-3282,88,168,1,6,gámun,gámun,page-sequence,1.0000
berger:p168:c1:e008,berger-entry-3284,88,168,1,8,gan man,gan man,page-sequence,1.0000
berger:p168:c1:e009,berger-entry-3285,88,168,1,9,gágan man,gágan man,page-sequence,1.0000
berger:p168:c2:e003,berger-entry-3287,88,168,2,3,gán- -gái-,gan díus-,page-sequence,0.6154
berger:p169:c1:e001,berger-entry-3296,88,169,1,1,śaq-díganum,śaq-díganum,page-sequence,1.0000
berger:p169:c1:e004,berger-entry-3299,88,169,1,4,ganáqiś,ganáqiś,page-sequence,1.0000
berger:p169:c1:e005,berger-entry-3300,88,169,1,5,du-gándar-,du-gándar-,page-sequence,1.0000
berger:p169:c1:e006,berger-entry-3301,88,169,1,6,gandér,gandér,page-sequence,1.0000
berger:p169:c1:e007,berger-entry-3303,88,169,1,7,gindigandér,gindigandér,page-sequence,1.0000
berger:p169:c1:e010,berger-entry-3306,88,169,1,10,gandéś,gandéś,page-sequence,1.0000
berger:p169:c1:e011,berger-entry-3307,88,169,1,11,ganés,ganés,page-sequence,1.0000
berger:p169:c1:e012,berger-entry-3308,88,169,1,12,gánkiś,gánkiś,page-sequence,1.0000
berger:p169:c2:e001,berger-entry-3310,88,169,2,1,géáogäo,géáogäo,page-sequence,1.0000
berger:p169:c2:e002,berger-entry-3311,88,169,2,2,gáo-gutúm,gáo-gutúm,page-sequence,1.0000
berger:p169:c2:e003,berger-entry-3312,88,169,2,3,gaopáo,gaopáo,page-sequence,1.0000
berger:p169:c2:e004,berger-entry-3313,88,169,2,4,gápi,gápi,page-sequence,1.0000
berger:p169:c2:e005,berger-entry-3314,88,169,2,5,gáqaćiů,gáqaćiů,page-sequence,1.0000
berger:p169:c2:e006,berger-entry-3315,88,169,2,6,éáqali,éáqali,page-sequence,1.0000
berger:p169:c2:e007,berger-entry-3316,88,169,2,7,gaqás,gaqás,page-sequence,1.0000
berger:p169:c2:e008,berger-entry-3317,88,169,2,8,gaqáy,gaqáy,page-sequence,1.0000
berger:p169:c2:e009,berger-entry-3318,88,169,2,9,gaqáyumkuś,gaqáyumkuś,page-sequence,1.0000
berger:p169:c2:e010,berger-entry-3319,88,169,2,10,gaqúċ,gaqúċ,page-sequence,1.0000
berger:p169:c2:e011,berger-entry-3320,88,169,2,11,gaqúl,gaqúl,page-sequence,1.0000
berger:p170:c1:e002,berger-entry-3326,89,170,1,2,garíùkuin,garíùkuin,page-sequence,1.0000
berger:p170:c1:e005,berger-entry-3329,89,170,1,5,gágar ét-,gágar ét-,page-sequence,1.0000
berger:p170:c1:e006,berger-entry-3330,89,170,1,6,gargár,gargár,page-sequence,1.0000
berger:p170:c1:e007,berger-entry-3331,89,170,1,7,gōör man,gōör man,page-sequence,1.0000
berger:p170:c2:e001,berger-entry-3333,89,170,2,1,gar- -ćć-,gar- -ćć-,page-sequence,1.0000
berger:p170:c2:e002,berger-entry-3334,89,170,2,2,garíś,garíś,page-sequence,1.0000
berger:p170:c2:e003,berger-entry-3335,89,170,2,3,garíśkiś,garíśkiś,page-sequence,1.0000
berger:p170:c2:e004,berger-entry-3336,89,170,2,4,gára,gára,page-sequence,1.0000
berger:p170:c2:e005,berger-entry-3337,89,170,2,5,garáo,garáo,page-sequence,1.0000
berger:p170:c2:e006,berger-entry-3338,89,170,2,6,giríu-garáo,giríu-garáo,page-sequence,1.0000
berger:p170:c2:e009,berger-entry-3341,89,170,2,9,garáśkianė,garáśkianė,page-sequence,1.0000
berger:p170:c2:e010,berger-entry-3342,89,170,2,10,garáś-laùů,garáś-laùů,page-sequence,1.0000
berger:p170:c2:e011,berger-entry-3345,89,170,2,11,garát,garbáanċ,page-sequence,0.6154
berger:p171:c1:e003,berger-entry-3346,89,171,1,3,garbáanċ,garbáni,page-sequence,0.8000
berger:p171:c1:e008,berger-entry-3347,89,171,1,8,garbélar,garbél,page-sequence,0.8571
berger:p171:c1:e013,berger-entry-3353,89,171,1,13,(garra),gargará ét-,page-sequence,0.7143
berger:p171:c1:e019,berger-entry-3354,89,171,1,19,¿ári goőó-,ári,page-sequence,0.6000
berger:p171:c2:e001,berger-entry-3355,89,171,2,1,gárići,gárići,page-sequence,1.0000
berger:p171:c2:e002,berger-entry-3356,89,171,2,2,garíip,garíip,page-sequence,1.0000
berger:p171:c2:e003,berger-entry-3357,89,171,2,3,garípis,garípis,page-sequence,1.0000
berger:p171:c2:e004,berger-entry-3358,89,171,2,4,ĝåâriki,ĝåâriki,page-sequence,1.0000
berger:p171:c2:e005,berger-entry-3359,89,171,2,5,gárikiś,mugáriki,page-sequence,0.8000
berger:p171:c2:e006,berger-entry-3360,89,171,2,6,garíṅkuin,gárikiś,page-sequence,0.7500
berger:p171:c2:e007,berger-entry-3363,89,171,2,7,garípis,garíṅkuin,page-sequence,0.6250
berger:p171:c2:e008,berger-entry-3364-attached-1867-2,89,171,2,8,garís- -ś-,garís-,unique-page-form,0.9091
berger:p171:c2:e009,berger-entry-3365,89,171,2,9,garíś,aqáris-,page-sequence,0.7273
berger:p172:c1:e001,berger-entry-3367,90,172,1,1,garkáṭto,garkáṭto,page-sequence,1.0000
berger:p172:c1:e002,berger-entry-3368,90,172,1,2,garmáśiů,garmáśiů,page-sequence,1.0000
berger:p172:c1:e003,berger-entry-3369,90,172,1,3,gárqač,gárqač,page-sequence,1.0000
berger:p172:c1:e004,berger-entry-3370,90,172,1,4,gárqanas,gárqanas,page-sequence,1.0000
berger:p172:c1:e005,berger-entry-3371,90,172,1,5,gárqas,gárqas,page-sequence,1.0000
berger:p172:c1:e006,berger-entry-3373,90,172,1,6,gart,gart,page-sequence,1.0000
berger:p172:c1:e008,berger-entry-3375,90,172,1,8,garú ét-,garú ét-,page-sequence,1.0000
berger:p172:c1:e010,berger-entry-3377,90,172,1,10,garús- -Ś-,garús- -Ś-,page-sequence,1.0000
berger:p172:c2:e002,berger-entry-3380,90,172,2,2,garúso,garúso,page-sequence,1.0000
berger:p172:c2:e003,berger-entry-3381,90,172,2,3,garuséi,garuséi,page-sequence,1.0000
berger:p172:c2:e004,berger-entry-3382,90,172,2,4,du-gárus- -ś-,du-gárus- -ś-,page-sequence,1.0000
berger:p172:c2:e007,berger-entry-3385,90,172,2,7,garúųyo,garúųyo,page-sequence,1.0000
berger:p172:c2:e008,berger-entry-3386,90,172,2,8,garzám -mán-,garzám -mán-,page-sequence,1.0000
berger:p172:c2:e009,berger-entry-3387,90,172,2,9,garzáp -mán-,garzáp -mán-,page-sequence,1.0000
berger:p172:c2:e010,berger-entry-3388,90,172,2,10,gurzóp,gurzóp,page-sequence,1.0000
berger:p172:c2:e011,berger-entry-3390,90,172,2,11,gurzópkiś,gurzópkiś,page-sequence,1.0000
berger:p172:c2:e012,berger-entry-3391,90,172,2,12,gárzeeki,gárzeeki,page-sequence,1.0000
berger:p173:c1:e003,berger-entry-3403-dialect-1,90,173,1,3,gas,gasú,unique-page-form,0.8571
berger:p173:c1:e006,berger-entry-3393,90,173,1,6,gasíś,gasíś,page-sequence,1.0000
berger:p173:c1:e008,berger-entry-3399,90,173,1,8,gaśíl,gaśíl,page-sequence,1.0000
berger:p173:c1:e009,berger-entry-3400,90,173,1,9,żiù-gaśíl -mán-,żiù-gaśíl -mán-,page-sequence,1.0000
berger:p173:c2:e001,berger-entry-3402,90,173,2,1,tuáṅ-gaśíl man,tuáṅ-gaśíl man,page-sequence,1.0000
berger:p173:c2:e002,berger-entry-3403,90,173,2,2,gašśú,gašśú,page-sequence,1.0000
berger:p173:c2:e003,berger-entry-3407,90,173,2,3,gaś,gaśaáp,page-sequence,0.6667
berger:p173:c2:e004,berger-entry-3408,90,173,2,4,gaś,gaśáp ét-,page-sequence,0.6000
berger:p173:c2:e005,berger-entry-3409,90,173,2,5,gaśaáp,gaśáp -t-,page-sequence,0.8333
berger:p173:c2:e006,berger-entry-3410,90,173,2,6,gaśáp ét-,gaśáp,page-sequence,0.8333
berger:p174:c1:e002,berger-entry-3414,91,174,1,2,gaśçár,gaśçár,page-sequence,1.0000
berger:p174:c1:e003,berger-entry-3415,91,174,1,3,gaśegasép,gaśegasép,page-sequence,1.0000
berger:p174:c1:e004,berger-entry-3416,91,174,1,4,gaśép,gaśép,page-sequence,1.0000
berger:p174:c1:e005,berger-entry-3417,91,174,1,5,gaśegaśép man,gaśegaśép man,page-sequence,1.0000
berger:p174:c1:e006,berger-entry-3418-dialect-1,91,174,1,6,gaśk,gaśkó,unique-page-form,0.8889
berger:p174:c1:e007,berger-entry-3419,91,174,1,7,gaśtár,gaśtár,page-sequence,1.0000
berger:p174:c1:e008,berger-entry-3420-dialect-1,91,174,1,8,gaśún,gaśçúnç,unique-page-form,0.8333
berger:p174:c2:e001,berger-entry-3422,91,174,2,1,gatan-,gatan-,page-sequence,1.0000
berger:p174:c2:e002,berger-entry-3423,91,174,2,2,gaténç,gaténç,page-sequence,1.0000
berger:p174:c2:e006,berger-entry-3425,91,174,2,6,gatuú,gatuú,page-sequence,1.0000
berger:p174:c2:e007,berger-entry-3426,91,174,2,7,gatá,gatá,page-sequence,1.0000
berger:p174:c2:e008,berger-entry-3427,91,174,2,8,gataagát móőt-,gataagát móőt-,page-sequence,1.0000
berger:p174:c2:e010,berger-entry-3429,91,174,2,10,gatúut,gatúut,page-sequence,1.0000
berger:p174:c2:e011,berger-entry-3430,91,174,2,11,gaugáa,gaugáa,page-sequence,1.0000
berger:p174:c2:e012,berger-entry-3431,91,174,2,12,gayás,gayás,page-sequence,1.0000
berger:p175:c1:e001,berger-entry-3432,91,175,1,1,gayúṭias,gayúṭias,page-sequence,1.0000
berger:p175:c1:e002,berger-entry-3433,91,175,1,2,ay,ay,page-sequence,1.0000
berger:p175:c1:e004,berger-entry-3435,91,175,1,4,gayámišo,gayámišo,page-sequence,1.0000
berger:p175:c1:e005,berger-entry-3436,91,175,1,5,gayeél,gayeél,page-sequence,1.0000
berger:p175:c1:e006,berger-entry-3437,91,175,1,6,gáypa,gáypa,page-sequence,1.0000
berger:p175:c1:e007,berger-entry-3438,91,175,1,7,gayú,gayú,page-sequence,1.0000
berger:p175:c1:e008,berger-entry-3439,91,175,1,8,gáyum,gáyum,page-sequence,1.0000
berger:p175:c1:e009,berger-entry-3441,91,175,1,9,gáypa,gáypaçum,page-sequence,0.7692
berger:p175:c1:e010,berger-entry-3442,91,175,1,10,gáypaçum,gáypaçar,page-sequence,0.7500
berger:p175:c1:e012,berger-entry-3456-dialect-3,91,175,1,12,?gazí,gáin,unique-page-form,0.7500
berger:p175:c2:e001,berger-entry-3445,91,175,2,1,gen gán-,gen gán-,page-sequence,1.0000
berger:p175:c2:e002,berger-entry-3446,91,175,2,2,géniś,géniś,page-sequence,1.0000
berger:p175:c2:e003,berger-entry-3448,91,175,2,3,gíbaṅ,gíbaṅ,page-sequence,1.0000
berger:p175:c2:e004,berger-entry-3449,91,175,2,4,gidigadáq,gidigadáq,page-sequence,1.0000
berger:p175:c2:e005,berger-entry-3450,91,175,2,5,gidím,gidím,page-sequence,1.0000
berger:p175:c2:e006,berger-entry-3451,91,175,2,6,gidiṅù,gidiṅù,page-sequence,1.0000
berger:p175:c2:e007,berger-entry-3452,91,175,2,7,gidíp,gidíp,page-sequence,1.0000
berger:p175:c2:e008,berger-entry-3453,91,175,2,8,gígit,gígit,page-sequence,1.0000
berger:p175:c2:e010,berger-entry-3455,91,175,2,10,n-gnip,n-gnip,page-sequence,1.0000
berger:p175:c2:e011,berger-entry-3456,91,175,2,11,giín,giín,page-sequence,1.0000
berger:p175:c2:e012,berger-entry-3458,91,175,2,12,giín-ćólo,giín-ćólo,page-sequence,1.0000
berger:p176:c1:e001,berger-entry-3460,92,176,1,1,giínso,giínso,page-sequence,1.0000
berger:p176:c1:e003,berger-entry-3462,92,176,1,3,giín-pháśi,giín-pháśi,page-sequence,1.0000
berger:p176:c1:e005,berger-entry-3464,92,176,1,5,gīīp-gīīp,gīīp-gīīp,page-sequence,1.0000
berger:p176:c1:e006,berger-entry-3465,92,176,1,6,gil-halí,gil-halí,page-sequence,1.0000
berger:p176:c1:e007,berger-entry-3466,92,176,1,7,giltír- -ćć-,giltír- -ćć-,page-sequence,1.0000
berger:p176:c1:e010,berger-entry-3469,92,176,1,10,gimgám,gimgám,page-sequence,1.0000
berger:p176:c1:e011,berger-entry-3470,92,176,1,11,di-gín- -gíi-,di-gín- -gíi-,page-sequence,1.0000
berger:p176:c1:e012,berger-entry-3471,92,176,1,12,gindáwar,gindáwar,page-sequence,1.0000
berger:p176:c1:e014,berger-entry-3473,92,176,1,14,gipgíp,gipgíp,page-sequence,1.0000
berger:p176:c2:e001,berger-entry-3477,92,176,2,1,girgāār,girgāār,page-sequence,1.0000
berger:p176:c2:e003,berger-entry-3479,92,176,2,3,girgít,girgít,page-sequence,1.0000
berger:p176:c2:e004,berger-entry-3480,92,176,2,4,girigarámy,girigarámy,page-sequence,1.0000
berger:p176:c2:e005,berger-entry-3481,92,176,2,5,girít -t-,girít -t-,page-sequence,1.0000
