Source_File,Location_Code,Concept_Number,Gloss,Form,Split,Raw
hindko,TAL,23,urine,mutVr,exact,lou mutVr TVTi
hindko,TAL,24,feces,TVTi,exact,lou mutVr TVTi
hindko,JAM,25,village,gIrà3,exact,gIrà3 kàër cVt
hindko,JAM,26,house,kàër,exact,gIrà3 kàër cVt
hindko,JAM,27,roof,cVt,exact,gIrà3 kàër cVt
hindko,BAL,25,village,gVrà 3,heuristic,gVrà 3 kàr / derà cVth
hindko,BAL,26,house,kàr / derà,heuristic,gVrà 3 kàr / derà cVth
hindko,BAL,27,roof,cVth,heuristic,gVrà 3 kàr / derà cVth
hindko,SIG,25,village,gIrà3,exact,gIrà3 kh | àR cVth
hindko,SIG,26,house,khàR,exact,gIrà3 kh | àR cVth
hindko,SIG,27,roof,cVth,exact,gIrà3 kh | àR cVth
hindko,PES,25,village,ghErà3,exact,gh | Erà3 kàR cVt
hindko,PES,26,house,kàR,exact,gh | Erà3 kàR cVt
hindko,PES,27,roof,cVt,exact,gh | Erà3 kàR cVt
hindko,SHP,25,village,gIrà,exact,gIrà kàër cVth
hindko,SHP,26,house,kàër,exact,gIrà kàër cVth
hindko,SHP,27,roof,cVth,exact,gIrà kàër cVth
hindko,MAN,25,village,gIrà3,exact,gIrà3 kàr cVt
hindko,MAN,26,house,kàr,exact,gIrà3 kàr cVt
hindko,MAN,27,roof,cVt,exact,gIrà3 kàr cVt
hindko,KOH,25,village,dehàt,exact,dehàt gh | Vr cVt
hindko,KOH,26,house,ghVr,exact,dehàt gh | Vr cVt
hindko,KOH,27,roof,cVt,exact,dehàt gh | Vr cVt
hindko,ATK,25,village,gIrà3,exact,gIrà3 kàr cVt
hindko,ATK,26,house,kàr,exact,gIrà3 kàr cVt
hindko,ATK,27,roof,cVt,exact,gIrà3 kàr cVt
hindko,PAG,25,village,gIrà3,exact,gIrà3 kàr cVt
hindko,PAG,26,house,kàr,exact,gIrà3 kàr cVt
hindko,PAG,27,roof,cVt,exact,gIrà3 kàr cVt
hindko,WAP,25,village,gIrà3,exact,gIrà3 kàr cVt
hindko,WAP,26,house,kàr,exact,gIrà3 kàr cVt
hindko,WAP,27,roof,cVt,exact,gIrà3 kàr cVt
hindko,DIK,25,village,s7er,exact,s7er gh | Vr cVt
hindko,DIK,26,house,ghVr,exact,s7er gh | Vr cVt
hindko,DIK,27,roof,cVt,exact,s7er gh | Vr cVt
hindko,TAL,25,village,gIrà3,exact,gIrà3 kVr / dErà cVt
hindko,TAL,26,house,kVr / dErà,exact,gIrà3 kVr / dErà cVt
hindko,TAL,27,roof,cVt,exact,gIrà3 kVr / dErà cVt
hindko,JAM,28,door,bhuà,exact,bh | uà bàlUN bàri
hindko,JAM,29,firewood,bàlUN,exact,bh | uà bàlUN bàri
hindko,JAM,30,broom,bàri,exact,bh | uà bàlUN bàri
hindko,BAL,28,door,buV,exact,buV lVqVR bàri
hindko,BAL,29,firewood,lVqVR,exact,buV lVqVR bàri
hindko,BAL,30,broom,bàri,exact,buV lVqVR bàri
hindko,SIG,28,door,bhuV,exact,bh | uV lVkoR / bàLuN bh | àRi
hindko,SIG,29,firewood,lVkoR / bàLuN,exact,bh | uV lVkoR / bàLuN bh | àRi
hindko,SIG,30,broom,bhàRi,exact,bh | uV lVkoR / bàLuN bh | àRi
hindko,PES,28,door,buV,exact,buV lVkRi càëRu / jàRu
hindko,PES,29,firewood,lVkRi,exact,buV lVkRi càëRu / jàRu
hindko,PES,30,broom,càëRu / jàRu,exact,buV lVkRi càëRu / jàRu
hindko,SHP,28,door,bhuV,exact,bh | uV lVqVr bh | àri
hindko,SHP,29,firewood,lVqVr,exact,bh | uV lVqVr bh | àri
hindko,SHP,30,broom,bhàri,exact,bh | uV lVqVr bh | àri
hindko,MAN,28,door,bhuV,exact,bh | uV LVqoR bh | àRi
hindko,MAN,29,firewood,LVqoR,exact,bh | uV LVqoR bh | àRi
hindko,MAN,30,broom,bhàRi,exact,bh | uV LVqoR bh | àRi
hindko,KOH,28,door,buà 3 / dVrwàzà,heuristic,buà 3 / dVrwàzà LokRi kucà
hindko,KOH,29,firewood,LokRi,heuristic,buà 3 / dVrwàzà LokRi kucà
hindko,KOH,30,broom,kucà,heuristic,buà 3 / dVrwàzà LokRi kucà
hindko,ATK,28,door,buà,exact,buà lVkri / bàLuN bokàr
hindko,ATK,29,firewood,lVkri / bàLuN,exact,buà lVkri / bàLuN bokàr
hindko,ATK,30,broom,bokàr,exact,buà lVkri / bàLuN bokàr
hindko,PAG,28,door,buV,exact,buV lVkRi càRu
hindko,PAG,29,firewood,lVkRi,exact,buV lVkRi càRu
hindko,PAG,30,broom,càRu,exact,buV lVkRi càRu
hindko,WAP,28,door,buV / dVrwàzV,exact,buV / dVrwàzV lVkRi càRu
hindko,WAP,29,firewood,lVkRi,exact,buV / dVrwàzV lVkRi càRu
hindko,WAP,30,broom,càRu,exact,buV / dVrwàzV lVkRi càRu
hindko,DIK,28,door,dVrwàzV,exact,dVrwàzV kVTh | i wàri
hindko,DIK,29,firewood,kVThi,exact,dVrwàzV kVTh | i wàri
hindko,DIK,30,broom,wàri,exact,dVrwàzV kVTh | i wàri
hindko,TAL,28,door,bhuV,exact,bh | uV bàlun bokVr
hindko,TAL,29,firewood,bàlun,exact,bh | uV bàlun bokVr
hindko,TAL,30,broom,bokVr,exact,bh | uV bàlun bokVr
hindko,JAM,31,mortar,lVKgri,exact,lVKgri kUTkUlà VTh | orà
hindko,JAM,32,pestle,kUTkUlà,exact,lVKgri kUTkUlà VTh | orà
hindko,JAM,33,hammer,VThorà,exact,lVKgri kUTkUlà VTh | orà
hindko,BAL,31,mortar,lVKgri,exact,lVKgri mulà àth | oRà / màltRor
hindko,BAL,32,pestle,mulà,exact,lVKgri mulà àth | oRà / màltRor
hindko,BAL,33,hammer,àthoRà / màltRor,exact,lVKgri mulà àth | oRà / màltRor
hindko,SIG,31,mortar,lVKgri,exact,lVKgri kuTkà bVdàn
hindko,SIG,32,pestle,kuTkà,exact,lVKgri kuTkà bVdàn
hindko,SIG,33,hammer,bVdàn,exact,lVKgri kuTkà bVdàn
hindko,PES,31,mortar,LVKgri,exact,LVKgri kutkà / cVTu hàTh | oRi
hindko,PES,32,pestle,kutkà / cVTu,exact,LVKgri kutkà / cVTu hàTh | oRi
hindko,PES,33,hammer,hàThoRi,exact,LVKgri kutkà / cVTu hàTh | oRi
hindko,SHP,31,mortar,lVngri,exact,lVngri mulV VTh | oRi
hindko,SHP,32,pestle,mulV,exact,lVngri mulV VTh | oRi
hindko,SHP,33,hammer,VThoRi,exact,lVngri mulV VTh | oRi
hindko,MAN,31,mortar,LVKRi,exact,LVKRi mulà / sVltà hàTorà / bVdàm
hindko,MAN,32,pestle,mulà / sVltà,exact,LVKRi mulà / sVltà hàTorà / bVdàm
hindko,MAN,33,hammer,hàTorà / bVdàm,exact,LVKRi mulà / sVltà hàTorà / bVdàm
hindko,KOH,31,mortar,lVKgri,exact,lVKgri kutkà hàtoRi / VtwàRV
hindko,KOH,32,pestle,kutkà,exact,lVKgri kutkà hàtoRi / VtwàRV
hindko,KOH,33,hammer,hàtoRi / VtwàRV,exact,lVKgri kutkà hàtoRi / VtwàRV
hindko,ATK,31,mortar,lVKgri,exact,lVKgri koTkàLà hVToRà
hindko,ATK,32,pestle,koTkàLà,exact,lVKgri koTkàLà hVToRà
hindko,ATK,33,hammer,hVToRà,exact,lVKgri koTkàLà hVToRà
hindko,PAG,31,mortar,lVKgri,exact,lVKgri molV Vth | oRi
hindko,PAG,32,pestle,molV,exact,lVKgri molV Vth | oRi
hindko,PAG,33,hammer,VthoRi,exact,lVKgri molV Vth | oRi
hindko,WAP,31,mortar,lVKgri / cVTu,exact,lVKgri / cVTu molV Vth | oRi
hindko,WAP,32,pestle,molV,exact,lVKgri / cVTu molV Vth | oRi
hindko,WAP,33,hammer,VthoRi,exact,lVKgri / cVTu molV Vth | oRi
hindko,DIK,31,mortar,dori,exact,dori dVndV / dVndi hàtwàRà
hindko,DIK,32,pestle,dVndV / dVndi,exact,dori dVndV / dVndi hàtwàRà
hindko,DIK,33,hammer,hàtwàRà,exact,dori dVndV / dVndi hàtwàRà
hindko,TAL,31,mortar,lVKgri,exact,lVKgri kutkà hàtwàRi / hVTh | oRi
hindko,TAL,32,pestle,kutkà,exact,lVKgri kutkà hàtwàRi / hVTh | oRi
hindko,TAL,33,hammer,hàtwàRi / hVThoRi,exact,lVKgri kutkà hàtwàRi / hVTh | oRi
hindko,JAM,34,knife,càku / kàcu,exact,càku / kàcu kohàri rVsi / selà
hindko,JAM,35,axe,kohàri,exact,càku / kàcu kohàri rVsi / selà
hindko,JAM,36,rope,rVsi / selà,exact,càku / kàcu kohàri rVsi / selà
hindko,BAL,34,knife,kàcu,exact,kàcu kuhàRà rVsi
hindko,BAL,35,axe,kuhàRà,exact,kàcu kuhàRà rVsi
hindko,BAL,36,rope,rVsi,exact,kàcu kuhàRà rVsi
hindko,SIG,34,knife,kàcu / càku,exact,kàcu / càku qUàRi rVsi
hindko,SIG,35,axe,qUàRi,exact,kàcu / càku qUàRi rVsi
hindko,SIG,36,rope,rVsi,exact,kàcu / càku qUàRi rVsi
hindko,PES,34,knife,càku / cori,exact,càku / cori tVbVr rVsi
hindko,PES,35,axe,tVbVr,exact,càku / cori tVbVr rVsi
hindko,PES,36,rope,rVsi,exact,càku / cori tVbVr rVsi
hindko,SHP,34,knife,càku,exact,càku kuàRi rVsà
hindko,SHP,35,axe,kuàRi,exact,càku kuàRi rVsà
hindko,SHP,36,rope,rVsà,exact,càku kuàRi rVsà
hindko,MAN,34,knife,kàcu,exact,kàcu kuàRi rVsi
hindko,MAN,35,axe,kuàRi,exact,kàcu kuàRi rVsi
hindko,MAN,36,rope,rVsi,exact,kàcu kuàRi rVsi
hindko,KOH,34,knife,càku,exact,càku kuhàRi rVsi
hindko,KOH,35,axe,kuhàRi,exact,càku kuhàRi rVsi
hindko,KOH,36,rope,rVsi,exact,càku kuhàRi rVsi
hindko,ATK,34,knife,kàcu,exact,kàcu koàRi rVsi
hindko,ATK,35,axe,koàRi,exact,kàcu koàRi rVsi
hindko,ATK,36,rope,rVsi,exact,kàcu koàRi rVsi
hindko,PAG,34,knife,càku,exact,càku kwàRà / kwàRi rVsà
hindko,PAG,35,axe,kwàRà / kwàRi,exact,càku kwàRà / kwàRi rVsà
hindko,PAG,36,rope,rVsà,exact,càku kwàRà / kwàRi rVsà
hindko,WAP,34,knife,càku,exact,càku kwàRà / kwàRi rVsi
hindko,WAP,35,axe,kwàRà / kwàRi,exact,càku kwàRà / kwàRi rVsi
hindko,WAP,36,rope,rVsi,exact,càku kwàRà / kwàRi rVsi
hindko,DIK,34,knife,càku,exact,càku kwàri rVsà
hindko,DIK,35,axe,kwàri,exact,càku kwàri rVsà
hindko,DIK,36,rope,rVsà,exact,càku kwàri rVsà
hindko,TAL,34,knife,kàcu,exact,kàcu kwàRi rVsi
hindko,TAL,35,axe,kwàRi,exact,kàcu kwàRi rVsi
hindko,TAL,36,rope,rVsi,exact,kàcu kwàRi rVsi
hindko,JAM,37,thread,tàgà,exact,tàgà sui kVprà / cIDe
hindko,JAM,38,needle,sui,exact,tàgà sui kVprà / cIDe
hindko,JAM,39,cloth,kVprà / cIDe,exact,tàgà sui kVprà / cIDe
hindko,BAL,37,thread,tàgà,exact,tàgà sui kVprà
hindko,BAL,38,needle,sui,exact,tàgà sui kVprà
hindko,BAL,39,cloth,kVprà,exact,tàgà sui kVprà
hindko,SIG,37,thread,tàgà,exact,tàgà sui kVprà
hindko,SIG,38,needle,sui,exact,tàgà sui kVprà
hindko,SIG,39,cloth,kVprà,exact,tàgà sui kVprà
hindko,PES,37,thread,thàge / sIlài,exact,t | h | àge / sIlài sui kVpRV
hindko,PES,38,needle,sui,exact,t | h | àge / sIlài sui kVpRV
hindko,PES,39,cloth,kVpRV,exact,t | h | àge / sIlài sui kVpRV
hindko,SHP,37,thread,tàgà,exact,tàgà sui kVpRà
hindko,SHP,38,needle,sui,exact,tàgà sui kVpRà
hindko,SHP,39,cloth,kVpRà,exact,tàgà sui kVpRà
hindko,MAN,37,thread,tàgà,exact,tàgà sui kVpRà
hindko,MAN,38,needle,sui,exact,tàgà sui kVpRà
hindko,MAN,39,cloth,kVpRà,exact,tàgà sui kVpRà
hindko,KOH,37,thread,tàgà,exact,tàgà sui kVpRà
hindko,KOH,38,needle,sui,exact,tàgà sui kVpRà
hindko,KOH,39,cloth,kVpRà,exact,tàgà sui kVpRà
hindko,ATK,37,thread,tàgà,exact,tàgà sui cIRe
hindko,ATK,38,needle,sui,exact,tàgà sui cIRe
hindko,ATK,39,cloth,cIRe,exact,tàgà sui cIRe
hindko,PAG,37,thread,thàgà,exact,t | h | àgà sui kVpRà
hindko,PAG,38,needle,sui,exact,t | h | àgà sui kVpRà
hindko,PAG,39,cloth,kVpRà,exact,t | h | àgà sui kVpRà
hindko,WAP,37,thread,tàgà,exact,tàgà sui kVpRà
hindko,WAP,38,needle,sui,exact,tàgà sui kVpRà
hindko,WAP,39,cloth,kVpRà,exact,tàgà sui kVpRà
hindko,DIK,37,thread,dàgà,exact,dàgà sui kVpRV
hindko,DIK,38,needle,sui,exact,dàgà sui kVpRV
hindko,DIK,39,cloth,kVpRV,exact,dàgà sui kVpRV
hindko,TAL,37,thread,tàgà,exact,tàgà sui cIRV
hindko,TAL,38,needle,sui,exact,tàgà sui cIRV
hindko,TAL,39,cloth,cIRV,exact,tàgà sui cIRV
hindko,JAM,40,ring,mUndri,exact,mUndri dh | eo3 cVn
hindko,JAM,41,sun,dheo3,exact,mUndri dh | eo3 cVn
hindko,JAM,42,moon,cVn,exact,mUndri dh | eo3 cVn
hindko,BAL,40,ring,àKguthi DŒ,heuristic,àKguth | i DŒ † cVn
hindko,BAL,41,sun,†,heuristic,àKguth | i DŒ † cVn
hindko,BAL,42,moon,cVn,heuristic,àKguth | i DŒ † cVn
hindko,SIG,40,ring,mundri,exact,mundri dŒ† cVN
hindko,SIG,41,sun,dŒ†,exact,mundri dŒ† cVN
hindko,SIG,42,moon,cVN,exact,mundri dŒ† cVN
hindko,PES,40,ring,munderi,exact,munderi surVc cVn
hindko,PES,41,sun,surVc,exact,munderi surVc cVn
hindko,PES,42,moon,cVn,exact,munderi surVc cVn
hindko,SHP,40,ring,VKguthi,exact,VKguth | i dŒ† cVnd
hindko,SHP,41,sun,dŒ†,exact,VKguth | i dŒ† cVnd
hindko,SHP,42,moon,cVnd,exact,VKguth | i dŒ† cVnd
hindko,MAN,40,ring,VKguthi,exact,VKguth | i di cVn
hindko,MAN,41,sun,di,exact,VKguth | i di cVn
hindko,MAN,42,moon,cVn,exact,VKguth | i di cVn
hindko,KOH,40,ring,mVndri,exact,mVndri deo3 cVn
hindko,KOH,41,sun,deo3,exact,mVndri deo3 cVn
hindko,KOH,42,moon,cVn,exact,mVndri deo3 cVn
hindko,ATK,40,ring,mundri,exact,mundri deo cVn
hindko,ATK,41,sun,deo,exact,mundri deo cVn
hindko,ATK,42,moon,cVn,exact,mundri deo cVn
hindko,PAG,40,ring,mundri,exact,mundri deo3 cVn
hindko,PAG,41,sun,deo3,exact,mundri deo3 cVn
hindko,PAG,42,moon,cVn,exact,mundri deo3 cVn
hindko,WAP,40,ring,mundri,exact,mundri deo3 cVn
hindko,WAP,41,sun,deo3,exact,mundri deo3 cVn
hindko,WAP,42,moon,cVn,exact,mundri deo3 cVn
hindko,DIK,40,ring,mundri,exact,mundri dŒ† cVn
hindko,DIK,41,sun,dŒ†,exact,mundri dŒ† cVn
hindko,DIK,42,moon,cVn,exact,mundri dŒ† cVn
hindko,TAL,40,ring,mundri / cVlà,exact,mundri / cVlà deo3 cVn
hindko,TAL,41,sun,deo3,exact,mundri / cVlà deo3 cVn
hindko,TAL,42,moon,cVn,exact,mundri / cVlà deo3 cVn
hindko,JAM,43,sky,Vsmàn,exact,Vsmàn tàRà bVdVl / mŒ†
hindko,JAM,44,star,tàRà,exact,Vsmàn tàRà bVdVl / mŒ†
hindko,JAM,45,rain,bVdVl / mŒ†,exact,Vsmàn tàRà bVdVl / mŒ†
hindko,BAL,43,sky,àsmàn,exact,àsmàn tàrà bVdVl
hindko,BAL,44,star,tàrà,exact,àsmàn tàrà bVdVl
hindko,BAL,45,rain,bVdVl,exact,àsmàn tàrà bVdVl
hindko,SIG,43,sky,Vsmàn,exact,Vsmàn tàrà bVdVl
hindko,SIG,44,star,tàrà,exact,Vsmàn tàrà bVdVl
hindko,SIG,45,rain,bVdVl,exact,Vsmàn tàrà bVdVl
hindko,PES,43,sky,àsmàn,exact,àsmàn tàrà mŒ† / bàrIs7
hindko,PES,44,star,tàrà,exact,àsmàn tàrà mŒ† / bàrIs7
hindko,PES,45,rain,mŒ† / bàrIs7,exact,àsmàn tàrà mŒ† / bàrIs7
hindko,SHP,43,sky,àsmàn,exact,àsmàn tàrà bVDVl
hindko,SHP,44,star,tàrà,exact,àsmàn tàrà bVDVl
hindko,SHP,45,rain,bVDVl,exact,àsmàn tàrà bVDVl
hindko,MAN,43,sky,Vsmàn,exact,Vsmàn tàrà bVDIl
hindko,MAN,44,star,tàrà,exact,Vsmàn tàrà bVDIl
hindko,MAN,45,rain,bVDIl,exact,Vsmàn tàrà bVDIl
hindko,KOH,43,sky,àsmàn,exact,àsmàn tàrà mŒ†
hindko,KOH,44,star,tàrà,exact,àsmàn tàrà mŒ†
hindko,KOH,45,rain,mŒ†,exact,àsmàn tàrà mŒ†
hindko,ATK,43,sky,Vsmàn,exact,Vsmàn tàrà mŒ†
hindko,ATK,44,star,tàrà,exact,Vsmàn tàrà mŒ†
hindko,ATK,45,rain,mŒ†,exact,Vsmàn tàrà mŒ†
hindko,PAG,43,sky,Vsmàn,exact,Vsmàn tàrà mŒ†
hindko,PAG,44,star,tàrà,exact,Vsmàn tàrà mŒ†
hindko,PAG,45,rain,mŒ†,exact,Vsmàn tàrà mŒ†
hindko,WAP,43,sky,Vsmàn,exact,Vsmàn tàrà mŒ†
hindko,WAP,44,star,tàrà,exact,Vsmàn tàrà mŒ†
hindko,WAP,45,rain,mŒ†,exact,Vsmàn tàrà mŒ†
hindko,DIK,43,sky,Vsmàn,exact,Vsmàn tàrV mŒ†
hindko,DIK,44,star,tàrV,exact,Vsmàn tàrV mŒ†
hindko,DIK,45,rain,mŒ†,exact,Vsmàn tàrV mŒ†
hindko,TAL,43,sky,Vsmàn,exact,Vsmàn tàrà mŒ†
hindko,TAL,44,star,tàrà,exact,Vsmàn tàrà mŒ†
hindko,TAL,45,rain,mŒ†,exact,Vsmàn tàrà mŒ†
hindko,JAM,46,water,pàNi,exact,pàNi sInd càRà
hindko,JAM,47,river,sInd,exact,pàNi sInd càRà
hindko,JAM,48,cloud,càRà,exact,pàNi sInd càRà
hindko,BAL,46,water,pàni,exact,pàni nVdh | càRà
hindko,BAL,47,river,nVdh,exact,pàni nVdh | càRà
hindko,BAL,48,cloud,càRà,exact,pàni nVdh | càRà
hindko,SIG,46,water,pàNi,exact,pàNi dVrià càR
hindko,SIG,47,river,dVrià,exact,pàNi dVrià càR
hindko,SIG,48,cloud,càR,exact,pàNi dVrià càR
hindko,PES,46,water,pàNi,exact,pàNi dVrià cVR / bVdVl
hindko,PES,47,river,dVrià,exact,pàNi dVrià cVR / bVdVl
hindko,PES,48,cloud,cVR / bVdVl,exact,pàNi dVrià cVR / bVdVl
hindko,SHP,46,water,pàNi,exact,pàNi dVrià càr
hindko,SHP,47,river,dVrià,exact,pàNi dVrià càr
hindko,SHP,48,cloud,càr,exact,pàNi dVrià càr
hindko,MAN,46,water,pàNi,exact,pàNi dVrià / nVdi càR
hindko,MAN,47,river,dVrià / nVdi,exact,pàNi dVrià / nVdi càR
hindko,MAN,48,cloud,càR,exact,pàNi dVrià / nVdi càR
hindko,KOH,46,water,pàNi,exact,pàNi dVrià bVdl
hindko,KOH,47,river,dVrià,exact,pàNi dVrià bVdl
hindko,KOH,48,cloud,bVdl,exact,pàNi dVrià bVdl
hindko,ATK,46,water,pàNi,exact,pàNi sInd bVDVl
hindko,ATK,47,river,sInd,exact,pàNi sInd bVDVl
hindko,ATK,48,cloud,bVDVl,exact,pàNi sInd bVDVl
hindko,PAG,46,water,pàNi,exact,pàNi dVrià cVR
hindko,PAG,47,river,dVrià,exact,pàNi dVrià cVR
hindko,PAG,48,cloud,cVR,exact,pàNi dVrià cVR
hindko,WAP,46,water,pàNi,exact,pàNi dVrià cVR
hindko,WAP,47,river,dVrià,exact,pàNi dVrià cVR
hindko,WAP,48,cloud,cVR,exact,pàNi dVrià cVR
hindko,DIK,46,water,pàNi,exact,pàNi drià jh | VR
hindko,DIK,47,river,drià,exact,pàNi drià jh | VR
hindko,DIK,48,cloud,jhVR,exact,pàNi drià jh | VR
hindko,TAL,46,water,pàNi,exact,pàNi dVrià jàR
hindko,TAL,47,river,dVrià,exact,pàNi dVrià jàR
hindko,TAL,48,cloud,jàR,exact,pàNi dVrià jàR
hindko,JAM,49,lightning,bijli / cVmki bUDi di,heuristic,bijli / cVmki bUDi di piKg hVwV / cVqVR
hindko,JAM,50,rainbow,piKg,heuristic,bijli / cVmki bUDi di piKg hVwV / cVqVR
hindko,JAM,51,wind,hVwV / cVqVR,heuristic,bijli / cVmki bUDi di piKg hVwV / cVqVR
hindko,BAL,49,lightning,bijVl / cVrVkh,exact,bijVl / cVrVkh | lVmtàNu cVKg / cVti
hindko,BAL,50,rainbow,lVmtàNu,exact,bijVl / cVrVkh | lVmtàNu cVKg / cVti
hindko,BAL,51,wind,cVKg / cVti,exact,bijVl / cVrVkh | lVmtàNu cVKg / cVti
hindko,SIG,49,lightning,cVmUk bUDi mài di,heuristic,cVmUk bUDi mài di pIKg cVKg / dVNdul
hindko,SIG,50,rainbow,pIKg,heuristic,cVmUk bUDi mài di pIKg cVKg / dVNdul
hindko,SIG,51,wind,cVKg / dVNdul,heuristic,cVmUk bUDi mài di pIKg cVKg / dVNdul
hindko,PES,49,lightning,Vsmàni bijli biBi di,heuristic,Vsmàni bijli biBi di piK hàwà
hindko,PES,50,rainbow,piK,heuristic,Vsmàni bijli biBi di piK hàwà
hindko,PES,51,wind,hàwà,heuristic,Vsmàni bijli biBi di piK hàwà
hindko,SHP,49,lightning,cVRVk budi di,heuristic,cVRVk budi di piKg cVng
hindko,SHP,50,rainbow,piKg,heuristic,cVRVk budi di piKg cVng
hindko,SHP,51,wind,cVng,heuristic,cVRVk budi di piKg cVng
hindko,MAN,49,lightning,cVRVk buDi di,heuristic,cVRVk buDi di piKg cVKg
hindko,MAN,50,rainbow,piKg,heuristic,cVRVk buDi di piKg cVKg
hindko,MAN,51,wind,cVKg,heuristic,cVRVk buDi di piKg cVKg
hindko,KOH,49,lightning,tVndVr,exact,tVndVr pik hVwà
hindko,KOH,50,rainbow,pik,exact,tVndVr pik hVwà
hindko,KOH,51,wind,hVwà,exact,tVndVr pik hVwà
hindko,ATK,49,lightning,bijli,exact,bijli piKg hVwà
hindko,ATK,50,rainbow,piKg,exact,bijli piKg hVwà
hindko,ATK,51,wind,hVwà,exact,bijli piKg hVwà
hindko,PAG,49,lightning,àsmàn cVmke / àsmàn cà bibi di,heuristic,àsmàn cVmke / | àsmàn cà | bibi di tVl hVwà
hindko,PAG,50,rainbow,tVl,heuristic,àsmàn cVmke / | àsmàn cà | bibi di tVl hVwà
hindko,PAG,51,wind,hVwà,heuristic,àsmàn cVmke / | àsmàn cà | bibi di tVl hVwà
hindko,WAP,49,lightning,cVmok buDi ki,heuristic,cVmok buDi ki tàl hVwà
hindko,WAP,50,rainbow,tàl,heuristic,cVmok buDi ki tàl hVwà
hindko,WAP,51,wind,hVwà,heuristic,cVmok buDi ki tàl hVwà
hindko,DIK,49,lightning,lVsVk,exact,lVsVk piKg hVwà
hindko,DIK,50,rainbow,piKg,exact,lVsVk piKg hVwà
hindko,DIK,51,wind,hVwà,exact,lVsVk piKg hVwà
hindko,TAL,49,lightning,khImVN,exact,kh | ImVN pik hVwà
hindko,TAL,50,rainbow,pik,exact,kh | ImVN pik hVwà
hindko,TAL,51,wind,hVwà,exact,kh | ImVN pik hVwà
hindko,JAM,52,stone,bVTà,exact,bVTà rà rEth
hindko,JAM,53,path,rà,exact,bVTà rà rEth
hindko,JAM,54,sand,rEth,exact,bVTà rà rEth
hindko,BAL,52,stone,bVThà,exact,bVTh | à rà rEth
hindko,BAL,53,path,rà,exact,bVTh | à rà rEth
hindko,BAL,54,sand,rEth,exact,bVTh | à rà rEth
hindko,SIG,52,stone,bVTà,exact,bVTà rà rEth
hindko,SIG,53,path,rà,exact,bVTà rà rEth
hindko,SIG,54,sand,rEth,exact,bVTà rà rEth
hindko,PES,52,stone,wàTà / pVthVr,exact,wàTà / pVth | Vr rVstà rEth
hindko,PES,53,path,rVstà,exact,wàTà / pVth | Vr rVstà rEth
hindko,PES,54,sand,rEth,exact,wàTà / pVth | Vr rVstà rEth
hindko,SHP,52,stone,gVTà,exact,gVTà rà / dh | VKgV rETh
hindko,SHP,53,path,rà / dhVKgV,exact,gVTà rà / dh | VKgV rETh
hindko,SHP,54,sand,rETh,exact,gVTà rà / dh | VKgV rETh
hindko,MAN,52,stone,bVTà,exact,bVTà rà rEt
hindko,MAN,53,path,rà,exact,bVTà rà rEt
hindko,MAN,54,sand,rEt,exact,bVTà rà rEt
hindko,KOH,52,stone,wVTà,exact,wVTà rà rEt
hindko,KOH,53,path,rà,exact,wVTà rà rEt
hindko,KOH,54,sand,rEt,exact,wVTà rà rEt
hindko,ATK,52,stone,wVTV,exact,wVTV rà rEt
hindko,ATK,53,path,rà,exact,wVTV rà rEt
hindko,ATK,54,sand,rEt,exact,wVTV rà rEt
hindko,PAG,52,stone,pVthor,exact,pVth | or rà ret
hindko,PAG,53,path,rà,exact,pVth | or rà ret
hindko,PAG,54,sand,ret,exact,pVth | or rà ret
hindko,WAP,52,stone,giTà,exact,giTà rà ret
hindko,WAP,53,path,rà,exact,giTà rà ret
hindko,WAP,54,sand,ret,exact,giTà rà ret
hindko,DIK,52,stone,phVtVr,exact,ph | VtVr rà / lVTh | rEt
hindko,DIK,53,path,rà / lVTh,exact,ph | VtVr rà / lVTh | rEt
hindko,DIK,54,sand,rEt,exact,ph | VtVr rà / lVTh | rEt
hindko,TAL,52,stone,wVTà,exact,wVTà rà rEt
hindko,TAL,53,path,rà,exact,wVTà rà rEt
hindko,TAL,54,sand,rEt,exact,wVTà rà rEt
hindko,JAM,55,fire,Vgh,exact,Vgh | tuà3 cài
hindko,JAM,56,smoke,tuà3,exact,Vgh | tuà3 cài
hindko,JAM,57,ash,cài,exact,Vgh | tuà3 cài
hindko,BAL,55,fire,Vgh,exact,Vgh | tuà cài
hindko,BAL,56,smoke,tuà,exact,Vgh | tuà cài
hindko,BAL,57,ash,cài,exact,Vgh | tuà cài
hindko,SIG,55,fire,Vg,exact,Vg tu3à3 cài
hindko,SIG,56,smoke,tu3à3,exact,Vg tu3à3 cài
hindko,SIG,57,ash,cài,exact,Vg tu3à3 cài
hindko,PES,55,fire,àg,exact,àg tu3à3 cài
hindko,PES,56,smoke,tu3à3,exact,àg tu3à3 cài
hindko,PES,57,ash,cài,exact,àg tu3à3 cài
hindko,SHP,55,fire,Vgh,exact,Vgh | tu3à3 cVi
hindko,SHP,56,smoke,tu3à3,exact,Vgh | tu3à3 cVi
hindko,SHP,57,ash,cVi,exact,Vgh | tu3à3 cVi
hindko,MAN,55,fire,Vg,exact,Vg th | u3à3 cài
hindko,MAN,56,smoke,thu3à3,exact,Vg th | u3à3 cài
hindko,MAN,57,ash,cài,exact,Vg th | u3à3 cài
hindko,KOH,55,fire,Vgh,exact,Vgh | tu3à3 / du3à3 cài
