Tab,Sheet_Row,Variant,Form,Gloss,Page,Legacy_Key,Score,Reason
Nagaraja,1041,1,cana,dance,,nagaraja2014-wiktionary:314,1.0000,exact_form_gloss
Nagaraja,1042,1,cana-be,to dance,,nagaraja2014-wiktionary:315,1.0000,exact_form_gloss
Nagaraja,1043,1,caːna-be,to dance,,nagaraja2014-wiktionary:344,1.0000,exact_form_gloss
Nagaraja,1044,1,ṭhagankama,to deceive,,nagaraja2014-wiktionary:1641,1.0000,exact_form_gloss
Nagaraja,1045,1,ṭoka,to cook (rice),,nagaraja2014-wiktionary:1649,1.0000,exact_form_gloss
Nagaraja,1046,1,beː-,"to give, hand over (something)",,nagaraja2014-wiktionary:182,1.0000,exact_form_gloss
Nagaraja,1047,1,gadri,liver,,nagaraja2014-wiktionary:591,1.0000,exact_form_gloss
Nagaraja,1048,1,kobbuy,hunchback (person),,nagaraja2014-wiktionary:1018,1.0000,exact_form_gloss
Nagaraja,1049,1,poe,bird,,nagaraja2014-wiktionary:1407,1.0000,exact_form_gloss
Nagaraja,1049,2,pyu,bird,,nagaraja2014-wiktionary:1407:v2,1.0000,exact_form_gloss
Nagaraja,1050,1,bhoːri,snail,,nagaraja2014-wiktionary:230,1.0000,exact_form_gloss
Nagaraja,1051,1,baraw-be/baro-be,to deliver/handover (something),,nagaraja2014-wiktionary:122,1.0000,exact_form_gloss
Nagaraja,1052,1,baraw-kam-be,to accompany,,nagaraja2014-wiktionary:123,1.0000,exact_form_gloss
Nagaraja,1053,1,beːri-be,to play (flute),,nagaraja2014-wiktionary:189,1.0000,exact_form_gloss
Nagaraja,1054,1,beːsi,to whistle,,nagaraja2014-wiktionary:190,1.0000,exact_form_gloss
Nagaraja,1055,1,aːḍḍo bunḍi,tree trunk,,nagaraja2014-wiktionary:59,1.0000,exact_form_gloss
Nagaraja,1056,1,minḍi,"evening, night",,nagaraja2014-wiktionary:1158,1.0000,exact_form_gloss
Nagaraja,1057,1,raphid-be,to blink,,nagaraja2014-wiktionary:1450,1.0000,exact_form_gloss
Nagaraja,1058,1,beːdo,stick (wooden/tire),,nagaraja2014-wiktionary:183,1.0000,exact_form_gloss
Nagaraja,1059,1,bethri-be,to split (wood),,nagaraja2014-wiktionary:178,1.0000,exact_form_gloss
Nagaraja,1060,1,gaːṭhi,to string,,nagaraja2014-wiktionary:614,1.0000,exact_form_gloss
Nagaraja,1061,1,getha,the string tied to the neck...,,nagaraja2014-wiktionary:626,1.0000,exact_form_gloss
Nagaraja,1062,1,pinḍa-be,to jump,,nagaraja2014-wiktionary:1396,1.0000,exact_form_gloss
Nagaraja,1063,1,bokki-be,"to tie (something), obstruct",,nagaraja2014-wiktionary:272,1.0000,exact_form_gloss
Nagaraja,1064,1,ciciḍoke,a kind of bird,,nagaraja2014-wiktionary:378,1.0000,exact_form_gloss
Nagaraja,1065,1,agur,"to catch (animal, etc.)",,nagaraja2014-wiktionary:15,1.0000,exact_form_gloss
Nagaraja,1066,1,osonkamaː-be,to boil (tr.),,nagaraja2014-wiktionary:1278,1.0000,exact_form_gloss
Nagaraja,1067,1,kubaːy,"heavy, to improve (health)",,nagaraja2014-wiktionary:1049,1.0000,exact_form_gloss
Nagaraja,1068,1,kapor,winnowing basket,,nagaraja2014-wiktionary:879,1.0000,exact_form_gloss
Nagaraja,1069,1,lici-lici,sharp,,nagaraja2014-wiktionary:1096,1.0000,exact_form_gloss
Nagaraja,1070,1,pher-be,"to remove, open, clean",,nagaraja2014-wiktionary:1383,1.0000,exact_form_gloss
Nagaraja,1071,1,aːrom,"to fall (tooth), break",,nagaraja2014-wiktionary:77,1.0000,exact_form_gloss
Nagaraja,1072,1,aːromkamaː-be,to demolish,,nagaraja2014-wiktionary:78,1.0000,exact_form_gloss
Nagaraja,1073,1,cokob,leaf of tree (big),,nagaraja2014-wiktionary:411,1.0000,exact_form_gloss
Nagaraja,1074,1,saratin,to rot,,nagaraja2014-wiktionary:1492,1.0000,exact_form_gloss
Nagaraja,1075,1,para,knitted bamboo,,nagaraja2014-wiktionary:1306,1.0000,exact_form_gloss
Nagaraja,1076,1,buddo-be,to drown (in water) (self),,nagaraja2014-wiktionary:282,1.0000,exact_form_gloss
Nagaraja,1077,1,buddojere-be,to drown (some one),,nagaraja2014-wiktionary:283,1.0000,exact_form_gloss
Nagaraja,1078,1,(duːdo) doho-be,to milk,,nagaraja2014-wiktionary:531,1.0000,exact_form_gloss
Nagaraja,1079,1,kãwũr,moss,,nagaraja2014-wiktionary:910,1.0000,exact_form_gloss
Nagaraja,1080,1,supra,winnowing pan,,nagaraja2014-wiktionary:1569,1.0000,exact_form_gloss
Nagaraja,1081,1,ugaːr-be,to open,,nagaraja2014-wiktionary:1668,1.0000,exact_form_gloss
Nagaraja,1082,1,urraːn-,to shake (body – vigorously),,nagaraja2014-wiktionary:1682,1.0000,exact_form_gloss
Nagaraja,1083,1,chaːga,a variety of grass with thorn,,nagaraja2014-wiktionary:374,1.0000,exact_form_gloss
Nagaraja,1084,1,sagaːka,a type of thorn,,nagaraja2014-wiktionary:1476,1.0000,exact_form_gloss
Nagaraja,1085,1,apharaːṭini-be,to wash (clothes: vigorously),,nagaraja2014-wiktionary:38,1.0000,exact_form_gloss
Nagaraja,1086,1,cuṭli,musk rat,,nagaraja2014-wiktionary:427,1.0000,exact_form_gloss
Nagaraja,1087,1,darom,to go in search of (a person),,nagaraja2014-wiktionary:438,1.0000,exact_form_gloss
Nagaraja,1088,1,khara,floor,,nagaraja2014-wiktionary:956,1.0000,exact_form_gloss
Nagaraja,1089,1,khara saroːb-be,to clean floor with cow dung,,nagaraja2014-wiktionary:958,1.0000,exact_form_gloss
Nagaraja,1090,1,peṭṭo-be,"to squeeze, wring",,nagaraja2014-wiktionary:1361,1.0000,exact_form_gloss
Nagaraja,1091,1,mokhne ‘knee-(cup),elbow,,,,unmatched
Nagaraja,1092,1,pasla,"behind, previous",,nagaraja2014-wiktionary:1313,1.0000,exact_form_gloss
Nagaraja,1093,1,pasla saːl,last year,,nagaraja2014-wiktionary:1315,1.0000,exact_form_gloss
Nagaraja,1094,1,paslang,behind – far behind,,nagaraja2014-wiktionary:1316,1.0000,exact_form_gloss
Nagaraja,1095,1,geli,bylane,,nagaraja2014-wiktionary:619,1.0000,exact_form_gloss
Nagaraja,1096,1,gagolbay,snail,,nagaraja2014-wiktionary:592,1.0000,exact_form_gloss
Nagaraja,1097,1,kharkhor,to clear one’s throat,,,,unmatched
Nagaraja,1098,1,laːw-be,to burn,,nagaraja2014-wiktionary:1090,1.0000,exact_form_gloss
Nagaraja,1099,1,minḍi kaplij,owl,,nagaraja2014-wiktionary:1160,1.0000,exact_form_gloss
Nagaraja,1100,1,dhaːwa,distant/far,,nagaraja2014-wiktionary:495,1.0000,exact_form_gloss
Nagaraja,1101,1,khiːr,lines,,nagaraja2014-wiktionary:986,1.0000,exact_form_gloss
Nagaraja,1102,1,bakko khiːr,lines (on palm),,nagaraja2014-wiktionary:105,1.0000,exact_form_gloss
Nagaraja,1103,1,hiːr,lines on the palm,,nagaraja2014-wiktionary:733,1.0000,exact_form_gloss
Nagaraja,1104,1,koː-be,to bring,,nagaraja2014-wiktionary:1036,1.0000,exact_form_gloss
Nagaraja,1105,1,phor,to bear fruits,,,,unmatched
Nagaraja,1106,1,pirjo,"daughter, girl",,nagaraja2014-wiktionary:1399,1.0000,exact_form_gloss
Nagaraja,1107,1,piratta,"girls, daughters",,nagaraja2014-wiktionary:1398,1.0000,exact_form_gloss
Nagaraja,1108,1,thapra-be,to slap,,nagaraja2014-wiktionary:1605,1.0000,exact_form_gloss
Nagaraja,1109,1,tongre,knee-cup,,nagaraja2014-wiktionary:1623,1.0000,exact_form_gloss
Nagaraja,1110,1,ahun,these days,,nagaraja2014-wiktionary:16,1.0000,exact_form_gloss
Nagaraja,1111,1,selki,reflection (of self),,nagaraja2014-wiktionary:1516,1.0000,exact_form_gloss
Nagaraja,1112,1,ceːnḍa,"to hit (with something), throw",,nagaraja2014-wiktionary:371,1.0000,exact_form_gloss
Nagaraja,1113,1,petti,anklet,,nagaraja2014-wiktionary:1360,1.0000,exact_form_gloss
Nagaraja,1114,1,gayra,"much, a lot",,nagaraja2014-wiktionary:606,1.0000,exact_form_gloss
Nagaraja,1115,1,khalbatta,mortar – for pounding,,nagaraja2014-wiktionary:953,1.0000,exact_form_gloss
Nagaraja,1116,1,ghem(b)la,metal pot,,nagaraja2014-wiktionary:643,1.0000,exact_form_gloss
Nagaraja,1117,1,jambo,rust,,nagaraja2014-wiktionary:782,1.0000,exact_form_gloss
Nagaraja,1117,2,mongo,rust,,nagaraja2014-wiktionary:782:v2,1.0000,exact_form_gloss
Nagaraja,1118,1,dand,upper arm,,nagaraja2014-wiktionary:433,1.0000,exact_form_gloss
Nagaraja,1119,1,baːrya,front part of house,,nagaraja2014-wiktionary:150,1.0000,exact_form_gloss
Nagaraja,1120,1,baḍhwa,bad (person),,nagaraja2014-wiktionary:96,1.0000,exact_form_gloss
Nagaraja,1121,1,beːkataːrki,excellently,,nagaraja2014-wiktionary:188,1.0000,exact_form_gloss
Nagaraja,1122,1,bhuːjo-be,to fry (in oil),,nagaraja2014-wiktionary:236,1.0000,exact_form_gloss
Nagaraja,1123,1,babra,an edible root,,nagaraja2014-wiktionary:87,1.0000,exact_form_gloss
Nagaraja,1124,1,bheki-be,to explode,,nagaraja2014-wiktionary:221,1.0000,exact_form_gloss
Nagaraja,1125,1,buṭu boːy,a kind of grass,,nagaraja2014-wiktionary:292,1.0000,exact_form_gloss
Nagaraja,1126,1,deːḍi,interest (money),,nagaraja2014-wiktionary:472,1.0000,exact_form_gloss
Nagaraja,1127,1,ghung,to shake (body),,,,unmatched
Nagaraja,1128,1,gudliya,kidney,,nagaraja2014-wiktionary:685,1.0000,exact_form_gloss
Nagaraja,1129,1,saltul,quietly,,nagaraja2014-wiktionary:1483,1.0000,exact_form_gloss
Nagaraja,1130,1,kakhrya,wild buffalo,,nagaraja2014-wiktionary:861,1.0000,exact_form_gloss
Nagaraja,1131,1,kuguso,hair,,nagaraja2014-wiktionary:1054,1.0000,exact_form_gloss
Nagaraja,1132,1,miːṭu,a unit of length between thumb and the little finger,,nagaraja2014-wiktionary:1170,1.0000,exact_form_gloss
Nagaraja,1133,1,mangrya,people belonging to drummer group,,nagaraja2014-wiktionary:1115,1.0000,exact_form_gloss
Nagaraja,1134,1,oṛaw,wall,,nagaraja2014-wiktionary:1276,1.0000,exact_form_gloss
Nagaraja,1135,1,baːto,to bark (a dog),,nagaraja2014-wiktionary:152,1.0000,exact_form_gloss
Nagaraja,1136,1,baṭṭa,bee – a type,,nagaraja2014-wiktionary:136,1.0000,exact_form_gloss
Nagaraja,1137,1,aːṭo-be,to round,,nagaraja2014-wiktionary:85,1.0000,exact_form_gloss
Nagaraja,1138,1,agor-agor,going – while,,nagaraja2014-wiktionary:13,1.0000,exact_form_gloss
Nagaraja,1139,1,aːnḍa,bad,,nagaraja2014-wiktionary:69,1.0000,exact_form_gloss
Nagaraja,1140,1,baːsta,before,,nagaraja2014-wiktionary:151,1.0000,exact_form_gloss
Nagaraja,1141,1,batni-be,to check/inspect,,nagaraja2014-wiktionary:135,1.0000,exact_form_gloss
Nagaraja,1142,1,bhuy,fisher person,,nagaraja2014-wiktionary:235,1.0000,exact_form_gloss
Nagaraja,1143,1,bancari,flute – a type,,nagaraja2014-wiktionary:117,1.0000,exact_form_gloss
Nagaraja,1144,1,calomka,thunder,,nagaraja2014-wiktionary:312,1.0000,exact_form_gloss
Nagaraja,1145,1,caːlom,to beat a drum,,nagaraja2014-wiktionary:340,1.0000,exact_form_gloss
Nagaraja,1146,1,cacakkamaː-be/cackoːki,to heat,,nagaraja2014-wiktionary:299,1.0000,exact_form_gloss
Nagaraja,1147,1,cacko,hot,,nagaraja2014-wiktionary:300,1.0000,exact_form_gloss
Nagaraja,1148,1,cacko joppo,hot water,,nagaraja2014-wiktionary:301,1.0000,exact_form_gloss
Nagaraja,1149,1,ciciler,a wild tree,,nagaraja2014-wiktionary:379,1.0000,exact_form_gloss
Nagaraja,1150,1,cilir,a kind of tree,,nagaraja2014-wiktionary:387,1.0000,exact_form_gloss
Nagaraja,1151,1,cedri-ta,ant – red,,nagaraja2014-wiktionary:357,1.0000,exact_form_gloss
Nagaraja,1152,1,corṭo,blood,,nagaraja2014-wiktionary:416,1.0000,exact_form_gloss
Nagaraja,1153,1,eḍ(u)go,fly (n.),,nagaraja2014-wiktionary:561,1.0000,exact_form_gloss
Nagaraja,1154,1,duri-be,"to carry (a load, etc.)",,nagaraja2014-wiktionary:551,1.0000,exact_form_gloss
Nagaraja,1155,1,tha(ː)ri,again,,nagaraja2014-wiktionary:1602,1.0000,exact_form_gloss
Nagaraja,1156,1,gulpha,yellow (of egg),,nagaraja2014-wiktionary:686,1.0000,exact_form_gloss
Nagaraja,1157,1,guỹ,fault,,nagaraja2014-wiktionary:693,1.0000,exact_form_gloss
Nagaraja,1158,1,hora,"to identify, find",,nagaraja2014-wiktionary:739,1.0000,exact_form_gloss
Nagaraja,1159,1,jiki-raphid,eyelid,,nagaraja2014-wiktionary:827,1.0000,exact_form_gloss
Nagaraja,1160,1,joratim-be,to fold (hands),,nagaraja2014-wiktionary:840,1.0000,exact_form_gloss
Nagaraja,1161,1,karat,to get hurt,,,,unmatched
Nagaraja,1162,1,jiki(t) kaːpri,eyelid,,nagaraja2014-wiktionary:824,1.0000,exact_form_gloss
Nagaraja,1163,1,khawrya,eggs of lice,,nagaraja2014-wiktionary:970,1.0000,exact_form_gloss
Nagaraja,1164,1,khulla,to stop (rain),,,,unmatched
Nagaraja,1165,1,koher,a bird,,nagaraja2014-wiktionary:1023,1.0000,exact_form_gloss
Nagaraja,1166,1,kokhor,"fowl, hen",,nagaraja2014-wiktionary:1024,1.0000,exact_form_gloss
Nagaraja,1167,1,krej,eardrum,,nagaraja2014-wiktionary:1048,1.0000,exact_form_gloss
Nagaraja,1168,1,phika,"mild, wild (?)",,nagaraja2014-wiktionary:1386,1.0000,exact_form_gloss
Nagaraja,1169,1,pusuy,"to escape from pursuit, miss",,nagaraja2014-wiktionary:1430,1.0000,exact_form_gloss
Nagaraja,1170,1,pendri,"shin of leg, calf of the leg",,nagaraja2014-wiktionary:1353,1.0000,exact_form_gloss
Nagaraja,1171,1,phuli,finger joint,,nagaraja2014-wiktionary:1392,1.0000,exact_form_gloss
Nagaraja,1171,2,/bakko-phuli,finger joint,,nagaraja2014-wiktionary:1392:v2,1.0000,exact_form_gloss
Nagaraja,1172,1,rawon-bi,"time of death, to die",,nagaraja2014-wiktionary:1451,1.0000,exact_form_gloss
Nagaraja,1173,1,romki-be,to cook (by frying),,nagaraja2014-wiktionary:1469,1.0000,exact_form_gloss
Nagaraja,1174,1,sadra,whole (night),,nagaraja2014-wiktionary:1475,1.0000,exact_form_gloss
Nagaraja,1175,1,tangi,become stiff (as when one dies),,nagaraja2014-wiktionary:1583,1.0000,exact_form_gloss
Nagaraja,1176,1,thaːw,to place (something),,nagaraja2014-wiktionary:1603,1.0000,exact_form_gloss
Nagaraja,1177,1,ṭaːpu,shell (e.g. mango),,nagaraja2014-wiktionary:1637,1.0000,exact_form_gloss
Nagaraja,1178,1,baṭaːm,to be thirsty,,nagaraja2014-wiktionary:132,1.0000,exact_form_gloss
Nagaraja,1179,1,ungaːy-be,"to stay, remain, live",,nagaraja2014-wiktionary:1679,1.0000,exact_form_gloss
Nagaraja,1179,2,hungaːy-be,"to stay, remain, live",,nagaraja2014-wiktionary:1679:v2,1.0000,exact_form_gloss
Nagaraja,1180,1,daːman,needle – thick type,,nagaraja2014-wiktionary:445,1.0000,exact_form_gloss
Nagaraja,1181,1,thorpe,to weaken (health),,nagaraja2014-wiktionary:1611,1.0000,exact_form_gloss
Nagaraja,1182,1,soga-soga,to get wrinkled,,nagaraja2014-wiktionary:1553,1.0000,exact_form_gloss
Nagaraja,1183,1,bakaːyram,to bear fruit (plenty),,nagaraja2014-wiktionary:102,1.0000,exact_form_gloss
Nagaraja,1184,1,paːkṭo,bone,,nagaraja2014-wiktionary:1330,1.0000,exact_form_gloss
Nagaraja,1185,1,tagli paːkṭo,shoulder bone,,nagaraja2014-wiktionary:1578,1.0000,exact_form_gloss
Nagaraja,1186,1,jyuci-be,to bake,,nagaraja2014-wiktionary:850,1.0000,exact_form_gloss
Nagaraja,1187,1,nitto-be,to enter,,nagaraja2014-wiktionary:1247,1.0000,exact_form_gloss
Nagaraja,1188,1,kaphonki,to take a vow,,nagaraja2014-wiktionary:877,1.0000,exact_form_gloss
Nagaraja,1189,1,ḍoklaṭine,to be drowsy,,nagaraja2014-wiktionary:540,1.0000,exact_form_gloss
Nagaraja,1190,1,yukhaṭine,to have concern,,nagaraja2014-wiktionary:1694,1.0000,exact_form_gloss
Nagaraja,1191,1,paydal ḍãːy,footpath,,nagaraja2014-wiktionary:1325,1.0000,exact_form_gloss
Nagaraja,1192,1,ṭu-be,to embrace,,nagaraja2014-wiktionary:1658,1.0000,exact_form_gloss
Nagaraja,1193,1,caːco,rat-type animal,,nagaraja2014-wiktionary:331,1.0000,exact_form_gloss
Nagaraja,1194,1,peyko,to conceal (intr.),,nagaraja2014-wiktionary:1365,1.0000,exact_form_gloss
Nagaraja,1195,1,peyko kama,to conceal (something),,nagaraja2014-wiktionary:1366,1.0000,exact_form_gloss
Nagaraja,1196,1,peyko-peyko,silently,,nagaraja2014-wiktionary:1367,1.0000,exact_form_gloss
Nagaraja,1197,1,peyku jere(y),to conceal oneself (hide),,nagaraja2014-wiktionary:1368,1.0000,exact_form_gloss
Nagaraja,1198,1,deti,bud (flower),,nagaraja2014-wiktionary:470,1.0000,exact_form_gloss
Nagaraja,1199,1,moːngo,dirty,,nagaraja2014-wiktionary:1181,1.0000,exact_form_gloss
Nagaraja,1200,1,ṭakkhocu,coitus,,nagaraja2014-wiktionary:1633,1.0000,exact_form_gloss
Nagaraja,1201,1,goːnḍa,bunch – (banana),,nagaraja2014-wiktionary:684,1.0000,exact_form_gloss
Nagaraja,1202,1,joggo,gum,,nagaraja2014-wiktionary:836,1.0000,exact_form_gloss
Nagaraja,1203,1,beri-be,to cut (wood),,nagaraja2014-wiktionary:173,1.0000,exact_form_gloss
Nagaraja,1204,1,paːrdya,eagle (bird),,nagaraja2014-wiktionary:1342,1.0000,exact_form_gloss
Nagaraja,1205,1,oːḍow/oḍaw,buffalo,,nagaraja2014-wiktionary:1285,1.0000,exact_form_gloss
Nagaraja,1206,1,jaːm-be,"buy, pick up, take (anything)",,nagaraja2014-wiktionary:794,1.0000,exact_form_gloss
Nagaraja,1207,1,geṭhyaːy,dog and bitch in union,,nagaraja2014-wiktionary:627,1.0000,exact_form_gloss
Nagaraja,1208,1,se,yesterday,,nagaraja2014-wiktionary:1513,1.0000,exact_form_gloss
Nagaraja,1209,1,kor-be,to keep,,nagaraja2014-wiktionary:1031,1.0000,exact_form_gloss
Nagaraja,1210,1,okki-be,"to put, save, keep",,nagaraja2014-wiktionary:1259,1.0000,exact_form_gloss
Nagaraja,1211,1,jacom,heavy,,nagaraja2014-wiktionary:773,1.0000,exact_form_gloss
Nagaraja,1211,2,jacyom,heavy,,nagaraja2014-wiktionary:773:v2,1.0000,exact_form_gloss
Nagaraja,1212,1,kuruko,ear ornament for men,,nagaraja2014-wiktionary:1062,1.0000,exact_form_gloss
Nagaraja,1213,1,koyni-be,"to pluck (mango, etc.)",,nagaraja2014-wiktionary:1035,1.0000,exact_form_gloss
Nagaraja,1214,1,maːso,mole,,nagaraja2014-wiktionary:1138,1.0000,exact_form_gloss
Nagaraja,1215,1,phendra,vine,,nagaraja2014-wiktionary:1382,1.0000,exact_form_gloss
Nagaraja,1216,1,ulaso-be,to call (someone),,nagaraja2014-wiktionary:1672,1.0000,exact_form_gloss
Nagaraja,1217,1,moːr,thorn,,nagaraja2014-wiktionary:1182,1.0000,exact_form_gloss
Nagaraja,1218,1,ṭagra,weighing instrument,,nagaraja2014-wiktionary:1629,1.0000,exact_form_gloss
Nagaraja,1219,1,caki-be,"to climb, make to climb",,nagaraja2014-wiktionary:309,1.0000,exact_form_gloss
Nagaraja,1219,2,cakakamaː-be,"to climb, make to climb",,nagaraja2014-wiktionary:309:v2,1.0000,exact_form_gloss
Nagaraja,1220,1,caːka-ḍãːy,climbing (ascending) road,,nagaraja2014-wiktionary:335,1.0000,exact_form_gloss
Nagaraja,1221,1,caːko-be,"to ascend, climb",,nagaraja2014-wiktionary:337,1.0000,exact_form_gloss
Nagaraja,1222,1,cirya,night,,nagaraja2014-wiktionary:398,1.0000,exact_form_gloss
Nagaraja,1223,1,coːpo,salt,,nagaraja2014-wiktionary:421,1.0000,exact_form_gloss
Nagaraja,1224,1,iraːr,two,,nagaraja2014-wiktionary:761,1.0000,exact_form_gloss
Nagaraja,1225,1,kapur,plastic sheet,,nagaraja2014-wiktionary:881,1.0000,exact_form_gloss
Nagaraja,1226,1,katti,sickle – big type,,nagaraja2014-wiktionary:902,1.0000,exact_form_gloss
Nagaraja,1227,1,kita-be,to winnow,,nagaraja2014-wiktionary:1015,1.0000,exact_form_gloss
Nagaraja,1228,1,keṭṭo,"to dry, evaporate",,nagaraja2014-wiktionary:943,1.0000,exact_form_gloss
Nagaraja,1229,1,ketto-,to extinguish fire,,nagaraja2014-wiktionary:944,1.0000,exact_form_gloss
Nagaraja,1230,1,haːri,a space between two rows in a vegetable field,,nagaraja2014-wiktionary:714,1.0000,exact_form_gloss
Nagaraja,1231,1,koṭor,intestines,,nagaraja2014-wiktionary:1033,1.0000,exact_form_gloss
Nagaraja,1232,1,hi-maːw,this horse,,nagaraja2014-wiktionary:725,1.0000,exact_form_gloss
Nagaraja,1233,1,maːw,horse,,nagaraja2014-wiktionary:1140,1.0000,exact_form_gloss
Nagaraja,1234,1,baṭko,mango,,nagaraja2014-wiktionary:134,1.0000,exact_form_gloss
Nagaraja,1235,1,moːṭho,three,,nagaraja2014-wiktionary:1183,1.0000,exact_form_gloss
Nagaraja,1236,1,moːṭhodin,"day after tomorrow, three days",,nagaraja2014-wiktionary:1184,1.0000,exact_form_gloss
Nagaraja,1237,1,naːlk(h)o,four,,nagaraja2014-wiktionary:1227,1.0000,exact_form_gloss
Nagaraja,1238,1,koːlnaːy,dog – female,,nagaraja2014-wiktionary:1044,1.0000,exact_form_gloss
Nagaraja,1239,1,naːy,dog,,nagaraja2014-wiktionary:1237,1.0000,exact_form_gloss
Nagaraja,1240,1,jagṭo-naːy,dog – male,,nagaraja2014-wiktionary:776,1.0000,exact_form_gloss
Nagaraja,1241,1,naka-be,to lick,,nagaraja2014-wiktionary:1202,1.0000,exact_form_gloss
Nagaraja,1242,1,arku-be,to weave (cloth),,nagaraja2014-wiktionary:45,1.0000,exact_form_gloss
Nagaraja,1243,1,paːr,crowbar,,nagaraja2014-wiktionary:1340,1.0000,exact_form_gloss
Nagaraja,1244,1,parti,cotton,,nagaraja2014-wiktionary:1312,1.0000,exact_form_gloss
Nagaraja,1245,1,paːraṭi,cotton,,nagaraja2014-wiktionary:1341,1.0000,exact_form_gloss
Nagaraja,1246,1,paːṭ(o)saːl,next year,,nagaraja2014-wiktionary:1344,1.0000,exact_form_gloss
Nagaraja,1247,1,paːṭo,to come,,nagaraja2014-wiktionary:1346,1.0000,exact_form_gloss
Nagaraja,1248,1,pejak-kamaː-,"to abduct, elope",,nagaraja2014-wiktionary:1351,1.0000,exact_form_gloss
Nagaraja,1249,1,pejko-be,to run,,nagaraja2014-wiktionary:1352,1.0000,exact_form_gloss
Nagaraja,1250,1,haru-be,to bite,,nagaraja2014-wiktionary:705,1.0000,exact_form_gloss
Nagaraja,1251,1,huru,"to gore, bite, attack with paws",,nagaraja2014-wiktionary:753,1.0000,exact_form_gloss
Nagaraja,1252,1,haṭu-be,"to break (stick, etc.)",,nagaraja2014-wiktionary:708,1.0000,exact_form_gloss
Nagaraja,1253,1,tyeː-be,"to eat, chew",,nagaraja2014-wiktionary:1627,1.0000,exact_form_gloss
Nagaraja,1254,1,ṭoːl,skin,,nagaraja2014-wiktionary:1656,1.0000,exact_form_gloss
Nagaraja,1255,1,byarko,cat,,nagaraja2014-wiktionary:296,1.0000,exact_form_gloss
Nagaraja,1255,2,berko,cat,,nagaraja2014-wiktionary:296:v2,1.0000,exact_form_gloss
Nagaraja,1256,1,bede-bede,different-different,,nagaraja2014-wiktionary:161,1.0000,exact_form_gloss
Nagaraja,1257,1,baːe-be,to thatch (with leaves),,nagaraja2014-wiktionary:143,1.0000,exact_form_gloss
Nagaraja,1258,1,biḍi,one,,nagaraja2014-wiktionary:243,1.0000,exact_form_gloss
Nagaraja,1258,2,baḍa,one,,nagaraja2014-wiktionary:243:v2,1.0000,exact_form_gloss
Nagaraja,1259,1,cuṭ(ṭ)i-be,"to pound, powder",,nagaraja2014-wiktionary:425,1.0000,exact_form_gloss
Nagaraja,1260,1,nana,son,,nagaraja2014-wiktionary:1204,1.0000,exact_form_gloss
Nagaraja,1261,1,be-ḍhang,useless,,nagaraja2014-wiktionary:163,1.0000,exact_form_gloss
Nagaraja,1262,1,caddar,"blanket, carpet",,nagaraja2014-wiktionary:303,1.0000,exact_form_gloss
Nagaraja,1263,1,caːrcing,torch,,nagaraja2014-wiktionary:349,1.0000,exact_form_gloss
