Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Section,Span_Index,Raw_Form,Raw_Gloss,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,3.1.13:6,10,132,3.1.13,6,ovā puvās čāqus-tār čhindās,he cut his hand with a knife,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.13]",a28c66755374fa22620bd6cd8e354c92c8f81e0bce06aed85db32b710c591733
2026-08-25,2026-08-25,3.1.16:6,10,132,3.1.16,6,rājt-ādu,every night,dup,repeated mention; citation folded into the record installed at 3.20.1.2:8,,,,,rezaibaghbidi2003zargari:p143:s3.20.1.2:i8,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.16]",ad04f6d5b592339359dd4541e12788e6b47273c366f546b11790b44a71c49dc0
2026-08-25,2026-08-25,3.1.9:6,10,132,3.1.9,6,"džukel, pl. džukle",dog,ingest,Zargari lexical item glossed by the source,džukel,dog,noun,,rezaibaghbidi2003zargari:p132:s3.1.9:i6,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",bcb78296b2b2d2663dd1bcf0b2707a6e93ce8988b3518e6541faa68a79b92d1c
2026-08-25,2026-08-25,3.1.10:6+1,10,132,3.1.10,6+1,,,ingest,Zargari lexical item glossed by the source,džudža-na,chicken,noun f loanword,< Persian juje.,rezaibaghbidi2003zargari:p132:s3.1.10:i6+1,printed feminine counterpart of džudža-s,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.10]",afb348ee10a44807c65e6a69d1a9d4b3d707a103d8967e3469d316a45021d837
2026-08-25,2026-08-25,3.1.9:6+1,10,132,3.1.9,6+1,,,ingest,Zargari lexical item glossed by the source,džukle,dogs,noun pl,,rezaibaghbidi2003zargari:p132:s3.1.9:i6+1,printed irregular plural of džukel,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",5044028cdb87175b48eea0019ffa428e4566b4306a2803c0aab5233f906ea611
2026-08-25,2026-08-25,3.1.10:7,10,132,3.1.10,7,miva-s (m.)/miva-na (f.),fruit,ingest,Zargari lexical item glossed by the source,miva-s,fruit,noun m loanword,< Persian mive.,rezaibaghbidi2003zargari:p132:s3.1.10:i7,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.10]",cd6ce85e8e4dbdb05e039407b7ba8e4c898750faf726a0fcaa6cd25b0b58edc5
2026-08-25,2026-08-25,3.1.9:7,10,132,3.1.9,7,"džuvel (f.), pl. džuvla",woman,ingest,Zargari lexical item glossed by the source,džuvel,woman,noun f,,rezaibaghbidi2003zargari:p132:s3.1.9:i7,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",c7d0698db1a5d798c67a4ac11a8fafe9c7b6a3839e321af19ab10f08ea6c8896
2026-08-25,2026-08-25,3.1.10:7+1,10,132,3.1.10,7+1,,,ingest,Zargari lexical item glossed by the source,miva-na,fruit,noun f loanword,< Persian mive.,rezaibaghbidi2003zargari:p132:s3.1.10:i7+1,printed feminine counterpart of miva-s,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.10]",1e03178f2c9b3d2286314f84185095a31b3052d3e0eec78e4a2d7eb0d403feed
2026-08-25,2026-08-25,3.1.9:7+1,10,132,3.1.9,7+1,,,ingest,Zargari lexical item glossed by the source,džuvla,women,noun f pl,,rezaibaghbidi2003zargari:p132:s3.1.9:i7+1,printed irregular plural of džuvel,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",b2f02a96b6b4d7db50ef1ff300890b070aeeb8c31ebc24ae443a2b0bd05998d0
2026-08-25,2026-08-25,3.1.10:8,10,132,3.1.10,8,zandžir-a (f.),chain,ingest,Zargari lexical item glossed by the source,zandžir-a,chain,noun f loanword,< Persian zanjir.,rezaibaghbidi2003zargari:p132:s3.1.10:i8,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.10]",e6a1dc2577d1c9b4ac11566a0841c7146323850523c028679163f461627a475d
2026-08-25,2026-08-25,3.1.9:8,10,132,3.1.9,8,"muj, pl. muj",face; mouth,ingest,Zargari lexical item glossed by the source,muj,face; mouth,noun,,rezaibaghbidi2003zargari:p132:s3.1.9:i8,the printed plural muj is identical to the singular,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",191a7b1c45cc274e7d095194be31c6e02bc0052c26907ad9ed8445013318acdb
2026-08-25,2026-08-25,3.1.10:9,10,132,3.1.10,9,tulki-na (f.),fox,ingest,Zargari lexical item glossed by the source,tulki-na/tulkina,fox,noun f loanword,< Azari Turkish tulki.,rezaibaghbidi2003zargari:p132:s3.1.10:i9 rezaibaghbidi2003zargari:p132:s3.1.10:i9:variant:2,the unhyphenated spelling tulkina is printed at 5.1,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.10]",5f24ee3fd036042219347b5cec392f6a79cb411db8ddd310f99182946ba2c6f5
2026-08-25,2026-08-25,3.1.9:9,10,132,3.1.9,9,"rizi, pl. rizi",rice,ingest,Zargari lexical item glossed by the source,rizi,rice,noun,,rezaibaghbidi2003zargari:p132:s3.1.9:i9,the printed plural rizi is identical to the singular,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",ea54df47f0e77a3972c4df8e2f83f121e914fcdba77439d704fbe1830f0bea3b
2026-08-25,2026-08-25,3.1.9:10,10,132,3.1.9,10,"šoru, pl. šoru",head,ingest,Zargari lexical item glossed by the source,šoru,head,noun,,rezaibaghbidi2003zargari:p132:s3.1.9:i10,the printed plural šoru is identical to the singular,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",7aa8e194bdc114886b9324903428dfc8016a6425299101eb68af7bf0ce73181a
2026-08-25,2026-08-25,3.1.9:11,10,132,3.1.9,11,"vā(n)vro, pl. vā(n)vro",egg,dup,repeated mention; citation folded into the record installed at 2.3.10:1,,,,,rezaibaghbidi2003zargari:p128:s2.3.10:i1,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",438c53f6d46fe09606c51a0157cd5cef483716bea24b284c7393660a4932f97b
2026-08-25,2026-08-25,3.1.9:12,10,132,3.1.9,12,"zi (f.), pl. zi","balance, scales",ingest,Zargari lexical item glossed by the source,zi,balance; scales,noun f,,rezaibaghbidi2003zargari:p132:s3.1.9:i12,the printed plural zi is identical to the singular,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",1320a10649a7bd9d21986f0b1c8493e8a1d810623f365ab01d9f9a499b106d75
2026-08-25,2026-08-25,3.1.9:13,10,132,3.1.9,13,"zimi (f.), pl. zimi",broth,ingest,Zargari lexical item glossed by the source,zimi,broth; soup,noun f loanword,< Greek ζουμί.,rezaibaghbidi2003zargari:p132:s3.1.9:i13,the printed plural zimi is identical to the singular; etymology and the 'soup' sense printed at 5.3,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",452ace951f55cf37f8d60aa7c4a03108a7ab0dbdaeb60593b98436be75d40a6d
2026-08-25,2026-08-25,3.1.9:14,10,132,3.1.9,14,šoru,head,dup,repeated mention; citation folded into the record installed at 3.1.9:10,,,,,rezaibaghbidi2003zargari:p132:s3.1.9:i10,,no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",9eba1a74a989bac0d71c92fcb2c7ef8d581c724081457a68b498442cb99352ad
2026-08-25,2026-08-25,3.1.9:15,10,132,3.1.9,15,"< *šoro, pl. šoru",heads,x-meta,"metalinguistic prose, an English gloss of a preceding gloss, a reconstruction, or a quotation",,,,,,"the reconstruction *šoro and its plural, cited to explain number neutralization",no,"rezaibaghbidi2003zargari[p. 132, section 3.1.9]",0dae2d18f909169844c91b3d08f404b6ad5158555e6620d86d2cff06955c6c10
2026-08-25,2026-08-25,3.1.17:1,11,133,3.1.17,1,khāmus-t-ānvro (< khām-ustu ānvro) = khām-us ānvro,in the sun,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.1.17]",64b1a7c0f1d53cf69dc811da8a9c1a59562a210257809002e76788a0d276d804
2026-08-25,2026-08-25,3.1.18:1,11,133,3.1.18,1,garak teran-i džāv,I should go to Tehran,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.1.18]",dec3f5bd3b515e09d77f010bdf016af043652b1602116c1a6caddb798d0d732b
2026-08-25,2026-08-25,3.1.19:1,11,133,3.1.19,1,devl-ā komeki ker māngu,O God! Help me,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.1.19]",207b8d1bc1b946a4e2041b09bae9e0efd8fc7ef09286233e661e76f809120ed0
2026-08-25,2026-08-25,3.2.1:1,11,133,3.2.1,1,ruv,"wolf, the wolf",ingest,Zargari lexical item glossed by the source,ruv,wolf,noun,,rezaibaghbidi2003zargari:p133:s3.2.1:i1,"printed gloss 'wolf, the wolf' illustrates the absence of a definite article",no,"rezaibaghbidi2003zargari[p. 133, section 3.2.1]",4d2a258155167b1df550ee6b7beeb242a9377ffdf464c4b5b738e73b69c6bbf3
2026-08-25,2026-08-25,3.2.2:1,11,133,3.2.2,1,3.2.2. Indefiniteness for both genders is shown by the numeral jek,one,dup,repeated mention; citation folded into the record installed at 2.3.5:3,,,,,rezaibaghbidi2003zargari:p127:s2.3.5:i3,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.2]",cac06a18e58473bffdc941abd9972969e0c1935e6f9c5b91f94bdd522e23534a
2026-08-25,2026-08-25,3.3.1.3:1,11,133,3.3.1.3,1,āmun na-dikhesān?/na-dikhesān āmun?,don,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.3.1.3]",ec26ced54bd43e18fafdb197c6a6e878f4e032a93f814b5f497acda0a743eb81
2026-08-25,2026-08-25,3.2.1:2,11,133,3.2.1,2,bakri,"sheep, the sheep",dup,repeated mention; citation folded into the record installed at 2.3.3:5,,,,,rezaibaghbidi2003zargari:p127:s2.3.3:i5,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.1]",a8e188499190a4f1255107651537c6b65f75847f48494226979ac357e3371bf7
2026-08-25,2026-08-25,3.2.2:2,11,133,3.2.2,2,jek murš,a man,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.2]",cb585a0744fa5c0ec2151f68cf623949260563bd006d5b457d4a6cc33fb8f6fe
2026-08-25,2026-08-25,3.2.1:3,11,133,3.2.1,3,ruv bakr-a xālās,The wolf ate the sheep,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.1]",b228238438e5db249ef712449819173f5f9b045499d6b88d281a4632d53ce335
2026-08-25,2026-08-25,3.2.2:3,11,133,3.2.2,3,jek džuvel,a woman,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.2]",cf876153ee12de64721035f10fb96d26e577cc58ee4a293f0b94799a95344631
2026-08-25,2026-08-25,3.2.2:4,11,133,3.2.2,4,jedana čhaj,a girl,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 133, section 3.2.2]",c56f1bc0e655072621f908356191cf0384e0f552994a3797f21a845545aa889f
2026-08-25,2026-08-25,3.3.2.3:1,12,134,3.3.2.3,1,kāvā/kovā mu-phorāl isi,this/that is my brother,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",551a268c98e769c9b61b47d185089e559c4a3cd1d59a2213489f92e26b51910e
2026-08-25,2026-08-25,3.3.2.4:1,12,134,3.3.2.4,1,elakāvā,this same (m.),ingest,Zargari lexical item glossed by the source,elakāvā,this same,pron demonstrative prox m,,rezaibaghbidi2003zargari:p134:s3.3.2.4:i1,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.4]",2b415442ed0ba700bda437dcc12637de335f1d762561548e5911be957b80cc11
2026-08-25,2026-08-25,3.3.1.3:2,12,134,3.3.1.3,2,olus dikhani/ dikhani-les,I see him,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.1.3]",1624e9d5edf6fe8579107b61c0e62e9d0af88178350d6a453709d20ff8afc78f
2026-08-25,2026-08-25,3.3.2.3:2,12,134,3.3.2.3,2,kaja/koja miphen isi,this/that is my sister,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",727057f7277bac98ac7e9cf1aecd488f716498561feee4f210b051dd4dfa6954
2026-08-25,2026-08-25,3.3.2.4:2,12,134,3.3.2.4,2,elakaja,this same (f.),ingest,Zargari lexical item glossed by the source,elakaja,this same,pron demonstrative prox f,,rezaibaghbidi2003zargari:p134:s3.3.2.4:i2,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.4]",de6aa94418d5edab19701ecb17111920ff00b32b06983bee96547b00e60cb72c
2026-08-25,2026-08-25,3.3.1.3:3,12,134,3.3.1.3,3,olun mele/mele-len,don,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.1.3]",d8a8f4635c09c8492652ebf5efcd34e69c3033c5c69a63a3a937b6cdc8630fc0
2026-08-25,2026-08-25,3.3.2.3:3,12,134,3.3.2.3,3,kāvā murš,this man,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",0dcae549ad6e9fcd0637dbf4297aaeb45642c8fa4d106daf9a8bf292b4c95c0e
2026-08-25,2026-08-25,3.3.2.4:3,12,134,3.3.2.4,3,elakālā,these same,ingest,Zargari lexical item glossed by the source,elakālā,these same,pron demonstrative prox pl,,rezaibaghbidi2003zargari:p134:s3.3.2.4:i3,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.4]",fcbc62eefe706004251af95872cd3e3e5b3745539b64fe600b4dc0d977ad7e39
2026-08-25,2026-08-25,3.3.1.3:4,12,134,3.3.1.3,4,kolā dikhlom/ dikhlom-lā,I saw her,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.1.3]",51439de2f0ae31d4a6c043c4888b109bc5c1abcac7309b6ba40beaeb097709ea
2026-08-25,2026-08-25,3.3.2.3:4,12,134,3.3.2.3,4,ākāvā murš,this man here,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",d9eb47e7ed86c0eaa7e22ad6258cdd2547f9c1861d79d3753d8dc8b39aeee866
2026-08-25,2026-08-25,3.3.2.4:4,12,134,3.3.2.4,4,elakovā,that same (m.),ingest,Zargari lexical item glossed by the source,elakovā,that same,pron demonstrative dist m,,rezaibaghbidi2003zargari:p134:s3.3.2.4:i4,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.4]",883eb56c88d38c5135995b06b828b38ce3dc433b6c3119ff1a2d4d8f812d642b
2026-08-25,2026-08-25,3.3.2.3:5,12,134,3.3.2.3,5,koja džuvel,that woman,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",2c09c7538e458a60d4be9107bd6217f784fc38f9937cb78edeeec845506b5414
2026-08-25,2026-08-25,3.3.2.3:6,12,134,3.3.2.3,6,okoja džuvel,that woman yonder,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 134, section 3.3.2.3]",c939d7a5cdbd769a8537e1652de6afc2543cda8c1246429363e72b67dbfaeb29
2026-08-25,2026-08-25,3.3.3.1:1,13,135,3.3.3.1,1,miro phorāl/mu-phorāl,my brother,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",846d4abf62443e690e2b04dd3a29204aa92e85706582cf4f6a14a7ad9a67c84d
2026-08-25,2026-08-25,3.3.3.3:1,13,135,3.3.3.3,1,piro dād/pu-dād,his own father; her own father,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.3]",f861ee15e6c4fd6a6d09192e219015a57134011570b925a64de795fe74108874
2026-08-25,2026-08-25,3.3.4.1:1,13,135,3.3.4.1,1,min özüm dikhlom,I myself saw; I saw myself,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.4.1]",c6961307f82eb7b2d67e217b69025eb73afc1ee0f090f8c504f718ad1987dca9
2026-08-25,2026-08-25,3.3.3.1:2,13,135,3.3.3.1,2,miri phen/mi-phen,my sister,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",31bfbbcd20dc96656d759bfc37c3e48d2b01b4b3a432ba0eb073177d855cb021
2026-08-25,2026-08-25,3.3.3.3:2,13,135,3.3.3.3,2,piri daj/pi-daj,his own mother; her own mother,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.3]",01d18172c2209136667205c9a13684dd58d08aa6481e881b37464939a8af52ea
2026-08-25,2026-08-25,3.3.4.1:2,13,135,3.3.4.1,2,min özüm džānāv,I myself know,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.4.1]",6fac3c462df49084765d5af75d9b1e62138aef0cc723752faa97bfc6338829da
2026-08-25,2026-08-25,3.3.3.1:3,13,135,3.3.3.1,3,miro dād/mu-dād,my father,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",19bd270f14205f8495361181f68d3405cee63ebf7273ac8860efa38624f49990
2026-08-25,2026-08-25,3.3.3.3:3,13,135,3.3.3.3,3,pu-dādus,his own father (obl.); her own father (obl.),ingest,Zargari lexical item glossed by the source,pu-dādus,his own father; her own father,noun obl poss,,rezaibaghbidi2003zargari:p135:s3.3.3.3:i3,printed gloss marks the oblique,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.3]",6103a847b9f42ed709de575187f03ce625283e943b8fcfa871c3a95943d95278
2026-08-25,2026-08-25,3.3.4.1:3,13,135,3.3.4.1,3,kolā özlari pheninā,they themselves say,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.4.1]",d8e7bb92961d2d020da7935c537b83c32a5c32ad11d5e97968a429b54f414f91
2026-08-25,2026-08-25,3.3.3.1:4,13,135,3.3.3.1,4,miro dādustār/mu-dādustār,from my father; with my father,x-phrase,multi-word phrase example outside a lexical list; the component lexemes are not separately glossed,,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",d45b6fa62d3c0b2537f179973686588332ea0e110b33a7ea0e202832f0eb3205
2026-08-25,2026-08-25,3.3.3.3:4,13,135,3.3.3.3,4,pu-dādustār,from his own father; with his own father; from her own father; with her own father,ingest,Zargari lexical item glossed by the source,pu-dādustār,from his own father; with his own father,noun abl instr poss,,rezaibaghbidi2003zargari:p135:s3.3.3.3:i4,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.3]",d6ef3efdb538bbbc5219839fce2a0db1289769e3485c6574c7c291afdd73d5fe
2026-08-25,2026-08-25,3.3.3.1:5,13,135,3.3.3.1,5,les-dādus dikhlom,I saw his father,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",c53c03e63dea3ffe23ae743d4b63360b6eb19ccf43172756188490259d362c04
2026-08-25,2026-08-25,3.3.3.1:6,13,135,3.3.3.1,6,āmāros,ours (obl.),ingest,Zargari lexical item glossed by the source,āmāros,ours,pron poss 1pl obl,,rezaibaghbidi2003zargari:p135:s3.3.3.1:i6,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",123580f528c0a7bdcacff2b652042f5f745b19b6ce4702835107fcc83dd491de
2026-08-25,2026-08-25,3.3.3.1:7,13,135,3.3.3.1,7,āmārostār,from ours; with ours,ingest,Zargari lexical item glossed by the source,āmārostār,from ours; with ours,pron poss 1pl abl instr,,rezaibaghbidi2003zargari:p135:s3.3.3.1:i7,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",8c697d6a9ba9e5b6c6ecd97fd4f17ea8c7bdb59a96fac28a0c1b3411ada82d1b
2026-08-25,2026-08-25,3.3.3.1:8,13,135,3.3.3.1,8,len( ge) gerasna bikende,they sold their mare,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",9806a71c2448747d71c428015398e3b69cdf3928f8ae6360f7b9194d60d55a96
2026-08-25,2026-08-25,3.3.3.1:9,13,135,3.3.3.1,9,len( ge) kiros bikende,they sold theirs,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",90ea08b1fb1a40ef6fdaac6245b358ee5f27cfddc00f73ef8f96e5d57c1f5d69
2026-08-25,2026-08-25,3.3.3.1:10,13,135,3.3.3.1,10,kāvā gerās āmāro si,This horse is ours,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",ba27fbe242eea81fb527ab5e25de050733246a53101689d73097934d3bb08f10
2026-08-25,2026-08-25,3.3.3.1:11,13,135,3.3.3.1,11,kaja gerasni āmari si,this mare is ours,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 135, section 3.3.3.1]",7428dcd9f38db4117447e763200743e4f9af0120023bae748cbdf12b02c25595
2026-08-25,2026-08-25,3.3.5.1:1,14,136,3.3.5.1,1,qos dikhlān?,whom did you (sg.) see?,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",8e48187e9fa56853f77cec52a3e28445fec34f012133e42bf74bbaec44959c9d
2026-08-25,2026-08-25,3.3.5.2:1,14,136,3.3.5.2,1,maja olā na-dikhlān?,"you saw her, didn",x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.2]",ea061f21ce341b7eeb39ce5d7942a470997c27ba3efd7d3a80c30760d71a0909
2026-08-25,2026-08-25,3.3.5.1:2,14,136,3.3.5.1,2,so lān?,what did you (sg.) buy?,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 136, section 3.3.5.1]",ffcf21c2856f77a05eba1f3b718d368f2032133d9686b0cd37d887965d06b21d
