Snapshot_Table,Source_Row,Concept_Number,Source_Item,Source_Gloss,Canonical_Gloss,Source_Lect,Upstream_Language_ID,Jambu_Language_ID,Dialect_ID,Raw_Cell,Form_Index,Transcription,Status,Reason,Entry_Key
monpa.tsv,181,180,,salt,salt,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,intʃa,1,intʃa,installed,source-matrix form,abrahammonpa2018:monpa:r181:u:v1
monpa.tsv,181,180,,salt,salt,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,iɲtʃha,1,iɲtʃha,installed,source-matrix form,abrahammonpa2018:monpa:r181:k:v1
monpa.tsv,181,180,,salt,salt,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,iŋtʃa,1,iŋtʃa,installed,source-matrix form,abrahammonpa2018:monpa:r181:n:v1
monpa.tsv,181,180,,salt,salt,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,iŋtʃa,1,iŋtʃa,installed,source-matrix form,abrahammonpa2018:monpa:r181:o:v1
monpa.tsv,182,181,,same,same,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,pluiraŋ,1,pluiraŋ,installed,source-matrix form,abrahammonpa2018:monpa:r182:f:v1
monpa.tsv,182,181,,same,same,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ŋot̪o,1,ŋot̪o,installed,source-matrix form,abrahammonpa2018:monpa:r182:r:v1
monpa.tsv,182,181,,same,same,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,pluiraŋ,1,pluiraŋ,installed,source-matrix form,abrahammonpa2018:monpa:r182:s:v1
monpa.tsv,182,181,,same,same,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,dolu,1,dolu,installed,source-matrix form,abrahammonpa2018:monpa:r182:h:v1
monpa.tsv,182,181,,same,same,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,d̪ulula,1,d̪ulula,installed,source-matrix form,abrahammonpa2018:monpa:r182:p:v1
monpa.tsv,182,181,,same,same,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,puspu,1,puspu,installed,source-matrix form,abrahammonpa2018:monpa:r182:q:v1
monpa.tsv,182,181,,same,same,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,ŋonbu,1,ŋonbu,installed,source-matrix form,abrahammonpa2018:monpa:r182:t:v1
monpa.tsv,182,181,,same,same,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ŋonbu,1,ŋonbu,installed,source-matrix form,abrahammonpa2018:monpa:r182:u:v1
monpa.tsv,182,181,,same,same,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,ɾitʃikpu,1,ɾitʃikpu,installed,source-matrix form,abrahammonpa2018:monpa:r182:k:v1
monpa.tsv,182,181,,same,same,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,ɾitʃikpu,1,ɾitʃikpu,installed,source-matrix form,abrahammonpa2018:monpa:r182:n:v1
monpa.tsv,182,181,,same,same,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,ɾitʃikpu,1,ɾitʃikpu,installed,source-matrix form,abrahammonpa2018:monpa:r182:o:v1
monpa.tsv,183,182,,sand,sand,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:f:v1
monpa.tsv,183,182,,sand,sand,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:r:v1
monpa.tsv,183,182,,sand,sand,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:s:v1
monpa.tsv,183,182,,sand,sand,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:h:v1
monpa.tsv,183,182,,sand,sand,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:p:v1
monpa.tsv,183,182,,sand,sand,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,petʃa,1,petʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:q:v1
monpa.tsv,183,182,,sand,sand,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,bali,1,bali,installed,source-matrix form,abrahammonpa2018:monpa:r183:t:v1
monpa.tsv,183,182,,sand,sand,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:u:v1
monpa.tsv,183,182,,sand,sand,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:k:v1
monpa.tsv,183,182,,sand,sand,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:n:v1
monpa.tsv,183,182,,sand,sand,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,betʃa,1,betʃa,installed,source-matrix form,abrahammonpa2018:monpa:r183:o:v1
monpa.tsv,184,183,,sea,sea,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,gjatʃo,1,gjatʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:f:v1
monpa.tsv,184,183,,sea,sea,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,kjamtʃo,1,kjamtʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:r:v1
monpa.tsv,184,183,,sea,sea,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,tʃo,1,tʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:s:v1
monpa.tsv,184,183,,sea,sea,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,tʃo,1,tʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:h:v1
monpa.tsv,184,183,,sea,sea,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,tʃuməlit̪i,1,tʃuməlit̪i,installed,source-matrix form,abrahammonpa2018:monpa:r184:p:v1
monpa.tsv,184,183,,sea,sea,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,ɾitaŋpu,1,ɾitaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r184:q:v1
monpa.tsv,184,183,,sea,sea,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,dʒamtʃo,1,dʒamtʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:t:v1
monpa.tsv,184,183,,sea,sea,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,tʃo,1,tʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:u:v1
monpa.tsv,184,183,,sea,sea,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,tʃo,1,tʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:k:v1
monpa.tsv,184,183,,sea,sea,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,ɾitaŋpu,1,ɾitaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r184:n:v1
monpa.tsv,184,183,,sea,sea,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,tʃo,1,tʃo,installed,source-matrix form,abrahammonpa2018:monpa:r184:o:v1
monpa.tsv,185,184,,seed,seed,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,ʒu,1,ʒu,installed,source-matrix form,abrahammonpa2018:monpa:r185:f:v1
monpa.tsv,185,184,,seed,seed,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ʒu,1,ʒu,installed,source-matrix form,abrahammonpa2018:monpa:r185:r:v1
monpa.tsv,185,184,,seed,seed,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,ʒu,1,ʒu,installed,source-matrix form,abrahammonpa2018:monpa:r185:s:v1
monpa.tsv,185,184,,seed,seed,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:h:v1
monpa.tsv,185,184,,seed,seed,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:p:v1
monpa.tsv,185,184,,seed,seed,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:q:v1
monpa.tsv,185,184,,seed,seed,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:t:v1
monpa.tsv,185,184,,seed,seed,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ʃe,1,ʃe,installed,source-matrix form,abrahammonpa2018:monpa:r185:u:v1
monpa.tsv,185,184,,seed,seed,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:k:v1
monpa.tsv,185,184,,seed,seed,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:n:v1
monpa.tsv,185,184,,seed,seed,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,li,1,li,installed,source-matrix form,abrahammonpa2018:monpa:r185:o:v1
monpa.tsv,186,185,,seven,seven,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,ŋis,1,ŋis,installed,source-matrix form,abrahammonpa2018:monpa:r186:f:v1
monpa.tsv,186,185,,seven,seven,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,nis,1,nis,installed,source-matrix form,abrahammonpa2018:monpa:r186:r:v1
monpa.tsv,186,185,,seven,seven,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,nis,1,nis,installed,source-matrix form,abrahammonpa2018:monpa:r186:s:v1
monpa.tsv,186,185,,seven,seven,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:h:v1
monpa.tsv,186,185,,seven,seven,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:p:v1
monpa.tsv,186,185,,seven,seven,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:q:v1
monpa.tsv,186,185,,seven,seven,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:t:v1
monpa.tsv,186,185,,seven,seven,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:u:v1
monpa.tsv,186,185,,seven,seven,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:k:v1
monpa.tsv,186,185,,seven,seven,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:n:v1
monpa.tsv,186,185,,seven,seven,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,zum,1,zum,installed,source-matrix form,abrahammonpa2018:monpa:r186:o:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,tʃĕge,1,tʃĕge,installed,source-matrix form,abrahammonpa2018:monpa:r187:f:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ɲoŋbo; tʃiroptiu,1,ɲoŋbo,installed,source-matrix form,abrahammonpa2018:monpa:r187:r:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ɲoŋbo; tʃiroptiu,2,tʃiroptiu,installed,source-matrix form,abrahammonpa2018:monpa:r187:r:v2
monpa.tsv,187,186,,shallow,shallow,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,tʃiroptiu,1,tʃiroptiu,installed,source-matrix form,abrahammonpa2018:monpa:r187:s:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,lema,1,lema,installed,source-matrix form,abrahammonpa2018:monpa:r187:h:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,lema,1,lema,installed,source-matrix form,abrahammonpa2018:monpa:r187:p:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,ɾid̪iŋpumala,1,ɾid̪iŋpumala,installed,source-matrix form,abrahammonpa2018:monpa:r187:q:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,toŋme,1,toŋme,installed,source-matrix form,abrahammonpa2018:monpa:r187:t:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,–,,,excluded,explicit dash or blank source cell,
monpa.tsv,187,186,,shallow,shallow,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,t̪oŋkaŋmala || ̃ai za,1,t̪oŋkaŋmala,installed,source-matrix form; trailing annotation audit-only,abrahammonpa2018:monpa:r187:k:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,lemlem; ŋeŋe,1,lemlem,installed,source-matrix form,abrahammonpa2018:monpa:r187:n:v1
monpa.tsv,187,186,,shallow,shallow,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,lemlem; ŋeŋe,2,ŋeŋe,installed,source-matrix form,abrahammonpa2018:monpa:r187:n:v2
monpa.tsv,187,186,,shallow,shallow,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,,,,excluded,explicit dash or blank source cell,
monpa.tsv,188,187,,short (length),short (length),Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,t̪ompu,1,t̪ompu,installed,source-matrix form,abrahammonpa2018:monpa:r188:f:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,tombo,1,tombo,installed,source-matrix form,abrahammonpa2018:monpa:r188:r:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,t̪ompu,1,t̪ompu,installed,source-matrix form,abrahammonpa2018:monpa:r188:s:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,khanti,1,khanti,installed,source-matrix form,abrahammonpa2018:monpa:r188:h:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,khandi,1,khandi,installed,source-matrix form,abrahammonpa2018:monpa:r188:p:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,khanda,1,khanda,installed,source-matrix form,abrahammonpa2018:monpa:r188:q:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,khanda,1,khanda,installed,source-matrix form,abrahammonpa2018:monpa:r188:t:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,khanthur,1,khanthur,installed,source-matrix form,abrahammonpa2018:monpa:r188:u:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,inza,1,inza,installed,source-matrix form,abrahammonpa2018:monpa:r188:k:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,khanda,1,khanda,installed,source-matrix form,abrahammonpa2018:monpa:r188:n:v1
monpa.tsv,188,187,,short (length),short (length),Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,khanda,1,khanda,installed,source-matrix form,abrahammonpa2018:monpa:r188:o:v1
monpa.tsv,189,188,,silver,silver,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,ŋui,1,ŋui,installed,source-matrix form,abrahammonpa2018:monpa:r189:f:v1
monpa.tsv,189,188,,silver,silver,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ŋui,1,ŋui,installed,source-matrix form,abrahammonpa2018:monpa:r189:r:v1
monpa.tsv,189,188,,silver,silver,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,ŋui,1,ŋui,installed,source-matrix form,abrahammonpa2018:monpa:r189:s:v1
monpa.tsv,189,188,,silver,silver,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,ŋui,1,ŋui,installed,source-matrix form,abrahammonpa2018:monpa:r189:h:v1
monpa.tsv,189,188,,silver,silver,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:p:v1
monpa.tsv,189,188,,silver,silver,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:q:v1
monpa.tsv,189,188,,silver,silver,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:t:v1
monpa.tsv,189,188,,silver,silver,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:u:v1
monpa.tsv,189,188,,silver,silver,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:k:v1
monpa.tsv,189,188,,silver,silver,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:n:v1
monpa.tsv,189,188,,silver,silver,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,ŋoi,1,ŋoi,installed,source-matrix form,abrahammonpa2018:monpa:r189:o:v1
monpa.tsv,190,189,,six,six,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,gro,1,gro,installed,source-matrix form,abrahammonpa2018:monpa:r190:f:v1
monpa.tsv,190,189,,six,six,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,gro,1,gro,installed,source-matrix form,abrahammonpa2018:monpa:r190:r:v1
monpa.tsv,190,189,,six,six,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,gro,1,gro,installed,source-matrix form,abrahammonpa2018:monpa:r190:s:v1
monpa.tsv,190,189,,six,six,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,khum,1,khum,installed,source-matrix form,abrahammonpa2018:monpa:r190:h:v1
monpa.tsv,190,189,,six,six,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:p:v1
monpa.tsv,190,189,,six,six,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:q:v1
monpa.tsv,190,189,,six,six,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:t:v1
monpa.tsv,190,189,,six,six,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:u:v1
monpa.tsv,190,189,,six,six,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:k:v1
monpa.tsv,190,189,,six,six,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:n:v1
monpa.tsv,190,189,,six,six,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,khuŋ,1,khuŋ,installed,source-matrix form,abrahammonpa2018:monpa:r190:o:v1
monpa.tsv,191,190,,skin,skin,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,pep,1,pep,installed,source-matrix form,abrahammonpa2018:monpa:r191:f:v1
monpa.tsv,191,190,,skin,skin,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,phe,1,phe,installed,source-matrix form,abrahammonpa2018:monpa:r191:r:v1
monpa.tsv,191,190,,skin,skin,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,pep,1,pep,installed,source-matrix form,abrahammonpa2018:monpa:r191:s:v1
monpa.tsv,191,190,,skin,skin,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:h:v1
monpa.tsv,191,190,,skin,skin,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:p:v1
monpa.tsv,191,190,,skin,skin,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:q:v1
monpa.tsv,191,190,,skin,skin,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:t:v1
monpa.tsv,191,190,,skin,skin,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,moŋnam,1,moŋnam,installed,source-matrix form,abrahammonpa2018:monpa:r191:u:v1
monpa.tsv,191,190,,skin,skin,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:k:v1
monpa.tsv,191,190,,skin,skin,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:n:v1
monpa.tsv,191,190,,skin,skin,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,moŋnaŋ,1,moŋnaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r191:o:v1
monpa.tsv,192,191,,sky,sky,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,nə̆mt̪ŭŋ,1,nə̆mt̪ŭŋ,installed,source-matrix form,abrahammonpa2018:monpa:r192:f:v1
monpa.tsv,192,191,,sky,sky,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,namduŋ,1,namduŋ,installed,source-matrix form,abrahammonpa2018:monpa:r192:r:v1
monpa.tsv,192,191,,sky,sky,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,ŋam; namduŋ,1,ŋam,installed,source-matrix form,abrahammonpa2018:monpa:r192:s:v1
monpa.tsv,192,191,,sky,sky,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,ŋam; namduŋ,2,namduŋ,installed,source-matrix form,abrahammonpa2018:monpa:r192:s:v2
