Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Dialect_Tag,Page,Row,Item,Source_Record,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Crossref_Target_Raw,Crossref_Target_Key,Crossref_Status,Crossref_Reason,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,"kunṭi, khunṭi",nail,,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,31,17,611,604,2,1,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,,kunṭi,nail,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 31, row 17, item 611]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3145f7a04077b607ed54c2c33061ffe5336408ba26e8e998ea94dfd498a23a25
2026-08-28,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,"kunṭi, khunṭi",nail,,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,31,17,611,604,2,2,bhattacharya1968bonda:C:c2.p31.r17.i611.s604:v2,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,khunṭi,nail,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 31, row 17, item 611]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3145f7a04077b607ed54c2c33061ffe5336408ba26e8e998ea94dfd498a23a25
2026-08-28,bhattacharya1968bonda:C:c1.p32.r16.i632.s625,kupa,heap,ETY:De.__!also /kupabuŋ/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,32,16,632,625,1,1,bhattacharya1968bonda:C:c1.p32.r16.i632.s625,,kupa,heap,also /kupabuŋ/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 32, row 16, item 632]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,031decb76c9dde25e81179e22d3e6e8e6d8d6569cec37f418252c301499526f1
2026-08-28,bhattacharya1968bonda:C:c1.p33.r9.i647.s640,kur,hoof,ETY:De.__!see /kursuŋ/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,9,647,640,1,1,bhattacharya1968bonda:C:c1.p33.r9.i647.s640,,kur,hoof,see /kursuŋ/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 9, item 647]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ccc10916e530a5e2d98a8a03d7cd39c96f900036e778efbfc574016c6ad0bfd2
2026-08-28,bhattacharya1968bonda:C:c1.p34.r7.i666.s659,kur-suŋ,heel,"!pl. /-ke/; see /kur/, /teksuŋ/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,7,666,659,1,1,bhattacharya1968bonda:C:c1.p34.r7.i666.s659,,kur-suŋ,heel,"pl. /-ke/; see /kur/, /teksuŋ/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 7, item 666]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,503e8849d103f7841c4e469181e4bdf5877629e87f1d59c675315a633fb800d7
2026-08-28,bhattacharya1968bonda:C:c1.p33.r10.i648.s641,kuraŋ-pi?,owl,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,10,648,641,1,1,bhattacharya1968bonda:C:c1.p33.r10.i648.s641,,kuraŋ-pi?,owl,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 10, item 648]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,97a30168fe5638c18405c049b943dea257933d067cce0c9700b424c4355bb223
2026-08-28,bhattacharya1968bonda:C:c1.p34.r1.i660.s653,kurbɔk',"garden lizard, chameleon",!pl. /kurbɔ?ge/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,1,660,653,1,1,bhattacharya1968bonda:C:c1.p34.r1.i660.s653,,kurbɔk',"garden lizard, chameleon",pl. /kurbɔ?ge/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 1, item 660]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,588a0958785687d1488efaab8f41d6c72c4975fe3865e3fd75c433eb8fe12a53
2026-08-28,bhattacharya1968bonda:C:c1.p33.r17.i655.s648,kurgɔe,hoof of cow,!pl. /-se/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,17,655,648,1,1,bhattacharya1968bonda:C:c1.p33.r17.i655.s648,,kurgɔe,hoof of cow,pl. /-se/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 17, item 655]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,46ef6b49472599784ab9ad40d9409973f1a94e9ebd11c1c76d6eb7d2e00903e7
2026-08-28,bhattacharya1968bonda:C:c1.p33.r15.i653.s646,kurkɔp',hump-backed (male),"!fem. /-bɔi/; also masc. /kurkɔb-bai remɔ/, fem. /kurkɔb-bai selane/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,15,653,646,1,1,bhattacharya1968bonda:C:c1.p33.r15.i653.s646,,kurkɔp',hump-backed (male),"fem. /-bɔi/; also masc. /kurkɔb-bai remɔ/, fem. /kurkɔb-bai selane/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 15, item 653]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,d4859f73c70dbbc74c0e37356ec11b503e1b8bed3828683c2d4ff19768447b49
2026-08-28,bhattacharya1968bonda:C:c1.p33.r16.i654.s647,kurkɔp'-,to be hump-backed,!see /ɔkurkɔp'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,16,654,647,1,1,bhattacharya1968bonda:C:c1.p33.r16.i654.s647,,kurkɔp'-,to be hump-backed,see /ɔkurkɔp'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 16, item 654]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,e7a61bf712235742468e1b9368da1ee449493b4a79a3779cda226417f425ab7e
2026-08-28,bhattacharya1968bonda:C:c1.p34.r3.i662.s655,kurlak',"jaw, chin",!pl. /kurla?ge/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,3,662,655,1,1,bhattacharya1968bonda:C:c1.p34.r3.i662.s655,,kurlak',"jaw, chin",pl. /kurla?ge/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 3, item 662]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,7371755594b0defff3437d86f81f12e15e333c91c7f347c9f6d238e1ec51b0ce
2026-08-28,bhattacharya1968bonda:C:c1.p34.r4.i663.s656,kurluŋḍa,lizard,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,4,663,656,1,1,bhattacharya1968bonda:C:c1.p34.r4.i663.s656,,kurluŋḍa,lizard,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 4, item 663]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f3afaf0b743d8ad25ee48d08668c3d2be4c29da530d2fa7ff12e867fc9123c9d
2026-08-28,bhattacharya1968bonda:C:c1.p34.r2.i661.s654,kurme?,hoof of goat,!pl. /-ṛe/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,2,661,654,1,1,bhattacharya1968bonda:C:c1.p34.r2.i661.s654,,kurme?,hoof of goat,pl. /-ṛe/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 2, item 661]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3dedbffc2c6170f4ce0df6afb9f79eb04e1b2d7ec1e0328e88eb540318a23a02
2026-08-28,bhattacharya1968bonda:C:c2.p33.r20.i658.s651,kurnḍa,kidney,,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,33,20,658,651,2,1,bhattacharya1968bonda:C:c2.p33.r20.i658.s651,,kurnḍa,kidney,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 20, item 658]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,9595e95f4e6f1067adffd87b666e2267406f3ae0cdcf27d9b60e371554324686
2026-08-28,bhattacharya1968bonda:C:c1.p34.r5.i664.s657,kursak',beard,!pl. /kursagle/; /kursag-bai remɔ/ a bearded man,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,5,664,657,1,1,bhattacharya1968bonda:C:c1.p34.r5.i664.s657,,kursak',beard,pl. /kursagle/; /kursag-bai remɔ/ a bearded man,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 5, item 664]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,19e9e51214efe32c49af822e9cf0ffc1adf39cc1d971cda4cdc468df35648cd1
2026-08-28,bhattacharya1968bonda:C:c1.p34.r6.i665.s658,kursak'-,(beard) to grow,!/mai kursa?ga-ni/ he is growing beard; see /ɔkursak'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,6,665,658,1,1,bhattacharya1968bonda:C:c1.p34.r6.i665.s658,,kursak'-,(beard) to grow,/mai kursa?ga-ni/ he is growing beard; see /ɔkursak'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 6, item 665]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3859f183216aeb6c87b33d51f059bf1d6f0b4411812549ec9567c6a019766897
2026-08-28,bhattacharya1968bonda:C:c2.p142.r6.i2806.s2805_Elwin210,kursɔ,a tree (= Or.<kudra-hadiya>),,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,142,6,2806,2805_Elwin210,2,1,bhattacharya1968bonda:C:c2.p142.r6.i2806.s2805_Elwin210,,kursɔ,a tree (= Or.<kudra-hadiya>),,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 142, row 6, item 2806]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,c76339f7e31ce47cc64fdf5d96cc28dee19bcdf59be60aa396cac5ae3125d40d
2026-08-28,bhattacharya1968bonda:C:c1.p33.r21.i659.s652,kurtɔm,"moustache, beard","!pl. /-e/, /-le/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,21,659,652,1,1,bhattacharya1968bonda:C:c1.p33.r21.i659.s652,,kurtɔm,"moustache, beard","pl. /-e/, /-le/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 21, item 659]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,cd23b54da3975b713e15e502e26c1226aa757f9ff9428dc58a0bb4be0467e8e2
2026-08-28,bhattacharya1968bonda:C:c1.p33.r14.i652.s645,kuruma,owl,!pl. /-le/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,14,652,645,1,1,bhattacharya1968bonda:C:c1.p33.r14.i652.s645,,kuruma,owl,pl. /-le/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 14, item 652]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,4fb086732230e979f0dc1a6f03cbc1b825d96dab6ca2d5e735a3dc5c032f59b4
2026-08-28,bhattacharya1968bonda:C:c1.p33.r13.i651.s644,kurup'-,to belch,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,13,651,644,1,1,bhattacharya1968bonda:C:c1.p33.r13.i651.s644,,kurup'-,to belch,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 13, item 651]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,da063efe25b28d9b2ab1d59e487f4655b3ed913cbd9781c14a3e94605879194e
2026-08-28,bhattacharya1968bonda:C:c2.p33.r12.i650.s643,kuruŋ,path,,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,33,12,650,643,2,1,bhattacharya1968bonda:C:c2.p33.r12.i650.s643,,kuruŋ,path,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 12, item 650]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,124bff04b41a540d7c99451084df88ddd85b98dbfce2f0d270837b0f6d4edb95
2026-08-28,bhattacharya1968bonda:C:c1.p33.r11.i649.s642,kuruŋ,stump of tree,"!pl. /-e/, /-le/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,11,649,642,1,1,bhattacharya1968bonda:C:c1.p33.r11.i649.s642,,kuruŋ,stump of tree,"pl. /-e/, /-le/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 11, item 649]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,1c0590e43bafef4acf05fb8944b3f0fd8a487775bf64b785fdee3a09225b319e
2026-08-28,bhattacharya1968bonda:C:c1.p33.r19.i657.s650,kurḍu,a leveller,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,19,657,650,1,1,bhattacharya1968bonda:C:c1.p33.r19.i657.s650,,kurḍu,a leveller,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 19, item 657]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ba1c9ac44776b71cc63050c497c992ec96ac3b7f02fc992da6655bd7c1448f4a
2026-08-28,bhattacharya1968bonda:C:c1.p33.r18.i656.s649,kurḍu,a tree,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,33,18,656,649,1,1,bhattacharya1968bonda:C:c1.p33.r18.i656.s649,,kurḍu,a tree,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 33, row 18, item 656]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,93aa6c86f6f93d8272c658c46caa74264e6589f5e76d4dd2f79a04fba46f8612
2026-08-28,bhattacharya1968bonda:C:c1.p34.r15.i674.s667,kusa-ŋkusuiŋ,pulp of jackfruit,ETY:De./kusa/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,15,674,667,1,1,bhattacharya1968bonda:C:c1.p34.r15.i674.s667,,kusa-ŋkusuiŋ,pulp of jackfruit,,De./kusa/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 15, item 674]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ad5a2c6f5b38d35e8e8ba545d0674961b25d258118677c8ba70a7ed46a4c020c
2026-08-28,bhattacharya1968bonda:C:c2.p142.r7.i2807.s2806_Elwin89,kusang,a two-stringed instrument played with a small bow,,Bondo [Hill],re,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,142,7,2807,2806_Elwin89,2,1,bhattacharya1968bonda:C:c2.p142.r7.i2807.s2806_Elwin89,,kusang,a two-stringed instrument played with a small bow,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 142, row 7, item 2807]",dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,8f7ebee36cf498233776f2dc50e9fa3a37a89b6b121e559c4fd8d3f74c42c589
2026-08-28,bhattacharya1968bonda:C:c1.p34.r16.i675.s668,kusay-,to collect grains on the winnowing basket for winnowing,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,16,675,668,1,1,bhattacharya1968bonda:C:c1.p34.r16.i675.s668,,kusay-,to collect grains on the winnowing basket for winnowing,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 16, item 675]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f0f3ebfc5446f51af5e47b50224f4fbf9b57a937011704b11d6fce3e066b20a7
2026-08-28,bhattacharya1968bonda:C:c1.p34.r17.i676.s669,"kusi, kusi-kaṛi",key,ETY:De.__!pl. /-le/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,17,676,669,1,1,bhattacharya1968bonda:C:c1.p34.r17.i676.s669,,kusi,key,pl. /-le/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 17, item 676]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ce2d2d8e6697b038400d497940c16b5e49a06125503fcf86776310f7036b5997
2026-08-28,bhattacharya1968bonda:C:c1.p34.r17.i676.s669,"kusi, kusi-kaṛi",key,ETY:De.__!pl. /-le/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,17,676,669,1,2,bhattacharya1968bonda:C:c1.p34.r17.i676.s669:v2,bhattacharya1968bonda:C:c1.p34.r17.i676.s669,kusi-kaṛi,key,pl. /-le/,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 17, item 676]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,ce2d2d8e6697b038400d497940c16b5e49a06125503fcf86776310f7036b5997
2026-08-28,bhattacharya1968bonda:C:c1.p34.r18.i677.s670,kusi-,to lock,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,34,18,677,670,1,1,bhattacharya1968bonda:C:c1.p34.r18.i677.s670,,kusi-,to lock,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 34, row 18, item 677]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,7dca500416d8dbcca4d52b774c94d73b9e1809295d255ca4bb62abeb7dcc23b8
2026-08-28,bhattacharya1968bonda:C:c1.p32.r4.i620.s613,kute,large earthen pot,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,32,4,620,613,1,1,bhattacharya1968bonda:C:c1.p32.r4.i620.s613,,kute,large earthen pot,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 32, row 4, item 620]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,580bb7ec1be5c4e793c09c66df71455eb6592dc65bee127426559681eb5f4258
