Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,pinnow1960beitraege:C:i587,ghuɭusia,snail,"#Kh./ghoŋgha/, So./gullu:-n/.",Juang,ju,587,1,pinnow1960beitraege:C:i587,,ghuɭusia,snail,,"#Kh./ghoŋgha/, So./gullu:-n/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 587],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,4742202e621a620128d9033d714fd6135c7a0deb22769108301a0e004556d4e1
2026-08-28,pinnow1960beitraege:C:i580,ghɔrɔ,?,"#Kh., Sa./ghar/, H./ghərə/, O./ghɔrɔ/.  Cf. /ghɔrɔduarɔ/.",Juang,ju,580,1,pinnow1960beitraege:C:i580,,ghɔrɔ,,Source gloss: ?,"#Kh., Sa./ghar/, H./ghərə/, O./ghɔrɔ/.  Cf. /ghɔrɔduarɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 580],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,fccf4968b512ed8a76c49dbdd0a92c43140485502374c6c0d63e23a7493e3909
2026-08-28,pinnow1960beitraege:C:i581,ghɔrɔ-duarɔ,?,"#Sa./ghar duəra/ ""household, family"", H./ghərədvarə/ ""a house, a dwelling place, a family"".  Cf. /dhɔrɔ/, /duarɔ/.",Juang,ju,581,1,pinnow1960beitraege:C:i581,,ghɔrɔ-duarɔ,,Source gloss: ?,"#Sa./ghar duəra/ ""household, family"", H./ghərədvarə/ ""a house, a dwelling place, a family"".  Cf. /dhɔrɔ/, /duarɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 581],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3abc042c16604cf5fde4ff64d0c419ecaee582bc35b465a7df414aee09a52861
2026-08-28,pinnow1960beitraege:C:i586,ghɔsɛ-,to rub,"#Mu., Kh., /gɔsɔ'/ ""to anoint"", H./ghəsəna/, /ghIsəna/ ""to rub"", O./ghɔsIba/.",Juang,ju,586,1,pinnow1960beitraege:C:i586,,ghɔsɛ-,to rub,,"#Mu., Kh., /gɔsɔ'/ ""to anoint"", H./ghəsəna/, /ghIsəna/ ""to rub"", O./ghɔsIba/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 586],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,4d8ce2a1fd6df698b325a92616b61f922f49814140d1fabea9c3c2a08c3a3402
2026-08-28,pinnow1960beitraege:C:i526,giaŋ,"shame, modesty; to be ashamed","#Kh./gial/, /giyal/, /giɔl/, Mu., Ho/giu'/.",Juang,ju,526,1,pinnow1960beitraege:C:i526,,giaŋ,"shame, modesty; to be ashamed",,"#Kh./gial/, /giyal/, /giɔl/, Mu., Ho/giu'/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 526],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c81b29be63939cb9556909b97e9acad165df79fe511cb6bbc3eba0a3abe0cc42
2026-08-28,pinnow1960beitraege:C:i527,gilasɔ,"drinking glass, cup","#Sa./giləs/, Mu./gilas/, H./gIlasə/, O./glasɔ/, Engl. glass.",Juang,ju,527,1,pinnow1960beitraege:C:i527,,gilasɔ,"drinking glass, cup",,"#Sa./giləs/, Mu./gilas/, H./gIlasə/, O./glasɔ/, Engl. glass.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 527],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f052cd39631b6b6b69bbce5894e1314aba1360d658b95ff84d725e7aef91d042
2026-08-28,pinnow1960beitraege:C:i528,gima,rain,"#Kh./gim/ ""to rain"", Mu./gama/ ""id."", Mu./gamada'/ ""rain"", So./gum-ən/, Bes./gəma:/.  Cf. /gur-na/.",Juang,ju,528,1,pinnow1960beitraege:C:i528,,gima,rain,,"#Kh./gim/ ""to rain"", Mu./gama/ ""id."", Mu./gamada'/ ""rain"", So./gum-ən/, Bes./gəma:/.  Cf. /gur-na/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m108; resolved by unique normalized source form and compatible meaning.",comparative,m108,linked,unique normalized source form plus compatible meaning,PJDW[p196],gima,rain (n/vi),ingested,structured dictionary record,PJDW[item 528],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,59dd353480e2a2800ec6caa364e60c5288e5e66f8172a795e745534e85a83177
2026-08-28,pinnow1960beitraege:C:i529,giri,brain,"#Mu., Ho/hataŋ/, H., Sk./gIrI/ ""hill, mountain"".",Juang,ju,529,1,pinnow1960beitraege:C:i529,,giri,brain,,"#Mu., Ho/hataŋ/, H., Sk./gIrI/ ""hill, mountain"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 529],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,fd7dc5a46b223b9607f8e8e9930d5e7bad1600f63b5f4df04c1dbcb695781e72
2026-08-28,pinnow1960beitraege:C:i530,giridɔ,vulture,"#Sa./gidi/, MuN/gidi/, MuH/didi/, H./gidhɔ/, /gIddhə/, O./grdhṛɔ/, Sk./grdhṛə/??.",Juang,ju,530,1,pinnow1960beitraege:C:i530,,giridɔ,vulture,,"#Sa./gidi/, MuN/gidi/, MuH/didi/, H./gidhɔ/, /gIddhə/, O./grdhṛɔ/, Sk./grdhṛə/??.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 530],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,b2e1dc3ca52d4d01b8347ce1ea5c1bfb6cd4bd0ad1ed0638784d8b5ecc6e1952
2026-08-28,pinnow1960beitraege:C:i532,gitɔ,song,"#Sa./gitə/, H./gitə/, O./gitɔ/, Sk./gitə/.",Juang,ju,532,1,pinnow1960beitraege:C:i532,,gitɔ,song,,"#Sa./gitə/, H./gitə/, O./gitɔ/, Sk./gitə/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 532],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c0888dc59f92baff4792ebd308439930a3e32028f6206e4ab420403f3525998a
2026-08-28,pinnow1960beitraege:C:i533,gitɔ-e-,to sing,,Juang,ju,533,1,pinnow1960beitraege:C:i533,,gitɔ-e-,to sing,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 533],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,fb0009cab680d75dae65225d4b5b843445886b3e924b5cf40a34095b921af925
2026-08-28,pinnow1960beitraege:C:i531,giɽiŋ-ɖag-sɔŋ,small-pox,"#Kh./giṛiŋ/ ""heat of the sun when very hot"", /giṛiŋ-leraŋ/ ""sun-moon, supreme spirit"", Mu./situŋ/ ""hot weather, heat"", Sa./setoŋ/ ""sunshine"".  #Mu., Ho/mari/```.  Cf. /ḍiŋkɛ/.",Juang,ju,531,1,pinnow1960beitraege:C:i531,,giɽiŋ-ɖag-sɔŋ,small-pox,,"#Kh./giṛiŋ/ ""heat of the sun when very hot"", /giṛiŋ-leraŋ/ ""sun-moon, supreme spirit"", Mu./situŋ/ ""hot weather, heat"", Sa./setoŋ/ ""sunshine"".  #Mu., Ho/mari/```.  Cf. /ḍiŋkɛ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 531],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3f9b1eeed238a26e67ec1cc5431f8f8b49e870baeff0b670544a551617762a96
2026-08-28,pinnow1960beitraege:C:i540,gohaɭɔ,cowshed,"#Sa., Ho/gohal/, Mu./gohar/, H./gohale/.",Juang,ju,540,1,pinnow1960beitraege:C:i540,,gohaɭɔ,cowshed,,"#Sa., Ho/gohal/, Mu./gohar/, H./gohale/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 540],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,112c9db419bf3dc0159b54410a0b95d474909fe3ecb7aa25a3289725d438cb16
2026-08-28,pinnow1960beitraege:C:i547,gonɖi,tree-trunk,"#B./gacherɔ gŨṛI/, Sa./gũṇḍ/ ""trunk"".",Juang,ju,547,1,pinnow1960beitraege:C:i547,,gonɖi,tree-trunk,,"#B./gacherɔ gŨṛI/, Sa./gũṇḍ/ ""trunk"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 547],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,307cf1908a5a7d18fe92eb0a9a9d7abc5d9131ac5b5abd744dbd8df23a29074d
2026-08-28,pinnow1960beitraege:C:i536,goɖa,"upland, highland, high-lying land suitable for jungle corn etc, but not for rice","#Sa./goḍa/, Mu./goḍa/, /goṛa/, Ho/goṛa/, H./goṛha/ ""fields near a village"".  Cf. /goṛa/.",Juang,ju,536,1,pinnow1960beitraege:C:i536,,goɖa,"upland, highland, high-lying land suitable for jungle corn etc, but not for rice",,"#Sa./goḍa/, Mu./goḍa/, /goṛa/, Ho/goṛa/, H./goṛha/ ""fields near a village"".  Cf. /goṛa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 536],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d31a99695a4e595e68c27ddc4e1c8b54f4f04c532ae52b130cdce11f4c59d009
2026-08-28,pinnow1960beitraege:C:i537,goɖɔ,foot,#O./goḍɔ/.,Juang,ju,537,1,pinnow1960beitraege:C:i537,,goɖɔ,foot,,#O./goḍɔ/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 537],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a7469bdc741b9790c643586a4c74ec81c4548ea28ce2d1cd7c0e85ef91d9cf87
2026-08-28,pinnow1960beitraege:C:i557,"goʈa, gɔʈa",whole,"#Kh., Sa., Mu., Ho/goṭə/, B./goṭa/ ""undivided"".  Cf. /goṭa/.",Juang,ju,557,1,pinnow1960beitraege:C:i557,,goʈa,whole,,"#Kh., Sa., Mu., Ho/goṭə/, B./goṭa/ ""undivided"".  Cf. /goṭa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 557],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d796316839c163d4cf47e3dcbd5ab58569bcc443421c0da21581b3c0024ad81e
2026-08-28,pinnow1960beitraege:C:i557,"goʈa, gɔʈa",whole,"#Kh., Sa., Mu., Ho/goṭə/, B./goṭa/ ""undivided"".  Cf. /goṭa/.",Juang,ju,557,2,pinnow1960beitraege:C:i557:v2,pinnow1960beitraege:C:i557,gɔʈa,whole,,"#Kh., Sa., Mu., Ho/goṭə/, B./goṭa/ ""undivided"".  Cf. /goṭa/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 557],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,d796316839c163d4cf47e3dcbd5ab58569bcc443421c0da21581b3c0024ad81e
2026-08-28,pinnow1960beitraege:C:i559,goʈaŋ,"road, way","#Kh./gɔ'ḍ-jhuŋ/, So./taŋgo:r-ən///gU:d-ən/, /gotta:ŋ-ja:/ tag of /taŋo:r-ja:/ ""way"", Sa., MuN/hɔr/, MuH, MuN, Ho/hora/, Ku./kora/, Ju./goṭəŋ/, /gɔḍ-taŋ/.",Juang,ju,559,1,pinnow1960beitraege:C:i559,,goʈaŋ,"road, way",,"#Kh./gɔ'ḍ-jhuŋ/, So./taŋgo:r-ən///gU:d-ən/, /gotta:ŋ-ja:/ tag of /taŋo:r-ja:/ ""way"", Sa., MuN/hɔr/, MuH, MuN, Ho/hora/, Ku./kora/, Ju./goṭəŋ/, /gɔḍ-taŋ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 559],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,4126595c8626c372cf2c25b792fab499fa685f567a12a1d7ad7a3528cf3f11b6
2026-08-28,pinnow1960beitraege:C:i561,gõad,house crow,"#Kh./koua/, MuH/kasu/, MuN/kaua/, H. kOa/, /kɔva/, O./kUa/, Gu./gugga:/, /guggiya:/.",Juang,ju,561,1,pinnow1960beitraege:C:i561,,gõad,house crow,,"#Kh./koua/, MuH/kasu/, MuN/kaua/, H. kOa/, /kɔva/, O./kUa/, Gu./gugga:/, /guggiya:/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 561],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e6438d62b62d59b0391ae7e54f3ea54210def980c9d49de381bbca891c505c79
2026-08-28,pinnow1960beitraege:C:i562,gua,"the Areca or Betel palm, the Areca or Betel nut","#Sa./guə/, Ho, H./gua/.",Juang,ju,562,1,pinnow1960beitraege:C:i562,,gua,"the Areca or Betel palm, the Areca or Betel nut",,"#Sa./guə/, Ho, H./gua/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 562],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9a4646374d10e3b6bc6bc9546aa7542160f4f416c22525d6ed72eb9cc4b2ae6c
2026-08-28,pinnow1960beitraege:C:i563,guj,to wash,"#Kh./gu'j/ ""to wash clothes"", /gu'jḍa'/, /gujuŋ/ ""to wash the feet"", /gu'juhe/, /gu'the/ ""to wash the hands"", /ragɔ'j/ ""to wash plates"", Pal./go:i/ ""id."".  Cf. /ḍag/, /ḍɛrɔ/, /iti/, /ijiŋ/.",Juang,ju,563,1,pinnow1960beitraege:C:i563,,guj,to wash,,"#Kh./gu'j/ ""to wash clothes"", /gu'jḍa'/, /gujuŋ/ ""to wash the feet"", /gu'juhe/, /gu'the/ ""to wash the hands"", /ragɔ'j/ ""to wash plates"", Pal./go:i/ ""id."".  Cf. /ḍag/, /ḍɛrɔ/, /iti/, /ijiŋ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 563],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,738eade0ba3afb36aadc38427fec1f2cb6804ddd54ce05420bccf0437a6486cd
2026-08-28,pinnow1960beitraege:C:i564,guj-,to light_a_fire,#Kh./gu'j/.,Juang,ju,564,1,pinnow1960beitraege:C:i564,,guj-,to light a fire,,#Kh./gu'j/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 564],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,dd7871b0d122594c1d443da528e1aea5f0dfe449602144b6c50eda73c3207f8c
2026-08-28,pinnow1960beitraege:C:i565,gulapɔ rasiŋ,rose,"#Sa./guləb/, Mu./gula'b-baa/, Ho/golap/, P.H./gUlabə/, B./golapɔ/, O./golapɔ/, /golabɔ phulɔ/.  Cf. /rasiŋ/.",Juang,ju,565,1,pinnow1960beitraege:C:i565,,gulapɔ rasiŋ,rose,,"#Sa./guləb/, Mu./gula'b-baa/, Ho/golap/, P.H./gUlabə/, B./golapɔ/, O./golapɔ/, /golabɔ phulɔ/.  Cf. /rasiŋ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 565],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,1cf99c2088783591efcb566085780227cabd4adc408c4b5a65d2872a9794752e
2026-08-28,pinnow1960beitraege:C:i567,gunɖi uɛjraŋ,tobacco mixed with molasses used in smoking,"#H./gUṛakhu/, Ho/gu'ḍ sukul/.  Cf. /guṛo/, /uɛjraŋ/, /bɛjraŋ/.",Juang,ju,567,1,pinnow1960beitraege:C:i567,,gunɖi uɛjraŋ,tobacco mixed with molasses used in smoking,,"#H./gUṛakhu/, Ho/gu'ḍ sukul/.  Cf. /guṛo/, /uɛjraŋ/, /bɛjraŋ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 567],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,37d6554452feebac51a2686152d8588c53a44da35b7c9761dd63ff03c8fa9a52
2026-08-28,pinnow1960beitraege:C:i572,gur-,to fall,"#Kh./gur/ ""to fall"", Sa./gur/ ""to fell"", Mu., Ho/gur/ ""to throw down"", So./gənur-ən/ ""rain"".",Juang,ju,572,1,pinnow1960beitraege:C:i572,,gur-,to fall,,"#Kh./gur/ ""to fall"", Sa./gur/ ""to fell"", Mu., Ho/gur/ ""to throw down"", So./gənur-ən/ ""rain"". Rau 2019 assigns Pinnow's Juang form to Proto-Munda m89; resolved by unique normalized source form and compatible meaning.",comparative,m89,linked,unique normalized source form plus compatible meaning,PJDW[p200],gur,fall/rain (v),ingested,structured dictionary record,PJDW[item 572],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,858ed92271bbd703e62b9bbca98c57fcb8a52cea8cdf383c92dc97ebae89b5dd
2026-08-28,pinnow1960beitraege:C:i573,guru,"respectable; master, teacher","#Sa., Mu./guru/, H., O., B., Sk./gUrU/.",Juang,ju,573,1,pinnow1960beitraege:C:i573,,guru,"respectable; master, teacher",,"#Sa., Mu./guru/, H., O., B., Sk./gUrU/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 573],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,186434077e6eefb26b89cebc9323ff1b988920d53411ef5342baa21279ca284f
2026-08-28,pinnow1960beitraege:C:i568,guŋ-,to winnow,"#So., Mu., Ho, Bh./gum/; Sa./gum/ ""to clean rice in the winnowing-fan"", Kh./sa'mu/ ""winnowing basket"", Kh./upuŋ/, /upum/ ""to winnow"".",Juang,ju,568,1,pinnow1960beitraege:C:i568,,guŋ-,to winnow,,"#So., Mu., Ho, Bh./gum/; Sa./gum/ ""to clean rice in the winnowing-fan"", Kh./sa'mu/ ""winnowing basket"", Kh./upuŋ/, /upum/ ""to winnow"". Rau 2019 assigns Pinnow's Juang form to Proto-Munda m44; resolved by unique normalized source form and compatible meaning.",comparative,m44,linked,unique normalized source form plus compatible meaning,PJDW[p199],guŋ/guɲ,winnow (v),ingested,structured dictionary record,PJDW[item 568],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9f49af6b8f817e75b342107e293a318467e3d420dc495b717f9182d86250f444
2026-08-28,pinnow1960beitraege:C:i566,guɭi,"bullet, ball, pill","#Sa., Mu., Ho/guli/, H./goli/, B./gUlI/, O./guḷI/.",Juang,ju,566,1,pinnow1960beitraege:C:i566,,guɭi,"bullet, ball, pill",,"#Sa., Mu., Ho/guli/, H./goli/, B./gUlI/, O./guḷI/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 566],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,75c0abff03fe86596bf9449c750232b3181a05990182c3e207c37b1d8fb209bc
2026-08-28,pinnow1960beitraege:C:i569,guɳa,"nose ring, nose ornament","#Ho/guṇa/, /gũra/, Ju., ??/guṇha/.",Juang,ju,569,1,pinnow1960beitraege:C:i569,,guɳa,"nose ring, nose ornament",,"#Ho/guṇa/, /gũra/, Ju., ??/guṇha/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 569],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f41d7d265780fb7f7550deb330bb3a44c4add6bfa2c6bf9275e619556e0d8a03
2026-08-28,pinnow1960beitraege:C:i571,guɳiɖ,"fly, insect","#Kh./kɔnḍɔi/ ""big fly"", /kɔnḍrɔi/ ""small fly"", /gurju/ ""bee"".",Juang,ju,571,1,pinnow1960beitraege:C:i571,,guɳiɖ,"fly, insect",,"#Kh./kɔnḍɔi/ ""big fly"", /kɔnḍrɔi/ ""small fly"", /gurju/ ""bee"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 571],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f1ca655404ec638ca34ba78d418958ba7ab3577d17fc257bb29ab1bb2cef559a
2026-08-28,pinnow1960beitraege:C:i575,guɽudi,a cultivated food grain of the millet kind,"#Kh./guḍlu/, Sa./gundli/, Mu./guḍlu/, /guṛulu/, Ho/guḍlu/, O./guṛlu/, H./gõḍeli/.",Juang,ju,575,1,pinnow1960beitraege:C:i575,,guɽudi,a cultivated food grain of the millet kind,,"#Kh./guḍlu/, Sa./gundli/, Mu./guḍlu/, /guṛulu/, Ho/guḍlu/, O./guṛlu/, H./gõḍeli/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 575],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,5081b1535f60394923a00a2db8efd0e4be4cff148cdacb316cfcf8bfb86cb292
2026-08-28,pinnow1960beitraege:C:i574,guɽɔ,molasses of sugarcane,"#Sa./guṛ/, MuN/guhuṛ/, MuH/guuṛ/, /guṛu/, Ho/guṛ/, /gu'ḍ/, H./gUṛə/, B., O./gUṛɔ/.",Juang,ju,574,1,pinnow1960beitraege:C:i574,,guɽɔ,molasses of sugarcane,,"#Sa./guṛ/, MuN/guhuṛ/, MuH/guuṛ/, /guṛu/, Ho/guṛ/, /gu'ḍ/, H./gUṛə/, B., O./gUṛɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 574],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,34d8dc3fed488f682354b58407cff1eee6e9cc039f16a8e4c51a9fa2f5cb90f9
