Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,SEAlang_Record,Page,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Parameter_ID,Link_Status,Alignment_Method,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,munda1968proto:R:c3.p560.i93,*kɔɽa,male,proto Kherwarian,PKher,560,93,3,1,munda1968proto:R:c3.p560.i93,,*kɔɽa,male,pkh-560-93,linked,self,ingested,source reconstruction,"munda1968proto[p. 93, SEAlang record 560]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3f05d2d82abe38df7bba6718dd541820310b75219cb76420456aa9dd7657990c
2026-08-28,munda1968proto:R:c3.p633.i98,*kɔʈɔŋ,to stop,proto Kherwarian,PKher,633,98,3,1,munda1968proto:R:c3.p633.i98,,*kɔʈɔŋ,to stop,pkh-633-98,linked,self,ingested,source reconstruction,"munda1968proto[p. 98, SEAlang record 633]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,03d498a3450f3c154f9d49e78b85790b95d85ec24d9c4894d2955ef384e17db7
2026-08-28,munda1968proto:R:c3.p476.i87,*kɔʈɳɛ,pillow,proto Kherwarian,PKher,476,87,3,1,munda1968proto:R:c3.p476.i87,,*kɔʈɳɛ,pillow,pkh-476-87,linked,self,ingested,source reconstruction,"munda1968proto[p. 87, SEAlang record 476]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,95e46c4ea314c13f488fb1955dfc68bdaca94631209a57c1d86dd1f60bbc0691
2026-08-28,munda1968proto:R:c3.p721.i106,*kɔ̀cɔ̀ŋ,to bend knees,proto Kherwarian,PKher,721,106,3,1,munda1968proto:R:c3.p721.i106,,*kɔ̀cɔ̀ŋ,to bend knees,pkh-721-106,linked,self,ingested,source reconstruction,"munda1968proto[p. 106, SEAlang record 721]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4a7944ed25828db61dffc357d3ca3d4752672970be60851efa715055224d1817
2026-08-28,munda1968proto:R:c3.p714.i105,*kɔ̀ɽam,chest,proto Kherwarian,PKher,714,105,3,1,munda1968proto:R:c3.p714.i105,,*kɔ̀ɽam,chest,pkh-714-105,linked,self,ingested,source reconstruction,"munda1968proto[p. 105, SEAlang record 714]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,11ef19d37eb5d44d69287b531d780a56b04ffb626d5d8f0daefa13981745f9ae
2026-08-28,munda1968proto:R:c3.p409.i82,*kɛcaʔ,"piece; to tear, break",proto Kherwarian,PKher,409,82,3,1,munda1968proto:R:c3.p409.i82,,*kɛcaʔ,"piece; to tear, break",pkh-409-82,linked,self,ingested,source reconstruction,"munda1968proto[p. 82, SEAlang record 409]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,7aabfc768fa4e2cfd3580e21b84d73d1ea9ac9978fcaf106f8b7e63bdce5caa4
2026-08-28,munda1968proto:R:c3.p464.i86,*kɛcɛl,to winnow,proto Kherwarian,PKher,464,86,3,1,munda1968proto:R:c3.p464.i86,,*kɛcɛl,to winnow,pkh-464-86,linked,self,ingested,source reconstruction,"munda1968proto[p. 86, SEAlang record 464]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,847b852784ca18d34e45fffb3abddc2af522e38db3a04790bfff5d28c67d403f
2026-08-28,munda1968proto:R:c3.p395.i81,*kɛr-kɛʈa,kind of bird,proto Kherwarian,PKher,395,81,3,1,munda1968proto:R:c3.p395.i81,,*kɛr-kɛʈa,kind of bird,pkh-395-81,linked,self,ingested,source reconstruction,"munda1968proto[p. 81, SEAlang record 395]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,5b06706f256c451fb58c3acb0e8d96a84d6e9da5a0c82eb3d8172b0301d756c4
2026-08-28,munda1968proto:R:c3.p438.i84,*kɛsɛd ~ *kɛcɛd,"to stop, interrupt",proto Kherwarian,PKher,438,84,3,1,munda1968proto:R:c3.p438.i84,,*kɛsɛd,"to stop, interrupt",pkh-438-84,linked,self,ingested,source reconstruction,"munda1968proto[p. 84, SEAlang record 438]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a0deebaf6350fd10707f579e7cb64b01319e1171c2ae37a7220031c9fb04d16e
2026-08-28,munda1968proto:R:c3.p438.i84,*kɛsɛd ~ *kɛcɛd,"to stop, interrupt",proto Kherwarian,PKher,438,84,3,2,munda1968proto:R:c3.p438.i84:v2,munda1968proto:R:c3.p438.i84,*kɛcɛd,"to stop, interrupt",pkh-438-84,linked,self,ingested,source reconstruction,"munda1968proto[p. 84, SEAlang record 438]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a0deebaf6350fd10707f579e7cb64b01319e1171c2ae37a7220031c9fb04d16e
2026-08-28,munda1968proto:R:c3.p452.i86,*kɛʈɛɟ,hard,proto Kherwarian,PKher,452,86,3,1,munda1968proto:R:c3.p452.i86,,*kɛʈɛɟ,hard,pkh-452-86,linked,self,ingested,source reconstruction,"munda1968proto[p. 86, SEAlang record 452]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,d737c81e4c470b813aabaadd74a01dafe3ea6e44726c1636da25ddb59c5cc002
2026-08-28,munda1968proto:R:c3.p757.i108,*lad,to bake,proto Kherwarian,PKher,757,108,3,1,munda1968proto:R:c3.p757.i108,,*lad,to bake,pkh-757-108,linked,self,ingested,source reconstruction,"munda1968proto[p. 108, SEAlang record 757]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f2de902a7c1f403d0aec30855db92360a6c9df89aae7d1bc3c7c4820a4c0cdc6
2026-08-28,munda1968proto:R:c3.p270.i71,*lahud,well done; to overdo,proto Kherwarian,PKher,270,71,3,1,munda1968proto:R:c3.p270.i71,,*lahud,well done; to overdo,pkh-270-71,linked,self,ingested,source reconstruction,"munda1968proto[p. 71, SEAlang record 270]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,db7691f7c213031e9685336f49948ea514f92fe539b39ff9f90868aeba072df5
2026-08-28,munda1968proto:R:c3.p504.i89,*lahɛr,to peel,proto Kherwarian,PKher,504,89,3,1,munda1968proto:R:c3.p504.i89,,*lahɛr,to peel,pkh-504-89,linked,self,ingested,source reconstruction,"munda1968proto[p. 89, SEAlang record 504]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1a42b457dcbc5e01a8710f35c96dd419ac9e19afcec9c4f94cb890dd6ad11bcf
2026-08-28,munda1968proto:R:c3.p1009.i127,*lamaʔ,kind of creeper/tree,proto Kherwarian,PKher,1009,127,3,1,munda1968proto:R:c3.p1009.i127,,*lamaʔ,kind of creeper/tree,pkh-1009-127,linked,self,ingested,source reconstruction,"munda1968proto[p. 127, SEAlang record 1009]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,c507c02264b8f097ef9a69a84f2a45f45503b1c58cc030958c2ba17332c84cbd
2026-08-28,munda1968proto:R:c3.p266.i70,*lan-dub,to collapse,proto Kherwarian,PKher,266,70,3,1,munda1968proto:R:c3.p266.i70,,*lan-dub,to collapse,pkh-266-70,linked,self,ingested,source reconstruction,"munda1968proto[p. 70, SEAlang record 266]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,15adbe15be90ab3327b08371fb54dc9284c8b2fd7559c879797128c9b064ff8d
2026-08-28,munda1968proto:R:c3.p968.i124,*landa,to laugh,proto Kherwarian,PKher,968,124,3,1,munda1968proto:R:c3.p968.i124,,*landa,to laugh,pkh-968-124,linked,self,ingested,source reconstruction,"munda1968proto[p. 124, SEAlang record 968]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,597e7b6cd7726d1d94d124c68565a5ce9e5cd9c61cdcf385bdf30f1f82703975
2026-08-28,munda1968proto:R:c3.p492.i88,*lapɛɖ,"to eat up, gulp down",proto Kherwarian,PKher,492,88,3,1,munda1968proto:R:c3.p492.i88,,*lapɛɖ,"to eat up, gulp down",pkh-492-88,linked,self,ingested,source reconstruction,"munda1968proto[p. 88, SEAlang record 492]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a65e5fd19285d8ce191421042b4d6111466b790b120046140975b5551a34c967
2026-08-28,munda1968proto:R:c3.p505.i89,*lasɛr,sharp; to sharpen,proto Kherwarian,PKher,505,89,3,1,munda1968proto:R:c3.p505.i89,,*lasɛr,sharp; to sharpen,pkh-505-89,linked,self,ingested,source reconstruction,"munda1968proto[p. 89, SEAlang record 505]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,217c484e9d32488997b82bba4cdfe73cbbebef9c456f7fc193ba601493d9c3a4
2026-08-28,munda1968proto:R:c3.p1048.i129,*latar,below,proto Kherwarian,PKher,1048,129,3,1,munda1968proto:R:c3.p1048.i129,,*latar,below,pkh-1048-129,linked,self,ingested,source reconstruction,"munda1968proto[p. 129, SEAlang record 1048]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1d35aeaa7a7eb4d47c42a58959309c41c64653a3b82ffa07286f931a370f132e
2026-08-28,munda1968proto:R:c3.p760.i108,*laɟ,stomach,proto Kherwarian,PKher,760,108,3,1,munda1968proto:R:c3.p760.i108,,*laɟ,stomach,pkh-760-108,linked,self,ingested,source reconstruction,"munda1968proto[p. 108, SEAlang record 760]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0b135e307cc6bd22f5979655cc8f4811b921cd960d3a561eeab8b306190368ee
2026-08-28,munda1968proto:R:c3.p967.i124,*laɡa,tire,proto Kherwarian,PKher,967,124,3,1,munda1968proto:R:c3.p967.i124,,*laɡa,tire,pkh-967-124,linked,self,ingested,source reconstruction,"munda1968proto[p. 124, SEAlang record 967]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3f14e3ac5ec19d6172937dff277a5e6f5b7194eed8d52859e4cab364256da453
2026-08-28,munda1968proto:R:c3.p969.i124,*laɽa,wide,proto Kherwarian,PKher,969,124,3,1,munda1968proto:R:c3.p969.i124,,*laɽa,wide,pkh-969-124,linked,self,ingested,source reconstruction,"munda1968proto[p. 124, SEAlang record 969]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f6d206321d7621c874aabe1dedd6983c957d820dbe1887e9ee30296d271d22f3
2026-08-28,munda1968proto:R:c3.p107.i58,*laʈiɟ,to bend back,proto Kherwarian,PKher,107,58,3,1,munda1968proto:R:c3.p107.i58,,*laʈiɟ,to bend back,pkh-107-58,linked,self,ingested,source reconstruction,"munda1968proto[p. 58, SEAlang record 107]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,72b1fa8794a146800929739df3d690715ac8959d77d0a4dcd17ab4dc47fe0595
2026-08-28,munda1968proto:R:c3.p281.i71,*laʈum,fold,proto Kherwarian,PKher,281,71,3,1,munda1968proto:R:c3.p281.i71,,*laʈum,fold,pkh-281-71,linked,self,ingested,source reconstruction,"munda1968proto[p. 71, SEAlang record 281]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6c71fe0b19ff8cde0325bfa88de08239e9f183cd541f2106d1ffc19c240caef0
2026-08-28,munda1968proto:R:c3.p749.i108,*laʔ,to dig,proto Kherwarian,PKher,749,108,3,1,munda1968proto:R:c3.p749.i108,,*laʔ,to dig,pkh-749-108,linked,self,ingested,source reconstruction,"munda1968proto[p. 108, SEAlang record 749]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,28d00961e669391212fad80be4dc03f62600560a2ee933c52623606e6b5719a3
2026-08-28,munda1968proto:R:c3.p35.i53,*limbɔ̀d,to squeeze,proto Kherwarian,PKher,35,53,3,1,munda1968proto:R:c3.p35.i53,,*limbɔ̀d,to squeeze,pkh-35-53,linked,self,ingested,source reconstruction,"munda1968proto[p. 53, SEAlang record 35]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,91c8da82b4b3d5944c1dc4ed99279e5c7276e47a44da8be9bd619c40ed711d1d
2026-08-28,munda1968proto:R:c3.p13.i52,*lin,to press,proto Kherwarian,PKher,13,52,3,1,munda1968proto:R:c3.p13.i52,,*lin,to press,pkh-13-52,linked,self,ingested,source reconstruction,"munda1968proto[p. 52, SEAlang record 13]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,85c1db8e4e224a05c56cff7d6454bc4a49793c5e7575f7931c891417f6daf15f
2026-08-28,munda1968proto:R:c3.p62.i55,*liŋɡi ~ *liɲɟi,to flow,proto Kherwarian,PKher,62,55,3,1,munda1968proto:R:c3.p62.i55,,*liŋɡi,to flow,pkh-62-55,linked,self,ingested,source reconstruction,"munda1968proto[p. 55, SEAlang record 62]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9d1b9603f99e26cc8d6fc8647ba7699bbae7bb4667d233de58f96cde52315a66
2026-08-28,munda1968proto:R:c3.p62.i55,*liŋɡi ~ *liɲɟi,to flow,proto Kherwarian,PKher,62,55,3,2,munda1968proto:R:c3.p62.i55:v2,munda1968proto:R:c3.p62.i55,*liɲɟi,to flow,pkh-62-55,linked,self,ingested,source reconstruction,"munda1968proto[p. 55, SEAlang record 62]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9d1b9603f99e26cc8d6fc8647ba7699bbae7bb4667d233de58f96cde52315a66
2026-08-28,munda1968proto:R:c3.p194.i64,*lumam,silk,proto Kherwarian,PKher,194,64,3,1,munda1968proto:R:c3.p194.i64,,*lumam,silk,pkh-194-64,linked,self,ingested,source reconstruction,"munda1968proto[p. 64, SEAlang record 194]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4391bbcef763e3d6a445eea74eda80473ffde5ed8e8fb286351f27fa460c40be
2026-08-28,munda1968proto:R:c3.p239.i68,*lutur,ear,proto Kherwarian,PKher,239,68,3,1,munda1968proto:R:c3.p239.i68,,*lutur,ear,pkh-239-68,linked,self,ingested,source reconstruction,"munda1968proto[p. 68, SEAlang record 239]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,679b949b2083c7ebae74bb18572adaa738463ce683259a6e19b9d6f1b6fab99f
2026-08-28,munda1968proto:R:c3.p314.i74,*lù,to serve,proto Kherwarian,PKher,314,74,3,1,munda1968proto:R:c3.p314.i74,,*lù,to serve,pkh-314-74,linked,self,ingested,source reconstruction,"munda1968proto[p. 74, SEAlang record 314]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f3b227c24aa520e5eb15b966e3843ea523e8a9eab799df7dc638e868068636b5
2026-08-28,munda1968proto:R:c3.p510.i89,*lɔ,to burn,proto Kherwarian,PKher,510,89,3,1,munda1968proto:R:c3.p510.i89,,*lɔ,to burn,pkh-510-89,linked,self,ingested,source reconstruction,"munda1968proto[p. 89, SEAlang record 510]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,3c68df16a1d9b84eb49451798b5f954878241896c08f1e3cae988ae047849bc7
2026-08-28,munda1968proto:R:c3.p562.i93,*lɔa,fig,proto Kherwarian,PKher,562,93,3,1,munda1968proto:R:c3.p562.i93,,*lɔa,fig,pkh-562-93,linked,self,ingested,source reconstruction,"munda1968proto[p. 93, SEAlang record 562]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8a62645a710963a63ce43d01c30b8d83b105cfcc5c68bb4de404c0d0c2eb2e5a
2026-08-28,munda1968proto:R:c3.p1553.i166,*lɔb(h)ɔʔ,fat,proto Kherwarian,PKher,1553,166,3,1,munda1968proto:R:c3.p1553.i166,,*lɔb(h)ɔʔ,fat,pkh-1553-166,linked,self,ingested,source reconstruction,"munda1968proto[p. 166, SEAlang record 1553]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6a13cc0b326fcfcb2bc55fc52467f64fbc1427f35da8c5fc93ac303c47c31456
2026-08-28,munda1968proto:R:c3.p601.i96,*lɔhad,to wet,proto Kherwarian,PKher,601,96,3,1,munda1968proto:R:c3.p601.i96,,*lɔhad,to wet,pkh-601-96,linked,self,ingested,source reconstruction,"munda1968proto[p. 96, SEAlang record 601]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,83adf64cf99bc22cac152d3d7b242785524021a0c6e9d9f5eff0378084dd47a3
2026-08-28,munda1968proto:R:c3.p596.i95,*lɔlɔ,heat,proto Kherwarian,PKher,596,95,3,1,munda1968proto:R:c3.p596.i95,,*lɔlɔ,heat,pkh-596-95,linked,self,ingested,source reconstruction,"munda1968proto[p. 95, SEAlang record 596]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a5dbbbec4c0771a93d7210773fbacaf4d9960503e163a499a191f9bfab33d3c3
2026-08-28,munda1968proto:R:c3.p577.i94,*lɔpaʔ,"to fall off, collapse",proto Kherwarian,PKher,577,94,3,1,munda1968proto:R:c3.p577.i94,,*lɔpaʔ,"to fall off, collapse",pkh-577-94,linked,self,ingested,source reconstruction,"munda1968proto[p. 94, SEAlang record 577]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,f3f9eeb06a4a45a269c20cd8656c02c9690741a65634c6b2f8b11f66d71e62ee
2026-08-28,munda1968proto:R:c3.p1245.i141,*lɔsɔd,mind,proto Kherwarian,PKher,1245,141,3,1,munda1968proto:R:c3.p1245.i141,,*lɔsɔd,mind,pkh-1245-141,linked,self,ingested,source reconstruction,"munda1968proto[p. 141, SEAlang record 1245]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ff8cfd69f1138d44e91b060f4acfa92c64f0a47bec50e346e577eae68f6f9790
2026-08-28,munda1968proto:R:c3.p606.i96,*lɔsɔd,mud,proto Kherwarian,PKher,606,96,3,1,munda1968proto:R:c3.p606.i96,,*lɔsɔd,mud,pkh-606-96,linked,self,ingested,source reconstruction,"munda1968proto[p. 96, SEAlang record 606]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,7e0f1a116adca4158df5c8f942675df084fe991ea00e9ae35644d066e19a8a1a
2026-08-28,munda1968proto:R:c3.p520.i90,*lɔɟ,penis,proto Kherwarian,PKher,520,90,3,1,munda1968proto:R:c3.p520.i90,,*lɔɟ,penis,pkh-520-90,linked,self,ingested,source reconstruction,"munda1968proto[p. 90, SEAlang record 520]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1412f5ed81115282cce449ff5439cb2f32839293e662d24d950e165e63ffc468
2026-08-28,munda1968proto:R:c3.p616.i97,*lɔʈɔɟ,to twist,proto Kherwarian,PKher,616,97,3,1,munda1968proto:R:c3.p616.i97,,*lɔʈɔɟ,to twist,pkh-616-97,linked,self,ingested,source reconstruction,"munda1968proto[p. 97, SEAlang record 616]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b650fd6c4e5a406ea28cf1355cefd59639a0b08e2f871d4ad57eb451f7822e7a
2026-08-28,munda1968proto:R:c3.p715.i105,*lɔ̀dam,kind of flower,proto Kherwarian,PKher,715,105,3,1,munda1968proto:R:c3.p715.i105,,*lɔ̀dam,kind of flower,pkh-715-105,linked,self,ingested,source reconstruction,"munda1968proto[p. 105, SEAlang record 715]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b94cda6a8481480a7268b7584d6657238c703f4fe086dbd3acd9f5651774dfaa
2026-08-28,munda1968proto:R:c3.p718.i105,*lɔ̀ndɔ̀ɟ,sunken,proto Kherwarian,PKher,718,105,3,1,munda1968proto:R:c3.p718.i105,,*lɔ̀ndɔ̀ɟ,sunken,pkh-718-105,linked,self,ingested,source reconstruction,"munda1968proto[p. 105, SEAlang record 718]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,72af105093d3052603e58005c58016383f4a41af84e1864e2465ffcb3ad1a9a9
2026-08-28,munda1968proto:R:c3.p1283.i144,*lɛcɛkɛɟ,to squash,proto Kherwarian,PKher,1283,144,3,1,munda1968proto:R:c3.p1283.i144,,*lɛcɛkɛɟ,to squash,pkh-1283-144,linked,self,ingested,source reconstruction,"munda1968proto[p. 144, SEAlang record 1283]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8c08ad9917b629c8abb8a8cac014b074e4cfbfa80e28387a4d28531bc23e79a6
