Snapshot_Date,Collation_Date,Unit_ID,Printed_Page,Scan,Raw_Headline,Raw_Subparagraphs,Raw_Gloss_German,English_Gloss,Headwords,Labels,Turner_Claim,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Keys,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-27,2026-08-27,p254:e11,254,TN446831,"čapiï- itr. (pass. von čap-) gebissen, gekaut werden.",Prät 3sf čapíidi 665.,"(pass. von čap-) gebissen, gekaut werden","be bitten, chewed",čapiï-,itr.,,installed_form,čapiï-,,degener-shina2008:p254:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 11]",45edc556e43054e1309bab164854f8d73019a6df9e0cde8629a9ec15fce4dab9
2026-08-27,2026-08-27,p254:e12,254,TN446831,"čaápo m. Fleck, Stück.",pl čaápe 649.,"Fleck, Stück","spot, piece",čaápo,m.,,installed_form,čaápo,,degener-shina2008:p254:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 12]",a643e72e7d6f5c3cd38a9e4e21ec873e3c8c5c7da3d5516d6f7bfe1365d66f1a
2026-08-27,2026-08-27,p254:e13,254,TN446831,čáar num. vier. [T. 4655].,"447, 587.4.",vier,four,čáar,num.,4655,installed_form,čáar,4655,degener-shina2008:p254:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 13]",a749c3f857670f60584a41154638e31143f2b68a76217a059e415b91901aa69a
2026-08-27,2026-08-27,p254:e14,254,TN446831,čaár- itr. weiden [T. 4686].,Präs 3sf čaárin 244.,weiden,graze,čaár-,itr.,4686,installed_form,čaár-,4686,degener-shina2008:p254:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 14]",c93b30923d18ef85bedebd892e1f8f51cc08fa4099e45ffdfe88d0cd59097460
2026-08-27,2026-08-27,p254:e15,254,TN446831,"čariǰ- itr. weiden, grasen. [T. 4686 *čariyyate?].",Vb. nom. čariǰóoǰa beim Weiden 720.,"weiden, grasen","graze, pasture",čariǰ-,itr.,,installed_form,čariǰ-,,degener-shina2008:p254:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 15]",fbdf4cf1af7fc72d8a2cfa74cb0fd35eaa05a8542a92438b6f51c27bc760ffae
2026-08-27,2026-08-27,p254:e16,254,TN446831,"čaá~r theé adv. gerade. [Ikoh čā́r straight, Bur. čaár gegenüber].",689.,gerade,straight,čaá~r theé,adv.,,installed_form,čaá~r theé,,degener-shina2008:p254:e16,collocation headword with absolutive theé; Ikoh comparandum glosses 'straight',full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 16]",27f0817aef71ee2da6b677bd48dfbc90c2830a976b5c2f3e4888fc6962d38612
2026-08-27,2026-08-27,p254:e17,254,TN446831,čarápo s. óo~ṭo čarápo.,,,lip,čarápo,,,installed_cross_reference_variant,čarápo,,degener-shina2008:p254:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 17]",ad50e081fec719f6e6753b28c510ee0d71f250de60db0434780576a368a0b2a8
2026-08-27,2026-08-27,p254:e18,254,TN446831,čaráaṭi fem. Trennung. [= Bur.].,"587.4, 600, 601.",Trennung,separation,čaráaṭi,fem.,,installed_form,čaráaṭi,,degener-shina2008:p254:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 18]",8063687d9aa13d6db659d3b435f3625963cd57ff5c836059b7fbaff8d8f4a34f
2026-08-27,2026-08-27,p254:e19,254,TN446831,"čaargoón adj. m./ fem. ""vierfältig"", d. h. in viertägigem Abstand auftretend. [← Pers.-Ur.].",675.,"""vierfältig"", d. h. in viertägigem Abstand auftretend","""fourfold"", i.e. occurring at four-day intervals",čaargoón,adj. | m./ | fem.,,installed_form,čaargoón,,degener-shina2008:p254:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 19]",c3782701873ee1c0765ac8e79768d34afeacb63991a6982bd8b29a3a2c6705b1
2026-08-27,2026-08-27,p254:e20,254,TN446831,čarkaṭiǰ- itr. (pass. von čarkaṭ- zermalmen) eingeklemmt werden. [Bur. čarkáṭ -mán- verwundet werden].,Prät 3sm čarkaṭíidu 633.,(pass. von čarkaṭ- zermalmen) eingeklemmt werden,"be jammed, pinched",čarkaṭiǰ-,itr.,,installed_form,čarkaṭiǰ-,,degener-shina2008:p254:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 20]",26a0b3d067caa6e568861195bc68861811fe355e234646644f2a218f0afe0e45
2026-08-27,2026-08-27,p254:e21,254,TN446831,"čarkáṭi Prügel. [Bur. čarkáṭ -mán- verwundet werden, Ikoh čarkav~ to cut meat or firewood, wound].",Dat-s čarkáṭyeṭ 432.,Prügel,beating,čarkáṭi,,,installed_form,čarkáṭi,,degener-shina2008:p254:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 21]",79abc3a4c4dd1fe634c94d52990f9f70581e62e47ed03d7cbaa46dbdb4997c8e
2026-08-27,2026-08-27,p254:e22,254,TN446831,"čarók m. After, Anus, Arsch. [Bur. čarák gereinigter Tierkadaver, Hinterteile des Menschen; wohl nicht T. 4538].",238. Erg-s čarók-se 483. Loci-s čarokéǰ 393.,"After, Anus, Arsch","anus, arse",čarók,m.,,installed_form,čarók,,degener-shina2008:p254:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 22]",12d839d5969ac5af58fff4dc2df4db3441937811cf3294bf216863858205b12d
2026-08-27,2026-08-27,p254:e23,254,TN446831,čar-páawo m. Vierfüßler. [čáar + páa; vgl. auch Pers.-Ur. čaar-paa(ya)].,447.,Vierfüßler,quadruped,čar-páawo,m.,,installed_form,čar-páawo,,degener-shina2008:p254:e23,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 23]",92e175cae72944c3d05631395e15a5a47c796ccc72216e16708ab166607ba3a7
2026-08-27,2026-08-27,p254:e24,254,TN446831,"čas b- herauskommen (Baumstumpf) [= Bur.; Ikoh čas pinch, sudden pull].",264.,herauskommen (Baumstumpf),come out (of a tree stump),čas b-,,,installed_form,čas b-,,degener-shina2008:p254:e24,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 254, glossary entry 24]",7e970634017e76de129446d5918d9adc6d2ed13ef3e00a80e9e1b6d910aca20b
2026-08-27,2026-08-27,p255:e01,255,TN446831,"čáatar Gebären, Wochenbett.",Loci-s čáatareǰ 14.,"Gebären, Wochenbett","giving birth, childbed",čáatar,,,installed_form,čáatar,,degener-shina2008:p255:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 1]",b5f388920f775874a0695615f2c1263426eb593450f457c0f0a46ddd33ca0823
2026-08-27,2026-08-27,p255:e02,255,TN446831,čaṭ b- itr. reißen.,556.,reißen,tear,čaṭ b-,itr.,,installed_form,čaṭ b-,,degener-shina2008:p255:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 2]",9aee2c1570f43e85b6de5328ea25fa0d76d11a65e00425e9a95e7ee3267a9663
2026-08-27,2026-08-27,p255:e03,255,TN446831,"čaṭál fem. Axt. [Bur. =, Ikoh čhaṭʌ⟦ʈ|T⟧].",622.,Axt,axe,čaṭál,fem.,,installed_form,čaṭál,,degener-shina2008:p255:e03,manually collated printed glossary headword paragraph,transcription uncertainty marker in comparanda,no,"degener-shina2008[p. 255, glossary entry 3]",725e585f00e07b6ab577f0ccd840426cf22eedd32aeeb7791910e80b3051e8cc
2026-08-27,2026-08-27,p255:e04,255,TN446831,"čáa~ṭo adj. m. stumm, schwach; Stummer; Dummkopf.","74, 213. Gen-s čáa~ṭei 352, 580.","stumm, schwach; Stummer; Dummkopf","mute, weak; mute person; fool",čáa~ṭo,adj. | m.,,installed_form,čáa~ṭo,,degener-shina2008:p255:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 4]",295af1d3acdbe7d014304fc691d71b89bd8f7e1c34f0a48ae1611c21150aee24
2026-08-27,2026-08-27,p255:e05,255,TN446831,čei fem. Frau. [T. 13736].,"14, 16, 20, 22, 49, 57, 97, 264, 383, 475, 685, 749, 750, 767.3, 767.4; čéyek 590, 767.1. Erg-s čei-se 55, 590, 592, 646, 653, čéyek-se 587.2. Abl-s čéyeǰo 48, 56. Gen-s čéyei 16, 19, 32, 42, 292, 293, 323, 591, 765, 663, 670, 685, 749, 750, čéyekei 596, 708. Dat-s čéyeṭ 20, 22, 25, 147; čéyekeṭ 598. ⁋ pl čéye 18, 546. Gen-pl čéyoo 46. Loci-pl čéyoǰ 593.",Frau,woman,čei,fem.,13736,installed_form,čei,13736,degener-shina2008:p255:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 5]",0840acb21b0ee3148665b08a3fdd985408c85df278b20e18844fc070d3176a47
2026-08-27,2026-08-27,p255:e06,255,TN446831,"čičóoro m. Span, Splitter. [Ikoh čïčōr, Bur. jučór].",71. 243. Obl-s čičóore-waary 62.,"Span, Splitter","chip, splinter",čičóoro,m.,,installed_form,čičóoro,,degener-shina2008:p255:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 6]",698f217b6e0908a9080f334f4e3c52e21656c077e3de5769712c50331e251075
2026-08-27,2026-08-27,p255:e07,255,TN446831,čičyu~ th- zwitschern.,731.,zwitschern,"chirp, twitter",čičyu~ th-,,,installed_form,čičyu~ th-,,degener-shina2008:p255:e07,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 7]",5e4fe7c674cea03bcc97f4aa6ed8911e176409e7e95b864b06e88aab227956e9
2026-08-27,2026-08-27,p255:e08,255,TN446831,čiláas ON. Chilas.,242.,Chilas,place name Chilas,čiláas,ON.,,installed_form,čiláas,,degener-shina2008:p255:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 8]",3054024b12184a1b94492e44b556249655ade79d254b295eccdb2df8311bacb2
2026-08-27,2026-08-27,p255:e09,255,TN446831,"čilíi Wacholder. [Ikoh čhilī, čhirgī́].",Gen-s čilíiei 634.,Wacholder,juniper,čilíi,,,installed_form,čilíi,,degener-shina2008:p255:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 9]",196e17fe4d066da01812bf2791cb5122e09a03fa6b4a413596c62126c4c5fc5a
2026-08-27,2026-08-27,p255:e10,255,TN446831,"čimár m. Eisen. [T. 14496; vgl. Tikkanen 1988, 305 fn. 5].",766.1. Obl-s čimare 320. Gen-s čimarei 766.1.,Eisen,iron,čimár,m.,14496,installed_form,čimár,14496,degener-shina2008:p255:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 10]",d47be9020645edae79d4cc127fbfa31b498ae13ec15060546de83ba5396be58a
2026-08-27,2026-08-27,p255:e11,255,TN446831,čimaáro adj. m. eisern.,pl čimaáre 436.,eisern,"iron, made of iron",čimaáro,adj. | m.,,installed_form,čimaáro,,degener-shina2008:p255:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 11]",d02161af8e3d40cb8b47f4100092e5b55413e7ee72fc52e323cb3892ed4ff346
2026-08-27,2026-08-27,p255:e12,255,TN446831,čiiz fem. Gegenstand. [← Pers.-Ur.].,747. čiizek 698.,Gegenstand,"thing, object",čiiz,fem.,,installed_form,čiiz,,degener-shina2008:p255:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 12]",2d8010d02c3cb0ff99966869423c793215b23e0fe7254a9ce7aaaafd32885716
2026-08-27,2026-08-27,p255:e13,255,TN446831,čoór m. Dieb. [T. 4931].,137.,Dieb,thief,čoór,m.,4931,installed_form,čoór,4931,degener-shina2008:p255:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 13]",616930f8e5a75f6fae68b16d025fe48e3ec97420ea0ff8a70d9d42973428a1e5
2026-08-27,2026-08-27,p255:e14,255,TN446831,čukán Abort. [Bur. jukáṅ].,"Dat-s čukanéṭ 319, 367.",Abort,"latrine, toilet",čukán,,,installed_form,čukán,,degener-shina2008:p255:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 14]",4ae0f7901cd9555c547b910fc123e85cf6d44b3e31a82016724bd27a0c6f46fe
2026-08-27,2026-08-27,p255:e15,255,TN446831,"čukunáar m. Pfirsichbaum. [T. 4850 + 6298 (Berger), Bur. čúgudar].","Gen-s čukunáarei 32, 650, 702.",Pfirsichbaum,peach tree,čukunáar,m.,,installed_form,čukunáar,,degener-shina2008:p255:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 15]",ac69329ff93aae216f31bc91fe8abb1697e854ba3357409ec1aa657e97ed347b
2026-08-27,2026-08-27,p255:e16,255,TN446831,"čumuṭkér Mädchen, junge Frau. [= Bur., T. 5071 + 3303 (Berger)].",Gen-s čumuṭkeréi 671.,"Mädchen, junge Frau","girl, young woman",čumuṭkér,,,installed_form,čumuṭkér,,degener-shina2008:p255:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 16]",be6b94ba09049d1f914a3dde1a40a47bb0b68c9cc2927325544f8884e739b5f0
2026-08-27,2026-08-27,p255:e17,255,TN446831,čúno adj. m. klein. [T. 4889].,"143, 272, 295, 474. ⁋ fem. čúni 276. ⁋ pl čúne 606, 645.",klein,small,čúno,adj. | m.,4889,installed_form,čúno,4889,degener-shina2008:p255:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 17]",84d18ba22c06dfb1faa9ce1d22d4704721997d2d7a0c537a16e8d8f8eb4b9ac8
2026-08-27,2026-08-27,p255:e18,255,TN446831,čur th- trans. gießen. [= Bur.].,715.2.,gießen,pour,čur th-,trans.,,installed_form,čur th-,,degener-shina2008:p255:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 18]",4a47e3cb5ca31904dfdbb293657b585cf88a5c5e9e29479fc6c97c3304a9e178
2026-08-27,2026-08-27,p255:e19,255,TN446831,"čúrko adj. m. sauer [T. 4850, Atlas 4].","290, 451.",sauer,sour,čúrko,adj. | m.,4850,installed_form,čúrko,4850,degener-shina2008:p255:e19,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 19]",aef7f781121c8f19222b6a9fa345031fbb5c2f190c0f79490c3ad7f0b3502189
2026-08-27,2026-08-27,p255:e20,255,TN446831,čúrtan m. ein Vogel (schwalbenähnlich).,pl čúrtani 735.,ein Vogel (schwalbenähnlich),a bird (swallow-like),čúrtan,m.,,installed_form,čúrtan,,degener-shina2008:p255:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 20]",da1351cab04942f19648144fd2c5f3fa1a24962513f4c979f1c47e8fd1769a5a
2026-08-27,2026-08-27,p255:e21,255,TN446831,"čúru th- trans. schneiden, (Bart) stutzen.",256.,"schneiden, (Bart) stutzen","cut, trim (beard)",čúru th-,trans.,,installed_form,čúru th-,,degener-shina2008:p255:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 21]",8185f47b0244f9ca8e3a109eb0b856ecb980618786e2c7e39b2e8ad6bf1fd166
2026-08-27,2026-08-27,p255:e22,255,TN446831,"čurúu m. Ende; Spitze. [Bur. čurúuŷo Gipfel, Spitze].",539.,Ende; Spitze,end; tip,čurúu,m.,,installed_form,čurúu,,degener-shina2008:p255:e22,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 255, glossary entry 22]",d4164697293de165d62c3fc4d241398066add0b65703b9bd7a55231f7c8b91a3
