Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Lect_Code,Language_Label,Site,Similarity_Group,Response_Index,Raw_Form,Form,Review,Uncertainty,Source_Scope,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Darcha,3,2,kutpɐ,kutpɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Darcha]",sillahul2019:g037:sil-lahul-2019-bh-darcha:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Kolong,3,1,kʊt̚pɐ,kʊt̚pɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Kolong]",sillahul2019:g037:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Kolong,5,2,nemɐ,nemɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Kolong]",sillahul2019:g037:sil-lahul-2019-bh-kolong:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Rarig,3,1,kuiphɐ,kuiphɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Rarig]",sillahul2019:g037:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Tingrat,4,1,kubeʔ,kubeʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Tingrat]",sillahul2019:g037:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Tingrat,4,2,kuʋeʔ,kuʋeʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Tingrat]",sillahul2019:g037:sil-lahul-2019-bh-tingrat:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Khoksar,3,1,kʊk̚pɐ,kʊk̚pɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Khoksar]",sillahul2019:g037:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Ld,Ladakhi,Leh,3,1,skutpɐ,skutpɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Bh,Bhoti,Spiti,3,1,kupɐ,kupɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,37,thread,Tb,Tibetan,Lhasa,3,1,kupa,kupa,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 37, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Hi,Hindi,Standard,6,1,sui,sui,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pg,Pangi,Tindi,5,1,sʌnɐn,sʌnɐn,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ch,Chinali,Gushal,4,1,sinɐ,sinɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Chinali-Gushal]",sillahul2019:g038:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ch,Chinali,Nalda,4,1,sinɐ,sinɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Chinali-Nalda]",sillahul2019:g038:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Lo,Lohari,Gondhla,4,1,sinɐ,sinɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Lohari-Gondhla]",sillahul2019:g038:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Lo,Lohari,Gawzang,3,1,pəntʃʌp,pəntʃʌp,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Lohari-Gawzang]",sillahul2019:g038:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Jobrang,7,1,tʃep̚,tʃep̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Jobrang]",sillahul2019:g038:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Thirot,7,1,teːp,teːp,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Thirot]",sillahul2019:g038:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Udeypur,7,1,tʃɛp,tʃɛp,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Udeypur]",sillahul2019:g038:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Gushal,7,1,tʃɛp̚,tʃɛp̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Gushal]",sillahul2019:g038:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Mooling,3,1,pæntʃɛp,pæntʃɛp,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Mooling]",sillahul2019:g038:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Tholang,3,1,pentʃɛp,pentʃɛp,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Tholang]",sillahul2019:g038:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Chimrat,7,1,tʃeːp,tʃeːp,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Chimrat]",sillahul2019:g038:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Pa,Pattani,Salgram,7,1,tʃeβ,tʃeβ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Pattani-Salgram]",sillahul2019:g038:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ti,Tinani,Sissu,1,1,kjɛp,kjɛp,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Tinani-Sissu]",sillahul2019:g038:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ti,Tinani,Gondhla,1,1,gɛb,gɛb,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Tinani-Gondhla]",sillahul2019:g038:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ga,Gahri,Keylong,2,1,gjʌhkʌp,gjʌhkʌp,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Gahri-Keylong]",sillahul2019:g038:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ga,Gahri,Stingri,1,1,kep,kep,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Gahri-Stingri]",sillahul2019:g038:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ga,Gahri,Gawzang,2,1,kjəkʌp,kjəkʌp,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Gahri-Gawzang]",sillahul2019:g038:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Darcha,1,1,khʌp,khʌp,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Darcha]",sillahul2019:g038:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Kolong,1,1,khəp̚,khəp̚,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Kolong]",sillahul2019:g038:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Rarig,1,1,khʌp̚,khʌp̚,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Rarig]",sillahul2019:g038:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Tingrat,1,1,kʌp̚,kʌp̚,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Tingrat]",sillahul2019:g038:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Khoksar,1,1,kʌp̚,kʌp̚,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Khoksar]",sillahul2019:g038:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Ld,Ladakhi,Leh,1,1,khɐp,khɐp,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Bh,Bhoti,Spiti,1,1,kʌpipʌl,kʌpipʌl,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,38,needle,Tb,Tibetan,Lhasa,1,1,kəp,kəp,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 38, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Hi,Hindi,Standard,9,1,kʌpʌɖa,kʌpʌɖa,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pg,Pangi,Tindi,3,1,dʒhʌne,dʒhʌne,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ch,Chinali,Gushal,2,1,ɖʌbʊŋ,ɖʌbʊŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Chinali-Gushal]",sillahul2019:g039:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ch,Chinali,Nalda,1,1,bɐʈhuɾ,bɐʈhuɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Chinali-Nalda]",sillahul2019:g039:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Lo,Lohari,Gondhla,1,1,bɐtʌ̪ ɾ,bɐtʌ̪ ɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Lohari-Gondhla]",sillahul2019:g039:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Lo,Lohari,Gondhla,2,2,dʌbuŋ,dʌbuŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Lohari-Gondhla]",sillahul2019:g039:sil-lahul-2019-lo-gondhla:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Lo,Lohari,Gawzang,1,1,bɐtʌɾ,bɐtʌɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Lohari-Gawzang]",sillahul2019:g039:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Jobrang,5,1,jʌt ̪,jʌt ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Jobrang]",sillahul2019:g039:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Jobrang,6,2,kʌm,kʌm,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Jobrang]",sillahul2019:g039:sil-lahul-2019-pa-jobrang:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Thirot,5,1,jɐt ̪,jɐt ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Thirot]",sillahul2019:g039:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Udeypur,5,1,jʌθ,jʌθ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Udeypur]",sillahul2019:g039:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Udeypur,6,2,khʌm,khʌm,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Udeypur]",sillahul2019:g039:sil-lahul-2019-pa-udeypur:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Gushal,5,1,jət ̪,jət ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Gushal]",sillahul2019:g039:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Mooling,5,1,jɛt ̪,jɛt ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Mooling]",sillahul2019:g039:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Mooling,6,2,kʌmdʒe,kʌmdʒe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Mooling]",sillahul2019:g039:sil-lahul-2019-pa-mooling:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Mooling,8,3,kʌmdʒe,kʌmdʒe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Mooling]",sillahul2019:g039:sil-lahul-2019-pa-mooling:i3
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Tholang,6,1,kʌm,kʌm,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Tholang]",sillahul2019:g039:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Chimrat,6,1,khɐm,khɐm,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Chimrat]",sillahul2019:g039:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Pa,Pattani,Salgram,6,1,kɐːm,kɐːm,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Pattani-Salgram]",sillahul2019:g039:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ti,Tinani,Sissu,5,1,jʌð,jʌð,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Tinani-Sissu]",sillahul2019:g039:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ti,Tinani,Gondhla,5,1,jʌd̪,jʌd̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Tinani-Gondhla]",sillahul2019:g039:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ga,Gahri,Keylong,c,1,ɾʌs,ɾʌs,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Gahri-Keylong]",sillahul2019:g039:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ga,Gahri,Stingri,c,1,ɾʌs,ɾʌs,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Gahri-Stingri]",sillahul2019:g039:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Ga,Gahri,Gawzang,c,1,ɾʌs,ɾʌs,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Gahri-Gawzang]",sillahul2019:g039:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Darcha,b,1,ɾe,ɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Darcha]",sillahul2019:g039:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Darcha,4,2,kolɐ,kolɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Darcha]",sillahul2019:g039:sil-lahul-2019-bh-darcha:i2
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Kolong,4,1,goləʔ,goləʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Kolong]",sillahul2019:g039:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Rarig,4,1,golʌʔ,golʌʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Rarig]",sillahul2019:g039:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Tingrat,4,1,goilɐ,goilɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Tingrat]",sillahul2019:g039:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,53,45,39,cloth,Bh,Bhoti,Khoksar,4,1,goləʔ,goləʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 45, item 39, Bhoti-Khoksar]",sillahul2019:g039:sil-lahul-2019-bh-khoksar:i1
