Entry_Key,Form,Raw_Gloss_German,English_Gloss,Review,Translator,Model,Source_SHA256
berger-entry-3848,harí,"und pl., D.pl. hz.ng. -réṅ Gerste ; ; D.pl. auch: Gerste auf dem Felde","and pl., D.pl. hz.ng. -réṅ barley ; ; D.pl. also: barley in the field",machine-translated-unreviewed,Argos Translate,de_en 1.3,34cf68b56b895fcbe439c6f6ca09919c0c7694302a073acac9fa34b2b0f26a32
berger-entry-3848:dialect:1,haré,"und pl., D.pl. hz.ng. -réṅ Gerste ; ; D.pl. auch: Gerste auf dem Felde","and pl., D.pl. hz.ng. -réṅ barley ; ; D.pl. also: barley in the field",machine-translated-unreviewed,Argos Translate,de_en 1.3,34cf68b56b895fcbe439c6f6ca09919c0c7694302a073acac9fa34b2b0f26a32
berger-entry-3849,hári-bakári,s. hári-hári,see hári-hári,machine-translated-unreviewed,Argos Translate,de_en 1.3,0373fbe7d74483f8e6a35d0b0d33ada4eeb1ab61d95eeaaca773e0bcad04aca4
berger-entry-3850,haríçi,auch -ṅ Säge,also -ṅ saw,machine-translated-unreviewed,Argos Translate,de_en 1.3,2900976fdb6d75e937368938ca84719298b03a2f6cf0eedab5ad79af2bbb4c43
berger-entry-3851,hári-hári,"und hári-bakári (Menschen) berühmt, reich, (Sachen) ausgezeichnet","and hári-bakári (people) famous, rich, (things) excellent",machine-translated-unreviewed,Argos Translate,de_en 1.3,87811889cfd967d54c1884a9f2035d2067b25466877be463bdc2118f718d8b11
berger-entry-3852,haríip,"Melodie, Rhythmus, das Formprinzip der","melody, rhythm, the formal principle of the",machine-translated-unreviewed,Argos Translate,de_en 1.3,c5a30136ec9502695c6afb94e79792ba32b765abe19f1ef170c0f42202a3887e
berger-entry-3856,harísa,"zerstoßene Weizenoder Gerstenkörner, mehrere Stunden in Schafbrühe gekocht","crushed wheat or barley grains, cooked for several hours in sheep broth",machine-translated-unreviewed,Argos Translate,de_en 1.3,e2df3ce449d4933ef4c770855ff34872255ba79c7cedf5deb9a43dab628c8acb
berger:p194:c1:e002,háriski,s. ?har,see?har,machine-translated-unreviewed,Argos Translate,de_en 1.3,1079885b0f2bbaa0208f1bc976e82b77fe042de476ec5298ecac12c2619a7791
berger-entry-3858,haríś,Holzschaufel mit langem Stiel gat harig NH große Holzschaufel,wooden shovel with long stalk gat harig NH large wooden shovel,machine-translated-unreviewed,Argos Translate,de_en 1.3,c81e5a486f3b1b6048c84fe71a3c46c6ef3c0cb41234cf2a26e5751c3f2289aa
berger-entry-3859,harkán ní-,"einen Fehler (beim Schreiben, Reden usw.) machen","make a mistake (while writing, speaking, etc.)",machine-translated-unreviewed,Argos Translate,de_en 1.3,d04e48742f113dfb3653a6f4044cdaa315037fb5ee9d11961b5bfbbe53e2a0c9
berger-entry-3860,harkát,"Bewegung, Geste","movement, gesture",machine-translated-unreviewed,Argos Translate,de_en 1.3,8aa0e3cb8ce2b2d538f2c0311277fd3a38bb58c2878bdccdd2cc28bbed609d4d
berger-entry-3861,harkáy man,mit Menschenkraft (nicht mit Ochsen) pflügen Char? + ?),with human power (not with oxen) plow Char? + ?,machine-translated-unreviewed,Argos Translate,de_en 1.3,325367fdba47c158dc1b46ac555b376e28777837fa76cb26356cf54378d6b905
berger-entry-3862,hárki,"das Pflügen und Säen, Bebauen, Ackerbau","plowing and sowing, cultivating, arable farming",machine-translated-unreviewed,Argos Translate,de_en 1.3,c3cb597e3022096ff1b776237b499030a674d08e22fb10741fa747b773ae5282
berger-entry-3863,hárki-baṭtánċ ét-,"die ganze erste Feldarbeit, d.h. pflügen, Wälle aufrichten usw., machen","to do all the first field work, i.e. plowing, raising ramparts, etc",machine-translated-unreviewed,Argos Translate,de_en 1.3,d2fcaf4887a7c5fcdaa2db3d1fde6ef138dd88d4fcd47a45121377ead57e6449
berger-entry-3864,hkárkiś,"bebaubares, bebautes Land, (Kr.) bewässertes Ackerland har + -kiś)","arable, cultivated land, (Kr.) irrigated farmland har + -kiś",machine-translated-unreviewed,Argos Translate,de_en 1.3,8579ac5a472353209572a8811ac103f260be88a5687746db17113e663cc61119
berger-entry-3865,harkóőn,Schmuck der Frauen ; ; f,jewelry of women ; ; f,machine-translated-unreviewed,Argos Translate,de_en 1.3,65a3820c09a40d31c97b90d79d9135fae3660b815f4d9febb84b79fa3029bd47
berger-entry-3866,hårkum,s. ?har,see?har,machine-translated-unreviewed,Argos Translate,de_en 1.3,1079885b0f2bbaa0208f1bc976e82b77fe042de476ec5298ecac12c2619a7791
berger-entry-3867,harmúk,"hármuk -iććaṅ Salix spec., cfr. Purpurea Linn. = Art Baum, die Flughaare und die Samen werden auf Wunden gelegt tik hármuk ng. Art Pflanze, Schaffutter","hármuk -iććaṅ Salix spec., cfr. Purpurea Linn. = species tree, the flying hair and the seeds are placed on wounds tik hármuk ng. species plant, sheep feed",machine-translated-unreviewed,Argos Translate,de_en 1.3,c1ef71549d9cd413ce12ea00f05cda588196c00ecc29686f16227898f33862d5
berger-entry-3868,harpán,"knollenförmige Exkremente (von Pferden, Eseln, Kamelen, Ziegen)","tuber-shaped excrement (from horses, donkeys, camels, goats)",machine-translated-unreviewed,Argos Translate,de_en 1.3,2fd563d6bd572d6be3069e0962a2c0c61e9415934f9f7ee381c4cb8673a919b5
berger-entry-3869,hárqun,"Strich, Linie, Kratzer","line, line, scratch",machine-translated-unreviewed,Argos Translate,de_en 1.3,be783984f2866bb7b8d37ec8d91016598e9ab8db97a0a8963f5c6070899bdc62
berger-entry-3870,hars,Pflug,plow,machine-translated-unreviewed,Argos Translate,de_en 1.3,261b4f67554414ac19feb6107d3aa1ecc1d33f2e4996cba0ef0cdcd311ed9fa3
berger-entry-3871,hárśum,"$o, ng. háaçum","$o, ng. háaçum",machine-translated-unreviewed,Argos Translate,de_en 1.3,b2d2f951bd1d8f53e80beaa09a8a4df45fc34a9a5453d5f931da2db7e4ab4bd8
berger-entry-3871:dialect:1,háaçum,"$o, ng. háaçum","$o, ng. háaçum",machine-translated-unreviewed,Argos Translate,de_en 1.3,b2d2f951bd1d8f53e80beaa09a8a4df45fc34a9a5453d5f931da2db7e4ab4bd8
berger-entry-3874,hart man,"sich ruckartig erheben, aufspringen","rise jerky, jump up",machine-translated-unreviewed,Argos Translate,de_en 1.3,b158ea50fc82e339005ec1bda1c4530106525f54df80f24d09527c45e58641ad
berger-entry-3874:dialect:1,hart,"sich ruckartig erheben, aufspringen","rise jerky, jump up",machine-translated-unreviewed,Argos Translate,de_en 1.3,b158ea50fc82e339005ec1bda1c4530106525f54df80f24d09527c45e58641ad
berger-entry-3876,śaq-hárt man,sich plötzlich erheben,suddenly rise,machine-translated-unreviewed,Argos Translate,de_en 1.3,5361ab93bfbf336be677b0f710e2bcfc12aa8e5ddff4c638f036ee5f26fab034
berger-entry-3877,harúm,Getreide auf dem Feld,grain in the field,machine-translated-unreviewed,Argos Translate,de_en 1.3,621f4838ae31e157e3c6b05a80a2aa496d923d9e84923d1bed64d49bb883b3b1
berger-entry-3878,has -mán-,"verwirrt, erstaunt, verlegen sein","be confused, amazed, embarrassed",machine-translated-unreviewed,Argos Translate,de_en 1.3,a409d5e0d081806adf03e7b9074b49a2ce2e895cd86fe8d28ef20294a459454d
berger:p195:c1:e004,gdiṅ-hás,"daṅ-hás, NH auch","daṅ-hás, NH also",machine-translated-unreviewed,Argos Translate,de_en 1.3,d336306ad441f0fcd49df1d00493f7dd112047c5d24570d192c19f196c8400ce
berger-entry-3880,hási,s. ási,see also ási,machine-translated-unreviewed,Argos Translate,de_en 1.3,5668bb2c35c5a7dffaa56d79eb2c25ad3b966e373e654a509aa1ea4c0807c19d
berger:p195:c1:e006,hasíin,(Frau) schön ; 105,(woman) beautiful; 105,machine-translated-unreviewed,Argos Translate,de_en 1.3,4b7b3f3c9aadf04a561a49cbadcc079b30937b1e48c54dd72ac7a19287041b5c
berger-entry-3881,haspitáal,s. aśpitáal,see also aspitáal,machine-translated-unreviewed,Argos Translate,de_en 1.3,914e8d10fee64f589c52c393fb68c2547f19940781e89ae2e626ea292a582f04
berger-entry-3882,hásto,Elefant,elephant,machine-translated-unreviewed,Argos Translate,de_en 1.3,9c0d5d91b62084e68fa9f18d1450dd0c2b2ca0663163c26963d3a91c1bad2665
berger-entry-3870-dialect-1,haś,+t- (Paar) in flagranti ertappen,+t- (pair) in flagranti catch,machine-translated-unreviewed,Argos Translate,de_en 1.3,06682879160583c73cd2769060d0c6ce982bd6627e2132408a9ccd176ee5dc05
berger-entry-3884,haśapúśo,"Trottel, unwissender Mensch","fool, ignorant man",machine-translated-unreviewed,Argos Translate,de_en 1.3,6ac594b3353219bc5cc6ae09aab096b8148854f8a777cdb1849703c5ec950adb
berger-entry-3886,haśháś,t- NH mit einem stumpfen Messer schneiden,t- NH with a blunt knife cut,machine-translated-unreviewed,Argos Translate,de_en 1.3,17a913a44e4327dffa7d6e2ab8101bb5dcf059c32fa2c5531e6fbfa064025777
berger-entry-3888,hatalám,"man» NH sich beeilen, übereilen, hasten","“NH hurry, rush, hasten.”",machine-translated-unreviewed,Argos Translate,de_en 1.3,f7f45d23ca4c1b05b673c8bb83fd14b3e8d7018052ba034c994ea84ccfd1ccc4
berger-entry-3889,hatíni,eine Gewichteinheit für Gold (= der Preis von 3 ćuq Getreide = 1/4 danák),a unit of weight for gold (= the price of 3 ćuq grain = 1/4 danák),machine-translated-unreviewed,Argos Translate,de_en 1.3,104c2ec087fbc6313cb6a0581c7c6cf88918cd2b4940472f56a1d9fa8e1cd125
berger-entry-3890,hathiáar,"Waffen, Werkzeug, Gerätschaften ; 177","weapons, tools, equipment; 177",machine-translated-unreviewed,Argos Translate,de_en 1.3,6a2526c7f98b60d0c09ced2c9a9231416db367448da3406cfe3ed751b24a144b
berger-entry-3891,haták-maták,Wollflocken,woolflakes,machine-translated-unreviewed,Argos Translate,de_en 1.3,afc462c3c676c3638bf8a38b93b033342e760f629912e73930ab5788ca5cb931
berger-entry-3892,haṭíli(an),"etwas Mehl in Wasser verrührt, im Sommer fürs Vieh","some flour mixed in water, in summer for cattle",machine-translated-unreviewed,Argos Translate,de_en 1.3,e574a257d010ac2019898c2ce83ff0855f0bb2f30de60fc847f0b775227df0c6
berger-entry-3893,haulá,Art Pudding,art Pudding,machine-translated-unreviewed,Argos Translate,de_en 1.3,9d89c8e5acfda18d65c9fcee968c2f5708274ab1e13bcaa6fa711d98f4279c9b
berger-entry-3894,háuli,"gerade noch, mit knapper Not, verspätet, zu spät ; 11","just yet, with a narrow need, late, too late; 11",machine-translated-unreviewed,Argos Translate,de_en 1.3,18c86b34811b817ffd6788872f32a12dce13746f4c27be39b89ce91c1c1b917b
berger-entry-3894:dialect:1,háwel,"gerade noch, mit knapper Not, verspätet, zu spät ; 11","just yet, with a narrow need, late, too late; 11",machine-translated-unreviewed,Argos Translate,de_en 1.3,18c86b34811b817ffd6788872f32a12dce13746f4c27be39b89ce91c1c1b917b
berger-entry-3895,háus,"Abort, Klo","abort, toilet",machine-translated-unreviewed,Argos Translate,de_en 1.3,96dcaf3f1e9ba50dc66d409ed3b39586079ef6b9082deaaf96140f10c798bfe7
berger-entry-3896,hawáa,"Wind, Luft","wind, air",machine-translated-unreviewed,Argos Translate,de_en 1.3,8f1b223943ab87dae566802e9a21c9adf6fb6f55ee73f7f85fc20af37e7d0756
berger-entry-3897,hawáai-jaháaz,Flugzeug,plane,machine-translated-unreviewed,Argos Translate,de_en 1.3,b1cba0fae462eb852fcd29f00ea67f5796b574ccee97493320a7c92ba08945d8
berger-entry-3898,hawáaz,s. awáaz,see awáaz,machine-translated-unreviewed,Argos Translate,de_en 1.3,b5beeea7c2f20e8f022bfa34e7963b61540e96d541f59553ec211952d6d00ee5
berger-entry-3899,hawalá,+t- ng. zurückgeben,+t- ng. return,machine-translated-unreviewed,Argos Translate,de_en 1.3,fc90e063bbf22c201864b2a89d65889fa7698e0778cff9b50cce157f1d85e0ab
berger-entry-3900,hawás,"bz.ng. -iù Sport, Spiel, Vergnügen","bz.ng. -iù sport, game, pleasure",machine-translated-unreviewed,Argos Translate,de_en 1.3,d375e39e04b67a54366dd95f72239323ef422cac8459f32c87705ab35ef2c1fd
berger-entry-3901,hayá,Ruf zum Verscheuchen von Vögeln (Pr. 1113),call to scare away birds (Pr. 1113),machine-translated-unreviewed,Argos Translate,de_en 1.3,32df93b8e9ddb2614a5942c616f5acc29c8f8def726f415c6894553044fa0e59
berger-entry-3902,hayálan,"eine winzige Menge von etwas; kleiner Anstandsbissen, wenn man eigentlich schon satt ist",a tiny amount of something; small bites of decency when you are actually already full,machine-translated-unreviewed,Argos Translate,de_en 1.3,5598eee39bb50b68bc856c61c4d353193914d4256eb45f8af4261b5bb1930cff
berger-entry-3903,hayán,"Zeichen, Markierung, Kerbe (zum Zählen auf einem Kerbholz), Zielscheibe beim Schießen; Andenken, Souvenir, Trophäe","sign, mark, score (for counting on a notchwood), target when shooting; souvenir, souvenir, trophy",machine-translated-unreviewed,Argos Translate,de_en 1.3,e66fb4d9028b1621e38998ffa3d97246ab84e8f59f71ce6ac149e5e51d02bdc3
berger-entry-3904,hayáo,auch xpl. Kümmel,also xpl. caraway,machine-translated-unreviewed,Argos Translate,de_en 1.3,013793a7bec37489cb4306da99afe3951bbf9f5bac9e929532c413b10c4b8135
berger-entry-3905,hazáar,tausend,a thousand,machine-translated-unreviewed,Argos Translate,de_en 1.3,ed6c0721084c2a69f09e1d8a8a8ff8d0e0a938ad3ce7b1699b4d7a5f7280c23a
berger-entry-3906,hēe,"o.ä. Füllsel, äh","or similar filling, uh",machine-translated-unreviewed,Argos Translate,de_en 1.3,cde090f700b9be5c8008ae71c98bc0eb1571b921b127fb3faea9858735c8adac
berger-entry-3908,heé,"Triumphgeschrei, Hurra","cry of triumph, hurrah",machine-translated-unreviewed,Argos Translate,de_en 1.3,d3206814a4d9f85a0ec7300a0a74ec55bef15d3366e1abbf416364aca687e425
berger-entry-3912,héen,"Rhythmus, Art des Vor-trags (in der Musik}","rhythm, type of performance (in music)",machine-translated-unreviewed,Argos Translate,de_en 1.3,d9b010b45d8461cd4fa949c14644b5e6969ff754204658e4da1b7b0a584d9fa0
berger-entry-3913,heép ét-,"heftig schnaufen, sich gewaltig abmühen","huffing hard, toiling hard",machine-translated-unreviewed,Argos Translate,de_en 1.3,e37124fb86433df63d1a42ef62e0efd668729fea39b1362d19077697775bd091
berger-entry-3914,héeśi,Anteil,share,machine-translated-unreviewed,Argos Translate,de_en 1.3,67c0d59f45077f0a282af5010c60444e31fbea5b79bde4b7951f81355bf22a5f
berger-entry-3915,héeś-béeś,"manz ng. ét- sein Möglichstes ohne Erfolg versuchen, debattieren","one ng. ét- to try his best without success, debate",machine-translated-unreviewed,Argos Translate,de_en 1.3,ae5dc5b53b2f4e6fc3dbc96069fb49cae3556bc72fcf06b69cd1dbf97784f357
berger-entry-3916,hem,"Eindruck, Wirkung","impression, effect",machine-translated-unreviewed,Argos Translate,de_en 1.3,1291434d4af3f76a35ca94284879f9dde6a93171baf41d3ad07c8e5c163d20c2
berger-entry-3917,hén- héi-,"nuhénļ]-yeén- -yeéi- neyan, hx pl. ng. -yoón-, neg. hz.ng","nuhénļ]-yeén- -yeéi- neyan, hx pl. ng. -yoón-, neg. hz.ng",machine-translated-unreviewed,Argos Translate,de_en 1.3,61d6ff01fa8887c177858e57d39bf7daeb452fc2ab46d49f4c642f856612357e
berger-entry-3917:dialect:1,-hén-,"nuhénļ]-yeén- -yeéi- neyan, hx pl. ng. -yoón-, neg. hz.ng","nuhénļ]-yeén- -yeéi- neyan, hx pl. ng. -yoón-, neg. hz.ng",machine-translated-unreviewed,Argos Translate,de_en 1.3,61d6ff01fa8887c177858e57d39bf7daeb452fc2ab46d49f4c642f856612357e
berger-entry-3926,hénaskuś,Weisheit,wisdom,machine-translated-unreviewed,Argos Translate,de_en 1.3,b8072cbac592d2eff9d4460b854d6d876236f8034a22c461d4fa2dcb4f071a5b
berger-entry-3927,akhénaskus,"Unwissenheit, Mangel an Bildung","ignorance, lack of education",machine-translated-unreviewed,Argos Translate,de_en 1.3,cfc1a02467751dc6650aa68e69c068de27ebdb386c219406dc44f2c4a18e9588
berger-entry-3928,her,"bevorzugend, aufmerksam, achtsam (auf -ċí/-ċe, -ċum)","preferential, attentive, mindful (on -ċí/-ċe, -ċum)",machine-translated-unreviewed,Argos Translate,de_en 1.3,2cb5181f5b23b6e3d496e016a4210b1620ce00a1c8421f885391e9c225ab4c73
berger-entry-3930,hér- -ć-,"nuhér hz.ng. weinen, jammern ; ; ; ; 255","nuhér hz.ng. crying, whining ; ; ; ; 255",machine-translated-unreviewed,Argos Translate,de_en 1.3,ad667016181aeb17c7434a17bb8b96075a7ce3a62d42a0b7726cc7b9bdde54a4
berger-entry-3930:dialect:1,hér-,"nuhér hz.ng. weinen, jammern ; ; ; ; 255","nuhér hz.ng. crying, whining ; ; ; ; 255",machine-translated-unreviewed,Argos Translate,de_en 1.3,ad667016181aeb17c7434a17bb8b96075a7ce3a62d42a0b7726cc7b9bdde54a4
berger:p197:c1:e005,Řerś,das Weinen L,the crying L,machine-translated-unreviewed,Argos Translate,de_en 1.3,668dd8a9c4971147b68a80d2f60b044e809e970dc45dbcc7d4065110e7774601
berger-entry-3932,hérimiṅń,"Trauern, Klagen ; 199","mourning, lamenting; 199",machine-translated-unreviewed,Argos Translate,de_en 1.3,f899355946c2ea5b262058029ddf6a6a93f31cc9a2d99ead48e08c6063853562
berger-entry-3933,heś,"(Tier) zahm, gezähmt; (Mensch und Tier) angelernt, geschult (zu hén-?, vgl. akhéś von akhén-)","(animal) tame, tamed; (human and animal) trained, trained (to hén-?, cf. akhéś of akhén-)",machine-translated-unreviewed,Argos Translate,de_en 1.3,b0cf004cac580a7fd0aeaca7b27a6daffe74a2242f1e8217b338a8826b056b76
berger-entry-3934,héśkuin,"Führer in ew., der sich auskennt, Ortskundiger","leader in ew., who knows, local",machine-translated-unreviewed,Argos Translate,de_en 1.3,b84abf1dd8aaf2c78259ed6e51661b4f9c0f961dfa094aea954adb6acb06af09
berger-entry-3938,het,"(Mensch) frei, ungebunden ; (Tier) frei herumlaufend; (Pflanze) wildwachsend; y, pl. -iṅ Stück Land oder Garten, über das das Vieh frei laufen kann , eingezäuntes Stück Land in Privatbesitz","(human) free, unbound; (animal) freely roaming; (plant) wild growing; y, pl. -iṅ piece of land or garden over which the cattle can freely walk, fenced piece of privately owned land",machine-translated-unreviewed,Argos Translate,de_en 1.3,0fc5b52779ddd4ac2f7d84ceb92c7487f422a5c467f5d24f74200ba29cf1f3e7
berger-entry-3939,hétkuś,"Freiheit, Ungebundenheit","freedom, unbinding",machine-translated-unreviewed,Argos Translate,de_en 1.3,f808507d79d3cf8d7103599ec8efc7d8720ca6f4c02c13bfbbed3df9b01d9eab
berger-entry-3940,het,(europäischer) Hut,(European) hat,machine-translated-unreviewed,Argos Translate,de_en 1.3,4fa3f42609ae46b1324e2e47531fb353f44354a64a6a9cf81db54662258bca1b
berger-entry-3941,héya ét-,herfallen über (-ate),fall over (-ate),machine-translated-unreviewed,Argos Translate,de_en 1.3,d89d7462aacac6527e753b76f253ef992790e7bc47787a4362ed2cb30e42ebb3
berger:p197:c2:e001,hí- -ć-,nuhín (im Sand) versickern,nuhín (in the sand) seep out,machine-translated-unreviewed,Argos Translate,de_en 1.3,5e301669a51dde60a9282ad66d32dab094265fbf20f79a903fcafd963fe34691
berger:p197:c2:e002,híćuq,s. uq,see uq,machine-translated-unreviewed,Argos Translate,de_en 1.3,0c8d4929797368375512ef89f5292352a6ff44418a05e8a2c1ad6f80b109a97a
berger:p197:c2:e003,híćuṭi,"Kornmaß, nach /8 eines híćuq, = 1/2 hípare, nach KhKh 1 kg; Chik +?)","grain measure, after /8 of a híćuq, = 1/2 hípare, after KhKh 1 kg; Chik +?",machine-translated-unreviewed,Argos Translate,de_en 1.3,4189f7ace1bfd29cbc5a3f8143c403ecdcbfac98069ae844729b398407753979
berger-entry-3943,hifaazát,"hiphazát Wache, Schutz","hiphazát guard, protection",machine-translated-unreviewed,Argos Translate,de_en 1.3,afc36dda04626875d368729132c530635804b7210d81e7f561e4e942c802ae61
berger-entry-3944,hihi ét-,und híhiù ét- (Pferde) wiehern,and híhiù ét- (horses) lichenn,machine-translated-unreviewed,Argos Translate,de_en 1.3,afe3d2c70a7c0aeddd521691b7d7a2fc1b415534131d76ea577b745083c7b1f2
berger-entry-3945,hihíi,s. hahá,see Hahá,machine-translated-unreviewed,Argos Translate,de_en 1.3,7d44962c9380f6e1c29e1187d5737aa300b1956cfadc338d2a6a68f1c7749621
berger-entry-3946,híhil man,"NH (Früchte beim Schütteln) in Massen herunterfallen, (Vögel) in Schwärmen auffliegen, (Kleinvieh) in Scharen kommen","NH (fruits when shaking) fall in masses, (birds) fly up in swarms, (small livestock) come in droves",machine-translated-unreviewed,Argos Translate,de_en 1.3,1bba7de1d1e5e93f8ab624c8f114534909d663faf2f102d5316f3269bbde60ee
