Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,List,Role,Existing_SSNP_Dialect,Source_Cell,Verified_Cell,Similarity_Groups,Expanded_Forms,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Language_ID,Dialect_ID,Citation,Installed_Count,Entry_Keys
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,101,22,blood,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,2  ɭo,2  ɭo,2,ɭo,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,102,22,blood,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  rʌt,1  rʌt,1,rʌt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,103,22,blood,UDH,Udhampur/J&K,new Indian target,,1  rʌt,1  rʌt,1,rʌt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list UDH]",1,sileasterngujari2023:p045:i022:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,104,22,blood,JAM,Jammu/J&K,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list JAM]",1,sileasterngujari2023:p045:i022:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,105,22,blood,CHA,Chamba/H.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list CHA]",1,sileasterngujari2023:p045:i022:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,106,22,blood,RAM,Rampur/H.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list RAM]",1,sileasterngujari2023:p045:i022:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,107,22,blood,NAL,Nalagarh/H.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list NAL]",1,sileasterngujari2023:p045:i022:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,108,22,blood,DEH,Dehradun/U.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list DEH]",1,sileasterngujari2023:p045:i022:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,109,22,blood,KOT,Kotdwara/U.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list KOT]",1,sileasterngujari2023:p045:i022:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,110,22,blood,HAL,Haldwani/U.P.,new Indian target,,2  lou,2  lou,2,lou,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 22, list HAL]",1,sileasterngujari2023:p045:i022:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,114,23,urine,URD,Urdu,Urdu control,,ʊrdu  0    no entry,ʊrdu  0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,115,23,urine,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  niko mũtʌr,1  niko mũtʌr,1,niko mũtʌr,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,116,23,urine,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,2  mũt,2  mũt,2,mũt,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,117,23,urine,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,2  mut,2  mut,2,mut,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,118,23,urine,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  mutʌɾ / 2  muth,1  mutʌɾ / 2  muth,1 | 2,mutʌɾ | muth,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,119,23,urine,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  mutʌɾ,1  mutʌɾ,1,mutʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,120,23,urine,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  mutʌɾ / 2  mut,1  mutʌɾ / 2  mut,1 | 2,mutʌɾ | mut,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,121,23,urine,UDH,Udhampur/J&K,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list UDH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,122,23,urine,JAM,Jammu/J&K,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list JAM]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,123,23,urine,CHA,Chamba/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list CHA]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,124,23,urine,RAM,Rampur/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list RAM]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,125,23,urine,NAL,Nalagarh/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list NAL]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,126,23,urine,DEH,Dehradun/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list DEH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,127,23,urine,KOT,Kotdwara/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list KOT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,128,23,urine,HAL,Haldwani/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 23, list HAL]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,132,24,feces,URD,Urdu,Urdu control,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,133,24,feces,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  gũ / 2  bʌɾɑ mutʌɾ,1  gũ / 2  bʌɾɑ mutʌɾ,1 | 2,gũ | bʌɾɑ mutʌɾ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,134,24,feces,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  gũ,1  gũ,1,gũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,135,24,feces,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  gũ,1  gũ,1,gũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,136,24,feces,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  gũ,1  gũ,1,gũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,137,24,feces,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  gũ,1  gũ,1,gũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,138,24,feces,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,3  tʌti,3  tʌti,3,tʌti,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,139,24,feces,UDH,Udhampur/J&K,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list UDH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,140,24,feces,JAM,Jammu/J&K,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list JAM]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,141,24,feces,CHA,Chamba/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list CHA]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,142,24,feces,RAM,Rampur/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list RAM]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,143,24,feces,NAL,Nalagarh/H.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list NAL]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,144,24,feces,DEH,Dehradun/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list DEH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,145,24,feces,KOT,Kotdwara/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list KOT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,45,37,146,24,feces,HAL,Haldwani/U.P.,new Indian target,,0    no entry,0    no entry,,,blank,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,source explicitly prints no entry,,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 45, printed p. 37, item 24, list HAL]",0,
