Status,Entry_Key,Printed_Page,Column,Source_Label,Raw_OCR_Label,Raw_OCR_Block,Form,Gloss,POS,Loan,Uncertain
ocr_unreviewed,mundlay1996:519,26,2,519,519,"dupu (N) ‘marigold’, cef. K. dhupu.",dupu,marigold,N,no,no
ocr_unreviewed,mundlay1996:520,26,2,520,520,duri(V) ‘to flow’.,duri,to flow,V,no,no
ocr_unreviewed,mundlay1996:521,26,2,521,L521,"dusara (num) ‘second’, cf. M. dusra.",dusara,second,num,yes,no
ocr_unreviewed,mundlay1996:522,26,2,522,L522,"dusman (N) ‘enemy’, cf. H. dušman.",dusman,enemy,N,yes,no
ocr_unreviewed,mundlay1996:523,26,2,523,523,"dusorā murat (NC) ‘different thing’, cf. 521.",dusorā murat,different thing,NC,no,no
ocr_unreviewed,mundlay1996:524,26,2,524,524,"dusra sāl (NC) ‘year before last’, cf. 521, M. sal ‘year’.",dusra sāl,year before last,NC,no,no
ocr_unreviewed,mundlay1996:525,26,2,525,525,"dutu (N) ʻa bamboo basket’, cf. Md. duti, dudi. dh",dutu,a bamboo basket,N,no,no
ocr_unreviewed,mundlay1996:526,26,2,526,526,dhā (1) ‘there’.,dhā,there,1,no,no
ocr_unreviewed,mundlay1996:527,26,2,527,527,"dhāblā (N) ‘name of a bird’, cf. K. dabili.",dhāblā,name of a bird,N,no,no
ocr_unreviewed,mundlay1996:528,26,2,528,L528,"dhanāko (N) ‘bow’, cf. M. dhanušya.",dhanāko,bow,N,yes,no
ocr_unreviewed,mundlay1996:529,26,2,529,529,dhāpri (N) ‘bank of a river; clan name’.,dhāpri,bank of a river; clan name,N,no,no
ocr_unreviewed,mundlay1996:530,26,2,530,L530,"dhār(N) ‘sharp edge’, cf. M. dhār.",dhār,sharp edge,N,yes,no
ocr_unreviewed,mundlay1996:531,26,2,531,L531,dharom manšo (NC) ‘a generous man’.,dharom manšo,a generous man,NC,yes,no
ocr_unreviewed,mundlay1996:532,26,2,532,L532,"dhatto (NV) ‘brave; to dare’, cf. Md. dhatta.",dhatto,brave; to dare,NV,yes,no
ocr_unreviewed,mundlay1996:533,26,2,533,533,dhauni (V) ‘to cure (of a sickness)’.,dhauni,to cure (of a sickness),V,no,no
ocr_unreviewed,mundlay1996:534,26,2,534,534,dhāvā (Adj) ‘distant.,dhāvā,,Adj,no,no
ocr_unreviewed,mundlay1996:535,26,2,535,535,dhāwči(N) ‘name ofa birđď’.,dhāwči,name ofa birđď,N,no,no
ocr_unreviewed,mundlay1996:536,26,2,536,536,dhāwrā (V) ‘gum tree’.,dhāwrā,gum tree,V,no,no
ocr_unreviewed,mundlay1996:537,26,2,537,537,dhedhne (N) “bumble bee’.,dhedhne,,N,no,no
ocr_unreviewed,mundlay1996:538,26,2,538,L538,"dhēya (N) ‘curds’, cf. Md. dhēi.",dhēya,curds,N,yes,no
ocr_unreviewed,mundlay1996:539,26,2,539,539,dhengi (Adj) ‘erect; stand straight’.,dhengi,erect; stand straight,Adj,no,no
ocr_unreviewed,mundlay1996:540,26,2,540,L540,"dhepi (N) ‘wall’, cf. Md. dhepla ‘clod’.",dhepi,wall,N,yes,no
ocr_unreviewed,mundlay1996:541,26,2,541,541,"dherti ékhāy (NV) ‘earthquake’, cf. H. dharti ‘earth’.",dherti ékhāy,earthquake,NV,no,no
ocr_unreviewed,mundlay1996:542,26,2,542,L542,"dhilā (Adj - V) ‘loose’, cf. M. dhila.",dhilā,loose,Adj - V,yes,no
ocr_unreviewed,mundlay1996:543,26,2,543,L543,"dhobi (N) ‘washerman’, cf. HM. dhobi.",dhobi,washerman,N,yes,no
ocr_unreviewed,mundlay1996:544,26,2,544,544,"dhodhór (N) ‘skeleton’, cf. M. dhor ‘cattle’; partially reduplicated form dko-dhór.",dhodhór,skeleton,N,no,no
ocr_unreviewed,mundlay1996:545,26,2,545,L545,dhokā (NV) ‘danger; betray’.,dhokā,danger; betray,NV,yes,no
ocr_unreviewed,mundlay1996:546,26,2,546,546,dhokanān (N) ‘large mosquito’.,dhokanān,large mosquito,N,no,no
ocr_unreviewed,mundlay1996:547,26,2,547,L547,"dhol (N) ‘drum’, cf. M. dhol.",dhol,drum,N,yes,no
ocr_unreviewed,mundlay1996:548,27,1,548,L548,"dhollā (Adj - V) ‘holow’, cf. M. dholi ‘hollow ofa tree’.",dhollā,holow,Adj - V,yes,no
ocr_unreviewed,mundlay1996:549,27,1,549,L549,"dholkya (N) ‘drummer’, cf. M. dholkya.",dholkya,drummer,N,yes,no
ocr_unreviewed,mundlay1996:550,27,1,550,?550,"dhondum (N) ‘mouth of an animal’, cf. M. tond.",dhondum,mouth of an animal,N,no,yes
ocr_unreviewed,mundlay1996:551,27,1,551,551,dhongāri (N) ʻa type of grass’.,dhongāri,a type of grass,N,no,no
ocr_unreviewed,mundlay1996:552,27,1,552,L552,"dhoporā (N) ‘buttocks’, cf. M. dhopar ‘knee’, but K. dhopar ‘buttock’.",dhoporā,buttocks,N,yes,no
ocr_unreviewed,mundlay1996:553,27,1,553,L553,"dhor (N) ‘cattle’, cf. M. dhor.",dhor,cattle,N,yes,no
ocr_unreviewed,mundlay1996:554,27,1,554,L554,dhot carāvre (NC) ‘one who tends cattle’ (re- is a personalizer).,dhot carāvre,one who tends cattle,NC,yes,no
ocr_unreviewed,mundlay1996:555,27,1,555,L555,"dhow (NV) ‘wash; bathe’, cf. Md. dhau.",dhow,wash; bathe,NV,yes,no
ocr_unreviewed,mundlay1996:556,27,1,556,1556,"dhūār (N) ‘frost, mist’, cf. H. dhüa.",dhūār,"frost, mist",N,no,no
ocr_unreviewed,mundlay1996:557,27,1,557,557,dhudi (N) ‘a variety of fish’.,dhudi,a variety of fish,N,no,no
ocr_unreviewed,mundlay1996:558,27,1,558,L558,"dhuk-dhuk (NV) ‘beat of a heart’, cf. M. dhuk-dhuk ‘beating of heart’.",dhuk-dhuk,beat of a heart,NV,yes,no
ocr_unreviewed,mundlay1996:559,27,1,559,1559,"dhulla (N) ‘dust, cf. Md. dhulla.",dhulla,,N,no,no
ocr_unreviewed,mundlay1996:560,27,1,560,L?560,dhundi worā (N) ‘dust storm’.,dhundi worā,dust storm,N,yes,yes
ocr_unreviewed,mundlay1996:561,27,1,561,561,dhupkā (N) ‘collision’.,dhupkā,collision,N,no,no
ocr_unreviewed,mundlay1996:562,27,1,562,L562,"dhurā (N) ‘smoke’, cf. M. dhur.",dhurā,smoke,N,yes,no
ocr_unreviewed,mundlay1996:563,27,1,563,563,dhúrā (N) ‘youngest person in the group’.,dhúrā,youngest person in the group,N,no,no
ocr_unreviewed,mundlay1996:564,27,1,564,L564,"dhūyā (N) ‘smoke’, cf. H. dhüa. e N.B.: All forms beginning with e optionally have palatal onset. In the speech of any one speaker, the forms with [ye] and [e] occur in free variation; but almost everyone uses some forms in [e] beginning.",dhūyā,smoke,N,yes,no
ocr_unreviewed,mundlay1996:565,27,1,565,565,e (Adj) demonstrative third person.,e,,Adj,no,no
ocr_unreviewed,mundlay1996:566,27,1,566,566,edé (N) ‘pair’.,edé,pair,N,no,no
ocr_unreviewed,mundlay1996:567,27,1,567,567,"éden (V) ‘to hurt, feel pain’.",éden,"to hurt, feel pain",V,no,no
ocr_unreviewed,mundlay1996:568,27,1,568,568,édugo (N) ‘house-fly’.,édugo,house-fly,N,no,no
ocr_unreviewed,mundlay1996:569,27,1,569,569,eger (V) ‘to remove; to shave’.,eger,to remove; to shave,V,no,no
ocr_unreviewed,mundlay1996:570,27,1,570,570,ejer (N) ‘boy; son’.,ejer,boy; son,N,no,no
ocr_unreviewed,mundlay1996:571,27,1,571,571,ekhāy (V) ‘to shake in the breeze’. Also see dherti ékhāy ‘earthquake’.,ekhāy,to shake in the breeze,V,no,no
ocr_unreviewed,mundlay1996:572,27,1,572,572,ekhelkā (pronoun) ‘alone; by oneself’.,ekhelkā,alone; by oneself,pronoun,no,no
ocr_unreviewed,mundlay1996:573,27,1,573,573,ekher (V) ‘to be spilled’.,ekher,to be spilled,V,no,no
ocr_unreviewed,mundlay1996:574,27,1,574,574,elā-elā (I) ‘quickly’.,elā-elā,quickly,I,no,no
ocr_unreviewed,mundlay1996:575,27,1,575,575,"én (V) ‘to come, approach’.",én,"to come, approach",V,no,no
ocr_unreviewed,mundlay1996:576,27,1,576,?576,"engan (N) ‘ʻegg-plant (brinjal’, cf. H. baiņngan.",engan,ʻegg-plant (brinjal,N,no,yes
ocr_unreviewed,mundlay1996:577,27,1,577,L577,"enger (N) ‘buming coals; flame’, cf. M. angar ‘fire’.",enger,buming coals; flame,N,yes,no
ocr_unreviewed,mundlay1996:578,27,1,578,578,engā (pronoun) ‘that one’.,engā,that one,pronoun,no,no
ocr_unreviewed,mundlay1996:579,27,1,579,579,engerkāri (N) ‘matchstick’.,engerkāri,matchstick,N,no,no
ocr_unreviewed,mundlay1996:580,27,2,580,580,épta (N) ‘bees’ (always plural).,épta,bees,N,no,no
ocr_unreviewed,mundlay1996:581,27,2,581,581,"eptāvār (NC) ‘bee-hive’,",eptāvār,bee-hive,NC,no,no
ocr_unreviewed,mundlay1996:582,27,2,582,582,ér(V) ‘togo’.,ér,togo,V,no,no
ocr_unreviewed,mundlay1996:583,27,2,583,583,"ere (pronoun) ‘this one’, K. i(n)- ~ efm)-.",ere,this one,pronoun,no,no
ocr_unreviewed,mundlay1996:584,27,2,584,584,ertā (V) ‘to thrash (the grainy’.,ertā,to thrash (the grainy,V,no,no
ocr_unreviewed,mundlay1996:585,27,2,585,585,etān (pronoun) ‘this’.,etān,this,pronoun,no,no
ocr_unreviewed,mundlay1996:586,27,2,586,586,eté (pronoun) ‘he’.,eté,he,pronoun,no,no
ocr_unreviewed,mundlay1996:587,27,2,587,587,etlá (pronoun) ‘they’.,etlá,they,pronoun,no,no
ocr_unreviewed,mundlay1996:588,27,2,588,588,etre (pronoun) ‘yov’. £,etre,yov,pronoun,no,no
ocr_unreviewed,mundlay1996:589,27,2,589,L589,"gādáw (VN) ‘to bury; cemetery’, cf. 590.",gādáw,to bury; cemetery,VN,yes,no
ocr_unreviewed,mundlay1996:590,27,2,590,L590,"gādāy (NV) ‘to bury’, cf. M. gadne.",gādāy,to bury,NV,yes,no
ocr_unreviewed,mundlay1996:591,27,2,591,L591,"gadri (N) ‘donkey’, cf. M. gadhada.",gadri,donkey,N,yes,no
ocr_unreviewed,mundlay1996:592,27,2,592,?592,"gāghāy (N) ‘scar’, cf. M. ghav.",gāghāy,scar,N,no,yes
ocr_unreviewed,mundlay1996:593,27,2,593,L593,"gājre (N) ‘carrot’, cf. M. gajar.",gājre,carrot,N,yes,no
ocr_unreviewed,mundlay1996:594,27,2,594,L594,"gal (N) ‘cheek’, cf. M. gal, K. gal.",gal,cheek,N,yes,no
ocr_unreviewed,mundlay1996:595,27,2,595,L595,"gālā (N) ‘trap’, cf. M. gal.",gālā,trap,N,yes,no
ocr_unreviewed,mundlay1996:596,27,2,596,L596,"galāté (V) ‘to dissolve’, cf. M. galne.",galāté,to dissolve,V,yes,no
ocr_unreviewed,mundlay1996:597,27,2,597,L597,"galām (N) ‘braid’, K. galàm.",galām,braid,N,yes,no
ocr_unreviewed,mundlay1996:598,27,2,598,598,gánda (V) ‘to cut’.,gánda,to cut,V,no,no
ocr_unreviewed,mundlay1996:599,27,2,599,L599,"ganda (N) ‘stupid’, cf. H. ganda ‘bad’.",ganda,stupid,N,yes,no
ocr_unreviewed,mundlay1996:600,27,2,600,600,gāngrya (N) ʻa non-tribal’; also contemp- tuously used to refer to Nihals who now speak Korku.,gāngrya,a non-tribal,N,no,no
ocr_unreviewed,mundlay1996:601,27,2,601,601,gar gatál (N) ‘testicles’.,gar gatál,testicles,N,no,no
ocr_unreviewed,mundlay1996:602,27,2,602,1602,"garā! (N) ‘bullock cart’, cf. Md. gara.",garā!,bullock cart,N,no,no
ocr_unreviewed,mundlay1996:603,27,2,603,603,garā? (N) ‘inside of an egg-ball; testicles’.,garā?,inside of an egg-ball; testicles,N,no,no
ocr_unreviewed,mundlay1996:604,27,2,604,L604,"gardan (N) ‘neck’, cf. H. gardan.",gardan,neck,N,yes,no
ocr_unreviewed,mundlay1996:605,27,2,605,L605,"gārgoti (NC) ‘hailstone’, cf. gār.",gārgoti,hailstone,NC,yes,no
ocr_unreviewed,mundlay1996:606,27,2,606,606,gafli (N) ‘penis’. a. gafil kotto (V) ‘to castrate’.,gafli,penis,N,no,no
ocr_unreviewed,mundlay1996:607,27,2,607,L607,gāthi (V) ‘to string’.,gāthi,to string,V,yes,no
ocr_unreviewed,mundlay1996:608,27,2,608,L608,"gayrā (Adj - V) ‘loud, deep’, cf. H. gahirā ‘deep’.",gayrā,"loud, deep",Adj - V,yes,no
ocr_unreviewed,mundlay1996:609,27,2,609,609,geliyā (Adj - V) ‘unworthy; useless’.,geliyā,unworthy; useless,Adj - V,no,no
ocr_unreviewed,mundlay1996:610,27,2,610,610,genjo (I) ‘enough’.,genjo,enough,I,no,no
ocr_unreviewed,mundlay1996:611,27,2,611,L611,"gele (N) ‘maize’, cf. K. gele ‘ear of com (maize).",gele,maize,N,yes,no
ocr_unreviewed,mundlay1996:612,27,2,612,L612,"geri (N) ‘fishhook’, cf. MH. gal, gal.",geri,fishhook,N,yes,no
ocr_unreviewed,mundlay1996:613,27,2,613,613,gethāy (N dual) ‘dog and bitch’.,gethāy,dog and bitch,N dual,no,no
ocr_unreviewed,mundlay1996:614,27,2,614,614,geyi ‘supporting beam of the roof’.,geyi,supporting beam of the roof,,no,no
ocr_unreviewed,mundlay1996:615,27,2,615,615,gichā (Adj - V) ‘tiny’.,gichā,tiny,Adj - V,no,no
ocr_unreviewed,mundlay1996:616,27,2,616,L616,"girbo (N) ‘poor or gentle man’, cf. HM. garib.",girbo,poor or gentle man,N,yes,no
ocr_unreviewed,mundlay1996:617,27,2,617,L617,"girjā (N) ‘church’, cf. Md. girjaghar.",girjā,church,N,yes,no
ocr_unreviewed,mundlay1996:618,27,2,618,L618,"giru (N) ‘red ochre’, cf. M. geru.",giru,red ochre,N,yes,no
ocr_unreviewed,mundlay1996:619,28,1,619,L619,"giryān (N) ‘eclipse’, cf. Md. giran.",giryān,eclipse,N,yes,no
ocr_unreviewed,mundlay1996:620,28,1,620,620,"gitā (N) ‘brother and sister; sibling, younger siblings of wife’.",gitā,"brother and sister; sibling, younger siblings of wife",N,no,no
ocr_unreviewed,mundlay1996:621,28,1,621,621,gobti (N) ‘bun of hair’.,gobti,bun of hair,N,no,no
ocr_unreviewed,mundlay1996:622,28,1,622,622,godal! (Adj) ‘round; top stone of a grinding stone’.,godal!,round; top stone of a grinding stone,Adj,no,no
ocr_unreviewed,mundlay1996:623,28,1,623,L623,"godāľ (N) ‘cooking oil’, cf. Md. godel.",godāľ,cooking oil,N,yes,no
ocr_unreviewed,mundlay1996:624,28,1,624,L624,"goday (NV) ‘tattoo’, cf. Md. godne.",goday,tattoo,NV,yes,no
ocr_unreviewed,mundlay1996:625,28,1,625,?625,"gogāti (N) ‘snail’, cf. M. gogalgay.",gogāti,snail,N,no,yes
ocr_unreviewed,mundlay1996:626,28,1,626,626,gogoti (N) ʻa kind ofa bird’.,gogoti,a kind ofa bird,N,no,no
ocr_unreviewed,mundlay1996:627,28,1,627,L627,"gohü (N) ‘wheat’, cf. M. gahu.",gohü,wheat,N,yes,no
ocr_unreviewed,mundlay1996:628,28,1,628,?628,"gohum (N) ‘bride price’, cf. 627.",gohum,bride price,N,no,yes
ocr_unreviewed,mundlay1996:629,28,1,629,L629,gol (N) ‘beam’.,gol,beam,N,yes,no
ocr_unreviewed,mundlay1996:630,28,1,630,L630,"golá (V) ‘gather, rake leaves’, cf. K. gola- ‘to collect’.",golá,"gather, rake leaves",V,yes,no
ocr_unreviewed,mundlay1996:631,28,1,631,631,golakama (V) ‘heap’.,golakama,heap,V,no,no
ocr_unreviewed,mundlay1996:632,28,1,632,L632,"goli (N) ‘tablet’, cf. Md. goli.",goli,tablet,N,yes,no
ocr_unreviewed,mundlay1996:633,28,1,633,L633,"golga (N) ‘earwax’, golga.",golga,earwax,N,yes,no
ocr_unreviewed,mundlay1996:634,28,1,634,L634,"golor! (N) ʻa slingshot, cf. M. galor, K. golor.",golor!,,N,yes,no
ocr_unreviewed,mundlay1996:635,28,1,635,635,"golor? (Adj) ‘curved’, cf. go!l.",golor?,curved,Adj,no,no
ocr_unreviewed,mundlay1996:636,28,1,636,636,"goọl-pago (N) ‘stable for horses’, cf. M. paga, ghod-paga?",goọl-pago,stable for horses,N,no,no
ocr_unreviewed,mundlay1996:637,28,1,637,637,gor (N) ‘jaggery’ (a kind of sugar).,gor,jaggery,N,no,no
ocr_unreviewed,mundlay1996:638,28,1,638,L638,"gorha (N) ‘young he-calf, cf. M. gorha.",gorha,,N,yes,no
ocr_unreviewed,mundlay1996:639,28,1,639,L639,"gorsi (N) ‘buttermilk’, cf. M. goras ‘milk’.",gorsi,buttermilk,N,yes,no
ocr_unreviewed,mundlay1996:640,28,1,640,640,goradi (N) ‘poison made from the bark of goradi tree’.,goradi,poison made from the bark of goradi tree,N,no,no
ocr_unreviewed,mundlay1996:641,28,1,641,64],gorya (N) Korku-speaking Nihals use this term to refer to Nihali-speaking Nihals.,gorya,,N,no,no
ocr_unreviewed,mundlay1996:642,28,1,642,642,"gothi (N) ‘clan’, cf. M. gotha ‘cowpen’, gotul ‘clanhouse among M.P. tribals (Gonds}.",gothi,clan,N,no,no
ocr_unreviewed,mundlay1996:643,28,1,643,643,gotor (N) ‘pumice stone’.,gotor,pumice stone,N,no,no
ocr_unreviewed,mundlay1996:644,28,1,644,L644,goyi(N) ‘tablet’.,goyi,tablet,N,yes,no
ocr_unreviewed,mundlay1996:645,28,1,645,645,"gúdo (N) ‘marrow; brain’, cf. H. guda ‘pulp’.",gúdo,marrow; brain,N,no,no
ocr_unreviewed,mundlay1996:646,28,1,646,646,"gugāri (N) ‘a male’, gogo ‘bird’.",gugāri,a male,N,no,no
ocr_unreviewed,mundlay1996:647,28,1,647,647,gugudo (N) ‘an edible root’.,gugudo,an edible root,N,no,no
ocr_unreviewed,mundlay1996:648,28,1,648,L648,"gulāmb (N) ‘rose’, cf. M. gulab.",gulāmb,rose,N,yes,no
ocr_unreviewed,mundlay1996:649,28,1,649,649,gulguti (V) ‘gurgle’.,gulguti,gurgle,V,no,no
ocr_unreviewed,mundlay1996:650,28,1,650,650,gulmor (N) ‘the Golden Mohur tree’.,gulmor,the Golden Mohur tree,N,no,no
ocr_unreviewed,mundlay1996:651,28,1,651,651,gumpli kamāy (VC) ‘to tickle’.,gumpli kamāy,to tickle,VC,no,no
ocr_unreviewed,mundlay1996:652,28,1,652,L652,"gundi (N) ‘a button’, cf. M. gundi.",gundi,a button,N,yes,no
ocr_unreviewed,mundlay1996:653,28,1,653,653,"gursā (N) ‘anterior tibial ridge’, also ‘bones of hands’.",gursā,anterior tibial ridge,N,no,no
ocr_unreviewed,mundlay1996:654,28,1,654,654,guttu! (V) ‘join’.,guttu!,join,V,no,no
ocr_unreviewed,mundlay1996:654a,28,1,654a,654a,"gutú2 (V) ‘to thread’,",gutú2,to thread,V,no,no
ocr_unreviewed,mundlay1996:655,28,2,655,L655,"ghām (N) ‘sunshine’, cf. Md. gham.",ghām,sunshine,N,yes,no
ocr_unreviewed,mundlay1996:656,28,2,656,L656,"ghāmo din (NV) ‘hot, dry season (summery.",ghāmo din,,NV,yes,no
ocr_unreviewed,mundlay1996:657,28,2,657,L657,"ghāní (V) ‘to smell’, cf. Sk. ghrana, cf. Md. ghanna.",ghāní,to smell,V,yes,no
ocr_unreviewed,mundlay1996:658,28,2,658,658,"ghāniki (Adj) ‘fragrant’, see 657.",ghāniki,fragrant,Adj,no,no
ocr_unreviewed,mundlay1996:659,28,2,659,659,ghanimani ‘round and round’.,ghanimani,round and round,,no,no
ocr_unreviewed,mundlay1996:660,28,2,660,660,gharāndi (N) ‘a flat round clay plate’.,gharāndi,a flat round clay plate,N,no,no
ocr_unreviewed,mundlay1996:661,28,2,661,661,ghāta (V) ‘to arrive’.,ghāta,to arrive,V,no,no
ocr_unreviewed,mundlay1996:662,28,2,662,662,ghātān ér (VC) ‘to earn’.,ghātān ér,to earn,VC,no,no
ocr_unreviewed,mundlay1996:663,28,2,663,?663,"ghatthā (N) ‘word’, cf. M. gatha.",ghatthā,word,N,no,yes
ocr_unreviewed,mundlay1996:664,28,2,664,664,ghedyāl (N) ‘watch’.,ghedyāl,watch,N,no,no
ocr_unreviewed,mundlay1996:665,28,2,665,L665,"gheri gheri (Adj) ‘frequent’, cf. M. ghadi ghadi.",gheri gheri,frequent,Adj,yes,no
ocr_unreviewed,mundlay1996:666,28,2,666,L666,ghču (N) ‘ghee’.,ghču,ghee,N,yes,no
ocr_unreviewed,mundlay1996:667,28,2,667,L667,"ghóna (Adj - V) ‘many’, cf. R. ghana.",ghóna,many,Adj - V,yes,no
ocr_unreviewed,mundlay1996:668,28,2,668,L668,ghonātinņ (V) ‘to do in great style’.,ghonātinņ,to do in great style,V,yes,no
ocr_unreviewed,mundlay1996:669,28,2,669,L669,"ghum (V) ‘move about’, cf. H. ghum-.",ghum,move about,V,yes,no
ocr_unreviewed,mundlay1996:670,28,2,670,L670,ghunghru (N) ‘ankle bell’.,ghunghru,ankle bell,N,yes,no
ocr_unreviewed,mundlay1996:671,28,2,671,671,ghúr (NV) ‘anus; to excrete’.,ghúr,anus; to excrete,NV,no,no
ocr_unreviewed,mundlay1996:672,28,2,672,L672,"ghutāri (N) ‘deer’, K. ghotari. h Word final k and intervocalic A in a single morpheme is phonetically [?].",ghutāri,deer,N,yes,no
ocr_unreviewed,mundlay1996:673,28,2,673,L673,"ha (pronoun) proximate demonstrative stem, cf. M. ha *he (proximate}y’.",ha,,pronoun,yes,no
ocr_unreviewed,mundlay1996:674,28,2,674,L674,"hã (I) ‘yes’, cf. H. hã.",hã,yes,I,yes,no
ocr_unreviewed,mundlay1996:675,28,2,675,675,hăgo (NV) ‘laugh’.,hăgo,laugh,NV,no,no
ocr_unreviewed,mundlay1996:676,28,2,676,L676,"hākko (NV) ‘call’, cf. M. hak, K. haako-.",hākko,call,NV,yes,no
ocr_unreviewed,mundlay1996:677,28,2,677,677,"hakko ortāy (VC) ‘to echo’, cf. M. kak, M. ulta ‘reverse’.",hakko ortāy,to echo,VC,no,no
ocr_unreviewed,mundlay1996:678,28,2,678,L678,hālhāl kām (NC) ‘torture’.,hālhāl kām,torture,NC,yes,no
ocr_unreviewed,mundlay1996:679,28,2,679,Ł679,hkalkā pāwšo (NC) ‘dew’.,hkalkā pāwšo,dew,NC,yes,no
ocr_unreviewed,mundlay1996:680,28,2,680,L680,"hān (pronoun) ‘that’, see 673, K. han di- ‘that’.",hān,that,pronoun,yes,no
ocr_unreviewed,mundlay1996:681,28,2,681,L681,hārātiņ (V) ‘to defeat’.,hārātiņ,to defeat,V,yes,no
ocr_unreviewed,mundlay1996:682,28,2,682,682,hardo (N) ‘turmeric’.,hardo,turmeric,N,no,no
ocr_unreviewed,mundlay1996:683,28,2,683,683,kare-hare (I) ‘noise made to shoo cattle away’.,kare-hare,noise made to shoo cattle away,I,no,no
ocr_unreviewed,mundlay1996:684,28,2,684,684,karjo (N) ‘mushroom’.,karjo,mushroom,N,no,no
ocr_unreviewed,mundlay1996:685,28,2,685,685,hāri (N) ʻa space between two planted rows which has been weeded’.,hāri,a space between two planted rows which has been weeded,N,no,no
ocr_unreviewed,mundlay1996:686,28,2,686,686,karpo (V) ‘to wander’.,karpo,to wander,V,no,no
ocr_unreviewed,mundlay1996:687,29,1,687,687,hāru (V) ‘bite’.,hāru,bite,V,no,no
ocr_unreviewed,mundlay1996:688,29,1,688,688,hāruy (V) ‘to be bitten’.,hāruy,to be bitten,V,no,no
ocr_unreviewed,mundlay1996:689,29,1,689,L689,"hāt(N) ‘hand’, cf. M. hat, H. hāth.",hāt,hand,N,yes,no
ocr_unreviewed,mundlay1996:690,29,1,690,690,hāti(V) ‘to be incomplete’.,hāti,to be incomplete,V,no,no
ocr_unreviewed,mundlay1996:691,29,1,691,L691,"hato (N) ‘market’, cf. H. kāt.",hato,market,N,yes,no
ocr_unreviewed,mundlay1996:692,29,1,692,692,hawā (N) ‘locust’.,hawā,locust,N,no,no
