Record_Type,Item,Gloss,Site_Code,Site_Name,Source_Dialect_Label,PDF_Page,Printed_Page,Column,Cell_Image,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,23,village,SID,Sidua,Inner Seraji,44,37,3,cells/i023-SID-pdf044.png,gʰoɽãː,manual-source-image,,охсуб,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 23, Sidua]",silkullu1985:sid:i023:v1
wordlist cell,24,house,SID,Sidua,Inner Seraji,44,37,3,cells/i024-SID-pdf044.png,gʰaːr,manual-source-image,,ghar,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 24, Sidua]",silkullu1985:sid:i024:v1
wordlist cell,25,roof,SID,Sidua,Inner Seraji,44,37,3,cells/i025-SID-pdf044.png,tʃʌpəːr,manual-source-image,,tsap:af,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 25, Sidua]",silkullu1985:sid:i025:v1
wordlist cell,26,door,SID,Sidua,Inner Seraji,44,37,3,cells/i026-SID-pdf044.png,dʊwar,manual-source-image,,duwar,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 26, Sidua]",silkullu1985:sid:i026:v1
wordlist cell,27,window,SID,Sidua,Inner Seraji,44,37,3,cells/i027-SID-pdf044.png,tʰəkːi,manual-source-image,,thaki,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 27, Sidua]",silkullu1985:sid:i027:v1
wordlist cell,28,broom,SID,Sidua,Inner Seraji,44,37,3,cells/i028-SID-pdf044.png,bʊhar / tarɭə,manual-source-image,,buhar tarla (big) (small),installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 28, Sidua]",silkullu1985:sid:i028:v1|silkullu1985:sid:i028:v2
wordlist cell,29,basket,SID,Sidua,Inner Seraji,44,37,3,cells/i029-SID-pdf044.png,tokɽi / dəɭəɖi,manual-source-image,,tokri/dal,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 29, Sidua]",silkullu1985:sid:i029:v1|silkullu1985:sid:i029:v2
wordlist cell,30,cow dung,SID,Sidua,Inner Seraji,44,37,3,cells/i030-SID-pdf044.png,mol,manual-source-image,,,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 30, Sidua]",silkullu1985:sid:i030:v1
wordlist cell,31,firewood,SID,Sidua,Inner Seraji,44,37,3,cells/i031-SID-pdf044.png,dʒʊkə,manual-source-image,,dzuka,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 31, Sidua]",silkullu1985:sid:i031:v1
wordlist cell,32,machete,SID,Sidua,Inner Seraji,44,37,3,cells/i032-SID-pdf044.png,datʃi,manual-source-image,,datji,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 37, item 32, Sidua]",silkullu1985:sid:i032:v1
wordlist cell,17,anklet,JIB,Jibhi,Inner Seraji,44,37,1,cells/i017-JIB-pdf044.png,pəɳdʒeːbə,manual-source-image,,pandze:bn,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 17, Jibhi]",silkullu1985:jib:i017:v1
wordlist cell,18,ring,JIB,Jibhi,Inner Seraji,44,37,1,cells/i018-JIB-pdf044.png,mʌɳɖəli,manual-source-image,,mondali,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 18, Jibhi]",silkullu1985:jib:i018:v1
wordlist cell,19,footwear,JIB,Jibhi,Inner Seraji,44,37,1,cells/i019-JIB-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 19, Jibhi]",
wordlist cell,20,man's dress,JIB,Jibhi,Inner Seraji,44,37,1,cells/i020-JIB-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 20, Jibhi]",
wordlist cell,21,woman's dress,JIB,Jibhi,Inner Seraji,44,37,1,cells/i021-JIB-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 21, Jibhi]",
wordlist cell,22,town,JIB,Jibhi,Inner Seraji,44,37,1,cells/i022-JIB-pdf044.png,ʃeːr / bəzaːr,manual-source-image,,JE:s/baza:f,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 22, Jibhi]",silkullu1985:jib:i022:v1|silkullu1985:jib:i022:v2
wordlist cell,23,village,JIB,Jibhi,Inner Seraji,44,37,1,cells/i023-JIB-pdf044.png,gɽãː,manual-source-image,,g=ã:,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 23, Jibhi]",silkullu1985:jib:i023:v1
wordlist cell,24,house,JIB,Jibhi,Inner Seraji,44,37,1,cells/i024-JIB-pdf044.png,gʰaːr,manual-source-image,,ghat,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 24, Jibhi]",silkullu1985:jib:i024:v1
wordlist cell,25,roof,JIB,Jibhi,Inner Seraji,44,37,1,cells/i025-JIB-pdf044.png,tʃʌpər,manual-source-image,,Es^p°s,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 25, Jibhi]",silkullu1985:jib:i025:v1
wordlist cell,26,door,JIB,Jibhi,Inner Seraji,44,37,1,cells/i026-JIB-pdf044.png,dʊaːr,manual-source-image,,duas,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 26, Jibhi]",silkullu1985:jib:i026:v1
wordlist cell,27,window,JIB,Jibhi,Inner Seraji,44,37,1,cells/i027-JIB-pdf044.png,təkːi,manual-source-image,,țnki,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 27, Jibhi]",silkullu1985:jib:i027:v1
wordlist cell,28,broom,JIB,Jibhi,Inner Seraji,44,37,1,cells/i028-JIB-pdf044.png,bʊaːr,manual-source-image,,buas,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 28, Jibhi]",silkullu1985:jib:i028:v1
wordlist cell,29,basket,JIB,Jibhi,Inner Seraji,44,37,1,cells/i029-JIB-pdf044.png,tokəɽi,manual-source-image,,agi toksi,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 29, Jibhi]",silkullu1985:jib:i029:v1
wordlist cell,30,cow dung,JIB,Jibhi,Inner Seraji,44,37,1,cells/i030-JIB-pdf044.png,moːl,manual-source-image,,mp:l,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 30, Jibhi]",silkullu1985:jib:i030:v1
wordlist cell,31,firewood,JIB,Jibhi,Inner Seraji,44,37,1,cells/i031-JIB-pdf044.png,dʒʊkə,manual-source-image,,dzuka,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 31, Jibhi]",silkullu1985:jib:i031:v1
wordlist cell,32,machete,JIB,Jibhi,Inner Seraji,44,37,1,cells/i032-JIB-pdf044.png,datʃi,manual-source-image,,Artfi,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 37, item 32, Jibhi]",silkullu1985:jib:i032:v1
wordlist cell,17,anklet,BAT,Bathad,Inner Seraji,44,37,2,cells/i017-BAT-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 17, Bathad]",
wordlist cell,18,ring,BAT,Bathad,Inner Seraji,44,37,2,cells/i018-BAT-pdf044.png,mʊɳɖəɖi,manual-source-image,,mundadi,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 18, Bathad]",silkullu1985:bat:i018:v1
wordlist cell,19,footwear,BAT,Bathad,Inner Seraji,44,37,2,cells/i019-BAT-pdf044.png,bʊtʰ / tʃʌpəɭ,manual-source-image,,buth/tjap:+l,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 19, Bathad]",silkullu1985:bat:i019:v1|silkullu1985:bat:i019:v2
wordlist cell,20,man's dress,BAT,Bathad,Inner Seraji,44,37,2,cells/i020-BAT-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 20, Bathad]",
wordlist cell,21,woman's dress,BAT,Bathad,Inner Seraji,44,37,2,cells/i021-BAT-pdf044.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 21, Bathad]",
wordlist cell,22,town,BAT,Bathad,Inner Seraji,44,37,2,cells/i022-BAT-pdf044.png,bʊzaːr,manual-source-image,,buzar,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 22, Bathad]",silkullu1985:bat:i022:v1
wordlist cell,23,village,BAT,Bathad,Inner Seraji,44,37,2,cells/i023-BAT-pdf044.png,gʰoɽãː,manual-source-image,,vJCy6,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 23, Bathad]",silkullu1985:bat:i023:v1
wordlist cell,24,house,BAT,Bathad,Inner Seraji,44,37,2,cells/i024-BAT-pdf044.png,gʰaːr,manual-source-image,,лсцБ,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 24, Bathad]",silkullu1985:bat:i024:v1
wordlist cell,25,roof,BAT,Bathad,Inner Seraji,44,37,2,cells/i025-BAT-pdf044.png,tʃʌpəːr,manual-source-image,,7 sap:ar,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 25, Bathad]",silkullu1985:bat:i025:v1
wordlist cell,26,door,BAT,Bathad,Inner Seraji,44,37,2,cells/i026-BAT-pdf044.png,dʊwar,manual-source-image,,duwar,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 26, Bathad]",silkullu1985:bat:i026:v1
wordlist cell,27,window,BAT,Bathad,Inner Seraji,44,37,2,cells/i027-BAT-pdf044.png,tʰəkːi,manual-source-image,,thaki,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 27, Bathad]",silkullu1985:bat:i027:v1
wordlist cell,28,broom,BAT,Bathad,Inner Seraji,44,37,2,cells/i028-BAT-pdf044.png,bʊhar,manual-source-image,,buhar,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 28, Bathad]",silkullu1985:bat:i028:v1
wordlist cell,29,basket,BAT,Bathad,Inner Seraji,44,37,2,cells/i029-BAT-pdf044.png,tokɽi,manual-source-image,,tokr.,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 29, Bathad]",silkullu1985:bat:i029:v1
wordlist cell,30,cow dung,BAT,Bathad,Inner Seraji,44,37,2,cells/i030-BAT-pdf044.png,muːl,manual-source-image,,IСпИЛ,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 30, Bathad]",silkullu1985:bat:i030:v1
wordlist cell,31,firewood,BAT,Bathad,Inner Seraji,44,37,2,cells/i031-BAT-pdf044.png,dʒʊkə,manual-source-image,,azuka .1)T,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 31, Bathad]",silkullu1985:bat:i031:v1
wordlist cell,32,machete,BAT,Bathad,Inner Seraji,44,37,2,cells/i032-BAT-pdf044.png,dʊtʃi,manual-source-image,,duth,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 37, item 32, Bathad]",silkullu1985:bat:i032:v1
wordlist cell,17,anklet,GAR,Garsah,Kullui,45,38,3,cells/i017-GAR-pdf045.png,bəɖdʒebə,manual-source-image,,badzebr,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 17, Garsah]",silkullu1985:gar:i017:v1
wordlist cell,18,ring,GAR,Garsah,Kullui,45,38,3,cells/i018-GAR-pdf045.png,mʌɳɖəli,manual-source-image,,I8. mandali,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 18, Garsah]",silkullu1985:gar:i018:v1
wordlist cell,19,footwear,GAR,Garsah,Kullui,45,38,3,cells/i019-GAR-pdf045.png,bʊtʰ,manual-source-image,,fi. buth,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 19, Garsah]",silkullu1985:gar:i019:v1
wordlist cell,20,man's dress,GAR,Garsah,Kullui,45,38,3,cells/i020-GAR-pdf045.png,,manual-source-image,blank,-,missing,source cell visually confirmed blank,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 20, Garsah]",
wordlist cell,21,woman's dress,GAR,Garsah,Kullui,45,38,3,cells/i021-GAR-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 21, Garsah]",
wordlist cell,22,town,GAR,Garsah,Kullui,45,38,3,cells/i022-GAR-pdf045.png,bəzaːr,manual-source-image,,J:0zVa,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 22, Garsah]",silkullu1985:gar:i022:v1
wordlist cell,23,village,GAR,Garsah,Kullui,45,38,3,cells/i023-GAR-pdf045.png,gɽãː,manual-source-image,,23 giã :,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 23, Garsah]",silkullu1985:gar:i023:v1
wordlist cell,24,house,GAR,Garsah,Kullui,45,38,3,cells/i024-GAR-pdf045.png,gʰoːr,manual-source-image,,24. icyG,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 24, Garsah]",silkullu1985:gar:i024:v1
wordlist cell,25,roof,GAR,Garsah,Kullui,45,38,3,cells/i025-GAR-pdf045.png,tʃʌpər,manual-source-image,,25. ts1p?s,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 25, Garsah]",silkullu1985:gar:i025:v1
wordlist cell,26,door,GAR,Garsah,Kullui,45,38,3,cells/i026-GAR-pdf045.png,dʊaːr,manual-source-image,,2i_ dua:s,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 26, Garsah]",silkullu1985:gar:i026:v1
wordlist cell,27,window,GAR,Garsah,Kullui,45,38,3,cells/i027-GAR-pdf045.png,təkːi,manual-source-image,,27. tnki,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 27, Garsah]",silkullu1985:gar:i027:v1
wordlist cell,28,broom,GAR,Garsah,Kullui,45,38,3,cells/i028-GAR-pdf045.png,bʊhaːr,manual-source-image,,28. buha:s,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 28, Garsah]",silkullu1985:gar:i028:v1
wordlist cell,29,basket,GAR,Garsah,Kullui,45,38,3,cells/i029-GAR-pdf045.png,tʃəbaɽi / tokəɽi,manual-source-image,,29. tsabari/tokosi,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 29, Garsah]",silkullu1985:gar:i029:v1|silkullu1985:gar:i029:v2
wordlist cell,30,cow dung,GAR,Garsah,Kullui,45,38,3,cells/i030-GAR-pdf045.png,moːl,manual-source-image,,30,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 30, Garsah]",silkullu1985:gar:i030:v1
wordlist cell,31,firewood,GAR,Garsah,Kullui,45,38,3,cells/i031-GAR-pdf045.png,tʃeɭi,manual-source-image,,tjeli,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 31, Garsah]",silkullu1985:gar:i031:v1
wordlist cell,32,machete,GAR,Garsah,Kullui,45,38,3,cells/i032-GAR-pdf045.png,datʃi / daːt,manual-source-image,,32. drtfi/da.t/,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 38, item 32, Garsah]",silkullu1985:gar:i032:v1|silkullu1985:gar:i032:v2
wordlist cell,17,anklet,KUL,Kullu,Kullui,45,38,1,cells/i017-KUL-pdf045.png,dʒəɳdʒor,manual-source-image,,d3indzor,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 17, Kullu]",silkullu1985:kul:i017:v1
wordlist cell,18,ring,KUL,Kullu,Kullui,45,38,1,cells/i018-KUL-pdf045.png,mʌɳɖəli / gʌtʰiː,manual-source-image,,mondli/grthir,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 18, Kullu]",silkullu1985:kul:i018:v1|silkullu1985:kul:i018:v2
wordlist cell,19,footwear,KUL,Kullu,Kullui,45,38,1,cells/i019-KUL-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 19, Kullu]",
wordlist cell,20,man's dress,KUL,Kullu,Kullui,45,38,1,cells/i020-KUL-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 20, Kullu]",
wordlist cell,21,woman's dress,KUL,Kullu,Kullui,45,38,1,cells/i021-KUL-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 21, Kullu]",
wordlist cell,22,town,KUL,Kullu,Kullui,45,38,1,cells/i022-KUL-pdf045.png,ʃeːr,manual-source-image,,3=3/,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 22, Kullu]",silkullu1985:kul:i022:v1
wordlist cell,23,village,KUL,Kullu,Kullui,45,38,1,cells/i023-KUL-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 23, Kullu]",
wordlist cell,24,house,KUL,Kullu,Kullui,45,38,1,cells/i024-KUL-pdf045.png,gʰoːr,manual-source-image,,Jayb,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 24, Kullu]",silkullu1985:kul:i024:v1
wordlist cell,25,roof,KUL,Kullu,Kullui,45,38,1,cells/i025-KUL-pdf045.png,tʃʌpər,manual-source-image,,J. dvf,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 25, Kullu]",silkullu1985:kul:i025:v1
wordlist cell,26,door,KUL,Kullu,Kullui,45,38,1,cells/i026-KUL-pdf045.png,dərwədʒə / dʊaːr,manual-source-image,,dorwndzs/dua:,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 26, Kullu]",silkullu1985:kul:i026:v1|silkullu1985:kul:i026:v2
wordlist cell,27,window,KUL,Kullu,Kullui,45,38,1,cells/i027-KUL-pdf045.png,təkːi,manual-source-image,,Eaki,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 27, Kullu]",silkullu1985:kul:i027:v1
wordlist cell,28,broom,KUL,Kullu,Kullui,45,38,1,cells/i028-KUL-pdf045.png,bʰuːaːr,manual-source-image,,bluai,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 28, Kullu]",silkullu1985:kul:i028:v1
wordlist cell,29,basket,KUL,Kullu,Kullui,45,38,1,cells/i029-KUL-pdf045.png,tokəɽi,manual-source-image,,"tuk""si",installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 29, Kullu]",silkullu1985:kul:i029:v1
wordlist cell,30,cow dung,KUL,Kullu,Kullui,45,38,1,cells/i030-KUL-pdf045.png,mol,manual-source-image,,mDl,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 30, Kullu]",silkullu1985:kul:i030:v1
wordlist cell,31,firewood,KUL,Kullu,Kullui,45,38,1,cells/i031-KUL-pdf045.png,tʃeɭi / təkɽi,manual-source-image,,Velifnhri,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 31, Kullu]",silkullu1985:kul:i031:v1|silkullu1985:kul:i031:v2
wordlist cell,32,machete,KUL,Kullu,Kullui,45,38,1,cells/i032-KUL-pdf045.png,datʃi / dətʃ,manual-source-image,,datfi /drtf,installed,,kul,sil-kullu-1985-kullu,"blair2021kullu[Appendix C, printed p. 38, item 32, Kullu]",silkullu1985:kul:i032:v1|silkullu1985:kul:i032:v2
wordlist cell,17,anklet,BHU,Bhutti,Kullui,45,38,2,cells/i017-BHU-pdf045.png,dʒəɳdʒəri,manual-source-image,,dzandzosi,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 17, Bhutti]",silkullu1985:bhu:i017:v1
wordlist cell,18,ring,BHU,Bhutti,Kullui,45,38,2,cells/i018-BHU-pdf045.png,mʌɳɖəɭə,manual-source-image,,mondln,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 18, Bhutti]",silkullu1985:bhu:i018:v1
wordlist cell,19,footwear,BHU,Bhutti,Kullui,45,38,2,cells/i019-BHU-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 19, Bhutti]",
wordlist cell,20,man's dress,BHU,Bhutti,Kullui,45,38,2,cells/i020-BHU-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 20, Bhutti]",
wordlist cell,21,woman's dress,BHU,Bhutti,Kullui,45,38,2,cells/i021-BHU-pdf045.png,,manual-source-image,blank,,missing,source cell visually confirmed blank,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 21, Bhutti]",
wordlist cell,22,town,BHU,Bhutti,Kullui,45,38,2,cells/i022-BHU-pdf045.png,bəzaːr / ʃeːr,manual-source-image,,5i3)/I:ozeq,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 22, Bhutti]",silkullu1985:bhu:i022:v1|silkullu1985:bhu:i022:v2
wordlist cell,23,village,BHU,Bhutti,Kullui,45,38,2,cells/i023-BHU-pdf045.png,gəũ / gɽãː,manual-source-image,,gău / gfa:,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 23, Bhutti]",silkullu1985:bhu:i023:v1|silkullu1985:bhu:i023:v2
wordlist cell,24,house,BHU,Bhutti,Kullui,45,38,2,cells/i024-BHU-pdf045.png,gʰaːr,manual-source-image,,- УБ,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 24, Bhutti]",silkullu1985:bhu:i024:v1
wordlist cell,25,roof,BHU,Bhutti,Kullui,45,38,2,cells/i025-BHU-pdf045.png,tʃʌpəːr,manual-source-image,,tjapias,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 25, Bhutti]",silkullu1985:bhu:i025:v1
wordlist cell,26,door,BHU,Bhutti,Kullui,45,38,2,cells/i026-BHU-pdf045.png,dərwədʒaː,manual-source-image,,descwadza:,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 26, Bhutti]",silkullu1985:bhu:i026:v1
wordlist cell,27,window,BHU,Bhutti,Kullui,45,38,2,cells/i027-BHU-pdf045.png,təkːi,manual-source-image,,tuki,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 27, Bhutti]",silkullu1985:bhu:i027:v1
wordlist cell,28,broom,BHU,Bhutti,Kullui,45,38,2,cells/i028-BHU-pdf045.png,bʊhaːr,manual-source-image,,buhait,installed,,kul,sil-kullu-1985-bhutti,"blair2021kullu[Appendix C, printed p. 38, item 28, Bhutti]",silkullu1985:bhu:i028:v1
