Record_Type,Item,Gloss,Site_Code,Site_Name,Role,PDF_Page,Printed_Page,Column,Raw_Response,Similarity_Groups,Reviewed_Transcription,Manual_Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,41,sun,KAD,Kadamguda L. Bonda,target,26,21,1,2 sĩ,2,sĩ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Kadamguda L. Bonda]",silbondadidayi1997:kad:i041:v1
wordlist cell,41,sun,DUM,Dumripada U. Bonda,target,26,21,1,1 çɪni,1,çɪni,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Dumripada U. Bonda]",silbondadidayi1997:dum:i041:v1
wordlist cell,41,sun,GUT,Tikrapada Gutob,comparison control,26,21,1,2 siø,2,siø,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Tikrapada Gutob]",
wordlist cell,41,sun,PAR,Kinumun Parenga Parja,comparison control,26,21,1,5 enkɪ,5,enkɪ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Kinumun Parenga Parja]",
wordlist cell,41,sun,RON,Malenga Rona Desiya,comparison control,26,21,1,4 bel,4,bel,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Malenga Rona Desiya]",
wordlist cell,41,sun,ODI,Cuttack Oriya,comparison control,26,21,1,3 sudʒo,3,sudʒo,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 41, Cuttack Oriya]",
wordlist cell,42,moon,BIA,Biapada U. Didayi,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Biapada U. Didayi]",silbondadidayi1997:bia:i042:v1
wordlist cell,42,moon,CHI,Chitrakonda L. Didayi,target,26,21,1,1 hʌɾke,1,hʌɾke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i042:v1
wordlist cell,42,moon,KAL,Kaluguda U. Didayi,target,26,21,1,1 hʌɾke,1,hʌɾke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Kaluguda U. Didayi]",silbondadidayi1997:kal:i042:v1
wordlist cell,42,moon,ORA,Orapadar U. Didayi,target,26,21,1,1 hʌɾke,1,hʌɾke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Orapadar U. Didayi]",silbondadidayi1997:ora:i042:v1
wordlist cell,42,moon,ORI,Oringi L. Didayi,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Oringi L. Didayi]",silbondadidayi1997:ori:i042:v1
wordlist cell,42,moon,RAS,Rasabeda L. Bonda,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Rasabeda L. Bonda]",silbondadidayi1997:ras:i042:v1
wordlist cell,42,moon,KEN,Kendhuguda L. Bonda,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i042:v1
wordlist cell,42,moon,KAD,Kadamguda L. Bonda,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Kadamguda L. Bonda]",silbondadidayi1997:kad:i042:v1
wordlist cell,42,moon,DUM,Dumripada U. Bonda,target,26,21,1,1 ʌɾke,1,ʌɾke,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Dumripada U. Bonda]",silbondadidayi1997:dum:i042:v1
wordlist cell,42,moon,GUT,Tikrapada Gutob,comparison control,26,21,1,1 ɐɾkɛ,1,ɐɾkɛ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Tikrapada Gutob]",
wordlist cell,42,moon,PAR,Kinumun Parenga Parja,comparison control,26,21,1,3 ʌŋʌɪtɐ̪,3,ʌŋʌɪtɐ̪,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Kinumun Parenga Parja]",
wordlist cell,42,moon,RON,Malenga Rona Desiya,comparison control,26,21,1,4 dʒɔn,4,dʒɔn,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Malenga Rona Desiya]",
wordlist cell,42,moon,ODI,Cuttack Oriya,comparison control,26,21,1,2 dʒɑnhɑ,2,dʒɑnhɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 42, Cuttack Oriya]",
wordlist cell,43,sky,BIA,Biapada U. Didayi,target,26,21,2,1 kɪtɔ̪ŋeni,1,kɪtɔ̪ŋeni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Biapada U. Didayi]",silbondadidayi1997:bia:i043:v1
wordlist cell,43,sky,CHI,Chitrakonda L. Didayi,target,26,21,2,1 kɪto̪ŋhɪni,1,kɪto̪ŋhɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i043:v1
wordlist cell,43,sky,KAL,Kaluguda U. Didayi,target,26,21,2,1 kɪto̪ŋhɪ,1,kɪto̪ŋhɪ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Kaluguda U. Didayi]",silbondadidayi1997:kal:i043:v1
wordlist cell,43,sky,ORA,Orapadar U. Didayi,target,26,21,2,1 kɪto̪ŋhɪni,1,kɪto̪ŋhɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Orapadar U. Didayi]",silbondadidayi1997:ora:i043:v1
wordlist cell,43,sky,ORI,Oringi L. Didayi,target,26,21,2,1 kɪtɔ̪ŋeni,1,kɪtɔ̪ŋeni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Oringi L. Didayi]",silbondadidayi1997:ori:i043:v1
wordlist cell,43,sky,RAS,Rasabeda L. Bonda,target,26,21,2,"3 ɑkɑs, 5 bɐdo̪l",3|5,ɑkɑs | bɐdo̪l,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Rasabeda L. Bonda]",silbondadidayi1997:ras:i043:v1|silbondadidayi1997:ras:i043:v2
wordlist cell,43,sky,KEN,Kendhuguda L. Bonda,target,26,21,2,5 bɐd̪ol,5,bɐd̪ol,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i043:v1
wordlist cell,43,sky,KAD,Kadamguda L. Bonda,target,26,21,2,"3 ɑkɑs, 5 bɐdo̪l",3|5,ɑkɑs | bɐdo̪l,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Kadamguda L. Bonda]",silbondadidayi1997:kad:i043:v1|silbondadidayi1997:kad:i043:v2
wordlist cell,43,sky,DUM,Dumripada U. Bonda,target,26,21,2,1 kɪtʊ̪ŋ,1,kɪtʊ̪ŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Dumripada U. Bonda]",silbondadidayi1997:dum:i043:v1
wordlist cell,43,sky,GUT,Tikrapada Gutob,comparison control,26,21,2,2 tɪ̪ɾip,2,tɪ̪ɾip,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Tikrapada Gutob]",
wordlist cell,43,sky,PAR,Kinumun Parenga Parja,comparison control,26,21,2,4 tɐ̪ɾu,4,tɐ̪ɾu,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Kinumun Parenga Parja]",
wordlist cell,43,sky,RON,Malenga Rona Desiya,comparison control,26,21,2,5 bɐd̪ɔl,5,bɐd̪ɔl,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Malenga Rona Desiya]",
wordlist cell,43,sky,ODI,Cuttack Oriya,comparison control,26,21,2,3 ɑkɑsɑu,3,ɑkɑsɑu,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 43, Cuttack Oriya]",
wordlist cell,44,star,BIA,Biapada U. Didayi,target,26,21,2,1 tʃaŋkʊa,1,tʃaŋkʊa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Biapada U. Didayi]",silbondadidayi1997:bia:i044:v1
wordlist cell,44,star,CHI,Chitrakonda L. Didayi,target,26,21,2,1 tʃaŋkʊa,1,tʃaŋkʊa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i044:v1
wordlist cell,44,star,KAL,Kaluguda U. Didayi,target,26,21,2,5 hʌmaɾte̪,5,hʌmaɾte̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Kaluguda U. Didayi]",silbondadidayi1997:kal:i044:v1
wordlist cell,44,star,ORA,Orapadar U. Didayi,target,26,21,2,1 tʃɔŋko,1,tʃɔŋko,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Orapadar U. Didayi]",silbondadidayi1997:ora:i044:v1
wordlist cell,44,star,ORI,Oringi L. Didayi,target,26,21,2,1 tʃaŋkʊa,1,tʃaŋkʊa,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Oringi L. Didayi]",silbondadidayi1997:ori:i044:v1
wordlist cell,44,star,RAS,Rasabeda L. Bonda,target,26,21,2,"5 momoɾtɔ̪, 6 kɪmito̪",5|6,momoɾtɔ̪ | kɪmito̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Rasabeda L. Bonda]",silbondadidayi1997:ras:i044:v1|silbondadidayi1997:ras:i044:v2
wordlist cell,44,star,KEN,Kendhuguda L. Bonda,target,26,21,2,5 momoɾtɔ̪,5,momoɾtɔ̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i044:v1
wordlist cell,44,star,KAD,Kadamguda L. Bonda,target,26,21,2,5 momoɾtɔ̪,5,momoɾtɔ̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Kadamguda L. Bonda]",silbondadidayi1997:kad:i044:v1
wordlist cell,44,star,DUM,Dumripada U. Bonda,target,26,21,2,5 mʊmoɾto̪,5,mʊmoɾto̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Dumripada U. Bonda]",silbondadidayi1997:dum:i044:v1
wordlist cell,44,star,GUT,Tikrapada Gutob,comparison control,26,21,2,2 poʔʈɪŋ,2,poʔʈɪŋ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Tikrapada Gutob]",
wordlist cell,44,star,PAR,Kinumun Parenga Parja,comparison control,26,21,2,4 tɐ̪ɾɐ,4,tɐ̪ɾɐ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Kinumun Parenga Parja]",
wordlist cell,44,star,RON,Malenga Rona Desiya,comparison control,26,21,2,4 tɐ̪ɾɐ,4,tɐ̪ɾɐ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Malenga Rona Desiya]",
wordlist cell,44,star,ODI,Cuttack Oriya,comparison control,26,21,2,"3 nɑkʃɑtɾ̪ɑ, 4 tɑ̪ɾɑ",3|4,nɑkʃɑtɾ̪ɑ | tɑ̪ɾɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 44, Cuttack Oriya]",
wordlist cell,45,rain,BIA,Biapada U. Didayi,target,26,21,2,1 leŋɖia,1,leŋɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Biapada U. Didayi]",silbondadidayi1997:bia:i045:v1
wordlist cell,45,rain,CHI,Chitrakonda L. Didayi,target,26,21,2,1 leŋɖia,1,leŋɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i045:v1
wordlist cell,45,rain,KAL,Kaluguda U. Didayi,target,26,21,2,1 laŋɖiŋ,1,laŋɖiŋ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Kaluguda U. Didayi]",silbondadidayi1997:kal:i045:v1
wordlist cell,45,rain,ORA,Orapadar U. Didayi,target,26,21,2,1 n̩ɖia,1,n̩ɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Orapadar U. Didayi]",silbondadidayi1997:ora:i045:v1
wordlist cell,45,rain,ORI,Oringi L. Didayi,target,26,21,2,1 liŋɖia,1,liŋɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Oringi L. Didayi]",silbondadidayi1997:ori:i045:v1
wordlist cell,45,rain,RAS,Rasabeda L. Bonda,target,26,21,2,3 ɖɐguɾɔni,3,ɖɐguɾɔni,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Rasabeda L. Bonda]",silbondadidayi1997:ras:i045:v1
wordlist cell,45,rain,KEN,Kendhuguda L. Bonda,target,26,21,2,3 ɖɐguɾɔni,3,ɖɐguɾɔni,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i045:v1
wordlist cell,45,rain,KAD,Kadamguda L. Bonda,target,26,21,2,3 ɖɐguɾɔni,3,ɖɐguɾɔni,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Kadamguda L. Bonda]",silbondadidayi1997:kad:i045:v1
wordlist cell,45,rain,DUM,Dumripada U. Bonda,target,26,21,2,3 ɖɐguɾɔ,3,ɖɐguɾɔ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Dumripada U. Bonda]",silbondadidayi1997:dum:i045:v1
wordlist cell,45,rain,GUT,Tikrapada Gutob,comparison control,26,21,2,"2 boɾsɐ, 3 ɖɐ",2|3,boɾsɐ | ɖɐ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Tikrapada Gutob]",
wordlist cell,45,rain,PAR,Kinumun Parenga Parja,comparison control,26,21,2,3 ɖɐ,3,ɖɐ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Kinumun Parenga Parja]",
wordlist cell,45,rain,RON,Malenga Rona Desiya,comparison control,26,21,2,4 pɐnɪ,4,pɐnɪ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Malenga Rona Desiya]",
wordlist cell,45,rain,ODI,Cuttack Oriya,comparison control,26,21,2,2 boɾosɑ,2,boɾosɑ,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 45, Cuttack Oriya]",
wordlist cell,46,water,BIA,Biapada U. Didayi,target,26,21,2,1 n̩ɖia,1,n̩ɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 46, Biapada U. Didayi]",silbondadidayi1997:bia:i046:v1
wordlist cell,46,water,CHI,Chitrakonda L. Didayi,target,26,21,2,1 n̩ɖia,1,n̩ɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 46, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i046:v1
wordlist cell,46,water,KAL,Kaluguda U. Didayi,target,26,21,2,1 n̩ɖi,1,n̩ɖi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 46, Kaluguda U. Didayi]",silbondadidayi1997:kal:i046:v1
wordlist cell,46,water,ORA,Orapadar U. Didayi,target,26,21,2,1 n̩ɖia,1,n̩ɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 46, Orapadar U. Didayi]",silbondadidayi1997:ora:i046:v1
wordlist cell,46,water,ORI,Oringi L. Didayi,target,26,21,2,1 n̩ɖia,1,n̩ɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 21, item 46, Oringi L. Didayi]",silbondadidayi1997:ori:i046:v1
wordlist cell,46,water,RAS,Rasabeda L. Bonda,target,27,22,1,2 ɖɐ,2,ɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Rasabeda L. Bonda]",silbondadidayi1997:ras:i046:v1
wordlist cell,46,water,KEN,Kendhuguda L. Bonda,target,27,22,1,2 ɖɐ,2,ɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i046:v1
wordlist cell,46,water,KAD,Kadamguda L. Bonda,target,27,22,1,2 ɖɐ,2,ɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Kadamguda L. Bonda]",silbondadidayi1997:kad:i046:v1
wordlist cell,46,water,DUM,Dumripada U. Bonda,target,27,22,1,2 ɖɐ,2,ɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Dumripada U. Bonda]",silbondadidayi1997:dum:i046:v1
wordlist cell,46,water,GUT,Tikrapada Gutob,comparison control,27,22,1,2 ɖɐ,2,ɖɐ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Tikrapada Gutob]",
wordlist cell,46,water,PAR,Kinumun Parenga Parja,comparison control,27,22,1,2 d̪a,2,d̪a,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Kinumun Parenga Parja]",
wordlist cell,46,water,RON,Malenga Rona Desiya,comparison control,27,22,1,3 pɑni,3,pɑni,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Malenga Rona Desiya]",
wordlist cell,46,water,ODI,Cuttack Oriya,comparison control,27,22,1,3 pɑni,3,pɑni,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 46, Cuttack Oriya]",
wordlist cell,47,river,BIA,Biapada U. Didayi,target,27,22,1,3 kɪnɖiɐ,3,kɪnɖiɐ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Biapada U. Didayi]",silbondadidayi1997:bia:i047:v1
wordlist cell,47,river,CHI,Chitrakonda L. Didayi,target,27,22,1,3 kenɖiɐ,3,kenɖiɐ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i047:v1
wordlist cell,47,river,KAL,Kaluguda U. Didayi,target,27,22,1,1 moɳaliŋɖe,1,moɳaliŋɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Kaluguda U. Didayi]",silbondadidayi1997:kal:i047:v1
wordlist cell,47,river,ORA,Orapadar U. Didayi,target,27,22,1,1 lonɖe,1,lonɖe,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Orapadar U. Didayi]",silbondadidayi1997:ora:i047:v1
wordlist cell,47,river,ORI,Oringi L. Didayi,target,27,22,1,1 lonɖia,1,lonɖia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Oringi L. Didayi]",silbondadidayi1997:ori:i047:v1
wordlist cell,47,river,RAS,Rasabeda L. Bonda,target,27,22,1,3 kɪnɖɐ,3,kɪnɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Rasabeda L. Bonda]",silbondadidayi1997:ras:i047:v1
wordlist cell,47,river,KEN,Kendhuguda L. Bonda,target,27,22,1,3 kɪnɖɐ,3,kɪnɖɐ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 22, item 47, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i047:v1
