Record_Type,Report,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,31,evening,f,Madhapur,Madoi Gang,1,1,nda,ʃɛnda,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 31, Madhapur]",silbishnupriya2008:g031:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,31,evening,0,Standard Bangla,comparison control,1,1,ond a,ʃondʰa,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 31, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,0,Standard Bangla,comparison control,1,1,rat,rat,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,a,Tilakpur,Madoi Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Tilakpur]",silbishnupriya2008:g032:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,b,Soi Sri,Rajar Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Soi Sri]",silbishnupriya2008:g032:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,c,Gulerhaor,Rajar Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Gulerhaor]",silbishnupriya2008:g032:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,d,Dhonitila,Rajar Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Dhonitila]",silbishnupriya2008:g032:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,e,Machimpur,Rajar Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Machimpur]",silbishnupriya2008:g032:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,32,night,f,Madhapur,Madoi Gang,1,1,rati,rati,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 32, Madhapur]",silbishnupriya2008:g032:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,0,Standard Bangla,comparison control,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,a,Tilakpur,Madoi Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Tilakpur]",silbishnupriya2008:g033:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,b,Soi Sri,Rajar Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Soi Sri]",silbishnupriya2008:g033:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,c,Gulerhaor,Rajar Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Gulerhaor]",silbishnupriya2008:g033:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,d,Dhonitila,Rajar Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Dhonitila]",silbishnupriya2008:g033:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,e,Machimpur,Rajar Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Machimpur]",silbishnupriya2008:g033:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,33,paddy rice,f,Madhapur,Madoi Gang,1,1,d an,dʰan,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 33, Madhapur]",silbishnupriya2008:g033:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,0,Standard Bangla,comparison control,1,1,al,tʃal,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,a,Tilakpur,Madoi Gang,1,1,on,tʃon,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Tilakpur]",silbishnupriya2008:g034:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,f,Madhapur,Madoi Gang,1,1,on,tʃon,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Madhapur]",silbishnupriya2008:g034:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,b,Soi Sri,Rajar Gang,1,1,or,tʃor,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Soi Sri]",silbishnupriya2008:g034:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,c,Gulerhaor,Rajar Gang,1,1,or,tʃor,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Gulerhaor]",silbishnupriya2008:g034:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,d,Dhonitila,Rajar Gang,1,1,or,tʃor,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Dhonitila]",silbishnupriya2008:g034:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,36,2,34,uncooked rice,e,Machimpur,Rajar Gang,1,1,or,tʃor,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 36, item 34, Machimpur]",silbishnupriya2008:g034:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,0,Standard Bangla,comparison control,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,a,Tilakpur,Madoi Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Tilakpur]",silbishnupriya2008:g035:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,b,Soi Sri,Rajar Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Soi Sri]",silbishnupriya2008:g035:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,c,Gulerhaor,Rajar Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Gulerhaor]",silbishnupriya2008:g035:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,d,Dhonitila,Rajar Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Dhonitila]",silbishnupriya2008:g035:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,e,Machimpur,Rajar Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Machimpur]",silbishnupriya2008:g035:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,35,cooked rice,f,Madhapur,Madoi Gang,1,1,b at,bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 35, Madhapur]",silbishnupriya2008:g035:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,0,Standard Bangla,comparison control,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,a,Tilakpur,Madoi Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Tilakpur]",silbishnupriya2008:g036:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,b,Soi Sri,Rajar Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Soi Sri]",silbishnupriya2008:g036:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,c,Gulerhaor,Rajar Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Gulerhaor]",silbishnupriya2008:g036:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,d,Dhonitila,Rajar Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Dhonitila]",silbishnupriya2008:g036:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,e,Machimpur,Rajar Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Machimpur]",silbishnupriya2008:g036:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,36,wheat,f,Madhapur,Madoi Gang,1,1,m,ɡɔm,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 36, Madhapur]",silbishnupriya2008:g036:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,0,Standard Bangla,comparison control,1,1,b ua,bʰutta,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,d,Dhonitila,Rajar Gang,1,1,duir bat,dʒuɡir bat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Dhonitila]",silbishnupriya2008:g037:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,e,Machimpur,Rajar Gang,1,1,duir bat,dʒuɡir bat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Machimpur]",silbishnupriya2008:g037:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,c,Gulerhaor,Rajar Gang,1,1,duir pat,dʒuɡir pat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Gulerhaor]",silbishnupriya2008:g037:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,a,Tilakpur,Madoi Gang,1,1,duii b at,dʒuɡiɾi bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Tilakpur]",silbishnupriya2008:g037:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,b,Soi Sri,Rajar Gang,1,1,duii b at,dʒuɡiɾi bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Soi Sri]",silbishnupriya2008:g037:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,37,corn,f,Madhapur,Madoi Gang,1,2,dukui b at,dukuɾi bʰat,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 37, Madhapur]",silbishnupriya2008:g037:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,0,Standard Bangla,comparison control,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,excluded,standard Bangla comparison list; not Bishnupriya,,,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Standard Bangla]",
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,a,Tilakpur,Madoi Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-tilakpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Tilakpur]",silbishnupriya2008:g038:sil-bishnupriya-2008-tilakpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,b,Soi Sri,Rajar Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-soi-sri,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Soi Sri]",silbishnupriya2008:g038:sil-bishnupriya-2008-soi-sri:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,c,Gulerhaor,Rajar Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Gulerhaor]",silbishnupriya2008:g038:sil-bishnupriya-2008-gulerhaor:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,d,Dhonitila,Rajar Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-dhonitila,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Dhonitila]",silbishnupriya2008:g038:sil-bishnupriya-2008-dhonitila:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,e,Machimpur,Rajar Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-machimpur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Machimpur]",silbishnupriya2008:g038:sil-bishnupriya-2008-machimpur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,38,potato,f,Madhapur,Madoi Gang,1,1,alu,alu,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-madhapur,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 38, Madhapur]",silbishnupriya2008:g038:sil-bishnupriya-2008-madhapur:i1
expanded wordlist attestation,kim-kim2008bishnupriya,37,1,39,cauliflower,c,Gulerhaor,Rajar Gang,1,1,fulkopi,fulkopi,source text-layer transcript; legacy glyphs checked against page image,,installed,,Bishnupriya,sil-bishnupriya-2008-gulerhaor,"kim-kim2008bishnupriya[Appendix B.3, printed p. 37, item 39, Gulerhaor]",silbishnupriya2008:g039:sil-bishnupriya-2008-gulerhaor:i1
