Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p401:u034,,6,401,580,DED,record,,,,,,,main:580,d672,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 580]",7e42ad4d0b514713b6ac1b0d90c6703a3ac9e7522571e47cbd9e7aa65f6eacd8
2026-08-19,p401:u034:f001,p401:u034,6,401,580,DED,form,Betta Kuruba,LSB 1.11,alke,pestle,active,reflex,main:580,d672,unreconciled_transcription,BettaKurumba,d672,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 580]",ee865ecf62f9498485314128b15fd0963331c1317ae4d35527b984a7d176805f
2026-08-19,p401:u035,,6,401,587,DED,record,,,,,,,main:587,d681,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 587]",996144ef5cdf61e8cd69c62b4f24f638948ab2dbc354e7d361487bccc73af1a8
2026-08-19,p401:u035:f001,p401:u035,6,401,587,DED,form,Tulu,"D.N.S. Bhat, p. 12","oraṅka, oḷaṅka",seer (measure),active,reflex,main:587,d681,unreconciled_transcription,Tulu,d681,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 587]",463dc215896fd8b6a87bc23541e05ab8ab572283b75c028ddb2cc09c48f5536a
2026-08-19,p401:u036,,6,401,590,DED,record,,,,,,,main:590,d686,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 590]",6bd98e403322ec47ff398471eebd0e6cdeefa95e54bf7b42608126e144631638
2026-08-19,p401:u036:f001,p401:u036,6,401,590,DED,form,Malayalam,Tiyya,uyiccil,massage,active,reflex,main:590,d686,installed_form,tiyya,d686,burrow-emeneau1972den1:p401:u036:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 590]",839928a5d16fb2d184493b7ed8c1d43d9077c83cc7355d731251c7d14d60fef0
2026-08-19,p401:u037,,6,401,591,DED,record,,,,,,,main:591,d687,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 591]",913ee8374794eecbc9ff95497aed087ab3c1e62ed54aa05d3160f06e31414e1d
2026-08-19,p401:u037:f001,p401:u037,6,401,591,DED,form,Kodagu,,ulu'v,spittle,active,reflex,main:591,d687,unreconciled_transcription,Kodagu,d687,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 591]",9a07231acc2ecdeb9433fc6557be0cfc71ca1392e5693dc979f3103fb8bfb33a
2026-08-19,p401:u037:f002,p401:u037,6,401,591,DED,form,Kannada,Hal.,ulugu,to spit,active,reflex,main:591,d687,installed_form,halakki,d687,burrow-emeneau1972den1:p401:u037:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 591]",1b626ac3a38619e1a01738c6d794711061b56544518c74d461c5d342ff81d406
2026-08-19,p401:u037:f003,p401:u037,6,401,591,DED,form,Koraga,"Tappu dial., LSB 12.7",uri,spittle,active,reflex,main:591,d687,installed_form,tappu,d687,burrow-emeneau1972den1:p401:u037:f003,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 591]",4bba3a584a634f7ca5a17abac3247e1f4d9ca81eb5d8b9049bf23a1e548a92e0
2026-08-19,p401:u037:f004,p401:u037,6,401,591,DED,form,Koraga,"Mudu dial., LSB 10.10",ūlu,spittle,active,reflex,main:591,d687,installed_form,mudu,d687,burrow-emeneau1972den1:p401:u037:f004,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'ūlu' reconciled as 'ūḷu',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 591]",d07c18991e3d96d5b014f316e8dfc9e13d12dab68264d393e2f0ac6d8a27ec5f
2026-08-19,p401:u038,,6,401,592,DED,record,,,,,,,main:592,d688,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 592]",90e94335cec2c06955aaf0b2b48cd3bceecf74dcbad14a911814736daee581a4
2026-08-19,p401:u038:f001,p401:u038,6,401,592,DED,form,Gondi,Ma.,lumiṟ-,to root up earth (pig),active,reflex,main:592,d688,unreconciled_transcription,maria,d688,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 592]",856758791d8fbb1602c74a9399c876535319cea1393aeb38b8895690c71c137a
2026-08-19,p401:u038:f002,p401:u038,6,401,592,DED,form,Gondi,Ko.,lum-,to root up earth (pig),active,reflex,main:592,d688,installed_form,koya,d688,burrow-emeneau1972den1:p401:u038:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 592]",194a3101cbb91d22b1dc3a87a6c86497c586a7d1d037f2555503e1ce7fc69f3d
2026-08-19,p401:u038:f003,p401:u038,6,401,592,DED,form,Gondi,Koya T.,lumm-,to root,active,reflex,main:592,d688,installed_form,gommu,d688,burrow-emeneau1972den1:p401:u038:f003,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 592]",cc2a805d26bc42b5d938a0a57f44cafe5e8c7677481d7e3d04bb386abb2db0f1
2026-08-19,p401:u038:f004,p401:u038,6,401,592,DED,form,Gondi,Koya Su.,lumm-,to gore (as bull),queried,reflex,main:592,d688,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 592]",b90a4e7354b22b1857b048b4100fb4a3ebe5dc02fe7161a34ced8b503a6d0eff
2026-08-19,p401:u039,,6,401,593,DED,record,,,,,,,main:593,d686|d689,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 593]",1c580d88f5d4c1a082b61d0b6c003f02e3bf41073d63c10ca50ddc678434887b
2026-08-19,p401:u039:f001,p401:u039,6,401,593,DED,form,Gondi,Koya Su.,dus-,to comb hair,active,reflex,main:593,d686|d689,installed_form,koya,d689,burrow-emeneau1972den1:p401:u039:f001,split old entry resolved by exact language-and-form match in current DEDR; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 593]",3c125fbf6cecc8b91777bdfe4d2f1b0e646359419b3012269223355e1de049a2
2026-08-19,p401:u040,,6,401,598,DED,record,,,,,,,main:598,d694,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 598]",3a12a922b246b3482d6d2aa140f16c0a47886ec5136e835f74c705baa1ed8bfb
2026-08-19,p401:u040:f001,p401:u040,6,401,598,DED,form,Tulu,B-K,ule,deer,active,reflex,main:598,d694,installed_form,Tulu,d694,burrow-emeneau1972den1:p401:u040:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 598]",fa9cb9b3a7185098913f45820d95067c53fecfaa1dc18b499699ff5c15df236c
2026-08-19,p401:u041,,6,401,599,DED,record,,,,,,,main:599|supplement:844,d697,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 599]",a506c17586435ee1bd79e6a1ddc41f42b31d7837e3d2c61c88a8ed762c407079
2026-08-19,p401:u041:f001,p401:u041,6,401,599,DED,form,Malayalam,"K. M. Narayana Menon, p. 36",oṇṭu,has,active,reflex,main:599|supplement:844,d697,unreconciled_transcription,Malayalam,d697,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 599]",e1a1fd085533f745e0c71033d1a19cdafa1a21b3cf93245fc022fe700c9278a4
2026-08-19,p401:u041:f002,p401:u041,6,401,599,DED,form,Malayalam,"K. M. Narayana Menon, p. 36",oḷḷa,having,active,reflex,main:599|supplement:844,d697,installed_form,Malayalam,d697,burrow-emeneau1972den1:p401:u041:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 599]",7d57dcab1bf9b38aad94827b6efbde45ff4082845e92f970573443ff75e9b122
2026-08-19,p401:u041:f003,p401:u041,6,401,599,DED,form,Malayalam,p. 258,"oḷḷama, oṇma",existence,active,reflex,main:599|supplement:844,d697,unreconciled_transcription,Malayalam,d697,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 599]",b651bbccb1377985903faa2cb3e7a74576652ac37466b4a2c8d2976dd421c4ac
2026-08-19,p401:u041:f004,p401:u041,6,401,599,DED,form,Kui,,lohpa (loht-),"to abide, remain, reside",queried,reflex,main:599|supplement:844,d697,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 599]",eb4ebc7bdc76f0fbbcc73f0b2040fd3d37fd4479d86a9bc3e3c0c2af2c5ed67f
2026-08-19,p401:u041:f005,p401:u041,6,401,599,DED,form,Kuwi,S.,"loj-, lōi- (j = y)",to remain,queried,reflex,main:599|supplement:844,d697,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 599]",b4f850fa604cbe9e52f720c3707630076328cdada8cf2e14d736e3c5985d938a
2026-08-19,p401:u042,,6,401,600,DED,record,,,,,,,main:600,d698,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 600]",edae2b1a9199facf213c98603b6913ca87fe2922ef8e80fe2a4b6c8cbc4ef020
2026-08-19,p401:u042:f001,p401:u042,6,401,600,DED,form,Tulu,B-K,oḷavu,"the mind, secret thought",active,reflex,main:600,d698,installed_form,Tulu,d698,burrow-emeneau1972den1:p401:u042:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 600]",d1640d2eba2e293e082b95185a4636d0cc49690e34483f52013a49f6f6acb356
2026-08-19,p401:u043,,6,401,606,DED,record,,,,,,,main:606,d707,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 606]",b5462371cc88423e1baba1d834f96aa1e6283d9077c990acff3a3d55ba01b2eb
2026-08-19,p401:u043:f001,p401:u043,6,401,606,DED,form,Toda,,war (wary-),to sleep,active,reflex,main:606,d707,installed_form,Toda,d707,burrow-emeneau1972den1:p401:u043:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'war (wary-)' reconciled as 'waṟ- (waṟy-)',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 606]",8ab0b02de5cf7813909a67b73f34aa5e02f1a9ee09fa96ad6aef829ac363ff1f
2026-08-19,p401:u043:f002,p401:u043,6,401,606,DED,form,Gondi,SR.,variyānā,to bend (tr.),active,reflex,main:606,d707,installed_form,adil,d707,burrow-emeneau1972den1:p401:u043:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 606]",46bdb34f5f6df16e49dfc66213d960ba7a04ec4f2df97a19563ef34af666ad11
2026-08-19,p401:u043:f003,p401:u043,6,401,606,DED,form,Gondi,S.,varah-,to bend (tr.),active,reflex,main:606,d707,installed_form,seoni,d707,burrow-emeneau1972den1:p401:u043:f003,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 606]",3b299a69daec834116860ae560d78508e25f8a40ad6c4065aae679ffed925f0e
2026-08-19,p401:u043:f004,p401:u043,6,401,606,DED,form,Gondi,A Su.,vari-,to bend (intr.),active,reflex,main:606,d707,installed_form,adil,d707,burrow-emeneau1972den1:p401:u043:f004,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'vari-' reconciled as 'varī-',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 606]",23091b5d0cc076243385c1a74f47b5c1e757537e5ba4485e2008aafc78b398a3
2026-08-19,p401:u043:f005,p401:u043,6,401,606,DED,form,Gondi,A Su.,variš-,to bend (tr.),active,reflex,main:606,d707,unreconciled_transcription,adil,d707,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 606]",559561ea1abf0d9800292278c76cc8a1cd449951ddfdff05cf7c0c792f50d32f
2026-08-19,p401:u044,,6,401,616,DED,record,,,,,,,main:616|main:2744,d3340|d718,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 616]",48dcc97950e62db1eea3489876eb5276786e315ea6f5c60952f994e0adb64ca6
2026-08-19,p401:u044:f001,p401:u044,6,401,616,DED,form,Telugu,,roppu,to drive,deleted,reflex,main:616|main:2744,d718,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 401, entry 616]",a370274819decc8ff23b7dec191f78d61dff91eec23d59fa97da92b334944f80
2026-08-19,p401:u045,,6,401,617,DED,record,,,,,,,main:617,d719,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 617]",2c0c326b1fba72a3750477002af4f39152c9ed5895ca90b47b9d5aebbb169619
2026-08-19,p401:u045:f001,p401:u045,6,401,617,DED,form,Tulu,,rumbu,"galloping, running with speed",active,reflex,main:617,d719,installed_form,Tulu,d719,burrow-emeneau1972den1:p401:u045:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 617]",4bd2e0f92fb2bfe9babd6f59d3bdc0234cc473256c1efe3cf2a61ecb31e1c9f6
2026-08-19,p401:u045:f002,p401:u045,6,401,617,DED,form,Tulu,,rummuni,to move hastily,active,reflex,main:617,d719,installed_form,Tulu,d719,burrow-emeneau1972den1:p401:u045:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 617]",9690c6bf37906af138bc5e466a99bb65954480a40c10c979d34ffeca492d1bd0
2026-08-19,p401:u046,,6,401,618,DED,record,,,,,,,main:618,d720,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 618]",4709987809a2775a966c2c69583c80990f3f28b27a14ccbb159abfd353030e42
2026-08-19,p401:u046:f001,p401:u046,6,401,618,DED,form,Malayalam,Tiyya,orayuva,to be frozen,active,reflex,main:618,d720,installed_form,tiyya,d720,burrow-emeneau1972den1:p401:u046:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'orayuva' reconciled as 'oṟayuva',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 618]",3754a6b196e2bb206794ecce4e256dc5de9d736edd1d56e5d21c62f577fb255c
2026-08-19,p401:u047,,6,401,629,DED,record,,,,,,,main:629,d731,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 401, entry 629]",8cb23cb9aba5ce0abc629cce750c80b8d52aa351399584b14d26a8fc73017573
2026-08-19,p401:u047:f001,p401:u047,6,401,629,DED,form,Malayalam,,ūyal,,corrected,reflex,main:629,d731,installed_form,Malayalam,d731,burrow-emeneau1972den1:p401:u047:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 401, entry 629]",0666d70c11faebccbaccb117c15d283b4621f4197e4798871984e4b7c1476271
