Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,List_Code,List_Name,Source_Group,Reliability,Raw_Form,Form,Continuation_Lines,Review,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist cell,hallberg1992pashto,105,87,25,village,BAR,Bar/Loi Shilman Pashto,Northern tribal,B,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bar,"hallberg1992pashto[Appendix B, printed p. 87, item 25, BAR]",ssnp04:g025:bar
wordlist cell,hallberg1992pashto,105,87,22,blood,MAL,Mallagori Pashto,Northern tribal,B,inà,inɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 87, item 22, MAL]",ssnp04:g022:mal
wordlist cell,hallberg1992pashto,105,87,23,urine,MAL,Mallagori Pashto,Northern tribal,B,mityVze,mityʌze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 87, item 23, MAL]",ssnp04:g023:mal
wordlist cell,hallberg1992pashto,105,87,25,village,MAL,Mallagori Pashto,Northern tribal,B,kVlVi,kʌlʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mal,"hallberg1992pashto[Appendix B, printed p. 87, item 25, MAL]",ssnp04:g025:mal
wordlist cell,hallberg1992pashto,105,87,22,blood,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,winà,winɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 87, item 22, ZKH]",ssnp04:g022:zkh
wordlist cell,hallberg1992pashto,105,87,23,urine,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,tVs7e mityàze,tʌɕe mityɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 87, item 23, ZKH]",ssnp04:g023:zkh
wordlist cell,hallberg1992pashto,105,87,25,village,ZKH,Zakha Khel Afridi Pashto,Northern tribal,B,kVlVi,kʌlʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-zkh,"hallberg1992pashto[Appendix B, printed p. 87, item 25, ZKH]",ssnp04:g025:zkh
wordlist cell,hallberg1992pashto,105,87,22,blood,JAM,Jamrud Afridi Pashto,Northern tribal,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 87, item 22, JAM]",ssnp04:g022:jam
wordlist cell,hallberg1992pashto,105,87,23,urine,JAM,Jamrud Afridi Pashto,Northern tribal,A,tVs7e mV'tiàze,tʌɕe mʌ'tiɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 87, item 23, JAM]",ssnp04:g023:jam
wordlist cell,hallberg1992pashto,105,87,25,village,JAM,Jamrud Afridi Pashto,Northern tribal,A,kVlài,kʌlɑi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jam,"hallberg1992pashto[Appendix B, printed p. 87, item 25, JAM]",ssnp04:g025:jam
wordlist cell,hallberg1992pashto,105,87,22,blood,TIR,Tirah Afridi Pashto,Northern tribal,B,'winV,'winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 87, item 22, TIR]",ssnp04:g022:tir
wordlist cell,hallberg1992pashto,105,87,23,urine,TIR,Tirah Afridi Pashto,Northern tribal,B,tV's7e mi'tyàze,tʌ'ɕe mi'tyɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 87, item 23, TIR]",ssnp04:g023:tir
wordlist cell,hallberg1992pashto,105,87,25,village,TIR,Tirah Afridi Pashto,Northern tribal,B,kVlài,kʌlɑi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tir,"hallberg1992pashto[Appendix B, printed p. 87, item 25, TIR]",ssnp04:g025:tir
wordlist cell,hallberg1992pashto,105,87,22,blood,JAL,Jallozai Pashto,Northern,B,winà,winɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 87, item 22, JAL]",ssnp04:g022:jal
wordlist cell,hallberg1992pashto,105,87,23,urine,JAL,Jallozai Pashto,Northern,B,mVtiàze / tVs7e mitiàze,mʌtiɑze / tʌɕe mitiɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 87, item 23, JAL]",ssnp04:g023:jal
wordlist cell,hallberg1992pashto,105,87,25,village,JAL,Jallozai Pashto,Northern,B,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-jal,"hallberg1992pashto[Appendix B, printed p. 87, item 25, JAL]",ssnp04:g025:jal
wordlist cell,hallberg1992pashto,105,87,22,blood,CHE,Cherat Pashto,Northern,B,winà,winɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 87, item 22, CHE]",ssnp04:g022:che
wordlist cell,hallberg1992pashto,105,87,23,urine,CHE,Cherat Pashto,Northern,B,--,,0,SILDoulosNP positioned text,excluded,source prints -- rather than a lexical response,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 87, item 23, CHE]",
wordlist cell,hallberg1992pashto,105,87,25,village,CHE,Cherat Pashto,Northern,B,kVlV,kʌlʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-che,"hallberg1992pashto[Appendix B, printed p. 87, item 25, CHE]",ssnp04:g025:che
wordlist cell,hallberg1992pashto,105,87,22,blood,PAR,Parachinar Pashto,Middle settled/tribal,B,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 87, item 22, PAR]",ssnp04:g022:par
wordlist cell,hallberg1992pashto,105,87,23,urine,PAR,Parachinar Pashto,Middle settled/tribal,B,mUtiàze (tVs7e),mʊtiɑze (tʌɕe),0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 87, item 23, PAR]",ssnp04:g023:par
wordlist cell,hallberg1992pashto,105,87,25,village,PAR,Parachinar Pashto,Middle settled/tribal,B,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-par,"hallberg1992pashto[Appendix B, printed p. 87, item 25, PAR]",ssnp04:g025:par
wordlist cell,hallberg1992pashto,105,87,22,blood,HAN,Hangu Pashto,Middle settled/tribal,B,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 87, item 22, HAN]",ssnp04:g022:han
wordlist cell,hallberg1992pashto,105,87,23,urine,HAN,Hangu Pashto,Middle settled/tribal,B,tVs7e mityàze,tʌɕe mityɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 87, item 23, HAN]",ssnp04:g023:han
wordlist cell,hallberg1992pashto,105,87,25,village,HAN,Hangu Pashto,Middle settled/tribal,B,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-han,"hallberg1992pashto[Appendix B, printed p. 87, item 25, HAN]",ssnp04:g025:han
wordlist cell,hallberg1992pashto,105,87,22,blood,TAL,Thal Pashto,Middle settled/tribal,B,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 87, item 22, TAL]",ssnp04:g022:tal
wordlist cell,hallberg1992pashto,105,87,23,urine,TAL,Thal Pashto,Middle settled/tribal,B,tVs7e mUtiàze,tʌɕe mʊtiɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 87, item 23, TAL]",ssnp04:g023:tal
wordlist cell,hallberg1992pashto,105,87,25,village,TAL,Thal Pashto,Middle settled/tribal,B,kVlV,kʌlʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-tal,"hallberg1992pashto[Appendix B, printed p. 87, item 25, TAL]",ssnp04:g025:tal
wordlist cell,hallberg1992pashto,105,87,22,blood,KRK,Karak Pashto,Central,,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 87, item 22, KRK]",ssnp04:g022:krk
wordlist cell,hallberg1992pashto,105,87,23,urine,KRK,Karak Pashto,Central,,wVRe mityàze,wʌɽe mityɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 87, item 23, KRK]",ssnp04:g023:krk
wordlist cell,hallberg1992pashto,105,87,25,village,KRK,Karak Pashto,Central,,kVlV,kʌlʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-krk,"hallberg1992pashto[Appendix B, printed p. 87, item 25, KRK]",ssnp04:g025:krk
wordlist cell,hallberg1992pashto,105,87,22,blood,LAK,Lakki Marwat Pashto,Central,B,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 87, item 22, LAK]",ssnp04:g022:lak
wordlist cell,hallberg1992pashto,105,87,23,urine,LAK,Lakki Marwat Pashto,Central,B,tVse mitàze,tʌse mitɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 87, item 23, LAK]",ssnp04:g023:lak
wordlist cell,hallberg1992pashto,105,87,25,village,LAK,Lakki Marwat Pashto,Central,B,kVlVi,kʌlʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-lak,"hallberg1992pashto[Appendix B, printed p. 87, item 25, LAK]",ssnp04:g025:lak
wordlist cell,hallberg1992pashto,105,87,22,blood,BAN,Bannu Pashto,Central,B,winà,winɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 87, item 22, BAN]",ssnp04:g022:ban
wordlist cell,hallberg1992pashto,105,87,23,urine,BAN,Bannu Pashto,Central,B,mutyàze,mutyɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 87, item 23, BAN]",ssnp04:g023:ban
wordlist cell,hallberg1992pashto,105,87,25,village,BAN,Bannu Pashto,Central,B,kVlV,kʌlʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ban,"hallberg1992pashto[Appendix B, printed p. 87, item 25, BAN]",ssnp04:g025:ban
wordlist cell,hallberg1992pashto,105,87,22,blood,MIR,Miran Shah Pashto,Central,B,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 87, item 22, MIR]",ssnp04:g022:mir
wordlist cell,hallberg1992pashto,105,87,23,urine,MIR,Miran Shah Pashto,Central,B,mVtyànze,mʌtyɑnze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 87, item 23, MIR]",ssnp04:g023:mir
wordlist cell,hallberg1992pashto,105,87,25,village,MIR,Miran Shah Pashto,Central,B,kVlVi,kʌlʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mir,"hallberg1992pashto[Appendix B, printed p. 87, item 25, MIR]",ssnp04:g025:mir
wordlist cell,hallberg1992pashto,105,87,22,blood,WAA,Wana Pashto,Central,B,winà,winɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 87, item 22, WAA]",ssnp04:g022:waa
wordlist cell,hallberg1992pashto,105,87,23,urine,WAA,Wana Pashto,Central,B,rVNe mVtyàze,rʌɳe mʌtyɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 87, item 23, WAA]",ssnp04:g023:waa
wordlist cell,hallberg1992pashto,105,87,25,village,WAA,Wana Pashto,Central,B,kVlài,kʌlɑi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-waa,"hallberg1992pashto[Appendix B, printed p. 87, item 25, WAA]",ssnp04:g025:waa
wordlist cell,hallberg1992pashto,105,87,22,blood,QUE,Quetta Pashto,Southern,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 87, item 22, QUE]",ssnp04:g022:que
wordlist cell,hallberg1992pashto,105,87,23,urine,QUE,Quetta Pashto,Southern,A,micyàze,micyɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 87, item 23, QUE]",ssnp04:g023:que
wordlist cell,hallberg1992pashto,105,87,25,village,QUE,Quetta Pashto,Southern,A,kVlVi,kʌlʌi,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-que,"hallberg1992pashto[Appendix B, printed p. 87, item 25, QUE]",ssnp04:g025:que
wordlist cell,hallberg1992pashto,105,87,22,blood,CHA,Chaman Pashto,Southern,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 87, item 22, CHA]",ssnp04:g022:cha
wordlist cell,hallberg1992pashto,105,87,23,urine,CHA,Chaman Pashto,Southern,A,micyà{e,micyɑʒe,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 87, item 23, CHA]",ssnp04:g023:cha
wordlist cell,hallberg1992pashto,105,87,25,village,CHA,Chaman Pashto,Southern,A,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-cha,"hallberg1992pashto[Appendix B, printed p. 87, item 25, CHA]",ssnp04:g025:cha
wordlist cell,hallberg1992pashto,105,87,22,blood,PAS,Pishin Pashto,Southern,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 87, item 22, PAS]",ssnp04:g022:pas
wordlist cell,hallberg1992pashto,105,87,23,urine,PAS,Pishin Pashto,Southern,A,mutyàze / mItyàze,mutyɑze / mɪtyɑze,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 87, item 23, PAS]",ssnp04:g023:pas
wordlist cell,hallberg1992pashto,105,87,25,village,PAS,Pishin Pashto,Southern,A,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pas,"hallberg1992pashto[Appendix B, printed p. 87, item 25, PAS]",ssnp04:g025:pas
wordlist cell,hallberg1992pashto,105,87,22,blood,KAK,Pishin Kakari Pashto,Southern,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 87, item 22, KAK]",ssnp04:g022:kak
wordlist cell,hallberg1992pashto,105,87,23,urine,KAK,Pishin Kakari Pashto,Southern,A,--,,0,SILDoulosNP positioned text,excluded,source prints -- rather than a lexical response,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 87, item 23, KAK]",
wordlist cell,hallberg1992pashto,105,87,25,village,KAK,Pishin Kakari Pashto,Southern,A,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-kak,"hallberg1992pashto[Appendix B, printed p. 87, item 25, KAK]",ssnp04:g025:kak
wordlist cell,hallberg1992pashto,105,87,22,blood,KHR,Kandahar Pashto,Southern,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 87, item 22, KHR]",ssnp04:g022:khr
wordlist cell,hallberg1992pashto,105,87,23,urine,KHR,Kandahar Pashto,Southern,A,--,,0,SILDoulosNP positioned text,excluded,source prints -- rather than a lexical response,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 87, item 23, KHR]",
wordlist cell,hallberg1992pashto,105,87,25,village,KHR,Kandahar Pashto,Southern,A,kVle,kʌle,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-khr,"hallberg1992pashto[Appendix B, printed p. 87, item 25, KHR]",ssnp04:g025:khr
wordlist cell,hallberg1992pashto,105,87,22,blood,WCI,Harnai Waneci,Waneci,A,winV,winʌ,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 87, item 22, WCI]",ssnp04:g022:wci
wordlist cell,hallberg1992pashto,105,87,23,urine,WCI,Harnai Waneci,Waneci,A,--,,0,SILDoulosNP positioned text,excluded,source prints -- rather than a lexical response,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 87, item 23, WCI]",
wordlist cell,hallberg1992pashto,105,87,25,village,WCI,Harnai Waneci,Waneci,A,wàgVDV,wɑgʌɖʌ,0,SILDoulosNP positioned text,installed,,wne,ssnp04-wci,"hallberg1992pashto[Appendix B, printed p. 87, item 25, WCI]",ssnp04:g025:wci
wordlist cell,hallberg1992pashto,105,87,22,blood,ORM,Kaniguram Ormuri,Ormuri,A,sUn,sʊn,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 87, item 22, ORM]",ssnp04:g022:orm
wordlist cell,hallberg1992pashto,105,87,23,urine,ORM,Kaniguram Ormuri,Ormuri,A,mi{e,miʒe,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 87, item 23, ORM]",ssnp04:g023:orm
wordlist cell,hallberg1992pashto,105,87,25,village,ORM,Kaniguram Ormuri,Ormuri,A,kEle,kɛle,0,SILDoulosNP positioned text,installed,,Orm,ssnp04-orm,"hallberg1992pashto[Appendix B, printed p. 87, item 25, ORM]",ssnp04:g025:orm
wordlist cell,hallberg1992pashto,106,88,26,house,PES,Peshawar Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 88, item 26, PES]",ssnp04:g026:pes
wordlist cell,hallberg1992pashto,106,88,27,roof,PES,Peshawar Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 88, item 27, PES]",ssnp04:g027:pes
wordlist cell,hallberg1992pashto,106,88,28,door,PES,Peshawar Pashto,Northern settled,A,wVr,wʌr,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-pes,"hallberg1992pashto[Appendix B, printed p. 88, item 28, PES]",ssnp04:g028:pes
wordlist cell,hallberg1992pashto,106,88,26,house,CHS,Charsadda Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-chs,"hallberg1992pashto[Appendix B, printed p. 88, item 26, CHS]",ssnp04:g026:chs
wordlist cell,hallberg1992pashto,106,88,27,roof,CHS,Charsadda Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-chs,"hallberg1992pashto[Appendix B, printed p. 88, item 27, CHS]",ssnp04:g027:chs
wordlist cell,hallberg1992pashto,106,88,28,door,CHS,Charsadda Pashto,Northern settled,A,wVr / dVrwàzà,wʌr / dʌrwɑzɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-chs,"hallberg1992pashto[Appendix B, printed p. 88, item 28, CHS]",ssnp04:g028:chs
wordlist cell,hallberg1992pashto,106,88,26,house,MAR,Mardan Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mar,"hallberg1992pashto[Appendix B, printed p. 88, item 26, MAR]",ssnp04:g026:mar
wordlist cell,hallberg1992pashto,106,88,27,roof,MAR,Mardan Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mar,"hallberg1992pashto[Appendix B, printed p. 88, item 27, MAR]",ssnp04:g027:mar
wordlist cell,hallberg1992pashto,106,88,28,door,MAR,Mardan Pashto,Northern settled,A,wVr / dVrwàzà,wʌr / dʌrwɑzɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mar,"hallberg1992pashto[Appendix B, printed p. 88, item 28, MAR]",ssnp04:g028:mar
wordlist cell,hallberg1992pashto,106,88,26,house,SWA,Swabi Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-swa,"hallberg1992pashto[Appendix B, printed p. 88, item 26, SWA]",ssnp04:g026:swa
wordlist cell,hallberg1992pashto,106,88,27,roof,SWA,Swabi Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-swa,"hallberg1992pashto[Appendix B, printed p. 88, item 27, SWA]",ssnp04:g027:swa
wordlist cell,hallberg1992pashto,106,88,28,door,SWA,Swabi Pashto,Northern settled,A,wVr / dVrwàzà,wʌr / dʌrwɑzɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-swa,"hallberg1992pashto[Appendix B, printed p. 88, item 28, SWA]",ssnp04:g028:swa
wordlist cell,hallberg1992pashto,106,88,26,house,MAD,Madyan Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mad,"hallberg1992pashto[Appendix B, printed p. 88, item 26, MAD]",ssnp04:g026:mad
wordlist cell,hallberg1992pashto,106,88,27,roof,MAD,Madyan Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mad,"hallberg1992pashto[Appendix B, printed p. 88, item 27, MAD]",ssnp04:g027:mad
wordlist cell,hallberg1992pashto,106,88,28,door,MAD,Madyan Pashto,Northern settled,A,wVr / dàrwàzV,wʌr / dɑrwɑzʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-mad,"hallberg1992pashto[Appendix B, printed p. 88, item 28, MAD]",ssnp04:g028:mad
wordlist cell,hallberg1992pashto,106,88,26,house,MIN,Saidu Sharif/Mingora Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-min,"hallberg1992pashto[Appendix B, printed p. 88, item 26, MIN]",ssnp04:g026:min
wordlist cell,hallberg1992pashto,106,88,27,roof,MIN,Saidu Sharif/Mingora Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-min,"hallberg1992pashto[Appendix B, printed p. 88, item 27, MIN]",ssnp04:g027:min
wordlist cell,hallberg1992pashto,106,88,28,door,MIN,Saidu Sharif/Mingora Pashto,Northern settled,A,wVr / dàrwàzV,wʌr / dɑrwɑzʌ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-min,"hallberg1992pashto[Appendix B, printed p. 88, item 28, MIN]",ssnp04:g028:min
wordlist cell,hallberg1992pashto,106,88,26,house,BAT,Batagram Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 88, item 26, BAT]",ssnp04:g026:bat
wordlist cell,hallberg1992pashto,106,88,27,roof,BAT,Batagram Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 88, item 27, BAT]",ssnp04:g027:bat
wordlist cell,hallberg1992pashto,106,88,28,door,BAT,Batagram Pashto,Northern settled,A,wVr / dàrwàzà,wʌr / dɑrwɑzɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-bat,"hallberg1992pashto[Appendix B, printed p. 88, item 28, BAT]",ssnp04:g028:bat
wordlist cell,hallberg1992pashto,106,88,26,house,BAF,Baffa Pashto,Northern settled,A,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 88, item 26, BAF]",ssnp04:g026:baf
wordlist cell,hallberg1992pashto,106,88,27,roof,BAF,Baffa Pashto,Northern settled,A,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 88, item 27, BAF]",ssnp04:g027:baf
wordlist cell,hallberg1992pashto,106,88,28,door,BAF,Baffa Pashto,Northern settled,A,wVr / dàrwàzà,wʌr / dɑrwɑzɑ,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-baf,"hallberg1992pashto[Appendix B, printed p. 88, item 28, BAF]",ssnp04:g028:baf
wordlist cell,hallberg1992pashto,106,88,26,house,OGI,Oghi Pashto,Northern settled,B,kor,kor,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ogi,"hallberg1992pashto[Appendix B, printed p. 88, item 26, OGI]",ssnp04:g026:ogi
wordlist cell,hallberg1992pashto,106,88,27,roof,OGI,Oghi Pashto,Northern settled,B,cVth,cʌth,0,SILDoulosNP positioned text,installed,,Psht,ssnp04-ogi,"hallberg1992pashto[Appendix B, printed p. 88, item 27, OGI]",ssnp04:g027:ogi
