Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,Page,Item,Column,Comparison_Group,Group_Status,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,zide1982reconstruction:C:c2.p247.i156,komab,ashes,Juray,Juray,247,156,2,Z82-p247-i156,paired,1,zide1982reconstruction:C:c2.p247.i156,,komab,ashes,ingested,structured source comparison record,"zide1982reconstruction[p. 247, item 156]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,20fe571df886bcec64a6308d695b3c261223a5fd985264efec6459522349b689
2026-08-28,zide1982reconstruction:C:c1.p247.i156,"komab, kob",ashes,Sora,so,247,156,1,Z82-p247-i156,paired,1,zide1982reconstruction:C:c1.p247.i156,,komab,ashes,ingested,structured source comparison record,"zide1982reconstruction[p. 247, item 156]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,79c7d904700f6550adedea5846088b07f7998e596d22137fc14e8d088da4f30f
2026-08-28,zide1982reconstruction:C:c1.p247.i156,"komab, kob",ashes,Sora,so,247,156,1,Z82-p247-i156,paired,2,zide1982reconstruction:C:c1.p247.i156:v2,zide1982reconstruction:C:c1.p247.i156,kob,ashes,ingested,structured source comparison record,"zide1982reconstruction[p. 247, item 156]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,79c7d904700f6550adedea5846088b07f7998e596d22137fc14e8d088da4f30f
2026-08-28,zide1982reconstruction:C:c2.p250.i182,kon-dɛm-sʌr,"hill paddy, unhusked rice",Juray,Juray,250,182,2,Z82-p250-i182,paired,1,zide1982reconstruction:C:c2.p250.i182,,kon-dɛm-sʌr,"hill paddy, unhusked rice",ingested,structured source comparison record,"zide1982reconstruction[p. 250, item 182]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,18709da6a668f2833ef350f737b8757c4092415a2649297a940236231a09677a
2026-08-28,zide1982reconstruction:C:c1.p250.i182,kon-dɛm-sʌr,"hill paddy, unhusked rice",Sora,so,250,182,1,Z82-p250-i182,paired,1,zide1982reconstruction:C:c1.p250.i182,,kon-dɛm-sʌr,"hill paddy, unhusked rice",ingested,structured source comparison record,"zide1982reconstruction[p. 250, item 182]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,551cfc2ecc6328e7a9113e602089c76d0f5aa5c64e6b3a4cb5da9d4856e3706f
2026-08-28,zide1982reconstruction:C:c2.p491.i1767,kor-,to bite,Juray,Juray,491,1767,2,Z82-p491-i1767,paired,1,zide1982reconstruction:C:c2.p491.i1767,,kor-,to bite,ingested,structured source comparison record,"zide1982reconstruction[p. 491, item 1767]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d4da5a3d083ee243c431cf0076dedb014f521b075737d92b67e25487354f7d37
2026-08-28,zide1982reconstruction:C:c1.p491.i1767,kor-,to bite,Sora,so,491,1767,1,Z82-p491-i1767,paired,1,zide1982reconstruction:C:c1.p491.i1767,,kor-,to bite,ingested,structured source comparison record,"zide1982reconstruction[p. 491, item 1767]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,22a5bca2245ba09964eba5a8857bf3303a9da2382051139db675fe7d5fb77932
2026-08-28,zide1982reconstruction:C:c2.p255.i217,koro-mʌd,eyelash,Juray,Juray,255,217,2,Z82-p255-i217,paired,1,zide1982reconstruction:C:c2.p255.i217,,koro-mʌd,eyelash,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 217]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b1a82a70503f67d9ef98192a5bf36f749e4b35d380c733933fe71dfac222b82d
2026-08-28,zide1982reconstruction:C:c1.p255.i217,koro-mʌd,eyelash,Sora,so,255,217,1,Z82-p255-i217,paired,1,zide1982reconstruction:C:c1.p255.i217,,koro-mʌd,eyelash,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 217]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8465ebc30d640281feac19bd3fbff4a8df5fb48f705c43def612d5983316e287
2026-08-28,zide1982reconstruction:C:c2.p483.i1687,koroɟ,kind of grain,Juray,Juray,483,1687,2,Z82-p483-i1687,paired,1,zide1982reconstruction:C:c2.p483.i1687,,koroɟ,kind of grain,ingested,structured source comparison record,"zide1982reconstruction[p. 483, item 1687]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b0604de8126df33a4728f7151f22a00c1a52637624c1ac21f7395efacdd0979f
2026-08-28,zide1982reconstruction:C:c1.p404.i974,kortab-,"to be eaten away, to be worm-eaten, threadbare",Sora,so,404,974,1,Z82-p404-i974,paired,1,zide1982reconstruction:C:c1.p404.i974,,kortab-,"to be eaten away, to be worm-eaten, threadbare",ingested,structured source comparison record,"zide1982reconstruction[p. 404, item 974]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c1ce254d995be378f606964523667cc1f4f0aeb0bdc7f5578b6ad195f5131189
2026-08-28,zide1982reconstruction:C:c2.p255.i220,"koɽa, kol",oven,Juray,Juray,255,220,2,Z82-p255-i220,paired,1,zide1982reconstruction:C:c2.p255.i220,,koɽa,oven,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 220]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,512bf074b965a5a63b4177ff64228504cfe44c117adf1edebf7b1ff1a7382348
2026-08-28,zide1982reconstruction:C:c2.p255.i220,"koɽa, kol",oven,Juray,Juray,255,220,2,Z82-p255-i220,paired,2,zide1982reconstruction:C:c2.p255.i220:v2,zide1982reconstruction:C:c2.p255.i220,kol,oven,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 220]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,512bf074b965a5a63b4177ff64228504cfe44c117adf1edebf7b1ff1a7382348
2026-08-28,zide1982reconstruction:C:c1.p255.i220,"koɽa, kol",oven,Sora,so,255,220,1,Z82-p255-i220,paired,1,zide1982reconstruction:C:c1.p255.i220,,koɽa,oven,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 220]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0f95debfa78ab24f0ec4bcb45da456c56ef8cc246bcf6e755d3c82a5c79f32c0
2026-08-28,zide1982reconstruction:C:c1.p255.i220,"koɽa, kol",oven,Sora,so,255,220,1,Z82-p255-i220,paired,2,zide1982reconstruction:C:c1.p255.i220:v2,zide1982reconstruction:C:c1.p255.i220,kol,oven,ingested,structured source comparison record,"zide1982reconstruction[p. 255, item 220]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0f95debfa78ab24f0ec4bcb45da456c56ef8cc246bcf6e755d3c82a5c79f32c0
2026-08-28,zide1982reconstruction:C:c2.p454.i1412,kud-,to lift to one side,Juray,Juray,454,1412,2,Z82-p454-i1412,paired,1,zide1982reconstruction:C:c2.p454.i1412,,kud-,to lift to one side,ingested,structured source comparison record,"zide1982reconstruction[p. 454, item 1412]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,2317619a0b8ed953ecdbf165aa14dcd376ed37bd87038294354a47cfad0b8d4f
2026-08-28,zide1982reconstruction:C:c1.p454.i1412,kud-,to lift to one side,Sora,so,454,1412,1,Z82-p454-i1412,paired,1,zide1982reconstruction:C:c1.p454.i1412,,kud-,to lift to one side,ingested,structured source comparison record,"zide1982reconstruction[p. 454, item 1412]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,bf47be69254506fe7de5153035c4d69ac193f1b0be2b204706156fe6edb5271d
2026-08-28,zide1982reconstruction:C:c1.p238.i74,"kullu, kul",turtle,Sora,so,238,74,1,Z82-p238-i74,paired,1,zide1982reconstruction:C:c1.p238.i74,,kullu,turtle,ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 74]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3149767dce285f834c1f07e69903b465463eab85a693e5a5a69aeaf04828aed5
2026-08-28,zide1982reconstruction:C:c1.p238.i74,"kullu, kul",turtle,Sora,so,238,74,1,Z82-p238-i74,paired,2,zide1982reconstruction:C:c1.p238.i74:v2,zide1982reconstruction:C:c1.p238.i74,kul,turtle,ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 74]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,3149767dce285f834c1f07e69903b465463eab85a693e5a5a69aeaf04828aed5
2026-08-28,zide1982reconstruction:C:c2.p238.i74,"kulu, kul",turtle,Juray,Juray,238,74,2,Z82-p238-i74,paired,1,zide1982reconstruction:C:c2.p238.i74,,kulu,turtle,ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 74]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7f6d43d10393d82c5e82b9343b3d8ecd25f26076c9300ad6cc25ed06668fcef8
2026-08-28,zide1982reconstruction:C:c2.p238.i74,"kulu, kul",turtle,Juray,Juray,238,74,2,Z82-p238-i74,paired,2,zide1982reconstruction:C:c2.p238.i74:v2,zide1982reconstruction:C:c2.p238.i74,kul,turtle,ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 74]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7f6d43d10393d82c5e82b9343b3d8ecd25f26076c9300ad6cc25ed06668fcef8
2026-08-28,zide1982reconstruction:C:c1.p236.i52,kulʌm,"relative, kin, guests",Sora,so,236,52,1,Z82-p236-i52,paired,1,zide1982reconstruction:C:c1.p236.i52,,kulʌm,"relative, kin, guests",ingested,structured source comparison record,"zide1982reconstruction[p. 236, item 52]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,78b9113a244925608e23fb26cc87db39b6bf6a9158c45b428b4b233ea483383e
2026-08-28,zide1982reconstruction:C:c2.p236.i52,kulʌm,"relative, kin",Juray,Juray,236,52,2,Z82-p236-i52,paired,1,zide1982reconstruction:C:c2.p236.i52,,kulʌm,"relative, kin",ingested,structured source comparison record,"zide1982reconstruction[p. 236, item 52]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ed8d6c9e30ca5427fb9ef3a5d59969460b3c93b5961a75ac92ad8dd05656d845
2026-08-28,zide1982reconstruction:C:c1.p319.i585,kun-dɨb,"fist, fistful",Sora,so,319,585,1,Z82-p319-i585,paired,1,zide1982reconstruction:C:c1.p319.i585,,kun-dɨb,"fist, fistful",ingested,structured source comparison record,"zide1982reconstruction[p. 319, item 585]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,77b88c4d47d8b50c4c456d8ce13e96c3c356fe8e7ec5c8d612aae121c00a54c7
2026-08-28,zide1982reconstruction:C:c2.p504.i1806,kurkur-,to cackle,Juray,Juray,504,1806,2,Z82-p504-i1806,singleton,1,zide1982reconstruction:C:c2.p504.i1806,,kurkur-,to cackle,ingested,structured source comparison record,"zide1982reconstruction[p. 504, item 1806]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f41bbf0e4d8ca88880089c677ac614f9a7ffade8b838cd686e20cd0356f88d4f
2026-08-28,zide1982reconstruction:C:c2.p235.i45,"kurta, -kur",horse,Juray,Juray,235,45,2,Z82-p235-i45,paired,1,zide1982reconstruction:C:c2.p235.i45,,kurta,horse,ingested,structured source comparison record,"zide1982reconstruction[p. 235, item 45]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,80e14797dd1f69e92139b2e22acd1e046884300f2571639feabec4d1a9230a76
2026-08-28,zide1982reconstruction:C:c2.p235.i45,"kurta, -kur",horse,Juray,Juray,235,45,2,Z82-p235-i45,paired,2,zide1982reconstruction:C:c2.p235.i45:v2,zide1982reconstruction:C:c2.p235.i45,-kur,horse,ingested,structured source comparison record,"zide1982reconstruction[p. 235, item 45]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,80e14797dd1f69e92139b2e22acd1e046884300f2571639feabec4d1a9230a76
2026-08-28,zide1982reconstruction:C:c1.p235.i45,"kurta, -kur",horse,Sora,so,235,45,1,Z82-p235-i45,paired,1,zide1982reconstruction:C:c1.p235.i45,,kurta,horse,ingested,structured source comparison record,"zide1982reconstruction[p. 235, item 45]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,080117ce37b371cd3026f13ed4d6bcdf75672858f5638a704055a65f629081fb
2026-08-28,zide1982reconstruction:C:c1.p235.i45,"kurta, -kur",horse,Sora,so,235,45,1,Z82-p235-i45,paired,2,zide1982reconstruction:C:c1.p235.i45:v2,zide1982reconstruction:C:c1.p235.i45,-kur,horse,ingested,structured source comparison record,"zide1982reconstruction[p. 235, item 45]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,080117ce37b371cd3026f13ed4d6bcdf75672858f5638a704055a65f629081fb
2026-08-28,zide1982reconstruction:C:c2.p543.i1965,kuɲar,father-in-law,Juray,Juray,543,1965,2,Z82-p543-i1965,paired,1,zide1982reconstruction:C:c2.p543.i1965,,kuɲar,father-in-law,ingested,structured source comparison record,"zide1982reconstruction[p. 543, item 1965]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0ed4f5f0358c6b75b7181a6043d6f0c3b2aee6eab1c90c58eac5e4f6718c5d72
2026-08-28,zide1982reconstruction:C:c1.p543.i1965,kuɲar,father-in-law,Sora,so,543,1965,1,Z82-p543-i1965,paired,1,zide1982reconstruction:C:c1.p543.i1965,,kuɲar,father-in-law,ingested,structured source comparison record,"zide1982reconstruction[p. 543, item 1965]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,958b2e6bbeac8d23a08050ef7568d62ad53faa37aabeeed33178c01b4ac57918
2026-08-28,zide1982reconstruction:C:c1.p387.i846,kuʔpa,he-calf,Sora,so,387,846,1,Z82-p387-i846,singleton,1,zide1982reconstruction:C:c1.p387.i846,,kuʔpa,he-calf,ingested,structured source comparison record,"zide1982reconstruction[p. 387, item 846]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,1b3ed4d026154ec32c5ffe828352ff9f4fcdccf7806128118efb13d20d1dde9e
2026-08-28,zide1982reconstruction:C:c2.p529.i1901,kɔ[w]un,"bride, wife",Juray,Juray,529,1901,2,Z82-p529-i1901,paired,1,zide1982reconstruction:C:c2.p529.i1901,,kɔ[w]un,"bride, wife",ingested,structured source comparison record,"zide1982reconstruction[p. 529, item 1901]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ae09e4303f8f71ccebb7b1730ee9abb864c8ba4baa13916d3d7ab25de9ed7548
2026-08-28,zide1982reconstruction:C:c2.p515.i1832,kɔ-salli,cucumber,Juray,Juray,515,1832,2,Z82-p515-i1832,paired,1,zide1982reconstruction:C:c2.p515.i1832,,kɔ-salli,cucumber,ingested,structured source comparison record,"zide1982reconstruction[p. 515, item 1832]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e93c48704eaed31f0238c5af475055987887c635d6326becda8b766f4d5093ab
2026-08-28,zide1982reconstruction:C:c1.p529.i1901,kɔjɛn,"bride, wife",Sora,so,529,1901,1,Z82-p529-i1901,paired,1,zide1982reconstruction:C:c1.p529.i1901,,kɔjɛn,"bride, wife",ingested,structured source comparison record,"zide1982reconstruction[p. 529, item 1901]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,719dff32d801f80de1a4d49c301cff38db38c9425e00b5f66fba5103e6e1c354
2026-08-28,zide1982reconstruction:C:c2.p302.i515,kɔkɔɟ,chicken (baby talk),Juray,Juray,302,515,2,Z82-p302-i515,singleton,1,zide1982reconstruction:C:c2.p302.i515,,kɔkɔɟ,chicken (baby talk),ingested,structured source comparison record,"zide1982reconstruction[p. 302, item 515]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,bbe3fd7fe29ed05a1188f70502d06b22b0d73dac18ff694d7087b1fb412e287c
2026-08-28,zide1982reconstruction:C:c1.p261.i260,kɔkɔɽa,vulture-like bird,Sora,so,261,260,1,Z82-p261-i260,singleton,1,zide1982reconstruction:C:c1.p261.i260,,kɔkɔɽa,vulture-like bird,ingested,structured source comparison record,"zide1982reconstruction[p. 261, item 260]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,467e8c80fe15e4d674288747efa260579f351f0757f3807bb20ccea401c8b4ab
2026-08-28,zide1982reconstruction:C:c1.p483.i1687,"kɔroɟ, koroɟ","black horsegram, sorghum",Sora,so,483,1687,1,Z82-p483-i1687,paired,1,zide1982reconstruction:C:c1.p483.i1687,,kɔroɟ,"black horsegram, sorghum",ingested,structured source comparison record,"zide1982reconstruction[p. 483, item 1687]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,cb8d0e5743049cd75640d497896e48dd10fbc05efc7db2e2fca41f48c84255b3
2026-08-28,zide1982reconstruction:C:c1.p483.i1687,"kɔroɟ, koroɟ","black horsegram, sorghum",Sora,so,483,1687,1,Z82-p483-i1687,paired,2,zide1982reconstruction:C:c1.p483.i1687:v2,zide1982reconstruction:C:c1.p483.i1687,koroɟ,"black horsegram, sorghum",ingested,structured source comparison record,"zide1982reconstruction[p. 483, item 1687]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,cb8d0e5743049cd75640d497896e48dd10fbc05efc7db2e2fca41f48c84255b3
2026-08-28,zide1982reconstruction:C:c2.p404.i974,kɔrtab-,"to be threadbare, worm-eaten",Juray,Juray,404,974,2,Z82-p404-i974,paired,1,zide1982reconstruction:C:c2.p404.i974,,kɔrtab-,"to be threadbare, worm-eaten",ingested,structured source comparison record,"zide1982reconstruction[p. 404, item 974]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,40bc39719d06e6f4a841497d4aa66b479064fd8e339ab146c2795535c2919df9
