Status,Entry_Key,PDF_Page,Printed_Page,Column,Column_Entry,Top,Raw_Form_POS,Form,POS,Raw_Gloss,Gloss,Duplicate_Raw_Form_POS,Duplicate_Raw_Gloss,Duplicate_Agrees,Reviewed_Form,Reviewed_Parameter_ID,Review_Match_Score
prior_section,thari:p199:c2:e1,14,199,2,1,155.6,khalsa(n.m) _,khalsa,noun masculine,sikhs,sikhs,khalsaCn.m),sikhs,no,,,
prior_section,thari:p199:c2:e2,14,199,2,2,181.3,khas(a),khas,adjective,particular,particular,lchaa(a),particular,no,,,
prior_section,thari:p199:c2:e3,14,199,2,3,207.4,khasi(a),khasi,adjective,good t,good t,Uia8i(a),good,no,,,
already_reviewed,thari:p199:c2:e4,14,199,2,4,232.1,khlc(n.fli),khlc,noun,"brew, £,ruel","brew, g, ruel","khlc(n,^B)","brew, gruel",no,khic,3880,0.896
already_reviewed,thari:p199:c2:e5,14,199,2,5,258.1,khlcni(n.f),khlcni,noun feminine,cooked rice,cooked rice,khlcni(n.f),cooked rice,yes,khicṇī,3880,1.203
prior_section,thari:p199:c2:e6,14,199,2,6,290.5,khllaph(a),khllaph,adjective,"aii,aint;t","aii, aint; t",khl^ph(a),against -- * • i,no,,,
prior_section,thari:p199:c2:e7,14,199,2,7,317.6,khllki(i..f),khllki(i..f),,pen,pen,khllki(n.f),pen,no,,,
prior_section,thari:p199:c2:e8,14,199,2,8,343.0,Khlskoli(n.f},khlskoli,noun feminine,GQuirrel,GQuirrel,khl8koii(n*r),squirrel,no,,,
already_reviewed,thari:p199:c2:e9,14,199,2,9,369.2,khiiiharo(n.m),khiiiharo,noun masculine,"mucus, phi eyn","mucus, phi eyn",khigharo(n»B),Bucus«phlegB,no,khīghāro,3763,0.749
already_reviewed,thari:p199:c2:e10,14,199,2,10,394.6,knicyo(n.m),knicyo,noun masculine,porridge,porridge,khicyo(a.B),porridge,no,khīcyo,3880,1.203
prior_section,thari:p199:c2:e11,14,199,2,11,420.8,khityo(n.ffi),khityo,noun,rice-cake,rice-cake,kh'itjoin.m),rice-cake,no,,,
prior_section,thari:p199:c2:e12,14,199,2,12,453.7,khiroli(n.f),khiroli,noun feminine,kiXiCi of a i'ruit,kiXiCi of a i'ruit,khiroli(n*f),kind of a fruit,no,,,
already_reviewed,thari:p199:c2:e13,14,199,2,13,478.4,"Khili(n,fj",khili,noun,peg,peg,khili(B^f),peg,no,khīlī,3202,1.250
already_reviewed,thari:p199:c2:e14,14,199,2,14,504.3,khilo(n.:i),khilo,noun,nail,nail,khilo(a.B),nail ‘ . . . y,no,khīlo,3202,1.250
prior_section,thari:p199:c2:e15,14,199,2,15,538.4,KhisoUi.2i),khisoui.2i),,pocket,pocket,khisoCn.a),pocket,no,,,
already_reviewed,thari:p199:c2:e16,14,199,2,16,568.1,khUbi(n.f),khubi,noun feminine,mushroom,mushroom,khUbiU^f),Bushroca,no,khubī,3724,1.250
already_reviewed,thari:p199:c2:e17,14,199,2,17,600.3,khUd(n.m),khud,noun masculine,room,room,khU^(n.B),ro<»,no,khuḍ,3251,1.250
already_reviewed,thari:p199:c2:e18,14,199,2,18,632.7,khUr(n.m),khur,noun masculine,hoof,hoof,Wr(n.B),hoof k,no,khuṛ,3906,1.250
prior_section,thari:p199:c2:e19,14,199,2,19,665.1,khU rch© ren(n .f},khu rcha ren,noun feminine,}acrimony,}acrimony,l^yrc^ren(n*f,f )ac^iBony,no,,,
prior_section,thari:p199:c2:e20,14,199,2,20,691.0,khUrjin(n.f),khurjin,noun feminine,saddle bag,saddle bag,UiUrJi^,^saddle bait,no,,,
already_reviewed,thari:p199:c2:e21,14,199,2,21,716.5,khUrpi(n.f),khurpi,noun feminine,scraper,scraper,khUrpi(n.r}^ j,scraper,yes,khurpī,3730,1.250
already_reviewed,thari:p199:c2:e22,14,199,2,22,741.4,KhUrpo(n.ffi),khurpo,noun,poker,poker,khUrpo(a*B),poker,yes,khurpī,3730,1.203
already_reviewed,thari:p199:c2:e23,14,199,2,23,764.7,KhUri(n.f),khuri,noun feminine,heel,heel,khOri(n.f) ^ ke,eel,no,khuṛī,3906,1.250
already_reviewed,thari:p199:c2:e24,14,199,2,24,790.4,khUlyoro(a),khulyoro,adjective,open,open,khUlyoro(a),"open ,:; ic",no,khulyoro,3945,1.250
prior_section,thari:p199:c2:e25,14,199,2,25,815.8,KhUs(a),khus,adjective,pleased,pleased,,,no,,,
prior_section,thari:p199:c2:e26,14,199,2,26,837.9,knUsi(n. i’),knusi,noun,"happiness, deli","happiness, deli",kbUs(a),"pleased l^ppiness, delig",no,,,
prior_section,thari:p200:c1:e1,15,200,1,1,110.5,khUsbu(n.f),khusbu,noun feminine,scex^t,scexgt,,,no,,,
prior_section,thari:p200:c1:e2,15,200,1,2,136.9,KhUbitljaj (a),khubitljaj,adjective,jovial,jovial,,,no,,,
already_reviewed,thari:p200:c1:e3,15,200,1,3,162.5,kh^j o (n . iii),khj o,noun,pocket,pocket,«ter(n.a) pick-,-pocket g,no,khū̃jo,4174,1.219
prior_section,thari:p200:c1:e4,15,200,1,4,188.7,Knujk&ter(n.m),knujkater,noun masculine,picK-pocKet,picK-pocKet,«ter(n.a) pick-,-pocket g,no,,,
prior_section,thari:p200:c1:e5,15,200,1,5,214.1,Khuno (li. lu),khuno (li. lu),,corriei,corriei,,,no,,,
prior_section,thari:p200:c1:e6,15,200,1,6,239.6,khun (n . i)i),khun,noun,murder,murder,,,no,,,
prior_section,thari:p200:c1:e7,15,200,1,7,265.5,Khuni(n.ffi),khuni,noun,iBuraerer,iBuraerer,,,no,,,
prior_section,thari:p200:c1:e8,15,200,1,8,292.1,knuroin.in),knuroin.in),,oven,oven,,,no,,,
already_reviewed,thari:p200:c1:e9,15,200,1,9,324.3,k’iietbr(n.i£.),kiietbr,noun,"farm, field","farm, field",,,no,khetar,3735,1.142
already_reviewed,thari:p200:c1:e10,15,200,1,10,356.2,kiietri(n.f),kiietri,noun feminine,harvest,harvest,,,no,khetrī,3735,1.185
already_reviewed,thari:p200:c1:e11,15,200,1,11,388.6,khel(n.iii),khel,noun,"play, ski","play, ski",,,no,khel,3918,1.250
prior_section,thari:p200:c1:e12,15,200,1,12,420.5,kiieii(n.f},kiieii,noun feminine,"craxup, 4^0 ut","craxup, 4g0 ut",,,no,,,
already_reviewed,thari:p200:c1:e13,15,200,1,13,453.2,khes(n.m),khes,noun masculine,cotton coverlet,cotton coverlet,a) cotto,on coverlet g,no,khes,3924,1.250
already_reviewed,thari:p200:c1:e14,15,200,1,14,479.3,khoto(a;,khoto,adjective,wicked,wicked,,,no,khoṭo,3931,1.250
already_reviewed,thari:p200:c1:e15,15,200,1,15,518.5,kiiopo(n.iu),kiiopo,noun,leather-hood,leather-hood,,,no,khopo,3936,1.174
already_reviewed,thari:p200:c1:e16,15,200,1,16,544.1,khopri(n.f),khopri,noun feminine,SKull,SKull,,,no,khoprī,3936,1.250
already_reviewed,thari:p200:c1:e17,15,200,1,17,570.8,khor(n.m),khor,noun masculine,lap,lap,,,no,khor,3607,1.250
prior_section,thari:p200:c1:e18,15,200,1,18,602.7,knorein.a),knorein,adjective,adoption,adoption,,,no,,,
prior_section,thari:p200:c1:e19,15,200,1,19,635.3,khoro(n.Ui),khoro,noun,"scab, Cl and ruff","scab, Cl and ruff",,,no,,,
prior_section,thari:p200:c1:e20,15,200,1,20,661.0,"Khya],(n.s)",khya,noun,"idea, intention, no 1.ion, decire g-","idea, intention, no 1.ion, decire g-",,,no,,,
prior_section,thari:p200:c1:e21,15,200,1,21,745.7,"g8ji(n.f,a>",g8ji,noun feminine,"veat, bald","veat, bald",,,no,,,
already_reviewed,thari:p200:c1:e22,15,200,1,22,771.7,gfejo(a),gfejo,adjective,bald,bald,Yest«,« bald g,no,gãjo,3960,1.157
prior_section,thari:p200:c1:e23,15,200,1,23,797.3,g^th(u. f),gth(u. f),,"boil, knot measles","boil, knot measles",,,no,,,
prior_section,thari:p200:c1:e24,15,200,1,24,842.7,g&d(n .m ),gad,noun masculine,trash,trash,,,no,,,
prior_section,thari:p200:c1:e25,15,200,1,25,862.1,gedo(a),gedo,adjective,dirty,dirty,,,no,,,
prior_section,thari:p200:c2:e1,15,200,2,1,110.9,gfedrttph(n.tt),gfedrttph,noun,"sulphur nore, sany, much","sulphur nore, sany, much",,,no,,,
prior_section,thari:p200:c2:e2,15,200,2,2,162.5,fibj(n.m),fibj,noun masculine,"arrow, yard","arrow, yard",ej(n.a),"arrov, yard",no,,,
prior_section,thari:p200:c2:e3,15,200,2,3,190.1,gfojiUi.f),gfojiui.f),,foaiu,foaiu,,,no,,,
already_reviewed,thari:p200:c2:e4,15,200,2,4,214.1,gfajfer^.f),gfajfer.f),,carrot,carrot,"ejer(n,f}",carrot',no,gajar,4140,1.142
prior_section,thari:p200:c2:e5,15,200,2,5,239.8,£fet&r(n.m),gfetar,noun masculine,gut Ler,gut Ler,eter(a.a),gutter,no,,,
already_reviewed,thari:p200:c2:e6,15,200,2,6,265.7,g&d(n.ffi),gad,noun,castle,castle,"ed(n,a)",castle,no,gaḍ,3986,1.250
already_reviewed,thari:p200:c2:e7,15,200,2,7,291.9,£sdh(n.m),gsdh,noun masculine,"fort, fortress","fort, fortress",edbCa.a),"fort, fortress",no,gaḍh,3986,1.180
already_reviewed,thari:p200:c2:e8,15,200,2,8,324.1,gSr'cTbh (n . ill),gsrctbh,noun,donkey,donkey,edTeb.(n«a),"donkey,:",no,gaḍ̠hī,4054,1.063
already_reviewed,thari:p200:c2:e9,15,200,2,9,356.0,g&cThi(n.f),gacthi,noun feminine,donkey,donkey,edTeb.(n«a),"donkey,:",no,gaḍ̠ah,4054,1.123
prior_section,thari:p200:c2:e10,15,200,2,10,389.8,£;8nescoth^n.f),g8nescoth,noun feminine,a festival,a festival,eMscotbla.f),a festival,no,,,
prior_section,thari:p200:c2:e11,15,200,2,11,420.3,g&nti(n.f),ganti,noun feminine,"worry, anxiety","worry, anxiety",enti(a.f),"vorry, anxiety",no,,,
prior_section,thari:p200:c2:e12,15,200,2,12,453.9,5&ta(pp;,5ata,postposition,"froiu, ueyiaes","froiu, ueyiaes",,,no,,,
already_reviewed,thari:p200:c2:e13,15,200,2,13,478.4,£fenat(n.f},gfenat,noun feminine,Diotiier-ia-law of son or dauf^nter,Diotiier-ia-law of son or daufgnter,enat(n.f),aotber-in-lav of son.or daughter,no,ganāt,5279,0.805
prior_section,thari:p200:c2:e14,15,200,2,14,517.7,Conation.a),conation,adjective,relatives,relatives,eaati(a.B),relatives,no,,,
prior_section,thari:p200:c2:e15,15,200,2,15,545.1,^ e p U . f ),e p u . f ),,mud,mud,epU.f),aud,no,,,
prior_section,thari:p200:c2:e16,15,200,2,16,569.3,f^sptni^n.f},fsptni,noun feminine,moss,moss,epen(zuf),BOSS,no,,,
prior_section,thari:p200:c2:e17,15,200,2,17,601.5,£;epni(n. f),gepni,noun feminine,swamp,swamp,epni\B.f),svaap,no,,,
prior_section,thari:p200:c2:e18,15,200,2,18,634.6,gebi;a(n.ii),gebia,noun,"clothes, dress","clothes, dress",ebha(n.a),"clothes, dress",no,,,
prior_section,thari:p200:c2:e19,15,200,2,19,661.3,£.6ffi(n.iu),g.6ffi,noun,sorrow,sorrow,aaCa.a),sorrow,no,,,
prior_section,thari:p200:c2:e20,15,200,2,20,687.2,gferfc«m(a),gferfc«m,adjective,hot,hot,erea(a),hot,no,,,
prior_section,thari:p200:c2:e21,15,200,2,21,712.1,g&rfom pletln.f),garfom pletl,noun feminine,)hot-plate,)hot-plate,erM plet(a«f),)bot-plate,no,,,
already_reviewed,thari:p200:c2:e22,15,200,2,22,744.1,gbra(n.Ei),gbra,noun,hail,hail,,,no,garā,3969,1.180
prior_section,thari:p200:c2:e23,15,200,2,23,770.2,gbrib(aj,gbrib(aj,,poor,poor,erib(a),poor,no,,,
prior_section,thari:p200:c2:e24,15,200,2,24,797.1,gfc»rdfarUt.i*i),gfc»rdfarut.ii),,giraer,giraer,erder(a.B),girder,no,,,
prior_section,thari:p200:c2:e25,15,200,2,25,821.1,gsrdhi(a),gsrdhi,adjective,old,old,erdbl(a),"old """,no,,,
already_reviewed,thari:p200:c2:e26,15,200,2,26,840.8,gGrdho(a),ggrdho,adjective,old,old,erdbo(a),old ‘,no,garḍho,4347a,1.203
prior_section,thari:p200:c2:e27,15,200,2,27,859.5,gfc.rno(n.m),gfc.rno,noun masculine,duster,duster,,,no,,,
prior_section,thari:p201:c1:e1,16,201,1,1,156.5,g&rbh(n.ai),garbh,noun,pregnancy,pregnancy,,,no,,,
prior_section,thari:p201:c1:e2,16,201,1,2,189.2,£erbhv6ti(a),gerbhv6ti,adjective,pre^^naut,preggnaut,,,no,,,
prior_section,thari:p201:c1:e3,16,201,1,3,220.9,gforbhni(a),gforbhni,adjective,pregnant,pregnant,hT9ti(a) preg,gnant,no,,,
already_reviewed,thari:p201:c1:e4,16,201,1,4,253.0,oer£fc»r(n.f),oergfc»r,noun feminine,confusion,confusion,er(zi.f) i conf,fusioa,no,gaṛḇaṛ,3974,1.056
prior_section,thari:p201:c1:e5,16,201,1,5,285.2,gfcriiii(n.f),gfcriiii,noun feminine,heat wrong,heat wrong,,,no,,,
prior_section,thari:p201:c1:e6,16,201,1,6,337.5,g6labea(n.m),g6labea,noun masculine,Liufi’ler,Liufi’ler,,,no,,,
prior_section,thari:p201:c1:e7,16,201,1,7,363.4,gfelo(n.m),gfelo,noun masculine,cneeK,cneeK,,,no,,,
prior_section,thari:p201:c1:e8,16,201,1,8,389.3,g&vt-yo(n.m),gavt-yo,noun masculine,singer,singer,,,no,,,
already_reviewed,thari:p201:c1:e9,16,201,1,9,421.5,gfc-var(a.m/f),gfc-var,adjective,"cowherd, vegetable","cowherd, vegetable",,,no,gavār,4293,0.624
already_reviewed,thari:p201:c1:e10,16,201,1,10,453.7,ga(n.m),ga,noun masculine,village,village,,,no,gā̃,4368,1.250
needs_review,thari:p201:c1:e11,16,201,1,11,486.8,ga(n.f),ga,noun feminine,cow,cow,,,no,,,
needs_review,thari:p201:c1:e12,16,201,1,12,511.5,galno(n.i:.),galno,noun,singer,singer,0(n.m} ‘ Bing,"ger """,no,,,
needs_review,thari:p201:c1:e13,16,201,1,13,545.3,gau(ii.Di},gau(ii.di,,a distance of two milee,a distance of two milee,«a) a di,istance of,no,,,
needs_review,thari:p201:c1:e14,16,201,1,14,584.0,gaun(n.:i),gaun,noun,gown,gown,,,no,,,
needs_review,thari:p201:c1:e15,16,201,1,15,616.6,gajln.mj,gajln.mj,,thunder,thunder,a) ‘ thun,nder,no,,,
needs_review,thari:p201:c1:e16,16,201,1,16,642.5,gacfi(n.f),gacfi,noun feminine,"carriage, train","carriage, train",n .f > catr,"riage, train",no,,,
needs_review,thari:p201:c1:e17,16,201,1,17,675.7,gaifo {n . lii),gaifo,noun,"traiG car, coach","traiG car, coach",,,no,,,
needs_review,thari:p201:c1:e18,16,201,1,18,707.6,gad i(n .f),gad i,noun feminine,"mattress, cushion f''","mattress, cushion f''","n ,f) aatt","tress, cushion",no,,,
needs_review,thari:p201:c1:e19,16,201,1,19,732.8,gacilo(n.si),gacilo,noun,"mattress, couch","mattress, couch",,,no,,,
needs_review,thari:p201:c1:e20,16,201,1,20,771.9,cain(n.m),cain,noun masculine,village,village,,,no,,,
needs_review,thari:p201:c1:e21,16,201,1,21,797.1,galico(n.iJi),galico,noun,carpet,carpet,,,no,,,
needs_review,thari:p201:c1:e22,16,201,1,22,822.8,gavyo(n.iu),gavyo,noun,singer,singer,0(n.m} ‘ Bing,"ger """,no,,,
needs_review,thari:p201:c1:e23,16,201,1,23,848.7,gastel(n.ci),gastel,noun,kerosene oil neck,kerosene oil neck,el(a.a) kero,"osene o il """,no,,,
needs_review,thari:p201:c2:e1,16,201,2,1,157.3,glci syraibd(n.m),glci syraibd,noun masculine,)strait,)strait,glci S6Be•d(n,a)strait,no,,,
needs_review,thari:p201:c2:e2,16,201,2,2,189.4,gito sojjibl(nfj,gito sojjibl(nfj,,jdiptneria,jdiptneria,glto sojyel(nf,f)diptheria,no,,,
needs_review,thari:p201:c2:e3,16,201,2,3,220.9,gld&r(n.ic) j,gldar,noun,jackal,jackal,glder(n.m),jackal,no,,,
needs_review,thari:p201:c2:e4,16,201,2,4,252.8,"giaro(n,m) l",giaro,noun masculine,luUsK-iiielon,luUsK-iiielon,gldro(n.m),Busk-aeloB,no,,,
needs_review,thari:p201:c2:e5,16,201,2,5,284.9,glrbn(n.iu) p,glrbn,noun,plauet,plauet,glreh(n.m),planet,no,,,
needs_review,thari:p201:c2:e6,16,201,2,6,311.3,glrj(n.fJ v,glrj,noun,vulture,vulture,g lr i(n .f),vulture,no,,,
needs_review,thari:p201:c2:e7,16,201,2,7,337.3,glrja(n.f) c,glrja,noun feminine,church,church,g lrja (n .f),church,yes,,,
needs_review,thari:p201:c2:e8,16,201,2,8,363.2,glru(n.u.) c,glru,noun,circumference,circumference,glrd(a.ffl),circuBference,no,,,
needs_review,thari:p201:c2:e9,16,201,2,9,389.1,glrhfcn(n.ai) e,glrhfcn,noun,eclipse,eclipse,glrhen(n.n),eclipse,no,,,
needs_review,thari:p201:c2:e10,16,201,2,10,421.3,glrkha(n.f) s,glrkha,noun feminine,small space in a wall,small space in a wall,glrk h i(n .f),small space in,no,,,
already_reviewed,thari:p201:c2:e11,16,201,2,11,453.2,gllar(n.iu) c,gllar,noun,cheek,cheek,"gllar(n,m )",cheek,yes,galo,4089,1.094
needs_review,thari:p201:c2:e12,16,201,2,12,485.6,gllo(a) w,gllo,adjective,"wet, soft","wet, soft",g llo (a ),wet| soft,yes,,,
needs_review,thari:p201:c2:e13,16,201,2,13,511.3,glloto(n.u.) s,glloto,noun,sum^-ersault,sumg-ersault,"glloto(n,i&}",suamersault,no,,,
needs_review,thari:p201:c2:e14,16,201,2,14,544.6,gilgllai(n.f;,gilgllai,noun feminine,tickling,tickling,g X lg lla i(n .f),tickling ',no,,,
needs_review,thari:p201:c2:e15,16,201,2,15,583.3,gllti(n.f) s,gllti,noun feminine,silver,silver,g llt l(h .f),silver,no,,,
needs_review,thari:p201:c2:e16,16,201,2,16,615.7,gier(n.f) r,gier,noun feminine,red ant,red ant,gierCn.f),red ant,no,,,
needs_review,thari:p201:c2:e17,16,201,2,17,641.8,git(n.:s) s,git,noun,"song, hymn","song, hymn",g itln .a),"song, hyan",no,,,
needs_review,thari:p201:c2:e18,16,201,2,18,674.7,gUit©r(xi.uJ c,guitar(xi.uj c,,cow-urine,cow-urine,gUiter(n»ffl),cow-urine,no,,,
needs_review,thari:p201:c2:e19,16,201,2,19,706.4,gUthy©1(a) C,guthyai,adjective,CvvBiplicateci,CvvBiplicateci,gUthyel(a),coBplicated,no,,,
needs_review,thari:p201:c2:e20,16,201,2,20,732.1,gUarCn.f) c,guarcn.f) c,,cyaiuopsis psora-,cyaiuopsis psora-,gUar(n.f),cyaaopsis psora fito lia,no,,,
needs_review,thari:p201:c2:e21,16,201,2,21,744.8,f,f,,fitolia,fitolia,,,no,,,
needs_review,thari:p201:c2:e22,16,201,2,22,770.0,gUki(a) h,guki,adjective,hunch-back,hunch-back,gUki(a),hunch-back,yes,,,
needs_review,thari:p201:c2:e23,16,201,2,23,795.2,gUko(a) h,guko,adjective,hunch-bacic,hunch-bacic,gUko(a),hunch*back,no,,,
needs_review,thari:p201:c2:e24,16,201,2,24,821.6,gUghu(n.iu),gughu,noun,siren,siren,gdghu(n.B),siren ‘ • c» * ' ' ',no,,,
needs_review,thari:p201:c2:e25,16,201,2,25,848.7,gUjhU.iii),gujhu.iii),,secret,secret,gUjh(a.B),secret,no,,,
needs_review,thari:p201:c2:e26,16,201,2,26,871.7,gujharbt(n.f) p,gujharbt,noun feminine,puzzle,puzzle,,,no,,,
needs_review,thari:p202:c1:e1,17,202,1,1,154.1,gUtliin.t),gutliin.t),,stoi.e of a fruit,stoi.e of a fruit,,,no,,,
needs_review,thari:p202:c1:e2,17,202,1,2,180.1,gbdi(n.f),gbdi,noun feminine,doli,doli,,,no,,,
needs_review,thari:p202:c1:e3,17,202,1,3,206.0,glido(n.ji.},glido,noun,doll,doll,,,no,,,
needs_review,thari:p202:c1:e4,17,202,1,4,231.4,£un(n.ii.),gun,noun,"merit, couiit","merit, couiit",,,no,,,
needs_review,thari:p202:c1:e5,17,202,1,5,257.1,^uuciin(n.iL),uuciin,noun,fiodown,fiodown,,,no,,,
needs_review,thari:p202:c1:e6,17,202,1,6,282.5,tUdya(n.f),tudya,noun feminine,anus,anus,,,no,,,
needs_review,thari:p202:c1:e7,17,202,1,7,309.9,iiUnah(n.fii),iiunah,noun,crime,crime,,,no,,,
needs_review,thari:p202:c1:e8,17,202,1,8,335.3,£Opha(n.f),gopha,noun feminine,cave,cave,,,no,,,
needs_review,thari:p202:c1:e9,17,202,1,9,361.7,£IJhi,gijhi,,disappear,disappear,,,no,,,
needs_review,thari:p202:c1:e10,17,202,1,10,386.9,gUr(n.iu),gur,noun,"gur, flower","gur, flower",n»B) gur»,flower,no,,,
needs_review,thari:p202:c1:e11,17,202,1,11,413.6,gUru(n.m),guru,noun masculine,"preceptor, iuercur planet","preceptor, iuercur planet",n.a) prece,eptort mercury ^ planet,no,,,
needs_review,thari:p202:c1:e12,17,202,1,12,439.0,£Urdo(n.in),gurdo,noun,kidney,kidney,,,no,,,
needs_review,thari:p202:c1:e13,17,202,1,13,473.1,gUlUi.ffi),gului.ffi),,flover,flover,n»B) gur»,flower,no,,,
needs_review,thari:p202:c1:e14,17,202,1,14,504.5,"t,UlabUi.E)",tulabui.e),,rot>8,rot>8,,,no,,,
needs_review,thari:p202:c1:e15,17,202,1,15,530.0,el»labi(a),el»labi,adjective,pink,pink,,,no,,,
needs_review,thari:p202:c1:e16,17,202,1,16,581.6,£UlaiiiiCn.f),gulaiiiic,noun feminine,slavery,slavery,,,no,,,
needs_review,thari:p202:c1:e17,17,202,1,17,614.2,gUlavaro(n.ui),gulavaro,noun,) florist,) florist,,,no,,,
needs_review,thari:p202:c1:e18,17,202,1,18,646.1,gUlked^n.m),gulked,noun masculine,converee oi roses cauliflower,converee oi roses cauliflower,,,no,,,
needs_review,thari:p202:c1:e19,17,202,1,19,698.0,fc'l>lu8Sto(n.ai),fcllu8sto,noun,) Dunca of flowers daisy,) Dunca of flowers daisy,esto(n.B) bunch,h of flowers,no,,,
needs_review,thari:p202:c1:e20,17,202,1,20,756.5,^Ulyo(ri.jt),ulyo(ri.jt),,puppy,puppy,,,no,,,
needs_review,thari:p202:c1:e21,17,202,1,21,789.4,gL)so(n.iii),gl)so,noun,anger dumb duab,anger dumb duab,,,no,,,
needs_review,thari:p202:c2:e1,17,202,2,1,151.2,r,r,,blacic bee,blacic bee,,,no,,,
needs_review,thari:p202:c2:e2,17,202,2,2,206.2,euehra(n.m),euehra,noun masculine,anklet,anklet,ughra(n.a),anklet,no,,,
needs_review,thari:p202:c2:e3,17,202,2,3,231.7,£un(n.f),gun,noun feminine,BH.CA,BH.CA,,,no,,,
needs_review,thari:p202:c2:e4,17,202,2,4,257.1,guni 4cUd(ii.f),guni 4cud(ii.f),,rifcht au£le,rifcht augle,unl kUd(n«f),right angle,no,,,
needs_review,thari:p202:c2:e5,17,202,2,5,282.5,£edo(n.ii),gedo,noun,rninoceros,rninoceros,edo(n.a),rhinoceros,no,,,
needs_review,thari:p202:c2:e6,17,202,2,6,310.6,£edi(n.f),gedi,noun feminine,stick,stick,"geii(a,f)",flttck,no,,,
needs_review,thari:p202:c2:e7,17,202,2,7,336.1,gedyo(n.ai),gedyo,noun,walkin^i stick,walkingi stick,ge<fyo(a.m),walking stick,no,,,
needs_review,thari:p202:c2:e8,17,202,2,8,361.5,gehu(n.f),gehu,noun feminine,wneat,wneat,gehuCn.f),wheat,no,,,
needs_review,thari:p202:c2:e9,17,202,2,9,387.2,fioc(n.f},fioc,noun feminine,bud,bud,goc(n.f),bud,no,,,
needs_review,thari:p202:c2:e10,17,202,2,10,413.6,gogAa),gogaa),,coral,coral,gog(a),coral,no,,,
needs_review,thari:p202:c2:e11,17,202,2,11,439.5,gOiiruCn.uij,goiirucn.uij,,turnip,turnip,gogru(n.m),turnip,no,,,
needs_review,thari:p202:c2:e12,17,202,2,12,472.1,eo^ro(n.ffl),eoro,noun,a festival,a festival,gQgro(n.m),a festival,no,,,
needs_review,thari:p202:c2:e13,17,202,2,13,504.3,gocn©r(n.m),gocnar,noun masculine,pasture,pasture,gocher(n.m),pasture,no,,,
needs_review,thari:p202:c2:e14,17,202,2,14,529.7,goci(n.f),goci,noun feminine,dnoti witn its crosseci and tu in,dnoti witn its crosseci and tu in,"go^(n,f)",dhoti with its crossed and tuc in,no,,,
needs_review,thari:p202:c2:e15,17,202,2,15,581.3,£odo(n.iij),godo,noun,knee,knee,goio(n.m),knee,no,,,
needs_review,thari:p202:c2:e16,17,202,2,16,613.7,£oriyo(n.ui),goriyo,noun,ariklet,ariklet,go^yo(a.m),anklet »r- ■ -,no,,,
needs_review,thari:p202:c2:e17,17,202,2,17,645.7,£0t0{n.£ij},goto,noun,"dip, dive","dip, dive",goto(n.m),"dip, dive",yes,,,
needs_review,thari:p202:c2:e18,17,202,2,18,673.3,godUi.f),godui.f),,lap,lap,god(n.f),lap,no,,,
needs_review,thari:p202:c2:e19,17,202,2,19,697.7,e0n&r(n.i*),eonar,noun,governor,governor,goner(n.m),governor,no,,,
needs_review,thari:p202:c2:e20,17,202,2,20,723.7,£opiiGn(n. f;,gopiign,noun feminine,slinfe,slinfe,"gophen(n,f)",sling,no,,,
needs_review,thari:p202:c2:e21,17,202,2,21,757.0,gorU.iii),goru.iii),,"n o i s e , i..ob, c r t a b l e t nut, kernel","n o i s e, i..ob, c r t a b l e t nut, kernel",,,no,,,
needs_review,thari:p202:c2:e22,17,202,2,22,843.5,<ior aor(n.Ea),ior aor,noun,h u s t l e b u s t le,h u s t l e b u s t le,gor 8or(&.a),hustle bustle,no,,,
needs_review,thari:p203:c1:e1,18,203,1,1,148.4,eor gepor(n.m),eor gepor,noun masculine,"noise, huat-le bustle","noise, huat-le bustle",,,no,,,
needs_review,thari:p203:c1:e2,18,203,1,2,188.3,e0l(n.2i),eol,noun,"circle, e,oal","circle, e, oal",,,no,,,
needs_review,thari:p203:c1:e3,18,203,1,3,219.2,goli(n.f},goli,noun feminine,"bullet,","bullet,",n.f) tttl,lletr,no,,,
needs_review,thari:p203:c1:e4,18,203,1,4,252.7,iiolo(n.ui),iiolo,noun,"globe, ball","globe, ball",,,no,,,
needs_review,thari:p203:c1:e5,18,203,1,5,283.7,t>ost(n.u;},tost,noun,meat,meat,,,no,,,
needs_review,thari:p203:c1:e6,18,203,1,6,309.9,£Ohi(ii.f),gohi(ii.f),,"time, turn","time, turn",,,no,,,
needs_review,thari:p203:c1:e7,18,203,1,7,335.8,"£,yaii(n.ut;",gyaii,noun,kuowled^e,kuowledge,"n,fli) / know",wledge,no,,,
needs_review,thari:p203:c1:e8,18,203,1,8,362.0,trenthln.m),trenthl,noun masculine,eikh scriptures,eikh scriptures,"th(n,m) Sikh",kh scriptures,no,,,
needs_review,thari:p203:c1:e9,18,203,1,9,394.1,^rairifor(n.in),rairifor,noun,grain:i.ar,grain:i.ar,,,no,,,
needs_review,thari:p203:c1:e10,18,203,1,10,427.5,t;re juet(ri.m),tre juet(ri.m),,graduate,graduate,"uet(n,a) grad",duate,no,,,
needs_review,thari:p203:c1:e11,18,203,1,11,459.4,£lai3(n.2i),glai3,noun,"fclass bell, iion£","fclass bell, iiong",,,no,,,
