PDF_Page,Column,Gloss,Site_Code,Lect,Site,Raw_Form,Status,Reason,Entry_Key
21,1,rice (uncooked),E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",mɑjɾuŋ,installed,,silkoch2011:E:i1:rice-uncooked
21,1,rice (uncooked),C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",mɑjɾun,installed,,silkoch2011:C:i1:rice-uncooked
21,1,rice (uncooked),J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",mɑjɾuŋ,installed,,silkoch2011:J:i1:rice-uncooked
21,1,rice (uncooked),K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",mɑjɾuŋ,installed,,silkoch2011:K:i1:rice-uncooked
21,1,potato,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɑlu,installed,,silkoch2011:A:i1:potato
21,1,potato,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",kʰɑntʰé,installed,,silkoch2011:B:i1:potato
21,1,potato,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",hɑntɨj,installed,,silkoch2011:F:i1:potato
21,1,potato,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",kʰɑn,installed,,silkoch2011:I:i1:potato
21,1,potato,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",hɑnɡoɡlot,installed,,silkoch2011:G:i1:potato
21,1,potato,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",hɑnɡoɡlot,installed,,silkoch2011:H:i1:potato
21,1,potato,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",ɑlu,installed,,silkoch2011:D:i1:potato
21,1,potato,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",ɑlu,installed,,silkoch2011:E:i1:potato
21,1,potato,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",ɑlu,installed,,silkoch2011:C:i1:potato
21,1,potato,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",belɑti kʰɑn,installed,,silkoch2011:J:i1:potato
21,1,potato,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",belɑti kʰɑn,installed,,silkoch2011:K:i1:potato
21,1,eggplant,A,Garo,"Tura, West Garo Hills district, Meghalaya",bɑɾiŋ,installed,,silkoch2011:A:i1:eggplant
21,1,eggplant,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",bɑntʰó pɑn,installed,,silkoch2011:B:i1:eggplant
21,1,eggplant,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɑntʰɑo,installed,,silkoch2011:F:i1:eggplant
21,1,eggplant,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",bɑntɑu,installed,,silkoch2011:I:i1:eggplant
21,1,eggplant,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",bɑntok,installed,,silkoch2011:G:i1:eggplant
21,1,eggplant,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",bɑjɡon,installed,,silkoch2011:H:i1:eggplant
21,1,eggplant,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",bɑntok̚,installed,,silkoch2011:D:i1:eggplant
21,1,eggplant,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",bɑntok,installed,,silkoch2011:E:i1:eggplant
21,1,eggplant,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",bɑntʰɑu,installed,,silkoch2011:C:i1:eggplant
21,1,eggplant,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",bɑntɑu,installed,,silkoch2011:J:i1:eggplant
21,1,eggplant,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",bɑntɑu,installed,,silkoch2011:K:i1:eggplant
22,0,groundnut,A,Garo,"Tura, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:A:i1:groundnut
22,0,groundnut,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:B:i1:groundnut
22,0,groundnut,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɑdɑm,installed,,silkoch2011:F:i1:groundnut
22,0,groundnut,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:I:i1:groundnut
22,0,groundnut,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:G:i1:groundnut
22,0,groundnut,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:H:i1:groundnut
22,0,groundnut,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:D:i1:groundnut
22,0,groundnut,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:E:i1:groundnut
22,0,groundnut,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:C:i1:groundnut
22,0,groundnut,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",bɑdɑm,installed,,silkoch2011:J:i1:groundnut
22,0,groundnut,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",bɑdɑm,installed,,silkoch2011:K:i1:groundnut
22,0,chili,A,Garo,"Tura, West Garo Hills district, Meghalaya",d͡ʒəʔlɨk̚,installed,,silkoch2011:A:i1:chili
22,0,chili,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",d͡ʒəluk,installed,,silkoch2011:B:i1:chili
22,0,chili,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","dɨɾmut͡ʃiʔ,",installed,,silkoch2011:F:i1:chili
22,0,chili,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",d͡ʒiləw,installed,,silkoch2011:F:i2:chili
22,0,chili,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",muɾt͡ʃuk,installed,,silkoch2011:I:i1:chili
22,0,chili,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",d͡ʒɑluk̚,installed,,silkoch2011:G:i1:chili
22,0,chili,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",d͡ʒɑluk̚,installed,,silkoch2011:H:i1:chili
22,0,chili,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",d͡ʒɑluk̚,installed,,silkoch2011:D:i1:chili
22,0,chili,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",d͡ʒʰɑluk̚,installed,,silkoch2011:E:i1:chili
22,0,chili,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",d͡ʒʰɑjluk̚,installed,,silkoch2011:C:i1:chili
22,0,chili,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",muɾt͡ʃuk̚,installed,,silkoch2011:J:i1:chili
22,0,chili,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",muɾt͡ʃuk̚,installed,,silkoch2011:K:i1:chili
22,0,turmeric,A,Garo,"Tura, West Garo Hills district, Meghalaya",holdi,installed,,silkoch2011:A:i1:turmeric
22,0,turmeric,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",huldijɑ,installed,,silkoch2011:B:i1:turmeric
22,0,turmeric,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",hɨldi,installed,,silkoch2011:F:i1:turmeric
22,0,turmeric,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",hɑldi,installed,,silkoch2011:I:i1:turmeric
22,0,turmeric,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",huldi,installed,,silkoch2011:G:i1:turmeric
22,0,turmeric,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",hɑldi,installed,,silkoch2011:H:i1:turmeric
22,0,turmeric,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",hɑldi,installed,,silkoch2011:D:i1:turmeric
22,0,turmeric,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",hɑldi,installed,,silkoch2011:E:i1:turmeric
22,0,turmeric,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",holdi,installed,,silkoch2011:C:i1:turmeric
22,0,turmeric,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",huldi,installed,,silkoch2011:J:i1:turmeric
22,0,turmeric,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",həldi,installed,,silkoch2011:K:i1:turmeric
22,1,garlic,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾɑsɨn,installed,,silkoch2011:A:i1:garlic
22,1,garlic,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɡɨpok̚,installed,,silkoch2011:A:i2:garlic
22,1,garlic,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:B:i1:garlic
22,1,garlic,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",buqɑj,installed,,silkoch2011:B:i2:garlic
22,1,garlic,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","ləjsun,",installed,,silkoch2011:F:i1:garlic
22,1,garlic,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","lisun,",installed,,silkoch2011:F:i2:garlic
22,1,garlic,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:I:i1:garlic
22,1,garlic,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:I:i2:garlic
22,1,garlic,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:G:i1:garlic
22,1,garlic,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:H:i1:garlic
22,1,garlic,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",bolɑŋ,installed,,silkoch2011:H:i2:garlic
22,1,garlic,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:D:i1:garlic
22,1,garlic,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:E:i1:garlic
22,1,garlic,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:C:i1:garlic
22,1,garlic,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",ɾusun,installed,,silkoch2011:J:i1:garlic
22,1,garlic,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",ɾusun,installed,,silkoch2011:K:i1:garlic
22,1,onion,A,Garo,"Tura, West Garo Hills district, Meghalaya",ɾɑsɨn,installed,,silkoch2011:A:i1:onion
22,1,onion,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:B:i1:onion
22,1,onion,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",sɑqːɑj,installed,,silkoch2011:B:i2:onion
22,1,onion,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",ped͡ʒɑ,installed,,silkoch2011:F:i1:onion
22,1,onion,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",pijɑu,installed,,silkoch2011:I:i1:onion
22,1,onion,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:G:i1:onion
22,1,onion,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",pisək,installed,,silkoch2011:G:i2:onion
22,1,onion,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɾɑjsun,installed,,silkoch2011:H:i1:onion
22,1,onion,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pisək,installed,,silkoch2011:H:i2:onion
22,1,onion,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",pjɑs,installed,,silkoch2011:D:i1:onion
22,1,onion,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",pjɑs,installed,,silkoch2011:E:i1:onion
22,1,onion,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",pezek̚,installed,,silkoch2011:C:i1:onion
22,1,onion,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",pijɑu,installed,,silkoch2011:J:i1:onion
22,1,onion,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",pijɑu,installed,,silkoch2011:K:i1:onion
23,0,cauliflower,A,Garo,"Tura, West Garo Hills district, Meghalaya",kʰobi pʰul,installed,,silkoch2011:A:i1:cauliflower
23,0,cauliflower,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",pʰul ɡobʰi,installed,,silkoch2011:B:i1:cauliflower
23,0,cauliflower,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","pʰul kobi,",installed,,silkoch2011:F:i1:cauliflower
23,0,cauliflower,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",pɑɾ kubi,installed,,silkoch2011:F:i2:cauliflower
23,0,cauliflower,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",kubi pɑɾ,installed,,silkoch2011:I:i1:cauliflower
23,0,cauliflower,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",pʰul ɡobʰi,installed,,silkoch2011:G:i1:cauliflower
23,0,cauliflower,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",pʰul ɡobi,installed,,silkoch2011:H:i1:cauliflower
23,0,cauliflower,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",pɑɾ kubi,installed,,silkoch2011:D:i1:cauliflower
23,0,cauliflower,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",pʰul ɡobi,installed,,silkoch2011:E:i1:cauliflower
23,0,cauliflower,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",pʰul ɡobi,installed,,silkoch2011:C:i1:cauliflower
23,0,cauliflower,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",pʰul kobi,installed,,silkoch2011:J:i1:cauliflower
23,0,cauliflower,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",pʰul ɡobi,installed,,silkoch2011:K:i1:cauliflower
23,0,cabbage,A,Garo,"Tura, West Garo Hills district, Meghalaya",bɑnd kʰobi,installed,,silkoch2011:A:i1:cabbage
23,0,cabbage,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",bɑnd ɡobʰi,installed,,silkoch2011:B:i1:cabbage
23,0,cabbage,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɑn kubi,installed,,silkoch2011:F:i1:cabbage
23,0,cabbage,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",bɑnd ɡobʰi,installed,,silkoch2011:I:i1:cabbage
23,0,cabbage,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",bɑnd ɡobʰi,installed,,silkoch2011:G:i1:cabbage
23,0,cabbage,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",bɑndɑ ɡobi,installed,,silkoch2011:H:i1:cabbage
23,0,cabbage,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",lejt͡ʃɑk kubi,installed,,silkoch2011:D:i1:cabbage
23,0,cabbage,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",bɑndɑ ɡobi,installed,,silkoch2011:E:i1:cabbage
23,0,cabbage,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",bɑndɑ ɡobi,installed,,silkoch2011:C:i1:cabbage
23,0,cabbage,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",bɑnd ɡobʰi,installed,,silkoch2011:J:i1:cabbage
23,0,cabbage,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",bɑnd ɡobʰi,installed,,silkoch2011:K:i1:cabbage
23,0,tomato,A,Garo,"Tura, West Garo Hills district, Meghalaya",bɑɾiŋ beləti,installed,,silkoch2011:A:i1:tomato
23,0,tomato,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",belti bɑntʰok̚,installed,,silkoch2011:B:i1:tomato
23,0,tomato,F,Koch-Rabha,"Debitola village, Dhubri district, Assam","tɨj pisɑk̚,",installed,,silkoch2011:F:i1:tomato
23,0,tomato,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",d͡ʒɑŋoɾ bɑntʰɑo,installed,,silkoch2011:F:i2:tomato
23,0,tomato,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",beləti bɑntɑu,installed,,silkoch2011:I:i1:tomato
23,0,tomato,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",ɡuti bɑjɡon,installed,,silkoch2011:G:i1:tomato
23,0,tomato,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",ɡutɪ bɑjɡon,installed,,silkoch2011:H:i1:tomato
23,0,tomato,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",belɑti bɑntok,installed,,silkoch2011:D:i1:tomato
23,0,tomato,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",beləti bɑntok,installed,,silkoch2011:E:i1:tomato
23,0,tomato,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",suɡɑ bɑntʰɑu,installed,,silkoch2011:C:i1:tomato
23,0,tomato,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",belɑti bɑntɑu,installed,,silkoch2011:J:i1:tomato
23,0,tomato,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",beləti bɑntɑu,installed,,silkoch2011:K:i1:tomato
23,1,oil,A,Garo,"Tura, West Garo Hills district, Meghalaya",tʰo,installed,,silkoch2011:A:i1:oil
23,1,oil,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",tʰut͡ʃi,installed,,silkoch2011:B:i1:oil
23,1,oil,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",tel,installed,,silkoch2011:F:i1:oil
23,1,oil,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",tel,installed,,silkoch2011:I:i1:oil
23,1,oil,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",səsɪtel,installed,,silkoch2011:G:i1:oil
23,1,oil,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",sɑsɪtel,installed,,silkoch2011:H:i1:oil
23,1,oil,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",tel,installed,,silkoch2011:D:i1:oil
23,1,oil,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",tel,installed,,silkoch2011:E:i1:oil
23,1,oil,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",tel,installed,,silkoch2011:C:i1:oil
23,1,oil,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",telo,installed,,silkoch2011:J:i1:oil
23,1,oil,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",tel,installed,,silkoch2011:K:i1:oil
23,1,salt,A,Garo,"Tura, West Garo Hills district, Meghalaya",kʰɑɾɪ,installed,,silkoch2011:A:i1:salt
23,1,salt,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",kʰɑɾi,installed,,silkoch2011:B:i1:salt
23,1,salt,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",sɨm,installed,,silkoch2011:F:i1:salt
23,1,salt,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",sum,installed,,silkoch2011:I:i1:salt
23,1,salt,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",səm,installed,,silkoch2011:G:i1:salt
23,1,salt,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",səm,installed,,silkoch2011:H:i1:salt
23,1,salt,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",sum,installed,,silkoch2011:D:i1:salt
23,1,salt,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",sum,installed,,silkoch2011:E:i1:salt
23,1,salt,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",sum,installed,,silkoch2011:C:i1:salt
23,1,salt,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",sum,installed,,silkoch2011:J:i1:salt
23,1,salt,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",sum,installed,,silkoch2011:K:i1:salt
23,1,meat,A,Garo,"Tura, West Garo Hills district, Meghalaya",beʔen,installed,,silkoch2011:A:i1:meat
23,1,meat,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya","qɑqɑ,mɑqɑn",installed,,silkoch2011:B:i2:meat
23,1,meat,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",kʰɑn,installed,,silkoch2011:F:i1:meat
23,1,meat,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",piken,installed,,silkoch2011:I:i1:meat
23,1,meat,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",kɑn,installed,,silkoch2011:G:i1:meat
23,1,meat,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",kɑn,installed,,silkoch2011:H:i1:meat
23,1,meat,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",kɑn,installed,,silkoch2011:D:i1:meat
23,1,meat,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",kɑn,installed,,silkoch2011:E:i1:meat
23,1,meat,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",kɑn,installed,,silkoch2011:C:i1:meat
23,1,meat,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",peken,installed,,silkoch2011:J:i1:meat
23,1,meat,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",peken,installed,,silkoch2011:K:i1:meat
24,0,fat,A,Garo,"Tura, West Garo Hills district, Meghalaya",mɨtɨm,installed,,silkoch2011:A:i1:fat
24,0,fat,B,Rongdani Rabha,"Tura, West Garo Hills district, Meghalaya",pɨtɑm,installed,,silkoch2011:B:i1:fat
24,0,fat,F,Koch-Rabha,"Debitola village, Dhubri district, Assam",bɨtɨm,installed,,silkoch2011:F:i1:fat
24,0,fat,I,Tintekiya Koch,"Noksi village, West Garo Hills district, Meghalaya",butum,installed,,silkoch2011:I:i1:fat
24,0,fat,G,Wanang Koch,"Khalpara village, West Garo Hills district, Meghalaya",bətəm,installed,,silkoch2011:G:i1:fat
24,0,fat,H,Wanang Koch,"Khilbui village, West Garo Hills district, Meghalaya",bətɨm,installed,,silkoch2011:H:i1:fat
24,0,fat,D,Harigaya Koch,"Harigaon village, West Garo Hills district, Meghalaya",butum,installed,,silkoch2011:D:i1:fat
24,0,fat,E,Harigaya Koch,"Ampati, West Garo Hills district, Meghalaya",butum,installed,,silkoch2011:E:i1:fat
24,0,fat,C,Margan Koch,"Marganpara village, West Garo Hills district, Meghalaya",butum,installed,,silkoch2011:C:i1:fat
24,0,fat,J,Tintekiya Koch,"Santipuri village, Goalpara district, Assam",butum,installed,,silkoch2011:J:i1:fat
24,0,fat,K,Tintekiya Koch,"Haldibari village, West Garo Hills district, Meghalaya",butum,installed,,silkoch2011:K:i1:fat
24,0,fish,A,Garo,"Tura, West Garo Hills district, Meghalaya",nəʔtok̚,installed,,silkoch2011:A:i1:fish
