PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Verified_Cell	Review_Status	Confidence	Review_Note	Extraction_Note
49	41	68	45	rain	Jammu/J&K	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	69	45	rain	Chamba/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	70	45	rain	Rampur/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	71	45	rain	Nalagarh/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	72	45	rain	Dehradun/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	73	45	rain	Kotdwara/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	74	45	rain	Haldwani/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	96	46	water	Urdu	1  pɑni	response	1  pɑni	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	97	46	water	Chitral/Pak	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	98	46	water	Settlet Swat/Pak	1  pɑni	response	1  pɑni	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	99	46	water	Gilgit/Pak	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	100	46	water	Kaghan/Pak	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	101	46	water	North. Azad/Pak	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	102	46	water	Centr. Azad/Pak	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	103	46	water	Udhampur/J&K	1  pɑni	response	1  pɑni	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	104	46	water	Jammu/J&K	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	105	46	water	Chamba/H.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	106	46	water	Rampur/H.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	107	46	water	Nalagarh/H.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	108	46	water	Dehradun/U.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	109	46	water	Kotdwara/U.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	110	46	water	Haldwani/U.P.	1  pɑɳi	response	1  pɑɳi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	114	47	river	Urdu	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	115	47	river	Chitral/Pak	2  nʌdi / 3  sɪn	response	2  nʌdi / 3  sɪn	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	116	47	river	Settlet Swat/Pak	2  nʌdi	response	2  nʌdi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	117	47	river	Gilgit/Pak	2  nʌdi	response	2  nʌdi	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	118	47	river	Kaghan/Pak	1  dʌɾiɑ	response	1  dʌɾiɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	119	47	river	North. Azad/Pak	1  dʌɾiɑ	response	1  dʌɾiɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	120	47	river	Centr. Azad/Pak	1  dʌɾiɑ	response	1  dʌɾiɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	121	47	river	Udhampur/J&K	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	122	47	river	Jammu/J&K	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	123	47	river	Chamba/H.P.	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	124	47	river	Rampur/H.P.	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	125	47	river	Nalagarh/H.P.	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	126	47	river	Dehradun/U.P.	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	127	47	river	Kotdwara/U.P.	1  dʌɾjɑ	response	1  dʌɾjɑ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	128	47	river	Haldwani/U.P.	4  khʌɖ	response	4  khʌɖ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	132	48	cloud (white)	Urdu	1  bɑdʌl	response	1  bɑdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	133	48	cloud (white)	Chitral/Pak	2  dʒɑɽ	response	2  dʒɑɽ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	134	48	cloud (white)	Settlet Swat/Pak	2  dʒɑɽʌ	response	2  dʒɑɽʌ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	135	48	cloud (white)	Gilgit/Pak	2  dʒhɑɽ	response	2  dʒhɑɽ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	136	48	cloud (white)	Kaghan/Pak	2  tʃɑɽ	response	2  tʃɑɽ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	137	48	cloud (white)	North. Azad/Pak	2  tʃɑɽ	response	2  tʃɑɽ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	138	48	cloud (white)	Centr. Azad/Pak	1  bʌdʌl / 2  tsɑɽ	response	1  bʌdʌl / 2  tsɑɽ	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	139	48	cloud (white)	Udhampur/J&K	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	140	48	cloud (white)	Jammu/J&K	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	141	48	cloud (white)	Chamba/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	142	48	cloud (white)	Rampur/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	143	48	cloud (white)	Nalagarh/H.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	144	48	cloud (white)	Dehradun/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	145	48	cloud (white)	Kotdwara/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
49	41	146	48	cloud (white)	Haldwani/U.P.	1  bʌdʌl	response	1  bʌdʌl	complete	high	PDF p. 49 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	24	49	lightning	Urdu	3  bɪdʒɪli	response	3  bɪdʒɪli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	25	49	lightning	Chitral/Pak	2  lʌskoɳ	response	2  lʌskoɳ	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	26	49	lightning	Settlet Swat/Pak	1  lʌsːke / 2  lʌsːke	response	1  lʌsːke / 2  lʌsːke	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	27	49	lightning	Gilgit/Pak	1  lʌske / 2  lʌske	response	1  lʌske / 2  lʌske	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	28	49	lightning	Kaghan/Pak	3  bidʒli	response	3  bidʒli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	29	49	lightning	North. Azad/Pak	4  tʃʌɾʌk / 5  ʌɳɑ̃i	response	4  tʃʌɾʌk / 5  ʌɳɑ̃i	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	30	49	lightning	Centr. Azad/Pak	3  bidʒɪli	response	3  bidʒɪli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	31	49	lightning	Udhampur/J&K	1  lʌʃk	response	1  lʌʃk	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	32	49	lightning	Jammu/J&K	3  bɪdʒəli / 7  kɑɾkəni	response	3  bɪdʒəli / 7  kɑɾkəni	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	33	49	lightning	Chamba/H.P.	3  bɪdʒəli	response	3  bɪdʒəli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	34	49	lightning	Rampur/H.P.	3  bɪdʒəli	response	3  bɪdʒəli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	35	49	lightning	Nalagarh/H.P.	3  bɪdʒəli / 6  bɪdʒ	response	3  bɪdʒəli / 6  bɪdʒ	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	36	49	lightning	Dehradun/U.P.	3  bɪdʒəli	response	3  bɪdʒəli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	37	49	lightning	Kotdwara/U.P.	3  bɪdʒəli	response	3  bɪdʒəli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	38	49	lightning	Haldwani/U.P.	3  bɪdʒəli	response	3  bɪdʒəli	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	42	50	rainbow	Urdu	4  qɔsɪ qʊzɑh	response	4  qɔsɪ qʊzɑh	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	43	50	rainbow	Chitral/Pak	1  pĩm	response	1  pĩm	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	44	50	rainbow	Settlet Swat/Pak	1  pĩ	response	1  pĩ	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	45	50	rainbow	Gilgit/Pak	1  piŋg / 1  pim	response	1  piŋg / 1  pim	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	46	50	rainbow	Kaghan/Pak	1  pĩŋ / 1  pĩ	response	1  pĩŋ / 1  pĩ	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	47	50	rainbow	North. Azad/Pak	3  tʌɳũ	response	3  tʌɳũ	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	48	50	rainbow	Centr. Azad/Pak	1  piŋg	response	1  piŋg	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
50	42	49	50	rainbow	Udhampur/J&K	1  piŋg	response	1  piŋg	complete	high	PDF p. 50 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
