PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Extraction_Note
63	55	120	131	bad (object)	Centr. Azad/Pak	1  mʌndo / 2  pɛɽo	response	
63	55	121	131	bad (object)	Udhampur/J&K	1  mʌndo	response	
63	55	122	131	bad (object)	Jammu/J&K	2  pɛɽo	response	
63	55	123	131	bad (object)	Chamba/H.P.	2  pɛɽo	response	
63	55	124	131	bad (object)	Rampur/H.P.	2  pɛɽo	response	
63	55	125	131	bad (object)	Nalagarh/H.P.	2  pɛɽo	response	
63	55	126	131	bad (object)	Dehradun/U.P.	2  pɛɽo	response	
63	55	127	131	bad (object)	Kotdwara/U.P.	2  pɛɽo	response	
63	55	128	131	bad (object)	Haldwani/U.P.	2  pɛɽo	response	
63	55	132	132	wet	Urdu	6  bhigɑ	response	
63	55	133	132	wet	Chitral/Pak	1  bidʒio	response	
63	55	134	132	wet	Settlet Swat/Pak	1  bidʒio	response	
63	55	135	132	wet	Gilgit/Pak	1  bidʒu	response	
63	55	136	132	wet	Kaghan/Pak	1  pɛdʒ gio / 4  gɪlo	response	
63	55	137	132	wet	North. Azad/Pak	4  gɪli / 5  sɪdʒːo	response	
63	55	138	132	wet	Centr. Azad/Pak	1  pɪdʒo / 4  gilo / 5  sidʒo	response	
63	55	139	132	wet	Udhampur/J&K	1  pidʒijo	response	
63	55	140	132	wet	Jammu/J&K	4  gɪlo	response	
63	55	141	132	wet	Chamba/H.P.	4  gɪlːɑ	response	
63	55	142	132	wet	Rampur/H.P.	4  gɪlo	response	
63	55	143	132	wet	Nalagarh/H.P.	4  gɪlo	response	
63	55	144	132	wet	Dehradun/U.P.	4  gɪlo	response	
63	55	145	132	wet	Kotdwara/U.P.	4  gilo	response	
63	55	146	132	wet	Haldwani/U.P.	4  gɪlo	response	
64	56	24	133	dry	Urdu	1  sukhɑ / 2  xʊʃk	response	
64	56	25	133	dry	Chitral/Pak	1  sʊko	response	
64	56	26	133	dry	Settlet Swat/Pak	1  sukhːi	response	
64	56	27	133	dry	Gilgit/Pak	1  suki	response	
64	56	28	133	dry	Kaghan/Pak	1  sʊkːo	response	
64	56	29	133	dry	North. Azad/Pak	1  sʊko	response	
64	56	30	133	dry	Centr. Azad/Pak	1  suko	response	
64	56	31	133	dry	Udhampur/J&K	1  sukho / 1  sukhɑ	response	
64	56	32	133	dry	Jammu/J&K	1  sukho	response	
64	56	33	133	dry	Chamba/H.P.	1  sukhɑ	response	
64	56	34	133	dry	Rampur/H.P.	1  sukho	response	
64	56	35	133	dry	Nalagarh/H.P.	1  sukho	response	
64	56	36	133	dry	Dehradun/U.P.	1  sukho	response	
64	56	37	133	dry	Kotdwara/U.P.	1  sukho	response	
64	56	38	133	dry	Haldwani/U.P.	1  sukho	response	
64	56	42	134	long (object)	Urdu	1  lʌmbɑ	response	
64	56	43	134	long (object)	Chitral/Pak	2  ʊtʃːo	response	
64	56	44	134	long (object)	Settlet Swat/Pak	1  lʌmõ	response	
64	56	45	134	long (object)	Gilgit/Pak	1  lʌmõ	response	
64	56	46	134	long (object)	Kaghan/Pak	1  lʌmõ / 1  lʌmi	response	
64	56	47	134	long (object)	North. Azad/Pak	1  lʌmõ	response	
64	56	48	134	long (object)	Centr. Azad/Pak	1  lʌmo / 1  lʌmbo	response	
64	56	49	134	long (object)	Udhampur/J&K	1  lʌmo	response	
64	56	50	134	long (object)	Jammu/J&K	1  lʌmo	response	
64	56	51	134	long (object)	Chamba/H.P.	1  lʌmɑ	response	
64	56	52	134	long (object)	Rampur/H.P.	1  lʌmo	response	
64	56	53	134	long (object)	Nalagarh/H.P.	1  lʌmo	response	
64	56	54	134	long (object)	Dehradun/U.P.	1  lʌmo	response	
64	56	55	134	long (object)	Kotdwara/U.P.	1  lʌmo	response	
64	56	56	134	long (object)	Haldwani/U.P.	1  lʌmo	response	
64	56	60	135	short (object)	Urdu	4  tʃoʈɑ	response	
64	56	61	135	short (object)	Chitral/Pak	1  mʌndʌɾo	response	
64	56	62	135	short (object)	Settlet Swat/Pak	4  tʃotoi	response	
64	56	63	135	short (object)	Gilgit/Pak	2  nʌɳɖo / 4  tʃoto / 5  nɪko	response	
64	56	64	135	short (object)	Kaghan/Pak	4  tʃoʈi	response	
64	56	65	135	short (object)	North. Azad/Pak	4  tʃoto / 4  tʃʊʈo	response	
64	56	66	135	short (object)	Centr. Azad/Pak	4  tʃoto / 5  nɪko	response	
64	56	67	135	short (object)	Udhampur/J&K	1  mʌndɾo	response	
64	56	68	135	short (object)	Jammu/J&K	3  loko	response	
64	56	69	135	short (object)	Chamba/H.P.	3  loko / 4  tʃoʈɑ	response	
64	56	70	135	short (object)	Rampur/H.P.	1  mʌndɾo	response	
64	56	71	135	short (object)	Nalagarh/H.P.	1  mʌndɾo	response	
64	56	72	135	short (object)	Dehradun/U.P.	3  lɔkɔ	response	
64	56	73	135	short (object)	Kotdwara/U.P.	3  lokɔ	response	
64	56	74	135	short (object)	Haldwani/U.P.	1  mʌndɾo / 3  loko	response	
64	56	96	136	hot (water)	Urdu	1  gʌɾʌm	response	
64	56	97	136	hot (water)	Chitral/Pak	1  gʌɾʌm / 2  tʌto	response	
64	56	98	136	hot (water)	Settlet Swat/Pak	1  gʌɾʌm / 2  tʌto	response	
64	56	99	136	hot (water)	Gilgit/Pak	1  gʌɾʌm / 2  tʌto	response	
64	56	100	136	hot (water)	Kaghan/Pak	1  gʌɾʌm	response	
64	56	101	136	hot (water)	North. Azad/Pak	1  gʌɾʌm / 4  tʌpeo	response	
64	56	102	136	hot (water)	Centr. Azad/Pak	2  tʌto / 3  koso	response	
64	56	103	136	hot (water)	Udhampur/J&K	1  gʌɾʌm	response	
64	56	104	136	hot (water)	Jammu/J&K	2  tʌto	response	
64	56	105	136	hot (water)	Chamba/H.P.	2  tʌto	response	
64	56	106	136	hot (water)	Rampur/H.P.	2  tʌto	response	
64	56	107	136	hot (water)	Nalagarh/H.P.	2  tʌto	response	
64	56	108	136	hot (water)	Dehradun/U.P.	2  tʌto	response	
64	56	109	136	hot (water)	Kotdwara/U.P.	2  tʌto	response	
64	56	110	136	hot (water)	Haldwani/U.P.	2  tʌto	response	
64	56	114	137	cold (water)	Urdu	1  thʌɳɖɑ / 2  sʌɾdi	response	
64	56	115	137	cold (water)	Chitral/Pak	1  ʈhʌɳɖo	response	
64	56	116	137	cold (water)	Settlet Swat/Pak	1  thʌndo	response	
64	56	117	137	cold (water)	Gilgit/Pak	1  ʈhʌndo	response	
64	56	118	137	cold (water)	Kaghan/Pak	1  thʌnɖo	response	
64	56	119	137	cold (water)	North. Azad/Pak	1  thʌnɖh	response	
64	56	120	137	cold (water)	Centr. Azad/Pak	1  tʌɳɖo	response	
64	56	121	137	cold (water)	Udhampur/J&K	1  ʈhʌɳɖo	response	
64	56	122	137	cold (water)	Jammu/J&K	1  ʈhʌɳɖo	response	
64	56	123	137	cold (water)	Chamba/H.P.	1  thʌɳɖɑ	response	
64	56	124	137	cold (water)	Rampur/H.P.	1  ʈhʌɳɖo	response	
64	56	125	137	cold (water)	Nalagarh/H.P.	1  ʈhʌɳɖo	response	
64	56	126	137	cold (water)	Dehradun/U.P.	1  ʈhʌɳɖʌ	response	
64	56	127	137	cold (water)	Kotdwara/U.P.	1  ʈhʌɳɖo	response	
64	56	128	137	cold (water)	Haldwani/U.P.	1  ʈhʌɳɖo	response	
64	56	132	138	right	Urdu	2  dɑẽ / 3  dɑẽjɑ	response	
64	56	133	138	right	Chitral/Pak	1  sʌdʒo	response	
64	56	134	138	right	Settlet Swat/Pak	1  sodʒi	response	
64	56	135	138	right	Gilgit/Pak	1  sʌdʒo	response	
64	56	136	138	right	Kaghan/Pak	1  sʌdʒo	response	
64	56	137	138	right	North. Azad/Pak	1  sʌdʒo	response	
64	56	138	138	right	Centr. Azad/Pak	1  sʌdʒo	response	
64	56	139	138	right	Udhampur/J&K	1  sʌdʒo	response	
64	56	140	138	right	Jammu/J&K	1  sʌdʒo	response	
64	56	141	138	right	Chamba/H.P.	1  sʌdʒo	response	
64	56	142	138	right	Rampur/H.P.	1  sʌdʒo	response	
64	56	143	138	right	Nalagarh/H.P.	1  sʌdʒo	response	
64	56	144	138	right	Dehradun/U.P.	1  sʌdʒjo	response	
64	56	145	138	right	Kotdwara/U.P.	1  sʌdʒo	response	
64	56	146	138	right	Haldwani/U.P.	1  sʌdʒo	response	
65	57	24	139	left	Urdu	2  bɑẽ / 2  bɑẽjɑ	response	
65	57	25	139	left	Chitral/Pak	1  kʌbo	response	
65	57	26	139	left	Settlet Swat/Pak	1  kʌbo	response	
65	57	27	139	left	Gilgit/Pak	1  kʌbo	response	
65	57	28	139	left	Kaghan/Pak	1  kʌbo	response	
65	57	29	139	left	North. Azad/Pak	1  kʌbo	response	
65	57	30	139	left	Centr. Azad/Pak	1  kʌbo	response	
65	57	31	139	left	Udhampur/J&K	1  khʌbo	response	
65	57	32	139	left	Jammu/J&K	1  khʌbo	response	
65	57	33	139	left	Chamba/H.P.	1  khʌbo	response	
65	57	34	139	left	Rampur/H.P.	1  khʌbo	response	
65	57	35	139	left	Nalagarh/H.P.	1  khʌbo	response	
65	57	36	139	left	Dehradun/U.P.	1  khʌbo	response	
65	57	37	139	left	Kotdwara/U.P.	1  khʌbo	response	
65	57	38	139	left	Haldwani/U.P.	1  khʌbo	response	
65	57	42	140	near	Urdu	2  qʌɾib / 3  nʌzdik	response	
65	57	43	140	near	Chitral/Pak	1  nɪɖe	response	
65	57	44	140	near	Settlet Swat/Pak	1  nɪɖe	response	
65	57	45	140	near	Gilgit/Pak	1  nɪɽe	response	
65	57	46	140	near	Kaghan/Pak	1  ɳɪɖe	response	
65	57	47	140	near	North. Azad/Pak	1  nɪɽɛ	response	
65	57	48	140	near	Centr. Azad/Pak	1  nɪɽɛ	response	
65	57	49	140	near	Udhampur/J&K	1  ɳɪɽe	response	
65	57	50	140	near	Jammu/J&K	1  neɽɛ / 4  koɭ	response	
65	57	51	140	near	Chamba/H.P.	1  nɛɽo	response	
65	57	52	140	near	Rampur/H.P.	1  neɽɛ	response	
65	57	53	140	near	Nalagarh/H.P.	1  nɛɽo	response	
65	57	54	140	near	Dehradun/U.P.	1  neɽɑ	response	
65	57	55	140	near	Kotdwara/U.P.	1  neɽʌ	response	
65	57	56	140	near	Haldwani/U.P.	1  neɽɛ	response	
65	57	60	141	far	Urdu	1  duɾ	response	
65	57	61	141	far	Chitral/Pak	1  dʊɾ	response	
65	57	62	141	far	Settlet Swat/Pak	1  dʊɽ	response	
65	57	63	141	far	Gilgit/Pak	1  duɽ	response	
65	57	64	141	far	Kaghan/Pak	1  duɾ	response	
65	57	65	141	far	North. Azad/Pak	1  ɖʊɾ	response	
65	57	66	141	far	Centr. Azad/Pak	1  duɾ	response	
65	57	67	141	far	Udhampur/J&K	1  duɾ	response	
65	57	68	141	far	Jammu/J&K	1  duɾ / 2  ʃɪɳɖe	response	
65	57	69	141	far	Chamba/H.P.	1  duɾ	response	
65	57	70	141	far	Rampur/H.P.	1  duɾ	response	
65	57	71	141	far	Nalagarh/H.P.	1  duɾ	response	
65	57	72	141	far	Dehradun/U.P.	1  duɾ	response	
65	57	73	141	far	Kotdwara/U.P.	1  duɾ	response	
65	57	74	141	far	Haldwani/U.P.	1  duɾ	response	
65	57	96	142	big	Urdu	1  bʌɽɑ	response	
65	57	97	142	big	Chitral/Pak	1  bʌɽo	response	
65	57	98	142	big	Settlet Swat/Pak	1  bʌɽo	response	
65	57	99	142	big	Gilgit/Pak	1  bʌɽo	response	
65	57	100	142	big	Kaghan/Pak	1  bʌɽo	response	
65	57	101	142	big	North. Azad/Pak	1  bʌɽo	response	
65	57	102	142	big	Centr. Azad/Pak	1  bʌɽo	response	
65	57	103	142	big	Udhampur/J&K	1  bʌɽo	response	
65	57	104	142	big	Jammu/J&K	1  bʌɽo	response	
65	57	105	142	big	Chamba/H.P.	1  bʌɽo	response	
65	57	106	142	big	Rampur/H.P.	1  bʌɽo	response	
65	57	107	142	big	Nalagarh/H.P.	1  bʌɽo	response	
65	57	108	142	big	Dehradun/U.P.	1  bʌɽo	response	
65	57	109	142	big	Kotdwara/U.P.	1  bʌɽo	response	
65	57	110	142	big	Haldwani/U.P.	1  bʌɽo	response	
65	57	114	143	small	Urdu	4  tʃoʈɑ	response	
65	57	115	143	small	Chitral/Pak	1  nɪko	response	
65	57	116	143	small	Settlet Swat/Pak	3  nʌɳɖo	response	
65	57	117	143	small	Gilgit/Pak	1  nɪki / 3  ɳʌɳɖo	response	
65	57	118	143	small	Kaghan/Pak	1  nɪko / 4  tʃoʈɑ	response	
65	57	119	143	small	North. Azad/Pak	1  nɪko / 4  tʃoʈo	response	
65	57	120	143	small	Centr. Azad/Pak	1  nɪko / 4  tʃoto	response	
65	57	121	143	small	Udhampur/J&K	1  nikːo	response	
65	57	122	143	small	Jammu/J&K	1  nɪko	response	
65	57	123	143	small	Chamba/H.P.	2  loko	response	
65	57	124	143	small	Rampur/H.P.	2  loko	response	
65	57	125	143	small	Nalagarh/H.P.	2  loko / 4  tʃoʈo	response	
65	57	126	143	small	Dehradun/U.P.	2  lɔkɔ	response	
65	57	127	143	small	Kotdwara/U.P.	2  lɔkɔ	response	
65	57	128	143	small	Haldwani/U.P.	1  nɪko / 2  loko	response	
65	57	132	144	heavy	Urdu	1  bhɑɾi / 2  wʌzni	response	
65	57	133	144	heavy	Chitral/Pak	1  bhɑɾo	response	
65	57	134	144	heavy	Settlet Swat/Pak	1  bhɑɽi	response	
65	57	135	144	heavy	Gilgit/Pak	1  bhɑɽo	response	
65	57	136	144	heavy	Kaghan/Pak	1  bɑɽi	response	
65	57	137	144	heavy	North. Azad/Pak	1  pɑɾo	response	
65	57	138	144	heavy	Centr. Azad/Pak	1  pɑɾo	response	
65	57	139	144	heavy	Udhampur/J&K	1  pɑɾo	response	
65	57	140	144	heavy	Jammu/J&K	1  pɑɾo	response	
65	57	141	144	heavy	Chamba/H.P.	1  pɑɽi	response	
65	57	142	144	heavy	Rampur/H.P.	1  pɑɾo	response	
65	57	143	144	heavy	Nalagarh/H.P.	1  pɑɾo	response	
65	57	144	144	heavy	Dehradun/U.P.	1  pɑɽo	response	
65	57	145	144	heavy	Kotdwara/U.P.	1  pɑɽo	response	
65	57	146	144	heavy	Haldwani/U.P.	1  pɑɾo	response	
66	58	24	145	light (weight)	Urdu	2  hʌlkɑ	response	
66	58	25	145	light (weight)	Chitral/Pak	1  hoɽo	response	
66	58	26	145	light (weight)	Settlet Swat/Pak	1  hoːi	response	
66	58	27	145	light (weight)	Gilgit/Pak	1  hʌɽo	response	
66	58	28	145	light (weight)	Kaghan/Pak	1  hoɽi / 3  loki	response	
66	58	29	145	light (weight)	North. Azad/Pak	3  loko	response	
66	58	30	145	light (weight)	Centr. Azad/Pak	1  olo	response	
66	58	31	145	light (weight)	Udhampur/J&K	1  ɔɭo	response	
66	58	32	145	light (weight)	Jammu/J&K	1  ɔɭo	response	
66	58	33	145	light (weight)	Chamba/H.P.	1  oɭi / 3  loko	response	
66	58	34	145	light (weight)	Rampur/H.P.	3  loko	response	
66	58	35	145	light (weight)	Nalagarh/H.P.	3  loko	response	
66	58	36	145	light (weight)	Dehradun/U.P.	3  loko	response	
66	58	37	145	light (weight)	Kotdwara/U.P.	3  loko	response	
66	58	38	145	light (weight)	Haldwani/U.P.	3  loko	response	
66	58	42	146	above	Urdu	1  upʌɾ	response	
66	58	43	146	above	Chitral/Pak	1  ʌpʌɾ	response	
66	58	44	146	above	Settlet Swat/Pak	1  opʌɾ	response	
66	58	45	146	above	Gilgit/Pak	3  utʃo	response	
66	58	46	146	above	Kaghan/Pak	1  upʌɾ / 1  ʌpʌɾ	response	
66	58	47	146	above	North. Azad/Pak	1  ʌpʌɾ	response	
66	58	48	146	above	Centr. Azad/Pak	1  upəɾ / 3  utʃo	response	
66	58	49	146	above	Udhampur/J&K	1  ʌpʊɾ	response	
66	58	50	146	above	Jammu/J&K	1  upəɾ / 2  uɸɾɑ	response	
66	58	51	146	above	Chamba/H.P.	1  upəɾ / 2  uɸɾɑ	response	
66	58	52	146	above	Rampur/H.P.	2  uɸɾɑ	response	
66	58	53	146	above	Nalagarh/H.P.	2  uɸɾɑ	response	
66	58	54	146	above	Dehradun/U.P.	2  ʊɸɾɑ	response	
66	58	55	146	above	Kotdwara/U.P.	2  uɸɾɑ	response	
66	58	56	146	above	Haldwani/U.P.	2  uɸɾɑ	response	
66	58	60	147	below	Urdu	5  nitʃe	response	
66	58	61	147	below	Chitral/Pak	1  hɛth / 4  ʈʌɳʌ / 4  ʈʌɽe	response	
66	58	62	147	below	Settlet Swat/Pak	4  ʈʌɳʌ	response	
66	58	63	147	below	Gilgit/Pak	4  tʌnʌ	response	
66	58	64	147	below	Kaghan/Pak	4  ʈʌɽe	response	
66	58	65	147	below	North. Azad/Pak	3  bon / 4  tʌlʌ	response	
66	58	66	147	below	Centr. Azad/Pak	1  ẽːʈh / 3  buːn / 4  tʌlɛ	response	
66	58	67	147	below	Udhampur/J&K	1  eʈh	response	
66	58	68	147	below	Jammu/J&K	2  eʈhɑ̃	response	
66	58	69	147	below	Chamba/H.P.	3  bʊn	response	
66	58	70	147	below	Rampur/H.P.	2  eʈhɑ̃	response	
66	58	71	147	below	Nalagarh/H.P.	2  eʈhɑ̃	response	
66	58	72	147	below	Dehradun/U.P.	2  ɪʈhʌ̃	response	
66	58	73	147	below	Kotdwara/U.P.	2  ɛʈhʌ̃	response	
66	58	74	147	below	Haldwani/U.P.	2  ɪʈhʌ̃	response	
66	58	96	148	white	Urdu	3  sʊfɛd	response	
66	58	97	148	white	Chitral/Pak	1  tʃɪto	response	
66	58	98	148	white	Settlet Swat/Pak	1  tʃɪto	response	
66	58	99	148	white	Gilgit/Pak	1  tʃɪto	response	
66	58	100	148	white	Kaghan/Pak	1  tʃiʈo	response	
66	58	101	148	white	North. Azad/Pak	1  tʃɪʈo / 1  tʃɪto	response	
66	58	102	148	white	Centr. Azad/Pak	1  tʃɪʈo	response	
66	58	103	148	white	Udhampur/J&K	1  tʃiʈo	response	
66	58	104	148	white	Jammu/J&K	1  tʃiʈo	response	
66	58	105	148	white	Chamba/H.P.	1  tʃɪʈo	response	
66	58	106	148	white	Rampur/H.P.	1  tʃiʈo	response	
66	58	107	148	white	Nalagarh/H.P.	2  bʌgo	response	
66	58	108	148	white	Dehradun/U.P.	2  bʌgo	response	
66	58	109	148	white	Kotdwara/U.P.	2  bʌgo	response	
66	58	110	148	white	Haldwani/U.P.	2  bʌgo	response	
66	58	114	149	black	Urdu	1  kɑlɑ	response	
66	58	115	149	black	Chitral/Pak	1  kɑo / 1  kɑl / 1  kɑɽo	response	
66	58	116	149	black	Settlet Swat/Pak	1  kɑo	response	
66	58	117	149	black	Gilgit/Pak	1  kɑɽo	response	
66	58	118	149	black	Kaghan/Pak	1  qɑo / 1  qɑɽo	response	
66	58	119	149	black	North. Azad/Pak	1  kɑlo	response	
66	58	120	149	black	Centr. Azad/Pak	1  kɑlo	response	
66	58	121	149	black	Udhampur/J&K	1  kɑlo	response	
66	58	122	149	black	Jammu/J&K	1  kɑɭo	response	
66	58	123	149	black	Chamba/H.P.	1  kɑlo	response	
66	58	124	149	black	Rampur/H.P.	1  kɑɭo	response	
66	58	125	149	black	Nalagarh/H.P.	1  kɑlo	response	
66	58	126	149	black	Dehradun/U.P.	1  kɑlo	response	
66	58	127	149	black	Kotdwara/U.P.	1  kɑlo	response	
66	58	128	149	black	Haldwani/U.P.	1  kɑɽo	response	
66	58	132	150	red	Urdu	2  lɑl	response	
66	58	133	150	red	Chitral/Pak	1  ɾʌto	response	
66	58	134	150	red	Settlet Swat/Pak	1  ɾʌto	response	
66	58	135	150	red	Gilgit/Pak	1  ɾʌto	response	
66	58	136	150	red	Kaghan/Pak	1  ɾʌto	response	
66	58	137	150	red	North. Azad/Pak	1  ɾʌto	response	
66	58	138	150	red	Centr. Azad/Pak	1  ɾʌto / 2  lɑl	response	
66	58	139	150	red	Udhampur/J&K	1  ɾʌto	response	
66	58	140	150	red	Jammu/J&K	2  lɑl	response	
66	58	141	150	red	Chamba/H.P.	2  lɑl	response	
66	58	142	150	red	Rampur/H.P.	2  lɑl	response	
66	58	143	150	red	Nalagarh/H.P.	2  lɑl	response	
66	58	144	150	red	Dehradun/U.P.	2  lɑl	response	
66	58	145	150	red	Kotdwara/U.P.	2  lɑl	response	
66	58	146	150	red	Haldwani/U.P.	2  lɑl	response	
67	59	24	151	one	Urdu	1  ek	response	
67	59	25	151	one	Chitral/Pak	1  ek	response	
67	59	26	151	one	Settlet Swat/Pak	1  ɛk	response	
67	59	27	151	one	Gilgit/Pak	1  ɛk	response	
67	59	28	151	one	Kaghan/Pak	1  ek	response	
67	59	29	151	one	North. Azad/Pak	1  ɛk	response	
67	59	30	151	one	Centr. Azad/Pak	1  ɛk	response	
67	59	31	151	one	Udhampur/J&K	1  ek	response	
67	59	32	151	one	Jammu/J&K	1  ek	response	
67	59	33	151	one	Chamba/H.P.	1  ek	response	
67	59	34	151	one	Rampur/H.P.	1  ek	response	
67	59	35	151	one	Nalagarh/H.P.	1  ek	response	
67	59	36	151	one	Dehradun/U.P.	1  ek	response	
67	59	37	151	one	Kotdwara/U.P.	1  ek	response	
67	59	38	151	one	Haldwani/U.P.	1  ek	response	
67	59	42	152	two	Urdu	1  do	response	
67	59	43	152	two	Chitral/Pak	1  do	response	
67	59	44	152	two	Settlet Swat/Pak	1  do	response	
67	59	45	152	two	Gilgit/Pak	1  do	response	
67	59	46	152	two	Kaghan/Pak	1  do	response	
67	59	47	152	two	North. Azad/Pak	1  do	response	
67	59	48	152	two	Centr. Azad/Pak	1  do	response	
67	59	49	152	two	Udhampur/J&K	1  do	response	
67	59	50	152	two	Jammu/J&K	1  do	response	
67	59	51	152	two	Chamba/H.P.	1  do	response	
67	59	52	152	two	Rampur/H.P.	1  do	response	
67	59	53	152	two	Nalagarh/H.P.	1  do	response	
67	59	54	152	two	Dehradun/U.P.	1  do	response	
67	59	55	152	two	Kotdwara/U.P.	1  do	response	
67	59	56	152	two	Haldwani/U.P.	1  do	response	
67	59	60	153	three	Urdu	2  tin	response	
67	59	61	153	three	Chitral/Pak	1  tɾɛ	response	
67	59	62	153	three	Settlet Swat/Pak	1  tɾe	response	
67	59	63	153	three	Gilgit/Pak	1  tɾe	response	
67	59	64	153	three	Kaghan/Pak	1  tɾe	response	
67	59	65	153	three	North. Azad/Pak	1  tɾɛ	response	
67	59	66	153	three	Centr. Azad/Pak	1  tɾɛ	response	
67	59	67	153	three	Udhampur/J&K	1  tɾɛ	response	
67	59	68	153	three	Jammu/J&K	1  tɾɛ	response	
67	59	69	153	three	Chamba/H.P.	1  tɾɛ	response	
67	59	70	153	three	Rampur/H.P.	1  tɾɛ	response	
67	59	71	153	three	Nalagarh/H.P.	1  tɾɛ	response	
67	59	72	153	three	Dehradun/U.P.	1  tɾɛ	response	
67	59	73	153	three	Kotdwara/U.P.	1  tɾɛ	response	
67	59	74	153	three	Haldwani/U.P.	1  tɾɛ	response	
67	59	96	154	four	Urdu	1  tʃɑɾ	response	
67	59	97	154	four	Chitral/Pak	1  tʃɑɾ	response	
67	59	98	154	four	Settlet Swat/Pak	1  tʃɑɾ	response	
67	59	99	154	four	Gilgit/Pak	1  tʃɑɾ	response	
67	59	100	154	four	Kaghan/Pak	1  tʃɑɾ	response	
67	59	101	154	four	North. Azad/Pak	1  tʃɑɾ	response	
67	59	102	154	four	Centr. Azad/Pak	1  tʃɑɾ	response	
67	59	103	154	four	Udhampur/J&K	1  tʃɑɾ	response	
67	59	104	154	four	Jammu/J&K	1  tʃɑɾ	response	
67	59	105	154	four	Chamba/H.P.	1  tʃɑɾ	response	
67	59	106	154	four	Rampur/H.P.	1  tʃɑɾ	response	
67	59	107	154	four	Nalagarh/H.P.	1  tʃɑɾ	response	
67	59	108	154	four	Dehradun/U.P.	1  tʃɑɾ	response	
67	59	109	154	four	Kotdwara/U.P.	1  tʃɑɾ	response	
67	59	110	154	four	Haldwani/U.P.	1  tʃɑɾ	response	
67	59	114	155	five	Urdu	1  pɑ̃tʃ	response	
67	59	115	155	five	Chitral/Pak	1  pʌdʒ	response	
67	59	116	155	five	Settlet Swat/Pak	1  pʌɪɳdʒ	response	
67	59	117	155	five	Gilgit/Pak	1  pʌndʒ	response	
67	59	118	155	five	Kaghan/Pak	1  pʌndʒ	response	
67	59	119	155	five	North. Azad/Pak	1  pʌndʒ	response	
67	59	120	155	five	Centr. Azad/Pak	1  pʌndʒ	response	
67	59	121	155	five	Udhampur/J&K	1  pʌndʒ	response	
67	59	122	155	five	Jammu/J&K	1  pʌndʒ	response	
67	59	123	155	five	Chamba/H.P.	1  pʌndʒ	response	
67	59	124	155	five	Rampur/H.P.	1  pʌndʒ	response	
67	59	125	155	five	Nalagarh/H.P.	1  pʌndʒ	response	
67	59	126	155	five	Dehradun/U.P.	1  pʌndʒ	response	
67	59	127	155	five	Kotdwara/U.P.	1  pʌndʒ	response	
67	59	128	155	five	Haldwani/U.P.	1  pʌndʒ	response	
67	59	132	156	six	Urdu	1  tʃhɛ	response	
67	59	133	156	six	Chitral/Pak	1  tʃe	response	
67	59	134	156	six	Settlet Swat/Pak	1  tʃhe	response	
67	59	135	156	six	Gilgit/Pak	1  tʃe	response	
67	59	136	156	six	Kaghan/Pak	1  tʃhe	response	
67	59	137	156	six	North. Azad/Pak	1  tʃe	response	
67	59	138	156	six	Centr. Azad/Pak	1  tʃe	response	
67	59	139	156	six	Udhampur/J&K	1  tʃhe	response	
67	59	140	156	six	Jammu/J&K	1  tʃhe	response	
67	59	141	156	six	Chamba/H.P.	1  tʃhe	response	
67	59	142	156	six	Rampur/H.P.	1  tʃhe	response	
67	59	143	156	six	Nalagarh/H.P.	1  tʃhe	response	
67	59	144	156	six	Dehradun/U.P.	1  tʃhe	response	
67	59	145	156	six	Kotdwara/U.P.	1  tʃhe	response	
67	59	146	156	six	Haldwani/U.P.	1  tʃhe	response	
68	60	24	157	seven	Urdu	1  sɑt	response	
68	60	25	157	seven	Chitral/Pak	1  sʌt	response	
68	60	26	157	seven	Settlet Swat/Pak	1  sʌth	response	
68	60	27	157	seven	Gilgit/Pak	1  sʌt	response	
68	60	28	157	seven	Kaghan/Pak	1  sʌth	response	
68	60	29	157	seven	North. Azad/Pak	1  sʌth	response	
68	60	30	157	seven	Centr. Azad/Pak	1  sʌth	response	
68	60	31	157	seven	Udhampur/J&K	1  sʌt	response	
68	60	32	157	seven	Jammu/J&K	1  sʌt	response	
68	60	33	157	seven	Chamba/H.P.	1  sʌt	response	
68	60	34	157	seven	Rampur/H.P.	1  sʌt	response	
68	60	35	157	seven	Nalagarh/H.P.	1  sʌt	response	
68	60	36	157	seven	Dehradun/U.P.	1  sʌt	response	
68	60	37	157	seven	Kotdwara/U.P.	1  sʌt	response	
68	60	38	157	seven	Haldwani/U.P.	1  sʌt	response	
68	60	42	158	eight	Urdu	1  ɑʈh	response	
68	60	43	158	eight	Chitral/Pak	1  ʌʈh	response	
68	60	44	158	eight	Settlet Swat/Pak	1  ɑʈh	response	
68	60	45	158	eight	Gilgit/Pak	1  ʌʈh	response	
68	60	46	158	eight	Kaghan/Pak	1  ʌʈh	response	
68	60	47	158	eight	North. Azad/Pak	1  ʌʈh	response	
68	60	48	158	eight	Centr. Azad/Pak	1  ʌʈh	response	
68	60	49	158	eight	Udhampur/J&K	1  ʌʈh	response	
68	60	50	158	eight	Jammu/J&K	1  ɑʈh	response	
68	60	51	158	eight	Chamba/H.P.	1  ʌʈh	response	
68	60	52	158	eight	Rampur/H.P.	1  ɑʈh	response	
68	60	53	158	eight	Nalagarh/H.P.	1  ʌʈh	response	
