PSTDr,d1328,gav-,"to care; to feel sympathy, pity; attention",,,,"merriam2026dravidiandb[record 1431, DEDR 1328];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1431,,,,
PSD1,d1329,kavar_u,"dice, gambling",,,South Dravidian,"merriam2026dravidiandb[record 1432, DEDR 1329];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1432,,,,
PSD1,d1330,kavar_ai,Balija caste among the Telugus,,,South Dravidian,"merriam2026dravidiandb[record 1433, DEDR 1330];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1433,,,,
PSTDr,d1331,kavān_,thigh; waist,,,,"merriam2026dravidiandb[record 1434, DEDR 1331]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1434,,,,
PSTDr,d1332,gav-i,cave; cavern,,,,"merriam2026dravidiandb[record 1435, DEDR 1332];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1435,,,,
PDr,d1333,kam-ij-,"to break down (as the bank of a river), crash, fall; to be crushed; to knock the pestle against the sides of the pounding hole, cut gashes in the pounding hole; (wild animals) to tear a piece of flesh out of prey",,,,"merriam2026dravidiandb[record 1436, DEDR 1333]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1436,,,,
PSTDr,d1334,kav-,"rancid; stench; an offensive odour, stink or stench",,,,"merriam2026dravidiandb[record 1437, DEDR 1334]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1437,,,,
PSTDr,d1335,kaP-,to overturn; to bend the head down,,,,"merriam2026dravidiandb[record 1438, DEDR 1335];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1438,,,,
PSD1,d1336,kavuci,fainting,,,South Dravidian,"merriam2026dravidiandb[record 1439, DEDR 1336];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1439,,,,
PDr,d1337,gavḷ-,cheek; the cheek; jaw,,,,"merriam2026dravidiandb[record 1440, DEDR 1337]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1440,,,,
PDr,d1338,gavḷ-i,"lizard; In:garrī-glūnṭ, etc. rough lizard (garrīmangy),tāzī-glūnṭ, etc. common lizard (tāzīgreyhound, swift animal)",,,,"merriam2026dravidiandb[record 1441, DEDR 1338];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1441,,,,
PSTDr,d1339,kavun_i,gate or fort of a city; gate of a fort,,,,"merriam2026dravidiandb[record 1442, DEDR 1339]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1442,,,,
PSTDr,d1340,"kavar (-v-, -nt-)","to churn (or with DEDR 1325); agitation of mind, confusion",,,,"merriam2026dravidiandb[record 1443, DEDR 1340]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1443,,,,
PDr,d1341,kav- (*k̂-),"roar, noise; scandal; aloud (of laughter); to curse; to roar, shout",,,,"merriam2026dravidiandb[record 1444, DEDR 1341];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1444,,,,
PDr,d1342,kavv-,a cowrie; tortoise,,,,"merriam2026dravidiandb[record 1445, DEDR 1342]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1445,,,,
PSD1,d1343,kavĭḷ,,,,South Dravidian,"merriam2026dravidiandb[record 1446, DEDR 1343];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1446,,,,
PKMDr,d1344,kab-,to bend,,,,"merriam2026dravidiandb[record 1447, DEDR 1344];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1447,,,,
PSD1,d1345,kaẓakam,"assembly, college, gymnasium",,,South Dravidian,"merriam2026dravidiandb[record 1448, DEDR 1345];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1448,,,,
PSTDr,d1346,kaẓakaẓisu,to glitter; brilliancy,,,,"merriam2026dravidiandb[record 1449, DEDR 1346]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1449,,,,
PSTDr,d1346,kaḷakaḷisu,to glitter; brilliancy,,,,"merriam2026dravidiandb[record 1450, DEDR 1346]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1450,,,,
PSTDr,d1347,kaẓ-V- (?),"molucca bean; Caesalpinia bonducella, bonduc",,,,"merriam2026dravidiandb[record 1451, DEDR 1347]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1451,,,,
PSD1,d1348,kaẓañcu,a weight = 1/6 oz. troy,,,South Dravidian,"merriam2026dravidiandb[record 1452, DEDR 1348];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1452,,,,
PSTDr,d1349,kaẓ-[al-],"to be loose; to loosen; to move, turn round, exist, behave, (K also) shake, tremble, wave (as a banner), wander; to be or become loose; to be shaken, shake (intr.)",,,,"merriam2026dravidiandb[record 1453, DEDR 1349];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1453,,,,
PSD1,d1350,kaẓ-,"to protrude, to swell",,,South Dravidian,"merriam2026dravidiandb[record 1454, DEDR 1350];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1454,,,,
PSD1,d1351,kaẓal-,anklet,,,South Dravidian,"merriam2026dravidiandb[record 1455, DEDR 1351];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1455,,,,
PSD1,d1352,kaẓal,piece of sugar-cane,,,South Dravidian,"merriam2026dravidiandb[record 1456, DEDR 1352];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1456,,,,
PDr,d1353,kaR,"shoot or branch growing from the root; bamboo; seedling bamboo, bamboo sapling",,,,"merriam2026dravidiandb[record 1457, DEDR 1353]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1457,,,,
PDr,d1354,kaẓar_u (kaẓar_i-),to thunder; (lightning) to strike,,,,"merriam2026dravidiandb[record 1458, DEDR 1354]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1458,,,,
PDr,d1355,gaẓ-[Vd-],"field; wet or paddy land; sediment, alluvium",,,,"merriam2026dravidiandb[record 1459, DEDR 1355];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1459,,,,
PDr,d1356,kaẓ-[c-],"to pass, slip away; to defecate; to defecate; to evacuate the bowels; to excrete",,,,"merriam2026dravidiandb[record 1460, DEDR 1356];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1460,,,,
PSD1,d1357,"kaẓi (-v-, -nt-)",to be able (dial.),,,South Dravidian,"merriam2026dravidiandb[record 1461, DEDR 1357];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1461,,,,
PSD1,d1358,kaẓi,"much, great, excessive",,,South Dravidian,"merriam2026dravidiandb[record 1462, DEDR 1358];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1462,,,,
PSTDr,d1359,kaẓi,"backwater, shallow sea-waters, salt river, marsh, saltpan; canal",,,,"merriam2026dravidiandb[record 1463, DEDR 1359]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1463,,,,
PSD2,d1360,kaṛ-,"to go bad, become rotten (egg); to go bad, become rotten (BB)",,,,"merriam2026dravidiandb[record 1464, DEDR 1360]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1464,,,,
PSD1,d1361,kaẓ-,stake for impaling,,,South Dravidian,"merriam2026dravidiandb[record 1465, DEDR 1361];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1465,,,,
PSD1,d1362,kaẓ-,vulture,,,South Dravidian,"merriam2026dravidiandb[record 1466, DEDR 1362];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1466,,,,
PDr,d1363,kaẓu,green turf; sod,,,,"merriam2026dravidiandb[record 1467, DEDR 1363]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1467,,,,
PDr,d1364,kāẓud-,donkey; ass,,,,"merriam2026dravidiandb[record 1468, DEDR 1364];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1468,,,,
PSD1,d1365,kaẓutai-muḷḷi,"holly-leaved bear's-breech, Acanthus ilicifolius",,,South Dravidian,"merriam2026dravidiandb[record 1469, DEDR 1365];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1469,,,,
PDr,d1366,kaẓd-,"neck; back of neck; neck, hollow in the nape of the neck",,,,"merriam2026dravidiandb[record 1470, DEDR 1366];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1470,,,,
PSD1,d1367,kaẓuntu,"rounded end, as of a pestle or bow; tenon",,,South Dravidian,"merriam2026dravidiandb[record 1471, DEDR 1367];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1471,,,,
PSTDr,d1368,gaR-,"to be full, complete, abundant, copious, overflow; n. denseness as a tuft of hair; to spread, extend, overspread, (K also) overflow; to spread out, increase, multiply, grow thick and outspreading",,,,"merriam2026dravidiandb[record 1472, DEDR 1368];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1472,,,,
PDr,d1369,kaẓ-,"to wash; to wash, scrub, bathe, lave; n. water in which rice or anything has been washed; to smear; to lave, anoint, wash the face; to cleanse",,,,"merriam2026dravidiandb[record 1473, DEDR 1369];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1473,,,,
PSTDr,d1370,gaẓ-,"pole, stick; pole, staff, rod, stick, stalk, mast; pole, long stick",,,,"merriam2026dravidiandb[record 1474, DEDR 1370];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1474,,,,
PSD2,d1371,kaṛd-e,boy,,,,"merriam2026dravidiandb[record 1475, DEDR 1371];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1475,,,,
PDr,d1372,kaḷ-,"to rob, steal; falsehood, untruth, lie, fault, deceit; false, untrue, unreal; to steal; rogue, scoundrel; to lift (cattle)",,,,"merriam2026dravidiandb[record 1476, DEDR 1372];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1476,,,,
PDr,d1373,kaḷ-,"to weed; weeds; to uproot, gather (vegetables, grass for fodder)",,,,"merriam2026dravidiandb[record 1477, DEDR 1373];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1477,,,,
PDr,d1374,kaḷ-,"toddy; intoxicated; toddy, palm wine; liquor; liquor, toddy; country liquor",,,,"merriam2026dravidiandb[record 1478, DEDR 1374];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1478,,,,
PSTDr,d1375,kaḷanǯ-,"granary; granary, barn",,,,"merriam2026dravidiandb[record 1479, DEDR 1375]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1479,,,,
PDr,d1376,kaḷ-,threshing floor; field,,,,"merriam2026dravidiandb[record 1480, DEDR 1376];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1480,,,,
PSTDr,d1377,kaḷ-V-,Carissa spinarum; Carissa diffusa,,,,"merriam2026dravidiandb[record 1481, DEDR 1377]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1481,,,,
PSD1,d1378,kaḷi,"thick pulp, liquid paste, a kind of pasty pottage made with flour, etc., gruel",,,South Dravidian,"merriam2026dravidiandb[record 1482, DEDR 1378];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1482,,,,
PSTDr,d1379,kaẓi,"sour gruel (lex.:ṛfalsely restored forḷ); the water in which rice has been washed, kept until it ferments",,,,"merriam2026dravidiandb[record 1483, DEDR 1379]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1483,,,,
PSD1,d1380,kaḷiy-aṭaykka,the quite ripe areca nut,,,South Dravidian,"merriam2026dravidiandb[record 1484, DEDR 1380];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1484,,,,
PSTDr,d1381,kaḷi,"clay, potter's clay; clay, black cotton soil",,,,"merriam2026dravidiandb[record 1485, DEDR 1381]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1485,,,,
PSTDr,d1381,kaḷi-maṇ,"clay, potter's clay; clay, black cotton soil",,,,"merriam2026dravidiandb[record 1486, DEDR 1381]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1486,,,,
PSTDr,d1382,kaḷḷam,morbid matter in a boil or in the system; thick phlegm,,,,"merriam2026dravidiandb[record 1487, DEDR 1382]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1487,,,,
PSTDr,d1383,kaḷ-i,"spurge, milk-hedge; milk-hedge, Euphorbia tirucalli",,,,"merriam2026dravidiandb[record 1488, DEDR 1383];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1488,,,,
PSD1,d1384,kaḷḷa,name of a plant,,,South Dravidian,"merriam2026dravidiandb[record 1489, DEDR 1384];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1489,,,,
PSD1,d1385,kar_-a-,to milk,,,South Dravidian,"merriam2026dravidiandb[record 1490, DEDR 1385];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1490,,,,
PSTDr,d1386,gar_-,"onom. sound of chewing, crackling; crispness, dryness, and brittleness",,,,"merriam2026dravidiandb[record 1491, DEDR 1386]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1491,,,,
PSD1,d1387,gar_-,to whirl,,,South Dravidian,"merriam2026dravidiandb[record 1492, DEDR 1387];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1492,,,,
PSD1,d1388,kar_aŋgu,(K2) to be emaciated,,,South Dravidian,"merriam2026dravidiandb[record 1493, DEDR 1388];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1493,,,,
PDr,d1389,kar_-,"sticks, fuel; wood, timber; stick, staff; quill, tooth; shaft of arrow (BB); fencing with dried stalks, thorny bushes, etc.",,,,"merriam2026dravidiandb[record 1494, DEDR 1389];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1494,,,,
PSTDr,d1390,kad_- (*-r_-),"to chew; to bite, gnaw",,,,"merriam2026dravidiandb[record 1495, DEDR 1390];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1495,,,,
PSTDr,d1391,kar_- (*-d_-),"vegetables, curry; vegetable of any kind, raw or boiled, offered to deity",,,,"merriam2026dravidiandb[record 1496, DEDR 1391];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1496,,,,
PSTDr,d1392,kars-,"to play; to play, sport, dance",,,,"merriam2026dravidiandb[record 1497, DEDR 1392]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1497,,,,
PSD1,d1393,karepuni,to make a notch or incision,,,South Dravidian,"merriam2026dravidiandb[record 1498, DEDR 1393];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1498,,,,
PDr,d1394,gar_-,"wing, feather; feather",,,,"merriam2026dravidiandb[record 1499, DEDR 1394];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1499,,,,
PDr,d1395,kar_- (*-d_-),"black; blackness, a stain, blot; black; rust; to be black; blackness",,,,"merriam2026dravidiandb[record 1500, DEDR 1395];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1500,,,,
PDr,d1396,kar_-,"anger, enmity; angry",,,,"merriam2026dravidiandb[record 1501, DEDR 1396];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1501,,,,
PSTDr,d1397,gar_ik-,"Agrostis linearis, a grass used for the funeral ceremonies and veli of Sūdras; harialli grass, used in ceremonies, Cynodon dactylon; a kind of grass, Agrostis linearis",,,,"merriam2026dravidiandb[record 1502, DEDR 1397]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1502,,,,
PSD2,d1398,karn-a,irrigation channel; canal (BB),,,,"merriam2026dravidiandb[record 1503, DEDR 1398]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:1503,,,,
PSD1,d1399,kar_ǝ-,,,,South Dravidian,"merriam2026dravidiandb[record 1504, DEDR 1399];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1504,,,,
PSD1,d1400,kar_r_ai,"collection (as of hair, rays of the sun), bundle (as of straw, grass, paddy seedlings), coconut leaves braided like ropes as bands for hedging",,,South Dravidian,"merriam2026dravidiandb[record 1505, DEDR 1400];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1505,,,,
PSD1,d1401,gar_r_a,sound in imitation of loud belching,,,South Dravidian,"merriam2026dravidiandb[record 1506, DEDR 1401];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1506,,,,
PSD1,d1402,kan_,"copper work, copper, workmanship",,,South Dravidian,"merriam2026dravidiandb[record 1507, DEDR 1402];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:1507,,,,
