Koch,,ɑlu,potato,,ɑlu,,"kondakov2011koch[wordlist item 'potato', site D, Harigaya Koch]",,,silkoch2011:D:i1:potato,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɑlu,potato,,ɑlu,,"kondakov2011koch[wordlist item 'potato', site E, Harigaya Koch]",,,silkoch2011:E:i1:potato,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɑlu,potato,,ɑlu,,"kondakov2011koch[wordlist item 'potato', site C, Margan Koch]",,,silkoch2011:C:i1:potato,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,belɑti kʰɑn,potato,,belɑti kʰɑn,,"kondakov2011koch[wordlist item 'potato', site J, Tintekiya Koch]",,,silkoch2011:J:i1:potato,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,belɑti kʰɑn,potato,,belɑti kʰɑn,,"kondakov2011koch[wordlist item 'potato', site K, Tintekiya Koch]",,,silkoch2011:K:i1:potato,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,bɑɾiŋ,eggplant,,bɑɾiŋ,,"kondakov2011koch[wordlist item 'eggplant', site A, Garo]",,,silkoch2011:A:i1:eggplant,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bɑntʰó pɑn,eggplant,,bɑntʰó pɑn,,"kondakov2011koch[wordlist item 'eggplant', site B, Rongdani Rabha]",,,silkoch2011:B:i1:eggplant,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,bɑntʰɑo,eggplant,,bɑntʰɑo,,"kondakov2011koch[wordlist item 'eggplant', site F, Koch-Rabha]",,,silkoch2011:F:i1:eggplant,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,bɑntɑu,eggplant,,bɑntɑu,,"kondakov2011koch[wordlist item 'eggplant', site I, Tintekiya Koch]",,,silkoch2011:I:i1:eggplant,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,bɑntok,eggplant,,bɑntok,,"kondakov2011koch[wordlist item 'eggplant', site G, Wanang Koch]",,,silkoch2011:G:i1:eggplant,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,bɑjɡon,eggplant,,bɑjɡon,,"kondakov2011koch[wordlist item 'eggplant', site H, Wanang Koch]",,,silkoch2011:H:i1:eggplant,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,bɑntok̚,eggplant,,bɑntok̚,,"kondakov2011koch[wordlist item 'eggplant', site D, Harigaya Koch]",,,silkoch2011:D:i1:eggplant,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,bɑntok,eggplant,,bɑntok,,"kondakov2011koch[wordlist item 'eggplant', site E, Harigaya Koch]",,,silkoch2011:E:i1:eggplant,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,bɑntʰɑu,eggplant,,bɑntʰɑu,,"kondakov2011koch[wordlist item 'eggplant', site C, Margan Koch]",,,silkoch2011:C:i1:eggplant,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,bɑntɑu,eggplant,,bɑntɑu,,"kondakov2011koch[wordlist item 'eggplant', site J, Tintekiya Koch]",,,silkoch2011:J:i1:eggplant,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,bɑntɑu,eggplant,,bɑntɑu,,"kondakov2011koch[wordlist item 'eggplant', site K, Tintekiya Koch]",,,silkoch2011:K:i1:eggplant,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site A, Garo]",,,silkoch2011:A:i1:groundnut,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site B, Rongdani Rabha]",,,silkoch2011:B:i1:groundnut,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site F, Koch-Rabha]",,,silkoch2011:F:i1:groundnut,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site I, Tintekiya Koch]",,,silkoch2011:I:i1:groundnut,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site G, Wanang Koch]",,,silkoch2011:G:i1:groundnut,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site H, Wanang Koch]",,,silkoch2011:H:i1:groundnut,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site D, Harigaya Koch]",,,silkoch2011:D:i1:groundnut,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site E, Harigaya Koch]",,,silkoch2011:E:i1:groundnut,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site C, Margan Koch]",,,silkoch2011:C:i1:groundnut,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site J, Tintekiya Koch]",,,silkoch2011:J:i1:groundnut,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,bɑdɑm,groundnut,,bɑdɑm,,"kondakov2011koch[wordlist item 'groundnut', site K, Tintekiya Koch]",,,silkoch2011:K:i1:groundnut,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒəʔlɨk̚,chili,,d͡ʒəʔlɨk̚,,"kondakov2011koch[wordlist item 'chili', site A, Garo]",,,silkoch2011:A:i1:chili,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,d͡ʒəluk,chili,,d͡ʒəluk,,"kondakov2011koch[wordlist item 'chili', site B, Rongdani Rabha]",,,silkoch2011:B:i1:chili,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,dɨɾmut͡ʃiʔ,chili,,dɨɾmut͡ʃiʔ,,"kondakov2011koch[wordlist item 'chili', site F, Koch-Rabha]",,,silkoch2011:F:i1:chili,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,d͡ʒiləw,chili,,d͡ʒiləw,,"kondakov2011koch[wordlist item 'chili', site F, Koch-Rabha]",,,silkoch2011:F:i2:chili,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,muɾt͡ʃuk,chili,,muɾt͡ʃuk,,"kondakov2011koch[wordlist item 'chili', site I, Tintekiya Koch]",,,silkoch2011:I:i1:chili,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,d͡ʒɑluk̚,chili,,d͡ʒɑluk̚,,"kondakov2011koch[wordlist item 'chili', site G, Wanang Koch]",,,silkoch2011:G:i1:chili,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,d͡ʒɑluk̚,chili,,d͡ʒɑluk̚,,"kondakov2011koch[wordlist item 'chili', site H, Wanang Koch]",,,silkoch2011:H:i1:chili,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,d͡ʒɑluk̚,chili,,d͡ʒɑluk̚,,"kondakov2011koch[wordlist item 'chili', site D, Harigaya Koch]",,,silkoch2011:D:i1:chili,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,d͡ʒʰɑluk̚,chili,,d͡ʒʰɑluk̚,,"kondakov2011koch[wordlist item 'chili', site E, Harigaya Koch]",,,silkoch2011:E:i1:chili,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,d͡ʒʰɑjluk̚,chili,,d͡ʒʰɑjluk̚,,"kondakov2011koch[wordlist item 'chili', site C, Margan Koch]",,,silkoch2011:C:i1:chili,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,muɾt͡ʃuk̚,chili,,muɾt͡ʃuk̚,,"kondakov2011koch[wordlist item 'chili', site J, Tintekiya Koch]",,,silkoch2011:J:i1:chili,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,muɾt͡ʃuk̚,chili,,muɾt͡ʃuk̚,,"kondakov2011koch[wordlist item 'chili', site K, Tintekiya Koch]",,,silkoch2011:K:i1:chili,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,holdi,turmeric,,holdi,,"kondakov2011koch[wordlist item 'turmeric', site A, Garo]",,,silkoch2011:A:i1:turmeric,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,huldijɑ,turmeric,,huldijɑ,,"kondakov2011koch[wordlist item 'turmeric', site B, Rongdani Rabha]",,,silkoch2011:B:i1:turmeric,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,hɨldi,turmeric,,hɨldi,,"kondakov2011koch[wordlist item 'turmeric', site F, Koch-Rabha]",,,silkoch2011:F:i1:turmeric,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,hɑldi,turmeric,,hɑldi,,"kondakov2011koch[wordlist item 'turmeric', site I, Tintekiya Koch]",,,silkoch2011:I:i1:turmeric,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,huldi,turmeric,,huldi,,"kondakov2011koch[wordlist item 'turmeric', site G, Wanang Koch]",,,silkoch2011:G:i1:turmeric,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,hɑldi,turmeric,,hɑldi,,"kondakov2011koch[wordlist item 'turmeric', site H, Wanang Koch]",,,silkoch2011:H:i1:turmeric,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,hɑldi,turmeric,,hɑldi,,"kondakov2011koch[wordlist item 'turmeric', site D, Harigaya Koch]",,,silkoch2011:D:i1:turmeric,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,hɑldi,turmeric,,hɑldi,,"kondakov2011koch[wordlist item 'turmeric', site E, Harigaya Koch]",,,silkoch2011:E:i1:turmeric,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,holdi,turmeric,,holdi,,"kondakov2011koch[wordlist item 'turmeric', site C, Margan Koch]",,,silkoch2011:C:i1:turmeric,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,huldi,turmeric,,huldi,,"kondakov2011koch[wordlist item 'turmeric', site J, Tintekiya Koch]",,,silkoch2011:J:i1:turmeric,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,həldi,turmeric,,həldi,,"kondakov2011koch[wordlist item 'turmeric', site K, Tintekiya Koch]",,,silkoch2011:K:i1:turmeric,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɾɑsɨn,garlic,,ɾɑsɨn,,"kondakov2011koch[wordlist item 'garlic', site A, Garo]",,,silkoch2011:A:i1:garlic,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Garo,,ɡɨpok̚,garlic,,ɡɨpok̚,,"kondakov2011koch[wordlist item 'garlic', site A, Garo]",,,silkoch2011:A:i2:garlic,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɾɑjsun,garlic,,ɾɑjsun,,"kondakov2011koch[wordlist item 'garlic', site B, Rongdani Rabha]",,,silkoch2011:B:i1:garlic,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Rabha,,buqɑj,garlic,,buqɑj,,"kondakov2011koch[wordlist item 'garlic', site B, Rongdani Rabha]",,,silkoch2011:B:i2:garlic,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ləjsun,garlic,,ləjsun,,"kondakov2011koch[wordlist item 'garlic', site F, Koch-Rabha]",,,silkoch2011:F:i1:garlic,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,lisun,garlic,,lisun,,"kondakov2011koch[wordlist item 'garlic', site F, Koch-Rabha]",,,silkoch2011:F:i2:garlic,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site I, Tintekiya Koch]",,,silkoch2011:I:i1:garlic,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site I, Tintekiya Koch]",,,silkoch2011:I:i2:garlic,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɾɑjsun,garlic,,ɾɑjsun,,"kondakov2011koch[wordlist item 'garlic', site G, Wanang Koch]",,,silkoch2011:G:i1:garlic,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɾɑjsun,garlic,,ɾɑjsun,,"kondakov2011koch[wordlist item 'garlic', site H, Wanang Koch]",,,silkoch2011:H:i1:garlic,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,bolɑŋ,garlic,,bolɑŋ,,"kondakov2011koch[wordlist item 'garlic', site H, Wanang Koch]",,,silkoch2011:H:i2:garlic,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site D, Harigaya Koch]",,,silkoch2011:D:i1:garlic,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site E, Harigaya Koch]",,,silkoch2011:E:i1:garlic,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site C, Margan Koch]",,,silkoch2011:C:i1:garlic,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site J, Tintekiya Koch]",,,silkoch2011:J:i1:garlic,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,ɾusun,garlic,,ɾusun,,"kondakov2011koch[wordlist item 'garlic', site K, Tintekiya Koch]",,,silkoch2011:K:i1:garlic,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɾɑsɨn,onion,,ɾɑsɨn,,"kondakov2011koch[wordlist item 'onion', site A, Garo]",,,silkoch2011:A:i1:onion,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɾɑjsun,onion,,ɾɑjsun,,"kondakov2011koch[wordlist item 'onion', site B, Rongdani Rabha]",,,silkoch2011:B:i1:onion,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Rabha,,sɑqːɑj,onion,,sɑqːɑj,,"kondakov2011koch[wordlist item 'onion', site B, Rongdani Rabha]",,,silkoch2011:B:i2:onion,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ped͡ʒɑ,onion,,ped͡ʒɑ,,"kondakov2011koch[wordlist item 'onion', site F, Koch-Rabha]",,,silkoch2011:F:i1:onion,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,pijɑu,onion,,pijɑu,,"kondakov2011koch[wordlist item 'onion', site I, Tintekiya Koch]",,,silkoch2011:I:i1:onion,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɾɑjsun,onion,,ɾɑjsun,,"kondakov2011koch[wordlist item 'onion', site G, Wanang Koch]",,,silkoch2011:G:i1:onion,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,pisək,onion,,pisək,,"kondakov2011koch[wordlist item 'onion', site G, Wanang Koch]",,,silkoch2011:G:i2:onion,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɾɑjsun,onion,,ɾɑjsun,,"kondakov2011koch[wordlist item 'onion', site H, Wanang Koch]",,,silkoch2011:H:i1:onion,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,pisək,onion,,pisək,,"kondakov2011koch[wordlist item 'onion', site H, Wanang Koch]",,,silkoch2011:H:i2:onion,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,pjɑs,onion,,pjɑs,,"kondakov2011koch[wordlist item 'onion', site D, Harigaya Koch]",,,silkoch2011:D:i1:onion,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,pjɑs,onion,,pjɑs,,"kondakov2011koch[wordlist item 'onion', site E, Harigaya Koch]",,,silkoch2011:E:i1:onion,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,pezek̚,onion,,pezek̚,,"kondakov2011koch[wordlist item 'onion', site C, Margan Koch]",,,silkoch2011:C:i1:onion,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,pijɑu,onion,,pijɑu,,"kondakov2011koch[wordlist item 'onion', site J, Tintekiya Koch]",,,silkoch2011:J:i1:onion,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,pijɑu,onion,,pijɑu,,"kondakov2011koch[wordlist item 'onion', site K, Tintekiya Koch]",,,silkoch2011:K:i1:onion,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,kʰobi pʰul,cauliflower,,kʰobi pʰul,,"kondakov2011koch[wordlist item 'cauliflower', site A, Garo]",,,silkoch2011:A:i1:cauliflower,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,pʰul ɡobʰi,cauliflower,,pʰul ɡobʰi,,"kondakov2011koch[wordlist item 'cauliflower', site B, Rongdani Rabha]",,,silkoch2011:B:i1:cauliflower,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,pʰul kobi,cauliflower,,pʰul kobi,,"kondakov2011koch[wordlist item 'cauliflower', site F, Koch-Rabha]",,,silkoch2011:F:i1:cauliflower,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,pɑɾ kubi,cauliflower,,pɑɾ kubi,,"kondakov2011koch[wordlist item 'cauliflower', site F, Koch-Rabha]",,,silkoch2011:F:i2:cauliflower,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,kubi pɑɾ,cauliflower,,kubi pɑɾ,,"kondakov2011koch[wordlist item 'cauliflower', site I, Tintekiya Koch]",,,silkoch2011:I:i1:cauliflower,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,pʰul ɡobʰi,cauliflower,,pʰul ɡobʰi,,"kondakov2011koch[wordlist item 'cauliflower', site G, Wanang Koch]",,,silkoch2011:G:i1:cauliflower,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,pʰul ɡobi,cauliflower,,pʰul ɡobi,,"kondakov2011koch[wordlist item 'cauliflower', site H, Wanang Koch]",,,silkoch2011:H:i1:cauliflower,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,pɑɾ kubi,cauliflower,,pɑɾ kubi,,"kondakov2011koch[wordlist item 'cauliflower', site D, Harigaya Koch]",,,silkoch2011:D:i1:cauliflower,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,pʰul ɡobi,cauliflower,,pʰul ɡobi,,"kondakov2011koch[wordlist item 'cauliflower', site E, Harigaya Koch]",,,silkoch2011:E:i1:cauliflower,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,pʰul ɡobi,cauliflower,,pʰul ɡobi,,"kondakov2011koch[wordlist item 'cauliflower', site C, Margan Koch]",,,silkoch2011:C:i1:cauliflower,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,pʰul kobi,cauliflower,,pʰul kobi,,"kondakov2011koch[wordlist item 'cauliflower', site J, Tintekiya Koch]",,,silkoch2011:J:i1:cauliflower,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,pʰul ɡobi,cauliflower,,pʰul ɡobi,,"kondakov2011koch[wordlist item 'cauliflower', site K, Tintekiya Koch]",,,silkoch2011:K:i1:cauliflower,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,bɑnd kʰobi,cabbage,,bɑnd kʰobi,,"kondakov2011koch[wordlist item 'cabbage', site A, Garo]",,,silkoch2011:A:i1:cabbage,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bɑnd ɡobʰi,cabbage,,bɑnd ɡobʰi,,"kondakov2011koch[wordlist item 'cabbage', site B, Rongdani Rabha]",,,silkoch2011:B:i1:cabbage,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,bɑn kubi,cabbage,,bɑn kubi,,"kondakov2011koch[wordlist item 'cabbage', site F, Koch-Rabha]",,,silkoch2011:F:i1:cabbage,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,bɑnd ɡobʰi,cabbage,,bɑnd ɡobʰi,,"kondakov2011koch[wordlist item 'cabbage', site I, Tintekiya Koch]",,,silkoch2011:I:i1:cabbage,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,bɑnd ɡobʰi,cabbage,,bɑnd ɡobʰi,,"kondakov2011koch[wordlist item 'cabbage', site G, Wanang Koch]",,,silkoch2011:G:i1:cabbage,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,bɑndɑ ɡobi,cabbage,,bɑndɑ ɡobi,,"kondakov2011koch[wordlist item 'cabbage', site H, Wanang Koch]",,,silkoch2011:H:i1:cabbage,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,lejt͡ʃɑk kubi,cabbage,,lejt͡ʃɑk kubi,,"kondakov2011koch[wordlist item 'cabbage', site D, Harigaya Koch]",,,silkoch2011:D:i1:cabbage,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,bɑndɑ ɡobi,cabbage,,bɑndɑ ɡobi,,"kondakov2011koch[wordlist item 'cabbage', site E, Harigaya Koch]",,,silkoch2011:E:i1:cabbage,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,bɑndɑ ɡobi,cabbage,,bɑndɑ ɡobi,,"kondakov2011koch[wordlist item 'cabbage', site C, Margan Koch]",,,silkoch2011:C:i1:cabbage,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,bɑnd ɡobʰi,cabbage,,bɑnd ɡobʰi,,"kondakov2011koch[wordlist item 'cabbage', site J, Tintekiya Koch]",,,silkoch2011:J:i1:cabbage,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,bɑnd ɡobʰi,cabbage,,bɑnd ɡobʰi,,"kondakov2011koch[wordlist item 'cabbage', site K, Tintekiya Koch]",,,silkoch2011:K:i1:cabbage,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,bɑɾiŋ beləti,tomato,,bɑɾiŋ beləti,,"kondakov2011koch[wordlist item 'tomato', site A, Garo]",,,silkoch2011:A:i1:tomato,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,belti bɑntʰok̚,tomato,,belti bɑntʰok̚,,"kondakov2011koch[wordlist item 'tomato', site B, Rongdani Rabha]",,,silkoch2011:B:i1:tomato,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,tɨj pisɑk̚,tomato,,tɨj pisɑk̚,,"kondakov2011koch[wordlist item 'tomato', site F, Koch-Rabha]",,,silkoch2011:F:i1:tomato,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
