bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
bagri_panjkosi,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_makkasar,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_mannaksar,,mɔɖɔ,door,,mɔɖɔ,,bagri
mewari_kishanji,,poɭ,door,,poɭ,,mewari
marwari_fatehgarh,,ɐɖːɔ,door,,ɐɖːɔ,,marwari
mewari_ajmer,,ɐɖːɔ,door,,ɐɖːɔ,,mewari
marwari_husangsar,,ɐɖːɔ,door,,ɐɖːɔ,,marwari
mewati_jhambaus,,pi,"drink!, he drank",,pi,,mewati
marwari_degana,,pi ʋã,"drink!, he drank",,pi ʋã,,marwari
mewari_bannoda,,pid̪e,"drink!, he drank",,pid̪e,,mewari
mewari_khor,,pie,"drink!, he drank",,pie,,mewari
marwari_fatehgarh,,pie pʌɖijɔ,"drink!, he drank",,pie pʌɖijɔ,,marwari
marwari_gomat,,pije,"drink!, he drank",,pije,,marwari
marwari_mukheri,,pije he,"drink!, he drank",,pije he,,marwari
marwari_falna,,pijeɾijɔ hɛ,"drink!, he drank",,pijeɾijɔ hɛ,,marwari
mewari_khor,,pijo,"drink!, he drank",,pijo,,mewari
mewari_bhunyakhedi,,"pile, pilid̪o","drink!, he drank",,"pile, pilid̪o",,mewari
mewari_jesingpura,,"pile, pilijɐ","drink!, he drank",,"pile, pilijɐ",,mewari
bagri_old_abaddi,,pinɖa pije,"drink!, he drank",,pinɖa pije,,bagri
dhundari_badagaon,,pire he,"drink!, he drank",,pire he,,dhundari
dhundari_chalkoi,,piwɛ,"drink!, he drank",,piwɛ,,dhundari
marwari_husangsar,,piũ,"drink!, he drank",,piũ,,marwari
bagri_mirzawala,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
bagri_sardarsahar,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
bagri_loonkansar,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
bagri_fatehabad,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
marwari_bagra,,piɾijɔ hɛ,"drink!, he drank",,piɾijɔ hɛ,,marwari
mewari_bannoda,,piɾje,"drink!, he drank",,piɾje,,mewari
dhundari_jorpura,,piɾjɔ tʃɛ,"drink!, he drank",,piɾjɔ tʃɛ,,dhundari
dhundari_deladi,,piɾjɔ tʃɛ,"drink!, he drank",,piɾjɔ tʃɛ,,dhundari
mewati_akera,,piɾɔ hɛ,"drink!, he drank",,piɾɔ hɛ,,mewati
mewati_udaka,,piɾɔ hɛ,"drink!, he drank",,piɾɔ hɛ,,mewati
mewati_goyla,,piɾɔ hɛ,"drink!, he drank",,piɾɔ hɛ,,mewati
mewati_jakhopur,,piɾɔ hɛ,"drink!, he drank",,piɾɔ hɛ,,mewati
mewati_hathiya,,piɾɔ hɛ,"drink!, he drank",,piɾɔ hɛ,,mewati
mewati_akera,,piɾɔhe,"drink!, he drank",,piɾɔhe,,mewati
mewati_gulpeda,,piɾɔhe,"drink!, he drank",,piɾɔhe,,mewati
mewati_goyla,,piɾɔhe,"drink!, he drank",,piɾɔhe,,mewati
mewati_chirkana,,piɾɔihe,"drink!, he drank",,piɾɔihe,,mewati
mewari_basad,,piɾ̪ijɔ,"drink!, he drank",,piɾ̪ijɔ,,mewari
mewari_sangad,,piɾ̪ijɔ,"drink!, he drank",,piɾ̪ijɔ,,mewari
mewari_kalnsas,,piɾ̪ijɔ,"drink!, he drank",,piɾ̪ijɔ,,mewari
mewari_gorana,,piɾ̪ijɔ,"drink!, he drank",,piɾ̪ijɔ,,mewari
mewari_pathera,,piɾ̪ijɔtʃe,"drink!, he drank",,piɾ̪ijɔtʃe,,mewari
mewari_godra,,piɾ̪ijɔtʃe,"drink!, he drank",,piɾ̪ijɔtʃe,,mewari
dhundari_bamore,,piɾ̪ijɔtʃe,"drink!, he drank",,piɾ̪ijɔtʃe,,dhundari
dhundari_pathalvas,,piɾ̪ijɔtʃe,"drink!, he drank",,piɾ̪ijɔtʃe,,dhundari
mewari_kalgav,,piɾ̪jɐ,"drink!, he drank",,piɾ̪jɐ,,mewari
mewari_dholpura,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_hurda,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_padarada,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_eklingpura,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_kishanji,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_dindoli,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
mewari_kannouj,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,mewari
dhundari_badagaon,,piɾ̪jɔ,"drink!, he drank",,piɾ̪jɔ,,marwari
mewari_ajmer,,piʋe,"drink!, he drank",,piʋe,,mewari
dhundari_chalkoi,,piʋe,"drink!, he drank",,piʋe,,marwari
dhundari_bhagatpur,,piʋe hɛ,"drink!, he drank",,piʋe hɛ,,marwari
marwari_kherwa,,piʋɛ ɾjɔ hɛ,"drink!, he drank",,piʋɛ ɾjɔ hɛ,,marwari
bagri_mannaksar,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_panjkosi,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_jamal,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_karnigedda,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_makkasar,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_pallu,,pɪje,"drink!, he drank",,pɪje,,bagri
bagri_lakjikirani,,pɪje,"drink!, he drank",,pɪje,,bagri
marwari_fatehgarh,,pɪje pʌɾjɔ,"drink!, he drank",,pɪje pʌɾjɔ,,marwari
dhundari_bhagatpur,,pɪɾja hɛ,"drink!, he drank",,pɪɾja hɛ,,dhundari
dhundari_bhagatpur,,pɪɾja hɛ,"drink!, he drank",,pɪɾja hɛ,,marwari
mewari_kalnsas,,hugjo,dry,,hugjo,,mewari
marwari_falna,,hugɔ,dry,,hugɔ,,marwari
mewari_sangad,,hukha,dry,,hukha,,mewari
mewari_khor,,hukhoɖo,dry,,hukhoɖo,,mewari
marwari_kherwa,,hukhɔ,dry,,hukhɔ,,marwari
marwari_fatehgarh,,hukɔ,dry,,hukɔ,,marwari
mewari_gorana,,hukɔ,dry,,hukɔ,,mewari
marwari_mukheri,,hukɔ,dry,,hukɔ,,marwari
mewari_khor,,hukɔ,dry,,hukɔ,,mewari
marwari_bagra,,hukɔ,dry,,hukɔ,,marwari
mewari_dindoli,,hukːɔ,dry,,hukːɔ,,mewari
mewari_kannouj,,hukːɔ,dry,,hukːɔ,,mewari
mewari_basad,,hukːɔ,dry,,hukːɔ,,mewari
marwari_fatehgarh,,hukːɖɔ,dry,,hukːɖɔ,,marwari
marwari_gomat,,hʊkhɖɔ,dry,,hʊkhɖɔ,,marwari
hadothi_piplia,,hʊkkɔ,dry,,hʊkkɔ,,hadothi
mewari_eklingpura,,hʊko,dry,,hʊko,,mewari
mewari_hurda,,hʊko,dry,,hʊko,,mewari
mewari_dholpura,,hʊkːa,dry,,hʊkːa,,mewari
mewari_kannouj,,hʊkːa,dry,,hʊkːa,,mewari
mewari_bannoda,,hʊkːa,dry,,hʊkːa,,mewari
mewari_jesingpura,,hʊkːo,dry,,hʊkːo,,mewari
mewari_bhunyakhedi,,hʊkːo,dry,,hʊkːo,,mewari
mewari_padarada,,hʊkːɐ,dry,,hʊkːɐ,,mewari
hadothi_shyampura,,sugja,dry,,sugja,,hadothi
hadothi_devpura,,sugja,dry,,sugja,,hadothi
mewari_kalnsas,,sugjo,dry,,sugjo,,mewari
mewari_kalgav,,sugjɐ,dry,,sugjɐ,,mewari
dhundari_badagaon,,sukedɔ,dry,,sukedɔ,,marwari
mewati_udaka,,sukha,dry,,sukha,,mewati
mewati_jhambaus,,sukha,dry,,sukha,,mewati
mewati_jakhopur,,sukha,dry,,sukha,,mewati
hadothi_shyampura,,sukha,dry,,sukha,,hadothi
mewari_dholpura,,sukha,dry,,sukha,,mewari
mewati_hathiya,,sukha,dry,,sukha,,mewati
dhundari_bamore,,sukha,dry,,sukha,,dhundari
hadothi_kawai,,sukha,dry,,sukha,,hadothi
mewati_akera,,sukha,dry,,sukha,,mewati
mewati_goyla,,sukhgɔ,dry,,sukhgɔ,,mewati
marwari_degana,,sukhheɖɔ,dry,,sukhheɖɔ,,marwari
hadothi_silori,,sukhɐ,dry,,sukhɐ,,hadothi
bagri_karnigedda,,sukhɑ,dry,,sukhɑ,,bagri
bagri_jamal,,sukhɑ,dry,,sukhɑ,,bagri
bagri_fatehabad,,sukhɑ,dry,,sukhɑ,,bagri
dhundari_chalkoi,,sukhɔ,dry,,sukhɔ,,marwari
mewati_gulpeda,,sukhɔ,dry,,sukhɔ,,mewati
mewari_ajmer,,sukhɔ,dry,,sukhɔ,,mewari
marwari_degana,,sukhɔ,dry,,sukhɔ,,marwari
mewati_chirkana,,sukhɔ,dry,,sukhɔ,,mewati
dhundari_jorpura,,sukhɔ,dry,,sukhɔ,,dhundari
dhundari_deladi,,sukhɔ,dry,,sukhɔ,,dhundari
mewati_goyla,,sukhɔ,dry,,sukhɔ,,mewati
dhundari_bamore,,sukhɔ,dry,,sukhɔ,,dhundari
mewari_pathera,,sukhɔ,dry,,sukhɔ,,mewari
hadothi_gothda,,sukhɔ,dry,,sukhɔ,,hadothi
marwari_husangsar,,sukhɔ,dry,,sukhɔ,,marwari
hadothi_patera,,sukhɔ,dry,,sukhɔ,,hadothi
hadothi_kelwada,,sukhɔ,dry,,sukhɔ,,hadothi
bagri_mannaksar,,suki,dry,,suki,,bagri
dhundari_bhagatpur,,sukjeɖɔ,dry,,sukjeɖɔ,,dhundari
mewari_eklingpura,,sukɔ,dry,,sukɔ,,mewari
hadothi_pakkarana,,sukɔ,dry,,sukɔ,,hadothi
dhundari_badagaon,,sukːeɖɔ,dry,,sukːeɖɔ,,dhundari
bagri_sardarsahar,,sukːɔ,dry,,sukːɔ,,bagri
bagri_lakjikirani,,sukːɔ,dry,,sukːɔ,,bagri
bagri_makkasar,,sukːɔ,dry,,sukːɔ,,bagri
bagri_old_abaddi,,sukːɔ,dry,,sukːɔ,,bagri
bagri_mirzawala,,sukːɔ,dry,,sukːɔ,,bagri
bagri_loonkansar,,sukːɔ,dry,,sukːɔ,,bagri
bagri_pallu,,sukːɔ,dry,,sukːɔ,,bagri
bagri_panjkosi,,sukːɔ,dry,,sukːɔ,,bagri
dhundari_bhagatpur,,sʊkjeɖɔ,dry,,sʊkjeɖɔ,,marwari
mewari_kishanji,,sʊkːa,dry,,sʊkːa,,mewari
mewari_godra,,sʊkːɔ,dry,,sʊkːɔ,,mewari
mewari_kalnsas,,sʊkːɔ,dry,,sʊkːɔ,,mewari
dhundari_pathalvas,,sʊkːɔ,dry,,sʊkːɔ,,dhundari
dhundari_chalkoi,,ʃukhɔ,dry,,ʃukhɔ,,dhundari
mewati_akera,,"60, gold sɔɳɐ",dust,,"60, gold sɔɳɐ",,mewati
dhundari_deladi,,dɦuɭə,dust,,dɦuɭə,,dhundari
mewati_goyla,,dɦɔɭ,dust,,dɦɔɭ,,mewati
bagri_fatehabad,,d̪huɭ,dust,,d̪huɭ,,bagri
bagri_makkasar,,d̪huɭ,dust,,d̪huɭ,,bagri
mewari_bannoda,,d̪uɭu,dust,,d̪uɭu,,mewari
hadothi_shyampura,,d̪uɭə,dust,,d̪uɭə,,hadothi
hadothi_silori,,d̪uɭə,dust,,d̪uɭə,,hadothi
mewari_gorana,,d̪uɾɔ,dust,,d̪uɾɔ,,mewari
bagri_sardarsahar,,d̪ɦul,dust,,d̪ɦul,,bagri
mewari_khor,,d̪ɦul,dust,,d̪ɦul,,mewari
bagri_loonkansar,,d̪ɦul,dust,,d̪ɦul,,bagri
dhundari_badagaon,,d̪ɦul,dust,,d̪ɦul,,dhundari
hadothi_patera,,d̪ɦula,dust,,d̪ɦula,,hadothi
mewari_pathera,,d̪ɦula,dust,,d̪ɦula,,mewari
mewari_dholpura,,d̪ɦula,dust,,d̪ɦula,,mewari
mewari_kalnsas,,d̪ɦulo,dust,,d̪ɦulo,,mewari
mewari_sangad,,d̪ɦulo,dust,,d̪ɦulo,,mewari
mewari_kannouj,,d̪ɦulo,dust,,d̪ɦulo,,mewari
mewari_godra,,d̪ɦulo,dust,,d̪ɦulo,,mewari
hadothi_patera,,d̪ɦulɔ,dust,,d̪ɦulɔ,,hadothi
mewari_khor,,d̪ɦuɖo,dust,,d̪ɦuɖo,,mewari
marwari_falna,,d̪ɦuɖɨ,dust,,d̪ɦuɖɨ,,marwari
mewati_akera,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
marwari_gomat,,d̪ɦuɭ,dust,,d̪ɦuɭ,,marwari
marwari_mukheri,,d̪ɦuɭ,dust,,d̪ɦuɭ,,marwari
mewati_udaka,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
dhundari_chalkoi,,d̪ɦuɭ,dust,,d̪ɦuɭ,,dhundari
mewati_hathiya,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
mewati_gulpeda,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
marwari_degana,,d̪ɦuɭ,dust,,d̪ɦuɭ,,marwari
mewari_eklingpura,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewari
dhundari_chalkoi,,d̪ɦuɭ,dust,,d̪ɦuɭ,,marwari
mewari_ajmer,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewari
dhundari_pathalvas,,d̪ɦuɭ,dust,,d̪ɦuɭ,,dhundari
mewati_goyla,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
mewati_jakhopur,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
mewati_jhambaus,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
mewati_chirkana,,d̪ɦuɭ,dust,,d̪ɦuɭ,,mewati
hadothi_kelwada,,d̪ɦuɭa,dust,,d̪ɦuɭa,,hadothi
mewari_kalgav,,d̪ɦuɭa,dust,,d̪ɦuɭa,,mewari
mewari_kishanji,,d̪ɦuɭa,dust,,d̪ɦuɭa,,mewari
mewari_hurda,,d̪ɦuɭa,dust,,d̪ɦuɭa,,mewari
hadothi_pakkarana,,d̪ɦuɭa,dust,,d̪ɦuɭa,,hadothi
mewari_dindoli,,d̪ɦuɭɔ,dust,,d̪ɦuɭɔ,,mewari
hadothi_piplia,,d̪ɦuɭɔ,dust,,d̪ɦuɭɔ,,hadothi
hadothi_devpura,,d̪ɦuɭɔ,dust,,d̪ɦuɭɔ,,hadothi
hadothi_gothda,,d̪ɦuɭɔ,dust,,d̪ɦuɭɔ,,hadothi
mewari_padarada,,d̪ɦuɭɔ,dust,,d̪ɦuɭɔ,,mewari
hadothi_kawai,,d̪ɦuɭə,dust,,d̪ɦuɭə,,hadothi
marwari_fatehgarh,,d̪ɦuɭə,dust,,d̪ɦuɭə,,marwari
hadothi_devpura,,d̪ɦuɭə,dust,,d̪ɦuɭə,,hadothi
mewari_jesingpura,,d̪ɦuɾo,dust,,d̪ɦuɾo,,mewari
mewari_bhunyakhedi,,d̪ɦuɾo,dust,,d̪ɦuɾo,,mewari
mewari_basad,,d̪ɦuɾo,dust,,d̪ɦuɾo,,mewari
hadothi_piplia,,d̪ɦuɾɔ,dust,,d̪ɦuɾɔ,,hadothi
marwari_bagra,,d̪ɦuːɖ,dust,,d̪ɦuːɖ,,marwari
marwari_kherwa,,d̪ɦʊɖɔ,dust,,d̪ɦʊɖɔ,,marwari
marwari_falna,,d̪ɦʊɖɔ,dust,,d̪ɦʊɖɔ,,marwari
dhundari_jorpura,,gaɾ,dust,,gaɾ,,dhundari
dhundari_bamore,,gjaɾ,dust,,gjaɾ,,dhundari
bagri_mannaksar,,gɑrd̪ɔ,dust,,gɑrd̪ɔ,,bagri
marwari_husangsar,,khʌnk,dust,,khʌnk,,marwari
dhundari_bhagatpur,,maʈi,dust,,maʈi,,dhundari
dhundari_pathalvas,,maʈi,dust,,maʈi,,dhundari
dhundari_bhagatpur,,maʈi,dust,,maʈi,,marwari
bagri_mirzawala,,miʈʈi,dust,,miʈʈi,,bagri
dhundari_badagaon,,mɐʈʈə,dust,,mɐʈʈə,,marwari
dhundari_chalkoi,,mʌʈi,dust,,mʌʈi,,dhundari
dhundari_badagaon,,mʌʈːi,dust,,mʌʈːi,,dhundari
bagri_jamal,,pɐɳa,dust,,pɐɳa,,bagri
bagri_karnigedda,,pɐɳa,dust,,pɐɳa,,bagri
bagri_pallu,,pɐɳa,dust,,pɐɳa,,bagri
bagri_lakjikirani,,pɐɳa,dust,,pɐɳa,,bagri
bagri_panjkosi,,pɐɳa,dust,,pɐɳa,,bagri
dhundari_badagaon,,ret̪,dust,,ret̪,,dhundari
mewati_jhambaus,,sona,dust,,sona,,mewati
mewati_goyla,,sona,dust,,sona,,mewati
mewati_hathiya,,soɳa,dust,,soɳa,,mewati
mewati_akera,,sɔna,dust,,sɔna,,mewati
mewati_chirkana,,sɔna,dust,,sɔna,,mewati
mewati_jakhopur,,sɔna,dust,,sɔna,,mewati
mewati_udaka,,sɔna,dust,,sɔna,,mewati
mewati_gulpeda,,sɔna,dust,,sɔna,,mewati
mewati_goyla,,sɔna,dust,,sɔna,,mewati
bagri_old_abaddi,,t̪ul,dust,,t̪ul,,bagri
bagri_old_abaddi,,ɐɳɐɾi,dust,,ɐɳɐɾi,,bagri
dhundari_bhagatpur,,ɾet̪,dust,,ɾet̪,,dhundari
dhundari_bhagatpur,,ɾet̪,dust,,ɾet̪,,marwari
marwari_bagra,,ɾet̪,dust,,ɾet̪,,marwari
mewati_udaka,,kan,ear,,kan,,mewati
mewari_jesingpura,,kan,ear,,kan,,mewari
mewari_bhunyakhedi,,kan,ear,,kan,,mewari
dhundari_bhagatpur,,kan,ear,,kan,,dhundari
mewati_chirkana,,kan,ear,,kan,,mewati
mewari_gorana,,kan,ear,,kan,,mewari
hadothi_piplia,,kan,ear,,kan,,hadothi
mewati_akera,,kan,ear,,kan,,mewati
dhundari_deladi,,kan,ear,,kan,,dhundari
hadothi_pakkarana,,kan,ear,,kan,,hadothi
dhundari_chalkoi,,kan,ear,,kan,,dhundari
mewati_gulpeda,,kan,ear,,kan,,mewati
dhundari_badagaon,,kan,ear,,kan,,dhundari
mewati_jhambaus,,kan,ear,,kan,,mewati
hadothi_kawai,,kan,ear,,kan,,hadothi
dhundari_bhagatpur,,kan,ear,,kan,,marwari
mewari_eklingpura,,kan,ear,,kan,,mewari
hadothi_kelwada,,kan,ear,,kan,,hadothi
hadothi_shyampura,,kan,ear,,kan,,hadothi
mewari_kishanji,,kan,ear,,kan,,mewari
dhundari_pathalvas,,kan,ear,,kan,,dhundari
mewari_dindoli,,kan,ear,,kan,,mewari
mewari_pathera,,kan,ear,,kan,,mewari
dhundari_chalkoi,,kan,ear,,kan,,marwari
dhundari_badagaon,,kan,ear,,kan,,marwari
hadothi_patera,,kan,ear,,kan,,hadothi
mewari_basad,,kan,ear,,kan,,mewari
mewari_bannoda,,kan,ear,,kan,,mewari
mewati_hathiya,,kan,ear,,kan,,mewati
hadothi_silori,,kan,ear,,kan,,hadothi
mewari_sangad,,kan,ear,,kan,,mewari
marwari_husangsar,,kan,ear,,kan,,marwari
mewari_khor,,kan,ear,,kan,,mewari
mewari_ajmer,,kan,ear,,kan,,mewari
mewati_jakhopur,,kan,ear,,kan,,mewati
marwari_gomat,,kan,ear,,kan,,marwari
mewari_kalgav,,kan,ear,,kan,,mewari
dhundari_jorpura,,kan,ear,,kan,,dhundari
mewari_kalnsas,,kan,ear,,kan,,mewari
mewari_dholpura,,kan,ear,,kan,,mewari
mewati_goyla,,kan,ear,,kan,,mewati
mewari_kannouj,,kan,ear,,kan,,mewari
hadothi_pakkarana,,kanɐɖa,ear,,kanɐɖa,,hadothi
hadothi_patera,,kanɐɖɐ,ear,,kanɐɖɐ,,hadothi
mewari_kannouj,,kanɐɖɔ,ear,,kanɐɖɔ,,mewari
dhundari_bamore,,kanɐɖɔ,ear,,kanɐɖɔ,,dhundari
marwari_degana,,kanəɖa,ear,,kanəɖa,,marwari
mewari_kalnsas,,kanəɖɐ,ear,,kanəɖɐ,,mewari
mewari_eklingpura,,kanəɖɐ,ear,,kanəɖɐ,,mewari
mewari_hurda,,kanəɖɐ,ear,,kanəɖɐ,,mewari
mewari_kannouj,,kanəɖɐ,ear,,kanəɖɐ,,mewari
mewari_kishanji,,kanəɖɐ,ear,,kanəɖɐ,,mewari
mewari_gorana,,kanəɖɐ,ear,,kanəɖɐ,,mewari
hadothi_devpura,,kanəɽɐ,ear,,kanəɽɐ,,hadothi
hadothi_devpura,,kanəɽɔ,ear,,kanəɽɔ,,hadothi
hadothi_gothda,,kanɛɖɔ,ear,,kanɛɖɔ,,hadothi
mewari_padarada,,kan̪,ear,,kan̪,,mewari
mewari_godra,,kan̪d̪ɖɔ,ear,,kan̪d̪ɖɔ,,mewari
mewari_padarada,,kan̪ɐɖa,ear,,kan̪ɐɖa,,mewari
mewari_khor,,kon,ear,,kon,,mewari
bagri_mannaksar,,kɑn,ear,,kɑn,,bagri
bagri_mirzawala,,kɑn,ear,,kɑn,,bagri
bagri_loonkansar,,kɑn,ear,,kɑn,,bagri
bagri_makkasar,,kɑn,ear,,kɑn,,bagri
bagri_fatehabad,,kɑn,ear,,kɑn,,bagri
bagri_jamal,,kɑn,ear,,kɑn,,bagri
bagri_pallu,,kɑn,ear,,kɑn,,bagri
bagri_sardarsahar,,kɑn,ear,,kɑn,,bagri
bagri_karnigedda,,kɑn,ear,,kɑn,,bagri
bagri_lakjikirani,,kɑn,ear,,kɑn,,bagri
bagri_panjkosi,,kɑn,ear,,kɑn,,bagri
marwari_fatehgarh,,kɔn,ear,,kɔn,,marwari
marwari_mukheri,,kɔn,ear,,kɔn,,marwari
marwari_bagra,,kɔn,ear,,kɔn,,marwari
marwari_falna,,kɔn,ear,,kɔn,,marwari
bagri_old_abaddi,,kɔn,ear,,kɔn,,bagri
marwari_kherwa,,kɔnəɖa,ear,,kɔnəɖa,,marwari
hadothi_kelwada,,dʒeo,eat!,,dʒeo,,hadothi
hadothi_silori,,khallɔ,eat!,,khallɔ,,hadothi
hadothi_devpura,,khalə,eat!,,khalə,,hadothi
hadothi_piplia,,khalɛ,eat!,,khalɛ,,hadothi
hadothi_shyampura,,khalɛ,eat!,,khalɛ,,hadothi
hadothi_pakkarana,,khalɛ,eat!,,khalɛ,,hadothi
hadothi_patera,,khalɛ,eat!,,khalɛ,,hadothi
hadothi_gothda,,khao,eat!,,khao,,hadothi
hadothi_kawai,,khao,eat!,,khao,,hadothi
hadothi_patera,,khao,eat!,,khao,,hadothi
dhundari_bhagatpur,,dʒimljɔ,"eat!, he ate",,dʒimljɔ,,marwari
dhundari_bhagatpur,,dʒimljɔ,"eat!, he ate",,dʒimljɔ,,dhundari
dhundari_chalkoi,,dʒimo,"eat!, he ate",,dʒimo,,dhundari
marwari_bagra,,dʒimɔ,"eat!, he ate",,dʒimɔ,,marwari
dhundari_chalkoi,,dʒimɔ,"eat!, he ate",,dʒimɔ,,marwari
mewari_hurda,,dʒimɔ,"eat!, he ate",,dʒimɔ,,mewari
marwari_fatehgarh,,dʒimɔ,"eat!, he ate",,dʒimɔ,,marwari
mewari_godra,,dʒimɔ,"eat!, he ate",,dʒimɔ,,mewari
mewari_kalgav,,dʒimɔ,"eat!, he ate",,dʒimɔ,,mewari
mewari_padarada,,dʒimɔ,"eat!, he ate",,dʒimɔ,,mewari
marwari_kherwa,,dʒimɔ,"eat!, he ate",,dʒimɔ,,marwari
mewari_eklingpura,,dʒimɔ,"eat!, he ate",,dʒimɔ,,mewari
marwari_mukheri,,dʒimɔ,"eat!, he ate",,dʒimɔ,,marwari
mewari_eklingpura,,dʒimɭɔ,"eat!, he ate",,dʒimɭɔ,,mewari
marwari_gomat,,dʒimɳɐ,"eat!, he ate",,dʒimɳɐ,,marwari
bagri_mannaksar,,dʒiːmɔ,"eat!, he ate",,dʒiːmɔ,,bagri
bagri_loonkansar,,dʒiːmɔ,"eat!, he ate",,dʒiːmɔ,,bagri
dhundari_bhagatpur,,giʈljɔ,"eat!, he ate",,giʈljɔ,,dhundari
dhundari_bhagatpur,,giʈljɔ,"eat!, he ate",,giʈljɔ,,marwari
dhundari_bhagatpur,,gɦaljɔ,"eat!, he ate",,gɦaljɔ,,dhundari
dhundari_bhagatpur,,gɦaljɔ,"eat!, he ate",,gɦaljɔ,,marwari
mewari_khor,,kha,"eat!, he ate",,kha,,mewari
mewari_kalnsas,,kha,"eat!, he ate",,kha,,mewari
mewati_jhambaus,,kha,"eat!, he ate",,kha,,mewati
mewari_dindoli,,kha,"eat!, he ate",,kha,,mewari
mewari_kannouj,,khadʒa,"eat!, he ate",,khadʒa,,mewari
mewari_dindoli,,khadʒa,"eat!, he ate",,khadʒa,,mewari
mewari_basad,,khailɔ,"eat!, he ate",,khailɔ,,mewari
mewari_sangad,,khailɔ,"eat!, he ate",,khailɔ,,mewari
bagri_fatehabad,,khale,"eat!, he ate",,khale,,bagri
dhundari_jorpura,,khale,"eat!, he ate",,khale,,dhundari
mewari_dindoli,,khale,"eat!, he ate",,khale,,mewari
mewati_jakhopur,,khale,"eat!, he ate",,khale,,mewati
mewati_goyla,,khale,"eat!, he ate",,khale,,mewati
mewati_hathiya,,khale,"eat!, he ate",,khale,,mewati
mewati_akera,,khale,"eat!, he ate",,khale,,mewati
mewari_pathera,,khale,"eat!, he ate",,khale,,mewari
marwari_degana,,khale,"eat!, he ate",,khale,,marwari
mewati_udaka,,khale,"eat!, he ate",,khale,,mewati
dhundari_badagaon,,khaleɔ,"eat!, he ate",,khaleɔ,,dhundari
mewati_chirkana,,khaliɔ,"eat!, he ate",,khaliɔ,,mewati
dhundari_deladi,,khaljɔ,"eat!, he ate",,khaljɔ,,dhundari
dhundari_pathalvas,,khaljɔ,"eat!, he ate",,khaljɔ,,dhundari
dhundari_bamore,,khaljɔ,"eat!, he ate",,khaljɔ,,dhundari
marwari_husangsar,,khalo,"eat!, he ate",,khalo,,marwari
bagri_mirzawala,,khalɔ,"eat!, he ate",,khalɔ,,bagri
bagri_jamal,,khalɔ,"eat!, he ate",,khalɔ,,bagri
bagri_sardarsahar,,khalɔ,"eat!, he ate",,khalɔ,,bagri
bagri_loonkansar,,khalɛ,"eat!, he ate",,khalɛ,,bagri
bagri_mirzawala,,khalɛ,"eat!, he ate",,khalɛ,,bagri
bagri_lakjikirani,,khalɛ,"eat!, he ate",,khalɛ,,bagri
mewari_kannouj,,khalɛ,"eat!, he ate",,khalɛ,,mewari
dhundari_badagaon,,khalɛ,"eat!, he ate",,khalɛ,,marwari
bagri_makkasar,,khalɛ,"eat!, he ate",,khalɛ,,bagri
bagri_karnigedda,,khalɛ,"eat!, he ate",,khalɛ,,bagri
bagri_panjkosi,,khalɛ,"eat!, he ate",,khalɛ,,bagri
mewati_gulpeda,,khalɛ,"eat!, he ate",,khalɛ,,mewati
marwari_bagra,,khapɔ,"eat!, he ate",,khapɔ,,marwari
bagri_old_abaddi,,khavɔ,"eat!, he ate",,khavɔ,,bagri
mewari_bannoda,,khaɔ,"eat!, he ate",,khaɔ,,mewari
mewati_gulpeda,,khaɔ,"eat!, he ate",,khaɔ,,mewati
dhundari_jorpura,,khaɔ,"eat!, he ate",,khaɔ,,dhundari
mewari_kalnsas,,khaɔ,"eat!, he ate",,khaɔ,,mewari
mewari_ajmer,,khaɔ,"eat!, he ate",,khaɔ,,mewari
