bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
hadothi_patera,e64,gɐɳɖɐkɖa,dog,,gɐɳɖɐkɖa,,hadothi
mewari_kannouj,e64,gɐɳɖɐkɖa,dog,,gɐɳɖɐkɖa,,mewari
mewari_eklingpura,e64,gɐɳɖɐkɖa,dog,,gɐɳɖɐkɖa,,mewari
hadothi_gothda,e64,gɐɳɖɐkɖa,dog,,gɐɳɖɐkɖa,,hadothi
mewari_gorana,e64,gɐɳɖɐkɖa,dog,,gɐɳɖɐkɖa,,mewari
hadothi_kawai,e64,gɐɳɖɐkɖɔ,dog,,gɐɳɖɐkɖɔ,,hadothi
hadothi_shyampura,e64,gɐɳɖɐkɖɔ,dog,,gɐɳɖɐkɖɔ,,hadothi
bagri_sardarsahar,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_lakjikirani,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_panjkosi,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_makkasar,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_mannaksar,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_mirzawala,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_jamal,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
dhundari_chalkoi,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,marwari
dhundari_bhagatpur,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,marwari
bagri_karnigedda,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_loonkansar,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
bagri_pallu,e64,gɐɳʈɐk,dog,,gɐɳʈɐk,,bagri
mewari_godra,e64,gɐɳʈɐkɖa,dog,,gɐɳʈɐkɖa,,mewari
mewari_pathera,e64,gɐɳʈɐkɖa,dog,,gɐɳʈɐkɖa,,mewari
mewari_kalnsas,e64,gɐɳʈɐkɖa,dog,,gɐɳʈɐkɖa,,mewari
hadothi_devpura,e64,gɐɳʈɐkɖɐ,dog,,gɐɳʈɐkɖɐ,,hadothi
mewari_dindoli,e64,gɐɳːɐkɖo,dog,,gɐɳːɐkɖo,,mewari
mewari_kalnsas,e64,gɐʈɐkda,dog,,gɐʈɐkda,,mewari
mewari_hurda,e64,gɛɖɐkɖa,dog,,gɛɖɐkɖa,,mewari
marwari_degana,e64,gɛɳɖɐk,dog,,gɛɳɖɐk,,marwari
dhundari_bamore,e64,gɛɳɖɐkɐɖa,dog,,gɛɳɖɐkɐɖa,,dhundari
hadothi_pakkarana,e64,gɛɳɖɐkɛɖɔ,dog,,gɛɳɖɐkɛɖɔ,,hadothi
dhundari_deladi,e64,gɛɳɖʌk,dog,,gɛɳɖʌk,,dhundari
dhundari_pathalvas,e64,gɛɳɖʌk,dog,,gɛɳɖʌk,,dhundari
dhundari_jorpura,e64,gɛɳɖʌkɖɔ,dog,,gɛɳɖʌkɖɔ,,dhundari
dhundari_bamore,e64,gɛɳɨkɛɽa,dog,,gɛɳɨkɛɽa,,dhundari
dhundari_chalkoi,e64,gɛɳʈʌk,dog,,gɛɳʈʌk,,dhundari
marwari_husangsar,e64,gʌnt̪ʌk,dog,,gʌnt̪ʌk,,marwari
marwari_fatehgarh,e64,gʌnt̪ʌk,dog,,gʌnt̪ʌk,,marwari
dhundari_bhagatpur,e64,gʌɳʈʌk,dog,,gʌɳʈʌk,,dhundari
dhundari_badagaon,e64,gʌɳʈʌk,dog,,gʌɳʈʌk,,dhundari
marwari_fatehgarh,3275,khut̪ɔ,dog,,khut̪ɔ,,marwari
dhundari_bamore,3329,kukɾa,dog,,kukɾa,,dhundari
mewati_jakhopur,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_akera,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_chirkana,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_udaka,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_gulpeda,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_jhambaus,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_goyla,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
mewati_hathiya,3275,kut̪t̪a,dog,,kut̪t̪a,,mewati
bagri_old_abaddi,3275,kut̪t̪ɑ,dog,,kut̪t̪ɑ,,bagri
bagri_mannaksar,3275,kut̪t̪ɑ,dog,,kut̪t̪ɑ,,bagri
marwari_mukheri,3275,kut̪t̪ɔ,dog,,kut̪t̪ɔ,,marwari
mewari_bannoda,3277,kut̪ɾa,dog,,kut̪ɾa,,mewari
mewari_padarada,3277,kut̪ɾo,dog,,kut̪ɾo,,mewari
mewari_khor,3277,kut̪ɾo,dog,,kut̪ɾo,,mewari
mewari_gorana,3277,kut̪ɾo,dog,,kut̪ɾo,,mewari
marwari_falna,3277,kut̪ɾɔ,dog,,kut̪ɾɔ,,marwari
marwari_bagra,3277,kut̪ʌɾʌ,dog,,kut̪ʌɾʌ,,marwari
marwari_gomat,3275,kut̪ːɔ,dog,,kut̪ːɔ,,marwari
marwari_fatehgarh,3275,kut̪ːɔ,dog,,kut̪ːɔ,,marwari
dhundari_pathalvas,3329,kũkəɾɔ,dog,,kũkəɾɔ,,dhundari
dhundari_deladi,3329,kũkəɾɔ,dog,,kũkəɾɔ,,dhundari
hadothi_kawai,3275,kʊt̪t̪ɐ,dog,,kʊt̪t̪ɐ,,hadothi
marwari_kherwa,3275,kʊt̪t̪ɔ,dog,,kʊt̪t̪ɔ,,marwari
hadothi_pakkarana,3275,kʊt̪t̪ɔ,dog,,kʊt̪t̪ɔ,,hadothi
hadothi_gothda,3275,kʊt̪ːa,dog,,kʊt̪ːa,,hadothi
hadothi_shyampura,3275,kʊt̪ːa,dog,,kʊt̪ːa,,hadothi
mewari_ajmer,3275,kʊt̪ːɐ,dog,,kʊt̪ːɐ,,mewari
hadothi_silori,3275,kʊt̪ːɐ,dog,,kʊt̪ːɐ,,hadothi
mewari_khor,3275,kʊt̪ːɔ,dog,,kʊt̪ːɔ,,mewari
mewari_jesingpura,,t̪egəɖo,dog,,t̪egəɖo,,mewari
mewari_kalnsas,,ɖigaɖa,dog,,ɖigaɖa,,mewari
mewari_ajmer,,ɖigaɖa,dog,,ɖigaɖa,,mewari
mewari_bhunyakhedi,,ʈegɖo,dog,,ʈegɖo,,mewari
mewari_bannoda,,ʈekɖa,dog,,ʈekɖa,,mewari
mewari_gorana,,ʈekɖa,dog,,ʈekɖa,,mewari
mewari_basad,,ʈekɖɔ,dog,,ʈekɖɔ,,mewari
hadothi_piplia,,ʈhegɖɔ,dog,,ʈhegɖɔ,,hadothi
mewari_kannouj,,ʈɛgɖɐ,dog,,ʈɛgɖɐ,,mewari
marwari_bagra,,gudʒjɔ,"don't die!, he died",,gudʒjɔ,,marwari
bagri_old_abaddi,,khatham,"don't die!, he died",,khatham,,bagri
mewari_hurda,,khɐbgjɔ,"don't die!, he died",,khɐbgjɔ,,mewari
mewari_eklingpura,,khɐbgjɔ,"don't die!, he died",,khɐbgjɔ,,mewari
marwari_husangsar,,kut̪gjɔ,"don't die!, he died",,kut̪gjɔ,,marwari
marwari_mukheri,,kut̪gjɔ,"don't die!, he died",,kut̪gjɔ,,marwari
marwari_fatehgarh,,kuʈepɔ,"don't die!, he died",,kuʈepɔ,,marwari
bagri_fatehabad,,maɾgjo,"don't die!, he died",,maɾgjo,,bagri
bagri_mannaksar,,maɾgjɑ,"don't die!, he died",,maɾgjɑ,,bagri
bagri_lakjikirani,,maɾgɐjɔ,"don't die!, he died",,maɾgɐjɔ,,bagri
marwari_bagra,,muɔpɔ,"don't die!, he died",,muɔpɔ,,marwari
mewari_bhunyakhedi,,"mɐt̪imɐɾo, mɐɾigɐjo","don't die!, he died",,"mɐt̪imɐɾo, mɐɾigɐjo",,mewari
mewari_jesingpura,,"mɐt̪imɑɾ, mɐɾigjo","don't die!, he died",,"mɐt̪imɑɾ, mɐɾigjo",,mewari
mewari_dholpura,,mɐɾgja,"don't die!, he died",,mɐɾgja,,mewari
mewari_kalgav,,mɐɾgja,"don't die!, he died",,mɐɾgja,,mewari
bagri_pallu,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
dhundari_badagaon,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,marwari
bagri_panjkosi,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
bagri_karnigedda,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
mewari_godra,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
dhundari_chalkoi,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,marwari
mewari_dindoli,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
bagri_sardarsahar,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
dhundari_deladi,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,dhundari
dhundari_chalkoi,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,dhundari
mewari_sangad,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
bagri_mirzawala,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
mewari_kishanji,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
mewari_kalnsas,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
bagri_loonkansar,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
mewari_eklingpura,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
marwari_gomat,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,marwari
bagri_makkasar,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
mewari_pathera,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
mewari_kannouj,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
marwari_kherwa,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,marwari
dhundari_bamore,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,dhundari
mewari_ajmer,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,mewari
bagri_jamal,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,bagri
marwari_husangsar,,mɐɾgjɔ,"don't die!, he died",,mɐɾgjɔ,,marwari
mewati_udaka,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
mewati_gulpeda,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
marwari_degana,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,marwari
mewati_akera,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
dhundari_jorpura,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,dhundari
mewati_jakhopur,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
mewati_goyla,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
dhundari_bhagatpur,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,marwari
mewati_hathiya,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
mewati_chirkana,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,mewati
dhundari_pathalvas,,mɐɾgɔ,"don't die!, he died",,mɐɾgɔ,,dhundari
mewari_bannoda,,mɐɾijegju,"don't die!, he died",,mɐɾijegju,,mewari
mewari_khor,,mɐɾijoɖɔ,"don't die!, he died",,mɐɾijoɖɔ,,mewari
marwari_falna,,mɐɾijɔ,"don't die!, he died",,mɐɾijɔ,,marwari
mewari_gorana,,mɐɾijɔ,"don't die!, he died",,mɐɾijɔ,,mewari
marwari_mukheri,,mɐɾiɾɔ,"don't die!, he died",,mɐɾiɾɔ,,marwari
mewari_bannoda,,mɐɾjego,"don't die!, he died",,mɐɾjego,,mewari
mewari_khor,,mɐɾjɔ,"don't die!, he died",,mɐɾjɔ,,mewari
mewari_basad,,mɐɾ̪igjɔ,"don't die!, he died",,mɐɾ̪igjɔ,,mewari
mewari_padarada,,mɐɾ̪jɔ,"don't die!, he died",,mɐɾ̪jɔ,,mewari
mewati_jhambaus,,məɾ,"don't die!, he died",,məɾ,,mewati
dhundari_badagaon,,mʌɾgjɔ,"don't die!, he died",,mʌɾgjɔ,,dhundari
dhundari_bhagatpur,,mʌɾgɔ,"don't die!, he died",,mʌɾgɔ,,dhundari
mewari_kalnsas,,samagjɔ,"don't die!, he died",,samagjɔ,,mewari
dhundari_bhagatpur,,sɐmaigɔ,"don't die!, he died",,sɐmaigɔ,,marwari
dhundari_bhagatpur,,sʌmaigɔ,"don't die!, he died",,sʌmaigɔ,,dhundari
marwari_mukheri,,tʃɐlgɐjɐ,"don't die!, he died",,tʃɐlgɐjɐ,,marwari
mewari_kannouj,,ɕan̪t̪ ogjo,"don't die!, he died",,ɕan̪t̪ ogjo,,mewari
dhundari_pathalvas,,d̪epaɖjɔ,"don't kill!, he killed",,d̪epaɖjɔ,,dhundari
mewari_gorana,,khuʈjɔ,"don't kill!, he killed",,khuʈjɔ,,mewari
marwari_fatehgarh,,khuʈjɔ,"don't kill!, he killed",,khuʈjɔ,,marwari
mewari_kalgav,,kuɖəd̪jɐ,"don't kill!, he killed",,kuɖəd̪jɐ,,mewari
marwari_falna,,kuʈjɔ,"don't kill!, he killed",,kuʈjɔ,,marwari
marwari_kherwa,,kuʈjɔ,"don't kill!, he killed",,kuʈjɔ,,marwari
dhundari_bamore,,kuʈjɔ,"don't kill!, he killed",,kuʈjɔ,,dhundari
dhundari_chalkoi,,kuʈɐ,"don't kill!, he killed",,kuʈɐ,,dhundari
bagri_mirzawala,,kuʈɔ,"don't kill!, he killed",,kuʈɔ,,bagri
dhundari_chalkoi,,kʊʈʈa,"don't kill!, he killed",,kʊʈʈa,,marwari
marwari_mukheri,,margjiɔ,"don't kill!, he killed",,margjiɔ,,marwari
mewati_jhambaus,,maɾ,"don't kill!, he killed",,maɾ,,mewati
mewari_ajmer,,maɾ,"don't kill!, he killed",,maɾ,,mewari
dhundari_bhagatpur,,maɾ d̪ijɔ,"don't kill!, he killed",,maɾ d̪ijɔ,,marwari
dhundari_bhagatpur,,maɾ d̪ijɔ,"don't kill!, he killed",,maɾ d̪ijɔ,,dhundari
dhundari_jorpura,,maɾ d̪ijɔ,"don't kill!, he killed",,maɾ d̪ijɔ,,dhundari
mewati_jakhopur,,maɾa,"don't kill!, he killed",,maɾa,,mewati
bagri_fatehabad,,maɾdjo,"don't kill!, he killed",,maɾdjo,,bagri
bagri_old_abaddi,,maɾd̪et̪a,"don't kill!, he killed",,maɾd̪et̪a,,bagri
bagri_makkasar,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
mewati_udaka,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,mewati
bagri_pallu,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
marwari_husangsar,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,marwari
bagri_lakjikirani,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_panjkosi,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_sardarsahar,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_mannaksar,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_loonkansar,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
mewati_gulpeda,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,mewati
marwari_kherwa,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,marwari
bagri_mirzawala,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_karnigedda,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
bagri_jamal,,maɾd̪ijɔ,"don't kill!, he killed",,maɾd̪ijɔ,,bagri
mewari_hurda,,maɾd̪jo,"don't kill!, he killed",,maɾd̪jo,,mewari
marwari_bagra,,maɾijɔ,"don't kill!, he killed",,maɾijɔ,,marwari
mewari_basad,,maɾjɔ,"don't kill!, he killed",,maɾjɔ,,mewari
dhundari_badagaon,,maɾjɔ,"don't kill!, he killed",,maɾjɔ,,marwari
mewari_khor,,maɾjɔ,"don't kill!, he killed",,maɾjɔ,,mewari
dhundari_deladi,,maɾjɔ,"don't kill!, he killed",,maɾjɔ,,dhundari
mewari_bannoda,,maɾjɔ,"don't kill!, he killed",,maɾjɔ,,mewari
mewari_sangad,,maɾnakjɔ,"don't kill!, he killed",,maɾnakjɔ,,mewari
mewari_eklingpura,,maɾnakjɔ,"don't kill!, he killed",,maɾnakjɔ,,mewari
mewari_kalnsas,,maɾnakjɔ,"don't kill!, he killed",,maɾnakjɔ,,mewari
mewari_bannoda,,maɾnɐkjɔ,"don't kill!, he killed",,maɾnɐkjɔ,,mewari
mewari_kishanji,,maɾnɐkjɔ,"don't kill!, he killed",,maɾnɐkjɔ,,mewari
mewari_dindoli,,maɾnɐkjɔ,"don't kill!, he killed",,maɾnɐkjɔ,,mewari
dhundari_badagaon,,maɾɔ,"don't kill!, he killed",,maɾɔ,,dhundari
mewari_padarada,,maɾ̪jɔ,"don't kill!, he killed",,maɾ̪jɔ,,mewari
mewari_jesingpura,,"mɐt̪imaɾ, maɾinakhjo","don't kill!, he killed",,"mɐt̪imaɾ, maɾinakhjo",,mewari
mewari_bhunyakhedi,,"mɐt̪imaɾo, mɐɾɪjo","don't kill!, he killed",,"mɐt̪imaɾo, mɐɾɪjo",,mewari
mewari_dholpura,,mɐɾdʒjɔ,"don't kill!, he killed",,mɐɾdʒjɔ,,mewari
mewati_chirkana,,mɐɾd̪ejo,"don't kill!, he killed",,mɐɾd̪ejo,,mewati
mewati_goyla,,mɐɾd̪ejo,"don't kill!, he killed",,mɐɾd̪ejo,,mewati
mewari_kannouj,,mɐɾd̪id̪ɔ,"don't kill!, he killed",,mɐɾd̪id̪ɔ,,mewari
mewari_pathera,,mɐɾd̪ijɔ,"don't kill!, he killed",,mɐɾd̪ijɔ,,mewari
mewari_godra,,mɐɾd̪ijɔ,"don't kill!, he killed",,mɐɾd̪ijɔ,,mewari
mewati_hathiya,,mɐɾd̪ɔ,"don't kill!, he killed",,mɐɾd̪ɔ,,mewati
mewari_kalgav,,mɐɾgjɐ,"don't kill!, he killed",,mɐɾgjɐ,,mewari
mewati_akera,,piʈa,"don't kill!, he killed",,piʈa,,mewati
mewati_jakhopur,,piʈa,"don't kill!, he killed",,piʈa,,mewati
mewati_akera,,piʈɐ,"don't kill!, he killed",,piʈɐ,,mewati
marwari_fatehgarh,,ʈhokjɔ,"don't kill!, he killed",,ʈhokjɔ,,marwari
marwari_gomat,,ʈhokjɔ,"don't kill!, he killed",,ʈhokjɔ,,marwari
marwari_degana,,ʈhokjɔ,"don't kill!, he killed",,ʈhokjɔ,,marwari
marwari_degana,188,aɖɔ,door,,aɖɔ,,marwari
mewati_jakhopur,6663,bajɳa,door,,bajɳa,,mewati
hadothi_kelwada,6663,bannɔ,door,,bannɔ,,hadothi
hadothi_piplia,6663,bannɔ,door,,bannɔ,,hadothi
mewari_jesingpura,6663,bano,door,,bano,,mewari
mewari_pathera,6663,banu,door,,banu,,mewari
mewari_gorana,6663,banːɔ,door,,banːɔ,,mewari
mewati_jhambaus,6663,barnɔ,door,,barnɔ,,mewati
bagri_mirzawala,6663,barɳa,door,,barɳa,,bagri
mewari_kishanji,6663,barɳa,door,,barɳa,,mewari
bagri_lakjikirani,6663,barɳa,door,,barɳa,,bagri
bagri_pallu,6663,barɳa,door,,barɳa,,bagri
hadothi_patera,6663,baɳa,door,,baɳa,,hadothi
hadothi_silori,6663,baɳa,door,,baɳa,,hadothi
mewari_basad,6663,baɳa,door,,baɳa,,mewari
hadothi_shyampura,6663,baɳɐ,door,,baɳɐ,,hadothi
hadothi_gothda,6663,baɳɔ,door,,baɳɔ,,hadothi
mewari_sangad,6663,baɳɔ,door,,baɳɔ,,mewari
hadothi_patera,6663,baɳɔ,door,,baɳɔ,,hadothi
hadothi_devpura,6663,baɳɔ,door,,baɳɔ,,hadothi
hadothi_shyampura,6663,baɳɔ,door,,baɳɔ,,hadothi
dhundari_pathalvas,6663,baɳɔ,door,,baɳɔ,,dhundari
hadothi_piplia,6663,baɳɳa,door,,baɳɳa,,hadothi
hadothi_pakkarana,6663,baɳɳɐ,door,,baɳɳɐ,,hadothi
hadothi_kelwada,6663,baɳɳɔ,door,,baɳɳɔ,,hadothi
hadothi_kawai,6663,baɳɳɔ,door,,baɳɳɔ,,hadothi
mewari_dindoli,6663,baɳːa,door,,baɳːa,,mewari
mewari_kalgav,6663,baɳːa,door,,baɳːa,,mewari
mewari_padarada,6663,baɳːa,door,,baɳːa,,mewari
mewari_khor,6663,baɳːo,door,,baɳːo,,mewari
dhundari_bamore,6663,baɳːɔ,door,,baɳːɔ,,dhundari
mewari_kannouj,6663,baɾnɐ,door,,baɾnɐ,,mewari
mewari_kalnsas,6663,baɾnɔ,door,,baɾnɔ,,mewari
mewari_eklingpura,6663,baɾnɔ,door,,baɾnɔ,,mewari
dhundari_chalkoi,6663,baɾəɳa,door,,baɾəɳa,,marwari
dhundari_chalkoi,6663,baɾəɳə,door,,baɾəɳə,,dhundari
dhundari_bhagatpur,6663,baɾɳɔ,door,,baɾɳɔ,,dhundari
dhundari_bhagatpur,6663,baɾɳɔ,door,,baɾɳɔ,,marwari
bagri_old_abaddi,,bhuva,door,,bhuva,,bagri
bagri_karnigedda,,buha,door,,buha,,bagri
mewati_akera,6663,bɐiɳa,door,,bɐiɳa,,mewati
mewari_kannouj,6663,bɐɳo,door,,bɐɳo,,mewari
marwari_husangsar,,bɐɳɖɔ,door,,bɐɳɖɔ,,marwari
mewari_bhunyakhedi,6663,bɑnɔ,door,,bɑnɔ,,mewari
mewari_godra,,bɔʋnu,door,,bɔʋnu,,mewari
mewari_bannoda,,bɦaɳːa,door,,bɦaɳːa,,mewari
mewati_jakhopur,,dʒoɖi,door,,dʒoɖi,,mewati
mewati_akera,,dʒoɖi,door,,dʒoɖi,,mewati
bagri_makkasar,,d̪əɾvɑzɑ,door,,d̪əɾvɑzɑ,,bagri
mewari_sangad,,d̪əɾʋadʒa,door,,d̪əɾʋadʒa,,mewari
mewati_udaka,,d̪əɾʋaza,door,,d̪əɾʋaza,,mewati
mewati_hathiya,,d̪əɾʋaza,door,,d̪əɾʋaza,,mewati
hadothi_kelwada,6459,d̪ʋaɾ,door,,d̪ʋaɾ,,hadothi
dhundari_badagaon,,d̪ʌɾvadʒa,door,,d̪ʌɾvadʒa,,dhundari
mewari_khor,,haɖːɔ,door,,haɖːɔ,,mewari
mewati_gulpeda,2963,keʋaɽ,door,,keʋaɽ,,mewati
marwari_mukheri,2963,kivad,door,,kivad,,marwari
bagri_lakjikirani,2963,kivaɖ,door,,kivaɖ,,bagri
bagri_mannaksar,2963,kivaɖ,door,,kivaɖ,,bagri
marwari_gomat,2963,kiɐ̃ɖ,door,,kiɐ̃ɖ,,marwari
mewati_udaka,2963,kiʋaɖ,door,,kiʋaɖ,,mewati
mewati_chirkana,2963,kiʋaɖ,door,,kiʋaɖ,,mewati
mewati_hathiya,2963,kiʋaɖ,door,,kiʋaɖ,,mewati
mewati_akera,2963,kiʋaɖ,door,,kiʋaɖ,,mewati
mewati_goyla,2963,kiʋaɖ,door,,kiʋaɖ,,mewati
bagri_jamal,2963,kuvaɖ,door,,kuvaɖ,,bagri
bagri_fatehabad,2963,kwaɖ,door,,kwaɖ,,bagri
marwari_fatehgarh,2963,kwiaɖ,door,,kwiaɖ,,marwari
dhundari_badagaon,2963,kwiaɖ,door,,kwiaɖ,,marwari
marwari_mukheri,2963,kwiaɖ,door,,kwiaɖ,,marwari
dhundari_jorpura,2963,kĩʋaɖ,door,,kĩʋaɖ,,dhundari
mewari_gorana,2963,kɐmaɖ,door,,kɐmaɖ,,mewari
marwari_falna,2963,kɐmaɖ,door,,kɐmaɖ,,marwari
mewari_jesingpura,2963,kɐmaɖ,door,,kɐmaɖ,,mewari
marwari_bagra,2963,kɐmaɖ,door,,kɐmaɖ,,marwari
mewati_gulpeda,2963,kɛmar,door,,kɛmar,,mewati
marwari_kherwa,2963,kɪwãɖ,door,,kɪwãɖ,,marwari
marwari_degana,2963,kɪwãɖ,door,,kɪwãɖ,,marwari
marwari_husangsar,2963,kɪwãɖ,door,,kɪwãɖ,,marwari
dhundari_deladi,2963,kɪʋãɖə,door,,kɪʋãɖə,,dhundari
mewari_basad,2963,kɪ̃ʋaɖ,door,,kɪ̃ʋaɖ,,mewari
mewari_dindoli,2963,kɪ̃ʋaɖi,door,,kɪ̃ʋaɖi,,mewari
mewari_hurda,2963,kʊ̃aɖ,door,,kʊ̃aɖ,,mewari
mewari_dholpura,2963,kʊ̃aɖ,door,,kʊ̃aɖ,,mewari
mewari_kalgav,2963,kʊ̃aɖ,door,,kʊ̃aɖ,,mewari
dhundari_badagaon,2963,kʊ̃aɖə,door,,kʊ̃aɖə,,marwari
dhundari_badagaon,2963,kʊ̃aɽ,door,,kʊ̃aɽ,,dhundari
marwari_gomat,,muŋgeɖɔ,door,,muŋgeɖɔ,,marwari
bagri_loonkansar,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_sardarsahar,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_panjkosi,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_makkasar,,mɔɖɔ,door,,mɔɖɔ,,bagri
bagri_mannaksar,,mɔɖɔ,door,,mɔɖɔ,,bagri
mewari_kishanji,8633,poɭ,door,,poɭ,,mewari
marwari_fatehgarh,188,ɐɖːɔ,door,,ɐɖːɔ,,marwari
mewari_ajmer,188,ɐɖːɔ,door,,ɐɖːɔ,,mewari
marwari_husangsar,188,ɐɖːɔ,door,,ɐɖːɔ,,marwari
mewati_jhambaus,,pi,"drink!, he drank",,pi,,mewati
marwari_degana,,pi ʋã,"drink!, he drank",,pi ʋã,,marwari
mewari_bannoda,,pid̪e,"drink!, he drank",,pid̪e,,mewari
mewari_khor,,pie,"drink!, he drank",,pie,,mewari
marwari_fatehgarh,,pie pʌɖijɔ,"drink!, he drank",,pie pʌɖijɔ,,marwari
marwari_gomat,,pije,"drink!, he drank",,pije,,marwari
marwari_mukheri,,pije he,"drink!, he drank",,pije he,,marwari
marwari_falna,,pijeɾijɔ hɛ,"drink!, he drank",,pijeɾijɔ hɛ,,marwari
mewari_khor,,pijo,"drink!, he drank",,pijo,,mewari
mewari_bhunyakhedi,,"pile, pilid̪o","drink!, he drank",,"pile, pilid̪o",,mewari
mewari_jesingpura,,"pile, pilijɐ","drink!, he drank",,"pile, pilijɐ",,mewari
bagri_old_abaddi,,pinɖa pije,"drink!, he drank",,pinɖa pije,,bagri
dhundari_badagaon,,pire he,"drink!, he drank",,pire he,,dhundari
dhundari_chalkoi,,piwɛ,"drink!, he drank",,piwɛ,,dhundari
marwari_husangsar,,piũ,"drink!, he drank",,piũ,,marwari
bagri_mirzawala,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
bagri_sardarsahar,,piɳ legɾi hɛ,"drink!, he drank",,piɳ legɾi hɛ,,bagri
