Entry_Key,Page_ID,Revision,Title,PIIr_Form,POS,Gloss,PIE_Parent,Uncertain,Sanskrit,Match_Key,Candidates,Matched_CDIAL_Head,Decision,Rank,Reason,Existing_Parent,Citations
enwikt:7621183,7621183,92152115,Reconstruction:Proto-Indo-Iranian/krā́mHti,krā́mHti,verb,"to stride, go",,yes,ākrāmati; krāmati; kram,ākrāmati; krāmati; kram,,,unlinked,,no CDIAL head with this spelling,,"R:inc:IAIL[kramⁱ]; R:ira:Mayrhofer:1973[kram¹][409-410]; R:ine:LIV[?*k<sup>(ṷ)</sup>RemH-¹][368-369]; R:HCHIEL[1908]; R:ira:EDIV[*xrāmH]; R:wbl:ESVJa[čərm-, čər(ə)m-][136]; R:kho:Bailey[tram-][142-143]"
enwikt:7622080,7622080,92151988,Reconstruction:Proto-Indo-Iranian/ati-,ati-,prefix,"over-, beyond",*éti,,ati-,ati,200,200,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_sld2llgyakocs,R:ira:ESIJa[*ati]
enwikt:7629478,7629478,89730586,Reconstruction:Proto-Indo-Iranian/aśćaHyás,aśćaHyás,adjective,shadowless,,,acchāyá,accʰāya,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7642320,7642320,76096986,Reconstruction:Proto-Indo-Iranian/rinákti,rinákti,verb,"to leave, remain",*linékʷti,,riṇákti,riṇakti,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7649029,7649029,92152286,Reconstruction:Proto-Indo-Iranian/ćíkšati,ćíkšati,verb,to learn; to wish to be able,,,śikṣati,śikṣati,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*k̑ek{{sup|(u̯)}}-]; R:inc:IAIL[śikṣ]
enwikt:7660864,7660864,92152250,Reconstruction:Proto-Indo-Iranian/wáyHti,wáyHti,verb,"to chase, pursue; to persecute",,,véti,veti,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[vayⁱ][573]; R:ine:Cheung2007[*ṷaiH][411]; R:xcl:Martirosyan[591]
enwikt:7662898,7662898,82678084,Reconstruction:Proto-Indo-Iranian/ćuHáyati,ćuHáyati,verb,"to swell, increase, grow",,,śváyati,śvayati,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7674040,7674040,92152320,Reconstruction:Proto-Indo-Iranian/ȷ́ʰáwtraH,ȷ́ʰáwtraH,noun,"libation, sacrifice",,,hótrā,hotrā,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[hótrā-]
enwikt:7674133,7674133,92152298,Reconstruction:Proto-Indo-Iranian/šwáćš,šwáćš,numeral,six,*swéḱs,,ṣáṣ,ṣaṣ,12803,12803,linked,1,unique spelling match,,R:inc:IAIL[ṣáṣ-]
enwikt:7674212,7674212,92152004,Reconstruction:Proto-Indo-Iranian/bʰāgás,bʰāgás,noun,division; allotment,,,bhāgá,bʰāga,9429 9430,,unlinked,,ambiguous: several CDIAL heads share this spelling,,R:ira:ESIJa[51]; R:ira:Novak:2013[80]
enwikt:7675356,7675356,59659208,Reconstruction:Proto-Indo-Iranian/Hlágʰištʰas,Hlágʰištʰas,adjective,"lightest, swiftest, most agile",,,lághiṣṭha,lagʰiṣṭʰa,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7675360,7675360,83675179,Reconstruction:Proto-Indo-Iranian/Hlágʰyas,Hlágʰyas,adjective,"lighter, swifter, more agile",,,laghīyas,lagʰīyas,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7677687,7677687,92152050,Reconstruction:Proto-Indo-Iranian/Hidʰá,Hidʰá,adverb,here,*éy,,ihá,iha,1605,1605,linked,1,unique spelling match,,R:inc:IAIL[ihá][232]; R:inc:Goto:2013[146]; R:ine:HCHIEL[1903]; R:ine:LIPP[367]
enwikt:7681786,7681786,92152048,Reconstruction:Proto-Indo-Iranian/Haštā́,Haštā́,numeral,eight,*oḱtṓw,,aṣṭá,aṣṭa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[aṣṭá-][63-64]
enwikt:7696174,7696174,92152024,Reconstruction:Proto-Indo-Iranian/dʰr̥ždʰás,dʰr̥ždʰás,adjective,"firm, steadfast",*dʰr̥ǵʰtós,,,,,,unlinked,,no CDIAL head with this spelling,,R:iir:Sandell[185]; R:ira:Cheung[*darz][63]
enwikt:7698133,7698133,92152260,Reconstruction:Proto-Indo-Iranian/yatás,yatás,adjective,"held, restrained",*yem-,,yatá,yata,10400,10400,linked,1,unique spelling match,,R:MW[845]; R:CDIAL[yatá]; R:ira:EDIV[*i̯am]
enwikt:7698745,7698745,92119898,Reconstruction:Proto-Indo-Iranian/makáćas,makáćas,noun,"fly, gnat, mosquito",,,*makáśa,makaśa,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7698751,7698751,92152141,Reconstruction:Proto-Indo-Iranian/mákšiH,mákšiH,noun,"midge, fly, bee",,,makṣi; makṣikā,makṣi; makṣikā,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[mákš-]
enwikt:7698752,7698752,92152142,Reconstruction:Proto-Indo-Iranian/mákš,mákš,noun,"midge, fly, bee",*mat-,yes,,,,,unlinked,,no CDIAL head with this spelling,,R:xco:CW[mkd]; R:wbl:ESVJa[maks]
enwikt:7700303,7700303,92152202,Reconstruction:Proto-Indo-Iranian/SáraswatiH,SáraswatiH,proper noun,,,,sárasvatī,sarasvatī,13258,13258,linked,1,unique spelling match,,R:sa:EWAia[708]
enwikt:7737656,7737656,92152081,Reconstruction:Proto-Indo-Iranian/Hyátra,Hyátra,adverb,"wherever, whither",*Hyós,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[yátra]; R:ine:LIPP[316]
enwikt:7738656,7738656,92152083,Reconstruction:Proto-Indo-Iranian/HyátʰaH,HyátʰaH,adverb,"in which way, as, in which manner",*Hyós,,yáthā,yatʰā,10407,10407,linked,1,unique spelling match,,R:inc:IAIL[yáthā]
enwikt:7739400,7739400,92152192,Reconstruction:Proto-Indo-Iranian/sawyás,sawyás,adjective,"left, left-hand",*sewyós,,savya,savya,13292,13292,alternate,2,review:semantics — glosses do not overlap,,R:inc:IAIL[savyá-]
enwikt:7740364,7740364,92152028,Reconstruction:Proto-Indo-Iranian/garȷ́ʰ-,garȷ́ʰ-,root,"to complain, lament",*galǵʰ-,yes,gárhati; gṛhate; jagarha,garhati; gr̥ʰate; jagarha,4067,4067,alternate,2,review:semantics — glosses do not overlap,,"R:ine:IEW[4. gal-gh-, g(a)lagh-][350-351]; R:inc:EWAia[GARH][475-476]; R:ofs:OFED[klagi]; R:inc:IAIL[garh]; R:ira:EDIV[*garz]"
enwikt:7741423,7741423,92152188,Reconstruction:Proto-Indo-Iranian/sapátniH,sapátniH,noun,co-wife,,,sapátnī,sapatnī,13130,13130,linked,1,unique spelling match,,R:ine:HCHIEL[585]
enwikt:7741626,7741626,92171853,Reconstruction:Proto-Indo-Iranian/átkas,átkas,noun,"cloak, coat",,,átka,atka,,,unlinked,,no CDIAL head with this spelling,,R:ine:IEW[ent-]; R:inc:IAIL[átka-]; R:iir:Lubotsky:1999
enwikt:7752189,7752189,92152035,Reconstruction:Proto-Indo-Iranian/gárbʰas,gárbʰas,noun,"the womb; fetus, embryo",*gʷelbʰ-,,gárbha,garbʰa,4055,4055,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_hztng3vg4ih3a,R:inc:IAIL[gárbha-]
enwikt:7754367,7754367,92152088,Reconstruction:Proto-Indo-Iranian/Hádᶻgas,Hádᶻgas,noun,"knot; branch, twig",,yes,adga,adga,,,unlinked,,no CDIAL head with this spelling,,R:ine:IEW[ō̆d(e)go- oder ō̆d(e)g{{sup|u̯}}o-][773]; R:hit:Kloekhorst:2008[{{sup|(GIŠ)}}ḫašduer-][326-327]; R:inc:IAIL[ádga-]; R:iir-nur:Halfmann:2025[50]; R:inc:EWAia[ádga-][63]; R:ine:NIL[?-Hosg{{sup|u̯}}-][207-208]
enwikt:7754444,7754444,92152179,Reconstruction:Proto-Indo-Iranian/píbati,píbati,verb,to drink,*píph₃eti,,píbati,pibati,14693 8209,8209,alternate,2,review:semantics — glosses do not overlap; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_vaupkvowwu324,R:inc:EWAia[PĀ<sup>2</sup>][113]
enwikt:7755798,7755798,92151996,Reconstruction:Proto-Indo-Iranian/bʰadᶻdʰás,bʰadᶻdʰás,verb,"tied, bound",,,baddhá,baddʰa,9126,9126,linked,1,unique spelling match,,R:ine:HCHIEL[583]; R:inc:Goto:2013[139]; R:ira:EDIV[*band]; R:inc:IAIL[bandh]
enwikt:7766825,7766825,92151982,Reconstruction:Proto-Indo-Iranian/agʰnyáH,agʰnyáH,noun,milch cow,,,aghnyā́,agʰnyā,,,unlinked,,no CDIAL head with this spelling,,"R:inc:IAIL[ághnyā-, aghnyā́-]"
enwikt:7769584,7769584,92152194,Reconstruction:Proto-Indo-Iranian/sHáytuš,sHáytuš,noun,"bridge; bond, fetter",,,sétu,setu,13585,13585,linked,1,unique spelling match,,R:inc:EWAia[sétu-]; R:ira:ESIJa[*haitu-][399–400]; R:os:Cheung:2002[25]
enwikt:7773389,7773389,92152261,Reconstruction:Proto-Indo-Iranian/yaw-,yaw-,root,"to bind, hold fast; to separate, keep off",*yew-,,yu; yuyóti; yucchati; yutá-dveṣas; víyuta; yu,yu; yuyoti; yuccʰati; yuta-dveṣas; viyuta,,,unlinked,,no CDIAL head with this spelling,,R:ira:EDIV[*i̯au<sup>1</sup>][215]; R:inc:IAIL[yav (1)][614-5]; R:sa:EWAia[402-3]; R:inc:EWAia[YAV<sup>2</sup>][403]; R:inc:IAIL[yav (1)][615]; R:ira:EDIV[*i̯au<sup>2</sup>][215-6]
enwikt:7775285,7775285,88098818,Reconstruction:Proto-Indo-Iranian/garȷ́ʰáyati,garȷ́ʰáyati,verb,to accuse; to confess,,,garhayati,garhayati,,,unlinked,,no CDIAL head with this spelling,,R:ira:ESIJa[*¹garź- : grź- : graź-][203-205]
enwikt:7777478,7777478,92152169,Reconstruction:Proto-Indo-Iranian/pláwati,pláwati,verb,"to flow, float, swim",,,plávate,plavate,9024,9024,alternate,2,review:semantics — glosses do not overlap,,R:inc:EWAia[195]; R:ira:Cheung:2007[*frau¹][90]; R:ira:Cheung:2007[*frau²][90-91]
enwikt:7777522,7777522,92151997,Reconstruction:Proto-Indo-Iranian/bʰaȷ́ʰúš,bʰaȷ́ʰúš,adjective,thick; abundant,*bʰénǵʰus,,bahulá; bahvī́; bahuka; bahutva,bahula; bahvī; bahuka; bahutva,14716 9190 9194,9194,linked,1,disambiguated by gloss overlap,,R:inc:IAIL[bahú-]; R:inc:EWAia[bahú-][220]; R:CDIAL[bahú]
enwikt:7783321,7783321,92151993,Reconstruction:Proto-Indo-Iranian/bʰaHnúš,bʰaHnúš,noun,ray of light,*bʰeh₂-,,bhānumát,bʰānumat,,,unlinked,,no CDIAL head with this spelling,,R:ine:Ochsentour; R:inc:IAIL[bhānú]
enwikt:7784322,7784322,92171851,Reconstruction:Proto-Indo-Iranian/wr̥šníš,wr̥šníš,noun,ram,,,vṛṣṇí,vr̥ṣṇi,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[vr̥ṣṇí-]
enwikt:7784389,7784389,92151977,Reconstruction:Proto-Indo-Iranian/(w)ŕ̥šā,(w)ŕ̥šā,noun,"virile man; male animal, stallion, bull",*wérsēn,,vṛṣabha; vṛ́ṣan,vr̥ṣabʰa; vr̥ṣan,12085,12085,linked,1,unique spelling match,,R:inc:IAIL[vṛ́ṣan-]
enwikt:7824729,7824729,92152275,Reconstruction:Proto-Indo-Iranian/ā́ćā,ā́ćā,noun,"region, space",,,ā́śā,āśā,,,unlinked,,no CDIAL head with this spelling,,R:iir-pro:Substrate[8]
enwikt:7825004,7825004,92152135,Reconstruction:Proto-Indo-Iranian/mráwHti,mráwHti,verb,"to say, talk",*mléwHti,,brávīti,bravīti,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[brav<sup>i</sup>]; R:ira:Cheung[*mrauH][274]
enwikt:7825977,7825977,92152124,Reconstruction:Proto-Indo-Iranian/kšudrás,kšudrás,adjective,"minute, small; dispersed",,,kṣudrá; kṣullaká,kṣudra; kṣullaka,14421 3712,3712,linked,1,unique after collapsing addendum onto its main entry,,R:inc:IAIL[ks.udrá-][294]; R:ira:Cheung[*xšaud-][455]
enwikt:7829998,7829998,92152132,Reconstruction:Proto-Indo-Iranian/maȷ́ʰā́,maȷ́ʰā́,adjective,"big, great",*méǵh₂s,,mahát,mahat,,,unlinked,,no CDIAL head with this spelling,,R:sa:EWAia[mahā́nt- (line 2: mahát)][337-339]; R:iir:Kummel:2015
enwikt:7830001,7830001,92152281,Reconstruction:Proto-Indo-Iranian/ćyaHmás,ćyaHmás,adjective,black,,,śyāmá,śyāma,12664,12664,linked,1,unique spelling match,,"R:cel:Zair:2012[105, 110]; R:inc:IAIL[śyāmá-]; R:iir:Kummel:2015"
enwikt:7842548,7842548,92152229,Reconstruction:Proto-Indo-Iranian/tárunas,tárunas,adjective,"young, tender",*ter-,,táruṇa,taruṇa,5712,5712,linked,1,unique spelling match,,R:inc:IAIL[tárun.a-]
enwikt:7849534,7849534,92152010,Reconstruction:Proto-Indo-Iranian/dráwnam,dráwnam,noun,wooden object,,,dróṇa,droṇa,6636-2 6641,6641,linked,1,disambiguated by gloss overlap,,R:inc:IAIL[drón.a-][185]; R:inc:EWAia[dróṇa][761]; R:ru:Szemerényi:1967[23]
enwikt:7854573,7854573,92152198,Reconstruction:Proto-Indo-Iranian/swaćrúH,swaćrúH,noun,a mother-in-law,*sweḱrúh₂,,śvaśrū́,śvaśrū,12759,12759,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_frp6bbvuazvk2,R:inc:IAIL[śvaśrí-][491]
enwikt:7863250,7863250,92152074,Reconstruction:Proto-Indo-Iranian/HwáHatas,HwáHatas,noun,wind,,,vā́ta,vāta,11491,11491,linked,1,unique spelling match,,R:inc:IAIL[vā́ta-][580]
enwikt:7873469,7873469,92152087,Reconstruction:Proto-Indo-Iranian/Hádʰwā,Hádʰwā,noun,a road,,,ádhvan,adʰvan,281,281,linked,1,unique spelling match,,R:inc:IAIL[ádhvan-][12]
enwikt:7874178,7874178,92152196,Reconstruction:Proto-Indo-Iranian/swáydas,swáydas,noun,sweat,,,svéda,sveda,13935,13935,linked,1,unique spelling match,,R:ine:HCHIEL[582]
enwikt:7876408,7876408,92152284,Reconstruction:Proto-Indo-Iranian/ćyaynás,ćyaynás,noun,falcon,,,śyená,śyena,12674,12674,linked,1,unique spelling match,,R:inc:EWAia[śyená-][662]; R:ine:HCHIEL[1952]
enwikt:7879565,7879565,92152036,Reconstruction:Proto-Indo-Iranian/gátiš,gátiš,noun,"going, motion",*gʷémtis,,gáti,gati,4009,4009,linked,1,unique spelling match,,R:inc:IAIL[gáti-][207]; R:ine:HCHIEL[1880]
enwikt:7881849,7881849,92152154,Reconstruction:Proto-Indo-Iranian/nábʰas,nábʰas,noun,"cloud, mist moisture",,,nábhas,nabʰas,6955d,6955d,linked,1,unique spelling match,,R:inc:IAIL[nábhas-]
enwikt:7886212,7886212,92171777,Reconstruction:Proto-Indo-Iranian/Habʰítas,Habʰítas,adverb,"around, all around; from all sides",*h₂m̥bʰi,,abhítas,abʰitas,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[abhítas]
enwikt:7887069,7887069,92171820,Reconstruction:Proto-Indo-Iranian/priHás,priHás,adjective,"dear, beloved",*priHós,,priyá; priyāyáte,priya; priyāyate,8974,8974,linked,1,unique spelling match,,R:inc:IAIL[priyá-]; R:ine:LIPP[642]; R:ine:LIV[490]
enwikt:7889106,7889106,92152227,Reconstruction:Proto-Indo-Iranian/támHas,támHas,noun,darkness,*témHos,,tamasá; támas,tamasa; tamas,5689,5689,linked,1,unique spelling match,,R:inc:IAIL[támas-]
enwikt:7889947,7889947,92152000,Reconstruction:Proto-Indo-Iranian/bʰuHtás,bʰuHtás,verb,"become, been",,,bhūtá,bʰūta,9552,9552,linked,1,unique spelling match,,R:ine:HCHIEL[1884]
enwikt:7895381,7895381,92152066,Reconstruction:Proto-Indo-Iranian/Hr̥túš,Hr̥túš,noun,"fixed point of time, period, epoch; fixed order, rule",,,ṛtú,r̥tu,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[r̥tú-][428]
enwikt:7898487,7898487,92152301,Reconstruction:Proto-Indo-Iranian/ǰyáH,ǰyáH,noun,bowstring,*gʷyéH,,jyā́,jyā,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[jyā́-]
enwikt:7903736,7903736,92171827,Reconstruction:Proto-Indo-Iranian/samHás,samHás,adjective,"same, equal",*somHós,,samá,sama,13173 13174,13173,alternate,2,disambiguated by gloss overlap; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_udse6npxyguoc,R:inc:IAIL[samá-]; R:ine:LIPP[724]
enwikt:7904688,7904688,88168968,Reconstruction:Proto-Indo-Iranian/slagžʰnás,slagžʰnás,adjective,"soft, tender; smooth, slippery",,,ślakṣṇá,ślakṣṇa,12732 14826,12732,linked,1,unique after collapsing addendum onto its main entry,,R:inc:EWAia[ślakṣṇá-]
enwikt:7911542,7911542,92152041,Reconstruction:Proto-Indo-Iranian/HaHćúš,HaHćúš,adjective,"quick, fast, swift",*HéHḱus,,ā́śiṣṭha; ā́śīyas; āśú,āśiṣṭʰa; āśīyas; āśu,1459,1459,linked,1,unique spelling match,,R:grc:EDG[ώκύς][1678-1679]; R:inc:IAIL[āśú-]
enwikt:7917012,7917012,92152212,Reconstruction:Proto-Indo-Iranian/slágžʰati,slágžʰati,verb,"to slip, slide",,yes,,,,,unlinked,,no CDIAL head with this spelling,,R:la:Schrijver[165]; R:ira:IIFL[lhanȫ]
enwikt:7950772,7950772,92152046,Reconstruction:Proto-Indo-Iranian/Hargʰás,Hargʰás,noun,"price, worth, value",,,arghá,argʰa,14241 630,630,linked,1,unique after collapsing addendum onto its main entry,,R:inc:IAIL[arghá-]
enwikt:7956206,7956206,92171836,Reconstruction:Proto-Indo-Iranian/tápas,tápas,noun,heat,*tépos,,tapas,tapas,5674,5674,linked,1,unique spelling match,,R:inc:IAIL[tápas-]
enwikt:7971413,7971413,92152208,Reconstruction:Proto-Indo-Iranian/súHarwants,súHarwants,adjective,"sunny, shining, bright; glorious, fortunate; the sun, shine, light; glory, fortune",,,svàrvat,svarvat,,,unlinked,,no CDIAL head with this spelling,,R:os:Cheung:2002[250]
enwikt:7985994,7985994,92171798,Reconstruction:Proto-Indo-Iranian/kaćúš,kaćúš,adjective,small; less,,,kaśú,kaśu,,,unlinked,,no CDIAL head with this spelling,,R:grc:EDG[κακός][619-620]; R:inc:IAIL[kaśú-]
enwikt:7992234,7992234,92152008,Reconstruction:Proto-Indo-Iranian/dasrás,dasrás,adjective,"skillful, capable, masterful",,,dasrá,dasra,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL
enwikt:8019364,8019364,92152089,Reconstruction:Proto-Indo-Iranian/Hántamas,Hántamas,adjective,"closest, nearest; intimate",,,"ántama, antamá","antama, antama",,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[ántama-]
enwikt:8026935,8026935,92152009,Reconstruction:Proto-Indo-Iranian/daćamás,daćamás,adjective,tenth,*déḱm̥,,daśamá,daśama,6233,6233,linked,1,unique spelling match,,R:inc:IAIL[daśamá-]
enwikt:8038906,8038906,92171848,Reconstruction:Proto-Indo-Iranian/waćáH,waćáH,noun,young cow,*woḱéh₂,,vaśā́,vaśā,,,unlinked,,no CDIAL head with this spelling,,R:iir:Kummel:2017[277]
enwikt:8073765,8073765,86667337,Reconstruction:Proto-Indo-Iranian/Hwíš,Hwíš,noun,bird,*h₂éwis,,ví,vi,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[váy-][572]
enwikt:8078876,8078876,92151992,Reconstruction:Proto-Indo-Iranian/bʰadrás,bʰadrás,adjective,"auspicious, blessed, fortunate",*bʰend-,,bhadra,bʰadra,9377,9377,linked,1,unique spelling match,,R:inc:EWAia[bhadrá][244]; R:ine:HCHIEL[1953]
enwikt:8082891,8082891,90671342,Reconstruction:Proto-Indo-Iranian/aštamás,aštamás,adjective,eighth,*oḱtṓw,,aṣṭamá,aṣṭama,14255 937,937,alternate,2,review:semantics — glosses do not overlap,,R:ine:EIEC[*ok̂t-u̯ós ~ *ok̂tōu̯os][403]; R:ine:HCHIEL[1954]; R:ine:Gvozdanović:1992[323]
enwikt:8107868,8107868,92152047,Reconstruction:Proto-Indo-Iranian/Harušás,Harušás,adjective,"white, reddish-white, glowing",,,aruṣá,aruṣa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[arus.á-][56]; R:sa:EWAia[aruṣá-][113]; R:xcl:Olsen[373–374]
enwikt:8264852,8264852,92152034,Reconstruction:Proto-Indo-Iranian/guHtʰás,guHtʰás,noun,excrement,,,gūtha,gūtʰa,14449 4225,4225,linked,1,unique after collapsing addendum onto its main entry,,R:iir:Lipp:2009[158]; R:inc:IAIL[gūtha-]; R:ine:HCHIEL[583]
enwikt:8297506,8297506,92152230,Reconstruction:Proto-Indo-Iranian/tŕ̥Hwati,tŕ̥Hwati,verb,to overcome; to be able,*térh₂uti,,tū́rvati,tūrvati,,,unlinked,,no CDIAL head with this spelling,,R:iir:Lubotsky:1988[IIr. √*tarH-u-]; R:inc:IAIL[tіr(v) {1}]; R:ira:EDIV[*taru̯]
enwikt:8300133,8300133,92171810,Reconstruction:Proto-Indo-Iranian/pančaHćát,pančaHćát,numeral,fifty,*pénkʷedḱomth₂,,pañcāśát,pañcāśat,7682,7682,linked,1,unique spelling match,,R:inc:IAIL[pañcāśát-]
enwikt:8326162,8326162,91554886,Reconstruction:Proto-Indo-Iranian/tr̥Hwáns,tr̥Hwáns,participle,"overcoming, able",,,tūrvat,tūrvat,,,unlinked,,no CDIAL head with this spelling,,
enwikt:8327426,8327426,92171839,Reconstruction:Proto-Indo-Iranian/títarHti,títarHti,verb,to overcome,,,tiráti; tira,tirati; tira,,,unlinked,,no CDIAL head with this spelling,,R:ine:Kummel:2011[*terh₂-]; R:ine:Lindeman:1987[46]; R:ine:IELC[189]
enwikt:8337617,8337617,64022259,Reconstruction:Proto-Indo-Iranian/tárHuyas,tárHuyas,adjective,easily passing through,,,tárīyas,tarīyas,,,unlinked,,no CDIAL head with this spelling,,
enwikt:8338891,8338891,92152223,Reconstruction:Proto-Indo-Iranian/tr̥HaćčáH,tr̥HaćčáH,adverb,"crosswise, through",,,tiraścā́,tiraścā,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[tiryáñc-][647]; R:gem:EDPG[*þerhwe ~ *þurhwe][538-539]; R:ine:LIPP[801]; R:iir:Lipp:2009[186]
enwikt:8488690,8488690,92152187,Reconstruction:Proto-Indo-Iranian/saptátʰas,saptátʰas,adjective,seventh,,,saptátha,saptatʰa,,,unlinked,,no CDIAL head with this spelling,,R:ine:HCHIEL[1900]
enwikt:8671444,8671444,90941760,Reconstruction:Proto-Indo-Iranian/čítˢtiš,čítˢtiš,noun,"thought, consciousness; will",,,cítti,citti,4801,4801,linked,1,unique spelling match,,R:iir:Kummel:2014[210]
enwikt:8689083,8689083,91419339,Reconstruction:Proto-Indo-Iranian/támHsram,támHsram,noun,darkness; dark night,*témHos,,támisra,tamisra,,,unlinked,,no CDIAL head with this spelling,,
enwikt:8697354,8697354,84334786,Reconstruction:Proto-Indo-Iranian/paHmā́,paHmā́,noun,"skin disease, scabies, rash",,,pāmán,pāman,8095,8095,linked,1,unique spelling match,,
enwikt:8698937,8698937,92152253,Reconstruction:Proto-Indo-Iranian/wáždʰā,wáždʰā,noun,one who carries; a carrier,,,vóḍhṛ,voḍʰr̥,,,unlinked,,no CDIAL head with this spelling,,R:iir:Sandell
enwikt:8729291,8729291,92152168,Reconstruction:Proto-Indo-Iranian/paršás,paršás,noun,"sheaf, bundle of grain stalks; ear of grain; the fruiting body of a grain plant",,,parṣá,parṣa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[pars.á]
enwikt:8731315,8731315,92152283,Reconstruction:Proto-Indo-Iranian/ćákr̥,ćákr̥,noun,"dung, excrement, faeces",*ḱókʷr̥,,śákṛt,śakr̥t,12248,12248,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_7wnagivxtuxx4,R:inc:IAIL[śákar- (śákn-)]
enwikt:8800825,8800825,92152097,Reconstruction:Proto-Indo-Iranian/Hárćas,Hárćas,noun,"ulcer, sore; haemorrhoids, piles",*h₁élḱos,,árśas,arśas,690,690,linked,1,unique spelling match,,R:inc:IAIL[árśas-]
enwikt:8834360,8834360,84286135,Reconstruction:Proto-Indo-Iranian/pásas,pásas,noun,penis,*pes-,,pasas,pasas,,,unlinked,,no CDIAL head with this spelling,,
enwikt:8924738,8924738,92306413,Reconstruction:Proto-Indo-Iranian/ȷ́ʰárHiš,ȷ́ʰárHiš,adjective,"green, yellow",,,hári,hari,13981,13981,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_xq722vovxycwy,
enwikt:8941101,8941101,82650200,Reconstruction:Proto-Indo-Iranian/ȷ́ágrastay,ȷ́ágrastay,verb,"to swallow, devour, eat",,yes,gras; jagrasīta,gras; jagrasīta,,,unlinked,,no CDIAL head with this spelling,,"R:grc:vanBeek:2022[387-388]; R:inc:EWAia[''GRAS''][507]; R:inc:Goto:2013[122, 139]; R:ira:ESIJa[*grah-]; R:inc:IAIL[gras][216-217]; R:ine:Mallory:2006[255]; R:ine:LIV[*''gres-''][192]; R:ine:IEW[''gras-'' : ''grŏs-''][404]"
enwikt:8977319,8977319,88994334,Reconstruction:Proto-Indo-Iranian/piHtú,piHtú,noun,"fat, tallow; nourishment, food",*péyh₂tu,,,,,,unlinked,,no CDIAL head with this spelling,,R:kho:Bailey[pa̮]
enwikt:8982296,8982296,92171814,Reconstruction:Proto-Indo-Iranian/pinHáwti,pinHáwti,verb,"to be swollen, fat",,,pínvati,pinvati,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[1. *peiH-¹][464]; R:ine:VWIS[pai-]; R:inc:EWAia[PAYᴵ¹][83-84]; R:inc:IAIL[payⁱ]
enwikt:8982300,8982300,92171816,Reconstruction:Proto-Indo-Iranian/pipáyHa,pipáyHa,verb,to be swollen (with milk),,,pīpā́ya,pīpāya,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[1. *peiH-¹][464]
enwikt:8983029,8983029,87458459,Reconstruction:Proto-Indo-Iranian/Hagníš,Hagníš,noun,fire,*h₁n̥gʷnís,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:Mallory:2006[123]
enwikt:8983049,8983049,92152003,Reconstruction:Proto-Indo-Iranian/bʰáydati,bʰáydati,verb,to split,*bʰéydeti,,,,,,unlinked,,no CDIAL head with this spelling,,R:ine:Kummel:2011[11]
enwikt:9000319,9000319,92171872,Reconstruction:Proto-Indo-Iranian/ȷ́ʰáyšas,ȷ́ʰáyšas,noun,missile,*ǵʰoysós,,héṣas,heṣas,,,unlinked,,no CDIAL head with this spelling,,R:ine:Mallory:2006[245]; R:ine:LIV[174]; R:ine:IEW[427]
enwikt:9008949,9008949,92152092,Reconstruction:Proto-Indo-Iranian/Hánu,Hánu,adverb,"along; after, afterwards",*énu,,ánu,anu,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIPP[241]; R:inc:IAIL[ánu][37-38]
