Item	Site_Code	PDF_Page	Printed_Page	Column	OCR_Candidate	OCR_Row_Top	OCR_Pitch	Review_Status
58	BRA	91	82	right		456	29	unreviewed
58	BGH	91	82	right		485	29	unreviewed
58	MU1	91	82	right		514	29	unreviewed
58	MU2	91	82	right		543	29	unreviewed
58	SA1	91	82	right		572	29	unreviewed
58	SBA	91	82	right		601	29	unreviewed
58	OCU	91	82	right		630	29	unreviewed
59	HO1	91	82	left	1 qulid	775	29	unreviewed
59	HTH	91	82	left	1 dulad?	804	29	unreviewed
59	HKA	91	82	left	1 dulad?	833	29	unreviewed
59	HKE	91	82	left	1 duled	862	29	unreviewed
59	HCH	91	82	left	1 dulid	891	29	unreviewed
59	HCU	91	82	left	1 duli?d	920	29	unreviewed
59	HSU	91	82	left	2 dudugee	949	29	unreviewed
59	HSA	91	82	left	1 dulad	978	29	unreviewed
59	HJO	91	82	left	2 duduger	1007	29	unreviewed
59	HDH	91	82	left	1 dulid?	1036	29	unreviewed
59	HBG	91	82	left	1 duled?	1065	29	unreviewed
59	HO2	91	82	left	---=-	1094	29	unreviewed
59	HRA	91	82	left	1 duli?d	1123	29	unreviewed
59	HO3	91	82	left		1152	29	unreviewed
59	HOP	91	82	right		775	29	unreviewed
59	HBA	91	82	right		804	29	unreviewed
59	HNI	91	82	right		833	29	unreviewed
59	BBG	91	82	right		891	29	unreviewed
59	BMA	91	82	right		920	29	unreviewed
59	BOP	91	82	right		949	29	unreviewed
59	BRA	91	82	right		978	29	unreviewed
59	BGH	91	82	right		1007	29	unreviewed
59	MU1	91	82	right		1036	29	unreviewed
59	MU2	91	82	right		1065	29	unreviewed
59	SA1	91	82	right		1094	29	unreviewed
59	SBA	91	82	right		1123	29	unreviewed
59	OCU	91	82	right		1152	29	unreviewed
60	HO1	91	82	left	1 sona	1299	29	unreviewed
60	HTH	91	82	left	1 sona	1328	29	unreviewed
60	HKA	91	82	left	1 sona	1357	29	unreviewed
60	HKE	91	82	left	1 sona, sune	1386	29	unreviewed
60	HCH	91	82	left	1 sona	1415	29	unreviewed
60	HCU	91	82	left	1 sono	1444	29	unreviewed
60	HSU	91	82	left	1 sona	1473	29	unreviewed
60	HSA	91	82	left	1 sona	1502	29	unreviewed
60	HJO	91	82	left	1 sona	1531	29	unreviewed
60	HDH	91	82	left	1 sona	1560	29	unreviewed
60	HBG	91	82	left	1 sona	1589	29	unreviewed
60	HO2	91	82	left	2 samom	1618	29	unreviewed
60	HRA	91	82	left	1 sona	1647	29	unreviewed
60	HO3	91	82	left	2 samrom	1676	29	unreviewed
60	HOP	91	82	right		1299	29	unreviewed
60	HBA	91	82	right		1328	29	unreviewed
60	HNI	91	82	right		1357	29	unreviewed
60	BBG	91	82	right		1415	29	unreviewed
60	BMA	91	82	right		1444	29	unreviewed
60	BOP	91	82	right		1473	29	unreviewed
60	BRA	91	82	right		1502	29	unreviewed
60	BGH	91	82	right		1531	29	unreviewed
60	MU1	91	82	right		1560	29	unreviewed
60	MU2	91	82	right		1589	29	unreviewed
60	SA1	91	82	right	2 samarom	1618	29	unreviewed
60	SBA	91	82	right		1647	29	unreviewed
60	OCU	91	82	right		1676	29	unreviewed
61	HO1	92	83	left	dacu :	257	29	unreviewed
61	HTH	92	83	left	dacu	286	29	unreviewed
61	HKA	92	83	left	dacu	315	29	unreviewed
61	HKE	92	83	left	dacu	344	29	unreviewed
61	HCH	92	83	left	daru	373	29	unreviewed
61	HCU	92	83	left	dacu	402	29	unreviewed
61	HSU	92	83	left	dacu	431	29	unreviewed
61	HSA	92	83	left	daru	460	29	unreviewed
61	HJO	92	83	left	daru	489	29	unreviewed
61	HDH	92	83	left	daru	518	29	unreviewed
61	HBG	92	83	left	dacu	547	29	unreviewed
61	HO2	92	83	left	dacu	576	29	unreviewed
61	HRA	92	83	left	dacu	605	29	unreviewed
61	HO3	92	83	left		634	29	unreviewed
61	HOP	92	83	right		257	29	unreviewed
61	HBA	92	83	right		286	29	unreviewed
61	HNI	92	83	right		315	29	unreviewed
61	BBG	92	83	right		373	29	unreviewed
61	BMA	92	83	right		402	29	unreviewed
61	BOP	92	83	right		431	29	unreviewed
61	BRA	92	83	right		460	29	unreviewed
61	BGH	92	83	right		489	29	unreviewed
61	MU1	92	83	right		518	29	unreviewed
61	MU2	92	83	right		547	29	unreviewed
61	SA1	92	83	right		576	29	unreviewed
61	SBA	92	83	right		605	29	unreviewed
61	OCU	92	83	right		634	29	unreviewed
62	HO1	92	83	left	sakam	783	29	unreviewed
62	HTH	92	83	left	sakam	812	29	unreviewed
62	HKA	92	83	left	sakam	841	29	unreviewed
62	HKE	92	83	left	sakam	870	29	unreviewed
62	HCH	92	83	left	sakam	899	29	unreviewed
62	HCU	92	83	left	sukam	928	29	unreviewed
62	HSU	92	83	left	sakam	957	29	unreviewed
62	HSA	92	83	left	sakam, 2 pata?a	986	29	unreviewed
62	HJO	92	83	left	sakam	1015	29	unreviewed
62	HDH	92	83	left	sakam	1044	29	unreviewed
62	HBG	92	83	left	paka	1073	29	unreviewed
62	HO2	92	83	left	sakam	1102	29	unreviewed
62	HRA	92	83	left	sakam	1131	29	unreviewed
62	HO3	92	83	left		1160	29	unreviewed
62	HOP	92	83	right		783	29	unreviewed
62	HBA	92	83	right		812	29	unreviewed
62	HNI	92	83	right		841	29	unreviewed
62	BBG	92	83	right		899	29	unreviewed
62	BMA	92	83	right		928	29	unreviewed
62	BOP	92	83	right		957	29	unreviewed
62	BRA	92	83	right		986	29	unreviewed
62	BGH	92	83	right		1015	29	unreviewed
62	MU1	92	83	right		1044	29	unreviewed
62	MU2	92	83	right		1073	29	unreviewed
62	SA1	92	83	right		1102	29	unreviewed
62	SBA	92	83	right		1131	29	unreviewed
62	OCU	92	83	right		1160	29	unreviewed
63	HO1	92	83	left	req	1308	29	unreviewed
63	HTH	92	83	left	red?	1337	29	unreviewed
63	HKA	92	83	left	red?	1366	29	unreviewed
63	HKE	92	83	left	ce?n	1395	29	unreviewed
63	HCH	92	83	left	ren?	1424	29	unreviewed
63	HCU	92	83	left	re?n	1453	29	unreviewed
63	HSU	92	83	left	red?	1482	29	unreviewed
63	HSA	92	83	left	ced?	1511	29	unreviewed
63	HJO	92	83	left	ret?	1540	29	unreviewed
63	HDH	92	83	left	re?t	1569	29	unreviewed
63	HBG	92	83	left	red?	1598	29	unreviewed
63	HO2	92	83	left	red	1627	29	unreviewed
63	HRA	92	83	left	re?n	1656	29	unreviewed
63	HO3	92	83	left		1685	29	unreviewed
63	HOP	92	83	right		1308	29	unreviewed
63	HBA	92	83	right		1337	29	unreviewed
63	HNI	92	83	right		1366	29	unreviewed
63	BBG	92	83	right		1424	29	unreviewed
63	BMA	92	83	right		1453	29	unreviewed
63	BOP	92	83	right		1482	29	unreviewed
63	BRA	92	83	right		1511	29	unreviewed
63	BGH	92	83	right		1540	29	unreviewed
63	MU1	92	83	right		1569	29	unreviewed
63	MU2	92	83	right		1598	29	unreviewed
63	SA1	92	83	right		1627	29	unreviewed
63	SBA	92	83	right		1656	29	unreviewed
63	OCU	92	83	right		1685	29	unreviewed
64	HO1	93	84	left	t dganum	266	33	unreviewed
64	HTH	93	84	left	1 dganum	299	33	unreviewed
64	HKA	93	84	left	1 dganum	332	33	unreviewed
64	HKE	93	84	left	1 dganum	365	33	unreviewed
64	HCH	93	84	left	1 dganum	398	33	unreviewed
64	HCU	93	84	left	1 dganum	431	33	unreviewed
64	HSU	93	84	left	{1 dganum	464	33	unreviewed
64	HSA	93	84	left	1 dganum	497	33	unreviewed
64	HJO	93	84	left	1 dganum	530	33	unreviewed
64	HDH	93	84	left	t dganum	563	33	unreviewed
64	HBG	93	84	left	1 dganum	596	33	unreviewed
64	HO2	93	84	left	1 dzanum	629	33	unreviewed
64	HRA	93	84	left	ft dganum	662	33	unreviewed
64	HO3	93	84	left	-----	695	33	unreviewed
64	HOP	93	84	right	1 dganum	266	33	unreviewed
64	HBA	93	84	right	1 dganum	299	33	unreviewed
64	HNI	93	84	right	1 dganum	332	33	unreviewed
64	BBG	93	84	right	1 dganum	398	33	unreviewed
64	BMA	93	84	right	1 dganum	431	33	unreviewed
64	BOP	93	84	right	1 dganum	464	33	unreviewed
64	BRA	93	84	right	1 dganum	497	33	unreviewed
64	BGH	93	84	right	{ dganum	530	33	unreviewed
64	MU1	93	84	right	-----	563	33	unreviewed
64	MU2	93	84	right	1 dganum	596	33	unreviewed
64	SA1	93	84	right	1 dganum, 3 tfaretf?	629	33	unreviewed
64	SBA	93	84	right	1 dganum	662	33	unreviewed
64	OCU	93	84	right	2 konta	695	33	unreviewed
65	HO1	93	84	left	1 ba-	862	33	unreviewed
65	HTH	93	84	left	1 ba	895	33	unreviewed
65	HKA	93	84	left	1 ba	928	33	unreviewed
65	HKE	93	84	left	1 ba	961	33	unreviewed
65	HCH	93	84	left	1 ba	994	33	unreviewed
65	HCU	93	84	left	1 ba	1027	33	unreviewed
65	HSU	93	84	left	1 ba	1060	33	unreviewed
65	HSA	93	84	left	1 ba	1093	33	unreviewed
65	HJO	93	84	left	1 ba	1126	33	unreviewed
65	HDH	93	84	left	1 ba	1159	33	unreviewed
65	HBG	93	84	left	1 ba-	1192	33	unreviewed
65	HO2	93	84	left	1 ba	1225	33	unreviewed
65	HRA	93	84	left	1 ba	1258	33	unreviewed
65	HO3	93	84	left	-----	1291	33	unreviewed
65	HOP	93	84	right	1 ba?a	862	33	unreviewed
65	HBA	93	84	right	1 ba	895	33	unreviewed
65	HNI	93	84	right	1 ba-	928	33	unreviewed
65	BBG	93	84	right	1 ba-	994	33	unreviewed
65	BMA	93	84	right	1 baha	1027	33	unreviewed
65	BOP	93	84	right	1 bo?a	1060	33	unreviewed
65	BRA	93	84	right	1 baha	1093	33	unreviewed
65	BGH	93	84	right	1 baha	1126	33	unreviewed
65	MU1	93	84	right	-----	1159	33	unreviewed
65	MU2	93	84	right	1 baha	1192	33	unreviewed
65	SA1	93	84	right	1 baha	1225	33	unreviewed
65	SBA	93	84	right	1 baha	1258	33	unreviewed
65	OCU	93	84	right	2 phulo	1291	33	unreviewed
66	HO1	93	84	left	1 dzo	1458	33	unreviewed
66	HTH	93	84	left	1 dzo	1491	33	unreviewed
66	HKA	93	84	left	1 dgo	1524	33	unreviewed
66	HKE	93	84	left	1 d3a	1557	33	unreviewed
66	HCH	93	84	left	1 dzo	1590	33	unreviewed
66	HCU	93	84	left	1 d3a	1623	33	unreviewed
66	HSU	93	84	left	1 dzo	1656	33	unreviewed
66	HSA	93	84	left	1 dzo	1689	33	unreviewed
66	HJO	93	84	left	1 dzo	1722	33	unreviewed
66	HDH	93	84	left	1 d3a	1755	33	unreviewed
66	HBG	93	84	left	1 dzo	1788	33	unreviewed
66	HO2	93	84	left	1 dzo	1821	33	unreviewed
66	HRA	93	84	left	1 dgo	1854	33	unreviewed
66	HO3	93	84	left	-----	1887	33	unreviewed
66	HOP	93	84	right	1 dga	1458	33	unreviewed
66	HBA	93	84	right	1 d3o	1491	33	unreviewed
66	HNI	93	84	right	1 dzo	1524	33	unreviewed
66	BBG	93	84	right	1 dgo	1590	33	unreviewed
66	BMA	93	84	right	1 dzo	1623	33	unreviewed
66	BOP	93	84	right	1 dga?o	1656	33	unreviewed
66	BRA	93	84	right	t d3a	1689	33	unreviewed
66	BGH	93	84	right	1 dzo	1722	33	unreviewed
66	MU1	93	84	right	-----	1755	33	unreviewed
66	MU2	93	84	right	1 dzo	1788	33	unreviewed
66	SA1	93	84	right	1 dzo	1821	33	unreviewed
66	SBA	93	84	right	1 dga	1854	33	unreviewed
66	OCU	93	84	right	2 ptolo	1887	33	unreviewed
67	HO1	94	85	left	uli	257	33	unreviewed
67	HTH	94	85	left	uli	290	33	unreviewed
67	HKA	94	85	left	uli	323	33	unreviewed
67	HKE	94	85	left	uli	356	33	unreviewed
67	HCH	94	85	left	uli	389	33	unreviewed
67	HCU	94	85	left	uli	422	33	unreviewed
67	HSU	94	85	left	ull	455	33	unreviewed
67	HSA	94	85	left	uli	488	33	unreviewed
67	HJO	94	85	left	uli	521	33	unreviewed
67	HDH	94	85	left	ult	554	33	unreviewed
67	HBG	94	85	left	uli	587	33	unreviewed
67	HO2	94	85	left	uli	620	33	unreviewed
67	HRA	94	85	left	uli	653	33	unreviewed
67	HO3	94	85	left		686	33	unreviewed
67	HOP	94	85	right	1 uli	257	33	unreviewed
67	HBA	94	85	right	1 uli	290	33	unreviewed
67	HNI	94	85	right	1 ull	323	33	unreviewed
67	BBG	94	85	right	f ull	389	33	unreviewed
67	BMA	94	85	right	1 ull	422	33	unreviewed
67	BOP	94	85	right	ft ull	455	33	unreviewed
67	BRA	94	85	right	1 ull	488	33	unreviewed
67	BGH	94	85	right	f uli	521	33	unreviewed
67	MU1	94	85	right	-----	554	33	unreviewed
67	MU2	94	85	right	1 uli	587	33	unreviewed
67	SA1	94	85	right	1 ul	620	33	unreviewed
67	SBA	94	85	right	1 ul	653	33	unreviewed
67	OCU	94	85	right	2 ambo	686	33	unreviewed
68	HO1	94	85	left	kadal	844	32	unreviewed
68	HTH	94	85	left	kadal	876	32	unreviewed
68	HKA	94	85	left	kadal	908	32	unreviewed
68	HKE	94	85	left	kadal	940	32	unreviewed
68	HCH	94	85	left	kadal	972	32	unreviewed
68	HCU	94	85	left	kadal	1004	32	unreviewed
68	HSU	94	85	left	kadal	1036	32	unreviewed
68	HSA	94	85	left	kadal	1068	32	unreviewed
68	HJO	94	85	left	kadal	1100	32	unreviewed
68	HDH	94	85	left	kadal	1132	32	unreviewed
68	HBG	94	85	left	kadal	1164	32	unreviewed
68	HO2	94	85	left		1196	32	unreviewed
68	HRA	94	85	left	kadal	1228	32	unreviewed
68	HO3	94	85	left		1260	32	unreviewed
68	HOP	94	85	right	1 kadal	844	32	unreviewed
68	HBA	94	85	right	1 kadal	876	32	unreviewed
68	HNI	94	85	right	1 kadal	908	32	unreviewed
68	BBG	94	85	right	1 kadala	972	32	unreviewed
68	BMA	94	85	right	1 kadal	1004	32	unreviewed
68	BOP	94	85	right	1 kadala	1036	32	unreviewed
68	BRA	94	85	right	1 kadal	1068	32	unreviewed
68	BGH	94	85	right	1 kadal	1100	32	unreviewed
68	MU1	94	85	right	-----	1132	32	unreviewed
68	MU2	94	85	right	-----	1164	32	unreviewed
68	SA1	94	85	right	-----	1196	32	unreviewed
68	SBA	94	85	right	2 kaera	1228	32	unreviewed
68	OCU	94	85	right	1 kedolt	1260	32	unreviewed
69	HO1	94	85	left	gom	1423	32	unreviewed
69	HTH	94	85	left	gom	1455	32	unreviewed
69	HKA	94	85	left	gom	1487	32	unreviewed
69	HKE	94	85	left	gam	1519	32	unreviewed
69	HCH	94	85	left	gom	1551	32	unreviewed
69	HCU	94	85	left	gam	1583	32	unreviewed
69	HSU	94	85	left	gom	1615	32	unreviewed
69	HSA	94	85	left	gom	1647	32	unreviewed
69	HJO	94	85	left	gom	1679	32	unreviewed
69	HDH	94	85	left	gam	1711	32	unreviewed
69	HBG	94	85	left	gom	1743	32	unreviewed
69	HO2	94	85	left	gom	1775	32	unreviewed
69	HRA	94	85	left	gom	1807	32	unreviewed
69	HO3	94	85	left		1839	32	unreviewed
69	HOP	94	85	right	1 gaham	1423	32	unreviewed
69	HBA	94	85	right	1 gohom	1455	32	unreviewed
69	HNI	94	85	right	1 gomo	1487	32	unreviewed
69	BBG	94	85	right	1 gohom	1551	32	unreviewed
69	BMA	94	85	right	1 gohom	1583	32	unreviewed
69	BOP	94	85	right	1 gam	1615	32	unreviewed
69	BRA	94	85	right	1 gaham	1647	32	unreviewed
69	BGH	94	85	right	1 gaham	1679	32	unreviewed
69	MU1	94	85	right		1711	32	unreviewed
69	MU2	94	85	right	{ gohom	1743	32	unreviewed
69	SA1	94	85	right	guhum	1775	32	unreviewed
69	SBA	94	85	right	gahom	1807	32	unreviewed
69	OCU	94	85	right	gohoms	1839	32	unreviewed
70	HO1	95	86	left	1 gangai	266	33	unreviewed
70	HTH	95	86	left	1 tiletgangai	299	33	unreviewed
70	HKA	95	86	left	1 Ei letgangal	332	33	unreviewed
70	HKE	95	86	left	1 lutigangal	365	33	unreviewed
70	HCH	95	86	left	1 Lileigangal	398	33	unreviewed
70	HCU	95	86	left	1 gangal	431	33	unreviewed
70	HSU	95	86	left	1 gangal	464	33	unreviewed
70	HSA	95	86	left	1 gangal	497	33	unreviewed
70	HJO	95	86	left	1 Eileigangal	530	33	unreviewed
70	HDH	95	86	left	1 kiletgangai	563	33	unreviewed
70	HBG	95	86	left	1 gaygal	596	33	unreviewed
70	HO2	95	86	left	4 kode	629	33	unreviewed
70	HRA	95	86	left	2 dgandgala	662	33	unreviewed
70	HO3	95	86	left	-----	695	33	unreviewed
70	HOP	95	86	right	2 dzandzada	266	33	unreviewed
70	HBA	95	86	right	2 dgadzada	299	33	unreviewed
70	HNI	95	86	right	2 dgandzaca	332	33	unreviewed
70	BBG	95	86	right	1 gangal	398	33	unreviewed
70	BMA	95	86	right	1 gangal	431	33	unreviewed
70	BOP	95	86	right	2 dgandgzada	464	33	unreviewed
70	BRA	95	86	right	1 gangal	497	33	unreviewed
70	BGH	95	86	right	1 gangai	530	33	unreviewed
70	MU1	95	86	right	-----	563	33	unreviewed
70	MU2	95	86	right	4 kode	596	33	unreviewed
70	SA1	95	86	right	3 gundli	629	33	unreviewed
70	SBA	95	86	right	2 dgandzada	662	33	unreviewed
70	OCU	95	86	right	-----	695	33	unreviewed
71	HO1	95	86	left	1 tfauli	859	33	unreviewed
71	HTH	95	86	left	1 tfault	892	33	unreviewed
71	HKA	95	86	left	1 tfauli	925	33	unreviewed
71	HKE	95	86	left	1 tfauli	958	33	unreviewed
71	HCH	95	86	left	ft tfawli	991	33	unreviewed
71	HCU	95	86	left	ft tfauli	1024	33	unreviewed
71	HSU	95	86	left	1 tfauli	1057	33	unreviewed
71	HSA	95	86	left	1 tfauli	1090	33	unreviewed
71	HJO	95	86	left	1 tfavli	1123	33	unreviewed
71	HDH	95	86	left	1 tfauli	1156	33	unreviewed
71	HBG	95	86	left	1 tfauli	1189	33	unreviewed
71	HO2	95	86	left	1 tfauli	1222	33	unreviewed
71	HRA	95	86	left	1 tfauli	1255	33	unreviewed
71	HO3	95	86	left	-----	1288	33	unreviewed
71	HOP	95	86	right	1 tfault	859	33	unreviewed
71	HBA	95	86	right	1 tfauli	892	33	unreviewed
71	HNI	95	86	right	1 tfault	925	33	unreviewed
71	BBG	95	86	right	f tfaull	991	33	unreviewed
71	BMA	95	86	right	1 tfaull	1024	33	unreviewed
71	BOP	95	86	right	1 tfaull	1057	33	unreviewed
71	BRA	95	86	right	1 tfauli	1090	33	unreviewed
71	BGH	95	86	right	1 tfaull	1123	33	unreviewed
71	MU1	95	86	right	Veeee	1156	33	unreviewed
71	MU2	95	86	right	1 tfaull	1189	33	unreviewed
71	SA1	95	86	right	1 tfaoli	1222	33	unreviewed
71	SBA	95	86	right	1 tfaull	1255	33	unreviewed
71	OCU	95	86	right	1 tfawulo	1288	33	unreviewed
72	HO1	95	86	left	1 alu	1481	33	unreviewed
72	HTH	95	86	left	1 alu	1514	33	unreviewed
72	HKA	95	86	left	1 alu	1547	33	unreviewed
72	HKE	95	86	left	t alu	1580	33	unreviewed
72	HCH	95	86	left	1 alu	1613	33	unreviewed
72	HCU	95	86	left	1 alu	1646	33	unreviewed
72	HSU	95	86	left	1 alu	1679	33	unreviewed
72	HSA	95	86	left	1 alu	1712	33	unreviewed
72	HJO	95	86	left	1 alu	1745	33	unreviewed
72	HDH	95	86	left	1 alu	1778	33	unreviewed
72	HBG	95	86	left	2 sanga	1811	33	unreviewed
72	HO2	95	86	left	1 alu	1844	33	unreviewed
72	HRA	95	86	left	--~--	1877	33	unreviewed
72	HO3	95	86	left		1910	33	unreviewed
72	HOP	95	86	right	1 gulalu	1481	33	unreviewed
72	HBA	95	86	right	1 gulacu	1514	33	unreviewed
72	HNI	95	86	right		1547	33	unreviewed
72	BBG	95	86	right	1 golalu, 2 sanga	1613	33	unreviewed
72	BMA	95	86	right	2 sanga	1646	33	unreviewed
72	BOP	95	86	right	1 golalut	1679	33	unreviewed
72	BRA	95	86	right	t alu	1712	33	unreviewed
72	BGH	95	86	right	-----	1745	33	unreviewed
72	MU1	95	86	right	1 alu	1778	33	unreviewed
72	MU2	95	86	right	1 alu	1811	33	unreviewed
72	SA1	95	86	right	1 alu	1844	33	unreviewed
72	SBA	95	86	right	1 alu	1877	33	unreviewed
72	OCU	95	86	right		1910	33	unreviewed
73	HO1	96	87	left	1 benga	262	32	unreviewed
73	HTH	96	87	left	-----	294	32	unreviewed
73	HKA	96	87	left	-----	326	32	unreviewed
73	HKE	96	87	left	1 dgacubingga	358	32	unreviewed
73	HCH	96	87	left	1 garubinga	390	32	unreviewed
73	HCU	96	87	left	1 binga	422	32	unreviewed
73	HSU	96	87	left	1 binga	454	32	unreviewed
73	HSA	96	87	left	1 garubina	486	32	unreviewed
73	HJO	96	87	left	-----	518	32	unreviewed
73	HDH	96	87	left	1 garubinga	550	32	unreviewed
73	HBG	96	87	left	1! binga	582	32	unreviewed
73	HO2	96	87	left	-----	614	32	unreviewed
73	HRA	96	87	left	1 binga	646	32	unreviewed
73	HO3	96	87	left	-----	678	32	unreviewed
73	HOP	96	87	right	1 binga	262	32	unreviewed
73	HBA	96	87	right	1 bigga	294	32	unreviewed
73	HNI	96	87	right	1 bigga	326	32	unreviewed
73	BBG	96	87	right	1 bing’ra	390	32	unreviewed
73	BMA	96	87	right	1 bingad	422	32	unreviewed
73	BOP	96	87	right	1 bejgada	454	32	unreviewed
73	BRA	96	87	right	1 biggal	486	32	unreviewed
73	BGH	96	87	right	1 binggad	518	32	unreviewed
73	MU1	96	87	right	-----	550	32	unreviewed
73	MU2	96	87	right	-----	582	32	unreviewed
73	SA1	96	87	right	-----	614	32	unreviewed
73	SBA	96	87	right	1 bengad	646	32	unreviewed
73	OCU	96	87	right	1 baiggons	678	32	unreviewed
74	HO1	96	87	left	1 tSina badam	851	33	unreviewed
74	HTH	96	87	left	1 badam	884	33	unreviewed
74	HKA	96	87	left	1 badam	917	33	unreviewed
74	HKE	96	87	left	1 badam	950	33	unreviewed
74	HCH	96	87	left	1 badam	983	33	unreviewed
74	HCU	96	87	left	1 badam	1016	33	unreviewed
74	HSU	96	87	left	1 badam	1049	33	unreviewed
74	HSA	96	87	left	1 badam	1082	33	unreviewed
74	HJO	96	87	left	1 badam	1115	33	unreviewed
74	HDH	96	87	left	1 badam	1148	33	unreviewed
74	HBG	96	87	left	1 badam	1181	33	unreviewed
74	HO2	96	87	left	-----	1214	33	unreviewed
74	HRA	96	87	left	1 badam	1247	33	unreviewed
74	HO3	96	87	left	-----	1280	33	unreviewed
74	HOP	96	87	right	1 badam	851	33	unreviewed
74	HBA	96	87	right	1 badam	884	33	unreviewed
74	HNI	96	87	right	1 badam	917	33	unreviewed
74	BBG	96	87	right	1 badam	983	33	unreviewed
74	BMA	96	87	right	1 badam	1016	33	unreviewed
74	BOP	96	87	right	1 badam	1049	33	unreviewed
74	BRA	96	87	right	1 badam	1082	33	unreviewed
74	BGH	96	87	right	1 badam	1115	33	unreviewed
74	MU1	96	87	right	-----	1148	33	unreviewed
74	MU2	96	87	right	-----	1181	33	unreviewed
74	SA1	96	87	right	1 badam	1214	33	unreviewed
74	SBA	96	87	right	1 badam	1247	33	unreviewed
74	OCU	96	87	right	1 tfinbadam	1280	33	unreviewed
75	HO1	96	87	left	1 mactfi	1440	33	unreviewed
75	HTH	96	87	left	1 mactfi	1473	33	unreviewed
75	HKA	96	87	left	1 marctfi	1506	33	unreviewed
75	HKE	96	87	left	1 marctfi	1539	33	unreviewed
75	HCH	96	87	left	1 mactfi	1572	33	unreviewed
75	HCU	96	87	left	1 martfi	1605	33	unreviewed
75	HSU	96	87	left	1 mactfi	1638	33	unreviewed
75	HSA	96	87	left	1 mactfi	1671	33	unreviewed
75	HJO	96	87	left	1 martfi	1704	33	unreviewed
75	HDH	96	87	left	1 mactfi	1737	33	unreviewed
75	HBG	96	87	left	1 martfi	1770	33	unreviewed
75	HO2	96	87	left	1 martfi .	1803	33	unreviewed
75	HRA	96	87	left	1 mactfi	1836	33	unreviewed
75	HO3	96	87	left	-----	1869	33	unreviewed
75	HOP	96	87	right	1 mactfi	1440	33	unreviewed
75	HBA	96	87	right	1 mactfi	1473	33	unreviewed
75	HNI	96	87	right	1 mactfi	1506	33	unreviewed
75	BBG	96	87	right	1 muctfi	1572	33	unreviewed
75	BMA	96	87	right	1 muctfi	1605	33	unreviewed
75	BOP	96	87	right	1 muctfi	1638	33	unreviewed
75	BRA	96	87	right	1 muctfi	1671	33	unreviewed
75	BGH	96	87	right	1 muctfi	1704	33	unreviewed
75	MU1	96	87	right	-----	1737	33	unreviewed
75	MU2	96	87	right	1 mactfi	1770	33	unreviewed
75	SA1	96	87	right	1 macitf	1803	33	unreviewed
75	SBA	96	87	right	1 maritf	1836	33	unreviewed
75	OCU	96	87	right	1 meritfa	1869	33	unreviewed
76	HO1	97	88	left	1 sasay	263	32	unreviewed
76	HTH	97	88	left	1 sasay	295	32	unreviewed
76	HKA	97	88	left	wees a	327	32	unreviewed
76	HKE	97	88	left	1 sasay	359	32	unreviewed
76	HCH	97	88	left	1 sasan	391	32	unreviewed
76	HCU	97	88	left	I sasay	423	32	unreviewed
76	HSU	97	88	left	1 sasay	455	32	unreviewed
76	HSA	97	88	left	1 sasay	487	32	unreviewed
76	HJO	97	88	left	1 sasan	519	32	unreviewed
76	HDH	97	88	left	1 sasay	551	32	unreviewed
76	HBG	97	88	left	1 sesay	583	32	unreviewed
76	HO2	97	88	left	1 sasay	615	32	unreviewed
76	HRA	97	88	left	SSS se	647	32	unreviewed
76	HO3	97	88	left	-----	679	32	unreviewed
76	HOP	97	88	right	{ sasay	263	32	unreviewed
76	HBA	97	88	right	1 sasay	295	32	unreviewed
76	HNI	97	88	right	1 sasay	327	32	unreviewed
76	BBG	97	88	right	1 sasay	391	32	unreviewed
76	BMA	97	88	right	1 sasan	423	32	unreviewed
76	BOP	97	88	right	1 sasar	455	32	unreviewed
76	BRA	97	88	right	1 sasay	487	32	unreviewed
76	BGH	97	88	right	| sasay	519	32	unreviewed
76	MU1	97	88	right		551	32	unreviewed
76	MU2	97	88	right	1 sasan	583	32	unreviewed
76	SA1	97	88	right	1 sasay	615	32	unreviewed
76	SBA	97	88	right	1 sasay	647	32	unreviewed
76	OCU	97	88	right	2 holidt	679	32	unreviewed
77	HO1	97	88	left	t rasui	843	32	unreviewed
77	HTH	97	88	left	1 easui	875	32	unreviewed
77	HKA	97	88	left	1 rasui	907	32	unreviewed
77	HKE	97	88	left	1 rasui	939	32	unreviewed
