Item	Gloss	Site_Code	Scope	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Disposition	Citation	Entry_Key
41	sun	BRA	comparison_control	85	76	right	1 siŋgi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list BRA]	
41	sun	BGH	comparison_control	85	76	right	1 siŋgi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list BGH]	
41	sun	MU1	comparison_control	85	76	right	1 siŋgi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list MU1]	
41	sun	MU2	comparison_control	85	76	right	1 siŋgi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list MU2]	
41	sun	SA1	comparison_control	85	76	right	3 siŋ tʃando	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list SA1]	
41	sun	SBA	comparison_control	85	76	right	3 siŋ tʃaṇɖʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list SBA]	
41	sun	OCU	comparison_control	85	76	right	2 sudʒo	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 41, list OCU]	
42	moon	HO1	republished_control	85	76	left	1 tʃaṇɖu	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HO1]	
42	moon	HTH	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HTH]	ho2024-hth-i042
42	moon	HKA	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HKA]	ho2024-hka-i042
42	moon	HKE	target	85	76	left	1 tʃʌndu?u	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HKE]	ho2024-hke-i042
42	moon	HCH	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HCH]	ho2024-hch-i042
42	moon	HCU	target	85	76	left	1 tʃʌdu?u	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HCU]	ho2024-hcu-i042
42	moon	HSU	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HSU]	ho2024-hsu-i042
42	moon	HSA	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HSA]	ho2024-hsa-i042
42	moon	HJO	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HJO]	ho2024-hjo-i042
42	moon	HDH	target	85	76	left	1 tʃandu?	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HDH]	ho2024-hdh-i042
42	moon	HBG	target	85	76	left	1 tʃaṇɖu	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HBG]	ho2024-hbg-i042
42	moon	HO2	republished_control	85	76	left	1 tʃaṇɖu	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HO2]	
42	moon	HRA	target	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HRA]	ho2024-hra-i042
42	moon	HO3	republished_control	85	76	left	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HO3]	
42	moon	HOP	target	85	76	right	1 tʃandur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HOP]	ho2024-hop-i042
42	moon	HBA	target	85	76	right	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HBA]	ho2024-hba-i042
42	moon	HNI	target	85	76	right	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list HNI]	ho2024-hni-i042
42	moon	BBG	comparison_control	85	76	right	1 tʃaṇɖu	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list BBG]	
42	moon	BMA	comparison_control	85	76	right	1 tʃandup?	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list BMA]	
42	moon	BOP	comparison_control	85	76	right	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list BOP]	
42	moon	BRA	comparison_control	85	76	right	1 tʃadub	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list BRA]	
42	moon	BGH	comparison_control	85	76	right	1 tʃʌdup	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list BGH]	
42	moon	MU1	comparison_control	85	76	right	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list MU1]	
42	moon	MU2	comparison_control	85	76	right	1 tʃandu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list MU2]	
42	moon	SA1	comparison_control	85	76	right	1 ninda tʃando	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list SA1]	
42	moon	SBA	comparison_control	85	76	right	1 niɖe tʃaṇɖʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list SBA]	
42	moon	OCU	comparison_control	85	76	right	2 dʒanha	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 76, item 42, list OCU]	
43	sky	HO1	republished_control	86	77	left	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HO1]	
43	sky	HTH	target	86	77	left	1 sirumʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HTH]	ho2024-hth-i043
43	sky	HKA	target	86	77	left	1 sirumʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HKA]	ho2024-hka-i043
43	sky	HKE	target	86	77	left	1 sirme	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HKE]	ho2024-hke-i043
43	sky	HCH	target	86	77	left	1 sirmʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HCH]	ho2024-hch-i043
43	sky	HCU	target	86	77	left	1 sirme	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HCU]	ho2024-hcu-i043
43	sky	HSU	target	86	77	left	1 sirumʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HSU]	ho2024-hsu-i043
43	sky	HSA	target	86	77	left	1 sirmʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HSA]	ho2024-hsa-i043
43	sky	HJO	target	86	77	left	1 sirmʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HJO]	ho2024-hjo-i043
43	sky	HDH	target	86	77	left	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HDH]	ho2024-hdh-i043
43	sky	HBG	target	86	77	left	1 sirmʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HBG]	ho2024-hbg-i043
43	sky	HO2	republished_control	86	77	left		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HO2]	
43	sky	HRA	target	86	77	left		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	missing	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HRA]	
43	sky	HO3	republished_control	86	77	left		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HO3]	
43	sky	HOP	target	86	77	right	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HOP]	ho2024-hop-i043
43	sky	HBA	target	86	77	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	missing	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HBA]	
43	sky	HNI	target	86	77	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	missing	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list HNI]	
43	sky	BBG	comparison_control	86	77	right	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list BBG]	
43	sky	BMA	comparison_control	86	77	right	1 sirmʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list BMA]	
43	sky	BOP	comparison_control	86	77	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list BOP]	
43	sky	BRA	comparison_control	86	77	right	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list BRA]	
43	sky	BGH	comparison_control	86	77	right	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list BGH]	
43	sky	MU1	comparison_control	86	77	right		blank	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list MU1]	
43	sky	MU2	comparison_control	86	77	right	1 sirma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list MU2]	
43	sky	SA1	comparison_control	86	77	right	1 secma	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list SA1]	
43	sky	SBA	comparison_control	86	77	right	1 sermʌ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list SBA]	
43	sky	OCU	comparison_control	86	77	right	2 akasau	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 43, list OCU]	
44	star	HO1	republished_control	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HO1]	
44	star	HTH	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HTH]	ho2024-hth-i044
44	star	HKA	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HKA]	ho2024-hka-i044
44	star	HKE	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HKE]	ho2024-hke-i044
44	star	HCH	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HCH]	ho2024-hch-i044
44	star	HCU	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HCU]	ho2024-hcu-i044
44	star	HSU	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HSU]	ho2024-hsu-i044
44	star	HSA	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HSA]	ho2024-hsa-i044
44	star	HJO	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HJO]	ho2024-hjo-i044
44	star	HDH	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HDH]	ho2024-hdh-i044
44	star	HBG	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HBG]	ho2024-hbg-i044
44	star	HO2	republished_control	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HO2]	
44	star	HRA	target	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HRA]	ho2024-hra-i044
44	star	HO3	republished_control	86	77	left	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HO3]	
44	star	HOP	target	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HOP]	ho2024-hop-i044
44	star	HBA	target	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HBA]	ho2024-hba-i044
44	star	HNI	target	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list HNI]	ho2024-hni-i044
44	star	BBG	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list BBG]	
44	star	BMA	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list BMA]	
44	star	BOP	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list BOP]	
44	star	BRA	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list BRA]	
44	star	BGH	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list BGH]	
44	star	MU1	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list MU1]	
44	star	MU2	comparison_control	86	77	right	1 ipil	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 77, item 44, list MU2]	
