Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
259	thirsty	2	khaoab	khao̯ɾaŋbʌ	1456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	2	khoab	khoɾaŋbʌ	23	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	1	mii	miʃʈi	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	2	thumb	ɐthumbɐʔ	8	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	2	athomb	athombʌ	6	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	2	athumb	athumbʌ	12345	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
260	sweet	3	kthum	ɐkɐthum	7	64	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	1	k	ʈɔk	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	2	ilb	ʃilbʌ	1	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	2	inb	ʃinbʌ	23456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
261	sour	2	snb	sɪnbɐʔ	78	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	1	tita	tita	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	khb	ɐkhɐbɐʔ	78	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
262	bitter	2	khab	khabʌ	123456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	1	dhal	dʒhal	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	2	ab	ʃabʌ	123456	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	2	sb	sɐːbɐʔ	8	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	3	sb	ɐsɐbɐʔ	7	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
263	spicy, hot	3	sb	sɐːbɐʔ	8	64	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	1	paka	paka	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	2	munb	ɐmunbɐʔ	7	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	2	amulb	amulbʌ	1	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	2	amunb	amunbʌ	23456	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
264	ripe	3	numb	numbɐʔ	8	64	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	1	pa	pɔʈʃa	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	2	pumb	ɐpumbɐʔ	78	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
265	rotten (fruit)	2	apumb	apumbʌ	123456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	1	taatai	taɽataɽi	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	2	dab	dʒaŋbʌ	2345	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	2	jab	jaŋbʌ	16	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	3	thub	ɐthuːbɐʔ	7	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
266	fast	3	thub	thuːbɐʔ	8	65	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	1	dhi dhi	dhiɾɛ dhiɾɛ	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	2	tapna tapna	tapna tapna	123456	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	3	tp	ɐtɐːpɐ	7	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
267	slow	3	tp	tɐːpɐʔ	8	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	1	æki	æki	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	2	amata	amata	23	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	2	amta	amʌta	456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
268	same	3	mnb	mɐːnːɐbɐʔ	78	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	1	bhinno	bhinno	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	2	toan	toŋŋan	123456	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	3	khnb	khɛnɐbɐʔ	7	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
269	different	3	khtnb	khɛtnɐbɐʔ	8	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	1	ukna	ʃukna	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	kb	ɐkɐŋbɐʔ	7	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	khb	ɐkhɐŋbɐʔ	8	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	akab	akaŋbʌ	1234	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
270	dry	2	akb	akʌŋbʌ	56	65	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	1	bhida	bhidʒa	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	2	tstp	ɐtsɔːtpɐʔ	78	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
271	wet	2	aotp	aʈʃotpʌ	123456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot (weather)	1	om	gɔɾom	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot (weather)	2	ab	ʃabʌ	123456	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot (weather)	2	sb	sɐːbɐʔ	8	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot (weather)	3	sb	ɐsɔbɐʔ	7	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
272	hot (weather)	3	sb	sɐːbɐʔ	8	65	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold (weather)	1	hana	ʈhanɖa	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold (weather)	2	b	ɐɪŋbɐʔ	7	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold (weather)	2	b	ɪŋbɐʔ	8	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
273	cold (weather)	2	b	ɪŋbʌ	123456	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	1	bhalo	bhalo	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	2	phb	ɐphɐːbɐʔ	78	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
274	good	2	aphab	aphabʌ	123456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	1	khaap	khaɾap	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	2	phtb	phɐtːɐbɐʔ	78	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
275	bad	2	phattab	phattabʌ	123456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	1	notun	notun	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	2	nub	ɐnɔubɐʔ	78	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	2	anaob	anao̯bʌ	12	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
276	new	2	anoub	anou̯bʌ	3456	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	1	puano	puɾano	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	2	amanb	amanbʌ	23	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	2	amnb	amʌnbʌ	456	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	2	amulb	amulbʌ	1	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
277	old	3	ib	ɐɹiːbɐʔ	78	65	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	1	bhaa	bhaŋŋa	0	65	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	2	kib	ɐkɐibɐʔ	7	65	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	2	kib	kɐibɐʔ	8	65	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
278	broken	2	kaib	kai̯bʌ	123456	65	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	1	upoe	upoɾe	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	2	mthk	mɐthɐk	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
279	above	2	mathk	mathʌk	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	1	ni	niʈʃɛ	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	mkh	mɐkhɐː	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
280	below	2	makha	makha	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	1	du	duɾɛ	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	2	lp	lɐːpːɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
281	far	2	lap	lapʌ	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	1	kah	kaʈʃhɛ	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	2	nkp	nɐkpɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	2	nakp	nakpʌ	1	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
282	near	2	nkp	nʌkpʌ	23456	66	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	1	an	ɖan	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	2	t	ɛt	16	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	3	dt	dʒɛt	2345	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	4	jt	jɛːt	7	66	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
283	right	4	jt	jɛt	8	66	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
284	left	1	bam	bam	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
284	left	2	i	ɔi	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
284	left	2	oi	oi̯	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	1	kalo	kalo	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	2	mub	ɐmuːbɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
285	black	2	amub	amubʌ	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	1	ada	ʃada	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	wb	ɐŋɔwbɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	aaob	aŋŋao̯bʌ	1	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
286	white	2	aoub	aŋŋou̯bʌ	23456	66	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	1	lal	lal	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	2	b	ɐŋɐːŋbɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
287	red	2	aab	aŋŋaŋbʌ	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	1	obud	ʃobudʒ	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	2	sb	ɐsɐŋbɐʔ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
288	green	2	aab	aʃaŋbʌ	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	1	holud	holud	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
289	yellow	2	hmpl	hɐŋgɐːmpɐl	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	1	kkhon	kɔkhon	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	2	kmbmtm	kɐɹɐmbɐmɐtɐm	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	2	kambamatam	kambamatam	1	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	2	kambamatum	kambamatum	6	66	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
290	when (near future)	2	karmbamtm	karʌmbamʌtʌm	2345	66	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	1	kothai	kothai̯	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	2	kaida	kai̯da	1	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	3	kdid	kɐdɐidɐʔ	78	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
291	where	3	kadaida	kadai̯da	23456	66	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	1	k	kɛ	0	66	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	2	kn	kɐnɐ	78	66	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
292	who	2	kanano	kanano	123456	66	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	1	ki	ki	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	2	kaino	kaɾino	123456	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
293	what	3	qi	qɐɹi	78	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	1	kia	kɔi̯ʈa	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	2	kaja	kaja	23	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	2	kajano	kajano	1456	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	3	kjmjmb	kɐjɐːmjɐːmbɐʔ	7	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
294	how many	3	kjjmn	kɐjɐjɐːmnɐ	8	67	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	1	ea	eʈa	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	2	i	ʃi	1	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	3	ai	aʃi	6	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	3	mai	maʃi	2345	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
295	this thing	4	ss	sɪgɪsɪ	78	67	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	1	oa	oʈa	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	2	ahi	ahi	1	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	3	ai	aʃi	2346	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	4	aia	aʃiɾa	5	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
296	that thing	5	mdudu	mɐdugɪdu	78	67	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	1	ulo	ɛgulo	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	1	sss	sɪgɪsɪŋsɪ	78	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
297	these things	2	i i	ʃi ʃɪŋʃi	16	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	1	oulo	ogulo	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	2	ahi i	ahi ʃɪŋʃi	6	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	2	ai i	aʃi ʃɪŋʃi	123	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	3	ai punma	aʃi punʌma	45	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
298	those things	4	mdusdu	mɐdusɪŋdu	78	67	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	1	ami	ami	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	2	ai	ai̯	123456	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	2	i	ɛiː	7	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
299	1s	3	n	nɪ	8	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	1	tumi	tumi	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	2	n	nɐŋ	78	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	2	na	naŋ	1234	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
300	2s (familiar)	2	n	nʌŋ	56	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
301	2s (honorific)	1	apni	apni	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
301	2s (honorific)	2	nhk	nɐhɐk	78	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
301	2s (honorific)	2	nahak	nahak	123456	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	1		ʃɛ	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	2	mhk	mɐhɐːk	8	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	2	mahak	mahak	123456	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
302	3s (generic/male)	3	m	mɐː	7	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	1		ʃɛ	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	2	m	mɐː	7	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
303	3s (female)	3	mhk	mɐhɐːk	8	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
304	1p	1	ama	amɾa	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
304	1p	2	aikhoi	ai̯khoi̯	12346	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
304	1p	2	akhoi	akhoi̯	5	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
304	1p	2	ikhi	ɛikhɔiʔ	78	67	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
305	2p (familiar)	1	toma	tomɾa	0	67	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
305	2p (familiar)	2	nkhi	nɐkhɔiʔ	78	67	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
305	2p (familiar)	2	nakhoi	nakhoi̯	123456	67	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	1	apnaa	apnaɾa	0	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	2	nhkhi	nɐhɐkːhɔiʔ	78	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	2	nahak hoi	nahak hoi̯	6	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	2	nahak khoi	nahak khoi̯	1	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	3	nakhoi punm	nakhoi̯ punʌmʌ	5	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	4	nohoibu	nohoi̯bu	4	68	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
306	2p (honorific)	5	khuai mjam	khuai̯ mɛjam	2	68	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	1	taa	taɾa	0	68	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	2	nohoi	nohoi̯	1	68	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	3	mkhi	mɐkhɔiʔ	78	68	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	3	makhoi	makhoi̯	2	68	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	4	nohoi majam	nohoi̯ majam	3	68	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	5	mohoi bu	mohoi̯ bu	45	68	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
307	3p	6	makhoi i	makhoi̯ ʃiŋ	6	68	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
