Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation
57	ash	SEG	102	94	right	2 rukhuɖu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 57, list SEG]
57	ash	KAN	102	94	right	2 rukhuɖu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 57, list KAN]
57	ash	SHA	102	94	right	2 rukhuɖu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 57, list SHA]
57	ash	TOR	102	94	right	2 rokhoɖo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 94, item 57, list TOR]
58	mud	KEL	102	94	left	1 dorõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list KEL]
58	mud	DHA	102	94	left	1 dorõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list DHA]
58	mud	DIG	102	94	left	1 dorõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list DIG]
58	mud	AMO	102	94	left	2 garo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list AMO]
58	mud	MUN	102	94	left	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list MUN]
58	mud	AST	102	94	left	2 garu, 1 doru	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list AST]
58	mud	MAN	102	94	right	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list MAN]
58	mud	BHU	102	94	right	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list BHU]
58	mud	AML	102	94	right	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list AML]
58	mud	SEG	102	94	right	3 kiʈs̪ʌr	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list SEG]
58	mud	KAN	102	94	right	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list KAN]
58	mud	SHA	102	94	right	2 garu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 58, list SHA]
58	mud	TOR	102	94	right	2 garo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 94, item 58, list TOR]
59	dust	KEL	102	94	left	1 uɖʌlõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list KEL]
59	dust	DHA	102	94	left	1 uɖʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list DHA]
59	dust	DIG	102	94	left	1 uɖʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list DIG]
59	dust	AMO	102	94	left	4 ɖhuwaɖo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list AMO]
59	dust	MUN	102	94	left	2 ʈulo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list MUN]
59	dust	AST	102	94	left	2 ʈulo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list AST]
59	dust	MAN	102	94	right	3 rodzudu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list MAN]
59	dust	BHU	102	94	right	3 roɖzʌɖu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list BHU]
59	dust	AML	102	94	right	3 rodzudu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list AML]
59	dust	SEG	102	94	right	3 rodzʌɖu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list SEG]
59	dust	KAN	102	94	right	3 roɖzudu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list KAN]
59	dust	SHA	102	94	right	3 rodzedu	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 94, item 59, list SHA]
59	dust	TOR	102	94	right	3 redzʌlo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 94, item 59, list TOR]
60	gold	KEL	103	95	left	1 hono	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list KEL]
60	gold	DHA	103	95	left	1 hoŋo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list DHA]
60	gold	DIG	103	95	left	1 hoŋo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list DIG]
60	gold	AMO	103	95	left	1 hono	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list AMO]
60	gold	MUN	103	95	left	1 huno	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list MUN]
60	gold	AST	103	95	left	1 hono	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list AST]
60	gold	MAN	103	95	right	1 hunʌ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list MAN]
60	gold	BHU	103	95	right	1 huŋo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list BHU]
60	gold	AML	103	95	right	1 sonːo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list AML]
60	gold	SEG	103	95	right	1 sonʌ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list SEG]
60	gold	KAN	103	95	right	1 sona	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list KAN]
60	gold	SHA	103	95	right	1 hunʌ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 60, list SHA]
60	gold	TOR	103	95	right	1 hoŋo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 95, item 60, list TOR]
61	tree	KEL	103	95	left	1 tʃaɖʌwõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list KEL]
61	tree	DHA	103	95	left	1 tʃaɖwõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list DHA]
61	tree	DIG	103	95	left	1 tʃaɖõ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list DIG]
61	tree	AMO	103	95	left	3 dʒʱaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list AMO]
61	tree	MUN	103	95	left	2 saɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list MUN]
61	tree	AST	103	95	left	2 saɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list AST]
61	tree	MAN	103	95	right	3 dzaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list MAN]
61	tree	BHU	103	95	right	3 dʒaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list BHU]
61	tree	AML	103	95	right	3 dzʱaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list AML]
61	tree	SEG	103	95	right	3 dzhaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list SEG]
61	tree	KAN	103	95	right	3 dzhaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list KAN]
61	tree	SHA	103	95	right	3 dzaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 61, list SHA]
61	tree	TOR	103	95	right	3 dzaɖ	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	watters2013northerndhule[Appendix C, printed p. 95, item 61, list TOR]
62	leaf	KEL	103	95	left	1 paŋ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list KEL]
62	leaf	DHA	103	95	left	2 paŋʈhe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list DHA]
62	leaf	DIG	103	95	left	2 paŋʈho	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list DIG]
62	leaf	AMO	103	95	left	1 paŋ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list AMO]
62	leaf	MUN	103	95	left	1 paŋ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list MUN]
62	leaf	AST	103	95	left	1 paŋ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list AST]
62	leaf	MAN	103	95	right	1 paŋ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list MAN]
62	leaf	BHU	103	95	right	1, 2 paŋe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list BHU]
62	leaf	AML	103	95	right	2 paŋʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list AML]
62	leaf	SEG	103	95	right	2 paŋʈʌ	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list SEG]
62	leaf	KAN	103	95	right	2 paŋʈo	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list KAN]
62	leaf	SHA	103	95	right	1, 2 paŋe	attested	high		manual-source-image; rendered-400dpi+900dpi-rereview; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	watters2013northerndhule[Appendix C, printed p. 95, item 62, list SHA]
