Related_Source	Relation	Dhule_Site	Related_Site	Item	Gloss	Dhule_PDF_Page	Related_PDF_Pages	Dhule_Status	Dhule_Form	Related_Status	Related_Forms	Related_Entry_Keys	Comparison	Dhule_Disposition	Related_Disposition	Evidence
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	134	long	117	62	attested	1 nambi	attested	lambo | nambi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	134	long	117	62	attested	1 lambo	attested	lambo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	135	short	118	62	attested	1 toki	attested	ʈokɔ | hano | hano		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	135	short	118	62	attested	1 toki	attested	ʈoko		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	135	short	118	62	attested	4 aʈioʂ	attested	ʈiljo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	136	hot	118	62	attested	2 uɳʌ	attested	uɳɔ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	136	hot	118	62	attested	2 uɳo	attested	uɳo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	136	hot	118	62	attested	1 t̪aʈalo	attested	t̪at̪alo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	137	cold	118	62	attested	1 helo	attested	helo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	137	cold	118	62	attested	1 helo	attested	helo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	137	cold	118	62	attested	1 helo	attested	heɭo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	138	right	118	62	attested	1 hoɖu	attested	hoɖu		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	138	right	118	62	attested	2 hadzʌlu	attested	huɖu | hadzʌlu		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	138	right	118	63	attested	3 dʒeoɖo	attested	dʒeoɖo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	139	left	118	63	attested	2 baŋgaɖi	attested	bʌŋgaɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	139	left	118	63	attested	2 baŋgaɖi	attested	bʌŋgaɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	139	left	118	63	attested	3 ɖakhrio	attested	ɖakhrio		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	140	near	119	63	attested	2 aʔhaɳe	attested	aʔhʌɳo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	140	near	119	63	attested	2 aʔhʌɳe	attested	aʔhʌɳe		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	140	near	119	63	attested	2 ahɳe	attested	ahɳe		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	141	far	119	63	attested	1 ʂete	attested	seʈo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	141	far	119	63	attested	1 ʂete	attested	ʂeʈe		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	141	far	119	63	attested	1 ʂeto	attested	tʃeʈo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	142	big	119	63	attested	1 woɖu	attested	waɖo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	142	big	119	63	attested	1 woɖu	attested	woʈu		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	142	big	119	63	attested	1, 2 moto	attested	moʈo | moʈo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	143	small	119	63	attested	1 hanu	attested	nano | nano		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	143	small	119	63	attested	1 hanu	attested	hanu | hanu		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	143	small	119	63	attested	4 aʈʌlu	attested	aʈʌlu		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	144	heavy	119	64	attested	2 paʔajo	attested	hʌʂi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	144	heavy	119	64	attested	2 paʔajo	attested	paʔajo | hʌdzo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	144	heavy	119	64	attested	3 baro	attested	baro		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	145	light	120	64	attested	2 olwo	attested	olwo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	145	light	120	64	attested	2 olwo	attested	olwo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	145	light	120	64	attested	3 phʌorõ	attested	phʌorõ		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	146	above	120	64	attested	1 uʂe	attested	uʂe		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
