Kurux,,məⁱjə,sky,,məⁱjə,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 38, wordlist item 1, site A Dima]",,,silkurux2011:i001:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,mũĩ,nose,,mũĩ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 104, site A Dima]",,,silkurux2011:i104:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,muhi,nose,,muhi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 104, site B Gabindanagar]",,,silkurux2011:i104:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,muhi,nose,,muhi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 104, site C Boldipukur]",,,silkurux2011:i104:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,muhi,nose,,muhi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 104, site D Lohanipara]",,,silkurux2011:i104:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,muhi,nose,,muhi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 104, site E Dulhapur]",,,silkurux2011:i104:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kʰɛbdɛ,ear,,kʰɛbdɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 105, site A Dima]",,,silkurux2011:i105:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,xɛbda,ear,,xɛbda,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 105, site B Gabindanagar]",,,silkurux2011:i105:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xɛbda,ear,,xɛbda,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 105, site C Boldipukur]",,,silkurux2011:i105:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xɛbda,ear,,xɛbda,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 105, site D Lohanipara]",,,silkurux2011:i105:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xɛbda,ear,,xɛbda,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 105, site E Dulhapur]",,,silkurux2011:i105:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,galːɛ,cheek,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 106, site B Gabindanagar]",,,silkurux2011:i106:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,galːɛ,cheek,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 106, site C Boldipukur]",,,silkurux2011:i106:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,galːɛ,cheek,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 106, site D Lohanipara]",,,silkurux2011:i106:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,galːɛ,cheek,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 106, site E Dulhapur]",,,silkurux2011:i106:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,bei,mouth,,bei,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 108, site A Dima]",,,silkurux2011:i108:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,galːɛ,mouth,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 108, site B Gabindanagar]",,,silkurux2011:i108:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,galːɛ,mouth,,galːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 108, site C Boldipukur]",,,silkurux2011:i108:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,bei,mouth,,bei,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 108, site D Lohanipara]",,,silkurux2011:i108:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,bai,mouth,,bai,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 108, site E Dulhapur]",,,silkurux2011:i108:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tɛrxɛ,tongue,,tɛrxɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 109, site A Dima]",,,silkurux2011:i109:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tatxa,tongue,,tatxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 109, site B Gabindanagar]",,,silkurux2011:i109:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tatxa,tongue,,tatxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 109, site C Boldipukur]",,,silkurux2011:i109:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tatxa,tongue,,tatxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 109, site D Lohanipara]",,,silkurux2011:i109:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tatxa,tongue,,tatxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 109, site E Dulhapur]",,,silkurux2011:i109:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,pɛl,tooth,,pɛl,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 110, site A Dima]",,,silkurux2011:i110:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,palːɛ,tooth,,palːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 110, site B Gabindanagar]",,,silkurux2011:i110:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,palːɛ,tooth,,palːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 110, site C Boldipukur]",,,silkurux2011:i110:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,palːɛ,tooth,,palːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 110, site D Lohanipara]",,,silkurux2011:i110:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,palːɛ,tooth,,palːɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 110, site E Dulhapur]",,,silkurux2011:i110:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kihini,elbow,,kihini,lexical-similarity group 5,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 111, site A Dima]",,,silkurux2011:i111:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,girxa,elbow,,girxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 111, site B Gabindanagar]",,,silkurux2011:i111:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,girxa,elbow,,girxa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 111, site C Boldipukur]",,,silkurux2011:i111:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,guʃa,elbow,,guʃa,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 111, site D Lohanipara]",,,silkurux2011:i111:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,mogra,elbow,,mogra,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 111, site E Dulhapur]",,,silkurux2011:i111:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,xɛtkʰɛ,hand,,xɛtkʰɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 112, site B Gabindanagar]",,,silkurux2011:i112:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xɛtkʰa,hand,,xɛtkʰa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 112, site C Boldipukur]",,,silkurux2011:i112:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xɛtkʰa,hand,,xɛtkʰa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 112, site D Lohanipara]",,,silkurux2011:i112:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xɛtkʰa,hand,,xɛtkʰa,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 112, site E Dulhapur]",,,silkurux2011:i112:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tɛrhɛti,palm,,tɛrhɛti,lexical-similarity group 5,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 113, site A Dima]",,,silkurux2011:i113:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,xɛtkʰɛtali,palm,,xɛtkʰɛtali,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 113, site B Gabindanagar]",,,silkurux2011:i113:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,taroa,palm,,taroa,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 113, site C Boldipukur]",,,silkurux2011:i113:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tali,palm,,tali,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 113, site D Lohanipara]",,,silkurux2011:i113:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xɛtkʰatala,palm,,xɛtkʰatala,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 113, site E Dulhapur]",,,silkurux2011:i113:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ɛŋgul,finger,,ɛŋgul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site A Dima]",,,silkurux2011:i114:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,ɛŋgul,finger,,ɛŋgul,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site A Dima]",,,silkurux2011:i114:A:2,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,aŋgli,finger,,aŋgli,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site B Gabindanagar]",,,silkurux2011:i114:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,aŋgli,finger,,aŋgli,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site C Boldipukur]",,,silkurux2011:i114:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,aŋgli,finger,,aŋgli,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site D Lohanipara]",,,silkurux2011:i114:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,aŋgli,finger,,aŋgli,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 44, wordlist item 114, site E Dulhapur]",,,silkurux2011:i114:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,orokʰ,fingernail,,orokʰ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 115, site A Dima]",,,silkurux2011:i115:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,orox,fingernail,,orox,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 115, site B Gabindanagar]",,,silkurux2011:i115:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,orox,fingernail,,orox,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 115, site C Boldipukur]",,,silkurux2011:i115:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,orox,fingernail,,orox,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 115, site D Lohanipara]",,,silkurux2011:i115:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,orox,fingernail,,orox,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 115, site E Dulhapur]",,,silkurux2011:i115:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,muka,knee,,muka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 116, site B Gabindanagar]",,,silkurux2011:i116:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,muka,knee,,muka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 116, site C Boldipukur]",,,silkurux2011:i116:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,muka,knee,,muka,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 116, site D Lohanipara]",,,silkurux2011:i116:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,mukɛ,knee,,mukɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 116, site E Dulhapur]",,,silkurux2011:i116:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,gurxi,foot,,gurxi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 117, site B Gabindanagar]",,,silkurux2011:i117:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xɛtdɛ,foot,,xɛtdɛ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 117, site C Boldipukur]",,,silkurux2011:i117:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xɛtdɛ,foot,,xɛtdɛ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 117, site D Lohanipara]",,,silkurux2011:i117:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xɛtdɛ,foot,,xɛtdɛ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 117, site E Dulhapur]",,,silkurux2011:i117:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kotʃʰol,bone,,kotʃʰol,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site A Dima]",,,silkurux2011:i118:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,togra,bone,,togra,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site B Gabindanagar]",,,silkurux2011:i118:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xotʃol,bone,,xotʃol,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site C Boldipukur]",,,silkurux2011:i118:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,togra,bone,,togra,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site D Lohanipara]",,,silkurux2011:i118:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xotʃol,bone,,xotʃol,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site D Lohanipara]",,,silkurux2011:i118:D:2,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xotʃol,bone,,xotʃol,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 118, site E Dulhapur]",,,silkurux2011:i118:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃɛrbi,fat,,tʃɛrbi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site A Dima]",,,silkurux2011:i119:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tʃarbi,fat,,tʃarbi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site B Gabindanagar]",,,silkurux2011:i119:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,nɛta,fat,,nɛta,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site B Gabindanagar]",,,silkurux2011:i119:B:2,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃarbi,fat,,tʃarbi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site C Boldipukur]",,,silkurux2011:i119:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃarbi,fat,,tʃarbi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site D Lohanipara]",,,silkurux2011:i119:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,nɛta,fat,,nɛta,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 119, site E Dulhapur]",,,silkurux2011:i119:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃʰɛmri,skin,,tʃʰɛmri,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 120, site A Dima]",,,silkurux2011:i120:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tʃapta,skin,,tʃapta,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 120, site B Gabindanagar]",,,silkurux2011:i120:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃapta,skin,,tʃapta,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 120, site C Boldipukur]",,,silkurux2011:i120:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃapta,skin,,tʃapta,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 120, site D Lohanipara]",,,silkurux2011:i120:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃapta,skin,,tʃapta,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 120, site E Dulhapur]",,,silkurux2011:i120:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,lɛhu,blood,,lɛhu,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 121, site A Dima]",,,silkurux2011:i121:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,xɛso,blood,,xɛso,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 121, site B Gabindanagar]",,,silkurux2011:i121:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xɛ̃ʃo,blood,,xɛ̃ʃo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 121, site C Boldipukur]",,,silkurux2011:i121:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xɛ̃ʃo,blood,,xɛ̃ʃo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 121, site D Lohanipara]",,,silkurux2011:i121:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xɛs,blood,,xɛs,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 121, site E Dulhapur]",,,silkurux2011:i121:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ɛrtʃɛrna,sweat,,ɛrtʃɛrna,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 122, site C Boldipukur]",,,silkurux2011:i122:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ɛrtʃna,sweat,,ɛrtʃna,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 122, site D Lohanipara]",,,silkurux2011:i122:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,garmaɽa,sweat,,garmaɽa,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 122, site E Dulhapur]",,,silkurux2011:i122:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kul,belly,,kul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 123, site A Dima]",,,silkurux2011:i123:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,kul,belly,,kul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 123, site B Gabindanagar]",,,silkurux2011:i123:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,kul,belly,,kul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 123, site C Boldipukur]",,,silkurux2011:i123:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,kul,belly,,kul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 123, site D Lohanipara]",,,silkurux2011:i123:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,kul,belly,,kul,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 45, wordlist item 123, site E Dulhapur]",,,silkurux2011:i123:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
